n,beta,gamma_over_eta,gamma,eta,delta,R,n_anom,anom_rate,strict_rate,has_flank_rate,gamma_bias,gamma_mae,gamma_rmse,gamma_std,gamma_medae,beta_bias,beta_mae,beta_rmse,eta_bias,eta_mae,eta_rmse,NE_mean_clean,NE_mean_capped,NE_median,NE_p90,hug_rate,hug_median,n_clean
50,0.8,0.2,20.0,100.0,0.3,300,0,0.0,0.3,0.4033333333333333,0.04785376148960289,0.8033271017805553,1.1754333812347537,1.1764212145936856,0.5613501985152141,0.05249392732420082,0.06539350253340184,0.09201176806668557,-1.3665230088362472,14.529973046588609,18.561718100670557,0.18615445949716722,0.18615445949716722,0.1689686685425286,0.33518413209888803,1.0,0.0010000000000000013,300
50,0.8,0.2,20.0,100.0,0.5,300,0,0.0,0.3433333333333333,0.4033333333333333,0.03259357113825086,0.8149040212181772,1.1709096892264403,1.1724116126214008,0.5809130712677213,0.053162118335519155,0.06606169354472018,0.09348120908490136,-1.313219769018119,14.541422155286934,18.602528616933466,0.18706198585527023,0.18706198585527023,0.16951493960529618,0.33518413209888803,1.0,0.0010000000000000015,300
50,0.8,0.2,20.0,100.0,0.7,300,0,0.0,0.35333333333333333,0.4033333333333333,0.042731955998145055,0.8061366548969481,1.1635182327629543,1.1646760173224806,0.574151411267307,0.05235140601046217,0.06517442288198425,0.09172003695547337,-1.3175872458287956,14.542938267518855,18.587170389332314,0.18608401093517182,0.18608401093517182,0.16965578269529197,0.33518413209888803,1.0,0.0010000000000000015,300
50,0.8,0.2,20.0,100.0,1.0,300,0,0.0,0.37,0.4033333333333333,0.058573136661564364,0.7948549571852997,1.1572564808100874,1.157704343891302,0.562384581252342,0.05127725004166072,0.0641002669131828,0.08990628229183183,-1.3257996470195696,14.547504292264863,18.605729574919863,0.18520624793972354,0.18520624793972354,0.16890649540981678,0.3341004249698177,1.0,0.0010000000000000018,300
50,0.8,0.5,50.0,100.0,0.0,300,0,0.0,1.0,0.35333333333333333,0.009912248564978417,0.8954698592045816,1.5059472098800246,1.5084307377456003,0.5810957627065747,0.05809904078265955,0.06761320283938113,0.10337125481025587,-0.7817096021757824,15.693604823909906,19.48290592036373,0.1983937678567541,0.1983937678567541,0.17537778049137592,0.3505798863061295,0.9966666666666667,0.0010000000000000033,300
50,0.8,0.5,50.0,100.0,0.01,300,0,0.0,0.15,0.35333333333333333,0.13867016747087435,0.8411794181445575,1.4705697183069417,1.4664631812384692,0.5274674305386711,0.05143652111533897,0.06118035818509735,0.09354071432036856,-1.0407900397246375,15.52762703037533,19.27710540221756,0.19124797971406862,0.19124797971406862,0.17463417459565006,0.3389102602013332,0.9966666666666667,0.001000000000000001,300
50,0.8,0.5,50.0,100.0,0.03,300,0,0.0,0.16333333333333333,0.35333333333333333,0.1242979795176872,0.8547890946345997,1.4778895167816277,1.4751137712828395,0.5356599725235043,0.05216107500960601,0.06190491207936438,0.0948507434716636,-1.01245756856159,15.563531435480266,19.312189295245048,0.19222959275092108,0.19222959275092108,0.17464603691482072,0.3389102602013332,1.0,0.001000000000000001,300
50,0.8,0.5,50.0,100.0,0.05,300,0,0.0,0.17333333333333334,0.35333333333333333,0.12052195682171925,0.8554508756301442,1.475985417438591,1.4735144700318394,0.5406225943319498,0.05237928539004654,0.06212778299797807,0.09504495203631688,-1.0028258785445985,15.559038684639171,19.307268061298302,0.19249334128037063,0.19249334128037063,0.17465790005542792,0.3389102602013332,1.0,0.0010000000000000013,300
50,0.8,0.5,50.0,100.0,0.08,300,0,0.0,0.18333333333333332,0.35333333333333333,0.11218214792525193,0.8482236083769359,1.4650939243774486,1.4632334788565855,0.5406225943319498,0.052602562124515626,0.06236049279260163,0.09555645787971336,-0.9746373779202829,15.588819543716854,19.325378689893647,0.19284392653071364,0.19284392653071364,0.17390711887048,0.3450652190927781,1.0,0.0010000000000000013,300
50,0.8,0.5,50.0,100.0,0.1,300,0,0.0,0.18666666666666668,0.35333333333333333,0.113107013826328,0.8472246664775137,1.463435169911502,1.4614955344719562,0.5406225943319498,0.0525635062100077,0.062404283922542235,0.09549584017260841,-0.9722608591829089,15.596058301944641,19.334195765610723,0.19288389420724603,0.19288389420724603,0.17386256448924853,0.3450652190927781,1.0,0.0010000000000000013,300
50,0.8,0.5,50.0,100.0,0.15,300,0,0.0,0.23666666666666666,0.35333333333333333,0.06823995411270428,0.8575798866077458,1.4698315431528777,1.4706998108685634,0.5460402247727778,0.05448610435291289,0.0642660454946926,0.09868356002305903,-0.8699032707720221,15.653218387184115,19.40204485353242,0.19496229981438987,0.19496229981438987,0.17471722806825718,0.34572134380719793,1.0,0.0010000000000000015,300
50,0.8,0.5,50.0,100.0,0.2,300,0,0.0,0.25,0.35333333333333333,0.06914991035284357,0.8556753767537081,1.464104237517344,1.4649139055647014,0.5494152432024357,0.05452518761118874,0.06432085051989252,0.09837866201877285,-0.8704297194178329,15.636198506335369,19.387807202406037,0.19481748686337583,0.19481748686337583,0.17474689975938046,0.34572134380719793,1.0,0.0010000000000000015,300
50,0.8,0.5,50.0,100.0,0.3,300,0,0.0,0.27666666666666667,0.35333333333333333,0.06597067954828802,0.8563113820917289,1.4629190022353815,1.4638725877109229,0.5433151121715234,0.05463597366225796,0.0643032523943374,0.09796653047681511,-0.8637469575934392,15.652361055774724,19.44100788028577,0.19475224719372156,0.19475224719372156,0.1748062584848733,0.34572134380719793,1.0,0.001000000000000002,300
