source,route,path,sha256,sha_list_match
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n7_f4_s8128_rQ.json,8b55f9ad5b0081eca2ae4ebe7544a778eab2f7994113476b5bc96057ea16638c,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n7_f4_s8128_rQ.npz,604c95a249f9f59856b175b213d5bb5256a61d6cead3fa56771a345880156eb6,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n7_f4_s12011_rP.json,dcc776cd4de215371e555ffb6e39daf4e143eb622bfd3e09dda24e56a3de1783,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n7_f4_s12011_rP.npz,00fad6d663e86632c357563bf041607b25cb61866a1c40c93ef7dbc72e03818f,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n7_f4_s12011_rQ.json,2cd1273f0ad02157eae806e8e13f49f0e8971e9ab01182388a3dfabf73d3fab0,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n7_f4_s12011_rQ.npz,07add9e7f6598b91855fa3f4421beebb0b3a3bfacb6570cd88fea8eb207470ea,True
main,P,artifacts/pq_iid_main/fit_metadata/n7_f5_s42_rP.json,36798694b88b84f1d1c879edf9cb5e9e76179ab70e268cdb4e7dd2467f6df4a9,True
main,P,artifacts/pq_iid_main/evidence/n7_f5_s42_rP.npz,2f7b1015214d84c7e6b4fef89bd45747b6f7a946ddf10845ddd11eb0ce6f52a5,True
main,Q,artifacts/pq_iid_main/fit_metadata/n7_f5_s42_rQ.json,0741b3b9493273420b06ceb0c20288c3782461fb7d0179ff787e8b69ebb271c0,True
main,Q,artifacts/pq_iid_main/evidence/n7_f5_s42_rQ.npz,4f2318ba537ed6226280ba118fc88b0197a431d04ef577f6629d2e643463c05b,True
main,P,artifacts/pq_iid_main/fit_metadata/n7_f5_s2026_rP.json,960e3965ff01f7ff68feb82de0f32260ffd5a405366b48cacf7883cc719b98f3,True
main,P,artifacts/pq_iid_main/evidence/n7_f5_s2026_rP.npz,42aca3c8a0023ece9710aea29fa466bbbdbbc6e45e71d437566f7b7a3a9520c9,True
main,Q,artifacts/pq_iid_main/fit_metadata/n7_f5_s2026_rQ.json,fe1335a9857b9254c28d88e109d16ac494b80da79ee94a5e49f9e6de11ba100c,True
main,Q,artifacts/pq_iid_main/evidence/n7_f5_s2026_rQ.npz,87ec52a27aadbfeef4f4742182a099404ac09a3c01a6cefd6f7d9bf6bb3ee295,True
main,P,artifacts/pq_iid_main/fit_metadata/n7_f5_s3407_rP.json,08755cf5cf087cf82e28bfa80e7c781c19ad3270486276b3c9cf390181ffd4aa,True
main,P,artifacts/pq_iid_main/evidence/n7_f5_s3407_rP.npz,824eda9834ebb481bb829a15d7c64788f768c4c0d790f75bd7e8062bc4e960c8,True
main,Q,artifacts/pq_iid_main/fit_metadata/n7_f5_s3407_rQ.json,44f096bfa3e6513b21a663bfb660ca4c0ea5ba61de7886db0c5f04cf94f39c43,True
main,Q,artifacts/pq_iid_main/evidence/n7_f5_s3407_rQ.npz,70f961c9ba305a9bf14f7ff380eb6c86ab52c6cf3b9c75ea1ffe17b5b24deacb,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n7_f5_s17_rP.json,4ca3a85556fa08140e4430737d2316350fe22a0f2a1cdca1243b6c1b9e1ff5c7,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n7_f5_s17_rP.npz,cc454e02a14cea1c09871236fcc222f4fa21dcb6ee3066d36a791655d9e52f73,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n7_f5_s17_rQ.json,699074c41a17ca8202b0603aefec7be28fd925042778b8ce1ebe5b1a97923892,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n7_f5_s17_rQ.npz,eacd1849a4239644c4c9fbe114b52e3f3d57babc246618c849d50e75e2dd4a64,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n7_f5_s73_rP.json,50f09f259bfdf16432d1486d2f1d6c08e9b6f1feb739e2d299f8a81d7a578cc8,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n7_f5_s73_rP.npz,e2e1ef4ff880179b9609e898e9cfaad75c5b3ff20577f3a63be9fcabbef59540,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n7_f5_s73_rQ.json,2b448ef492ed67d0a34443092ce55c543ac9b56b23d40b00305dc5319ee8bfd3,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n7_f5_s73_rQ.npz,075975181885e206795057f0ec65cb10acd15f404febe4e06424543e7fcc7284,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n7_f5_s314_rP.json,38ada80145c40ef1494273755ca6a8bc162415db5de7eb22f1a6cfc239f735cc,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n7_f5_s314_rP.npz,3f0130ad7abd98bc9155b7f275a815a093e38deeec15c149213d3e775b8ca02e,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n7_f5_s314_rQ.json,2e312b51d3bd67ef19a6dcde7e3da7b5f5127182eb02732d882b51a310a8aec6,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n7_f5_s314_rQ.npz,a4033f319eb13653a6d81bd2c6f377ccd4f71b0e44bdd8ca52ed609fc994d88e,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n7_f5_s2718_rP.json,e63188cc21e247baee8911fa0d393c9bd8051593f233a2d71c9676f8ab295e2c,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n7_f5_s2718_rP.npz,9effb8cd8d05f3626c8ede3b43e99b8162184283923087e44c7808ae74ef8cb0,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n7_f5_s2718_rQ.json,419606b6f8f4e6098368820d16308909207c07495d0275dd36d0b266e92f0e8f,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n7_f5_s2718_rQ.npz,a56441a46a37977a11d865ed4365aac8814755a7fe1f592f7e348419092ccd17,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n7_f5_s4099_rP.json,537a3fe85dd1cd9cbfec37d8f7315815f8163ec195009e9bd6d653c4a0d09c69,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n7_f5_s4099_rP.npz,ba638f181c28faddcb4e3f16561d66717c047a65544dbf6633855b5087439ac2,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n7_f5_s4099_rQ.json,8bbd9c6e895fe1ad11d8d974355cf618688ed41e07bd3505956ad1f625554559,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n7_f5_s4099_rQ.npz,407fcd1ffc4ec50e77086de0f127f16463ea92d9e98cd68c0967e7ff98a71f70,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n7_f5_s8128_rP.json,4b49c76f9731f7eb646edb4f77f74886a9d0dc4cdec368d3599f189450cd09f4,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n7_f5_s8128_rP.npz,415f0d42a323367badc37640f95eae2ceda36d9ef7b337b56913a312e0267b07,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n7_f5_s8128_rQ.json,5a056a1af65387adbf6f9bfdb1ae0a76e418e11eb7f062b12a0bf8cdd5630392,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n7_f5_s8128_rQ.npz,4adf7ded8c16ef682947232fe9a4f4634abda864b5f492ed1af9857b4412f091,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n7_f5_s12011_rP.json,ad0c6956bcb5465d91d45732bb36f059f49179df6559302beec4a3536271c5f3,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n7_f5_s12011_rP.npz,e7f12a9f322ee945855f3f60a2bea89060c8bda1771568c612e1f400497ece11,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n7_f5_s12011_rQ.json,ba2d36fbd95969dfed2399a8acd5a18166988e93c6894c97553a12a9b24fcaef,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n7_f5_s12011_rQ.npz,56108df39790c57405daae75f71c7c266306bdc85b8dc5f61cd92318f0a78567,True
main,P,artifacts/pq_iid_main/fit_metadata/n10_f1_s42_rP.json,5a565ea539f987d6daed0e10ee9e7f76e273d8a2c794d5f2036e24ab795e0259,True
main,P,artifacts/pq_iid_main/evidence/n10_f1_s42_rP.npz,dcfbbb7122aa1136f79df53af750850e81b3dc86a7b09f39b0c6294353892d73,True
main,Q,artifacts/pq_iid_main/fit_metadata/n10_f1_s42_rQ.json,aa6c989b5b34c9a76f4a2888fb1cda154f76df5020ec2d95951c6442915fbbad,True
main,Q,artifacts/pq_iid_main/evidence/n10_f1_s42_rQ.npz,8aefff28b806b6da647c477262fe25ffe1f2ef611eabd3424e9c5bfaca2ea998,True
main,P,artifacts/pq_iid_main/fit_metadata/n10_f1_s2026_rP.json,f3f9f5aa18bcfe03dd2f397ceb74796ae11b95b15af86fbd03acddd855bb481c,True
main,P,artifacts/pq_iid_main/evidence/n10_f1_s2026_rP.npz,24088bec9e6b207a98e7c49dd5b46300ca7d5cf5f1da5e23e6ee6130be59fdcf,True
main,Q,artifacts/pq_iid_main/fit_metadata/n10_f1_s2026_rQ.json,d891e44f75bc2b6395d104183eddf6c982fcffa260545bdf0bd2911752b0deae,True
main,Q,artifacts/pq_iid_main/evidence/n10_f1_s2026_rQ.npz,b3aea56c3ffe3dec05a5fa67894db099dbf5e979a3b2656ed406bd417f896d6e,True
main,P,artifacts/pq_iid_main/fit_metadata/n10_f1_s3407_rP.json,133f23603914ad72db105372a159f564d840a63daddac812fbe19212e1ef778f,True
main,P,artifacts/pq_iid_main/evidence/n10_f1_s3407_rP.npz,b9218d51589d7cdcb5f583afa7a944c8cd5cafed88ec4ecc8a8e2631a66f429c,True
main,Q,artifacts/pq_iid_main/fit_metadata/n10_f1_s3407_rQ.json,267f92c8418fb145785a00d3db73527ad4a2a75b43139eb159b6a7924dbc6c76,True
main,Q,artifacts/pq_iid_main/evidence/n10_f1_s3407_rQ.npz,0162fc8bd15f52e758dfed6cb94a944885ca033b76b76341356ead75acc744bf,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f1_s17_rP.json,dcaa5454e6da86af34af987fc0396b2b9df9d3dd99c93cfe353e212604fa4316,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f1_s17_rP.npz,167a85bee5818468345ba94196b9a19fcffb2e29beec74c7ce3093e7d1d6e97f,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f1_s17_rQ.json,1313a9286f0033ca7fa0b2b60fc862dd2f62c645ce15c0efae6b0f6d88d95e31,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f1_s17_rQ.npz,1ab9d87a41a9a26bdf958e6dc1310a1512567375b627d279a60ea83ee307366e,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f1_s73_rP.json,5ea953cf96ace6ac51e2bdb8f53642b5c334a57bd57d9c2d24bd26849d0c271d,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f1_s73_rP.npz,d8c105b8220a00163f0cd03300119cc8e75b4968d92bdca0bfcca9f0ffe99feb,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f1_s73_rQ.json,1e109b1cf7cbe6cee2e9531ade261bb1e6238e862043a9bbf1893f2f2a216148,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f1_s73_rQ.npz,a6392fae50c33223f7a8e8fe5d9654e4f019f45c3ad49c9e2182c132ffe716d4,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f1_s314_rP.json,b4b3d9535559b01a68a9edfc1e1f3acc23b3f7fb085d9d94f8c909b61d23729e,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f1_s314_rP.npz,9c8e99a83a830637b843956498b58fd6c904352a05fab5d35c8ba10852d2203c,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f1_s314_rQ.json,744d41d428f3bcc71c9b6f46ecdd647caec9c343abbf5e4408ad8cb3f5184ab6,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f1_s314_rQ.npz,866e60d2eecf55ae6bb49a7f07069329156935ce1d1364532d3dbf8679a37111,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f1_s2718_rP.json,4a809bb0c51b81743895b88c7c7359e221da859de28aadb44510513245420258,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f1_s2718_rP.npz,1730219ad73b7d9e23b7a31dbbd0ef4cef59a35eef3e3ae780a1555ea6cfe02e,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f1_s2718_rQ.json,52852ee37965f162d18dad6e6bb73f3ac591727d8d618577224d41805e221bba,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f1_s2718_rQ.npz,5faee2ca5087f567bbd58e57513a7a4db8354f5727adb2308d652788f7eb026d,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f1_s4099_rP.json,2f52c85c374d81f4ee76192302c38c342fc2f63a5d355f142cf97603fba1bd1c,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f1_s4099_rP.npz,7c9556daaa12e7f33409626201ff91c781d5e6e3b0d6cf844c4b56b0564e90c7,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f1_s4099_rQ.json,48d7914a966cda85e5414b86f2f735b1293f27c1429460f15511983ed31c60fe,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f1_s4099_rQ.npz,ce8cbb7d5184cc275c3debdcf114ff8d8204f04a9ea69016bffbc61f32a88fe0,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f1_s8128_rP.json,ebb09f39fce397d91e163b5f7c9d4fb85f449d19c741ea8ea79efc368124d735,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f1_s8128_rP.npz,3204eb76e6877b4fc937c6b858df841036ce89546edb278feb3161835fe59d4c,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f1_s8128_rQ.json,7e576fbdd0e02239ebe41c444dc7607d72a3f066371fe882acc94fac53b50ebf,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f1_s8128_rQ.npz,f562fffcbd7eed5357f18885848803a2d30476a37e97d7091d050d1ef07f6edd,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f1_s12011_rP.json,8c4d17680aa3612fade075eeb5430a56ee02b4832d9983132367500578c2d8bd,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f1_s12011_rP.npz,870e9ff752cff820a04b6309c050e0dac5e456f27833463fa641dcebf94cfc46,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f1_s12011_rQ.json,c6dbd672e093f19df0199186a1405334a8de728ba8e2ac92dbc3366434023dff,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f1_s12011_rQ.npz,6b6ad735f7e701c503d98ad18890d95b4c7ce82484daf7f5cf316a482f3c3c82,True
main,P,artifacts/pq_iid_main/fit_metadata/n10_f2_s42_rP.json,4c2e8e924d73db73b8ca13e63698addcdd5edd8f40880ef6c7b0bfdd1854d323,True
main,P,artifacts/pq_iid_main/evidence/n10_f2_s42_rP.npz,10d7e194e4c2db92b8f85ce53703c009fc56561dadda33f71484aafd29b5f403,True
main,Q,artifacts/pq_iid_main/fit_metadata/n10_f2_s42_rQ.json,397ff2821c244318db7b8d5ceeb1227cef20cc6341ac1fb4785ad8e590dafc5d,True
main,Q,artifacts/pq_iid_main/evidence/n10_f2_s42_rQ.npz,4017fa14ef1f1556fb309843f35915a5fe688e7bb1c474b7e86524b7ee4ff1e7,True
main,P,artifacts/pq_iid_main/fit_metadata/n10_f2_s2026_rP.json,d280b0b5c4f4fdeb24128add4d325fed68957534ea8fa9706b26622419b33094,True
main,P,artifacts/pq_iid_main/evidence/n10_f2_s2026_rP.npz,0ccaf65c64788e6dd9a830fff2c98d4a6761b258143c4c553b8fd31512ae260f,True
main,Q,artifacts/pq_iid_main/fit_metadata/n10_f2_s2026_rQ.json,86fa12fbb37da27589152bebd23c64b292fcbb5078ec5603fd49b42f9ab749d8,True
main,Q,artifacts/pq_iid_main/evidence/n10_f2_s2026_rQ.npz,9283bb0e5d7788a9864d02adbdc3f749299dc559b94d076889ea05770d0f2778,True
main,P,artifacts/pq_iid_main/fit_metadata/n10_f2_s3407_rP.json,9a345e989b1186c922a434019ef58a1f4e026ccc3baa8c1fc66f2a98ddae5dce,True
main,P,artifacts/pq_iid_main/evidence/n10_f2_s3407_rP.npz,689cb50c4e25577598c938220249b9e6a748e39c69a8ccf695738748974bd9c0,True
main,Q,artifacts/pq_iid_main/fit_metadata/n10_f2_s3407_rQ.json,881c86eb11ff7bbd8209012885568094a86d19fb5f59b09c2f0a1799a1334ba5,True
main,Q,artifacts/pq_iid_main/evidence/n10_f2_s3407_rQ.npz,4cd990b79581997faddfc798eb7ca495b42d46e5569b063d6fd15120317ad2f2,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f2_s17_rP.json,0ba51f726bd1ea0e92a713343481f3dddcac34c1ba6ec01127882bc4c07b4507,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f2_s17_rP.npz,58e2185b5944a19010c6cb959a9022afd4da6e5bb511f178e48bbc65796ad2d1,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f2_s17_rQ.json,8216fc031d6081f86f0a1f73e212968ce9d9c5db8f2469a36b20ef18bc623636,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f2_s17_rQ.npz,269c520285ae89526f81d7536c3038d12f72354c0dabf0172836ff133e73994c,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f2_s73_rP.json,306a9ba570933f658a0134b4f88e22db93251b5de7175da21f38b065fbae7bef,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f2_s73_rP.npz,c5d342faf7fd79e8f6113e829a24ca57c6fd2a6be374177a0fffc006a1f2ed16,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f2_s73_rQ.json,4a7300e12fce86434719652b20c79932975914fba7b1b446c016240efa8dc217,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f2_s73_rQ.npz,28a7f599917c1af14b69956354e3a52dc06c4a84ec8611d7458d0148e9b2fd37,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f2_s314_rP.json,514f218aa366f3c627e449dcc8fb0d8dc754dd38ec08388995c9e238c72ab5a4,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f2_s314_rP.npz,d2be8d6097d0cd5275751f2715c46c6198b4b4a5d2b519f9db95a13a859cde3c,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f2_s314_rQ.json,26d2f1f5773f153a60088f8af36aef5e7dac7ca778c49917dfaadf4e02914a5b,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f2_s314_rQ.npz,58d873783210cbf97c2b6c2e51075c58d8af0552667f4f001d71c199b2e9d312,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f2_s2718_rP.json,7e15d94035970363e936eb45d50812e7362a43c45631807c69e3c487148e57a0,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f2_s2718_rP.npz,4182d49523664dabb37913f1f8fd0f6ba36e1fa9ef00ee0213a7edd90657b31d,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f2_s2718_rQ.json,743dc13b9f4b945e5327fbf78ba291279d956ee990a61da1f87acd96d18afca7,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f2_s2718_rQ.npz,92583aa2202f51cee57ef5d850371f5e688249052b1c2626b8b4d10786e36f89,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f2_s4099_rP.json,1cabe7cbd9f60e71114f4c6c47df1015f71bc3a346f1a4ca0e3ce20f9c4eea86,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f2_s4099_rP.npz,b6cd339456fed0db094835d511f6c3b02c51329db1a0fa184daacf168afc28d0,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f2_s4099_rQ.json,5300bef4ba5557ce66093f88f2008901645071a05b08056b6cf44244c3eb9aeb,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f2_s4099_rQ.npz,d23ca7c99073a4eeac746a12a5f207df7b97b053269b3370af4c03cfe21ba4e3,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f2_s8128_rP.json,bf8fa5072ed689bd70b0a0b4adc0f884e8b0814d40fa61bd33b55eb21b868ab0,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f2_s8128_rP.npz,0ac44c283f79864eaf0a9e2735ecf88d530dc8d6baabf086cb48e1b272c4d2c4,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f2_s8128_rQ.json,f75600fb16cbc95ac17a20c2a660e879a904418ae9c3086cdf7a04a4ff0fa6af,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f2_s8128_rQ.npz,4953f5f4ffc3a43133f31092fafc584825812e59ade5ad119002977dcdca2ad3,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f2_s12011_rP.json,039707d3c9bf376c94ebd0fe0f539e623607d3fb7e83a436fbfa303c468269f8,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f2_s12011_rP.npz,09b3b30e7fc841be1f0d8803ce5ac37cb4e8627806418ced99d18161e903fa60,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f2_s12011_rQ.json,813257199be7e36c4a1b203740c68c5f2f63c655d0c6e0d777b8a18caa408473,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f2_s12011_rQ.npz,5f0194f51aabdcf816cc2d8f80b38a00050a779901cd5d11e9fdf880c71579d2,True
main,P,artifacts/pq_iid_main/fit_metadata/n10_f3_s42_rP.json,f1bafdf94f4957d8caf9dd252760836daacbc99047a393954b3593f044966bb9,True
main,P,artifacts/pq_iid_main/evidence/n10_f3_s42_rP.npz,3a59d01fd4e901e1b558c3e88283498e7344c3ee55d7bce165393dc1886c9e97,True
main,Q,artifacts/pq_iid_main/fit_metadata/n10_f3_s42_rQ.json,710bc89966c1ce12019716793dd2c0c68e9baaf186119e412075e5d2cd9975fb,True
main,Q,artifacts/pq_iid_main/evidence/n10_f3_s42_rQ.npz,ba4658e7ba565f1a291650056fd3b465269fa83f8195dadde32f807899c9c041,True
main,P,artifacts/pq_iid_main/fit_metadata/n10_f3_s2026_rP.json,2639286bb5bb078ba5cb68da827c665943612ce1961b009fd8dec4f6bd895ba2,True
main,P,artifacts/pq_iid_main/evidence/n10_f3_s2026_rP.npz,f8ff9ea402c95e393291f3e0d1e6e315fc8ce19943d8f5f8e573ffcf9b9a227b,True
main,Q,artifacts/pq_iid_main/fit_metadata/n10_f3_s2026_rQ.json,97dc9411f6d83a59e93c5e81db0600f06e0cc69665b207588173b6610f8dadb1,True
main,Q,artifacts/pq_iid_main/evidence/n10_f3_s2026_rQ.npz,971a916a359ab325a49ab1d42090221e515c957f01d1fbac088a9b0e1ba1f679,True
main,P,artifacts/pq_iid_main/fit_metadata/n10_f3_s3407_rP.json,047afdd9f45d33eb227c259c2cb24d81ef6aa749430e254b50f7693f25452128,True
main,P,artifacts/pq_iid_main/evidence/n10_f3_s3407_rP.npz,723453f6245f468f43bd8174135c02a378986cd68e86c5caba2b287ceb85375d,True
main,Q,artifacts/pq_iid_main/fit_metadata/n10_f3_s3407_rQ.json,ffafaa4eaabe676e8bad69b06019f8f63f5f6e60f1dbc8abc789ab567e8d92ed,True
main,Q,artifacts/pq_iid_main/evidence/n10_f3_s3407_rQ.npz,2c61ab817c0e03742f3830c248581ba57cbe65099f6f4fbeace8a374fa572693,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f3_s17_rP.json,6410f314e9030c934567504fc958ad494916af0cf2e7a5ddb7d8868f14cf01b8,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f3_s17_rP.npz,e3f2f06b61d56dcaa88594585ccaf107c8781268caa40b74b58d6322c869d54f,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f3_s17_rQ.json,692c7c0679e02acce06571cfbbe5a160467fffda15c2246745e9ddd240a01135,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f3_s17_rQ.npz,e4022e6f91c3f148099dd44838b8e3babe45d0c22ada852124d39c3bc2e67bde,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f3_s73_rP.json,b914dee94fccb07fe3dd0430a36259b3eb08d9ca1bf096eaa32a98c8a19b4326,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f3_s73_rP.npz,372b44085da2d6387e944037a87ef9a5c38fcc5bd9e17e5775120931b5657325,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f3_s73_rQ.json,8f629eddcf7cf116075dd70c500fe47596ebc5c71f88d0f2c213a3d943a3f898,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f3_s73_rQ.npz,44f930569d207735e6be537d8fa2566d4dd272ef07da8c267d10f68b440f94ff,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f3_s314_rP.json,8624b057347e22e155d2a30124cfb9b1e1ce0900bef89033b1139e91bd54c963,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f3_s314_rP.npz,045a7adb814abc99ae74567279521ad391982bec54a0bbb7d898d150d3467e37,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f3_s314_rQ.json,0b95c517e8aedce21b9c586c8cb9b76d71e6ecd096198dc277e847274d123c70,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f3_s314_rQ.npz,e690922f49b5fac5204f195195ae8adef8bfcb503553099a0fb8c37124b28b82,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f3_s2718_rP.json,c5e456fa61ce9535891efbef903c9703f13f9677d07fb1ad208dafb79f791ab3,True
s5b,P,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f3_s2718_rP.npz,2940413df84df1e67b42f8cedcb571a78adbe0b24ba46671f96cf2933735e0d4,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/fit_metadata/n10_f3_s2718_rQ.json,e8a75c44acafc5b39491b2a54f02b1ac762f4e23f7150ea7e252e6d99addf19a,True
s5b,Q,artifacts/pq_s5b_revision/grid_extra/evidence/n10_f3_s2718_rQ.npz,20bf5cb4afdc876e5040654f8aae10de9bd40b63d44279ef0dc6dc8a20559ded,True
