beta,eta,gamma,gamma_over_eta,n,repeat_id,delta,beta_hat,eta_hat,gamma_hat,r_squared,converged,status,loss
1.5,1000.0,750.0,0.75,10,110,0.86,1.7086743139093554,1042.7742442195065,746.6313387387253,0.6920296137202804,True,success,0.0211943035297054
1.5,1000.0,750.0,0.75,10,110,0.88,1.7086761636179295,1032.3689761118196,752.8577465032275,0.651550154893077,True,success,0.0204095801128473
1.5,1000.0,750.0,0.75,10,110,0.9,1.710294750070074,1020.9527119798388,759.5597098738713,0.5983469115816658,True,success,0.0201854628175315
1.5,1000.0,750.0,0.75,10,110,0.92,1.7142078524141156,1007.9928229562258,767.0209689400463,0.5236369761980284,True,success,0.0207469337295198
1.5,1000.0,750.0,0.75,10,110,0.94,1.7219300926794538,992.336237506904,775.8558853132581,0.405589576779242,True,success,0.02261746718831
1.5,1000.0,750.0,0.75,10,110,0.96,1.836351546065252,901.0448589196928,825.5967086318656,-371.5847960064485,True,success,0.0657880323201882
1.5,1000.0,750.0,0.75,10,110,0.98,1.836351546065252,901.0448589196928,825.5967086318656,-371.5847960064485,True,success,0.0657880323201882
1.5,1000.0,750.0,0.75,10,110,1.0,1.836351546065252,901.0448589196928,825.5967086318656,-371.5847960064485,True,success,0.0657880323201882
1.5,1000.0,750.0,0.75,10,112,0.48,1.8503536455331315,1075.0745292466368,791.0081004237333,0.8906299989391614,True,success,0.0618723723256804
1.5,1000.0,750.0,0.75,10,112,0.5,1.8358204766347783,1066.5485903058304,797.7433898647736,0.885784226199293,True,success,0.0568305428262329
1.5,1000.0,750.0,0.75,10,112,0.52,1.822357475432819,1058.256072885379,804.1997738469075,0.8805842655060552,True,success,0.0525155374986026
1.5,1000.0,750.0,0.75,10,112,0.54,1.8099002886515212,1050.15844085711,810.4100833729681,0.8749823266160928,True,success,0.0488488868762546
1.5,1000.0,750.0,0.75,10,112,0.56,1.798396168321687,1042.21930631,816.4044132433064,0.8689216786621718,True,success,0.0457654707097363
1.5,1000.0,750.0,0.75,10,112,0.58,1.7878061152197824,1034.4031652282697,822.2107820378648,0.862333356296227,True,success,0.0432123570237559
1.5,1000.0,750.0,0.75,10,112,0.6,1.778091185560514,1026.6765270271271,827.8557496237745,0.8551373583715427,True,success,0.0411441359487987
1.5,1000.0,750.0,0.75,10,112,0.62,1.7692326509679326,1019.0040495386296,833.3650301924009,0.8472320467111989,True,success,0.0395269800899446
1.5,1000.0,750.0,0.75,10,112,0.64,1.761219030542437,1011.3495133230584,838.7641430938905,0.8384924958813416,True,success,0.0383347209596543
1.5,1000.0,750.0,0.75,10,112,0.66,1.754050516752871,1003.6740881705942,844.0791571271006,0.8287611413318949,True,success,0.0375495712018091
1.5,1000.0,750.0,0.75,10,112,0.68,1.7477410585329038,995.9346964005442,849.3376092341106,0.8178355467338958,True,success,0.0371625460052617
1.5,1000.0,750.0,0.75,10,112,0.7,1.7423212603740978,988.0818242245266,854.5697234321867,0.8054501831758654,True,success,0.0371744669632952
1.5,1000.0,750.0,0.75,10,112,0.72,1.737841514028382,980.056544094668,859.8101442022748,0.7912488341170558,True,success,0.0375976028899781
1.5,1000.0,750.0,0.75,10,112,0.74,1.7343857668805909,971.7847543817865,865.1005715178025,0.7747352758677295,True,success,0.0384605473006664
1.5,1000.0,750.0,0.75,10,112,0.76,1.7320775959576524,963.1700768739807,870.4940513208061,0.7551969907499664,True,success,0.0398130421058288
1.5,1000.0,750.0,0.75,10,112,0.78,1.7311155538268044,954.0780571948068,876.0625196558506,0.731551326921599,True,success,0.0417403166799498
1.5,1000.0,750.0,0.75,10,112,0.8,1.7318106033488734,944.3098553208898,881.9113747127536,0.7020529140363363,True,success,0.044384738915197
1.5,1000.0,750.0,0.75,10,112,0.82,1.7347041157655636,933.5400936860382,888.2113767784181,0.6636022213349002,True,success,0.0480019802437109
1.5,1000.0,750.0,0.75,10,112,0.84,2.01223725922642,789.7138627414245,966.7782467769256,-446.4803604490148,True,success,0.2078295165720521
1.5,1000.0,750.0,0.75,10,112,0.86,2.01223725922642,789.7138627414245,966.7782467769256,-446.4803604490148,True,success,0.2078295165720521
1.5,1000.0,750.0,0.75,10,112,0.88,2.01223725922642,789.7138627414245,966.7782467769256,-446.4803604490148,True,success,0.2078295165720521
1.5,1000.0,750.0,0.75,10,112,0.9,2.01223725922642,789.7138627414245,966.7782467769256,-446.4803604490148,True,success,0.2078295165720521
1.5,1000.0,750.0,0.75,10,112,0.92,2.01223725922642,789.7138627414245,966.7782467769256,-446.4803604490148,True,success,0.2078295165720521
1.5,1000.0,750.0,0.75,10,112,0.94,2.01223725922642,789.7138627414245,966.7782467769256,-446.4803604490148,True,success,0.2078295165720521
1.5,1000.0,750.0,0.75,10,112,0.96,2.01223725922642,789.7138627414245,966.7782467769256,-446.4803604490148,True,success,0.2078295165720521
1.5,1000.0,750.0,0.75,10,112,0.98,2.01223725922642,789.7138627414245,966.7782467769256,-446.4803604490148,True,success,0.2078295165720521
1.5,1000.0,750.0,0.75,10,112,1.0,2.01223725922642,789.7138627414245,966.7782467769256,-446.4803604490148,True,success,0.2078295165720521
1.5,1000.0,750.0,0.75,10,113,0.48,1.674167759446063,1354.0583323812666,646.7983220056115,0.9206979836600724,True,success,0.1494898483718884
1.5,1000.0,750.0,0.75,10,113,0.5,1.665452580796326,1346.6070042438996,652.3646515400708,0.9177480827373928,True,success,0.1418355462118957
1.5,1000.0,750.0,0.75,10,113,0.52,1.6571555704380676,1339.2978425248896,657.7693703032105,0.9146069737724768,True,success,0.1346063475828508
1.5,1000.0,750.0,0.75,10,113,0.54,1.649254400754288,1332.114089466927,663.0265968542196,0.9112590850084646,True,success,0.127764975119214
1.5,1000.0,750.0,0.75,10,113,0.56,1.6417293950335443,1325.0400726727437,668.1493204288348,0.9076868304583604,True,success,0.121278236552286
1.5,1000.0,750.0,0.75,10,113,0.58,1.6345632217445727,1318.061023406466,673.1495676277655,0.9038703236667168,True,success,0.1151164749645142
1.5,1000.0,750.0,0.75,10,113,0.6,1.6277410239592105,1311.162808758298,678.0385583843408,0.899786913270915,True,success,0.1092530845013782
1.5,1000.0,750.0,0.75,10,113,0.62,1.6212493404135828,1304.331967504915,682.8268442394966,0.8954109794043571,True,success,0.1036641359894502
1.5,1000.0,750.0,0.75,10,113,0.64,1.6150765377191822,1297.555418211024,687.524433191359,0.8907132544224035,True,success,0.0983280275918803
1.5,1000.0,750.0,0.75,10,113,0.66,1.6092097979650692,1290.820963214593,692.1409050830054,0.8856611045526653,True,success,0.0932252986081533
1.5,1000.0,750.0,0.75,10,113,0.68,1.6036498000992574,1284.1137959980492,696.6855210374499,0.8802129099187358,True,success,0.0883378743259653
1.5,1000.0,750.0,0.75,10,113,0.7,1.598381071711,1277.4230466333206,701.1673302218,0.8743266689922908,True,success,0.0836498810058714
1.5,1000.0,750.0,0.75,10,113,0.72,1.593402092905259,1270.7348004016862,705.5952779135862,0.8679488983085699,True,success,0.0791464230294825
1.5,1000.0,750.0,0.75,10,113,0.74,1.5887095737326205,1264.035479771083,709.9783177932178,0.8610181447208727,True,success,0.0748139756120836
1.5,1000.0,750.0,0.75,10,113,0.76,1.5843018824472963,1257.3108768904024,714.3255336174755,0.8534618090385413,True,success,0.0706401359774113
1.5,1000.0,750.0,0.75,10,113,0.78,1.5801803588184988,1250.5456517263492,718.6462757947967,0.8451929098269361,True,success,0.0666134640384117
1.5,1000.0,750.0,0.75,10,113,0.8,1.576343931001378,1243.724252224618,722.9503188595967,0.836108989014127,True,success,0.0627235945059102
1.5,1000.0,750.0,0.75,10,113,0.82,1.5727991816186015,1236.828420894982,727.2480511192026,0.8260830661406878,True,success,0.0589607836078576
1.5,1000.0,750.0,0.75,10,113,0.84,1.5695529429569333,1229.838441405048,731.550707356425,0.8149605621939591,True,success,0.0553161352683145
1.5,1000.0,750.0,0.75,10,113,0.86,1.5666151488111184,1222.7320456674986,735.8706641232478,0.8025494349016099,True,success,0.0517814592111589
1.5,1000.0,750.0,0.75,10,113,0.88,1.5639993508429435,1215.4836862677173,740.2218266104067,0.7886077787267192,True,success,0.048349239237169
1.5,1000.0,750.0,0.75,10,113,0.9,1.5617237594326054,1208.0634935920775,744.6201447159381,0.7728257974095367,True,success,0.0450126146435042
1.5,1000.0,750.0,0.75,10,113,0.92,1.5598124759565637,1200.4358786199186,749.0843271327659,0.7547992527702647,True,success,0.0417653942416294
1.5,1000.0,750.0,0.75,10,113,0.94,1.5582973325199887,1192.557531697697,753.636856414906,0.7339889160508065,True,success,0.0386021092842904
1.5,1000.0,750.0,0.75,10,113,0.96,1.557220760261962,1184.3744503270864,758.3054836241619,0.70965627041961,True,success,0.0355181258382939
1.5,1000.0,750.0,0.75,10,113,0.98,1.5566400501941695,1175.8174234699277,763.125517600519,0.680757244068126,True,success,0.0325098657349956
1.5,1000.0,750.0,0.75,10,113,1.0,1.556634351951825,1166.7947673390477,768.1435005356452,0.6457566200611534,True,success,0.0295752142771532
1.5,1000.0,750.0,0.75,10,116,0.48,1.6306374170411504,1065.5412026903316,638.0672038095794,0.6810045381320553,True,success,0.0244095488825162
1.5,1000.0,750.0,0.75,10,116,0.5,1.6158548640925656,1056.7094035359075,644.5840977852513,0.6742079107940797,True,success,0.0202939575708842
1.5,1000.0,750.0,0.75,10,116,0.52,1.602181345627763,1048.2520671754226,650.7343545613529,0.6671598990323467,True,success,0.0168223869707417
1.5,1000.0,750.0,0.75,10,116,0.54,1.5895347488882503,1040.1233789362948,656.55744421654,0.6598243595075364,True,success,0.0139042728834914
1.5,1000.0,750.0,0.75,10,116,0.56,1.577850264110378,1032.28133272873,662.0882583511344,0.6521572916330469,True,success,0.011464187038949
1.5,1000.0,750.0,0.75,10,116,0.58,1.5670658991291613,1024.6889739165974,667.3579290789089,0.6441151712585365,True,success,0.0094382950196267
1.5,1000.0,750.0,0.75,10,116,0.6,1.5571369714085148,1017.3109608210171,672.3945178516021,0.6356422072417753,True,success,0.0077732284470265
1.5,1000.0,750.0,0.75,10,116,0.62,1.5480239245801557,1010.1147244852084,677.2236176250622,0.6266770339555436,True,success,0.006423730519475
1.5,1000.0,750.0,0.75,10,116,0.64,1.5397012446242444,1003.0682161214196,681.8688819753025,0.6171430132014877,True,success,0.0053517915600025
1.5,1000.0,750.0,0.75,10,116,0.66,1.5321463882744568,996.1409920525268,686.3525306577927,0.6069540970114242,True,success,0.0045251768644912
1.5,1000.0,750.0,0.75,10,116,0.68,1.525349816993382,989.301838092008,690.6958414437845,0.596002617481856,True,success,0.0039170397665361
1.5,1000.0,750.0,0.75,10,116,0.7,2.184206038651888,751.193875830392,817.1661180102657,-532.2591628054292,True,success,0.2744770652007419
1.5,1000.0,750.0,0.75,10,116,0.72,2.184206038651888,751.193875830392,817.1661180102657,-532.2591628054292,True,success,0.2744770652007419
1.5,1000.0,750.0,0.75,10,116,0.74,2.184206038651888,751.193875830392,817.1661180102657,-532.2591628054292,True,success,0.2744770652007419
1.5,1000.0,750.0,0.75,10,116,0.76,2.184206038651888,751.193875830392,817.1661180102657,-532.2591628054292,True,success,0.2744770652007419
1.5,1000.0,750.0,0.75,10,116,0.78,2.184206038651888,751.193875830392,817.1661180102657,-532.2591628054292,True,success,0.2744770652007419
1.5,1000.0,750.0,0.75,10,116,0.8,2.184206038651888,751.193875830392,817.1661180102657,-532.2591628054292,True,success,0.2744770652007419
1.5,1000.0,750.0,0.75,10,116,0.82,2.184206038651888,751.193875830392,817.1661180102657,-532.2591628054292,True,success,0.2744770652007419
1.5,1000.0,750.0,0.75,10,116,0.84,2.184206038651888,751.193875830392,817.1661180102657,-532.2591628054292,True,success,0.2744770652007419
1.5,1000.0,750.0,0.75,10,116,0.86,2.184206038651888,751.193875830392,817.1661180102657,-532.2591628054292,True,success,0.2744770652007419
1.5,1000.0,750.0,0.75,10,116,0.88,2.184206038651888,751.193875830392,817.1661180102657,-532.2591628054292,True,success,0.2744770652007419
1.5,1000.0,750.0,0.75,10,116,0.9,2.184206038651888,751.193875830392,817.1661180102657,-532.2591628054292,True,success,0.2744770652007419
1.5,1000.0,750.0,0.75,10,116,0.92,2.184206038651888,751.193875830392,817.1661180102657,-532.2591628054292,True,success,0.2744770652007419
1.5,1000.0,750.0,0.75,10,116,0.94,2.184206038651888,751.193875830392,817.1661180102657,-532.2591628054292,True,success,0.2744770652007419
1.5,1000.0,750.0,0.75,10,116,0.96,2.184206038651888,751.193875830392,817.1661180102657,-532.2591628054292,True,success,0.2744770652007419
1.5,1000.0,750.0,0.75,10,116,0.98,2.184206038651888,751.193875830392,817.1661180102657,-532.2591628054292,True,success,0.2744770652007419
1.5,1000.0,750.0,0.75,10,116,1.0,2.184206038651888,751.193875830392,817.1661180102657,-532.2591628054292,True,success,0.2744770652007419
1.5,1000.0,750.0,0.75,10,119,0.48,1.374425202295997,1323.9866749355328,786.7251575448173,0.9729494106620225,True,success,0.1133245604295415
1.5,1000.0,750.0,0.75,10,119,0.5,1.3654644319140663,1319.6664943072776,790.4572593159671,0.9725662769174076,True,success,0.1118678214497107
1.5,1000.0,750.0,0.75,10,119,0.52,1.3568750983702245,1315.5140878108712,794.0299308691361,0.9721785800926313,True,success,0.1105921021823705
1.5,1000.0,750.0,0.75,10,119,0.54,1.3486261350177062,1311.5190528181884,797.4547556899793,0.971786717026014,True,success,0.1094800949950825
1.5,1000.0,750.0,0.75,10,119,0.56,1.340697156188932,1307.6692655494005,800.7421440172637,0.97139060233661,True,success,0.1085139848304176
1.5,1000.0,750.0,0.75,10,119,0.58,1.333068714525836,1303.9541351198448,803.9014874031296,0.970990192094318,True,success,0.1076783995207478
1.5,1000.0,750.0,0.75,10,119,0.6,1.3257212063705712,1300.3647968788491,806.94128766375,0.97058554871508,True,success,0.106960476071069
1.5,1000.0,750.0,0.75,10,119,0.62,1.3186398591809958,1296.8920304112469,809.8692663398526,0.9701765161415322,True,success,0.1063476515195132
1.5,1000.0,750.0,0.75,10,119,0.64,1.3118092991692487,1293.5281254972442,812.6924602208328,0.9697630473017218,True,success,0.105829433861653
1.5,1000.0,750.0,0.75,10,119,0.66,1.3052124294167642,1290.2672102663475,815.4172933880735,0.969345292772866,True,success,0.1053976745872377
1.5,1000.0,750.0,0.75,10,119,0.68,1.2988409546599982,1287.1010355217009,818.0496556855154,0.9689228628927804,True,success,0.1050421875797061
1.5,1000.0,750.0,0.75,10,119,0.7,1.2926796685769604,1284.024946090386,820.5949539218012,0.9684959052413464,True,success,0.1047568041081386
1.5,1000.0,750.0,0.75,10,119,0.72,1.2867226297273469,1281.0314910023803,823.0581662772129,0.9680639498315424,True,success,0.1045327442261069
1.5,1000.0,750.0,0.75,10,119,0.74,1.2809550776383614,1278.1174187192123,825.4438856780534,0.9676272242482092,True,success,0.1043658242645371
1.5,1000.0,750.0,0.75,10,119,0.76,1.2753676921172328,1275.2780206924676,827.7563596079634,0.9671856078333328,True,success,0.1042505618001737
1.5,1000.0,750.0,0.75,10,119,0.78,1.2699588577463763,1272.50611104255,829.9995211239781,0.9667383927980804,True,success,0.1041790271042012
1.5,1000.0,750.0,0.75,10,119,0.8,1.2647110027159172,1269.80141770419,832.1770265671123,0.9662861921767092,True,success,0.1041507185763578
1.5,1000.0,750.0,0.75,10,119,0.82,1.2596218878890515,1267.1580493608055,834.2922708961545,0.965828415947106,True,success,0.1041593377297784
1.5,1000.0,750.0,0.75,10,119,0.84,1.2546849869961243,1264.5722673984633,836.3484202157144,0.9653648400271604,True,success,0.1042009590634876
1.5,1000.0,750.0,0.75,10,119,0.86,1.249893294192948,1262.0409451733306,838.3484285422636,0.9648953105953892,True,success,0.1042723970130666
1.5,1000.0,750.0,0.75,10,119,0.88,1.2452410618360168,1259.5608247477974,840.2950572831568,0.9644195883437738,True,success,0.1043704042577209
1.5,1000.0,750.0,0.75,10,119,0.9,1.2407200276414645,1257.1300299095542,842.1908928522884,0.9639376970425544,True,success,0.1044932814800761
1.5,1000.0,750.0,0.75,10,119,0.92,1.2363279239926837,1254.7445454137164,844.0383586501174,0.9634491185163616,True,success,0.1046370912783193
1.5,1000.0,750.0,0.75,10,119,0.94,1.2320588746378252,1252.402127163259,845.8397316613095,0.9629536888060688,True,success,0.1047998420327157
1.5,1000.0,750.0,0.75,10,119,0.96,1.227908258564284,1250.1002856097186,847.597152846442,0.962451140893469,True,success,0.1049793196646926
1.5,1000.0,750.0,0.75,10,119,0.98,1.223871735633406,1247.836663615922,849.3126383656215,0.961941193132372,True,success,0.1051734868079046
1.5,1000.0,750.0,0.75,10,119,1.0,1.2199452258238683,1245.6090255760412,850.9880894331554,0.961423548662147,True,success,0.1053804661134799
1.5,1000.0,750.0,0.75,10,126,0.48,1.5412653825776843,1319.104687987507,639.6340280911327,0.8724793894459976,True,success,0.1147652637840076
1.5,1000.0,750.0,0.75,10,126,0.5,1.527258089879442,1311.293703027175,645.9723842993842,0.8699275179097147,True,success,0.1080557381344486
1.5,1000.0,750.0,0.75,10,126,0.52,1.5140861245057893,1303.8540480204083,651.9541113684232,0.8673508290319234,True,success,0.1020284649553187
1.5,1000.0,750.0,0.75,10,126,0.54,1.5016733374651725,1296.7502875096468,657.6130815279206,0.864746960347164,True,success,0.0965973203121679
1.5,1000.0,750.0,0.75,10,126,0.56,1.489962392336657,1289.9486770514543,662.978998751094,0.8621104498275514,True,success,0.09168766934563
1.5,1000.0,750.0,0.75,10,126,0.58,1.4788955043354186,1283.4213228812473,668.0780449995679,0.8594381379787881,True,success,0.0872368084136296
1.5,1000.0,750.0,0.75,10,126,0.6,1.468426602210462,1277.1420252099851,672.9334102482571,0.8567250235887469,True,success,0.0831900189258894
1.5,1000.0,750.0,0.75,10,126,0.62,1.4585122338766832,1271.0880534093722,677.5657286574781,0.8539668401712561,True,success,0.0795004495830505
1.5,1000.0,750.0,0.75,10,126,0.64,1.4491148557689997,1265.2386560966515,681.9934411041927,0.851158713924336,True,success,0.0761272358089888
1.5,1000.0,750.0,0.75,10,126,0.66,1.4402007077862642,1259.575151746813,686.2330984666916,0.8482956279110003,True,success,0.0730347906241013
1.5,1000.0,750.0,0.75,10,126,0.68,1.431740880043622,1254.080212061264,690.2996166422902,0.8453717939327843,True,success,0.0701916932484739
1.5,1000.0,750.0,0.75,10,126,0.7,1.4237071547483082,1248.7386723139691,694.2064924177571,0.8423820083354687,True,success,0.0675707751424453
1.5,1000.0,750.0,0.75,10,126,0.72,1.4160759209584706,1243.5361313047492,697.9659878432358,0.8393200037809193,True,success,0.0651477194688894
1.5,1000.0,750.0,0.75,10,126,0.74,1.408825345646714,1238.459483325016,701.5892881216772,0.8361793435700151,True,success,0.0629011078106178
1.5,1000.0,750.0,0.75,10,126,0.76,1.4019377958567605,1233.4960088078944,705.086637848505,0.8329522470336057,True,success,0.0608114610651589
1.5,1000.0,750.0,0.75,10,126,0.78,1.3953947937731102,1228.634601780681,708.4674600118802,0.829631527345476,True,success,0.0588619548625064
1.5,1000.0,750.0,0.75,10,126,0.8,1.389182190303097,1223.864135346342,711.7404598371994,0.8262082456882911,True,success,0.0570369821505093
1.5,1000.0,750.0,0.75,10,126,0.82,1.3832838883658367,1219.1750825834258,714.9137169184019,0.8226743152229692,True,success,0.0553232755148217
1.5,1000.0,750.0,0.75,10,126,0.84,1.377685914632258,1214.5582248084445,717.994767553455,0.8190206014082982,True,success,0.053708782505507
1.5,1000.0,750.0,0.75,10,126,0.86,1.372384482383711,1210.002250330282,720.9906790868372,0.815232714168985,True,success,0.0521805837709468
1.5,1000.0,750.0,0.75,10,126,0.88,1.367367227963079,1205.498942636567,723.9081185189659,0.8112997360470056,True,success,0.0507290249120553
1.5,1000.0,750.0,0.75,10,126,0.9,1.3626266271193872,1201.0392798849705,726.7534162636423,0.8072076677567936,True,success,0.0493445039683437
1.5,1000.0,750.0,0.75,10,126,0.92,1.3581562824331488,1196.6143811484235,729.532627142498,0.8029409140755361,True,success,0.0480181905430365
1.5,1000.0,750.0,0.75,10,126,0.94,1.3539514183103525,1192.215266584551,732.2515899582302,0.7984817171297331,True,success,0.0467417984176508
1.5,1000.0,750.0,0.75,10,126,0.96,1.3500085972115872,1187.832835998994,734.9159873923278,0.7938099315810876,True,success,0.0455075554537449
1.5,1000.0,750.0,0.75,10,126,0.98,1.346325852168854,1183.457726565879,737.531408103135,0.7889025102081448,True,success,0.0443080893146686
1.5,1000.0,750.0,0.75,10,126,1.0,1.342902785171124,1179.080172597785,740.1034133545512,0.7837329038862655,True,success,0.0431363328257677
1.5,1000.0,750.0,0.75,10,134,0.48,1.253941510509438,1312.6717021347554,756.0614623447582,0.961381029139552,True,success,0.1247091258639918
1.5,1000.0,750.0,0.75,10,134,0.5,1.246881297809157,1309.2747662497347,758.9219164296055,0.9611823124674422,True,success,0.1242056271421723
1.5,1000.0,750.0,0.75,10,134,0.52,1.240121076806462,1306.0174979455746,761.6548250364102,0.960977478818086,True,success,0.123799012760047
1.5,1000.0,750.0,0.75,10,134,0.54,1.233642354198175,1302.8871399252412,764.2701658144694,0.9607664717700092,True,success,0.1234759884876164
1.5,1000.0,750.0,0.75,10,134,0.56,1.22742425273817,1299.874232749292,766.7768088078607,0.9605495903879128,True,success,0.1232271447786831
1.5,1000.0,750.0,0.75,10,134,0.58,1.221449102216568,1296.9698240428086,769.1827007093117,0.9603270031037106,True,success,0.1230437646900556
1.5,1000.0,750.0,0.75,10,134,0.6,1.2157010392038698,1294.1658349106212,771.494982162233,0.9600988455648662,True,success,0.1229181945133774
1.5,1000.0,750.0,0.75,10,134,0.62,1.210166413953986,1291.4546602267949,773.7200921119202,0.9598651672365276,True,success,0.1228433540045109
1.5,1000.0,750.0,0.75,10,134,0.64,1.2048298767939467,1288.8307464586646,775.8638559402268,0.959626267042962,True,success,0.1228145398699558
1.5,1000.0,750.0,0.75,10,134,0.66,1.19968293707729,1286.2865818297264,777.9315603863017,0.9593819139355894,True,success,0.1228247737935946
1.5,1000.0,750.0,0.75,10,134,0.68,1.1947110187201095,1283.8184120222552,779.928016886531,0.9591325069134244,True,success,0.1228714047935565
1.5,1000.0,750.0,0.75,10,134,0.7,1.189906163528595,1281.4203701062197,781.8576170944735,0.9588779091465096,True,success,0.1229493046632395
1.5,1000.0,750.0,0.75,10,134,0.72,1.1852592821837231,1279.087890880676,783.7243793385501,0.9586181463441488,True,success,0.1230548154653301
1.5,1000.0,750.0,0.75,10,134,0.74,1.1807619993882046,1276.816790713302,785.5319895729414,0.9583532326595972,True,success,0.1231846805858755
1.5,1000.0,750.0,0.75,10,134,0.76,1.1764065811773343,1274.6032264822638,787.2838367559856,0.9580831714740256,True,success,0.1233359945689791
1.5,1000.0,750.0,0.75,10,134,0.78,1.1721858742165354,1272.4436583955542,788.9830436953979,0.9578079557675508,True,success,0.1235061585015672
1.5,1000.0,750.0,0.75,10,134,0.8,1.1680932542907534,1270.3348166242358,790.6324940090168,0.9575275682207612,True,success,0.1236928405807864
1.5,1000.0,750.0,0.75,10,134,0.82,1.164122581441014,1268.2736716813956,792.2348557981865,0.9572419811772112,True,success,0.1238939416496434
1.5,1000.0,750.0,0.75,10,134,0.84,1.1602648087561411,1266.259000813703,793.7926027167155,0.9569515155900724,True,success,0.1241094254201273
1.5,1000.0,750.0,0.75,10,134,0.86,1.1565213502303695,1264.2850027156303,795.3080314272728,0.9566554112149764,True,success,0.1243338616378016
1.5,1000.0,750.0,0.75,10,134,0.88,1.152883939540666,1262.3508130613343,796.7832793666048,0.9563539622148046,True,success,0.1245675396439294
1.5,1000.0,750.0,0.75,10,134,0.9,1.149348002746974,1260.4541384449972,798.2203382574666,0.9560470997445174,True,success,0.124809036222584
1.5,1000.0,750.0,0.75,10,134,0.92,1.1459101343243856,1258.5924122665288,799.6210682472125,0.9557346462300048,True,success,0.1250565674176723
1.5,1000.0,750.0,0.75,10,134,0.94,1.1425637828583126,1256.7648633249617,800.9872045541517,0.95541681045728,True,success,0.1253104008774485
1.5,1000.0,750.0,0.75,10,134,0.96,1.1393077978409485,1254.9683448769547,802.320377586176,0.9550931985443109,True,success,0.1255679964437631
1.5,1000.0,750.0,0.75,10,134,0.98,1.1361377824057384,1253.2015117142614,803.6221122763578,0.954763810036116,True,success,0.1258288757449717
1.5,1000.0,750.0,0.75,10,134,1.0,1.133050327614656,1251.46274647886,804.8938415919188,0.9544285477415368,True,success,0.1260922076286151
1.5,1000.0,750.0,0.75,10,136,0.48,1.3272189232399942,1342.0879599353975,625.4381037302531,0.98520002767791,True,success,0.145807971884565
1.5,1000.0,750.0,0.75,10,136,0.5,1.3217035723590922,1339.101100876192,627.8950684830842,0.98499985460547,True,success,0.1440278891870892
1.5,1000.0,750.0,0.75,10,136,0.52,1.3163377489196904,1336.1821838837486,630.2862463669662,0.984792358175007,True,success,0.1423417646683735
1.5,1000.0,750.0,0.75,10,136,0.54,1.311108279302229,1333.3295116947852,632.6151988048742,0.9845778116589158,True,success,0.1407455692063763
1.5,1000.0,750.0,0.75,10,136,0.56,1.306011623910633,1330.538167720189,634.8851749418048,0.9843561574345744,True,success,0.1392320099603496
1.5,1000.0,750.0,0.75,10,136,0.58,1.3010397462073855,1327.8055437796115,637.0991596110077,0.984127507912748,True,success,0.1377964887772859
1.5,1000.0,750.0,0.75,10,136,0.6,1.2961924354771508,1325.126329807414,639.2599004765718,0.9838916730522432,True,success,0.1364316214683805
1.5,1000.0,750.0,0.75,10,136,0.62,1.2914586913386303,1322.4999929165358,641.369934332031,0.983648895205753,True,success,0.1351353932285025
1.5,1000.0,750.0,0.75,10,136,0.64,1.286835966121974,1319.92294739135,643.4316093919857,0.9833990855837522,True,success,0.1339025831839739
1.5,1000.0,750.0,0.75,10,136,0.66,1.282319873250254,1317.3926799323922,645.4471051939488,0.9831422306712386,True,success,0.1327292600122291
1.5,1000.0,750.0,0.75,10,136,0.68,1.2779069205895033,1314.9066062678148,647.4184492709634,0.982878279445068,True,success,0.1316115167419918
1.5,1000.0,750.0,0.75,10,136,0.7,1.2735914100358083,1312.4633200608405,649.3475342125544,0.9826072857787164,True,success,0.1305468450790132
1.5,1000.0,750.0,0.75,10,136,0.72,1.2693720998323184,1310.0598192025725,651.2361261795296,0.9823290984038622,True,success,0.1295310512940706
1.5,1000.0,750.0,0.75,10,136,0.74,1.265244845088782,1307.6945154493235,653.0858828913547,0.982043701028332,True,success,0.1285615866024932
1.5,1000.0,750.0,0.75,10,136,0.76,1.2612079484504617,1305.3650011236812,654.8983592227739,0.9817509555990794,True,success,0.1276350588267807
1.5,1000.0,750.0,0.75,10,136,0.78,1.257256182327848,1303.070531207048,656.675018098592,0.9814509069816229,True,success,0.1267499929188209
1.5,1000.0,750.0,0.75,10,136,0.8,1.2533871595075543,1300.8093383257717,658.4172387332816,0.9811434566914684,True,success,0.1259038348944484
1.5,1000.0,750.0,0.75,10,136,0.82,1.2496003085492111,1298.5790346692345,660.1263231990123,0.9808283989263844,True,success,0.1250933868273624
1.5,1000.0,750.0,0.75,10,136,0.84,1.2458920139660232,1296.3786568304763,661.8035037797985,0.9805056937328628,True,success,0.1243170939773767
1.5,1000.0,750.0,0.75,10,136,0.86,1.2422578611146056,1294.207716690632,663.4499488925002,0.9801753569355915,True,success,0.1235739853102339
1.5,1000.0,750.0,0.75,10,136,0.88,1.2387002033801304,1292.0629566639095,665.0667658156095,0.9798369903851069,True,success,0.1228600176858786
1.5,1000.0,750.0,0.75,10,136,0.9,1.2352136529693691,1289.9445289178047,666.655009571347,0.9794906630160336,True,success,0.1221750215339536
1.5,1000.0,750.0,0.75,10,136,0.92,1.2317972310565393,1287.850803332732,668.215683735819,0.9791361701388808,True,success,0.1215168594856272
1.5,1000.0,750.0,0.75,10,136,0.94,1.2284491118925251,1285.7806031357827,669.7497457157264,0.9787733540365292,True,success,0.1208839385888793
