beta,eta,gamma,gamma_over_eta,n,repeat_id,default_loss,base_l6_delta,base_l6_loss,loss_048,loss_050,new_grid_best_delta,new_grid_best_loss,extended_l6_loss,extended_l6_delta,loss_reduction,at_new_upper_boundary
1.5,1000.0,750.0,0.75,10,266,0.2773515790830359,0.5,0.010655002330431176,0.012645687100148108,0.010655002330431176,0.7,0.0030425994680455,0.0030425994680455,0.7,0.007612402862385676,False
1.5,1000.0,750.0,0.75,10,269,0.6072719290956146,0.5,0.2563730025017385,0.25885524311703006,0.2563730025017385,1.0,0.2320686568760024,0.2320686568760024,1.0,0.024304345625736107,True
1.5,1000.0,750.0,0.75,10,270,0.8392551015683523,0.5,0.16238191634399282,0.16650305140037405,0.16238191634399282,1.0,0.1311129501610849,0.1311129501610849,1.0,0.03126896618290792,True
1.5,1000.0,750.0,0.75,10,271,0.5404891513328369,0.5,0.08304848117426807,0.08583901417238472,0.08304848117426807,0.64,0.0755723786549101,0.0755723786549101,0.64,0.007476102519357972,False
1.5,1000.0,750.0,0.75,10,274,0.07615427770286837,0.5,0.02247395438090321,0.023377718216428103,0.02247395438090321,0.94,0.0151967620109991,0.0151967620109991,0.94,0.007277192369904109,False
1.5,1000.0,750.0,0.75,10,283,0.1670923210189352,0.5,0.013029377023835309,0.014840624736030627,0.013029377023835309,0.72,0.00460703926697,0.00460703926697,0.72,0.008422337756865309,False
1.5,1000.0,750.0,0.75,10,284,0.42186128612767837,0.5,0.04277415011500968,0.04745479468970233,0.04277415011500968,0.86,0.008104455304542,0.008104455304542,0.86,0.03466969481046768,False
1.5,1000.0,750.0,0.75,10,285,0.22729482898831088,0.5,0.01870621123084946,0.02115870352780963,0.01870621123084946,0.84,0.0042450925525005,0.0042450925525005,0.84,0.014461118678348962,False
1.5,1000.0,750.0,0.75,10,287,0.45290026768418146,0.5,0.09309286541214572,0.09350564865079453,0.09309286541214572,0.52,0.0930448147839535,0.0930448147839535,0.52,4.8050628192214395e-05,False
1.5,1000.0,750.0,0.75,10,289,0.7369336225250717,0.5,0.14020498881312898,0.14458538726612188,0.14020498881312898,0.58,0.1326991592212976,0.1326991592212976,0.58,0.007505829591831381,False
1.5,1000.0,750.0,0.75,10,293,0.5054912507329017,0.5,0.15122787935110968,0.15892293561842913,0.15122787935110968,1.0,0.0340459612860552,0.0340459612860552,1.0,0.11718191806505449,True
1.5,1000.0,750.0,0.75,10,294,0.28640568591550886,0.5,0.01253988949621777,0.014057354993990108,0.01253988949621777,0.68,0.007638853708512,0.007638853708512,0.68,0.00490103578770577,False
1.5,1000.0,750.0,0.75,15,0,0.6591017294803011,0.5,0.08350077446012016,0.08826439550356582,0.08350077446012016,0.8,0.0563971723126232,0.0563971723126232,0.8,0.027103602147496964,False
1.5,1000.0,750.0,0.75,15,3,0.13218981353850187,0.5,0.0776499128130935,0.07889604853411641,0.0776499128130935,1.0,0.0604309850803431,0.0604309850803431,1.0,0.017218927732750397,True
1.5,1000.0,750.0,0.75,15,4,0.07663853211007281,0.5,0.049906225617518195,0.050453478794921985,0.049906225617518195,1.0,0.0448322990724069,0.0448322990724069,1.0,0.005073926545111296,True
1.5,1000.0,750.0,0.75,15,5,0.9813449362486555,0.5,0.2344583189323156,0.2413938151538655,0.2344583189323156,0.62,0.2138944791636127,0.2138944791636127,0.62,0.020563839768702907,False
1.5,1000.0,750.0,0.75,15,6,1.6175590851264205,0.5,0.19937521166747477,0.2142468480644036,0.19937521166747477,0.9,0.0702541449617482,0.0702541449617482,0.9,0.12912106670572657,False
1.5,1000.0,750.0,0.75,15,11,0.03766332948990503,0.5,0.0030757494939796467,0.003449296272499642,0.0030757494939796467,0.68,0.0017757663953541,0.0017757663953541,0.68,0.0012999830986255467,False
1.5,1000.0,750.0,0.75,15,14,0.29040470583128514,0.5,0.2596349610912551,0.26076307131431403,0.2596349610912551,1.0,0.2363148273661162,0.2363148273661162,1.0,0.023320133725138914,True
1.5,1000.0,750.0,0.75,15,15,0.041623885879965676,0.5,0.03562491516710879,0.035726473017046394,0.03562491516710879,0.72,0.0351555627719254,0.0351555627719254,0.72,0.0004693523951833922,False
1.5,1000.0,750.0,0.75,15,16,0.26913082016576045,0.5,0.030499522899886063,0.031063273633112284,0.030499522899886063,0.54,0.0300545680991149,0.0300545680991149,0.54,0.00044495480077116206,False
1.5,1000.0,750.0,0.75,15,20,1.6758571785057934,0.5,0.1662559222128094,0.1794883192662919,0.1662559222128094,0.86,0.060712524912806,0.060712524912806,0.86,0.10554339730000341,False
1.5,1000.0,750.0,0.75,15,22,0.3305509773512847,0.5,0.14602608967168737,0.14967056352254,0.14602608967168737,1.0,0.0961087629241436,0.0961087629241436,1.0,0.049917326747543775,True
1.5,1000.0,750.0,0.75,15,24,1.8034525963809633,0.5,0.39133443100526044,0.4124402547765141,0.39133443100526044,0.96,0.1231831913573374,0.1231831913573374,0.96,0.26815123964792303,False
1.5,1000.0,750.0,0.75,15,27,1.343455758509855,0.5,0.23863474911782395,0.24840439253248092,0.23863474911782395,0.62,0.2094998054598456,0.2094998054598456,0.62,0.029134943657978363,False
1.5,1000.0,750.0,0.75,15,29,0.2177682649715911,0.5,0.09391476615737253,0.09641995389974241,0.09391476615737253,1.0,0.0661640333647684,0.0661640333647684,1.0,0.027750732792604135,True
1.5,1000.0,750.0,0.75,15,31,0.2664557320015553,0.5,0.06569371592884343,0.0676286718359252,0.06569371592884343,1.0,0.0521038447851028,0.0521038447851028,1.0,0.013589871143740634,True
1.5,1000.0,750.0,0.75,15,34,0.5021603089554784,0.5,0.13980027278686205,0.1422376292492453,0.13980027278686205,0.58,0.1357117981947118,0.1357117981947118,0.58,0.004088474592150254,False
1.5,1000.0,750.0,0.75,15,39,0.40577913783042874,0.5,0.06880376763197187,0.0747091858526989,0.06880376763197187,1.0,0.0072978489063602,0.0072978489063602,1.0,0.06150591872561167,True
1.5,1000.0,750.0,0.75,15,42,0.7296641795122092,0.5,0.14121514473940586,0.1478713525122225,0.14121514473940586,1.0,0.0621447012895334,0.0621447012895334,1.0,0.07907044344987246,True
1.5,1000.0,750.0,0.75,15,50,0.03227265846838901,0.5,0.00174320098707073,0.002035100517623328,0.00174320098707073,0.6,0.001094234461512,0.001094234461512,0.6,0.00064896652555873,False
1.5,1000.0,750.0,0.75,15,51,1.20524301187112,0.5,0.30142350759565056,0.316831032174128,0.30142350759565056,0.92,0.1310615342705528,0.1310615342705528,0.92,0.17036197332509775,False
1.5,1000.0,750.0,0.75,15,52,0.30467990701086334,0.5,0.14091123946184614,0.14415426813136314,0.14091123946184614,1.0,0.0946819072489663,0.0946819072489663,1.0,0.04622933221287984,True
1.5,1000.0,750.0,0.75,15,54,0.282557188713348,0.5,0.08349891667458259,0.08705823174706015,0.08349891667458259,0.8,0.058018457617351,0.058018457617351,0.8,0.02548045905723159,False
1.5,1000.0,750.0,0.75,15,57,0.04604433493197915,0.5,0.016730627670839552,0.017416661030949167,0.016730627670839552,1.0,0.0088250062975136,0.0088250062975136,1.0,0.007905621373325952,True
1.5,1000.0,750.0,0.75,15,58,0.18846853047008566,0.5,0.053101294662951576,0.05629363889329603,0.053101294662951576,1.0,0.007851323625191,0.007851323625191,1.0,0.04524997103776057,True
1.5,1000.0,750.0,0.75,15,60,0.3044277323268572,0.5,0.09238627228007971,0.09552324236426901,0.09238627228007971,1.0,0.0558366390480772,0.0558366390480772,1.0,0.03654963323200251,True
1.5,1000.0,750.0,0.75,15,62,1.8199860337481288,0.5,0.19914760267309237,0.21333215938241848,0.19914760267309237,0.86,0.0820522701068569,0.0820522701068569,0.86,0.11709533256623547,False
1.5,1000.0,750.0,0.75,15,70,0.3318656828610724,0.5,0.19358152346141863,0.19364158571589293,0.19358152346141863,0.52,0.1937779646246651,0.19358152346141863,0.5,0.0,False
1.5,1000.0,750.0,0.75,15,79,0.23623002329430134,0.5,0.04865589541862683,0.0510104326987454,0.04865589541862683,0.96,0.0312745108276472,0.0312745108276472,0.96,0.017381384590979633,False
1.5,1000.0,750.0,0.75,15,85,0.6761117142821601,0.5,0.1291717306527239,0.13823167293839236,0.1291717306527239,1.0,0.0273631381546397,0.0273631381546397,1.0,0.10180859249808419,True
1.5,1000.0,750.0,0.75,15,86,0.5341857035471632,0.5,0.10119653261774275,0.10669202571441053,0.10119653261774275,0.74,0.0715895451513304,0.0715895451513304,0.74,0.029606987466412354,False
1.5,1000.0,750.0,0.75,15,87,0.19764667507574105,0.5,0.044976491810059756,0.04755491545374094,0.044976491810059756,1.0,0.0188422292346655,0.0188422292346655,1.0,0.026134262575394255,True
1.5,1000.0,750.0,0.75,15,90,0.3093339446201078,0.5,0.15466558372749634,0.1557093082760125,0.15466558372749634,0.58,0.1530513671345864,0.1530513671345864,0.58,0.001614216592909945,False
1.5,1000.0,750.0,0.75,15,93,0.6882299841886141,0.5,0.07707298609151415,0.08383433827179786,0.07707298609151415,0.94,0.0199887127587253,0.0199887127587253,0.94,0.05708427333278886,False
1.5,1000.0,750.0,0.75,15,97,0.11914338840295655,0.5,0.09763121338917827,0.09825705964031466,0.09763121338917827,1.0,0.0873872665970675,0.0873872665970675,1.0,0.01024394679211077,True
1.5,1000.0,750.0,0.75,15,102,0.0904594250219886,0.5,0.003620848157975338,0.0037827405119540518,0.003620848157975338,0.52,0.0035759731582426,0.0035759731582426,0.52,4.487499973273787e-05,False
1.5,1000.0,750.0,0.75,15,105,0.08561312029980063,0.5,0.01997748234589109,0.02019997806766722,0.01997748234589109,0.52,0.0198726215239362,0.0198726215239362,0.52,0.00010486082195489133,False
1.5,1000.0,750.0,0.75,15,111,0.26388803237046565,0.5,0.0957862095476901,0.09813505274607168,0.0957862095476901,0.78,0.0824635346182258,0.0824635346182258,0.78,0.013322674929464304,False
1.5,1000.0,750.0,0.75,15,115,0.24511861902303747,0.5,0.028748556636582545,0.031595154017455856,0.028748556636582545,1.0,0.0008340480707199,0.0008340480707199,1.0,0.027914508565862646,True
1.5,1000.0,750.0,0.75,15,116,0.0371649074010673,0.5,0.0058264697928570395,0.006083342337532322,0.0058264697928570395,0.64,0.0051381390627176,0.0051381390627176,0.64,0.0006883307301394394,False
1.5,1000.0,750.0,0.75,15,118,0.07744788970100039,0.5,0.015650523835365377,0.016822656355118207,0.015650523835365377,0.94,0.0061674933311597,0.0061674933311597,0.94,0.009483030504205677,False
1.5,1000.0,750.0,0.75,15,122,0.5666732257979377,0.5,0.373662572201713,0.3786451220180155,0.373662572201713,1.0,0.2931066698951813,0.2931066698951813,1.0,0.0805559023065317,True
1.5,1000.0,750.0,0.75,15,125,0.7718387551344701,0.5,0.051774626905488244,0.057743196559493296,0.051774626905488244,0.88,0.0110176926065452,0.0110176926065452,0.88,0.040756934298943046,False
1.5,1000.0,750.0,0.75,15,133,0.3154235971512101,0.5,0.041037367203471696,0.04458111780201213,0.041037367203471696,0.92,0.0140191461320146,0.0140191461320146,0.92,0.027018221071457096,False
1.5,1000.0,750.0,0.75,15,134,0.16441088444352797,0.5,0.05215012796335535,0.05465858487797301,0.05215012796335535,1.0,0.0254950963309806,0.0254950963309806,1.0,0.026655031632374752,True
1.5,1000.0,750.0,0.75,15,135,0.10219059242628456,0.5,0.012340471298103917,0.013212128449743768,0.012340471298103917,0.66,0.0093571510121395,0.0093571510121395,0.66,0.0029833202859644165,False
1.5,1000.0,750.0,0.75,15,139,1.4210413318965633,0.5,0.3072000025380041,0.31638011502022745,0.3072000025380041,0.56,0.2936539463597134,0.2936539463597134,0.56,0.013546056178290689,False
1.5,1000.0,750.0,0.75,15,140,0.07318366312600967,0.5,0.026356542716661966,0.027288246130205675,0.026356542716661966,1.0,0.0167956259436493,0.0167956259436493,1.0,0.009560916773012667,True
1.5,1000.0,750.0,0.75,15,142,0.19946546083241093,0.5,0.03916254900609744,0.04231812515038956,0.03916254900609744,1.0,0.0096769328390728,0.0096769328390728,1.0,0.02948561616702464,True
1.5,1000.0,750.0,0.75,15,144,0.17209667805365986,0.5,0.034994824213551656,0.0373582272886341,0.034994824213551656,0.88,0.0159032782620355,0.0159032782620355,0.88,0.019091545951516155,False
1.5,1000.0,750.0,0.75,15,146,0.2739654358129107,0.5,0.06010555943229121,0.06212653315021334,0.06010555943229121,0.68,0.0524539444328079,0.0524539444328079,0.68,0.00765161499948331,False
1.5,1000.0,750.0,0.75,15,147,0.11808427109091926,0.5,0.08742092385164296,0.08800239824156902,0.08742092385164296,1.0,0.0822168809615279,0.0822168809615279,1.0,0.005204042890115057,True
1.5,1000.0,750.0,0.75,15,150,0.3741523623704568,0.5,0.03293273603373768,0.03620246673355843,0.03293273603373768,1.0,0.0057936981538794,0.0057936981538794,1.0,0.027139037879858285,True
1.5,1000.0,750.0,0.75,15,151,0.1246029936251499,0.5,0.011049665911028867,0.01223420781411215,0.011049665911028867,0.78,0.005060585825449,0.005060585825449,0.78,0.005989080085579867,False
1.5,1000.0,750.0,0.75,15,152,0.04116917564428929,0.5,0.002434748027223096,0.0028406040666960524,0.002434748027223096,0.62,0.0013550077642555,0.0013550077642555,0.62,0.0010797402629675963,False
1.5,1000.0,750.0,0.75,15,154,0.30472187472151757,0.5,0.12214353667026324,0.12313019744182242,0.12214353667026324,0.58,0.1205451536862403,0.1205451536862403,0.58,0.0015983829840229419,False
1.5,1000.0,750.0,0.75,15,160,0.10798278242200657,0.5,0.07988165172885081,0.08086082651650507,0.07988165172885081,1.0,0.0630253702299391,0.0630253702299391,1.0,0.016856281498911704,True
1.5,1000.0,750.0,0.75,15,163,0.7267575296559267,0.5,0.1664670318256552,0.17558923879570026,0.1664670318256552,0.72,0.1137450170378823,0.1137450170378823,0.72,0.0527220147877729,False
1.5,1000.0,750.0,0.75,15,165,0.039728944265931584,0.5,0.021421862575888767,0.0218754390037272,0.021421862575888767,1.0,0.0167924241139545,0.0167924241139545,1.0,0.004629438461934268,True
1.5,1000.0,750.0,0.75,15,167,1.224993180324899,0.5,0.06572808636230684,0.07113419793000408,0.06572808636230684,0.64,0.0472774973725073,0.0472774973725073,0.64,0.018450588989799545,False
1.5,1000.0,750.0,0.75,15,168,0.07851374191215973,0.5,0.04591404183621635,0.045966593708706704,0.04591404183621635,0.52,0.045915374035175,0.04591404183621635,0.5,0.0,False
1.5,1000.0,750.0,0.75,15,169,0.10333317041996344,0.5,0.010887408569848791,0.011880013160590112,0.010887408569848791,0.78,0.0057938489601431,0.0057938489601431,0.78,0.0050935596097056906,False
1.5,1000.0,750.0,0.75,15,170,0.3559151904166446,0.5,0.06705233062035632,0.07161539495475083,0.06705233062035632,0.82,0.0349034637278348,0.0349034637278348,0.82,0.03214886689252151,False
1.5,1000.0,750.0,0.75,15,172,0.18503117541332484,0.5,0.014164205674959802,0.015253404806171097,0.014164205674959802,0.62,0.0113909293170256,0.0113909293170256,0.62,0.002773276357934203,False
1.5,1000.0,750.0,0.75,15,178,0.11603383135070593,0.5,0.017189515307933275,0.01904373743910015,0.017189515307933275,0.92,0.0024334162850055,0.0024334162850055,0.92,0.014756099022927776,False
1.5,1000.0,750.0,0.75,15,180,0.03209051076687677,0.5,0.004933350286352921,0.0053646964909374985,0.004933350286352921,0.72,0.0028974922583975,0.0028974922583975,0.72,0.002035858027955421,False
1.5,1000.0,750.0,0.75,15,193,0.4631033194031899,0.5,0.08307821805709976,0.0888197324601468,0.08307821805709976,1.0,0.0194348032649285,0.0194348032649285,1.0,0.06364341479217127,True
1.5,1000.0,750.0,0.75,15,194,1.4885277107115502,0.5,0.18670044501768068,0.1948769780235882,0.18670044501768068,0.66,0.1565326238189643,0.1565326238189643,0.66,0.030167821198716388,False
1.5,1000.0,750.0,0.75,15,195,0.23684371251547023,0.5,0.06576886558756452,0.06803015039409889,0.06576886558756452,0.64,0.0588400577491151,0.0588400577491151,0.64,0.006928807838449423,False
1.5,1000.0,750.0,0.75,15,196,0.2608460691995488,0.5,0.04110927829243686,0.04495645889272305,0.04110927829243686,1.0,0.003267136497482,0.003267136497482,1.0,0.03784214179495486,True
1.5,1000.0,750.0,0.75,15,203,0.1727032897336199,0.5,0.04025568118431627,0.04154938588500038,0.04025568118431627,0.66,0.0360583270850674,0.0360583270850674,0.66,0.004197354099248873,False
1.5,1000.0,750.0,0.75,15,204,0.13622115947179358,0.5,0.03448369729162201,0.036539911191307714,0.03448369729162201,0.98,0.0133248070693981,0.0133248070693981,0.98,0.021158890222223913,False
1.5,1000.0,750.0,0.75,15,205,0.18503641310022212,0.5,0.04876604781891852,0.05148309546766176,0.04876604781891852,1.0,0.012362908088731,0.012362908088731,1.0,0.03640313973018752,True
1.5,1000.0,750.0,0.75,15,212,0.3346024228776802,0.5,0.07765373536676913,0.08063640835641489,0.07765373536676913,0.72,0.0641211222956509,0.0641211222956509,0.72,0.013532613071118235,False
1.5,1000.0,750.0,0.75,15,218,0.22457902549020448,0.5,0.014764127773889399,0.017103915376235183,0.014764127773889399,0.82,0.0016293543266517,0.0016293543266517,0.82,0.013134773447237699,False
1.5,1000.0,750.0,0.75,15,222,0.7794384863462593,0.5,0.07766098685780402,0.08270580061273607,0.07766098685780402,0.82,0.0493919730076891,0.0493919730076891,0.82,0.028269013850114925,False
1.5,1000.0,750.0,0.75,15,223,0.386955150674266,0.5,0.07807137575390338,0.07906712232543242,0.07807137575390338,0.58,0.0765668471015648,0.0765668471015648,0.58,0.001504528652338577,False
1.5,1000.0,750.0,0.75,15,225,0.7702274988860622,0.5,0.45373630016731836,0.46237245059432486,0.45373630016731836,1.0,0.2970176937166793,0.2970176937166793,1.0,0.15671860645063906,True
1.5,1000.0,750.0,0.75,15,228,0.15743700714622016,0.5,0.01428442341670905,0.015698870938386424,0.01428442341670905,0.74,0.0077038365599697,0.0077038365599697,0.74,0.00658058685673935,False
1.5,1000.0,750.0,0.75,15,233,0.035165522682772316,0.5,0.0031099229370378833,0.0034115825600272934,0.0031099229370378833,0.6,0.0024287499643365,0.0024287499643365,0.6,0.0006811729727013833,False
1.5,1000.0,750.0,0.75,15,239,0.9989584373265226,0.5,0.24384764144782603,0.25534188397456503,0.24384764144782603,0.66,0.1948475043130563,0.1948475043130563,0.66,0.04900013713476972,False
1.5,1000.0,750.0,0.75,15,241,0.1293634156430345,0.5,0.0043809709744013145,0.004703135632118395,0.0043809709744013145,0.56,0.0040493512274236,0.0040493512274236,0.56,0.00033161974697771407,False
1.5,1000.0,750.0,0.75,15,245,0.032642999038997575,0.5,0.0025853997104633964,0.0029678439722105555,0.0025853997104633964,0.66,0.0012468969918672,0.0012468969918672,0.66,0.0013385027185961963,False
1.5,1000.0,750.0,0.75,15,246,0.29311263002001,0.5,0.11469489121080877,0.11831131576217017,0.11469489121080877,1.0,0.0660877172093975,0.0660877172093975,1.0,0.04860717400141126,True
1.5,1000.0,750.0,0.75,15,253,0.22460112905061133,0.5,0.06170343981110621,0.06483806404181844,0.06170343981110621,1.0,0.0232475974905464,0.0232475974905464,1.0,0.038455842320559805,True
1.5,1000.0,750.0,0.75,15,254,0.5003216065731917,0.5,0.0514732632358536,0.05590662256389309,0.0514732632358536,0.9,0.0201228833248382,0.0201228833248382,0.9,0.0313503799110154,False
1.5,1000.0,750.0,0.75,15,257,0.3711861298334354,0.5,0.13982614530067422,0.14450147102275465,0.13982614530067422,1.0,0.0775696391667122,0.0775696391667122,1.0,0.062256506133962025,True
1.5,1000.0,750.0,0.75,15,258,0.21334126577908058,0.5,0.026020160606298227,0.02843600852355726,0.026020160606298227,1.0,0.0057095319085987,0.0057095319085987,1.0,0.020310628697699527,True
1.5,1000.0,750.0,0.75,15,260,0.750185464160605,0.5,0.13683419340314376,0.1427846883015747,0.13683419340314376,1.0,0.068823161733818,0.068823161733818,1.0,0.06801103166932576,True
1.5,1000.0,750.0,0.75,15,261,0.19208164687864476,0.5,0.04304866521782747,0.045696387517879,0.04304866521782747,1.0,0.0130396805124247,0.0130396805124247,1.0,0.030008984705402773,True
1.5,1000.0,750.0,0.75,15,265,0.017706396123662368,0.5,0.001106236938318868,0.00112940728458773,0.001106236938318868,0.52,0.0011254738594386,0.001106236938318868,0.5,0.0,False
1.5,1000.0,750.0,0.75,15,268,0.630002357356948,0.5,0.40128692595765236,0.40817445903832744,0.40128692595765236,1.0,0.2689357987086779,0.2689357987086779,1.0,0.13235112724897447,True
1.5,1000.0,750.0,0.75,15,270,0.49063426481280403,0.5,0.06715769206929377,0.07117845872460876,0.06715769206929377,1.0,0.0315312823294047,0.0315312823294047,1.0,0.03562640973988907,True
1.5,1000.0,750.0,0.75,15,272,0.8314740294871117,0.5,0.20963363433833138,0.21165244766325395,0.20963363433833138,0.54,0.2077570927003586,0.2077570927003586,0.54,0.0018765416379727673,False
1.5,1000.0,750.0,0.75,15,273,0.14565573152460348,0.5,0.1144064980815269,0.11546866445100654,0.1144064980815269,1.0,0.0946560200321909,0.0946560200321909,1.0,0.01975047804933601,True
1.5,1000.0,750.0,0.75,15,276,0.07348816820217775,0.5,0.041585529835211375,0.042281911142921146,0.041585529835211375,1.0,0.0339593430063549,0.0339593430063549,1.0,0.007626186828856477,True
1.5,1000.0,750.0,0.75,15,277,0.15407027334718792,0.5,0.07960005469585309,0.0805558489297237,0.07960005469585309,1.0,0.0695032089705769,0.0695032089705769,1.0,0.010096845725276193,True
1.5,1000.0,750.0,0.75,15,278,0.14636410871545522,0.5,0.021248114782103304,0.02296380512993716,0.021248114782103304,0.8,0.0110821017401925,0.0110821017401925,0.8,0.010166013041910804,False
1.5,1000.0,750.0,0.75,15,279,0.22617462974251884,0.5,0.032250823032284257,0.033902331458652846,0.032250823032284257,0.7,0.0261118781624982,0.0261118781624982,0.7,0.006138944869786056,False
1.5,1000.0,750.0,0.75,15,281,0.06524298885520685,0.5,0.042353295750777585,0.04237035644889632,0.042353295750777585,0.52,0.042401339393143,0.042353295750777585,0.5,0.0,False
1.5,1000.0,750.0,0.75,15,285,0.7200015863336491,0.5,0.14752531061723223,0.15716994316543473,0.14752531061723223,1.0,0.0331599709368491,0.0331599709368491,1.0,0.11436533968038312,True
1.5,1000.0,750.0,0.75,15,286,0.04635309679732888,0.5,0.018443254170749587,0.018951163022789024,0.018443254170749587,0.8,0.0153830755847262,0.0153830755847262,0.8,0.003060178586023388,False
1.5,1000.0,750.0,0.75,15,287,0.25207696011358227,0.5,0.08077944122755046,0.08513927236999731,0.08077944122755046,1.0,0.0206284526508152,0.0206284526508152,1.0,0.06015098857673526,True
1.5,1000.0,750.0,0.75,15,291,0.2134488802444088,0.5,0.02982792257013482,0.03061978905747888,0.02982792257013482,0.64,0.0278598171435312,0.0278598171435312,0.64,0.0019681054266036217,False
1.5,1000.0,750.0,0.75,15,292,0.1257193613098873,0.5,0.01798238355450495,0.019331601946524984,0.01798238355450495,0.84,0.0097145696475094,0.0097145696475094,0.84,0.00826781390699555,False
1.5,1000.0,750.0,0.75,15,294,0.4382017608187827,0.5,0.10359050323316288,0.11015957106649307,0.10359050323316288,1.0,0.0194000037029338,0.0194000037029338,1.0,0.08419049953022908,True
1.5,1000.0,750.0,0.75,15,299,0.12221390643737341,0.5,0.05074220206137677,0.05117133232225613,0.05074220206137677,0.56,0.0502370319274457,0.0502370319274457,0.56,0.0005051701339310738,False
1.5,1000.0,750.0,0.75,20,4,0.7297860346698992,0.5,0.15489721781069485,0.16491822069040307,0.15489721781069485,1.0,0.0404580602418885,0.0404580602418885,1.0,0.11443915756880635,True
1.5,1000.0,750.0,0.75,20,8,1.2011319804960032,0.5,0.2695555160557262,0.2825791945509687,0.2695555160557262,0.72,0.1936727698687119,0.1936727698687119,0.72,0.0758827461870143,False
1.5,1000.0,750.0,0.75,20,15,0.02875830965475754,0.5,0.006201003711257434,0.0067009906045148665,0.006201003711257434,1.0,0.0011835365044522,0.0011835365044522,1.0,0.005017467206805234,True
1.5,1000.0,750.0,0.75,20,16,0.05175381058741084,0.5,0.014564455874622904,0.015607721545552296,0.014564455874622904,1.0,0.0034378969347629,0.0034378969347629,1.0,0.011126558939860004,True
1.5,1000.0,750.0,0.75,20,18,0.25822391699871616,0.5,0.04457899572786049,0.0461818921284079,0.04457899572786049,0.86,0.0354812871695479,0.0354812871695479,0.86,0.009097708558312594,False
1.5,1000.0,750.0,0.75,20,20,0.14804199824809755,0.5,0.053544254622484085,0.05570506160350897,0.053544254622484085,1.0,0.0222403043117295,0.0222403043117295,1.0,0.031303950310754586,True
1.5,1000.0,750.0,0.75,20,21,1.7656913889259145,0.5,0.17655509232427463,0.18923433153285008,0.17655509232427463,0.74,0.1008830554107666,0.1008830554107666,0.74,0.07567203691350803,False
1.5,1000.0,750.0,0.75,20,22,0.053136558707434334,0.5,0.007066475579379509,0.007833690453354717,0.007066475579379509,0.8,0.0024922363026987,0.0024922363026987,0.8,0.004574239276680809,False
1.5,1000.0,750.0,0.75,20,29,0.17925083563844305,0.5,0.1088129168425176,0.11073394442910828,0.1088129168425176,1.0,0.0784151391333436,0.0784151391333436,1.0,0.030397777709174012,True
1.5,1000.0,750.0,0.75,20,32,0.09220546771975677,0.5,0.05348259031552987,0.05440406304561794,0.05348259031552987,1.0,0.0399801157147693,0.0399801157147693,1.0,0.013502474600760567,True
1.5,1000.0,750.0,0.75,20,34,1.6363685983705438,0.5,0.35716949360462175,0.3759049828991148,0.35716949360462175,0.74,0.230356158493916,0.230356158493916,0.74,0.12681333511070575,False
1.5,1000.0,750.0,0.75,20,35,0.12318392916949547,0.5,0.05873471107551557,0.05959288178175514,0.05873471107551557,0.66,0.0556346431099066,0.0556346431099066,0.66,0.003100067965608966,False
1.5,1000.0,750.0,0.75,20,37,0.10268118758216845,0.5,0.018952476196193054,0.020527522202185046,0.018952476196193054,1.0,0.0023033060397875,0.0023033060397875,1.0,0.016649170156405553,True
1.5,1000.0,750.0,0.75,20,39,0.36003306510992894,0.5,0.08061202224464085,0.08295549706542779,0.08061202224464085,0.72,0.0709250931576376,0.0709250931576376,0.72,0.009686929087003249,False
1.5,1000.0,750.0,0.75,20,40,0.029722192454449115,0.5,0.017023838686237202,0.017251104676399856,0.017023838686237202,0.78,0.0157267144957726,0.0157267144957726,0.78,0.0012971241904646026,False
1.5,1000.0,750.0,0.75,20,41,0.017428327582581414,0.5,0.005675709769982714,0.005921143662844535,0.005675709769982714,0.82,0.0040054284669378,0.0040054284669378,0.82,0.0016702813030449138,False
1.5,1000.0,750.0,0.75,20,44,0.06956263363481176,0.5,0.013314626165191091,0.013650723864041838,0.013314626165191091,0.6,0.0126696772778456,0.0126696772778456,0.6,0.0006449488873454916,False
1.5,1000.0,750.0,0.75,20,52,0.30560953348252357,0.5,0.07729832527648525,0.0791558503348746,0.07729832527648525,0.64,0.0716167784129112,0.0716167784129112,0.64,0.005681546863574055,False
1.5,1000.0,750.0,0.75,20,53,0.43625723717265136,0.5,0.046746273577260855,0.0510104906222827,0.046746273577260855,0.98,0.0120187460144857,0.0120187460144857,0.98,0.034727527562775154,False
1.5,1000.0,750.0,0.75,20,57,0.06145035110935236,0.5,0.03274081119893132,0.03333153586213937,0.03274081119893132,1.0,0.025670551582159,0.025670551582159,1.0,0.007070259616772316,True
1.5,1000.0,750.0,0.75,20,61,0.04871000404624337,0.5,0.03528055654573074,0.03540506971400625,0.03528055654573074,0.6,0.0350171667537563,0.0350171667537563,0.6,0.0002633897919744402,False
1.5,1000.0,750.0,0.75,20,68,0.38073821229022625,0.5,0.09747186206460212,0.1023832975516615,0.09747186206460212,0.84,0.0591259486558577,0.0591259486558577,0.84,0.03834591340874442,False
1.5,1000.0,750.0,0.75,20,69,0.10012685755004799,0.5,0.015192636563226454,0.016567259038892303,0.015192636563226454,0.98,0.0037328860684711,0.0037328860684711,0.98,0.011459750494755354,False
