fit_id,n,fold,seed,route,converged,nan_flag,best_epoch,stopped_epoch,best_val_loss,last_train_loss,rrmse_x95,n_test,n_nonfinite,n_illegal,n_support_viol,support_legality_ok,sample_bytes_sha,evidence_sha256,runtime_s,init_param_sha,batch_order_sha,network_sha,scaler_sha,train_rows_sha,val_rows_sha,test_rows_sha,target_R,hidden_layers,split_strategy
n15_f1_s3407_rP_lg512,15,1,3407,P,True,False,66,86,0.041420294168426595,0.04573553915623939,0.15288615261865987,2400,0,0,0,True,9adbc819f1efc2b7f30b4ce84e410af04d0d3ca16a2bdb980a4f9f4f0037dcdf,fd9714354fc3521870f1879d9e78d5b92803e349c64795f04f43221ec52678fe,21.465362071990967,33d24a2055b16c90aca13f6726712e40e2fc9e4228760bd0726bf63ecb208893,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,df905ff6f6fed942e52d6f27c2d7164a4233214c988da5ea105721197fbe3591,a07da131ef4cbf4d2a5f5e360d4969586f3a01c06f67f3ab692404c9dd41c678,7220220c46e0c06a06bd2bbda909a9d2291c001d79635f840ba47d83ce3f81b5,c6e9bc1956b8ff76dc5c898f4bb9476c5dfb5c79c4939c10d3a260df797a9b67,8683fac296e4a397ee2330834f9978f62c39422af36f1e1eb1d9bc8641b7cf01,,"[512, 256, 128]",repeat_stratified
n15_f1_s3407_rP_sm64,15,1,3407,P,True,False,223,243,0.04133114774710436,0.043067041660574235,0.14991344446000565,2400,0,0,0,True,9adbc819f1efc2b7f30b4ce84e410af04d0d3ca16a2bdb980a4f9f4f0037dcdf,c21c1a7fad0c823e83087dbb2d7ce7c05a6464f13dc5176229555a5596e5cce2,9.349740505218506,4c1586a405f03c9f3cb0220f7e5caf26e715409d14617b5ec12b32fe8f50502e,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,42453a624ead89eb087d0333f98b7ad027cfce4c8ae44d9d5c09b305824da4b1,a07da131ef4cbf4d2a5f5e360d4969586f3a01c06f67f3ab692404c9dd41c678,7220220c46e0c06a06bd2bbda909a9d2291c001d79635f840ba47d83ce3f81b5,c6e9bc1956b8ff76dc5c898f4bb9476c5dfb5c79c4939c10d3a260df797a9b67,8683fac296e4a397ee2330834f9978f62c39422af36f1e1eb1d9bc8641b7cf01,,"[64, 32]",repeat_stratified
n15_f1_s3407_rQ_lg512,15,1,3407,Q,True,False,76,96,0.018446594272566556,0.018924505110469347,0.14375251774886108,2400,0,0,0,True,9adbc819f1efc2b7f30b4ce84e410af04d0d3ca16a2bdb980a4f9f4f0037dcdf,b9588f09638a9476bbb18438bfd6d295097b92673b4b152b3a2c701b2a904429,25.33623504638672,33d24a2055b16c90aca13f6726712e40e2fc9e4228760bd0726bf63ecb208893,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,df905ff6f6fed942e52d6f27c2d7164a4233214c988da5ea105721197fbe3591,a07da131ef4cbf4d2a5f5e360d4969586f3a01c06f67f3ab692404c9dd41c678,7220220c46e0c06a06bd2bbda909a9d2291c001d79635f840ba47d83ce3f81b5,c6e9bc1956b8ff76dc5c898f4bb9476c5dfb5c79c4939c10d3a260df797a9b67,8683fac296e4a397ee2330834f9978f62c39422af36f1e1eb1d9bc8641b7cf01,,"[512, 256, 128]",repeat_stratified
n15_f1_s3407_rQ_sm64,15,1,3407,Q,True,False,90,110,0.019172660206184043,0.019553536540206234,0.14593974088653072,2400,0,0,0,True,9adbc819f1efc2b7f30b4ce84e410af04d0d3ca16a2bdb980a4f9f4f0037dcdf,a2041ad16bb68b973df5cab4fb8d5d9fa41919e8b3efbf675c7812b57ee25ddd,4.220688104629517,4c1586a405f03c9f3cb0220f7e5caf26e715409d14617b5ec12b32fe8f50502e,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,42453a624ead89eb087d0333f98b7ad027cfce4c8ae44d9d5c09b305824da4b1,a07da131ef4cbf4d2a5f5e360d4969586f3a01c06f67f3ab692404c9dd41c678,7220220c46e0c06a06bd2bbda909a9d2291c001d79635f840ba47d83ce3f81b5,c6e9bc1956b8ff76dc5c898f4bb9476c5dfb5c79c4939c10d3a260df797a9b67,8683fac296e4a397ee2330834f9978f62c39422af36f1e1eb1d9bc8641b7cf01,,"[64, 32]",repeat_stratified
n15_f1_s42_rP_lg512,15,1,42,P,True,False,76,96,0.04081712859787483,0.042580881863159774,0.14983631966956548,2400,0,0,0,True,9adbc819f1efc2b7f30b4ce84e410af04d0d3ca16a2bdb980a4f9f4f0037dcdf,0077fac8149b8d15ada48c8b8e7d318febb19e60a095ec92e0269d69a22572c7,24.30082893371582,00736a914461f20d1020f85da91f2a55a551a20bc2f6893f1b7d8d4dd4b0fa31,611fd708aef8d763dc916872b7bf4e8e37227514dbe28455d67660a2d18aac51,df905ff6f6fed942e52d6f27c2d7164a4233214c988da5ea105721197fbe3591,a07da131ef4cbf4d2a5f5e360d4969586f3a01c06f67f3ab692404c9dd41c678,7220220c46e0c06a06bd2bbda909a9d2291c001d79635f840ba47d83ce3f81b5,c6e9bc1956b8ff76dc5c898f4bb9476c5dfb5c79c4939c10d3a260df797a9b67,8683fac296e4a397ee2330834f9978f62c39422af36f1e1eb1d9bc8641b7cf01,,"[512, 256, 128]",repeat_stratified
n15_f1_s42_rP_sm64,15,1,42,P,True,False,199,219,0.041309242997254914,0.04296485219091764,0.15155930056828973,2400,0,0,0,True,9adbc819f1efc2b7f30b4ce84e410af04d0d3ca16a2bdb980a4f9f4f0037dcdf,d8d13db6c4639bc1a38d264b7cb464292b50a03a863df283893d34f97e8cbcc0,8.383792161941528,cbf287b9e9d3b10f5e0660b1389aab4a5b339a44feec5d213b9104605d4aa34a,611fd708aef8d763dc916872b7bf4e8e37227514dbe28455d67660a2d18aac51,42453a624ead89eb087d0333f98b7ad027cfce4c8ae44d9d5c09b305824da4b1,a07da131ef4cbf4d2a5f5e360d4969586f3a01c06f67f3ab692404c9dd41c678,7220220c46e0c06a06bd2bbda909a9d2291c001d79635f840ba47d83ce3f81b5,c6e9bc1956b8ff76dc5c898f4bb9476c5dfb5c79c4939c10d3a260df797a9b67,8683fac296e4a397ee2330834f9978f62c39422af36f1e1eb1d9bc8641b7cf01,,"[64, 32]",repeat_stratified
n15_f1_s42_rQ_lg512,15,1,42,Q,True,False,53,73,0.01858993166899675,0.018946105800844222,0.14174568435212637,2400,0,0,0,True,9adbc819f1efc2b7f30b4ce84e410af04d0d3ca16a2bdb980a4f9f4f0037dcdf,3565f1e5ca63a897181ea6794090574ab3f65421f64f1694b4f70d0193a537d2,18.6061749458313,00736a914461f20d1020f85da91f2a55a551a20bc2f6893f1b7d8d4dd4b0fa31,611fd708aef8d763dc916872b7bf4e8e37227514dbe28455d67660a2d18aac51,df905ff6f6fed942e52d6f27c2d7164a4233214c988da5ea105721197fbe3591,a07da131ef4cbf4d2a5f5e360d4969586f3a01c06f67f3ab692404c9dd41c678,7220220c46e0c06a06bd2bbda909a9d2291c001d79635f840ba47d83ce3f81b5,c6e9bc1956b8ff76dc5c898f4bb9476c5dfb5c79c4939c10d3a260df797a9b67,8683fac296e4a397ee2330834f9978f62c39422af36f1e1eb1d9bc8641b7cf01,,"[512, 256, 128]",repeat_stratified
n15_f1_s42_rQ_sm64,15,1,42,Q,True,False,207,227,0.018930952309333296,0.019312610614037953,0.14660594693049706,2400,0,0,0,True,9adbc819f1efc2b7f30b4ce84e410af04d0d3ca16a2bdb980a4f9f4f0037dcdf,be73522ea989e89a6955cc24d59506e60f95fd3e2561a23a63cc0211cba08fbb,8.303317546844482,cbf287b9e9d3b10f5e0660b1389aab4a5b339a44feec5d213b9104605d4aa34a,611fd708aef8d763dc916872b7bf4e8e37227514dbe28455d67660a2d18aac51,42453a624ead89eb087d0333f98b7ad027cfce4c8ae44d9d5c09b305824da4b1,a07da131ef4cbf4d2a5f5e360d4969586f3a01c06f67f3ab692404c9dd41c678,7220220c46e0c06a06bd2bbda909a9d2291c001d79635f840ba47d83ce3f81b5,c6e9bc1956b8ff76dc5c898f4bb9476c5dfb5c79c4939c10d3a260df797a9b67,8683fac296e4a397ee2330834f9978f62c39422af36f1e1eb1d9bc8641b7cf01,,"[64, 32]",repeat_stratified
n15_f3_s2026_rP_lg512,15,3,2026,P,True,False,46,66,0.041318128566695055,0.045669627961320014,0.15621375034021923,2400,0,0,0,True,46a97ec9c9751f34d87e6b1abbc3ff7f5c0910189bd1e93960af4773c52761fe,ebfc5ad1aede08d7b6c14299a0ae24a56ab5292feb96b8a094ea056d48c57dfe,15.95299506187439,73a5b67ebb3f1fb936b3b59ac7bcdb676b98ed2c2f9bbdeb46baa8a18f3c8af2,e67f5fadb9252bba3db382e8bf559560896617811461200c7853b439c9e7148b,df905ff6f6fed942e52d6f27c2d7164a4233214c988da5ea105721197fbe3591,f634d6a37d5c5477a3c0c0f2986fc79f8a243967b8295ee4b023f0e83c238dd5,77a583d9908772d415a8728f797d7000d86c772b72c351316bf87bab91560daf,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,,"[512, 256, 128]",repeat_stratified
n15_f3_s2026_rP_sm64,15,3,2026,P,True,False,173,193,0.04099760744345859,0.0429827252017142,0.15429303010449918,2400,0,0,0,True,46a97ec9c9751f34d87e6b1abbc3ff7f5c0910189bd1e93960af4773c52761fe,f1161e75b050fe53f06849a68174e9ac3f42e713d3e839cc7593a7b5a499e8e0,7.263566732406616,84b85a6f6390c4d03d7545e9d9c9c9135a6e2b85487838cde9638fbcd3710d1b,e67f5fadb9252bba3db382e8bf559560896617811461200c7853b439c9e7148b,42453a624ead89eb087d0333f98b7ad027cfce4c8ae44d9d5c09b305824da4b1,f634d6a37d5c5477a3c0c0f2986fc79f8a243967b8295ee4b023f0e83c238dd5,77a583d9908772d415a8728f797d7000d86c772b72c351316bf87bab91560daf,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,,"[64, 32]",repeat_stratified
n15_f3_s2026_rQ_lg512,15,3,2026,Q,True,False,46,66,0.017590466876557215,0.01845154101526483,0.15164282326746892,2400,0,0,0,True,46a97ec9c9751f34d87e6b1abbc3ff7f5c0910189bd1e93960af4773c52761fe,a249215e6b410a550dc6d5fd0c842496006e438c0128dbd6294fede47feeadd9,16.233947038650513,73a5b67ebb3f1fb936b3b59ac7bcdb676b98ed2c2f9bbdeb46baa8a18f3c8af2,e67f5fadb9252bba3db382e8bf559560896617811461200c7853b439c9e7148b,df905ff6f6fed942e52d6f27c2d7164a4233214c988da5ea105721197fbe3591,f634d6a37d5c5477a3c0c0f2986fc79f8a243967b8295ee4b023f0e83c238dd5,77a583d9908772d415a8728f797d7000d86c772b72c351316bf87bab91560daf,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,,"[512, 256, 128]",repeat_stratified
n15_f3_s2026_rQ_sm64,15,3,2026,Q,True,False,198,218,0.017927406356611466,0.01900876194524601,0.15261363799599115,2400,0,0,0,True,46a97ec9c9751f34d87e6b1abbc3ff7f5c0910189bd1e93960af4773c52761fe,5ad26f9e5a29edd72e12de92e5c753ac94470390c0564cf75ffff6b70a5f6f9c,8.031439781188965,84b85a6f6390c4d03d7545e9d9c9c9135a6e2b85487838cde9638fbcd3710d1b,e67f5fadb9252bba3db382e8bf559560896617811461200c7853b439c9e7148b,42453a624ead89eb087d0333f98b7ad027cfce4c8ae44d9d5c09b305824da4b1,f634d6a37d5c5477a3c0c0f2986fc79f8a243967b8295ee4b023f0e83c238dd5,77a583d9908772d415a8728f797d7000d86c772b72c351316bf87bab91560daf,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,,"[64, 32]",repeat_stratified
n15_f3_s3407_rP_lg512,15,3,3407,P,True,False,68,88,0.04056936630514381,0.04397837382044596,0.15407333499868492,2400,0,0,0,True,46a97ec9c9751f34d87e6b1abbc3ff7f5c0910189bd1e93960af4773c52761fe,d0324124ccc4e4934c4b9cb8d1edb649c20b25a431b8e39006ac35d3d97254d4,21.8133807182312,33d24a2055b16c90aca13f6726712e40e2fc9e4228760bd0726bf63ecb208893,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,df905ff6f6fed942e52d6f27c2d7164a4233214c988da5ea105721197fbe3591,f634d6a37d5c5477a3c0c0f2986fc79f8a243967b8295ee4b023f0e83c238dd5,77a583d9908772d415a8728f797d7000d86c772b72c351316bf87bab91560daf,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,,"[512, 256, 128]",repeat_stratified
n15_f3_s3407_rP_sm64,15,3,3407,P,True,False,160,180,0.04128418765034206,0.04375849567483858,0.15612195385838198,2400,0,0,0,True,46a97ec9c9751f34d87e6b1abbc3ff7f5c0910189bd1e93960af4773c52761fe,fb727ef394ca9c4761a202798b6ac62acfef02bf9e02e787b5e4d69d92f2c817,6.2786102294921875,4c1586a405f03c9f3cb0220f7e5caf26e715409d14617b5ec12b32fe8f50502e,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,42453a624ead89eb087d0333f98b7ad027cfce4c8ae44d9d5c09b305824da4b1,f634d6a37d5c5477a3c0c0f2986fc79f8a243967b8295ee4b023f0e83c238dd5,77a583d9908772d415a8728f797d7000d86c772b72c351316bf87bab91560daf,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,,"[64, 32]",repeat_stratified
n15_f3_s3407_rQ_lg512,15,3,3407,Q,True,False,51,71,0.01747284473482217,0.01849621557002197,0.15029260593985422,2400,0,0,0,True,46a97ec9c9751f34d87e6b1abbc3ff7f5c0910189bd1e93960af4773c52761fe,8bb2764cc0b00f4159e710a659ad3f45324af8c77d892d1aa2e8e8bd949358c9,16.922821521759033,33d24a2055b16c90aca13f6726712e40e2fc9e4228760bd0726bf63ecb208893,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,df905ff6f6fed942e52d6f27c2d7164a4233214c988da5ea105721197fbe3591,f634d6a37d5c5477a3c0c0f2986fc79f8a243967b8295ee4b023f0e83c238dd5,77a583d9908772d415a8728f797d7000d86c772b72c351316bf87bab91560daf,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,,"[512, 256, 128]",repeat_stratified
n15_f3_s3407_rQ_sm64,15,3,3407,Q,True,False,118,138,0.01800506019347155,0.0191100852077265,0.15286949010891335,2400,0,0,0,True,46a97ec9c9751f34d87e6b1abbc3ff7f5c0910189bd1e93960af4773c52761fe,b18ae6c66ff5b052037f0c8a61e29509af8f919aa26f58758732c409d226d189,5.251088619232178,4c1586a405f03c9f3cb0220f7e5caf26e715409d14617b5ec12b32fe8f50502e,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,42453a624ead89eb087d0333f98b7ad027cfce4c8ae44d9d5c09b305824da4b1,f634d6a37d5c5477a3c0c0f2986fc79f8a243967b8295ee4b023f0e83c238dd5,77a583d9908772d415a8728f797d7000d86c772b72c351316bf87bab91560daf,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,,"[64, 32]",repeat_stratified
n15_f3_s42_rP_lg512,15,3,42,P,True,False,54,74,0.04104135263621554,0.046165173491924894,0.15470275125440378,2400,0,0,0,True,46a97ec9c9751f34d87e6b1abbc3ff7f5c0910189bd1e93960af4773c52761fe,6df765e1639b2faecdfa3141b80a9a0b03c76471bbecf98e0915e1f051ecf371,18.016005754470825,00736a914461f20d1020f85da91f2a55a551a20bc2f6893f1b7d8d4dd4b0fa31,611fd708aef8d763dc916872b7bf4e8e37227514dbe28455d67660a2d18aac51,df905ff6f6fed942e52d6f27c2d7164a4233214c988da5ea105721197fbe3591,f634d6a37d5c5477a3c0c0f2986fc79f8a243967b8295ee4b023f0e83c238dd5,77a583d9908772d415a8728f797d7000d86c772b72c351316bf87bab91560daf,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,,"[512, 256, 128]",repeat_stratified
n15_f3_s42_rP_sm64,15,3,42,P,True,False,235,255,0.04096069260991819,0.04361681820696052,0.15525722425801386,2400,0,0,0,True,46a97ec9c9751f34d87e6b1abbc3ff7f5c0910189bd1e93960af4773c52761fe,2fcd80d26454f3a470418e4946c734429eb29a1d4ca67312ae66a0d5fcb65b19,9.228948593139648,cbf287b9e9d3b10f5e0660b1389aab4a5b339a44feec5d213b9104605d4aa34a,611fd708aef8d763dc916872b7bf4e8e37227514dbe28455d67660a2d18aac51,42453a624ead89eb087d0333f98b7ad027cfce4c8ae44d9d5c09b305824da4b1,f634d6a37d5c5477a3c0c0f2986fc79f8a243967b8295ee4b023f0e83c238dd5,77a583d9908772d415a8728f797d7000d86c772b72c351316bf87bab91560daf,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,,"[64, 32]",repeat_stratified
n15_f3_s42_rQ_lg512,15,3,42,Q,True,False,26,46,0.017730848269685504,0.01847247156641524,0.1519864281455713,2400,0,0,0,True,46a97ec9c9751f34d87e6b1abbc3ff7f5c0910189bd1e93960af4773c52761fe,9dceb98c6f1a5d0be7bee6615d31e131eb9a4c045524a341c3206a6e23082b05,11.449496984481812,00736a914461f20d1020f85da91f2a55a551a20bc2f6893f1b7d8d4dd4b0fa31,611fd708aef8d763dc916872b7bf4e8e37227514dbe28455d67660a2d18aac51,df905ff6f6fed942e52d6f27c2d7164a4233214c988da5ea105721197fbe3591,f634d6a37d5c5477a3c0c0f2986fc79f8a243967b8295ee4b023f0e83c238dd5,77a583d9908772d415a8728f797d7000d86c772b72c351316bf87bab91560daf,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,,"[512, 256, 128]",repeat_stratified
n15_f3_s42_rQ_sm64,15,3,42,Q,True,False,206,226,0.01800776631193617,0.018611319919985225,0.15290081389346183,2400,0,0,0,True,46a97ec9c9751f34d87e6b1abbc3ff7f5c0910189bd1e93960af4773c52761fe,439cdefba141dccb6f607321679970615570ff19a2dbea1d8714a6b7ce928e60,8.064996242523193,cbf287b9e9d3b10f5e0660b1389aab4a5b339a44feec5d213b9104605d4aa34a,611fd708aef8d763dc916872b7bf4e8e37227514dbe28455d67660a2d18aac51,42453a624ead89eb087d0333f98b7ad027cfce4c8ae44d9d5c09b305824da4b1,f634d6a37d5c5477a3c0c0f2986fc79f8a243967b8295ee4b023f0e83c238dd5,77a583d9908772d415a8728f797d7000d86c772b72c351316bf87bab91560daf,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,,"[64, 32]",repeat_stratified
n20_f1_s2026_rP_lg512,20,1,2026,P,True,False,40,60,0.03111442201879053,0.03549517766946438,0.12042158114331919,2400,0,0,0,True,99a293067961df8506f87a4bb96a826066cc438934aaea016845126eb3a1e4e8,e131ff93b3ebd5e272d0f1f4219d3eb33a60027be4d1fb6d9b3967520cdfc776,15.292110443115234,046d93ac1157d38357d2135b31bec9a2afbe9e1038b1d54e7d32f86ab21d55e2,e67f5fadb9252bba3db382e8bf559560896617811461200c7853b439c9e7148b,f0c1142a739cd53c971afd593ac26af9c1a924bf52a01bf207040d696577c160,5e852c37d65b22bbcabc887c97e7cfdb3accd2fb9b30833a9f3080ecf639dbe8,7e566d0c9363c89b4cb96ccf6c53baf8fa91e1c768068388ba52b267436fbd5b,c5691317428467d9ddf617a097714ff037e231d218a9255452f895ddc13bca2f,eabbb6b6c963de44fc9651d523b39d723c81a6809f522c1957bd6dab553873f3,,"[512, 256, 128]",repeat_stratified
n20_f1_s2026_rP_sm64,20,1,2026,P,True,False,197,217,0.03016804102256229,0.03204630072683914,0.12100380643007418,2400,0,0,0,True,99a293067961df8506f87a4bb96a826066cc438934aaea016845126eb3a1e4e8,d4fbb090b0fc14970a2399b57a12c6d39bccbb48124cad7f5c38e2cce30c8a8b,8.170985698699951,ed8fd99f1eb19dcf84a909c0f158fe6bec215e08dc4ba1578696105fee3be264,e67f5fadb9252bba3db382e8bf559560896617811461200c7853b439c9e7148b,d2aa03bbbd786d2e2a948facaf8fd7204d5d8d46384a009286786e9d9323e717,5e852c37d65b22bbcabc887c97e7cfdb3accd2fb9b30833a9f3080ecf639dbe8,7e566d0c9363c89b4cb96ccf6c53baf8fa91e1c768068388ba52b267436fbd5b,c5691317428467d9ddf617a097714ff037e231d218a9255452f895ddc13bca2f,eabbb6b6c963de44fc9651d523b39d723c81a6809f522c1957bd6dab553873f3,,"[64, 32]",repeat_stratified
n20_f1_s2026_rQ_lg512,20,1,2026,Q,True,False,45,65,0.014312435185410474,0.014011169602913915,0.11870904177840547,2400,0,0,0,True,99a293067961df8506f87a4bb96a826066cc438934aaea016845126eb3a1e4e8,1f5076b282dcc4a83b5206519c3659eb0312cdcf069cdc918b2834380be36b7e,16.697757482528687,046d93ac1157d38357d2135b31bec9a2afbe9e1038b1d54e7d32f86ab21d55e2,e67f5fadb9252bba3db382e8bf559560896617811461200c7853b439c9e7148b,f0c1142a739cd53c971afd593ac26af9c1a924bf52a01bf207040d696577c160,5e852c37d65b22bbcabc887c97e7cfdb3accd2fb9b30833a9f3080ecf639dbe8,7e566d0c9363c89b4cb96ccf6c53baf8fa91e1c768068388ba52b267436fbd5b,c5691317428467d9ddf617a097714ff037e231d218a9255452f895ddc13bca2f,eabbb6b6c963de44fc9651d523b39d723c81a6809f522c1957bd6dab553873f3,,"[512, 256, 128]",repeat_stratified
n20_f1_s2026_rQ_sm64,20,1,2026,Q,True,False,236,256,0.01447954791047587,0.013961918978048682,0.11975287837771477,2400,0,0,0,True,99a293067961df8506f87a4bb96a826066cc438934aaea016845126eb3a1e4e8,e5f5e7bf5a53194abd7eb7f58ee9492eb950f018ba539909f918abb8f3a4e4cd,9.447591066360474,ed8fd99f1eb19dcf84a909c0f158fe6bec215e08dc4ba1578696105fee3be264,e67f5fadb9252bba3db382e8bf559560896617811461200c7853b439c9e7148b,d2aa03bbbd786d2e2a948facaf8fd7204d5d8d46384a009286786e9d9323e717,5e852c37d65b22bbcabc887c97e7cfdb3accd2fb9b30833a9f3080ecf639dbe8,7e566d0c9363c89b4cb96ccf6c53baf8fa91e1c768068388ba52b267436fbd5b,c5691317428467d9ddf617a097714ff037e231d218a9255452f895ddc13bca2f,eabbb6b6c963de44fc9651d523b39d723c81a6809f522c1957bd6dab553873f3,,"[64, 32]",repeat_stratified
n20_f1_s3407_rP_lg512,20,1,3407,P,True,False,37,57,0.030955020970602987,0.03385568651541015,0.12147276157448213,2400,0,0,0,True,99a293067961df8506f87a4bb96a826066cc438934aaea016845126eb3a1e4e8,dd8acaa74f67ec39d88acc5e2432c0682a336f31b74bd5201222cf54e82550b3,14.381721258163452,1ac11970348b6cf188c89c2b7a4c9ee84cf8c6cf9d11aa067064039949c65968,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,f0c1142a739cd53c971afd593ac26af9c1a924bf52a01bf207040d696577c160,5e852c37d65b22bbcabc887c97e7cfdb3accd2fb9b30833a9f3080ecf639dbe8,7e566d0c9363c89b4cb96ccf6c53baf8fa91e1c768068388ba52b267436fbd5b,c5691317428467d9ddf617a097714ff037e231d218a9255452f895ddc13bca2f,eabbb6b6c963de44fc9651d523b39d723c81a6809f522c1957bd6dab553873f3,,"[512, 256, 128]",repeat_stratified
n20_f1_s3407_rP_sm64,20,1,3407,P,True,False,218,238,0.030462529677303275,0.0318923560987625,0.12082594536217868,2400,0,0,0,True,99a293067961df8506f87a4bb96a826066cc438934aaea016845126eb3a1e4e8,bf72c9073c2e6df831baa066defa2e62389aeb16b938a6b823f24414971a2df0,8.8115234375,d953c3f2557f3f826892b0f86b627f4f1530ca3fcf4da77bfec7f7493a36f28d,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,d2aa03bbbd786d2e2a948facaf8fd7204d5d8d46384a009286786e9d9323e717,5e852c37d65b22bbcabc887c97e7cfdb3accd2fb9b30833a9f3080ecf639dbe8,7e566d0c9363c89b4cb96ccf6c53baf8fa91e1c768068388ba52b267436fbd5b,c5691317428467d9ddf617a097714ff037e231d218a9255452f895ddc13bca2f,eabbb6b6c963de44fc9651d523b39d723c81a6809f522c1957bd6dab553873f3,,"[64, 32]",repeat_stratified
n20_f1_s3407_rQ_lg512,20,1,3407,Q,True,False,48,68,0.01430218921818103,0.014361245291476801,0.11860091664657155,2400,0,0,0,True,99a293067961df8506f87a4bb96a826066cc438934aaea016845126eb3a1e4e8,75ad7b2fc9c5302846825c6a93da8e290137323700158cd31dee96a84cb5cd5b,17.507508039474487,1ac11970348b6cf188c89c2b7a4c9ee84cf8c6cf9d11aa067064039949c65968,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,f0c1142a739cd53c971afd593ac26af9c1a924bf52a01bf207040d696577c160,5e852c37d65b22bbcabc887c97e7cfdb3accd2fb9b30833a9f3080ecf639dbe8,7e566d0c9363c89b4cb96ccf6c53baf8fa91e1c768068388ba52b267436fbd5b,c5691317428467d9ddf617a097714ff037e231d218a9255452f895ddc13bca2f,eabbb6b6c963de44fc9651d523b39d723c81a6809f522c1957bd6dab553873f3,,"[512, 256, 128]",repeat_stratified
n20_f1_s3407_rQ_sm64,20,1,3407,Q,True,False,154,174,0.014748564687068247,0.014325478697365354,0.1203188556429227,2400,0,0,0,True,99a293067961df8506f87a4bb96a826066cc438934aaea016845126eb3a1e4e8,2fb6f4ca9da4bc1c368de52ceede59ec39a3d5a9a10115c166de458b71755153,7.081751823425293,d953c3f2557f3f826892b0f86b627f4f1530ca3fcf4da77bfec7f7493a36f28d,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,d2aa03bbbd786d2e2a948facaf8fd7204d5d8d46384a009286786e9d9323e717,5e852c37d65b22bbcabc887c97e7cfdb3accd2fb9b30833a9f3080ecf639dbe8,7e566d0c9363c89b4cb96ccf6c53baf8fa91e1c768068388ba52b267436fbd5b,c5691317428467d9ddf617a097714ff037e231d218a9255452f895ddc13bca2f,eabbb6b6c963de44fc9651d523b39d723c81a6809f522c1957bd6dab553873f3,,"[64, 32]",repeat_stratified
