method,beta_group,beta,gamma_over_eta,n,n_total,n_valid,failure_rate,J1_primary,J1_valid,P95_joint_error,CVaR95_joint_error,beta_bias,beta_sd,beta_rmse,beta_mae,eta_bias,eta_sd,eta_rmse,eta_mae,gamma_bias,gamma_sd,gamma_rmse,gamma_mae,x0.90_bias,x0.90_sd,x0.90_rmse,x0.90_mae,x0.95_bias,x0.95_sd,x0.95_rmse,x0.95_mae,x0.99_bias,x0.99_sd,x0.99_rmse,x0.99_mae
Direct-P,near_ood,5.25,0.5,20,300,300,0.0,0.3213638880193639,0.3213638880193639,0.3670027978587831,0.38839215283284373,-0.21657171628964333,0.060874467565579495,0.22493700620847146,0.21657171628964333,-0.15644180467890215,0.05888922864877329,0.16712396506147698,0.1586042387432596,0.1438603850356573,0.06376059172617979,0.15731392838214478,0.14686100723889067,-0.01860139199942177,0.05082261141941128,0.05404016860662999,0.0414322200968347,-0.01532392111175047,0.05851840895446418,0.060397119667904633,0.046171239393972004,0.00159905453778131,0.07419778206124047,0.07409127345384732,0.05834908071332618
Direct-P,near_ood,5.25,0.75,7,300,300,0.0,0.314856293501291,0.314856293501291,0.4142092943572371,0.472453420225891,-0.2994528377009373,0.06027761111946002,0.30543948845568714,0.2994528377009373,0.0026393444997437824,0.05466131191634705,0.054633923799563014,0.04267184641600244,0.004511933171311462,0.053342911111411456,0.05344472677040138,0.04300757973615976,-0.07549623148710896,0.057052337585432995,0.09457166750831957,0.07840595746958655,-0.09022050608407417,0.061324174508014064,0.10903145684874097,0.09175263193072535,-0.10861180026537982,0.0680818379759373,0.12812575605056123,0.10938272756473968
Direct-P,near_ood,5.25,0.75,10,300,300,0.0,0.2695876883812335,0.2695876883812335,0.37833527265853856,0.419025247272593,-0.2516191646648342,0.0577944567374691,0.25814970319327535,0.2516191646648342,-0.02435357678383782,0.053138121183409465,0.05837246290269056,0.04681108718719387,-0.0027497113234825734,0.05128463880667224,0.051272878236304276,0.04008424477619643,-0.07572390437266255,0.04845901603776293,0.08985854628991694,0.07749253921264067,-0.08708045039358475,0.052877399312807806,0.10183174423679851,0.08841293277274985,-0.10142208074929002,0.0606526818141939,0.1181224948181555,0.10265109621444396
Direct-P,near_ood,5.25,0.75,15,300,300,0.0,0.22259643428240877,0.22259643428240877,0.2935467341029817,0.31768395716777104,-0.19573827155962176,0.04924823679881948,0.20181866898658027,0.19573827155962176,-0.04589500581184389,0.04820446012732619,0.06650019524820165,0.054762259667696836,0.0470854743520131,0.046758608107656724,0.06630325358290462,0.05667843845631312,-0.032687937881729794,0.038753109238109235,0.05064877833665142,0.04023551140257923,-0.0380602738796755,0.04239274759645356,0.0569187053004248,0.04519606384712264,-0.04253035265775087,0.049614143112868714,0.06528544158815804,0.050973270348004425
Direct-P,near_ood,5.25,0.75,20,300,300,0.0,0.2000279346651941,0.2000279346651941,0.25496235448720256,0.2768849542678428,-0.17207110056649014,0.04387878737144163,0.17755955002406204,0.17207110056649014,-0.05683378822724452,0.0393571914706118,0.06909344910804131,0.06122663488837161,0.04615560154242063,0.03980978911421991,0.060908752507585484,0.05250309212264099,-0.03158306500568461,0.03175269348970784,0.04474776821837185,0.0367240894474674,-0.035370095986395164,0.03499818554682347,0.04971753987965204,0.040742000023193274,-0.03758277157382602,0.041463199660675916,0.0559100258348279,0.044903446348732556
Direct-P,near_ood,5.25,1.0,7,300,300,0.0,0.3364340608693952,0.3364340608693952,0.45314851703313724,0.4841434792537259,-0.2743692204029899,0.045917238386437534,0.2781723097463955,0.2743692204029899,0.12888191130522672,0.050758744200718964,0.13848613290679887,0.12888191130522672,-0.11841611381970049,0.05114663538779908,0.12895593974667377,0.11841611381970049,-0.08843079478792847,0.046892287224003744,0.10005779552798232,0.08876588380365988,-0.10855526621927453,0.04919855568751097,0.11914980226337861,0.10858063095114479,-0.1401115714816414,0.05280458083830749,0.14970064064004346,0.1401115714816414
Direct-P,near_ood,5.25,1.0,10,300,300,0.0,0.2819205957058717,0.2819205957058717,0.3757065065654597,0.42169079447538504,-0.22344655342750333,0.0417902000908188,0.2273080765382421,0.22344655342750333,0.0938054268401981,0.045331895176979095,0.10415175893509396,0.09428590399061582,-0.12204319342015817,0.045552689263878184,0.13024082207343574,0.12204319342015817,-0.08765657611914576,0.03801177102176464,0.09551834251783943,0.08769634686743127,-0.10411659269838679,0.04027668111091772,0.11161123844082471,0.10411659269838679,-0.13091770306198755,0.04428498561147944,0.1381812857292923,0.13091770306198755
Direct-P,near_ood,5.25,1.0,15,300,300,0.0,0.22050322264032776,0.22050322264032776,0.3197472101456408,0.35651313464107015,-0.17935212633577963,0.04355187530296778,0.18454709022567303,0.17935212633577963,0.07127005901633172,0.04466880595452038,0.08407182958741884,0.0721416425212885,-0.07514940300977915,0.04306645771796175,0.08657927092457687,0.07540470918517567,-0.05589794712271124,0.030399228628856575,0.06360513514456843,0.05609406953926277,-0.06802754305074474,0.03314121599489072,0.07564671623506775,0.06811045783760729,-0.08775436856434496,0.03830892672092732,0.09572623023888441,0.08776917875780402
Direct-P,near_ood,5.25,1.0,20,300,300,0.0,0.16866215674892807,0.16866215674892807,0.24920221995077468,0.27574336980746667,-0.13617843446645986,0.03739050469241205,0.14120182608150653,0.13617843446645986,0.05313778002585005,0.03199479583022736,0.06199901937202584,0.053904354903720905,-0.0596086776878855,0.03340079763417243,0.06830145699291605,0.06031679226494353,-0.04272631807822601,0.025471596611476487,0.04972099975208059,0.043545579157264556,-0.05181369711685148,0.027562011168807486,0.05866678322288283,0.0522053936294382,-0.066902315955342,0.03150274373304293,0.07392587278273523,0.06698282146739643
Direct-P,seen_grid,1.5,0.1,7,300,300,0.0,0.36733948620938306,0.36733948620938306,0.5993419401358365,0.6942438660857443,0.162697043587091,0.14076035932963182,0.21498316636748913,0.17227939015526786,-0.14795403962385542,0.21192040352771516,0.25816846130823673,0.21516945602366463,0.09484951141563898,0.11452892644995852,0.1485583450800375,0.1096969832388005,0.3220097981197089,0.4491715991201436,0.5520624226085207,0.40980053998636684,0.465315603329573,0.5703500692269072,0.7353458244238185,0.5441723677512986,0.7470112983680074,0.8490528040127134,1.129829002553617,0.8363700843630781
Direct-P,seen_grid,1.5,0.1,10,300,300,0.0,0.312494995175602,0.312494995175602,0.49363182782017734,0.6021930290633237,0.0755349229226983,0.1744457656069447,0.18982995540396258,0.14400087597196223,-0.11242725922205934,0.19017401745914705,0.22064789071357016,0.18190285549403162,0.05541754539337238,0.09946906223458518,0.11371991190983885,0.08386941660450088,0.14856557639317033,0.3988720582964164,0.42501802273435735,0.32926130356604566,0.23527500956724548,0.5104136029571648,0.561255707668352,0.42424252543162866,0.4144370082152508,0.7512062065131667,0.8568475725588327,0.6322830029942552
Direct-P,seen_grid,1.5,0.1,15,300,300,0.0,0.2717848141206359,0.2717848141206359,0.47931431301390154,0.5954760228178573,0.042368439607318106,0.17661477528723715,0.18133915075079907,0.12937631813250391,-0.05269439422764447,0.17130915338131886,0.1789572643448762,0.14810152581291,0.021402973964087357,0.09234572872619237,0.09464351604714226,0.06929202303334636,0.06306037562838433,0.34337012845284776,0.34854934505423907,0.27660295359716325,0.10304085097434625,0.44199988296831955,0.4531336453244733,0.3526168661546482,0.18069245912099535,0.6626974945802109,0.6858234764682564,0.5154196109108411
Direct-P,seen_grid,1.5,0.1,20,300,299,0.0033333333333332993,0.24666625206226242,0.2282904217385463,0.3790254133856887,0.5644498103799183,0.06710706790918722,0.12396743235253103,0.14078311371527158,0.1029140230321838,-0.07051743264705171,0.14290203442245042,0.1591395680494503,0.12864466143873832,0.030322785636323606,0.07792346254870745,0.08349388858611546,0.05818287888174467,0.10316435891549164,0.2964662924846346,0.31343451225826924,0.23783567497189093,0.15483445577904387,0.3812271557656607,0.4108792835095851,0.30660622644937846,0.2511001682592312,0.5704216190493943,0.6223695749310751,0.44891017810042294
Direct-P,seen_grid,1.5,0.25,7,300,300,0.0,0.39872790255488094,0.39872790255488094,0.6481697323504014,0.9518434130018777,0.2400969245468427,0.19871788382400787,0.31145417191593244,0.2408284427265934,-0.06714910236312062,0.20669222468233578,0.2169983228195376,0.1710701466911922,0.047238128760317744,0.11270700534373174,0.12203264712970525,0.09024159447221736,0.2097118316368603,0.31676914670875556,0.3794565442762293,0.2758108697575206,0.24828051193151016,0.36053372861492927,0.4372579332336079,0.31589296516266335,0.2691225997473724,0.42734936645914356,0.5044261060232433,0.36085549334004613
Direct-P,seen_grid,1.5,0.25,10,300,300,0.0,0.3155931052596512,0.3155931052596512,0.533934513986327,0.6845970265035819,0.14905903324230338,0.17935320865549698,0.23297841874581915,0.17677045996581792,-0.05639117538380075,0.17903052994705934,0.18741679632692404,0.1495633894950192,0.021970640633704328,0.0987156649126897,0.10097033693456361,0.07729097537409842,0.10698423772146481,0.2556768150809178,0.276764085058373,0.20851945129384675,0.12933221303234152,0.29646169189496024,0.3229913171792619,0.23816857681124792,0.13933393034461328,0.35993399623484373,0.38540184766731045,0.28267446189711554
Direct-P,seen_grid,1.5,0.25,15,300,300,0.0,0.28911768683131583,0.28911768683131583,0.5103576026763899,0.6280980334754761,0.1360466530725255,0.15616222536311816,0.20691554712127413,0.15512992887366162,0.0014784107466816925,0.17634731915926416,0.17605936901060698,0.13905474251957275,-0.01770113230511881,0.09744955832784738,0.09888423424278281,0.08086722210074164,0.053441925813337905,0.22309674117174463,0.2290464760036397,0.1768624389461638,0.05010156268958978,0.25914413106535283,0.2635184907756385,0.2026502115493243,0.015246708558236354,0.32479419035283785,0.3246106755102057,0.25338950923274156
Direct-P,seen_grid,1.5,0.25,20,300,300,0.0,0.2605449167700284,0.2605449167700284,0.43061226576227696,0.5213657625943202,0.14860454468328643,0.11251481648707587,0.18628122829890875,0.15482574313972447,0.012995551337790094,0.16401678334859246,0.1642580831816977,0.13183718871417902,-0.0037499397777802186,0.07879640820351061,0.0787542998675332,0.06181225236936553,0.0993306198231293,0.17353288363870142,0.19969941128121435,0.15139037474426437,0.10047058300048527,0.20179450063511692,0.22512134905441186,0.1693774496106036,0.06989374186788064,0.25775947850606423,0.2666526156184229,0.20072740445651693
Direct-P,seen_grid,1.5,0.5,7,300,300,0.0,0.46573699067261226,0.46573699067261226,0.8712692925156654,1.0234950603721058,0.3179151769341067,0.23423610916842544,0.3946564658627539,0.3180266611818245,0.05314765579468446,0.21121735769769534,0.21745973482146935,0.16826423485876063,-0.04564195148678473,0.10874148302183848,0.11776451997472824,0.09917202212339621,0.0854761733003036,0.19591906322751618,0.21345376066076824,0.16297016399554778,0.07205449697911637,0.20759817692275517,0.2194201379082897,0.1686613284319918,0.017905757604592298,0.22006045120972065,0.22042185992938973,0.17542263550547327
Direct-P,seen_grid,1.5,0.5,10,300,300,0.0,0.3901315233446375,0.3901315233446375,0.6847540564776385,0.8605494407573694,0.2379850484381902,0.2162912424873703,0.32134536745522835,0.25025188681715976,0.06261281659485905,0.18256205393723288,0.1927126669282449,0.15093026816557095,-0.05654041380837616,0.09291688990068185,0.10863511553671368,0.09248254856721996,0.04380241688364453,0.17917431483968024,0.1841604609377102,0.14000619857645225,0.027197156529273698,0.18854182780218937,0.19018205160187504,0.14606086552719774,-0.023859461066743505,0.19404599869644637,0.19518609238483936,0.1558812565052555
Direct-P,seen_grid,1.5,0.5,15,300,300,0.0,0.3639786314738931,0.3639786314738931,0.6469152073174478,0.7762838825384091,0.19929227003079525,0.18654662598153723,0.27276556554467424,0.21185824310727863,0.07013655567696807,0.197484035434361,0.2092584069505857,0.16502066465634296,-0.07226650543765452,0.09538442761691954,0.11954208272907588,0.1004428201015368,0.012883754426587771,0.12626276758626598,0.12670886571877898,0.10039628135157297,-0.007914625651181137,0.13621706705634382,0.13621997048440693,0.11054415361868379,-0.061928383748329,0.15826162905426897,0.1697008509126819,0.14440301840922512
Direct-P,seen_grid,1.5,0.5,20,300,300,0.0,0.32380667411287534,0.32380667411287534,0.5981535815613502,0.7506634770194587,0.19531935187477867,0.15378132356527816,0.24843412750535585,0.19869367725602555,0.07035540457545238,0.1638007522608258,0.1780200375595885,0.1399885313796275,-0.0551902729140163,0.09177265694200092,0.1069584625823368,0.08982998158450504,0.03680039193088396,0.1088002663132019,0.11468351437582873,0.08672060136771052,0.01833573789670995,0.11886281588427859,0.12007278509647232,0.09294097869066793,-0.0322935746682367,0.14364228834579765,0.14699389423623305,0.12074243733891166
Direct-P,seen_grid,1.5,0.75,7,300,300,0.0,0.5786208857876706,0.5786208857876706,1.0324689315410882,1.187238840036557,0.3896750734367874,0.2743395131838033,0.4762960817148426,0.38976280204826214,0.1680321335059281,0.21517645749086126,0.2727294802351641,0.2087664735874165,-0.15713275284378422,0.09434920871141178,0.18320153553792543,0.16516596391705185,0.007466180593357294,0.15340344394539795,0.15332944404640764,0.1153505875713734,-0.023525726904862255,0.15468192207406117,0.15620563963209844,0.12347667234700267,-0.09600306320958424,0.14866005588411296,0.17675614365665707,0.15405716773385456
Direct-P,seen_grid,1.5,0.75,10,300,300,0.0,0.5213714610618682,0.5213714610618682,0.8862526800446014,1.0840018841163277,0.3375277958007819,0.24233888848062612,0.41527989278548777,0.3413146277222718,0.17658034399983266,0.18988405576642045,0.25906830374624495,0.20802271004048875,-0.15106585560459515,0.09728865605856306,0.17959516990137614,0.16140458924310708,0.002693641045219123,0.13201977201596038,0.131827078039944,0.10164657318995507,-0.02865197252941524,0.13417078563690374,0.13697711213625774,0.11111752250505456,-0.09860660933816626,0.1327173954456119,0.16516191278719125,0.14487757993531858
Direct-P,seen_grid,1.5,0.75,15,300,300,0.0,0.4539094346047461,0.4539094346047461,0.8532842543284931,0.9752599077632913,0.27019401963085915,0.2240081254574755,0.3507380547469625,0.272183674622284,0.15572028158315707,0.184044595850827,0.24084914638425786,0.18326463593571862,-0.13340913245411942,0.08505526733248549,0.15814006595891933,0.1364838483338699,-0.005254531425848003,0.09663932906242102,0.09662111306059354,0.07889747743349612,-0.03320441392118087,0.09700678113212073,0.10237910417094676,0.08524482418899294,-0.09349258609253215,0.09767879960002221,0.13509332966237267,0.11486174362091982
Direct-P,seen_grid,1.5,0.75,20,300,300,0.0,0.3510596914358213,0.3510596914358213,0.6164577872010398,0.8128183658174631,0.204654115758758,0.16485849329700028,0.26262337196027,0.2079547367909698,0.11941445769887388,0.15880061967380632,0.19847768319621834,0.1538467223634408,-0.0987814762685807,0.0716786353085219,0.12197737792022455,0.10429417159871944,-0.00032722543845536007,0.07536180145930584,0.07523680521271109,0.060062521701761,-0.022499260228552784,0.0737706618918449,0.07700770674596905,0.06203797185557398,-0.06979969540882366,0.07631647539910492,0.10332854340298364,0.08639937656352198
Direct-P,seen_grid,1.5,1.0,7,300,300,0.0,0.7601322671492461,0.7601322671492461,1.2369853054471502,1.3857865461518502,0.49541571017595837,0.32834583450340216,0.5940440581035206,0.49541571017595837,0.3244985947774077,0.21335450664501412,0.3881594385042017,0.32899263452472155,-0.2570759258133601,0.09046667891535423,0.2724793036057175,0.2582563879482947,-0.010010269133787254,0.11534750232717016,0.11558936640944527,0.09191878122999908,-0.04999556318239427,0.11417568465068456,0.12446762502819425,0.10450649909167023,-0.13276958316981038,0.1068430658338194,0.17030898820320423,0.15162337814486296
Direct-P,seen_grid,1.5,1.0,10,300,300,0.0,0.6770223471837379,0.6770223471837379,1.1303081773754087,1.2536379615542765,0.4283911788594716,0.2799461644696396,0.5114954782555425,0.42927181079670107,0.311071659398863,0.1743536145372616,0.35645957635291015,0.31240378118776213,-0.2522461490033336,0.0778478387814749,0.26394735220610815,0.2528523065672057,-0.022258833532829474,0.09725789840841402,0.09961437719386122,0.08079390705009061,-0.06160894358185195,0.09605004358419741,0.11397596573644939,0.09637292672581414,-0.14065859520613624,0.08829825302349083,0.16599829302558336,0.14923030560054684
Direct-P,seen_grid,1.5,1.0,15,300,300,0.0,0.5937504717101686,0.5937504717101686,1.0715760472161417,1.2477397840991096,0.3641245972577146,0.28286337591773286,0.46079464637972695,0.3650128020146252,0.2563693965595062,0.15373297093545457,0.2987981164996714,0.2573212121751628,-0.21202723847840288,0.07740817568044887,0.2256714472415127,0.2132520634324279,-0.02028234995520925,0.08575745274752498,0.08798408920051252,0.07147232706861623,-0.0533156192602488,0.08355229184784417,0.09899631699489828,0.08430118102446281,-0.11953586973050136,0.07500826768245462,0.1410542811788465,0.12916836144190325
Direct-P,seen_grid,1.5,1.0,20,300,300,0.0,0.503853504838192,0.503853504838192,0.9512277728086267,1.1192433009314604,0.29212574743136877,0.23351401966412266,0.3737438789252605,0.2928450891058326,0.22869421366192683,0.1434557121330393,0.26983696232150833,0.22982405470787956,-0.18701413096780792,0.08011861537027128,0.20340078925296984,0.18755150312249189,-0.02423605230125415,0.06529701904390096,0.0695476426021421,0.057536213260003195,-0.054134495716467404,0.06161727992014275,0.08194252364076661,0.06959724149843928,-0.11205664062174998,0.057849245171999616,0.12606375671531814,0.11445232027358626
Direct-P,seen_grid,2.0,0.1,7,300,300,0.0,0.3706507836028494,0.3706507836028494,0.5475365975117807,0.6475372309610916,-0.028174933962635002,0.15922129788951833,0.16143340381227228,0.12684453550708993,-0.2187122232108385,0.15667231386022806,0.2688855328927988,0.23236480618684727,0.16095028222521668,0.11472011763214851,0.1975394383912888,0.16354655969489762,0.18711113129077347,0.33984935678793327,0.3874573122436257,0.29508061990714596,0.3149338790208309,0.4254231468113574,0.528738989627058,0.40262391345482534,0.6732624966419102,0.6465822336093777,0.9327150756015432,0.7311835165974605
Direct-P,seen_grid,2.0,0.1,10,300,300,0.0,0.3377866482099022,0.3377866482099022,0.49611226269774067,0.5621909892946153,-0.0756840402350725,0.15715863966733076,0.17419696469317816,0.14423927437657122,-0.18804957835911465,0.13993390727474755,0.23426239703560592,0.20087312497726992,0.13271137980143285,0.10630958863471096,0.1699304755942736,0.1401370347017829,0.10716339580142277,0.29464772938116696,0.3130685018986604,0.25336556069916927,0.20746806975918278,0.3696884489239968,0.4233875105304898,0.33723663349021765,0.5042279966400491,0.5655899293200858,0.7570148837264977,0.6014342904485559
Direct-P,seen_grid,2.0,0.1,15,300,300,0.0,0.27338612224214054,0.27338612224214054,0.480090171458106,0.5250916587271581,-0.07077533792952484,0.14875032078819148,0.16450547366935753,0.13927879080427355,-0.12113298347760808,0.13330525929020984,0.17995626561316258,0.14756027440275662,0.07565672640430504,0.09798841230941731,0.1236675520659313,0.09382447231829971,0.02610273552431048,0.2498714321595567,0.2508165989375939,0.1941936218119906,0.08138046210148163,0.31699793168409773,0.3267652205200852,0.25332656868849057,0.25467211256343353,0.49636920804814,0.5571525832123537,0.4284588603922782
Direct-P,seen_grid,2.0,0.1,20,300,300,0.0,0.25746713143692107,0.25746713143692107,0.4221622479176382,0.497793310867786,-0.06147957943929721,0.13401521707292458,0.14724112933250774,0.1226508289116439,-0.1252205454419381,0.1165948667200314,0.17096559128399738,0.14435490394391012,0.09259208135022241,0.08264146686061685,0.12401669323182957,0.09972492370224974,0.07264662092169576,0.18603615771810858,0.19942822937069152,0.15757277979814455,0.14083935917190496,0.23713846776071038,0.27546856289035476,0.21695525070511715,0.34609648993908576,0.382655833794038,0.5154805355468274,0.4065144534397074
Direct-P,seen_grid,2.0,0.25,7,300,300,0.0,0.30889564389794966,0.30889564389794966,0.5041683208720226,0.6617484860718243,0.020634093003773054,0.1764519686078078,0.17736199901775437,0.12561360016198214,-0.13652213517387884,0.14837560615539816,0.20144535113212073,0.16995751935882067,0.09627235222508607,0.11898671194686826,0.1529019641169191,0.12170076036899076,0.0948469953916803,0.24935920189580538,0.2663995071311296,0.20551997217209272,0.14451966077815065,0.29165860506760427,0.32506480141921323,0.24886243398468144,0.2481326382570103,0.3749881515201892,0.4491293795440733,0.3456486541740054
Direct-P,seen_grid,2.0,0.25,10,300,300,0.0,0.2669844404354865,0.2669844404354865,0.42274937798833967,0.5100025107931866,-0.027292169032268585,0.15133567207149753,0.15352852019417537,0.11968515734635204,-0.10072493978008606,0.14395786162597565,0.1755001420641755,0.1465884365983648,0.07398786471267355,0.10711407790123575,0.13003609136347793,0.09864152154952217,0.049998023266993756,0.20342471446631627,0.20914941566128464,0.15753973894046955,0.08569570895933606,0.23970710095104328,0.25418834971907944,0.1888934159744854,0.1674936866075418,0.3151890564761351,0.3564647657735062,0.2643751480334147
Direct-P,seen_grid,2.0,0.25,15,300,300,0.0,0.25794358939252077,0.25794358939252077,0.4239990030927456,0.4997542535245115,-0.029225732110071866,0.16349716703050401,0.16582027207877872,0.12881507066408002,-0.05537701925907914,0.14825123249730016,0.1580246207795874,0.1294226789485771,0.04478070592299646,0.11000808854841743,0.11860333850227298,0.09120566231027032,0.026775839800980184,0.1725554257939003,0.17433608151515548,0.13738039257770776,0.04857966854668412,0.20739823281044145,0.21267494229243397,0.16682736913551055,0.10053737025717521,0.28729745695603265,0.30392837779492354,0.23361605859071194
Direct-P,seen_grid,2.0,0.25,20,300,300,0.0,0.23821411820028207,0.23821411820028207,0.4338561080459306,0.5401743315579116,-0.021132866571933008,0.1579389090618173,0.15908534831508522,0.11569148144624421,-0.07684606610109733,0.12476653245394337,0.1463561291407362,0.12078854515456887,0.04370890948105219,0.09019061618121442,0.10008846848836346,0.07666291954667363,0.01865712581191709,0.14292515793123262,0.14390134506203872,0.11167210725517028,0.0421825861978371,0.169286408237586,0.17418878350496808,0.1322273442136648,0.0961414590918288,0.2307506636442654,0.24962284090069525,0.18771532479908462
Direct-P,seen_grid,2.0,0.5,7,300,300,0.0,0.3022194359079085,0.3022194359079085,0.5812923270510277,0.6966995686058188,0.11193729222182124,0.21407809545430387,0.24126048904338018,0.1713192772513894,-0.011935794068550443,0.1501341906998696,0.15035825267150443,0.11956166304688902,-0.009354722226353541,0.10232178679469718,0.10257855390195117,0.0836114298915396,0.021820968604472663,0.16855455679247244,0.16968232423451138,0.13032376071850757,0.02596620369576603,0.1834433945262432,0.1849690545281288,0.14101515300618123,0.02398344236149481,0.20322580163415865,0.20429944412353987,0.1579555701832333
Direct-P,seen_grid,2.0,0.5,10,300,300,0.0,0.28111052841749484,0.28111052841749484,0.5284884857022446,0.6287845918942776,0.0916891854030737,0.20124761141682254,0.22084498141725048,0.15638395963072393,0.006594895605206198,0.1408716229812866,0.14079118377543173,0.11244915016350347,-0.0228150508859775,0.099704946292604,0.10211986065937463,0.08292903857809823,0.007672205366948677,0.14964562485724148,0.14959287994635254,0.12133908983515733,0.007622238483843071,0.16292735822269577,0.16283408170099545,0.13235881141419067,-0.0005506995764725483,0.18150211604677818,0.1812001968515767,0.14816452467899188
Direct-P,seen_grid,2.0,0.5,15,300,300,0.0,0.26964816929040575,0.26964816929040575,0.5075610586717789,0.6134803873041421,0.05479316036859693,0.19818397670122564,0.20530040448625608,0.15484087080088382,0.008595281543344987,0.13881542073388622,0.13885016202687747,0.10983061270225904,-0.022409353836464394,0.1040018610837579,0.1062191678773509,0.08602753451573525,-0.003978510657788086,0.11472266967132491,0.11460038618513325,0.09294558806842877,-0.004842816191727896,0.12792150067372784,0.12779990937204672,0.10370332892848545,-0.011296611422047777,0.15400221163365824,0.1541597840350025,0.12687241675769065
Direct-P,seen_grid,2.0,0.5,20,300,300,0.0,0.25452466722636247,0.25452466722636247,0.5130258626990524,0.5926131188446689,0.04977406833203367,0.18927739656312642,0.1954071926820281,0.14486759989823644,0.0129929841924666,0.128716999230562,0.12915748775368435,0.10295792925136314,-0.024371259877818643,0.09671815580758393,0.09958503216837451,0.08075357583992047,-0.0049347262997229335,0.09844967498229824,0.09840925887719917,0.078576396124904,-0.006634292149329079,0.10855518602490717,0.10857698413498373,0.08720502385438612,-0.01443697220852782,0.13071583887655053,0.1312939498401943,0.10761868909327552
Direct-P,seen_grid,2.0,0.75,7,300,300,0.0,0.39109966789822054,0.39109966789822054,0.7385770096169016,0.8356174112753593,0.18989242922406083,0.24609099800664572,0.310512551617787,0.22333295372377399,0.1272299059509269,0.1384980454761376,0.18789682951109882,0.14828837796832645,-0.1146022249931561,0.09016159964775161,0.14572469583974645,0.12596119041128523,-0.01095225781287671,0.13868576835642862,0.1388869389875472,0.11106184951357352,-0.026106372355001076,0.14628436516264443,0.14835541036175842,0.1207490917056735,-0.06362503634292956,0.149634967299545,0.162370358369108,0.13554857695988956
Direct-P,seen_grid,2.0,0.75,10,300,300,0.0,0.400059418303972,0.400059418303972,0.720414423353358,0.8752618791246456,0.1892449606375041,0.25083034266287474,0.3138786332184215,0.21998897636674924,0.14130685807544452,0.13682261524974362,0.19653410583438335,0.1559168624658347,-0.12174520639818102,0.0900400788441049,0.15133435507685455,0.1292063459853037,-0.011742401024669391,0.11669695322903421,0.11709256571243293,0.09187328643405383,-0.028361976806794795,0.12564398309204888,0.12860089753704462,0.10211755368750258,-0.06858227427342971,0.13256428405596107,0.14905784152612672,0.12430743498880285
Direct-P,seen_grid,2.0,0.75,15,300,300,0.0,0.37328117825906154,0.37328117825906154,0.7312091949703287,0.7982080177157493,0.16809164869206603,0.24092794291900052,0.2934409454392272,0.21485861185592844,0.11740012058202515,0.13513760667214464,0.1788409548750669,0.1367396968829118,-0.11469447329616851,0.09010774062177498,0.14576406430111657,0.1217890780862137,-0.01737613401522722,0.09440717051571794,0.0958380656730388,0.07896941874064423,-0.0319026929408269,0.09883494742613368,0.10369940932085489,0.08675701527071432,-0.06765015468659576,0.10227532315447116,0.12248231579722303,0.10515555161335365
Direct-P,seen_grid,2.0,0.75,20,300,300,0.0,0.3509315704187555,0.3509315704187555,0.6928885790038242,0.8026511422469726,0.1366604337518732,0.23721468744558943,0.2734214928153219,0.20348832173646772,0.11019393581440573,0.137236964738837,0.1758235138788203,0.13382321668517544,-0.0980634438227158,0.0888234542386816,0.1322109917916023,0.10617694989252785,-0.014636408312016872,0.08495620672147766,0.0860681299044165,0.06729050375005835,-0.027606824197861122,0.08822944022802849,0.09230721938992469,0.07427912932873598,-0.058461680029994766,0.09166554532156879,0.10859250276622723,0.08964851827856353
Direct-P,seen_grid,2.0,1.0,7,300,300,0.0,0.5700335980664295,0.5700335980664295,0.8619061453255683,0.961637320223934,0.31948809639926473,0.26680862914653697,0.41595937162891683,0.3330762669075155,0.2568830453503024,0.14686642411176973,0.2957815855740839,0.25915713750131064,-0.24145361232578352,0.07842200485129881,0.2538293870179677,0.2415034851309743,-0.03369334870521476,0.10309738561400678,0.10829996505545572,0.08929840540551166,-0.058737585277988794,0.10766061881733091,0.12248378153428803,0.10138384487316754,-0.11569726375165611,0.10759955233153075,0.15787630692842933,0.13511786163026984
Direct-P,seen_grid,2.0,1.0,10,300,300,0.0,0.5304531141033988,0.5304531141033988,0.8324053460654269,0.9416013577103873,0.28168701857409995,0.27018905941127797,0.39000815867444516,0.30310667141559766,0.23541086110794301,0.12128236085628691,0.2647237299757521,0.23620190156389773,-0.23246914443298086,0.0719084291137734,0.2433012314335612,0.23246914443298086,-0.04212081183986784,0.10036377764358778,0.10868980798614365,0.09050399352649251,-0.06579216478189584,0.10469652034562721,0.12350478714579795,0.10412094749280312,-0.11850831007820913,0.10246733503865557,0.15655278915332033,0.13580595745733276
Direct-P,seen_grid,2.0,1.0,15,300,300,0.0,0.5216436279146142,0.5216436279146142,0.8543194483723217,0.9887108409168043,0.2811725567109003,0.2653111626292076,0.3862814858186805,0.2959613996850945,0.2433286133793997,0.11424312261017769,0.26873183693536024,0.2433556375977922,-0.21042878394507997,0.08014377733711446,0.22512638244990282,0.21099035431961,-0.020408557793146372,0.0875364936661196,0.08974187890171602,0.07376375237338913,-0.043125737713515376,0.09071421056880166,0.10030686430046586,0.08356839465121958,-0.09501794699247844,0.08812860856857263,0.12949584186401775,0.11386313525022879
