track,method,R,fold,seed,bias,rmse,mae,p95_abs,n
extrap_diag,WMLE,0.95,combo_fold_4,2026,0.017789584484018114,0.2609645286754772,0.15614535999699697,0.4943145506463309,7000
extrap_diag,WMLE,0.95,combo_fold_4,3407,0.017789584484018114,0.2609645286754772,0.15614535999699697,0.4943145506463309,7000
extrap_diag,WMLE,0.95,combo_fold_5,42,0.017789584484018114,0.2609645286754772,0.15614535999699697,0.4943145506463309,7000
extrap_diag,WMLE,0.95,combo_fold_5,2026,0.017789584484018114,0.2609645286754772,0.15614535999699697,0.4943145506463309,7000
extrap_diag,WMLE,0.95,combo_fold_5,3407,0.017789584484018114,0.2609645286754772,0.15614535999699697,0.4943145506463309,7000
extrap_diag,WMLE,0.99,combo_fold_1,42,0.0455188558704981,0.49998128344223824,0.2746610293453826,0.7441200043012146,7000
extrap_diag,WMLE,0.99,combo_fold_1,2026,0.0455188558704981,0.49998128344223824,0.2746610293453826,0.7441200043012146,7000
extrap_diag,WMLE,0.99,combo_fold_1,3407,0.0455188558704981,0.49998128344223824,0.2746610293453826,0.7441200043012146,7000
extrap_diag,WMLE,0.99,combo_fold_2,42,0.0455188558704981,0.49998128344223824,0.2746610293453826,0.7441200043012146,7000
extrap_diag,WMLE,0.99,combo_fold_2,2026,0.0455188558704981,0.49998128344223824,0.2746610293453826,0.7441200043012146,7000
extrap_diag,WMLE,0.99,combo_fold_2,3407,0.0455188558704981,0.49998128344223824,0.2746610293453826,0.7441200043012146,7000
extrap_diag,WMLE,0.99,combo_fold_3,42,0.0455188558704981,0.49998128344223824,0.2746610293453826,0.7441200043012146,7000
extrap_diag,WMLE,0.99,combo_fold_3,2026,0.0455188558704981,0.49998128344223824,0.2746610293453826,0.7441200043012146,7000
extrap_diag,WMLE,0.99,combo_fold_3,3407,0.0455188558704981,0.49998128344223824,0.2746610293453826,0.7441200043012146,7000
extrap_diag,WMLE,0.99,combo_fold_4,42,0.0455188558704981,0.49998128344223824,0.2746610293453826,0.7441200043012146,7000
extrap_diag,WMLE,0.99,combo_fold_4,2026,0.0455188558704981,0.49998128344223824,0.2746610293453826,0.7441200043012146,7000
extrap_diag,WMLE,0.99,combo_fold_4,3407,0.0455188558704981,0.49998128344223824,0.2746610293453826,0.7441200043012146,7000
extrap_diag,WMLE,0.99,combo_fold_5,42,0.0455188558704981,0.49998128344223824,0.2746610293453826,0.7441200043012146,7000
extrap_diag,WMLE,0.99,combo_fold_5,2026,0.0455188558704981,0.49998128344223824,0.2746610293453826,0.7441200043012146,7000
extrap_diag,WMLE,0.99,combo_fold_5,3407,0.0455188558704981,0.49998128344223824,0.2746610293453826,0.7441200043012146,7000
main_holdout,Direct-MLP,0.9,combo_fold_1,42,0.027842749746027178,0.23511170597774267,0.15022432145633324,0.4909093581643942,9000
main_holdout,Direct-MLP,0.9,combo_fold_1,2026,0.01973818574510083,0.23477569219489672,0.15131314751052055,0.4829720027848828,9000
main_holdout,Direct-MLP,0.9,combo_fold_1,3407,0.01566404593284501,0.23148785572772013,0.14972911922082752,0.4628897554200986,9000
main_holdout,Direct-MLP,0.9,combo_fold_2,42,0.00439105901320874,0.19990814695151776,0.1365676431734329,0.3958146007520624,9000
main_holdout,Direct-MLP,0.9,combo_fold_2,2026,0.008693042366096223,0.19589507071123166,0.13355393035514482,0.38344453963323966,9000
main_holdout,Direct-MLP,0.9,combo_fold_2,3407,0.00916713813188665,0.20175406568435142,0.13703728107501328,0.40322079659361443,9000
main_holdout,Direct-MLP,0.9,combo_fold_3,42,-0.010394554135048037,0.16705056119558484,0.12451743252769737,0.3368680218996696,9000
main_holdout,Direct-MLP,0.9,combo_fold_3,2026,-0.0028847208933692123,0.17638705639950913,0.12927440178956473,0.3584331053448814,9000
main_holdout,Direct-MLP,0.9,combo_fold_3,3407,-0.011042632403606333,0.165917085018965,0.12495403615648512,0.32750238469624554,9000
main_holdout,Direct-MLP,0.9,combo_fold_4,42,-0.01635722579511083,0.16004349795890846,0.11829982575575408,0.32932575990139734,9000
main_holdout,Direct-MLP,0.9,combo_fold_4,2026,-0.012859486226699782,0.16159873302301136,0.11983947347026327,0.3313579678314007,9000
main_holdout,Direct-MLP,0.9,combo_fold_4,3407,-0.022255203960835485,0.16089621412443794,0.12020293543442884,0.325673264520222,9000
main_holdout,Direct-MLP,0.9,combo_fold_5,42,-0.0208766893901237,0.18261314830621977,0.1314891063798401,0.38603415223082116,9000
main_holdout,Direct-MLP,0.9,combo_fold_5,2026,-0.022894883242659952,0.17758779723260282,0.12822083158827677,0.37057685089132475,9000
main_holdout,Direct-MLP,0.9,combo_fold_5,3407,-0.008128330589575291,0.18069055599719439,0.1274440425367809,0.38344431014238706,9000
main_holdout,Direct-MLP,0.95,combo_fold_1,42,0.051616605199910195,0.3081329723548572,0.19047984044773023,0.6575881948950757,9000
main_holdout,Direct-MLP,0.95,combo_fold_1,2026,0.04190410219102412,0.30799605848663725,0.1922960561594655,0.6561708260582466,9000
main_holdout,Direct-MLP,0.95,combo_fold_1,3407,0.03643783771252439,0.3024260433016788,0.18907303372105774,0.6307843263073282,9000
main_holdout,Direct-MLP,0.95,combo_fold_2,42,0.01849946210194197,0.25173195348532806,0.16695313628852484,0.5082991159948804,9000
main_holdout,Direct-MLP,0.95,combo_fold_2,2026,0.022156533369175797,0.24517076203563443,0.16317167687331494,0.4864901492339343,9000
main_holdout,Direct-MLP,0.95,combo_fold_2,3407,0.022960845115040252,0.2532051533086422,0.16767445484668703,0.5180602623994834,9000
main_holdout,Direct-MLP,0.95,combo_fold_3,42,-0.0033407318283538152,0.19608323958204366,0.14538371299524938,0.377841846620363,9000
main_holdout,Direct-MLP,0.95,combo_fold_3,2026,0.007360321826750196,0.2098072263971639,0.15211530719165436,0.41237691474619087,9000
main_holdout,Direct-MLP,0.95,combo_fold_3,3407,-0.0037546776733647486,0.1950929487939322,0.14600506264719768,0.37488389792568716,9000
main_holdout,Direct-MLP,0.95,combo_fold_4,42,-0.0054190183522553545,0.19602194025973207,0.14389964615572393,0.40030765263252427,9000
main_holdout,Direct-MLP,0.95,combo_fold_4,2026,-0.0013066148538066215,0.19817830542613407,0.14616342842048594,0.3993778718002156,9000
main_holdout,Direct-MLP,0.95,combo_fold_4,3407,-0.012194685349497775,0.19698243121816397,0.1462694751314663,0.3955307042126738,9000
main_holdout,Direct-MLP,0.95,combo_fold_5,42,-0.003960372711553858,0.233885724898702,0.16364183395392318,0.49406352409451954,9000
main_holdout,Direct-MLP,0.95,combo_fold_5,2026,-0.006710068019053422,0.22656811281789077,0.15856027170216105,0.4747435863232831,9000
main_holdout,Direct-MLP,0.95,combo_fold_5,3407,0.009641324853333673,0.23255649663511713,0.1592885352972229,0.4940092670129439,9000
main_holdout,Direct-MLP,0.99,combo_fold_1,42,0.11883674524418959,0.4889422916812119,0.2842375460084513,1.1233601979255061,9000
main_holdout,Direct-MLP,0.99,combo_fold_1,2026,0.10846193397821624,0.49157803223401986,0.28820256616887396,1.120789703425838,9000
main_holdout,Direct-MLP,0.99,combo_fold_1,3407,0.09813332545158542,0.47908804730328164,0.28076977024063915,1.0971517412351197,9000
main_holdout,Direct-MLP,0.99,combo_fold_2,42,0.06244141236103388,0.3742728986155985,0.23567816705565808,0.809015399995854,9000
main_holdout,Direct-MLP,0.99,combo_fold_2,2026,0.06279604065272906,0.3598321725061658,0.2305720458276926,0.7730740742627188,9000
main_holdout,Direct-MLP,0.99,combo_fold_2,3407,0.06329540485888283,0.3712385113614361,0.2345014355591201,0.7873225122122562,9000
main_holdout,Direct-MLP,0.99,combo_fold_3,42,0.02128936708550317,0.26126377937572204,0.19232171960628153,0.46863706214722023,9000
main_holdout,Direct-MLP,0.99,combo_fold_3,2026,0.03870370064017767,0.2811796068086859,0.20134043688938982,0.5040647326372666,9000
main_holdout,Direct-MLP,0.99,combo_fold_3,3407,0.02018691737085881,0.2615559180745954,0.19259855520309946,0.46824150534163633,9000
main_holdout,Direct-MLP,0.99,combo_fold_4,42,0.045152092645921446,0.3135906682375047,0.2199988542120717,0.6296744492051317,9000
main_holdout,Direct-MLP,0.99,combo_fold_4,2026,0.050615253737476135,0.31650488576360364,0.223911387515958,0.6403428092686613,9000
main_holdout,Direct-MLP,0.99,combo_fold_4,3407,0.037261237734674546,0.31280985854185067,0.22283960810334996,0.6170566540453721,9000
main_holdout,Direct-MLP,0.99,combo_fold_5,42,0.063657983614193,0.39475752325496827,0.2523817457056236,0.9290670121539425,9000
main_holdout,Direct-MLP,0.99,combo_fold_5,2026,0.05945208332466834,0.38303106425564537,0.24488633452605266,0.9037013962012358,9000
main_holdout,Direct-MLP,0.99,combo_fold_5,3407,0.07898690297057392,0.39508426797731766,0.24721619051048865,0.9398181591295295,9000
main_holdout,LSE,0.9,combo_fold_1,42,0.05406473580319875,0.24489262681491816,0.1474674760556426,0.4842713106705987,9000
main_holdout,LSE,0.9,combo_fold_1,2026,0.05406473580319875,0.24489262681491816,0.1474674760556426,0.4842713106705987,9000
main_holdout,LSE,0.9,combo_fold_1,3407,0.05406473580319875,0.24489262681491816,0.1474674760556426,0.4842713106705987,9000
main_holdout,LSE,0.9,combo_fold_2,42,0.04272496446279987,0.19593415051578383,0.12715978924060203,0.38301348317853273,9000
main_holdout,LSE,0.9,combo_fold_2,2026,0.04272496446279987,0.19593415051578383,0.12715978924060203,0.38301348317853273,9000
main_holdout,LSE,0.9,combo_fold_2,3407,0.04272496446279987,0.19593415051578383,0.12715978924060203,0.38301348317853273,9000
main_holdout,LSE,0.9,combo_fold_3,42,0.029710417965243867,0.16018001869190937,0.11385475658010223,0.3387319282872872,9000
main_holdout,LSE,0.9,combo_fold_3,2026,0.029710417965243867,0.16018001869190937,0.11385475658010223,0.3387319282872872,9000
main_holdout,LSE,0.9,combo_fold_3,3407,0.029710417965243867,0.16018001869190937,0.11385475658010223,0.3387319282872872,9000
main_holdout,LSE,0.9,combo_fold_4,42,0.03423673704569399,0.17047327573506968,0.11527221182815614,0.36109000306327005,9000
main_holdout,LSE,0.9,combo_fold_4,2026,0.03423673704569399,0.17047327573506968,0.11527221182815614,0.36109000306327005,9000
main_holdout,LSE,0.9,combo_fold_4,3407,0.03423673704569399,0.17047327573506968,0.11527221182815614,0.36109000306327005,9000
main_holdout,LSE,0.9,combo_fold_5,42,0.03951723235496444,0.19086257953996827,0.12551222270058413,0.41234603440013134,9000
main_holdout,LSE,0.9,combo_fold_5,2026,0.03951723235496444,0.19086257953996827,0.12551222270058413,0.41234603440013134,9000
main_holdout,LSE,0.9,combo_fold_5,3407,0.03951723235496444,0.19086257953996827,0.12551222270058413,0.41234603440013134,9000
main_holdout,LSE,0.95,combo_fold_1,42,0.0964557206251918,0.34394655930752227,0.19680721422775116,0.6697501709378365,9000
main_holdout,LSE,0.95,combo_fold_1,2026,0.0964557206251918,0.34394655930752227,0.19680721422775116,0.6697501709378365,9000
main_holdout,LSE,0.95,combo_fold_1,3407,0.0964557206251918,0.34394655930752227,0.19680721422775116,0.6697501709378365,9000
main_holdout,LSE,0.95,combo_fold_2,42,0.07342419170586009,0.265422968671513,0.166268685666709,0.5060957427266575,9000
main_holdout,LSE,0.95,combo_fold_2,2026,0.07342419170586009,0.265422968671513,0.166268685666709,0.5060957427266575,9000
main_holdout,LSE,0.95,combo_fold_2,3407,0.07342419170586009,0.265422968671513,0.166268685666709,0.5060957427266575,9000
main_holdout,LSE,0.95,combo_fold_3,42,0.05329561870758393,0.20813301524266792,0.14593760962775731,0.43654577024843777,9000
main_holdout,LSE,0.95,combo_fold_3,2026,0.05329561870758393,0.20813301524266792,0.14593760962775731,0.43654577024843777,9000
main_holdout,LSE,0.95,combo_fold_3,3407,0.05329561870758393,0.20813301524266792,0.14593760962775731,0.43654577024843777,9000
main_holdout,LSE,0.95,combo_fold_4,42,0.061018747692453405,0.22801313166301726,0.15047052678106534,0.48252431368933973,9000
main_holdout,LSE,0.95,combo_fold_4,2026,0.061018747692453405,0.22801313166301726,0.15047052678106534,0.48252431368933973,9000
main_holdout,LSE,0.95,combo_fold_4,3407,0.061018747692453405,0.22801313166301726,0.15047052678106534,0.48252431368933973,9000
main_holdout,LSE,0.95,combo_fold_5,42,0.07225549359090258,0.2641865793170272,0.16714212105130022,0.5513585136149382,9000
main_holdout,LSE,0.95,combo_fold_5,2026,0.07225549359090258,0.2641865793170272,0.16714212105130022,0.5513585136149382,9000
main_holdout,LSE,0.95,combo_fold_5,3407,0.07225549359090258,0.2641865793170272,0.16714212105130022,0.5513585136149382,9000
main_holdout,LSE,0.99,combo_fold_1,42,0.19832443622957688,0.630906794333832,0.3522728407415831,1.3230819030167051,9000
main_holdout,LSE,0.99,combo_fold_1,2026,0.19832443622957688,0.630906794333832,0.3522728407415831,1.3230819030167051,9000
main_holdout,LSE,0.99,combo_fold_1,3407,0.19832443622957688,0.630906794333832,0.3522728407415831,1.3230819030167051,9000
main_holdout,LSE,0.99,combo_fold_2,42,0.14301545185248268,0.4759821352457532,0.29326215264275773,0.9091548832419654,9000
main_holdout,LSE,0.99,combo_fold_2,2026,0.14301545185248268,0.4759821352457532,0.29326215264275773,0.9091548832419654,9000
main_holdout,LSE,0.99,combo_fold_2,3407,0.14301545185248268,0.4759821352457532,0.29326215264275773,0.9091548832419654,9000
main_holdout,LSE,0.99,combo_fold_3,42,0.10722051361083583,0.3637798923070668,0.2541896588466492,0.7557647635240697,9000
main_holdout,LSE,0.99,combo_fold_3,2026,0.10722051361083583,0.3637798923070668,0.2541896588466492,0.7557647635240697,9000
main_holdout,LSE,0.99,combo_fold_3,3407,0.10722051361083583,0.3637798923070668,0.2541896588466492,0.7557647635240697,9000
main_holdout,LSE,0.99,combo_fold_4,42,0.12719635468564552,0.4142498533412502,0.26559546920199306,0.818071842767484,9000
main_holdout,LSE,0.99,combo_fold_4,2026,0.12719635468564552,0.4142498533412502,0.26559546920199306,0.818071842767484,9000
main_holdout,LSE,0.99,combo_fold_4,3407,0.12719635468564552,0.4142498533412502,0.26559546920199306,0.818071842767484,9000
main_holdout,LSE,0.99,combo_fold_5,42,0.1576700477096923,0.5048860320129314,0.30319973641414133,1.109221169850232,9000
main_holdout,LSE,0.99,combo_fold_5,2026,0.1576700477096923,0.5048860320129314,0.30319973641414133,1.109221169850232,9000
main_holdout,LSE,0.99,combo_fold_5,3407,0.1576700477096923,0.5048860320129314,0.30319973641414133,1.109221169850232,9000
main_holdout,MDM-Default,0.9,combo_fold_1,42,0.04367244863865358,0.24145700175802823,0.14674262671995006,0.4860242971067383,9000
main_holdout,MDM-Default,0.9,combo_fold_1,2026,0.04367244863865358,0.24145700175802823,0.14674262671995006,0.4860242971067383,9000
main_holdout,MDM-Default,0.9,combo_fold_1,3407,0.04367244863865358,0.24145700175802823,0.14674262671995006,0.4860242971067383,9000
main_holdout,MDM-Default,0.9,combo_fold_2,42,0.03250012016100969,0.19433989476840108,0.12750898012958925,0.3843388861590468,9000
main_holdout,MDM-Default,0.9,combo_fold_2,2026,0.03250012016100969,0.19433989476840108,0.12750898012958925,0.3843388861590468,9000
main_holdout,MDM-Default,0.9,combo_fold_2,3407,0.03250012016100969,0.19433989476840108,0.12750898012958925,0.3843388861590468,9000
main_holdout,MDM-Default,0.9,combo_fold_3,42,0.02051541795704212,0.1593895369750698,0.1138516779055904,0.3348310617048311,9000
main_holdout,MDM-Default,0.9,combo_fold_3,2026,0.02051541795704212,0.1593895369750698,0.1138516779055904,0.3348310617048311,9000
main_holdout,MDM-Default,0.9,combo_fold_3,3407,0.02051541795704212,0.1593895369750698,0.1138516779055904,0.3348310617048311,9000
main_holdout,MDM-Default,0.9,combo_fold_4,42,0.023904124839637397,0.16811189276040972,0.11466720864265915,0.35379846890829475,9000
main_holdout,MDM-Default,0.9,combo_fold_4,2026,0.023904124839637397,0.16811189276040972,0.11466720864265915,0.35379846890829475,9000
main_holdout,MDM-Default,0.9,combo_fold_4,3407,0.023904124839637397,0.16811189276040972,0.11466720864265915,0.35379846890829475,9000
main_holdout,MDM-Default,0.9,combo_fold_5,42,0.02954217754837397,0.1882413763741457,0.1247056495152338,0.4053548035933353,9000
main_holdout,MDM-Default,0.9,combo_fold_5,2026,0.02954217754837397,0.1882413763741457,0.1247056495152338,0.4053548035933353,9000
main_holdout,MDM-Default,0.9,combo_fold_5,3407,0.02954217754837397,0.1882413763741457,0.1247056495152338,0.4053548035933353,9000
main_holdout,MDM-Default,0.95,combo_fold_1,42,0.08525378042339404,0.3360363841922507,0.19383157723028444,0.6535449376379495,9000
main_holdout,MDM-Default,0.95,combo_fold_1,2026,0.08525378042339404,0.3360363841922507,0.19383157723028444,0.6535449376379495,9000
main_holdout,MDM-Default,0.95,combo_fold_1,3407,0.08525378042339404,0.3360363841922507,0.19383157723028444,0.6535449376379495,9000
main_holdout,MDM-Default,0.95,combo_fold_2,42,0.0641046517125017,0.2602937979864801,0.1654171777168237,0.4972405554808311,9000
main_holdout,MDM-Default,0.95,combo_fold_2,2026,0.0641046517125017,0.2602937979864801,0.1654171777168237,0.4972405554808311,9000
main_holdout,MDM-Default,0.95,combo_fold_2,3407,0.0641046517125017,0.2602937979864801,0.1654171777168237,0.4972405554808311,9000
main_holdout,MDM-Default,0.95,combo_fold_3,42,0.04633133038782141,0.2058277681909278,0.14515757478692487,0.4265280320002545,9000
main_holdout,MDM-Default,0.95,combo_fold_3,2026,0.04633133038782141,0.2058277681909278,0.14515757478692487,0.4265280320002545,9000
main_holdout,MDM-Default,0.95,combo_fold_3,3407,0.04633133038782141,0.2058277681909278,0.14515757478692487,0.4265280320002545,9000
main_holdout,MDM-Default,0.95,combo_fold_4,42,0.05349431951950176,0.22452669606051195,0.14917132999218063,0.4663812506024113,9000
main_holdout,MDM-Default,0.95,combo_fold_4,2026,0.05349431951950176,0.22452669606051195,0.14917132999218063,0.4663812506024113,9000
main_holdout,MDM-Default,0.95,combo_fold_4,3407,0.05349431951950176,0.22452669606051195,0.14917132999218063,0.4663812506024113,9000
main_holdout,MDM-Default,0.95,combo_fold_5,42,0.0642025019870289,0.2586858125769042,0.16500896187496011,0.541745414095024,9000
main_holdout,MDM-Default,0.95,combo_fold_5,2026,0.0642025019870289,0.2586858125769042,0.16500896187496011,0.541745414095024,9000
main_holdout,MDM-Default,0.95,combo_fold_5,3407,0.0642025019870289,0.2586858125769042,0.16500896187496011,0.541745414095024,9000
main_holdout,MDM-Default,0.99,combo_fold_1,42,0.19256338850622975,0.6044475098176421,0.33618140028097987,1.2348627023941279,9000
main_holdout,MDM-Default,0.99,combo_fold_1,2026,0.19256338850622975,0.6044475098176421,0.33618140028097987,1.2348627023941279,9000
main_holdout,MDM-Default,0.99,combo_fold_1,3407,0.19256338850622975,0.6044475098176421,0.33618140028097987,1.2348627023941279,9000
main_holdout,MDM-Default,0.99,combo_fold_2,42,0.144161766554813,0.4541293876627557,0.28141652846671694,0.8550352359439799,9000
main_holdout,MDM-Default,0.99,combo_fold_2,2026,0.144161766554813,0.4541293876627557,0.28141652846671694,0.8550352359439799,9000
main_holdout,MDM-Default,0.99,combo_fold_2,3407,0.144161766554813,0.4541293876627557,0.28141652846671694,0.8550352359439799,9000
main_holdout,MDM-Default,0.99,combo_fold_3,42,0.11554838465764967,0.35330182114206987,0.24550576588825707,0.729880092183297,9000
main_holdout,MDM-Default,0.99,combo_fold_3,2026,0.11554838465764967,0.35330182114206987,0.24550576588825707,0.729880092183297,9000
main_holdout,MDM-Default,0.99,combo_fold_3,3407,0.11554838465764967,0.35330182114206987,0.24550576588825707,0.729880092183297,9000
main_holdout,MDM-Default,0.99,combo_fold_4,42,0.1383587369214159,0.4051132273767338,0.25922807139072923,0.8005348556884273,9000
main_holdout,MDM-Default,0.99,combo_fold_4,2026,0.1383587369214159,0.4051132273767338,0.25922807139072923,0.8005348556884273,9000
main_holdout,MDM-Default,0.99,combo_fold_4,3407,0.1383587369214159,0.4051132273767338,0.25922807139072923,0.8005348556884273,9000
main_holdout,MDM-Default,0.99,combo_fold_5,42,0.1640218944587789,0.4861393143219341,0.2923311014504362,1.0436487657283071,9000
main_holdout,MDM-Default,0.99,combo_fold_5,2026,0.1640218944587789,0.4861393143219341,0.2923311014504362,1.0436487657283071,9000
main_holdout,MDM-Default,0.99,combo_fold_5,3407,0.1640218944587789,0.4861393143219341,0.2923311014504362,1.0436487657283071,9000
main_holdout,MDM-Vector-MLP,0.9,combo_fold_1,42,0.038928545680969213,0.2279889256444878,0.14038804063819793,0.46515878505603675,9000
main_holdout,MDM-Vector-MLP,0.9,combo_fold_1,2026,0.03933023571658042,0.22800323582908547,0.14055200433733137,0.4660630279862941,9000
main_holdout,MDM-Vector-MLP,0.9,combo_fold_1,3407,0.0384837652758936,0.2273035410328069,0.14028756999907135,0.4635950812070829,9000
main_holdout,MDM-Vector-MLP,0.9,combo_fold_2,42,0.028615582345001025,0.1866637053760848,0.1249398857442179,0.3672057044499785,9000
main_holdout,MDM-Vector-MLP,0.9,combo_fold_2,2026,0.028182263969339292,0.1868692676618522,0.12508126365486713,0.36783515560203495,9000
main_holdout,MDM-Vector-MLP,0.9,combo_fold_2,3407,0.028635603854865306,0.18659969899943424,0.12494509299336733,0.36761883937550044,9000
main_holdout,MDM-Vector-MLP,0.9,combo_fold_3,42,0.0233289888339499,0.15928341659236778,0.11458993790236438,0.32894859540898586,9000
main_holdout,MDM-Vector-MLP,0.9,combo_fold_3,2026,0.023575676192591863,0.1592719800834133,0.11476250342501243,0.330937094250121,9000
main_holdout,MDM-Vector-MLP,0.9,combo_fold_3,3407,0.023684276735373645,0.15898399636816177,0.11451452279098642,0.3281303161575994,9000
main_holdout,MDM-Vector-MLP,0.9,combo_fold_4,42,0.026975762601876042,0.16941888897561852,0.11522717099548138,0.3580454309191385,9000
main_holdout,MDM-Vector-MLP,0.9,combo_fold_4,2026,0.026553699788015393,0.16933862654143195,0.11524545121573312,0.3569489729145782,9000
main_holdout,MDM-Vector-MLP,0.9,combo_fold_4,3407,0.027024839753611772,0.16908805453686462,0.11501364169962143,0.35713155805336155,9000
main_holdout,MDM-Vector-MLP,0.9,combo_fold_5,42,0.031116114171369228,0.19040103988684995,0.12586271836228813,0.4087018846516408,9000
main_holdout,MDM-Vector-MLP,0.9,combo_fold_5,2026,0.03048137918748173,0.18941354841808086,0.12557907493851636,0.4078599644406754,9000
main_holdout,MDM-Vector-MLP,0.9,combo_fold_5,3407,0.0301396921502662,0.1897896788939388,0.12558387224200823,0.4076247201557156,9000
main_holdout,MDM-Vector-MLP,0.95,combo_fold_1,42,0.07522336601987709,0.31467664735972645,0.18377437076201264,0.6224846801863991,9000
main_holdout,MDM-Vector-MLP,0.95,combo_fold_1,2026,0.07837480964692797,0.31568326471038444,0.18448160078090328,0.626800094961235,9000
main_holdout,MDM-Vector-MLP,0.95,combo_fold_1,3407,0.07398825563503214,0.31233524771130555,0.18314040775875345,0.6195553237773742,9000
main_holdout,MDM-Vector-MLP,0.95,combo_fold_2,42,0.059247259524074204,0.24937296431347014,0.1594869678679815,0.4761490442902368,9000
main_holdout,MDM-Vector-MLP,0.95,combo_fold_2,2026,0.05735440167256283,0.25013900468017275,0.16034564973069457,0.4759291168812321,9000
main_holdout,MDM-Vector-MLP,0.95,combo_fold_2,3407,0.0583990451508001,0.2489956961334046,0.15975957875404367,0.47324826559102845,9000
main_holdout,MDM-Vector-MLP,0.95,combo_fold_3,42,0.04668758176752169,0.2041182939493857,0.14405945383099844,0.41780450608242525,9000
main_holdout,MDM-Vector-MLP,0.95,combo_fold_3,2026,0.047309923940484534,0.2030153531408711,0.1439647169743863,0.41485932927877145,9000
main_holdout,MDM-Vector-MLP,0.95,combo_fold_3,3407,0.049748447143589856,0.20421991157513517,0.14390296734374436,0.41766647749847446,9000
main_holdout,MDM-Vector-MLP,0.95,combo_fold_4,42,0.05470396634684699,0.22142460387843735,0.14630192802492986,0.46712297275725123,9000
main_holdout,MDM-Vector-MLP,0.95,combo_fold_4,2026,0.05328723552499855,0.2213829389801801,0.14632888799408195,0.46815372201013195,9000
main_holdout,MDM-Vector-MLP,0.95,combo_fold_4,3407,0.05536913205877545,0.2202051325515897,0.14529367054349965,0.465695303507916,9000
main_holdout,MDM-Vector-MLP,0.95,combo_fold_5,42,0.06474585992078723,0.25664735651727083,0.16277530328136766,0.5558255880792272,9000
main_holdout,MDM-Vector-MLP,0.95,combo_fold_5,2026,0.06283919159139867,0.2548776477702169,0.16240250324252675,0.5463101787883838,9000
main_holdout,MDM-Vector-MLP,0.95,combo_fold_5,3407,0.06100398268849683,0.2548880041515145,0.16192918841391232,0.5468162027158727,9000
main_holdout,MDM-Vector-MLP,0.99,combo_fold_1,42,0.16674929854777734,0.5602668026771279,0.3080984481408415,1.1586315129448812,9000
main_holdout,MDM-Vector-MLP,0.99,combo_fold_1,2026,0.17873590130663894,0.5661583980145094,0.3117834417240051,1.174587829039369,9000
main_holdout,MDM-Vector-MLP,0.99,combo_fold_1,3407,0.1636040059322641,0.5531486153375798,0.3050112821211483,1.1396515738800763,9000
main_holdout,MDM-Vector-MLP,0.99,combo_fold_2,42,0.13756696176601071,0.43268701451325003,0.2594707490161382,0.8203878926670098,9000
main_holdout,MDM-Vector-MLP,0.99,combo_fold_2,2026,0.13045507866691583,0.43549688281265664,0.26402210939877213,0.8193955299850013,9000
main_holdout,MDM-Vector-MLP,0.99,combo_fold_2,3407,0.1335288351132906,0.43076421590815306,0.26104189482349494,0.8111593538838476,9000
main_holdout,MDM-Vector-MLP,0.99,combo_fold_3,42,0.1043107615825686,0.3394986819605607,0.2291791385934143,0.7104609416744267,9000
main_holdout,MDM-Vector-MLP,0.99,combo_fold_3,2026,0.10590129285626194,0.3364337049740497,0.2281610403475214,0.7033285886107435,9000
main_holdout,MDM-Vector-MLP,0.99,combo_fold_3,3407,0.11588726545301965,0.34118435875882164,0.22871645615757633,0.7186914889756078,9000
main_holdout,MDM-Vector-MLP,0.99,combo_fold_4,42,0.12909374374180335,0.38053675297523315,0.2366031388619551,0.77100510436493,9000
main_holdout,MDM-Vector-MLP,0.99,combo_fold_4,2026,0.12456072681622464,0.37995018142184733,0.23556694481800272,0.768233966086768,9000
main_holdout,MDM-Vector-MLP,0.99,combo_fold_4,3407,0.1320052458915732,0.37603767085785916,0.23231305856659007,0.756830077013159,9000
main_holdout,MDM-Vector-MLP,0.99,combo_fold_5,42,0.15899153322620374,0.46375314789481686,0.2693134825645597,1.0073153340282737,9000
main_holdout,MDM-Vector-MLP,0.99,combo_fold_5,2026,0.1533218683226862,0.4592631019097711,0.268498933101733,0.9824268200647258,9000
main_holdout,MDM-Vector-MLP,0.99,combo_fold_5,3407,0.14554019090667783,0.45704207936971214,0.2658382364179755,0.9548282950280602,9000
main_holdout,WMLE,0.9,combo_fold_1,42,0.022488078651476777,0.2245939072191765,0.1440508851362691,0.43930401466547725,9000
main_holdout,WMLE,0.9,combo_fold_1,2026,0.022488078651476777,0.2245939072191765,0.1440508851362691,0.43930401466547725,9000
main_holdout,WMLE,0.9,combo_fold_1,3407,0.022488078651476777,0.2245939072191765,0.1440508851362691,0.43930401466547725,9000
main_holdout,WMLE,0.9,combo_fold_2,42,0.015949326013892484,0.18838370385805656,0.1287991209852375,0.3650699918832328,9000
main_holdout,WMLE,0.9,combo_fold_2,2026,0.015949326013892484,0.18838370385805656,0.1287991209852375,0.3650699918832328,9000
main_holdout,WMLE,0.9,combo_fold_2,3407,0.015949326013892484,0.18838370385805656,0.1287991209852375,0.3650699918832328,9000
main_holdout,WMLE,0.9,combo_fold_3,42,0.007265352607091218,0.16108509388525138,0.11765956864096205,0.33361189627407334,9000
main_holdout,WMLE,0.9,combo_fold_3,2026,0.007265352607091218,0.16108509388525138,0.11765956864096205,0.33361189627407334,9000
