sample_size,group_id,gamma,gradient,sigma_min,best_beta,best_eta,source,virtual
7,12,800.3189871683044,0.8749633955491752,295.666484234427,1.8598396733608107,632.1482848786326,trace_grid,False
7,12,800.3189860060295,0.8749634034684194,295.666483217479,1.8598396643748945,632.1482869371617,trace_grid,False
7,12,800.3189847384776,0.8749634111647961,295.66648210841754,1.8598396545765878,632.1482891821009,trace_grid,False
7,12,800.3189833561129,0.8749634181566256,295.666480898899,1.8598396439026008,632.1482916300132,trace_grid,False
7,12,800.3189818485358,0.8749634219400542,295.6664795798242,1.8598396322413475,632.1482943002923,trace_grid,False
7,12,800.3189802044046,0.8749634355187706,295.66647814126964,1.8598396195419478,632.1482972118749,trace_grid,False
7,12,800.3189784113507,0.8749634424447176,295.66647657241305,1.8598396056773674,632.1483003876499,trace_grid,False
7,12,800.3189764558847,0.8749634541871038,295.6664748614518,1.8598395905699536,632.1483038506751,trace_grid,False
7,12,800.3189743232957,0.8749634582509579,295.66647299551437,1.8598395740849667,632.1483076276623,trace_grid,False
7,12,800.3189719975402,0.8749634818189974,295.6664709605633,1.8598395561092753,632.1483117466856,trace_grid,False
7,12,800.3189694611214,0.8749634920253256,295.66646874128946,1.859839536502442,632.1483162388952,trace_grid,False
7,12,800.3189666949577,0.8749635071005114,295.66646632099736,1.859839515127799,632.1483211377475,trace_grid,False
7,12,800.3189636782392,0.8749635238501953,295.6664636814789,1.859839491814166,632.1483264804214,trace_grid,False
7,12,800.3189603882712,0.8749635402190507,295.666460802877,1.8598394663863276,632.1483323071042,trace_grid,False
7,12,800.318956800303,0.8749635650208653,295.66645766353577,1.859839438653478,632.1483386616152,trace_grid,False
7,12,800.3189528873422,0.8749635817243768,295.6664542398378,1.859839408412403,632.1483455915901,trace_grid,False
7,12,800.3189486199517,0.8749636071913774,295.6664505060267,1.8598393754359033,632.1483531491534,trace_grid,False
7,12,800.3189439660275,0.8749636306022491,295.66644643401264,1.8598393394606303,632.1483613916389,trace_grid,False
7,12,800.3189388905583,0.8749636567615628,295.66644199316187,1.859839300237112,632.1483703803925,trace_grid,False
7,12,800.318933355361,0.8749636846671921,295.6664371500657,1.8598392574603615,632.1483801833474,trace_grid,False
7,12,800.3189273187943,0.8749637183423347,295.6664318682894,1.859839210803665,632.1483908744041,trace_grid,False
7,12,800.3189207354447,0.8749637532874007,295.6664261080978,1.8598391599271378,632.1484025336448,trace_grid,False
7,12,800.3189135557858,0.8749637935134771,295.666419826157,1.8598391044273332,632.1484152494297,trace_grid,False
7,12,800.3189057258046,0.8749638333487015,295.6664129752075,1.8598390439191907,632.1484291164048,trace_grid,False
7,12,800.3188971865959,0.8749638795558475,295.6664055037095,1.8598389779216957,632.1484442396992,trace_grid,False
7,12,800.3188878739193,0.8749639293011017,295.66639735545465,1.8598389059389553,632.1484607330666,trace_grid,False
7,12,800.3188777177148,0.874963982525001,295.6663884691431,1.8598388274461768,632.1484787200645,trace_grid,False
7,12,800.3188666415774,0.8749640421482058,295.666378777923,1.8598387418431728,632.1484983363126,trace_grid,False
7,12,800.318854562181,0.8749641073803762,295.6663682088868,1.8598386484867893,632.1485197293581,trace_grid,False
7,12,800.3188413886515,0.8749641767835009,295.6663566825231,1.8598385466704785,632.148543060275,trace_grid,False
7,12,800.3188270218847,0.8749642538641654,295.6663441121187,1.8598384356346724,632.1485685043818,trace_grid,False
7,12,800.3188113537985,0.8749643372305135,295.6663304031058,1.8598383145450348,632.1485962530654,trace_grid,False
7,12,800.3187942665218,0.8749644282203102,295.6663154523508,1.8598381824818826,632.1486265153535,trace_grid,False
7,12,800.3187756315064,0.8749645279813301,295.66629914737854,1.859838038457853,632.1486595187182,trace_grid,False
7,12,800.3187553085604,0.8749646364417883,295.6662813655257,1.8598378813910619,632.1486955113958,trace_grid,False
7,12,800.318733144794,0.8749647540933828,295.66626197301866,1.859837710091452,632.1487347644248,trace_grid,False
7,12,800.3187089734683,0.8749648839310626,295.6662408239663,1.85983752328223,632.1487775727367,trace_grid,False
7,12,800.318682612742,0.8749650248944679,295.66621775926313,1.8598373195497,632.1488242586412,trace_grid,False
7,12,800.3186538643025,0.8749651782107032,295.66619260539204,1.8598370973634448,632.148875173289,trace_grid,False
7,12,800.3186225118744,0.8749653451666098,295.6661651731187,1.8598368550489295,632.1489306998092,trace_grid,False
7,12,800.3185883195927,0.8749655277343226,295.66613525606834,1.8598365907913326,632.1489912556782,trace_grid,False
7,12,800.3185510302277,0.8749657270929463,295.6661026291729,1.8598363025894926,632.1490572968742,trace_grid,False
7,12,800.3185103632505,0.8749659437293389,295.6660670469776,1.8598359882942097,632.1491293196383,trace_grid,False
7,12,800.3184660127225,0.8749661804736409,295.66602824179495,1.8598356455234115,632.1492078663551,trace_grid,False
7,12,800.3184176449932,0.8749664385860468,295.6659859216902,1.8598352717073732,632.1492935276605,trace_grid,False
7,12,800.318364896191,0.8749667205751465,295.66593976828545,1.8598348640325455,632.1493869480339,trace_grid,False
7,12,800.3183073694851,0.8749670273249175,295.66588943436415,1.8598344194209084,632.1494888306345,trace_grid,False
7,12,800.3182446321005,0.8749673624464868,295.6658345412592,1.859833934558657,632.1495999409666,trace_grid,False
7,12,800.318176212062,0.874967727759737,295.66577467600376,1.85983340575603,632.149721116246,trace_grid,False
7,12,800.3181015946438,0.8749681256731517,295.6657093882247,1.8598328290773758,632.1498532667601,trace_grid,False
7,12,800.3180202184972,0.8749685602037659,295.66563818675405,1.859832200153821,632.1499973876513,trace_grid,False
7,12,800.3179314714268,0.8749690339326193,295.66556053593376,1.8598315142609803,632.1501545629442,trace_grid,False
7,12,800.3178346857862,0.8749695504841091,295.6654758515857,1.8598307662460962,632.1503259748697,trace_grid,False
7,12,800.3177291334542,0.8749701138942959,295.66538349661676,1.8598299504691482,632.1505129133882,trace_grid,False
7,12,800.3176140203577,0.8749707282852822,295.6652827762254,1.8598290608072656,632.1507167844296,trace_grid,False
7,12,800.3174884804977,0.8749713983984618,295.66517293267475,1.8598280905721474,632.1509391216152,trace_grid,False
7,12,800.3173515694341,0.8749721291547043,295.6650531395909,1.8598270324436403,632.1511815982973,trace_grid,False
7,12,800.3172022571814,0.8749729261247724,295.66492249574634,1.8598258784734336,632.1514460383124,trace_grid,False
7,12,800.3170394204593,0.8749737953409972,295.66478001827903,1.8598246199927677,632.1517344307214,trace_grid,False
7,12,800.3168618342426,0.8749747431343206,295.66462463529734,1.8598232475114929,632.1520489458902,trace_grid,False
7,12,800.3166681625449,0.8749757768664721,295.66445517781546,1.859821750719461,632.1523919495456,trace_grid,False
7,12,800.3164569483691,0.8749769043876544,295.66427037095843,1.8598201183522924,632.1527660223456,trace_grid,False
7,12,800.3162266027449,0.8749781337852957,295.6640688243693,1.8598183381376463,632.1531739783292,trace_grid,False
7,12,800.3159753927756,0.8749794746480487,295.66384902174815,1.8598163966766417,632.1536188869098,trace_grid,False
7,12,800.3157014286018,0.8749809369161591,295.6636093094436,1.8598142793596213,632.1541040954544,trace_grid,False
7,12,800.315402649183,0.8749825316169122,295.66334788400934,1.859811970271548,632.1546332539917,trace_grid,False
7,12,800.3150768067937,0.8749842708473101,295.66306277863526,1.8598094520362696,632.1552103438046,trace_grid,False
7,12,800.3147214501123,0.8749861675009778,295.66275184834706,1.8598067057122123,632.155839706563,trace_grid,False
7,12,800.3143339057806,0.8749882360010606,295.6624127538669,1.8598037106495864,632.1565260770047,trace_grid,False
7,12,800.3139112582917,0.8749904918440601,295.6620429440099,1.8598004443150462,632.1572746191911,trace_grid,False
7,12,800.3134503280569,0.874992951998059,295.66163963648734,1.8597968821273851,632.158090965207,trace_grid,False
7,12,800.312947647485,0.8749956350070109,295.6611997969683,1.8597929973046872,632.1589812565429,trace_grid,False
7,12,800.312399434896,0.8749985609468941,295.660720116246,1.8597887606368653,632.1599521911292,trace_grid,False
7,12,800.3118015660714,0.8750017519518072,295.66019698533427,1.859784140224093,632.1610110750534,trace_grid,False
7,12,800.3111495432273,0.87500523193857,295.659626468306,1.8597791013538347,632.1621658738923,trace_grid,False
7,12,800.3104384611777,0.8749998881760275,295.6590042726715,1.8597736061027783,632.1634252769497,trace_grid,False
7,12,800.3096629704323,0.8750031993483695,295.65832571707216,1.8597676131473748,632.1647987596665,trace_grid,False
7,12,800.3088172369527,0.8750068104430013,295.65758569604463,1.8597610774163693,632.1662966560924,trace_grid,False
7,12,800.3078948982622,0.8750107485467056,295.6567786415928,1.8597539497585227,632.1679302364693,trace_grid,False
7,12,800.3068890155813,0.8750150433677868,295.6558984812751,1.8597461765579457,632.1697117925467,trace_grid,False
7,12,800.3057920216263,0.8750197271366977,295.6549385924928,1.8597376993835941,632.1716547284723,trace_grid,False
7,12,800.304595663681,0.8750248351095559,295.65389175263437,1.859728454463138,632.1737736644293,trace_grid,False
7,12,800.3032909415112,0.8750304056971401,295.65275008469877,1.8597183722870956,632.176084544103,trace_grid,False
7,12,800.3018680396557,0.8750364807395544,295.6515049979886,1.8597073770367543,632.1786047562889,trace_grid,False
7,12,800.300316253584,0.8750431059787973,295.65014712342486,1.8596953860613161,632.1813532643694,trace_grid,False
7,12,800.2986239091662,0.8750503312049213,295.64866624299503,1.8596823091704147,632.1843507518346,trace_grid,False
7,12,800.2967782748478,0.8750582107291051,295.6470512128017,1.8596680480675336,632.1876197745917,trace_grid,False
7,12,800.2947654658705,0.875066803816026,295.6452898791308,1.8596524955350366,632.1911849332645,trace_grid,False
7,12,800.2925703398159,0.8750761750642212,295.64336898690414,1.8596355346574718,632.1950730576257,trace_grid,False
7,12,800.2901763826897,0.875086394889546,295.64127407982505,1.8596170379401396,632.1993134088495,trace_grid,False
7,12,800.2875655846852,0.8750975401730765,295.6389893914615,1.8595968663494473,632.2039379000796,trace_grid,False
7,12,800.2847183046963,0.8751096946841094,295.6364977264421,1.8595748682934836,632.2089813361791,trace_grid,False
7,12,800.2816131225562,0.8751229497852043,295.6337803308662,1.8595508784556336,632.2144816769771,trace_grid,False
7,12,800.2782266778927,0.8751374050579768,295.6308167509454,1.8595247165427489,632.2204803238003,trace_grid,False
7,12,800.2745334943883,0.875153169122415,295.6275846788053,1.8594961859895363,632.2270224298745,trace_grid,False
7,12,800.27050578812,0.8751703604356018,295.62405978427756,1.8594650724730022,632.2341572412251,trace_grid,False
7,12,800.2661132585412,0.8751891081440255,295.6202155314057,1.859431142254647,632.2419384697652,trace_grid,False
7,12,800.2613228605293,0.875209553092149,295.61602297826977,1.8593941404923358,632.2504246965835,trace_grid,False
7,12,800.256098555786,0.8752318488274266,295.6114505586075,1.8593537893276866,632.2596798141877,trace_grid,False
7,12,800.250401041721,0.8752561627970912,295.60646384357096,1.859309785757018,632.2697735103794,trace_grid,False
7,12,800.2441874557769,0.8752826775484934,295.60102528180084,1.8592617994562255,632.2807817916229,trace_grid,False
7,12,800.2374110529729,0.8753115921602741,295.59509391583777,1.8592094702316628,632.2927875596777,trace_grid,False
7,12,800.2300208542415,0.8753431236451268,295.58862507270317,1.8591524054183413,632.3058812352476,trace_grid,False
7,12,800.2219612629111,0.8753775086260106,295.58157002628286,1.859090176855491,632.3201614444235,trace_grid,False
7,12,800.2131716464513,0.8754150050904907,295.5738756289284,1.859022317810775,632.3357357608472,trace_grid,False
7,12,800.2035858803317,0.8754558942800296,295.5654839094476,1.858948319437896,632.3527215216235,trace_grid,False
7,12,800.1931318505663,0.8755004828065589,295.55633163439694,1.8588676269949977,632.3712467153167,trace_grid,False
7,12,800.1817309111968,0.8755491049395165,295.54634982929537,1.8587796357842046,632.3914509492698,trace_grid,False
7,12,800.1692972926382,0.8756021250349337,295.53546325606726,1.8586836866337126,632.4134865084045,trace_grid,False
7,12,800.1557374564308,0.8756599403018954,295.5235898426713,1.858579061027004,632.4375195094119,trace_grid,False
7,12,800.1409493915477,0.8757229836826433,295.510640060496,1.8584649758006637,632.4637311606665,trace_grid,False
7,12,800.1248218469641,0.8757917270629484,295.49651624468106,1.8583405774031558,632.4923191367359,trace_grid,False
7,12,800.1072334947115,0.8758666847736906,295.48111185206744,1.8582049355284325,632.5234990828034,trace_grid,False
7,12,800.0880520171246,0.875948417341029,295.46431065097556,1.858057036411362,632.5575062503619,trace_grid,False
7,12,800.0671331114119,0.8760375356165612,295.4459858364542,1.857895775282079,632.5945972913968,trace_grid,False
7,12,800.0443194040612,0.8761347052448549,295.4259990640371,1.8577199483550628,632.635052211762,trace_grid,False
7,12,800.0194392669149,0.8762406515216242,295.40419939436805,1.857528244073875,632.679176506282,trace_grid,False
7,12,799.9923055260065,0.8763561646638542,295.3804221403223,1.857319233534519,632.7273034931542,trace_grid,False
7,12,799.9627140534452,0.876482105566455,295.3544876074292,1.8570913601643253,632.779796861874,trace_grid,False
7,12,799.9304422317563,0.8766194120028269,295.3261997175078,1.8568429284977672,632.8370534580247,trace_grid,False
7,12,799.8952472791237,0.8767691053829803,295.2953445044305,1.856572091966454,632.8995063277546,trace_grid,False
7,12,799.856864422936,0.8769322980727593,295.2616884698312,1.8562768396943006,632.9676280445234,trace_grid,False
7,12,799.8150049078938,0.8771102013380951,295.2249767853583,1.8559549822171482,633.0419343452659,trace_grid,False
7,12,799.7693538236964,0.8773041339462486,295.18493132673126,1.8556041359324602,633.122988109326,trace_grid,False
7,12,799.7195677359621,0.8775155314098376,295.1412485233608,1.8552217062853003,633.2114037100483,trace_grid,False
7,12,799.6652721025623,0.877745956111587,295.0935970056407,1.8548048697033228,633.3078517718959,trace_grid,False
7,12,799.6060584559305,0.8779971081109267,295.04161503017855,1.854350553894744,633.4130643822828,trace_grid,False
7,12,799.5414813301489,0.878270836895236,294.98490766118454,1.8538554167226635,633.5278407922824,trace_grid,False
7,12,799.4710549096968,0.8785691539194747,294.92304368395963,1.8533158233550109,633.6530536612869,trace_grid,False
7,12,799.3942493746458,0.8788942463035387,294.8555522238851,1.8527278216466472,633.7896558976279,trace_grid,False
7,12,799.3104869148106,0.8792484913180023,294.78191904147855,1.8520871156887488,633.9386881536055,trace_grid,False
7,12,799.219137382866,0.8796344720062766,294.70158247091535,1.8513890374431765,634.1012870404221,trace_grid,False
7,12,799.119513553732,0.8800549939502856,294.61392896587364,1.850628516180287,634.2786941423176,trace_grid,False
7,12,799.0108659545589,0.8805131030376078,294.5182882125939,1.8498000459774446,634.4722659001635,trace_grid,False
7,12,798.8923772264237,0.8810121043898923,294.4139277656038,1.8488976508519404,634.6834844662559,trace_grid,False
7,12,798.7631559753152,0.8815555824099345,294.3000471565706,1.8479148476841112,634.9139696240123,trace_grid,False
7,12,798.6222300661516,0.882147421879934,294.1757714211595,1.8468446069053437,635.1654918842561,trace_grid,False
7,12,798.4685393093822,0.882791830110939,294.0401439824887,1.8456793108138172,635.4399868873543,trace_grid,False
7,12,798.300927485151,0.8834933598877788,293.89211882272446,1.844410709697035,635.7395712459748,trace_grid,False
7,12,798.1181336450225,0.8842569332343482,293.73055186643165,1.8430298757782433,636.0665599865671,trace_grid,False
7,12,797.9187826258318,0.8850878655588797,293.55419149040466,1.8415271552154533,636.423485761314,trace_grid,False
7,12,797.7013747042932,0.8859918899128573,293.3616680647096,1.8398921183225003,636.8131200278298,trace_grid,False
7,12,797.4642743145407,0.8869751808521849,293.1514824184898,1.8381135085315623,637.2384964090581,trace_grid,False
7,12,797.2056977437194,0.8880443772862354,292.92199311155696,1.8361791904027087,637.7029364837169,trace_grid,False
7,12,796.9236997130645,0.889206603281352,292.67140237883604,1.8340760975514254,638.2100782736268,trace_grid,False
7,12,796.6161587435148,0.8904694858706053,292.3977405992098,1.8317901813233803,638.7639077354353,trace_grid,False
7,12,796.2807611957662,0.8918411681048122,292.0988491231607,1.8293061636728396,639.3688005691965,trace_grid,False
7,12,795.9149838646989,0.8933303154945899,291.77236127481393,1.8266077747539666,640.0295510471939,trace_grid,False
7,12,795.5160749972346,0.8949461132971643,291.4156813234753,1.82367802921599,640.7514032011004,trace_grid,False
7,12,795.081033590821,0.8966982512102776,291.0259611979946,1.8205018642053747,641.5399998351222,trace_grid,False
7,12,794.6065868168064,0.898596889269077,290.6000746941109,1.8170529647926463,642.4019137759038,trace_grid,False
7,12,794.0891653988576,0.900652604729357,290.13458890247557,1.8133139198290325,643.3439750537501,trace_grid,False
7,12,793.5248767611953,0.9028763047695617,289.6257325599382,1.8092627941141113,644.3738212115984,trace_grid,False
7,12,792.9094757446366,0.9052791013963265,289.06936100954,1.804876528647517,645.4998476015677,trace_grid,False
7,12,792.2383326701449,0.9078721337517521,288.4609174368412,1.8001310143919307,646.7312864404178,trace_grid,False
7,12,791.5063985096248,0.9106663224701492,287.7953900447039,1.7950045695843764,648.0781587549479,trace_grid,False
7,12,790.7081669019424,0.9136720342650826,287.06726483669235,1.7894646727322756,649.5519095014545,trace_grid,False
7,12,789.8376327284172,0.9168986335531909,286.2704737113719,1.7834883659172953,651.164709402017,trace_grid,False
7,12,788.8882469361466,0.9203538826648807,285.3983376347105,1.7770491469701875,652.9301041574092,trace_grid,False
7,12,787.8528672692975,0.9240431507927866,284.44350478032527,1.770120834196816,654.8630046960583,trace_grid,False
7,12,786.723704537716,0.9279683749850813,283.39788372248387,1.7626786530971343,656.9797989265745,trace_grid,False
7,12,785.4922640186334,0.9321267039155765,282.25257207738207,1.754697842807389,659.2985923299801,trace_grid,False
7,12,784.1492815506284,0.9365087382122114,280.99778145789855,1.7461565876346978,661.8392730641082,trace_grid,False
7,12,782.6846538390826,0.9410962589760826,279.622760302189,1.7370409355904302,664.6234742101159,trace_grid,False
7,12,781.0873624488125,0.9458593206679218,278.11571714670157,1.727335586756911,667.6752451330234,trace_grid,False
7,12,779.3453909120744,0.9507525635187973,276.4637483454293,1.7170368306083486,671.0206442960996,trace_grid,False
7,12,777.4456343283414,0.9557105303522913,274.6527762422323,1.706153683071178,674.6878629387775,trace_grid,False
7,12,775.3738007757705,0.9606420005673084,272.6675065340145,1.694700355436898,678.7078500750744,trace_grid,False
7,12,773.1143037926763,0.965422926038945,270.491417183965,1.682715999882124,683.1133500018693,trace_grid,False
7,12,770.6501451201436,0.9698882262466827,268.1067958986456,1.6702543057153025,687.9395624597527,trace_grid,False
7,12,767.962786823651,0.9738224257541431,265.4948488254065,1.6573982648018102,693.2231895319115,trace_grid,False
7,12,765.0320118316716,0.9769496819772115,262.6359094794747,1.6442658810409438,699.0017438054863,trace_grid,False
7,12,761.8357718420799,0.9789242268310364,259.50978309006956,1.6310080047595168,705.3131653492045,trace_grid,False
7,12,758.3500214521575,0.9793230265210606,256.0962657965979,1.6178241586798894,712.1937836705937,trace_grid,False
7,12,754.5485372643591,0.9776434559012116,252.37587743780236,1.6049601269858462,719.6771534529435,trace_grid,False
7,12,750.4027206069576,0.973309790016853,248.33083665155343,1.592718572020677,727.7913961120743,trace_grid,False
7,12,745.8813823854407,0.9656929306928795,243.94628253826605,1.5814548136804398,736.5573279189855,trace_grid,False
7,12,740.9505084460792,0.9541472833766692,239.21170424543433,1.5715706622201362,745.9866741387848,trace_grid,False
7,12,735.5730036865004,0.9380662603043339,234.12247937926153,1.5635135664242137,756.0798585061439,trace_grid,False
7,12,729.7084129881954,0.9169530941916392,228.68135422602404,1.5577469993583488,766.82750753188,trace_grid,False
7,12,723.3126168715337,0.8904971809241748,222.89964492235566,1.5547370619557848,778.211709459768,trace_grid,False
7,12,716.3374995836846,0.8586404818263988,216.79792736189603,1.5549339121319796,790.2094488677042,trace_grid,False
7,12,708.7305871224654,0.8216168416079626,210.40603659802255,1.5587308404311517,802.8008990397219,trace_grid,False
7,12,700.4346524729567,0.7799518011250973,203.7623122720728,1.566477314007441,815.9723385700446,trace_grid,False
7,12,691.3872850870723,0.7344206584594661,196.91217312592542,1.5784529939654626,829.724779419822,trace_grid,False
7,12,681.5204213672603,0.6859739800301992,189.90623065289654,1.594874307288399,844.0782142182695,trace_grid,False
7,12,670.7598326221591,0.6356474178009249,182.79821698069227,1.6159137618869508,859.0729539679506,trace_grid,False
7,12,659.0245666420783,0.5844739079212732,175.64299201416247,1.6417039178986803,874.7718706163372,trace_grid,False
7,12,646.2263386932661,0.533411936019352,168.49482751415238,1.6723616471280318,891.2583571728002,trace_grid,False
7,12,632.268867349388,0.48329673417811986,161.4060744589739,1.7079991816323141,908.6351933169024,trace_grid,False
7,12,617.0471501636692,0.4348146954768851,154.42623506047516,1.7487391808313906,927.0221831192115,trace_grid,False
7,12,600.446673732554,0.3884975824712586,147.6013991667523,1.794724906429186,946.5542743668151,trace_grid,False
7,12,582.3425522081745,0.34473075012863413,140.97397002084568,1.8461337993213949,967.379276679938,trace_grid,False
7,12,562.5985877786251,0.3037700818936363,134.58259170566546,1.9031719129421028,989.6585562708384,trace_grid,False
7,12,541.0662460480214,0.26576300889704635,128.46219258899976,1.9660933314900273,1013.5645670454954,trace_grid,False
7,12,517.5835386080915,0.23077030456481207,122.64406912154946,2.0351950393565974,1039.2822398536334,trace_grid,False
7,12,491.9738043948537,0.1987864801072497,117.15594803462973,2.1108209567655525,1067.0094242021935,trace_grid,False
7,12,464.04438066250316,0.16975752113841597,112.02198036893004,2.19337228240782,1096.9569899049777,trace_grid,False
7,12,433.58515357618666,0.14359535247523647,107.26263746588279,2.2833079034223935,1129.3505740422713,trace_grid,False
7,12,400.36697751975873,0.1201888632119273,102.8944976919285,2.381137626634989,1164.433285948796,trace_grid,False
7,12,365.2769986301986,0.09999999999019153,99.04330348622153,2.4841167094986045,1201.2746730078256,solver_root,False
7,12,364.1399512269082,0.09941161971311194,98.9299336138364,2.487447187816072,1202.4652405991071,trace_grid,False
7,12,324.63153776695816,0.08112663068279169,95.37673226198552,2.6028805200197134,1243.7279975817523,trace_grid,False
7,12,281.5445142419146,0.06518871929352904,92.23770360279569,2.7281619333847447,1288.525054402553,trace_grid,False
7,12,234.55473577030864,0.051445237648928076,89.51035035851837,2.8640942432547045,1337.1851167932844,trace_grid,False
7,12,183.30869693619866,0.03973596920463037,87.18668029709093,3.011563581568987,1390.0648748512453,trace_grid,False
7,12,127.42087235804854,0.02989307503718233,85.25323519551898,3.1715497204281937,1447.5516043207838,trace_grid,False
7,12,66.47081637052577,0.021741801042336424,83.69138689219025,3.345132976419073,1510.0663803815544,trace_grid,False
7,12,0.0,0.015102712834992645,82.47791318171468,3.5335002949339223,1578.0676193106176,trace_grid,False
7,13,1172.98999882701,1.3483404779927368,304.35510761440077,1.475211314131332,669.3262107558012,trace_grid,False
7,13,1172.9899987207625,1.3483408535789865,304.3551074711431,1.475211313459134,669.3262109843511,trace_grid,False
7,13,1172.989998604891,1.3483408070141012,304.35510731490893,1.4752113127265127,669.3262112335773,trace_grid,False
7,13,1172.9899984785243,1.3483406089587107,304.35510714452346,1.4752113119268793,669.3262115054143,trace_grid,False
7,13,1172.9899983407115,1.3483407211219864,304.3551069587048,1.475211311055238,669.3262118018501,trace_grid,False
7,13,1172.9899981904157,1.3483407206963605,304.35510675605485,1.4752113101046072,669.3262121251391,trace_grid,False
7,13,1172.9899980265063,1.3483405816245304,304.3551065350492,1.4752113090675325,669.3262124777299,trace_grid,False
7,13,1172.9899978477504,1.3483408083971444,304.3551062940253,1.4752113079369704,669.3262128622325,trace_grid,False
7,13,1172.989997652803,1.3483408346460872,304.3551060311697,1.475211306703567,669.3262132815873,trace_grid,False
7,13,1172.9899974401976,1.3483407102245222,304.35510574450524,1.4752113053587605,669.3262137389089,trace_grid,False
7,13,1172.9899972083347,1.3483407632298556,304.355105431875,1.4752113038922792,669.3262142376462,trace_grid,False
7,13,1172.9899969554701,1.3483407448433098,304.35510509092745,1.475211302292717,669.3262147815723,trace_grid,False
7,13,1172.9899966797013,1.3483407460527508,304.35510471909714,1.475211300548194,669.3262153747708,trace_grid,False
7,13,1172.989996378954,1.348340705040316,304.3551043135872,1.4752112986456676,669.3262160216992,trace_grid,False
7,13,1172.9899960509651,1.3483408806256134,304.35510387134656,1.4752112965710988,669.3262167272102,trace_grid,False
7,13,1172.989995693268,1.3483407710849276,304.35510338904874,1.4752112943083175,669.3262174966411,trace_grid,False
7,13,1172.9899953031709,1.3483407193334636,304.355102863065,1.4752112918407174,669.3262183357585,trace_grid,False
7,13,1172.9899948777393,1.3483407338469149,304.3551022894382,1.4752112891497846,669.3262192508722,trace_grid,False
7,13,1172.989994413773,1.3483407972310544,304.3551016638537,1.4752112862148,669.3262202488924,trace_grid,False
7,13,1172.9899939077814,1.348340726258153,304.35510098160444,1.4752112830141948,669.3262213372992,trace_grid,False
7,13,1172.9899933559577,1.34834084151064,304.35510023755813,1.4752112795235732,669.3262225242985,trace_grid,False
7,13,1172.9899927541508,1.3483407840607424,304.35509942611725,1.4752112757166709,669.3262238188202,trace_grid,False
7,13,1172.9899920978332,1.348340772600134,304.3550985411776,1.4752112715650965,669.3262252305888,trace_grid,False
7,13,1172.9899913820673,1.3483407726369767,304.3550975760811,1.475211267037453,669.3262267702352,trace_grid,False
7,13,1172.9899906014684,1.3483408406190764,304.35509652356785,1.4752112620994065,669.3262284493567,trace_grid,False
7,13,1172.9899897501643,1.348340835453932,304.3550953757198,1.475211256714387,669.326230280553,trace_grid,False
7,13,1172.9899888217503,1.3483408337035683,304.35509412390127,1.4752112508416535,669.3262322776135,trace_grid,False
7,13,1172.989987809242,1.348340809744253,304.35509275869487,1.4752112444367382,669.326234455578,trace_grid,False
7,13,1172.9899867050221,1.3483408731618596,304.35509126983027,1.4752112374521082,669.3262368307949,trace_grid,False
7,13,1172.989985500784,1.3483408649316981,304.3550896461069,1.4752112298345912,669.3262394211679,trace_grid,False
7,13,1172.9899841874678,1.3483408808538195,304.355087875309,1.4752112215268915,669.3262422461842,trace_grid,False
7,13,1172.9899827551935,1.3483408806989965,304.35508594411505,1.475211212466899,669.3262453270745,trace_grid,False
7,13,1172.989981193186,1.3483409240766924,304.35508383799635,1.4752112025861663,669.3262486870328,trace_grid,False
7,13,1172.9899794896942,1.3483409380065217,304.35508154110875,1.4752111918103301,669.326252351338,trace_grid,False
7,13,1172.989977631903,1.3483409625876883,304.3550790361729,1.4752111800589034,669.3262563475236,trace_grid,False
7,13,1172.989975605836,1.3483409700075688,304.3550763043439,1.4752111672425718,669.3262607057042,trace_grid,False
7,13,1172.989973396251,1.3483409906724464,304.3550733250699,1.4752111532657373,669.3262654586213,trace_grid,False
7,13,1172.989970986525,1.348341001449555,304.35507007593765,1.4752111380223711,669.32627064208,trace_grid,False
7,13,1172.98996835853,1.3483410257253958,304.3550665325044,1.4752111213989092,669.3262762950131,trace_grid,False
7,13,1172.9899654924952,1.3483410744480184,304.3550626681124,1.4752111032693944,669.3262824599987,trace_grid,False
7,13,1172.9899623668596,1.3483410918905594,304.3550584536896,1.4752110834978422,669.3262891833931,trace_grid,False
7,13,1172.989958958109,1.3483411317322318,304.35505385753123,1.4752110619352237,669.3262965157927,trace_grid,False
7,13,1172.9899552405989,1.3483411618791779,304.35504884505974,1.4752110384196593,669.3263045123407,trace_grid,False
7,13,1172.9899511863625,1.348341202767326,304.3550433785663,1.4752110127740297,669.3263132332077,trace_grid,False
7,13,1172.9899467649,1.3483412469132698,304.3550374169265,1.4752109848055897,669.3263227439896,trace_grid,False
7,13,1172.989941942948,1.348341299028739,304.35503091529023,1.4752109543037226,669.3263331162494,trace_grid,False
7,13,1172.9899366842315,1.3483413477556005,304.35502382474596,1.4752109210389994,669.3263444280146,trace_grid,False
7,13,1172.9899309491886,1.3483414017934419,304.3550160919513,1.4752108847610343,669.3263567643922,trace_grid,False
7,13,1172.9899246946745,1.3483414628720336,304.3550076587316,1.4752108451973647,669.3263702181638,trace_grid,False
7,13,1172.9899178736364,1.3483415315559506,304.35499846164385,1.4752108020502093,669.3263848905505,trace_grid,False
7,13,1172.9899104347592,1.3483416052507857,304.35498843149776,1.4752107549945217,669.3264008919585,trace_grid,False
