beta,eta,gamma,gamma_over_eta,n,delta,count,beta_bias,beta_bias_sq,beta_var,eta_bias,eta_bias_sq,eta_var,gamma_bias,gamma_bias_sq,gamma_var,bias_sq_sum,var_sum,risk
1.5,1000.0,750.0,0.75,7,0.38,300,-0.08210662687757314,0.006741498177213016,0.40480411164308794,-0.14665961062594784,0.021509041388954635,0.11060963581953615,0.12592298041784183,0.015856596997312178,0.04387741755739277,0.04410713656347983,0.559291165020017,0.6033983015834964
1.5,1000.0,750.0,0.75,7,0.4,300,-0.08610423633007569,0.0074139395139855265,0.4072921742187635,-0.1527875016864199,0.02334402067157777,0.10806356373080139,0.13066891385448348,0.017074365047910427,0.04270106868141204,0.04783232523347372,0.5580568066309769,0.6058891318644507
1.5,1000.0,750.0,0.75,7,0.42,300,-0.09053913866221995,0.00819733562969669,0.4088152457292045,-0.1587569021410154,0.02520375397741194,0.10496767052687545,0.13528828156680517,0.018302919129299156,0.04168154593809459,0.051704008736407785,0.5554644621941746,0.6071684709305823
1.5,1000.0,750.0,0.75,7,0.44,300,-0.09610667005522461,0.009236492029103807,0.4077990727984654,-0.163326849593942,0.026675659798282153,0.102866891184417,0.13888318891921497,0.019288540164370357,0.040877865521931164,0.05520069199175632,0.5515438295048135,0.6067445214965698
1.5,1000.0,750.0,0.75,7,0.46,300,-0.09984555413318238,0.009969134680162254,0.40932239939389087,-0.1684245370227445,0.028366824671325837,0.10094511080349527,0.1427763820681376,0.0203850952764668,0.040192493088121256,0.05872105462795489,0.5504600032855074,0.6091810579134621
1.5,1000.0,750.0,0.75,7,0.48,300,-0.09763613540461623,0.009532814936748554,0.41820755687339295,-0.1769271469531503,0.031303215328981636,0.09766727609868202,0.14878244599878718,0.022136216237382024,0.03878205132460486,0.06297224650311221,0.5546568842966798,0.6176291307997924
1.5,1000.0,750.0,0.75,7,0.5,300,-0.10005323382089212,0.01001064959801811,0.4206826704037789,-0.18216918885558966,0.033185613368303495,0.09550466636240422,0.15265105149790348,0.02330234352341558,0.038108866264256754,0.06649860648973718,0.5542962030304399,0.620794809520177
1.5,1000.0,750.0,0.75,10,0.0,300,0.38385428292539375,0.14734411052016824,0.7080844020873812,0.18157459469684406,0.03296933343932319,0.2368445160816511,-0.17503125315866785,0.030635939582293676,0.1426344998015759,0.21094938354178513,1.0875634179706082,1.2985128015123928
1.5,1000.0,750.0,0.75,10,0.02,300,0.25886505106588564,0.06701111466334359,0.4144588143949789,0.11720182996190781,0.013736268946419952,0.19826024340558662,-0.1146646013701592,0.013147970807377516,0.10897125042510124,0.09389535441714106,0.7216903082256667,0.8155856626428075
1.5,1000.0,750.0,0.75,10,0.04,300,0.1864799884201748,0.03477478608118852,0.3134079817834131,0.07656785249636634,0.0058626360359053135,0.17169035320183415,-0.07660892198490142,0.005868926927688712,0.0871168662749431,0.04650634904478255,0.5722152012601903,0.6187215503049729
1.5,1000.0,750.0,0.75,10,0.06,300,0.134735038674285,0.018153530646561073,0.25052231129023267,0.04652522029969815,0.0021645961239354448,0.15019148991787357,-0.04870011181455164,0.002371700890749832,0.0714629190114556,0.022689827661246352,0.4721767202195618,0.4948665478808079
1.5,1000.0,750.0,0.75,10,0.08,300,0.09536013539160033,0.009093555421904346,0.20744344375952173,0.023427156492841123,0.0005488316613400679,0.1339314322779174,-0.027397361830635115,0.0007506154352787419,0.06023769969234154,0.010393002518523155,0.40161257572978065,0.4120055782483037
1.5,1000.0,750.0,0.75,10,0.1,300,0.06433890778880415,0.004139495055456243,0.17719664639349497,0.005132340932594237,2.6340923448382285e-05,0.12168300040265481,-0.010653947453631893,0.0001135065963447495,0.052173532325646976,0.004279342575249375,0.35105317912179673,0.3553325216970462
1.5,1000.0,750.0,0.75,10,0.12,300,0.039437436886031026,0.0015553114281396806,0.15583792178362965,-0.009567910594260123,9.15449131397551e-05,0.11278738692651477,0.002675165787704634,7.156511991705355e-06,0.046568416008364595,0.001654012853271141,0.31519372471850904,0.31684773757178036
1.5,1000.0,750.0,0.75,10,0.14,300,0.01869536224661983,0.00034951656953233803,0.13985126456929778,-0.021843969886434802,0.0004771590203994705,0.1059444608597024,0.013710025867664177,0.00018796480929202087,0.04242458996416623,0.0010146403992238294,0.2882203153931664,0.2892349557923902
1.5,1000.0,750.0,0.75,10,0.16,300,0.0009654876822857417,9.321664646454933e-07,0.12738952714901766,-0.03237924983035359,0.001048415819576453,0.10046353569801679,0.023101822958735405,0.0005336942240167543,0.039224959987033244,0.0015830422100578528,0.2670780228340677,0.26866106504412546
1.5,1000.0,750.0,0.75,10,0.18,300,-0.014481185042420052,0.00020970472023281025,0.11738129835736193,-0.04160728019634771,0.0017311657653373885,0.09593976833673415,0.0312620149356419,0.0009773135778362973,0.036673135299490726,0.002918184063406496,0.2499942019935868,0.2529123860569933
1.5,1000.0,750.0,0.75,10,0.2,300,-0.02813617150313183,0.0007916441468536476,0.1091591342013092,-0.04982032277716045,0.002482064561620452,0.0921182426322342,0.038466921867354203,0.001479704077949133,0.03458630493570409,0.004753412786423232,0.2358636817692475,0.24061709455567068
1.5,1000.0,750.0,0.75,10,0.22,300,-0.040346440917237686,0.0016278352946881513,0.10228408167816812,-0.05722480618828075,0.0032746784432862944,0.08882948464076555,0.04491099527412836,0.00201699749651278,0.03284523234372194,0.006919511234487226,0.2239587986626556,0.23087830989714292
1.5,1000.0,750.0,0.75,10,0.24,300,-0.051365471706154804,0.0026384116835957896,0.09645507645892644,-0.06397215041759227,0.004092436029051051,0.08595589134396814,0.05073627899023073,0.0025741700057745286,0.03136864228534665,0.00930501771842137,0.2137796100882412,0.22308462780666255
1.5,1000.0,750.0,0.75,10,0.26,300,-0.06138369426012986,0.0037679579210210994,0.09145924654025757,-0.07017686940735238,0.00492479299981659,0.08341289725782038,0.056049791231012155,0.0031415790970400473,0.030099124352217472,0.011834330017877738,0.20497126815029543,0.21680559816817313
1.5,1000.0,750.0,0.75,10,0.28,300,-0.07054729145042553,0.004976920330991283,0.0871421788511474,-0.07592805505999518,0.0057650695451936605,0.08113802306161402,0.06093435206599841,0.003712995261703045,0.02899491399721052,0.01445498513788799,0.19727511590997196,0.21173010104785994
1.5,1000.0,750.0,0.75,10,0.3,300,-0.07896978187317501,0.00623622644909684,0.08339116138778593,-0.08129686505388532,0.006609180267589641,0.07908392847851395,0.06545568927586863,0.004284447258579064,0.028024870749772657,0.017129853975265546,0.19049996061607255,0.20762981459133806
1.5,1000.0,750.0,0.75,10,0.32,300,-0.08673928887766526,0.007523704235003064,0.08012527576570819,-0.0863419964224771,0.007454940346219048,0.07721395387344472,0.06966743744429602,0.004853551840054898,0.027165292786234037,0.01983219642127701,0.18450452242538695,0.20433671884666388
1.5,1000.0,750.0,0.75,10,0.34,300,-0.09170804421646055,0.008410365374008282,0.08295915465553684,-0.09190235607636286,0.00844604305238659,0.07553862187839154,0.07417896191012045,0.005502518390063101,0.026432879700569515,0.022358926816457975,0.1849306562344979,0.20728958305095582
1.5,1000.0,750.0,0.75,10,0.36,300,-0.09838918596598603,0.009680431915049383,0.08048972901588401,-0.09633170560652156,0.009279797505061537,0.07396875500217713,0.07781621097526271,0.006055362690546597,0.025747031871369296,0.025015592110657518,0.18020551588943043,0.20522110800008792
1.5,1000.0,750.0,0.75,10,0.38,300,-0.10462347353783087,0.010946071215121197,0.07830210694027216,-0.10055248748407007,0.010110802739234068,0.0725116607870449,0.08125087168359028,0.006601704149343254,0.02512616700079675,0.027658578103698518,0.1759399347281138,0.20359851283181232
1.5,1000.0,750.0,0.75,10,0.4,300,-0.1104495655439082,0.012199106528838072,0.07636779910303246,-0.10459395003227036,0.010939894383353068,0.07115235911484372,0.0845087293621862,0.007141725338411232,0.024561018840360476,0.030280726250602373,0.17208117705823664,0.202361903308839
1.5,1000.0,750.0,0.75,10,0.42,300,-0.11589770649208193,0.01343227837012477,0.07466786845502482,-0.10848288812365788,0.01176853701565007,0.06987869289918992,0.08761299949688306,0.007676037680840831,0.024043957512701553,0.03287685306661567,0.16859051886691628,0.20146737193353192
1.5,1000.0,750.0,0.75,10,0.44,300,-0.12098825877908899,0.014638158762395805,0.07319504753482571,-0.11224597063631378,0.012599157924088215,0.06868086650647785,0.09058592750791883,0.008205810262469925,0.023568572226021007,0.03544312694895395,0.16544448626732458,0.20088761321627846
1.5,1000.0,750.0,0.75,10,0.46,300,-0.12572661309882568,0.015807181241301805,0.07196319038744328,-0.11591427830765105,0.013436119915583583,0.06755174903406293,0.09345211996033126,0.008733298725080144,0.023129176843094703,0.03797659988196553,0.16264411626460093,0.2006207161465664
1.5,1000.0,750.0,0.75,10,0.48,300,-0.13006540238545436,0.016917008897690156,0.0710708207582345,-0.1195487840536943,0.014291911768716834,0.06648978555758295,0.0962559717455942,0.009265212096688628,0.022718736308302675,0.04047413276309562,0.16027934262412014,0.20075347538721583
1.5,1000.0,750.0,0.75,10,0.5,300,-0.1315813540864358,0.01731365274321999,0.07442603061972744,-0.12428281249331896,0.01544621748124948,0.06548768912219623,0.09972453520157916,0.009944982921171,0.022506474599800708,0.042704853145640466,0.1624201943417244,0.20512504748736482
1.5,1000.0,750.0,0.75,15,0.0,300,0.3018637351369984,0.09112171459085991,0.38683615321688936,0.15996303898287456,0.025588173840636646,0.13260590469059305,-0.13749147057989583,0.018903904482222362,0.07575742951089105,0.13561379291371892,0.5951994874183735,0.7308132803320927
1.5,1000.0,750.0,0.75,15,0.02,300,0.22089722636054607,0.04879558461378233,0.25782883242548155,0.11710452912892637,0.013713470742507564,0.10840547679903811,-0.09721497453638504,0.009450751274109992,0.05193991643235189,0.07195980663039989,0.41817422565687157,0.4901340322872715
1.5,1000.0,750.0,0.75,15,0.04,300,0.17509039163229986,0.030656645241952142,0.20571075282383985,0.09194390106130869,0.00845368094237172,0.09472213609539194,-0.07381167560797235,0.0054481634560565395,0.040861620708540415,0.0445584896403804,0.34129450962777225,0.3858529992681528
1.5,1000.0,750.0,0.75,15,0.06,300,0.14098226751408757,0.019875999753413753,0.16699571275218034,0.07328109108619672,0.005370118310783461,0.08429349861722665,-0.05654490425424395,0.003197326197121616,0.0330168934571768,0.02844344426131883,0.28430610482658375,0.3127495490879026
1.5,1000.0,750.0,0.75,15,0.08,300,0.11442034769072325,0.013092015965665997,0.14013432368543677,0.05874937080319665,0.003451488569771495,0.07686071003138599,-0.04319394180755875,0.0018657166088747715,0.02766653333811691,0.018409221144312263,0.2446615670549397,0.2630707881992518
1.5,1000.0,750.0,0.75,15,0.1,300,0.09333966509940261,0.008712293080868638,0.12216967429984327,0.047193344365586774,0.002227211752408861,0.07174079628939847,-0.032670702828675804,0.0010673748233196452,0.02418614689575371,0.012006879656597143,0.21809661748499545,0.23010349714159256
1.5,1000.0,750.0,0.75,15,0.12,300,0.07580931113491177,0.005747051654749857,0.1091354236262683,0.03755270228177287,0.0014102054486634693,0.06791414592772824,-0.023960610922140763,0.0005741108757622112,0.021718239246360134,0.007731367979175538,0.19876780880035666,0.2064991767795322
1.5,1000.0,750.0,0.75,15,0.14,300,0.06078241031905667,0.003694501404194167,0.09916563307789693,0.029253464753125454,0.0008557652000623533,0.06489950396351726,-0.01651723054460464,0.0002728189048636205,0.019867442955347068,0.004823085509120141,0.18393257999676124,0.18875566550588135
1.5,1000.0,750.0,0.75,15,0.16,300,0.047624254273534304,0.0022680695951102503,0.09125222921601293,0.021947957936082715,0.00048171285756405625,0.06243541367720945,-0.01001095394802533,0.00010021919894948393,0.018423617420406133,0.0028500016516237905,0.17211126031362853,0.17496126196525227
1.5,1000.0,750.0,0.75,15,0.18,300,0.035919439286637635,0.0012902061186664472,0.08479704481368938,0.01540877028207449,0.00023743020160574193,0.060365605454376484,-0.004226905637194197,1.7866731265744083e-05,0.017263772842751924,0.0015455030515379331,0.16242642311081779,0.16397192616235576
1.5,1000.0,750.0,0.75,15,0.2,300,0.02538052635383629,0.0006441711179977785,0.07942008732934848,0.009478470321600247,8.98413996374567e-05,0.058589956896755266,0.0009831809219792273,9.666447253439235e-07,0.016310722055201156,0.000734979162360579,0.1543207662813049,0.15505574544366543
1.5,1000.0,750.0,0.75,15,0.22,300,0.015800018229737,0.0002496405760600215,0.0748669954771927,0.0040432328426451844,1.6347731819844658e-05,0.057040967176969395,0.0057261621247009205,3.278893267835936e-05,0.01551338856257388,0.0002987772405582255,0.147421351216736,0.14772012845729418
1.5,1000.0,750.0,0.75,15,0.24,300,0.007023112919388158,4.9324115078476856e-05,0.07096063164475291,-0.0009821182300660284,9.645562178280284e-07,0.05567111807858471,0.010081757718910966,0.00010164183870282084,0.014836542058609055,0.0001519305099991257,0.14146829178194667,0.14162022229194574
1.5,1000.0,750.0,0.75,15,0.26,300,-0.0010688225022845083,1.1423815413897179e-06,0.06757367017800445,-0.005663150014405087,3.2071268085656334e-05,0.05444589188351483,0.014111154643064738,0.0001991246853604875,0.014255060810414241,0.00023233833498753355,0.1362746228719335,0.13650696120692102
1.5,1000.0,750.0,0.75,15,0.28,300,-0.008568552374174459,7.342008978897076e-05,0.06461215253982862,-0.010051663851696712,0.00010103594618750638,0.053339494622088444,0.01786245859916973,0.0003190674272070526,0.013750543485789593,0.0004935234631835298,0.13170219064770666,0.13219571411089015
1.5,1000.0,750.0,0.75,15,0.3,300,-0.0155501053632091,0.0002418057768069044,0.06200555378257152,-0.014189340218044603,0.00020133737582341807,0.052332243754054646,0.02137430410784147,0.0004568608760944887,0.013309218660427705,0.0009000040287248112,0.12764701619705388,0.12854702022577866
1.5,1000.0,750.0,0.75,15,0.32,300,-0.022072761381699304,0.00048720679501343617,0.0597001681621401,-0.01811070071863161,0.0003279974805198435,0.051408802898575336,0.024678342730399958,0.0006090205999190845,0.01292061214747148,0.0014242248754523642,0.12402958320818691,0.12545380808363923
1.5,1000.0,750.0,0.75,15,0.34,300,-0.02818484628008037,0.0007943855598317604,0.057655361293679305,-0.021844684835928392,0.00047719025558103984,0.05055708031404687,0.027801044052900615,0.0007728980504313206,0.01257668421666095,0.002044473865844121,0.12078912582438711,0.12283359969023122
1.5,1000.0,750.0,0.75,15,0.36,300,-0.03392520594491835,0.0011509195984051234,0.05584100969568172,-0.025416506815155313,0.0006459988186848365,0.049767397996393126,0.030765104978441832,0.0009464916843345464,0.012271285323194403,0.0027434101014245063,0.11787969301526925,0.12062310311669372
1.5,1000.0,750.0,0.75,15,0.38,300,-0.03932435405276922,0.0015464048216675469,0.05423736610311406,-0.028849009448568334,0.000832265346163585,0.049032002937474166,0.033590757655277435,0.0011283389998555796,0.011999886453010505,0.003507009167686712,0.11526925549359873,0.11877626466128542
1.5,1000.0,750.0,0.75,15,0.4,300,-0.04440291016398381,0.0019716184310308166,0.05283852879154975,-0.032165132732286154,0.0010345957636855863,0.048344746947511785,0.036297578376889156,0.0013175141960264111,0.011759726405872497,0.004323728390742814,0.11294300214493404,0.11726673053567688
1.5,1000.0,750.0,0.75,15,0.42,300,-0.049161962419854065,0.0024168985489711435,0.05167394118507719,-0.03539511573470018,0.0012528142178728204,0.04770130079202878,0.03890979879602911,0.0015139724423474687,0.011551550619217194,0.005183685209191432,0.11092679259632317,0.11611047780551459
1.5,1000.0,750.0,0.75,15,0.44,300,-0.05341845217574716,0.0028535310328525864,0.051163063225244367,-0.03866135165238118,0.001494700111589077,0.04710824462495067,0.041516468716865186,0.0017236171747184456,0.011405866420112423,0.006071848319160109,0.10967717427030745,0.11574902258946757
1.5,1000.0,750.0,0.75,15,0.46,300,-0.05773779377938909,0.0033336528305112616,0.05015340804309515,-0.04158501194987353,0.0017293132188711245,0.046545905279806045,0.043848445824774776,0.0019226862012482085,0.011209754641441338,0.006985652250630595,0.10790906796434252,0.11489472021497316
1.5,1000.0,750.0,0.75,15,0.48,300,-0.06183501065236109,0.0038235685423776097,0.04925837606427104,-0.0444078124245956,0.001972053804338067,0.04600972398348815,0.046083810091519316,0.0021237175525512177,0.011022827847620976,0.007919339899266895,0.10629092789538015,0.11421026779464703
1.5,1000.0,750.0,0.75,15,0.5,300,-0.0657146088869285,0.004318409821161982,0.048485374468263065,-0.0471566153184891,0.002223746368295961,0.045498491761962065,0.0482424357490428,0.002327332607000523,0.010845577232294677,0.008869488796458465,0.10482944346251981,0.11369893225897826
1.5,1000.0,750.0,0.75,20,0.0,300,0.15297848365465516,0.023402416461277598,0.1926352984691299,0.05896243763146108,0.0034765690514439373,0.09280266120183296,-0.05827555557030134,0.0033960403770272795,0.0444559215860007,0.030275025889748817,0.32989388125696356,0.3601689071467124
1.5,1000.0,750.0,0.75,20,0.02,300,0.11698029717222316,0.013684389926501643,0.1527840066506659,0.03878045008904786,0.0015039233091091323,0.07904179858647656,-0.03976854624483036,0.0015815372704272108,0.033897631915521635,0.016769850506037985,0.2657234371526641,0.28249328765870224
1.5,1000.0,750.0,0.75,20,0.04,300,0.09315732200760175,0.008678286643628002,0.12724464581609463,0.02579259233959913,0.0006652578195967477,0.0706816723002809,-0.027813139712601524,0.0007735707406726919,0.028009082088208376,0.01011711520389744,0.22593540020458389,0.2360525154084814
1.5,1000.0,750.0,0.75,20,0.06,300,0.07451275783533536,0.005552151080227331,0.10944426942898754,0.01573763162540403,0.00024767304917691705,0.06490495538362129,-0.018627282647067582,0.00034697565881374506,0.02412678045983086,0.006146799788217993,0.1984760052724397,0.20462280506065775
1.5,1000.0,750.0,0.75,20,0.08,300,0.05916579668995278,0.0035005914979568276,0.09647309923273086,0.0075259551976686045,5.664000163731509e-05,0.06060438610598218,-0.011172547870960224,0.00012482582592889782,0.02132905189909945,0.0036820573255230407,0.17840653723781247,0.18208859456333548
1.5,1000.0,750.0,0.75,20,0.1,300,0.0461914761621902,0.0021336524700421855,0.08684971950439871,0.000573226678433696,3.285888248681279e-07,0.05710120797460084,-0.004900342223495814,2.40133539073759e-05,0.019214789322537756,0.0021579944127744295,0.1631657168015373,0.16532371121431183
1.5,1000.0,750.0,0.75,20,0.12,300,0.03500573011345468,0.0012254011407760279,0.07952832171285001,-0.005400492108450253,2.916531501343346e-05,0.05438820101840778,0.0004517536262135883,2.0408133879712645e-07,0.017653490757784822,0.0012547705371282584,0.15157001348904262,0.15282478402617078
1.5,1000.0,750.0,0.75,20,0.14,300,0.025133468383873866,0.0006316912330031871,0.07370275354004965,-0.010666250393417412,0.00011376889745507709,0.05218907556848008,0.005140107848723566,2.6420708696509603e-05,0.016440539831200175,0.0007718808391547738,0.1423323689397299,0.14310424977888472
1.5,1000.0,750.0,0.75,20,0.16,300,0.016276217419835502,0.00026491525349775665,0.06892178000212618,-0.0153931550812729,0.0002369492233561177,0.05034901258709312,0.009323835615850942,8.693391059141052e-05,0.015464400748263146,0.0005887983874452849,0.13473519333748243,0.1353239917249278
1.5,1000.0,750.0,0.75,20,0.18,300,0.008232370302978347,6.777192080535979e-05,0.06490882424934437,-0.01969476083542054,0.0003878836043644148,0.048772905651115896,0.013109337937763131,0.00017185474116647573,0.014658181892041417,0.0006275102663362503,0.12833991179250168,0.12896742205883793
1.5,1000.0,750.0,0.75,20,0.2,300,0.0008585825161671177,7.371639370678589e-07,0.0614832726448317,-0.023651560406633944,0.0005593963096686544,0.047398217556747606,0.016571760723650943,0.00027462325348194,0.013978902093607293,0.0008347567270876623,0.1228603922951866,0.12369514902227434
1.5,1000.0,750.0,0.75,20,0.22,300,-0.005951158190798555,3.541628381190873e-05,0.05852113199475595,-0.02732309341504869,0.000746551433767477,0.04618176014290609,0.019766466188091476,0.00039071318556496357,0.013397468615936206,0.0011726809031443494,0.11810036075359824,0.11927304165674256
1.5,1000.0,750.0,0.75,20,0.24,300,-0.012277635364924927,0.00015074033015405526,0.05593438626390022,-0.030754902613003066,0.0009458640347353028,0.045092459039640195,0.022735666977703975,0.000516910552921059,0.01289337782358708,0.001613514917810417,0.1139202231271275,0.11553373804493788
1.5,1000.0,750.0,0.75,20,0.26,300,-0.018183644170217693,0.00033064491530909187,0.05365896455259844,-0.03398297030047182,0.00115484227044275,0.04410725967282109,0.025512521529970168,0.0006508887548171914,0.012451713704160669,0.002136375940569033,0.11021793792958019,0.1123543138701492
1.5,1000.0,750.0,0.75,20,0.28,300,-0.023718707830644933,0.0005625771011554973,0.05164799666099464,-0.03703657262476601,0.0013717077117895667,0.043208573515203956,0.02812382505936373,0.0007909495359696954,0.012061358165319641,0.0027252343489147595,0.10691792834151824,0.10964316269043299
1.5,1000.0,750.0,0.75,20,0.3,300,-0.028922221775317378,0.0008364949124206426,0.04986791742178428,-0.03994028417742856,0.00159522630017375,0.04238269799863321,0.030591943754053587,0.0009358670226511783,0.011713886881155678,0.0033675882352455708,0.10396450230157317,0.10733209053681873
1.5,1000.0,750.0,0.75,20,0.32,300,-0.03382418458705023,0.0011440754629788463,0.04829770743288588,-0.04271610417136438,0.0018246655555788534,0.04161871708531179,0.032936463513987595,0.001084810628808236,0.01140290036299029,0.004053551647365936,0.10131932488118796,0.10537287652855389
1.5,1000.0,750.0,0.75,20,0.34,300,-0.03844474328897052,0.0014779982865548436,0.04693297456701417,-0.0453858474414388,0.002059875147977557,0.040907817700621935,0.03517630153399823,0.0012373721896107661,0.011123723012423729,0.004775245624143167,0.09896451528005984,0.10373976090420296
1.5,1000.0,750.0,0.75,20,0.36,300,-0.04280268226686546,0.001832069609238239,0.04576846005978603,-0.04794474374878552,0.002298698453136708,0.040249817704767675,0.03730951358713496,0.0013919998041086084,0.010873735308306957,0.0055227678664835555,0.09689201307286066,0.10241478093934425
1.5,1000.0,750.0,0.75,20,0.38,300,-0.046991039599809575,0.0022081578026708717,0.04461919663927221,-0.050289871944492096,0.0025290712201934133,0.03965986082334858,0.039259899938715884,0.0015413397431979835,0.010647230665129346,0.006278568766062268,0.09492628812775014,0.10120485689381245
1.5,1000.0,750.0,0.75,20,0.4,300,-0.05098821543249393,0.0025997981129904126,0.04356392331738842,-0.052550332379955156,0.0027615374332437635,0.03910342962343349,0.041128278673472685,0.001691535306642828,0.010439101078471971,0.007052870852877004,0.09310645401929388,0.10015932487217086
1.5,1000.0,750.0,0.75,20,0.42,300,-0.05480911107932258,0.003004038657305521,0.04259250561249771,-0.05473463936275421,0.0029958807461707626,0.03857662435123025,0.04292226717411544,0.0018423210193661476,0.010247115692460722,0.007842240422842432,0.0914162456561887,0.09925848607903114
1.5,1000.0,750.0,0.75,20,0.44,300,-0.058466697683273346,0.003418354737987281,0.04169647022299947,-0.05685031056434857,0.0032319578112628825,0.038076092285842564,0.044648564293008695,0.001993494293426931,0.010069399627367921,0.008643806842677093,0.08984196213620996,0.09848576897888701
1.5,1000.0,750.0,0.75,20,0.46,300,-0.06197237989937018,0.0038405758703918607,0.04086867415555075,-0.05890403570227021,0.0034696854220143234,0.03759892824303648,0.046313110268562836,0.0021449041827480606,0.00990436553519138,0.009455165475154246,0.08837196793377859,0.09782713340893283
1.5,1000.0,750.0,0.75,20,0.48,300,-0.06533628759846538,0.004268830477149381,0.040102953055855234,-0.06090181922213154,0.0037090315845651903,0.03714263446749804,0.047921218048934615,0.0022964431392935368,0.009750660664686838,0.010274305201008109,0.08699624818804012,0.0972705533890482
1.5,1000.0,750.0,0.75,20,0.5,300,-0.06856703298485538,0.004701438012346245,0.03939417127199366,-0.0628492353103897,0.003950026379100736,0.036704993852770894,0.04947768121398346,0.0024480409383125716,0.0096071255594051,0.011099505329759552,0.08570629068416966,0.09680579601392922
1.5,1000.0,1000.0,1.0,7,0.0,300,0.5715154419764258,0.32662990041750933,1.2491578849657679,0.31159002639588823,0.09708834454939032,0.4556625094990312,-0.2905381508645902,0.08441241710781536,0.27948631173448346,0.508130662074715,1.9843067061992825,2.492437368273997
1.5,1000.0,1000.0,1.0,7,0.02,300,0.35797454891355196,0.12814577766986102,0.7111191244672012,0.1980392775830218,0.03921955546560516,0.37369625033645293,-0.18191465710580085,0.0330929424699211,0.2118862372839094,0.20045827560538726,1.2967016120875636,1.4971598876929506
1.5,1000.0,1000.0,1.0,7,0.04,300,0.2334723554011397,0.05450934073655608,0.4805140404136488,0.12287291597828992,0.015097753481007895,0.2988818295337101,-0.11042977034585087,0.012194734178637364,0.15521791861595577,0.08180182839620134,0.9346137885633147,1.0164156169595164
1.5,1000.0,1000.0,1.0,7,0.06,300,0.1531311687154296,0.02344915483215336,0.3645531324565674,0.07237821780566737,0.005238606412724626,0.2475601340740146,-0.06284802753330272,0.003949874564826777,0.12036237932540253,0.03263763580970476,0.7324756458559845,0.7651132816656889
1.5,1000.0,1000.0,1.0,7,0.08,300,0.09598668093724844,0.009213442917349133,0.2914909620691293,0.03610264286981881,0.001303400822185679,0.2127187127646318,-0.02897784073166297,0.0008397152534696256,0.09761202716480794,0.011356558993004437,0.601821701998569,0.6131782609915736
1.5,1000.0,1000.0,1.0,7,0.1,300,0.053434491223438935,0.0028552448523077724,0.24367171970546983,0.008993359082826932,8.088050759266568e-05,0.1891108139499983,-0.003918820061920767,1.5357150677712683e-05,0.08292039419078012,0.0029514825105781506,0.5157029278462483,0.5186544103568266
1.5,1000.0,1000.0,1.0,7,0.12,300,0.020338311714564034,0.00041364692339877264,0.2111854615397747,-0.012156930423387224,0.00014779095731907787,0.1726020196504626,0.015431689540684834,0.0002381370420800817,0.07313784057165952,0.0007995749227979322,0.4569253217618968,0.4577248966846949
1.5,1000.0,1000.0,1.0,7,0.14,300,0.0015900175153658025,2.5281556991700403e-06,0.23883040545581474,-0.03168094529847114,0.0010036822950047206,0.15844123286566356,0.03296952140555217,0.0010869893417111626,0.06552676446379788,0.0020931997924150533,0.4627984027852762,0.4648916025776913
1.5,1000.0,1000.0,1.0,7,0.16,300,-0.020632139984818977,0.000425685200353166,0.22228816288214961,-0.045833919492829195,0.002100748176075148,0.14930379702456323,0.04567544062078634,0.0020862458759029786,0.06053187571446401,0.004612679252331293,0.43212383562117684,0.4367365148735082
1.5,1000.0,1000.0,1.0,7,0.18,300,-0.03965775006016321,0.0015727371398343752,0.2093048799127099,-0.058023107650775924,0.0033666810214535315,0.14192677817298596,0.05652111433919034,0.0031946363661438278,0.05664043396526847,0.008134054527431735,0.40787209205096436,0.4160061465783963
1.5,1000.0,1000.0,1.0,7,0.2,300,-0.05621540019997456,0.0031601712196433003,0.19886811651633052,-0.06871713699454779,0.004722044916727448,0.13581337724805118,0.0659524982902579,0.004349732030726471,0.05352086147773922,0.012231948167097221,0.38820235524212093,0.40043430340921804
1.5,1000.0,1000.0,1.0,7,0.22,300,-0.07080859889420314,0.005013857677360146,0.19032877667469408,-0.07824148246807013,0.006121729578801325,0.13064078540226437,0.07427794987613015,0.005517213837800903,0.050962213923683865,0.016652801093962374,0.37193177600064237,0.3885845770946049
1.5,1000.0,1000.0,1.0,7,0.24,300,-0.08379708870968583,0.007021952076218956,0.18325563984107895,-0.08683179504819362,0.007539760631291502,0.12618964475030198,0.08171964000297993,0.006678099562216638,0.04882385939694882,0.021239812269727095,0.35826914398832976,0.37950895625805686
1.5,1000.0,1000.0,1.0,7,0.26,300,-0.09544224110530417,0.009109221387203012,0.17735925382397824,-0.09466559197946679,0.008961574304822887,0.12230562342921876,0.08844369804150527,0.007822287723256964,0.047008387629008164,0.02589308341528286,0.3466732648822052,0.3725663482974881
1.5,1000.0,1000.0,1.0,7,0.28,300,-0.10351390449855877,0.010715128424536745,0.17957718043585327,-0.1023767606338304,0.010481001117876606,0.11931755090024747,0.0949551510004098,0.009016480701510626,0.045523904017334804,0.03021261024392398,0.34441863535343553,0.37463124559735933
1.5,1000.0,1000.0,1.0,7,0.3,300,-0.10803197482651967,0.01167090758491778,0.18926506807073493,-0.11084643316685786,0.012286931745814685,0.1162118240617447,0.10190989849539968,0.010385627411342666,0.04410760547235454,0.03434346674207513,0.3495844976048342,0.38392796434690923
