sample_size,mc_runs,beta_mean,beta_median,beta_std,eta_mean,eta_median,eta_std,gamma_mean,gamma_median,gamma_std
6,4200,1.7872419435310936,1.646597,0.8345280790238714,893.5653019868954,836.189452,408.4888950489589,1098.3113339254228,1123.012293,327.4560009666531
6,4300,1.7852433299976727,1.645258,0.8327267594409543,892.780245672097,835.965518,407.8619346681323,1099.10983322667,1124.192716,327.1995280223719
6,4400,1.7880813381851262,1.650737,0.8313676874235078,893.8783257982715,838.284156,407.49682041715675,1097.802020047305,1122.458435,326.44015819626276
6,4500,1.7869972910829441,1.64713,0.8311652618350838,893.7209168741383,838.883807,407.36241029190353,1097.5302405790528,1122.03872,325.90047583480083
6,4600,1.7868436325864694,1.64713,0.8321676832260501,892.9751460250163,838.284156,407.09854696881393,1097.1614611464,1122.03872,325.6146936980649
6,4700,1.7857127362146052,1.645346,0.8331017784056265,892.3969522542047,836.324915,408.07460218566985,1097.638563626996,1123.012293,326.5175570694454
6,4800,1.7840383491765688,1.644668,0.8320054239666292,892.5337857137795,836.548221,407.2411053783111,1097.70512377882,1123.441413,325.99709200961104
6,4900,1.7838341674494587,1.644668,0.8322996568115937,892.2349653028384,836.628631,407.19125179622273,1097.99901783786,1122.99643,325.94496235604345
6,5000,1.7830098170536426,1.6433015,0.8332792334962745,891.9384531124902,835.916131,408.339721744557,1098.1796788426743,1124.2431115,326.61984283352416
7,100,1.8874963199999997,1.8262475,0.7428217185176487,946.29779821,898.846717,383.50184530468994,1034.78674763,1071.7382605,323.50841944892727
7,200,1.81806781,1.750207,0.7488414666618329,918.227138385,869.7476174999999,366.0781981712726,1076.66979491,1081.634498,310.2477982266487
7,300,1.9053757433333331,1.793978,0.8830571972013332,933.0271910066666,893.5102489999999,380.6383420320197,1070.0332404633332,1074.940079,322.5227307365443
7,400,1.8643333475,1.742184,0.8459188195942037,917.3250931125,870.91245,375.46892879721406,1085.7430125125,1085.00629,314.37228603265316
7,500,1.8582289520000002,1.73404,0.8315635958711071,920.9542148859999,874.824149,374.22278110904836,1086.485177826,1106.342433,310.17671095977164
7,600,1.8617504549999997,1.7461505000000002,0.8317442001926563,933.9566871333332,893.5102489999999,385.23018927893503,1079.5215978683334,1097.1181915,315.46757985162145
7,700,1.8448835571428572,1.727398,0.8218489939706227,922.6592974757144,870.91245,383.2926118297654,1086.5638733228573,1105.2940254999999,314.2507369448743
7,800,1.83209614125,1.719328,0.8127004798862035,923.61870355,872.3360795,382.0830222561102,1083.5483234925,1097.68838,311.71367243722267
7,900,1.8394759355555557,1.726079,0.8086510754097079,926.1260297955556,877.739644,382.3560084377323,1078.665382321111,1096.433249,312.1013635575562
7,1000,1.8254217000000001,1.724896,0.7949723413762237,917.8846111659999,869.7476174999999,376.82464077346816,1083.1777832689997,1104.461309,306.7975181113787
7,1100,1.8197884781818183,1.7125345,0.7883936331384964,913.8018888845453,867.4159480000001,378.90452119470757,1083.479476120909,1102.2307245,305.19344070155256
7,1200,1.8304465433333332,1.724896,0.7900210649913583,915.1335960833333,867.4159480000001,376.7428142479984,1083.7979848141665,1104.2986385,305.17652473920924
7,1300,1.8441149853846155,1.730714,0.79865261005966,922.5038494446154,872.7363654999999,380.11829970137234,1077.4918998869232,1100.034821,306.76431022926715
7,1400,1.8474211692857145,1.730714,0.7959757342121193,924.705539065,876.15825,378.794852414393,1077.4242431385715,1098.552892,306.4156914401443
7,1500,1.849584388,1.728704,0.7989208141882078,925.4629677626666,878.7156575,377.3078634688733,1075.7662691106666,1093.026398,305.78808271738865
7,1600,1.8521691362500001,1.728704,0.80180622047099,924.797236203125,877.2568444999999,378.10594324306817,1076.731595291875,1095.279585,306.738865557797
7,1700,1.8479653447058824,1.727732,0.8002634727179787,921.3288033217647,874.3294035,377.2274218135788,1077.3594172882351,1095.279585,304.6296509851664
7,1800,1.8467828338888892,1.727732,0.8032643992978689,922.2074083822223,878.7156575,377.35677288733626,1075.1127917444444,1093.330454,303.1879907772971
7,1900,1.8415201668421053,1.723567,0.7996430650145231,919.2092484210527,878.7156575,377.01131034227916,1077.482540492105,1095.8630604999998,303.1362932173882
7,2000,1.846874892,1.726079,0.8019840405501258,921.4623613729999,882.7797459999999,378.8233276316571,1076.1661681499997,1096.433249,305.1101748985922
7,2100,1.8476852228571428,1.7271144999999999,0.8005471090404084,920.5470048614286,882.97866,377.8572590587894,1076.8788069609525,1093.026398,305.5071110767376
7,2200,1.8485142245454544,1.723567,0.8154657078980019,920.315894115,881.1790315000001,379.15824009410136,1076.6157402468182,1093.330454,305.44899803521974
7,2300,1.8477797191304346,1.723567,0.8142014088167588,918.8027360621741,880.3276865,378.90548196935526,1078.7972266691304,1094.8910150000002,305.27817472057234
7,2400,1.8502708582742813,1.727734,0.8145118310761842,919.6934904726969,882.466782,380.62591941994236,1077.9262885168823,1092.975678,306.89056957895576
7,2500,1.848892300520208,1.72773,0.8147903430904351,918.8068224161665,882.859654,381.1344654132113,1077.9800543785514,1094.1975,306.13348409913084
7,2600,1.8478159072720277,1.724133,0.8135584770905561,919.0272569003463,881.243126,383.38042530201506,1077.209046038861,1094.1975,306.97833485364976
7,2700,1.848720404594294,1.72365,0.8167858237345562,919.685986188218,881.243126,383.86664826760773,1075.8091955979994,1093.077118,306.5353689110772
7,2800,1.8526384297963558,1.727224,0.8196360550370397,920.9826123476241,882.466782,383.90496141461267,1073.614723331904,1090.539189,305.8868479953636
7,2900,1.8548242186961024,1.734861,0.8149976184018861,922.0748065005173,883.156476,382.82760341514097,1071.8972332128321,1085.619468,305.1689341098063
7,3000,1.8505113721240414,1.72773,0.8145737655876563,918.6640809333111,877.665519,382.40444905016903,1074.7323350600198,1089.980952,304.0142386477337
7,3100,1.8520039196515006,1.728297,0.8234104059574485,917.0352839354631,874.589067,382.5798466955547,1075.3917400458213,1091.459946,304.56643066571905
7,3200,1.8467457167864956,1.722787,0.8210151940918501,915.7863307361674,872.413092,383.12417287606934,1076.8647521534856,1092.975678,305.0594323885755
7,3300,1.8414911946044255,1.718462,0.8176118152190485,913.9112618396484,869.953851,383.05273886087156,1078.965973179145,1096.646405,305.41304451019874
7,3400,1.8399040385407475,1.714266,0.8159843158069912,913.6031493857017,869.953851,382.116645888908,1078.747092766402,1096.646405,304.33730830500787
7,3500,1.8382687042012003,1.712963,0.8147054637587086,913.6441863332382,871.982779,382.69531150446437,1078.5898645578736,1095.478254,304.07649168865396
7,3600,1.8386991597666018,1.712374,0.8151037587216986,912.758299982773,869.653114,382.54204461974956,1078.0057064784662,1096.733133,303.85786989338385
7,3700,1.8379263317112733,1.712374,0.8159250138082431,912.1794400673155,867.293596,382.94024184911126,1078.1936721581508,1097.304713,303.89962228784395
7,3800,1.8358581339826268,1.705385,0.8154910500006386,912.0055253577259,866.377282,381.99669634674024,1078.3437769797315,1096.646405,303.4479398490285
7,3900,1.836682763785586,1.703457,0.8158670387836943,912.4978811428573,865.87495,382.64604820672787,1078.0102695275712,1095.431796,303.55062705103103
7,4000,1.8350378392098023,1.699878,0.8173107914534651,912.3385966804201,863.883642,384.9934441431088,1078.162339020755,1099.501859,304.85680563573936
7,4100,1.8342918250792877,1.699878,0.8167906469336746,912.6934275579409,864.836046,385.6398515741814,1077.3015402981216,1095.592756,304.8995451247608
7,4200,1.8341977237437486,1.699436,0.8162811516037259,912.9023365648965,864.582341,385.0154940682499,1077.8458003484163,1097.304713,304.32871438456044
7,4300,1.8349229511514307,1.700988,0.8160330273191414,913.0805549267272,863.698828,385.18724943240755,1077.2409778090253,1095.431796,304.0181436515548
7,4400,1.8327752320982043,1.699436,0.8153572709509237,912.4354718645146,862.627797,385.193775447491,1077.5450918706524,1096.733133,303.7161791657531
7,4500,1.8314800662369415,1.698293,0.8135626420419453,913.1502671962659,863.090599,385.3415467715874,1077.105500751056,1096.133365,304.2902137227383
7,4600,1.8303255051098066,1.697169,0.8133164028381035,912.8071488203958,863.090599,384.85995357951697,1077.663230479017,1097.304713,303.9530904347451
7,4700,1.8268827175994893,1.696235,0.8118373233586271,911.9456306128963,863.520499,385.3111370358707,1078.3846217793148,1098.88999,304.239209705995
7,4800,1.8275558264221712,1.695244,0.8128327548050943,911.5265651562825,863.090599,385.01825085584557,1077.8496626276308,1096.646405,303.69001121301824
7,4900,1.82827707879159,1.695202,0.8140296606394648,910.7894194227395,862.04262,385.1579865332119,1078.0547475652174,1097.304713,303.8984556617478
7,5000,1.8284479499899982,1.695244,0.8131532503969552,910.22852155011,860.12314,384.38367263474277,1078.00734070014,1096.646405,303.5878977146508
8,100,1.81710341,1.7249219999999998,0.7053402521749516,902.26901066,873.7869995,352.47099122412527,1061.6410922200002,1054.35266,261.3586227588957
8,200,1.91520406,1.7836865,0.7606456485013218,936.45557238,900.8813164999999,350.8906323435539,1055.01953409,1060.756638,276.58953364187164
8,300,1.9616087133333333,1.8448509999999998,0.7842129191469588,961.0394405799999,924.553071,355.4902904302314,1035.7515012933334,1053.2203715,281.41241596441415
8,400,1.9631519300000002,1.85978,0.77271664406228,962.7522355925,924.553071,359.4848850533969,1041.1346981249999,1062.5311135000002,287.04906203623096
8,500,1.94881678,1.8381885,0.7832895679336825,955.412169298,921.6088405,354.0147805371849,1041.758966544,1053.6459399999999,284.17301057699484
8,600,1.9357941033333335,1.8137865,0.7864032834024874,947.2663912266668,914.8776705,358.60196147417406,1049.66080996,1058.803905,288.87751094415455
8,700,1.9198306257142859,1.7794265,0.7773946949812844,937.5181131999999,913.2839815,357.63887286397113,1053.9324900142858,1061.9885825000001,284.86186218772565
8,800,1.9141232700000002,1.7760755,0.7804251507150223,939.33708736,913.2839815,356.8772550475915,1050.9106703275,1062.5311135000002,282.6564087798687
8,900,1.8998043633333332,1.765168,0.7756630452120472,935.5358434422222,907.7523365,358.9276507592176,1055.7600259733335,1066.0939505000001,282.99040896598063
8,1000,1.908129383,1.7743775,0.783248851370137,940.847410396,914.6529775,363.62358343924546,1054.15348909,1066.0939505000001,287.6483245911051
8,1100,1.9041371890909093,1.7574925000000001,0.7824494876247743,936.4536022563636,902.898501,363.323329604894,1057.1786867018182,1069.2542755,287.56439020894067
8,1200,1.9071139533333332,1.7634064999999999,0.8014449303409554,937.5435599425,902.012923,365.351125163644,1056.0372372141667,1066.3410939999999,287.4434269317343
8,1300,1.9045113200000001,1.762896,0.7977289461438943,935.088543146923,897.6798630000001,365.15762449089874,1059.7208736346154,1073.825736,288.3669790660378
8,1400,1.9101900014285715,1.7645135,0.8013426078626589,937.350544835,899.133421,368.8144228047723,1058.0670520942858,1071.5560645,292.3524108543915
8,1500,1.9037066706666665,1.762896,0.7987367055759553,934.1675839506668,899.218886,369.8182923802708,1059.7090609573333,1072.769342,291.5528932907602
8,1600,1.902449216875,1.7626695,0.7961248593593823,934.06537795125,897.6798630000001,370.4780342499115,1059.0807656893749,1073.825736,291.91614831524004
8,1700,1.9027176341176473,1.762896,0.7992631058130204,935.3247131670588,901.608931,371.6469994481322,1057.4614131894118,1074.4219865,291.36251304169707
8,1800,1.9104377572222222,1.769185,0.8039260030957266,937.2841086433333,902.870042,370.0766756607849,1054.0658684261111,1071.5560645,289.3106989044718
8,1900,1.9105440557894737,1.7715055,0.7970592343204579,937.6039068868422,903.1083169999999,367.66978507777867,1052.9150614184211,1066.3410939999999,287.87396949960976
8,2000,1.9086921280000002,1.774703,0.795472218043213,936.9865881215001,903.682726,367.2972988508789,1053.3495095879998,1068.031569,286.44588928381677
8,2100,1.9062183576190477,1.769185,0.7967350761576177,934.9725411495239,901.503545,367.7796360646703,1054.2921676957142,1070.7811415,287.2878172259416
8,2200,1.8982765740909096,1.7586050000000002,0.7941856667004799,933.1425338190908,896.082802,368.4382375194847,1056.235076146818,1074.1237115,287.5952727144638
8,2300,1.8916810300000002,1.7503355,0.789446575897973,931.0885307795652,895.744776,368.20117236810677,1059.2537913678261,1076.590279,288.189662420563
8,2400,1.8897956770833333,1.749897,0.7875324192748908,931.5887492287501,895.744776,367.1559817361032,1058.1479536154168,1075.9975255,286.86264354511144
8,2500,1.8887904972,1.749897,0.7875321738020425,931.3867565552,896.2009515,367.01844701767885,1058.3241351992,1075.3186380000002,286.3772301081155
8,2600,1.8882111376923076,1.749897,0.7875021524311034,930.1712483407691,894.5287495,366.40627915395476,1057.6087459249998,1075.868556,286.0350835484195
8,2700,1.8896127974074073,1.7503355,0.7928864527378884,930.0975525314816,891.090957,367.56777692522104,1057.3247509777777,1076.2374045,286.4450537769775
8,2800,1.8841279114285716,1.7443695,0.7906638708440821,929.5603810592858,890.9855845,366.6676650687821,1057.9319590767857,1076.9986410000001,286.1287426601307
8,2900,1.8855643286206898,1.7443695,0.7916762655118269,930.6215509337932,891.2124425,367.97671953205594,1057.205576447931,1075.8848790000002,286.5407445287639
8,3000,1.8837272153333333,1.7437369999999999,0.7916315861028286,930.5716945236667,889.7705129999999,370.01052106413204,1057.6731761356666,1076.9217625,288.0607068881189
8,3100,1.8827456570967742,1.743942,0.7907913890939897,931.0539977048387,890.1072385,371.16834296640553,1056.7306260064515,1075.868556,288.3427886271584
8,3200,1.8824521128125002,1.744897,0.7902313527991361,931.2605867853126,889.544531,371.2290668826147,1057.1100167828126,1075.8848790000002,288.19763775250743
8,3300,1.8818081833333336,1.7443695,0.7894363577910336,931.2979208666666,890.8535985,372.0222341377291,1056.8409361260608,1075.6880585,288.2132407502704
8,3400,1.879091757352941,1.7420520000000002,0.7893889394206166,931.2657870032353,890.1072385,372.4894792524875,1056.9128071067646,1075.6880585,288.12255289459387
8,3500,1.8778341334285713,1.7425785,0.7886872657728129,931.6373841282858,889.7705129999999,373.0484716865743,1056.6332287502858,1075.8848790000002,288.7441259573362
8,3600,1.8775866805555554,1.742451,0.7881724372008919,931.4928424938888,889.7705129999999,372.3724366796141,1057.1909217375,1075.9975255,288.31504012990916
8,3700,1.8744046045945946,1.7407425,0.7875528676151303,930.7371486854054,889.544531,372.7059366236432,1057.950646275946,1076.963979,288.7196763304752
8,3800,1.8759491518421052,1.74173,0.7877405600403236,930.4729783476315,889.0926005,371.97884850048007,1057.288756605,1075.9975255,287.7039071771807
8,3900,1.8760317225641026,1.74173,0.789401331933869,929.5436827310257,886.561597,372.884211961453,1057.5803151633334,1076.643718,288.12890466314343
8,4000,1.8748221775000002,1.740605,0.7873837342676637,928.6899037435002,886.561597,371.6847744493089,1057.8877773377499,1076.643718,287.56046104979436
8,4100,1.8720175131707317,1.740605,0.7845070186905614,928.5991229104877,886.657786,371.44760400673107,1058.7815184868293,1077.015547,287.42993936861313
8,4200,1.8701361035714286,1.7360945,0.7824713309155567,927.2711367595238,885.781494,370.51314416704423,1059.9570110752381,1077.2683805,287.29856540304905
8,4300,1.8710133588372095,1.7407425,0.7831069121549225,927.7355485672093,885.9710729999999,370.4752491313276,1059.8641288174417,1077.015547,287.6615793578692
8,4400,1.8700250752272727,1.7390504999999998,0.7821291503285881,926.8752914772726,884.9199725000001,369.6588856210454,1060.740888165,1077.2162655,287.58280246981656
8,4500,1.8722315275555557,1.740605,0.7889093126252338,927.634990378,885.1651795,369.80277336652017,1060.2077515073331,1076.9814999999999,287.49272932991585
8,4600,1.8734221736956524,1.740605,0.7889158554215048,928.8059772576088,886.332224,370.295247292591,1059.6272109119564,1076.9217625,287.3199079867806
8,4700,1.8751384123404256,1.7425785,0.7883771190118847,929.9802140921275,887.2319964999999,370.18842763406707,1058.7461350076596,1075.9064805,286.69509359498034
8,4800,1.8774050777083335,1.7459275,0.7892635220894348,930.6246949887501,887.4450035,370.53683922650015,1057.75239263625,1075.5119655,287.1542858322004
8,4900,1.8752120771428569,1.742451,0.7898675608835667,929.436811532653,886.657786,370.50633461183645,1059.023086720204,1076.643718,287.504984687081
8,5000,1.8741992647999999,1.742451,0.7889593101355128,929.3099893208001,887.322,369.5474498766155,1059.2204233162001,1076.5976355,287.4940582819668
9,100,1.9129691099999995,1.8599825,0.7194020052078873,909.1592191999998,905.580537,343.9352790790581,1075.17750561,1069.0770069999999,268.4837030713582
9,200,1.9570091399999998,1.878396,0.8946918614752516,929.9383212600001,906.260397,353.46530527097514,1055.88513281,1066.2128625,265.7752075577015
9,300,1.9607422133333334,1.844492,0.8514144248259089,938.0188570233333,902.840831,357.5312873512843,1059.3646453299998,1074.2439665,274.7861950128784
9,400,1.9697024399999998,1.857134,0.8470856823801888,948.9309819350002,915.373893,368.45912156429256,1047.4536497,1066.8309675,286.01212135127344
9,500,1.9494485220000002,1.8556205000000001,0.8218812934676135,942.070191364,911.5662115,366.01059587706834,1051.181360418,1068.565435,280.83631229210056
9,600,1.9333542899999998,1.8050030000000001,0.8086391033710798,936.901535815,897.1379315,363.1699426353648,1053.4573008666666,1070.227347,280.78014316944683
9,700,1.9381688328571427,1.8018545000000001,0.8113975724756222,944.692080277143,906.260397,367.0584072355006,1045.9022793514284,1067.6617875,281.4914080384941
9,800,1.94673470625,1.7962704999999999,0.8097460283839493,948.7065995225,908.069306,361.5391335075316,1039.813519285,1060.52826,276.9413852353861
9,900,1.944274088888889,1.7923465,0.7975204583155823,949.5341819577778,908.069306,356.4866511502487,1039.0161418577777,1057.931579,274.58855389613194
9,1000,1.9443748420000002,1.7989515,0.7925950770620899,951.429991804,909.7989835000001,355.68147624268937,1038.442287385,1058.7783789999999,271.53721861216644
9,1100,1.9423436454545453,1.8030415,0.794087399363161,949.3799341027272,909.82214,355.13003562935864,1040.0727637818184,1060.274133,272.1898203476553
9,1200,1.926866178333333,1.789399,0.7867727164139152,945.38526525,901.5680165,356.17102333403307,1044.86780285,1063.3602685,273.31999934508696
9,1300,1.915022376923077,1.774032,0.7787552610480499,940.6745157853848,899.1535755,355.98024543885856,1050.9410919953848,1069.3000204999998,274.58712462307955
9,1400,1.9144149414285714,1.7699685,0.7770224871922184,943.5138200742856,899.7008895,355.99097731441617,1048.1080821257142,1066.2346675,273.76296038780123
9,1500,1.9162724806666664,1.774516,0.781947536962766,944.1785633506666,900.930633,356.5903135522615,1047.6075942339999,1063.32346,272.97699729734654
9,1600,1.916126258125,1.774516,0.7831282177440084,942.2116596975,897.6627965,354.9040203227007,1046.38874621875,1063.7652105,271.8404465361405
9,1700,1.9175069735294117,1.780199,0.7897709505842067,942.1016639164707,898.262289,355.81830757126863,1046.2606959970587,1065.173769,272.070120268948
9,1800,1.9094017894444444,1.774032,0.7849353439798684,941.6699145638888,899.1535755,354.8113871660086,1046.9236033805555,1066.2346675,271.05341961264054
9,1900,1.9099796647368423,1.7772510000000001,0.783178400664977,942.2132697178948,900.930633,355.64614354603395,1046.3001850963158,1063.7292475,271.2954785623612
9,2000,1.9054634005,1.7690315,0.7836525004643577,941.1436867025001,899.8079225,357.84678912927706,1047.8185016925,1067.7256785,273.15186864458025
9,2100,1.901088817142857,1.764608,0.7804764913225537,940.0460669890476,899.690146,357.46394420945114,1047.39436148,1067.2809575,272.8995865843382
9,2200,1.9008148645454543,1.7690315,0.7770574611490603,940.2900629022727,899.690146,357.04119002793624,1048.1940728227273,1068.313682,272.8060618283324
9,2300,1.8993435747826088,1.7667095,0.7743715242374442,939.6144693795652,898.262289,357.397993376466,1048.2079631660868,1068.313682,272.70901156718185
9,2400,1.8959752808333334,1.762096,0.7743490130915824,939.2308038245832,897.6847045,357.35318959506276,1048.2337910708334,1068.188638,272.37110298992644
9,2500,1.894608808,1.761329,0.773075341683749,939.7873002303999,898.262289,357.5283483785561,1048.1165519584001,1068.188638,273.2724904910359
9,2600,1.8957082469230768,1.7619,0.7727491290121694,940.4043958146153,899.8079225,356.5373629153064,1048.139147463077,1068.1123315,272.45548666986235
9,2700,1.8916914185185185,1.7565365,0.7713799036499047,939.6377956644445,899.420175,356.91095430803364,1048.920615431852,1068.313682,272.44744209694636
9,2800,1.8917935507142856,1.758462,0.7705621713587666,938.8803687489285,897.546961,355.8339715993568,1048.6159964864285,1068.1123315,271.2821580242028
9,2900,1.8914139958620688,1.7565365,0.7693133858899016,937.9687647293104,894.7915975000001,356.5144109977346,1048.9207407186207,1068.2763289999998,271.5573942370169
9,3000,1.891521816,1.754607,0.7691317677085067,937.3775876023333,893.842063,355.010423693244,1049.130471342,1068.2763289999998,270.907509632737
9,3100,1.8888041867741936,1.755835,0.7664839803052771,937.2757506619355,893.3071709999999,355.6454601679999,1050.1524754851612,1069.37489,270.9733580855923
9,3200,1.8882999434375,1.756049,0.7631168492257216,936.4601775234374,892.0083999999999,353.94688046333647,1051.1120442309375,1069.37489,270.324594311327
9,3300,1.8904758839393936,1.759718,0.7636651374499486,937.6690662436364,894.3594949999999,353.93362565993704,1050.4763461433333,1068.9500925,270.63999287771594
9,3400,1.8912456070588237,1.757515,0.7628783794048579,937.1417413944118,893.3071709999999,353.15675588879907,1051.0753084473529,1068.9500925,270.7885545462839
9,3500,1.8918134902857142,1.758462,0.7636893350328162,937.9468415657142,894.0014825,353.51477978606994,1050.3644546531427,1068.313682,270.8215994225779
9,3600,1.8938936352777778,1.761258,0.763432699754991,939.629695725,894.7915975000001,354.4788978892636,1049.4632050047223,1068.1123315,270.6756431985916
9,3700,1.8957074435135135,1.762986,0.7623444756773567,940.2737864859461,896.326626,353.23054670736343,1048.9200131397297,1065.0888380000001,269.3735899893684
9,3800,1.8988089334210525,1.768092,0.764128376293414,940.9431785021053,897.546961,353.877146034672,1047.6621833252632,1064.117286,270.15261341066775
9,3900,1.8961629166666667,1.762891,0.7655668274368904,939.6456556082052,895.734106,353.85819600208015,1048.8057917392307,1065.583033,270.025788280072
9,4000,1.89568727575,1.766588,0.7640897760056666,939.25277683925,896.6055025000001,353.09516782706237,1049.1528803282501,1065.1189735,270.29753156752923
9,4100,1.8952308512195122,1.7652505,0.7628769468051194,939.0473850617072,896.6055025000001,352.73475747249694,1049.3131979656098,1064.5322449999999,269.99750616110924
9,4200,1.8961803323809523,1.768092,0.7617424978925355,939.8977641504762,897.1621325,353.2496575527979,1048.6402222197619,1064.359965,270.6260528981349
9,4300,1.8947804897674418,1.7652505,0.7625447458195733,938.9279626734884,896.326626,353.03710349444935,1048.8891850244186,1065.1189735,269.966823950134
9,4400,1.8947574095454547,1.768092,0.7601502535978769,939.3412275725,897.419234,353.0656386550225,1049.1046413631818,1065.0120339999999,270.30590504814046
9,4500,1.895827279111111,1.7671074999999998,0.7595460412411548,939.629095298889,897.419234,352.99955407097576,1048.8689664515555,1064.669225,270.11280463141105
9,4600,1.8972377456521738,1.770261,0.7575929638249888,940.6432039373913,899.109803,352.4292552238743,1048.1537962606521,1063.83212,269.9623607444217
9,4700,1.8958055636170212,1.769794,0.7588309761531399,940.649171783617,899.109803,352.5062384902719,1048.40672458,1063.83212,270.24956644891887
9,4800,1.896069973333333,1.7703829999999998,0.7600331992992446,940.5267891345833,898.877751,352.30276623000526,1048.7006174314586,1064.233483,270.66589238487313
9,4900,1.8965999875510202,1.7699685,0.7586507862085642,940.254177194898,899.420175,351.5555123735991,1048.9085341961224,1064.359965,270.1585156109524
9,5000,1.895285613,1.769794,0.7592205551915363,939.8725412537999,899.109803,351.4052093995214,1049.4601157156,1064.4268769999999,270.2201532954305
10,100,1.8823748900000004,1.76061,0.7791797741968488,919.80461367,901.6622445,339.0142406911057,1063.74212929,1095.9361325,274.1012048716697
10,200,1.8316272500000002,1.745977,0.7127908585997892,917.0645297149999,842.9606575,339.7885146706909,1081.05432228,1099.313962,271.05847293751765
10,300,1.82467487,1.7052345,0.6930569625738229,913.4826190699998,852.3688035,340.09442829023357,1088.537505646667,1128.4028079999998,271.08531005617976
10,400,1.8433638875000002,1.73571,0.700719601217896,929.185963935,882.5631000000001,336.5007353539204,1070.6190985,1096.2835755,265.33524106313416
10,500,1.863817054,1.755986,0.7074874060198559,933.912935694,890.77459,337.2015464633943,1064.33879603,1075.5433095,261.9488280564439
10,600,1.865742495,1.7513695,0.7030869374861092,930.5576616883333,887.4077725,330.8004729317408,1058.731348205,1067.757263,257.3093047418855
10,700,1.8802863414285713,1.7595364999999998,0.7236075496624099,933.92862058,892.959337,331.9966827472981,1053.9654894885714,1067.757263,256.84407976595804
10,800,1.8677186525000002,1.750566,0.718232886697054,933.350577105,892.959337,331.81477376992217,1054.06248877375,1070.1570514999999,255.67675781847421
10,900,1.8734248055555554,1.7630045,0.7170916478133263,937.0132653177778,895.9026954999999,333.1424226184464,1050.4053879966666,1062.9814470000001,256.6712218842645
10,1000,1.8676178049999999,1.750712,0.72349411066387,936.4129843669999,895.7106269999999,337.5821627188097,1051.676889788,1064.5881945,259.7205729392295
10,1100,1.8638549109090912,1.750712,0.7173776469051902,935.7342295427272,895.9026954999999,337.59441484865545,1050.2372210400001,1062.337422,258.9739882252286
10,1200,1.8683422591666665,1.7562595,0.7152457909929516,936.4654379066666,895.9026954999999,337.0707744637267,1051.6386011908332,1065.624451,257.9762704276425
10,1300,1.8678555592307693,1.7583164999999998,0.7139551580730918,935.7919570715384,895.609236,338.3519392762457,1051.094403490769,1064.8172009999998,258.7252061252156
10,1400,1.869274855,1.7577435000000001,0.7193948639717206,936.2532076978572,892.959337,338.3708125252274,1049.933375727857,1063.7463585,257.59644969029904
10,1500,1.8710271313333333,1.7583164999999998,0.7216822931413134,937.3902857879999,895.609236,338.70484285457337,1049.8779273973335,1064.0794505,259.5769745449193
10,1600,1.8793912675000002,1.7630045,0.7234128941365663,940.4414812887501,899.834207,339.0947156735676,1048.48378295,1062.613257,258.90819221986425
10,1700,1.8762686199999998,1.7617265,0.7245253618192281,940.3497111370589,899.146434,340.3732582670868,1048.9056092205883,1063.7463585,259.45059987940084
10,1800,1.8744897677777776,1.760798,0.7239085383618346,938.5740162083333,899.146434,339.5346706933578,1048.9254894472222,1063.7463585,257.67542319699874
10,1900,1.8750202663157896,1.7617265,0.7222097270435417,937.8279434421053,896.1001054999999,340.8144629559104,1049.0646624489475,1064.3230945,258.3683231056963
10,2000,1.8747977200000001,1.7594175,0.7224234541766372,936.5015994949999,895.609236,338.3814479146057,1049.8726889529999,1064.4631855,257.1583921411375
10,2100,1.8732175509523812,1.7594175,0.7204403327491694,936.5471668838095,895.9026954999999,339.1697904426716,1051.1189953833334,1067.8320079999999,257.2720581469774
10,2200,1.875343922272727,1.760798,0.7181756840915516,936.4469960295454,896.1001054999999,336.7373219561453,1051.2342079663636,1066.8042175,256.2544704995998
10,2300,1.8794716139130436,1.7653315,0.717034785817564,938.5557646691306,899.3874475,336.67879949499763,1049.9257646213046,1064.2225965,256.00424719091114
10,2400,1.8806780404166668,1.7653315,0.7169768091481108,937.3283180279167,898.6978115,335.309009463223,1051.0784329191665,1064.8172009999998,256.05505307661355
10,2500,1.8810547544,1.7634765,0.7171115790569098,938.115033546,899.0539005,334.4258327627973,1050.4709999704,1064.4631855,255.44315302887946
10,2600,1.8840354892307691,1.7689085,0.7155757880716813,940.7977231603846,902.3287855000001,335.5477664742633,1048.9452039173077,1064.2225965,255.12221621915307
10,2700,1.8866959092592592,1.7714720000000002,0.7145420067200695,941.7857200559259,903.3704829999999,334.21824208814996,1048.205551198889,1062.8078974999999,253.62340128331462
10,2800,1.8915801424999998,1.7762419999999999,0.7172794917824755,942.2405659117856,904.0559095,334.5902865615881,1046.754131397857,1061.9230985,254.13639532627278
10,2900,1.8888112913793107,1.775403,0.7202853459984584,940.7167113872414,903.3704829999999,334.56728988254844,1048.2373810758622,1063.184547,254.43111165305305
10,3000,1.8889798126666668,1.775833,0.7195941273444666,940.2045862926667,903.3704829999999,333.52425272043723,1048.6010402196669,1063.184547,254.75078493455834
10,3100,1.8890710006451612,1.7748485,0.7179495018407289,940.1185832087098,904.4777154999999,332.825171929079,1048.6026946890322,1062.6020095,254.2105432566363
10,3200,1.8911175256250001,1.776071,0.7183371817709125,941.5273019975,906.099314,333.8047705396377,1047.56958721875,1061.705226,255.25727442008284
