budget_policy,domain_id,domain_label,train_beta_min,train_beta_max,train_beta_width,n_train_per_n,beta,n_total,n_valid,failure_rate,J1,beta_bias,beta_sd,beta_rmse,eta_bias,eta_sd,eta_rmse,gamma_bias,gamma_sd,gamma_rmse,x0.90_rmse,x0.95_rmse,x0.99_rmse
fixed_total,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,12000,2.0,6000,6000,0.0,0.36875104516699103,0.2165465890411141,0.14927705763596122,0.2630063710669417,0.07230004406536117,0.19094448878145895,0.20415929451019338,-0.060975369580531076,0.14631998194283033,0.15850540859871812,0.19865702431478055,0.24913260349467384,0.3743665098140974
fixed_total,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,12000,2.25,6000,6000,0.0,0.2997425673129407,0.12331823897650716,0.13595355422794558,0.183542029001516,0.03443610458658409,0.18043867864422786,0.1836805261784201,-0.03578523570578165,0.14540404114119349,0.14973107410346792,0.16668089448481765,0.21000432924555115,0.3277012023939847
fixed_total,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,12000,2.5,6000,6000,0.0,0.2656796461298248,0.05168191388652129,0.1310157741670664,0.140830722671071,0.000879571888983629,0.17076747293006692,0.17075550709321366,-0.008556277150144698,0.14671508576494113,0.14695216472360073,0.14532737417385536,0.18374708771900858,0.29511232816615635
fixed_total,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,12000,2.75,6000,6000,0.0,0.2573375183935052,-0.010923622162470835,0.12265528007651401,0.12313056430272735,-0.022728548041128685,0.1671593000787549,0.16868361349069047,0.016325946711811833,0.1494807298367856,0.15035724474445156,0.13385547499675546,0.169349882173065,0.2758428458083968
fixed_total,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,12000,3.0,6000,6000,0.0,0.2619938362051636,-0.06454296175882769,0.11492220114968055,0.13179797056215603,-0.04170115242153004,0.16315500683019016,0.1683867743450599,0.03561105181761352,0.14714421819922976,0.15138018163174813,0.12113237234570207,0.1509657251254701,0.24553187233221124
fixed_total,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,12000,3.25,6000,6000,0.0,0.27955460596481474,-0.11133058198709864,0.10834871898133057,0.15534473539946764,-0.06370807787046434,0.15998312850562463,0.17218900901478953,0.05246667442948971,0.14703940825469275,0.15610809099568465,0.11271673572514398,0.1384871161029886,0.22238470068355018
fixed_total,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,12000,3.5,6000,6000,0.0,0.3036566124497352,-0.153800548847126,0.10014532618959063,0.18352662931821026,-0.07945830384162939,0.15820245028953436,0.177023913613731,0.07268918842989149,0.14801277582288225,0.1648873816409954,0.10577815871348828,0.12909850049690946,0.20613092681944725
fixed_total,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,12000,3.75,6000,6000,0.0,0.32858151811754727,-0.19279985673425018,0.09275734030162931,0.21394923451420986,-0.09209192725758047,0.15593445144134255,0.18108678477497148,0.0843697645795903,0.14928018086558995,0.17146170266003677,0.10037509397014562,0.12050445020396845,0.18769016731287966
fixed_total,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,12000,4.0,6000,6000,0.0,0.3539971598704248,-0.22688760159882304,0.08529180133023694,0.2423870101405199,-0.10418251803081127,0.15586814015004,0.18746953094006288,0.0965677400247606,0.14864742090950275,0.17725039204633497,0.0985778860209377,0.11645034540881066,0.174825753040725
fixed_total,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,12000,4.25,6000,6000,0.0,0.3823283968787205,-0.2598323151490677,0.07869243641142361,0.27148535772824345,-0.11675958090026389,0.15517383571523707,0.19418472099876846,0.10977988903298729,0.15071549208187293,0.18644837818991755,0.095386416019226,0.11157914505962305,0.1641248125881434
fixed_total,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,12000,4.5,6000,6000,0.0,0.40646720638647615,-0.2893935585550231,0.0724627804527191,0.29832635006256714,-0.12541444300262183,0.15455562498573575,0.19902824545321907,0.11959233476496509,0.14935235984459386,0.1913236426524072,0.0929098699702292,0.10749284483783532,0.15254551408762743
fixed_total,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,12000,4.75,6000,6000,0.0,0.43195741835690005,-0.31719077310619936,0.0668675150866447,0.32416123442942524,-0.13610536511793414,0.15444740049792788,0.20585114589884296,0.12922658169369636,0.1497873194104036,0.1978181263152659,0.09193727892044451,0.1052062631867022,0.1437117817012897
fixed_total,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,12000,5.0,6000,6000,0.0,0.4566083902370166,-0.3421174467990198,0.061565426546894425,0.34761187757788653,-0.14568131230329268,0.15500617789458215,0.2127109669340819,0.1389035310120123,0.15205562043299514,0.20593991635325085,0.09103313301993564,0.10367396714208228,0.1380432435889232
fixed_total,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,12000,5.25,6000,6000,0.0,0.4791446932675564,-0.36646824595017974,0.05710984524784081,0.37089077384718416,-0.15200947335697004,0.15568264646673668,0.2175774043570437,0.14681210038933432,0.15208486519612915,0.21137583607108248,0.09080560677611471,0.10292428290690789,0.13249200445887482
fixed_total,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,12000,5.5,6000,6000,0.0,0.5000408970606168,-0.3890667201025141,0.052577170627633556,0.3926026118558776,-0.15833502817106604,0.15540156508423192,0.22184589839681343,0.15251052384275277,0.1530781854717626,0.2160751842800101,0.09091009764742328,0.1027607956357741,0.12847556515425892
fixed_total,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,12000,5.75,6000,6000,0.0,0.5208730201899747,-0.4106069830560497,0.049649862100174656,0.41359737969369403,-0.16531566084817356,0.1559871917918544,0.22728223949701085,0.1589511358103129,0.15273217918717763,0.22042843346891403,0.09277096505174302,0.1043353257017788,0.126066252288627
fixed_total,center_w4_1.0_5.0,"[1.0, 5.0]",1.0,5.0,4.0,12000,0.75,6000,5491,0.08483333333333332,0.8043548536995823,0.4219981084468737,0.308294620594901,0.5225999112924091,0.13845626831051544,0.3885082832367209,0.4124091851542034,-0.07501785569077539,0.10296237249621955,0.12738523526376333,0.3298673757953999,0.34220881622163146,0.3563963312049446
fixed_total,center_w4_1.0_5.0,"[1.0, 5.0]",1.0,5.0,4.0,12000,1.0,6000,5911,0.014833333333333365,0.516547599241372,0.21656217061132743,0.2921433387207038,0.36363782160489166,0.024896419063926208,0.2842432316193029,0.28530751471429167,-0.06057450791788748,0.11546064261059831,0.13037705199814184,0.25665643606670757,0.3077967624101689,0.3832751961151381
fixed_total,center_w4_1.0_5.0,"[1.0, 5.0]",1.0,5.0,4.0,12000,1.25,6000,5982,0.0030000000000000027,0.43179148571413994,0.10467322662875293,0.2925855588973967,0.31072251768742676,-0.00020266993744449884,0.25002258375661096,0.25000176712377137,-0.04780239677940298,0.1328081622467393,0.14113868563819731,0.25058047769030406,0.3121974617050788,0.44765137895463625
fixed_total,center_w4_1.0_5.0,"[1.0, 5.0]",1.0,5.0,4.0,12000,1.5,6000,5997,0.0004999999999999449,0.4155589786913741,0.051738927328124046,0.2996770618071241,0.3040859792283228,-0.007178208144843994,0.23738854098737822,0.2374772602712289,-0.03731003670824962,0.14555936995777738,0.15025323956618986,0.22312720739277467,0.27602395350671877,0.4311829841252828
fixed_total,center_w4_1.0_5.0,"[1.0, 5.0]",1.0,5.0,4.0,12000,1.75,6000,6000,0.0,0.4104110287083657,0.018515011021618708,0.30084301951017256,0.301387198800365,-0.009061303422427275,0.22884633079617314,0.22900659793565986,-0.03376510066817925,0.1549931249281513,0.15861572112077446,0.19736946577061318,0.23835540093406352,0.3883034971472051
fixed_total,center_w4_1.0_5.0,"[1.0, 5.0]",1.0,5.0,4.0,12000,2.0,6000,6000,0.0,0.40386836084939215,-0.003489916259456758,0.29539870120753464,0.29539470000630874,-0.008968768389397454,0.21971701545903072,0.21988169491986567,-0.022860528901098548,0.16427281623540899,0.165842287558164,0.18704438552034935,0.22473608362206046,0.36562963725454045
fixed_total,center_w4_1.0_5.0,"[1.0, 5.0]",1.0,5.0,4.0,12000,2.25,6000,6000,0.0,0.3905198190032049,-0.032155269949407005,0.27822722779409204,0.2800561549757307,-0.014259997632367504,0.21431476105125255,0.21477082949226725,-0.016249114306723576,0.16639816977090352,0.16717586516512747,0.17333840750924373,0.20272184128040086,0.32040908372612087
fixed_total,center_w4_1.0_5.0,"[1.0, 5.0]",1.0,5.0,4.0,12000,2.5,6000,6000,0.0,0.3811671098850427,-0.04952825420433419,0.2662120954325007,0.2707584093599549,-0.02331088957238766,0.20677906734363158,0.2080717520481246,-0.004380239016132833,0.16932214047778268,0.169364681733256,0.15976014659005908,0.1848581923005804,0.2873433456113306
fixed_total,center_w4_1.0_5.0,"[1.0, 5.0]",1.0,5.0,4.0,12000,2.75,6000,6000,0.0,0.36793267077207026,-0.0709990539137919,0.2474299269422136,0.25739508699369457,-0.029423200546397348,0.19799599376714203,0.2001539521034755,0.009103174999226854,0.17024270176678427,0.17047174214613006,0.15068209870790378,0.17494351112815673,0.26706622990884754
fixed_total,center_w4_1.0_5.0,"[1.0, 5.0]",1.0,5.0,4.0,12000,3.0,6000,6000,0.0,0.35550045901599386,-0.09313614254421157,0.22786552373039076,0.24614707832944813,-0.03534007708318024,0.19070060634588185,0.19393189832702096,0.019652804886401094,0.1667363540557205,0.16787677326460887,0.13904802965152357,0.1597643581768657,0.23734871127630697
fixed_total,center_w4_1.0_5.0,"[1.0, 5.0]",1.0,5.0,4.0,12000,3.25,6000,6000,0.0,0.3501891945200519,-0.11526654174560508,0.2125202039891931,0.2417512880560287,-0.04938667320410191,0.18392232205805945,0.19042275635535816,0.030990508463687366,0.16423167864256713,0.16711660762438216,0.13213884539418144,0.15065036087432768,0.21703801659612898
fixed_total,center_w4_1.0_5.0,"[1.0, 5.0]",1.0,5.0,4.0,12000,3.5,6000,6000,0.0,0.34640159692942013,-0.13845145773664003,0.19410906078139192,0.23841319993991206,-0.058926792592315584,0.1768439927595558,0.18638924958465394,0.04657498236245087,0.16201051100000696,0.16855936666033597,0.12301657780942107,0.14060072826873596,0.20053627540105307
fixed_total,center_w4_1.0_5.0,"[1.0, 5.0]",1.0,5.0,4.0,12000,3.75,6000,6000,0.0,0.34834720651033024,-0.1633617381312211,0.17822600705941544,0.24175664001773436,-0.06772929025685018,0.17110731732649676,0.184011117007533,0.05586625175133684,0.1610052622520809,0.17040954230478492,0.1155758643216692,0.1317240338420558,0.18409480961483313
fixed_total,center_w4_1.0_5.0,"[1.0, 5.0]",1.0,5.0,4.0,12000,4.0,6000,6000,0.0,0.35188477891866826,-0.18496487058056973,0.16212311659840392,0.24595025438824822,-0.07690059799828457,0.1677313721980297,0.18450698150221262,0.06578133992260556,0.15800481010376702,0.17113896043256252,0.1123577244217903,0.12761731297679912,0.1734647268971539
fixed_total,center_w4_1.0_5.0,"[1.0, 5.0]",1.0,5.0,4.0,12000,4.25,6000,6000,0.0,0.36273050386984584,-0.20903312384848896,0.14880508268602252,0.2565815835303582,-0.08782179437285369,0.1643011661692964,0.1862875240748141,0.07806379039719019,0.15794451613986144,0.17617113215507704,0.10609870925879815,0.1204668259527512,0.162608639347551
fixed_total,center_w4_1.0_5.0,"[1.0, 5.0]",1.0,5.0,4.0,12000,4.5,6000,6000,0.0,0.37328008537491675,-0.2314346493911745,0.13682728088684187,0.2688504815870154,-0.09553541719343324,0.16198143974831028,0.18804422289306041,0.08709180803895542,0.15529277898490085,0.17803598210609015,0.10189253050418177,0.11534063436360587,0.15222407981498415
fixed_total,center_w4_1.0_5.0,"[1.0, 5.0]",1.0,5.0,4.0,12000,4.75,6000,6000,0.0,0.3882933122932636,-0.25406559489429614,0.12571835153422536,0.28346392404941095,-0.10609664292468324,0.16079994574201908,0.19263647306113202,0.096857466129867,0.15470523451794055,0.18251325809582009,0.09861840485534855,0.11134091349294606,0.14437749957184676
fixed_total,center_w4_1.0_5.0,"[1.0, 5.0]",1.0,5.0,4.0,12000,5.0,6000,6000,0.0,0.40267220451209723,-0.27347772788195107,0.1140032072278081,0.29628471574454307,-0.11486791395677233,0.16007401983675282,0.19701283934853872,0.10608568926876213,0.1558720260825912,0.1885370325284518,0.0944135108589721,0.10697818977545778,0.13828873799467425
fixed_total,center_w4_1.0_5.0,"[1.0, 5.0]",1.0,5.0,4.0,12000,5.25,6000,6000,0.0,0.42007197358020176,-0.29592022689918007,0.10534305461049481,0.31410840535745954,-0.12147850385920958,0.16017656642197317,0.2010206040232352,0.11461196427120149,0.1557409053962994,0.19335741369157092,0.0923183398831657,0.1045999818900106,0.1329794300815462
fixed_total,center_w4_1.0_5.0,"[1.0, 5.0]",1.0,5.0,4.0,12000,5.5,6000,6000,0.0,0.4354381251038245,-0.31572484707404386,0.09650741807653074,0.3301428607791422,-0.12787535795209204,0.15929637818325956,0.20426261050666125,0.12064671071482053,0.15600405643486856,0.197202530966268,0.08916125906051589,0.10112279579753841,0.12702166886395203
fixed_total,center_w4_1.0_5.0,"[1.0, 5.0]",1.0,5.0,4.0,12000,5.75,6000,6000,0.0,0.45298615617190635,-0.3357530373131587,0.09055746752987916,0.34774903337696794,-0.13521929593522083,0.15999942113723464,0.20947507279309624,0.12743738746933506,0.15540591619550886,0.20096582134062052,0.08960968710630865,0.10124929624734057,0.12425815598409959
fixed_total,center_w5_0.5_5.5,"[0.5, 5.5]",0.5,5.5,5.0,12000,0.75,6000,5388,0.10199999999999998,0.7340510090245721,0.049882877706052174,0.38751141299099007,0.39067317082387604,-0.08331842031265906,0.3544790824242173,0.3641072063174473,-0.03778848577839496,0.10042673640714989,0.10729225131630372,0.2980624886870975,0.33910827596215065,0.38328338520889804
fixed_total,center_w5_0.5_5.5,"[0.5, 5.5]",0.5,5.5,5.0,12000,1.0,6000,5801,0.03316666666666668,0.5787231270381905,0.027991819695003792,0.3731903934116116,0.3742066322107059,-0.05300233654683073,0.3114554270691451,0.31590664554973263,-0.03303422898760117,0.1178368992736842,0.12236993695434227,0.26462748308831374,0.31435518234965354,0.4191714156948151
fixed_total,center_w5_0.5_5.5,"[0.5, 5.5]",0.5,5.5,5.0,12000,1.25,6000,5955,0.007499999999999951,0.49112187095408016,0.003229018389954501,0.3515592923374539,0.3515446030582277,-0.024581974967892235,0.2808987897066224,0.2819488490633462,-0.028172799351374386,0.1377479127781592,0.14058807839256374,0.26230239356908014,0.32087129348009247,0.4827245663061829
fixed_total,center_w5_0.5_5.5,"[0.5, 5.5]",0.5,5.5,5.0,12000,1.5,6000,5995,0.0008333333333333526,0.4576888950330932,-0.007684198294310168,0.3430288423987889,0.34308629497534443,-0.011140260795460755,0.2574281725040541,0.2576476573157495,-0.023622078355367743,0.15093672632240202,0.15276157170375299,0.23224454503716813,0.28312058626376857,0.45889088830669306
fixed_total,center_w5_0.5_5.5,"[0.5, 5.5]",0.5,5.5,5.0,12000,1.75,6000,5998,0.0003333333333332966,0.44568853120006574,-0.020247817334626786,0.33580393066026953,0.3363858701555273,-0.004750164862862757,0.24154288634436008,0.24156945779583747,-0.024550212006402318,0.1603258443541979,0.16218139161513176,0.20335890176603796,0.24290839758178184,0.4093794948003381
fixed_total,center_w5_0.5_5.5,"[0.5, 5.5]",0.5,5.5,5.0,12000,2.0,6000,6000,0.0,0.4326145614735494,-0.02819021657936853,0.3263652519063245,0.3275533751666463,-0.0015302853759737404,0.22600631329160054,0.22599265978946842,-0.016651863885556284,0.16887549118081596,0.1696804730579549,0.18955685654211935,0.2257560207637529,0.37650780319613875
fixed_total,center_w5_0.5_5.5,"[0.5, 5.5]",0.5,5.5,5.0,12000,2.25,6000,6000,0.0,0.41523419428697894,-0.048084851948256284,0.3050348677048232,0.3087764819263801,-0.004764630405396616,0.21825299838658058,0.21828681578544465,-0.013278802223639061,0.17104366626501022,0.17154412367835808,0.1751215308997746,0.20305898113725332,0.32515306487149
fixed_total,center_w5_0.5_5.5,"[0.5, 5.5]",0.5,5.5,5.0,12000,2.5,6000,6000,0.0,0.40672079510609566,-0.05628056905658293,0.29544357769072055,0.30073221017059765,-0.013308661614800526,0.2106394336808893,0.21104193106318817,-0.004252224342070288,0.17444264548842855,0.17447993085384544,0.16064196966392602,0.1843663346920976,0.2891823238359394
fixed_total,center_w5_0.5_5.5,"[0.5, 5.5]",0.5,5.5,5.0,12000,2.75,6000,6000,0.0,0.3913839100712859,-0.0729083498457221,0.2766539447643739,0.28607739581575325,-0.018857488718590627,0.20094665180981094,0.20181286338635498,0.0074641888378966645,0.1748200114274406,0.17496473026803336,0.15085331442756233,0.1738800909318829,0.2663547069159251
fixed_total,center_w5_0.5_5.5,"[0.5, 5.5]",0.5,5.5,5.0,12000,3.0,6000,6000,0.0,0.3783068689607402,-0.09072555870679362,0.2579140540387679,0.27338562446385856,-0.02433731195810061,0.19458909914880754,0.19608903957464263,0.01607856716180627,0.17225533661670514,0.1729898147235234,0.13926957889443803,0.15909149235300102,0.23665678801312498
fixed_total,center_w5_0.5_5.5,"[0.5, 5.5]",0.5,5.5,5.0,12000,3.25,6000,6000,0.0,0.3687056184236443,-0.1080987009993867,0.24136640570359852,0.2644491658833418,-0.0379067564925691,0.18794066959201428,0.19171001675777707,0.025426488115643603,0.16916265613794096,0.17104894385964392,0.1319540825679551,0.14924198306817205,0.21380036143254189
fixed_total,center_w5_0.5_5.5,"[0.5, 5.5]",0.5,5.5,5.0,12000,3.5,6000,6000,0.0,0.3612927900895899,-0.12760769795584725,0.22336286863530114,0.2572282653612041,-0.04704301989178792,0.1808193286181708,0.1868240510503529,0.039693610382449514,0.1670088008774477,0.17164752727354274,0.12370867119021171,0.1408857810238845,0.19959145738922734
fixed_total,center_w5_0.5_5.5,"[0.5, 5.5]",0.5,5.5,5.0,12000,3.75,6000,6000,0.0,0.35952500208905097,-0.1490243466484009,0.20868431346768468,0.256417901853622,-0.05624675907021437,0.1749225845396832,0.18372944466301988,0.048172540588451114,0.1656368220716488,0.17248645714935615,0.11583294853312488,0.13137838301127608,0.18211628504077884
fixed_total,center_w5_0.5_5.5,"[0.5, 5.5]",0.5,5.5,5.0,12000,4.0,6000,6000,0.0,0.3581445468374415,-0.16748175234141116,0.19235411766810093,0.2550374036622722,-0.06511166331943133,0.17157523391992618,0.1835011805177774,0.05705626402432646,0.16217189008506067,0.17190333304268912,0.11249866736477011,0.1273119801998898,0.1715302626186218
fixed_total,center_w5_0.5_5.5,"[0.5, 5.5]",0.5,5.5,5.0,12000,4.25,6000,6000,0.0,0.36365732977203,-0.18913604163135248,0.17835948791835557,0.2599600876224136,-0.0758775170690578,0.16743500245780016,0.18381296263122296,0.06847065918660891,0.1618528220191208,0.175727633310765,0.10635506284750683,0.12047394930441761,0.16108921220089803
fixed_total,center_w5_0.5_5.5,"[0.5, 5.5]",0.5,5.5,5.0,12000,4.5,6000,6000,0.0,0.3698703204478905,-0.20896547156805712,0.16661574165965023,0.267250344949377,-0.08410226112238589,0.16443480980714367,0.18468213377159717,0.07731008385765346,0.15906346009128786,0.17684404580939134,0.1023597477122195,0.115644541043058,0.15129333683044252
fixed_total,center_w5_0.5_5.5,"[0.5, 5.5]",0.5,5.5,5.0,12000,4.75,6000,6000,0.0,0.37977268638974454,-0.22942076119811938,0.154221018729714,0.2764309032404282,-0.09490605332626303,0.16254636374938153,0.1882128469916946,0.08654012046352855,0.15781042908309684,0.17996992328899092,0.09884830756983991,0.11157361880130491,0.14385188003336133
fixed_total,center_w5_0.5_5.5,"[0.5, 5.5]",0.5,5.5,5.0,12000,5.0,6000,6000,0.0,0.39065846768174894,-0.24692460268890795,0.1430488734702129,0.2853617513218473,-0.10394690462627246,0.16159397319302785,0.1921281318590895,0.09567074055165539,0.1584953829054592,0.1851202047382094,0.09484010379967438,0.10746573607648682,0.13810755815254658
fixed_total,center_w5_0.5_5.5,"[0.5, 5.5]",0.5,5.5,5.0,12000,5.25,6000,6000,0.0,0.4046057326170535,-0.2675523589335706,0.13380848298412862,0.29914209127282465,-0.11110587370108503,0.16143115933701468,0.19595966686856744,0.10413788270519954,0.15804771944641344,0.18926071186663052,0.09253148236660809,0.10498848651998767,0.1331949132205381
fixed_total,center_w5_0.5_5.5,"[0.5, 5.5]",0.5,5.5,5.0,12000,5.5,6000,6000,0.0,0.4170489187755308,-0.28673307007750404,0.1235783290507166,0.31222573824046423,-0.11790379708768978,0.15981771599813183,0.19859192018852,0.11001874660645329,0.15781687074095202,0.19236979562257928,0.0888622545909225,0.10103938798744765,0.12705692543123423
fixed_total,center_w5_0.5_5.5,"[0.5, 5.5]",0.5,5.5,5.0,12000,5.75,6000,6000,0.0,0.4321703411646905,-0.30531605216855934,0.1175168891571395,0.32714799288053054,-0.125743549572966,0.16008849804484165,0.20355710765678148,0.1170983707585793,0.1568501525441697,0.19572914565554825,0.08935660660952062,0.10115807140798841,0.12439453294661645
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,0.75,6000,6000,0.0,3.9340255237626076,2.6011491525461405,0.8591873582523055,2.739353353722855,2.2609896488985894,1.5826634425914137,2.759797147318341,-0.5056103415655695,0.3168511411679696,0.5966738897559983,3.4715821895331893,3.024040693911842,1.5773233982600339
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,1.0,6000,6000,0.0,2.634823477501378,2.0850053414685337,0.46851349821856636,2.136987502961972,1.2118611470172527,0.7635894169239598,1.4323334315568093,-0.4816421711281539,0.3033747995312514,0.5692100760013861,1.8226595689593457,1.8070308652608438,1.2060208089469058
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,1.25,6000,6000,0.0,1.988447342034355,1.6429658477739424,0.287233579275026,1.6678807377906795,0.8144071772194448,0.4810997842467714,0.9458739221174074,-0.4449194204157795,0.2819204779213602,0.5267059901012544,1.0608732370655862,1.120890233988086,0.9206191427389615
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,1.5,6000,6000,0.0,1.5606966509568094,1.3033195713153836,0.1931661223024646,1.3175541115721274,0.590543323450689,0.36341145840190037,0.6933882704915756,-0.3928926171296019,0.25433064663263144,0.4680148563153571,0.6568652929925923,0.7190746886531658,0.6848239275505839
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,1.75,6000,6000,0.0,1.2411471596099442,1.0335390548723933,0.1393741758295157,1.042892564604745,0.44854223250619435,0.29433369230476,0.5364774161574649,-0.33867013533529794,0.22433073633550193,0.40621835563275577,0.43625228068122995,0.48775563143717054,0.5135937928942645
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,2.0,6000,6000,0.0,0.9969127636489793,0.8187224257545004,0.10412825402538148,0.8253164826926456,0.34932281398988063,0.25972949011775137,0.43528679416674587,-0.282923793383153,0.20778472377049742,0.35101733368328536,0.3148948495667773,0.36295120140186954,0.4323470861562897
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,2.25,6000,6000,0.0,0.8016056096247463,0.6429645440145288,0.07945178893948929,0.6478541035817416,0.2730578221059149,0.23508417928610945,0.3602997846265764,-0.2371293179189056,0.19187626669063662,0.3050257022813026,0.23718305001808482,0.27966581129239054,0.36001712025064686
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,2.5,6000,6000,0.0,0.6369502173888777,0.49812517453571054,0.06449899339300828,0.5022829046479537,0.20422362840193325,0.2114289330906229,0.2939422286434281,-0.18603331521381009,0.18003454405665972,0.2588733847854736,0.18970874335850527,0.22831821255792978,0.3118958478783984
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,2.75,6000,6000,0.0,0.5073967385498535,0.3767497115718412,0.051742324645016,0.38028563885292305,0.15322296828505244,0.19793345170824864,0.2502966234424127,-0.14108348623719988,0.17402982821321755,0.2240220602230493,0.16344930534694477,0.2002979304374071,0.28678171452039064
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,3.0,6000,6000,0.0,0.39474880729272854,0.27298431712053745,0.04377629775322027,0.2764714854098049,0.10785700755400984,0.1783028714556115,0.2083740612348232,-0.10086496476258208,0.16062673582041198,0.1896586122980814,0.14060590770478537,0.17311723121423364,0.25418435336576906
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,3.25,6000,6000,0.0,0.3099092415176431,0.18420761577979733,0.03819325698302274,0.1881247656993504,0.06410519492379979,0.1672690145222708,0.17911933475088646,-0.06657384920325914,0.15537380903063763,0.16902388714914002,0.12101400330446765,0.15078181512933359,0.22818631450576018
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,3.5,6000,6000,0.0,0.24889871288348117,0.10718826111431065,0.03290993208997932,0.11212585090099278,0.030273716050657023,0.1580041534995186,0.16086531484815095,-0.03212504315597918,0.14990810626024909,0.15329942372229335,0.10892083970717525,0.13588062118699462,0.20819623067888104
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,3.75,6000,6000,0.0,0.21825174452966897,0.03947641215679094,0.029792688340502655,0.049455469477912434,0.0027156394454432207,0.15203750729381685,0.15204908994941196,-0.00796383206648552,0.14835531797028367,0.148556570957056,0.09780596748080524,0.1219332349534055,0.1886834297820751
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,4.0,6000,6000,0.0,0.21345095487814209,-0.02004150241286406,0.027220238371724773,0.033800587358045295,-0.023895359526161244,0.14885565380808266,0.1507491322581034,0.016169234073788896,0.14640921431115678,0.14728723487142623,0.09070291880422199,0.11267205464289141,0.17500737256200813
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,4.25,6000,6000,0.0,0.22752720298534038,-0.07320638364761936,0.024993730837844758,0.0773547482287084,-0.04668594993143581,0.14502509536844224,0.15234287258651738,0.037489128892945416,0.14551499755750513,0.15025485082649936,0.08548605473437058,0.10550708489981235,0.16333595986354535
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,4.5,6000,6000,0.0,0.2524383561597481,-0.12064998428306319,0.02344330750954098,0.12290612587002786,-0.06545075166893025,0.14387367267049195,0.1580505762177914,0.05582432638178981,0.14326998594836898,0.1537505227356344,0.07978454371015897,0.09766329374564231,0.15003048680687003
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,4.75,6000,6000,0.0,0.285208528858662,-0.16371236111565943,0.022116939092527068,0.1651993179477067,-0.08463963436713541,0.14404586794982482,0.16706172984022552,0.07244864104889584,0.14456191109919395,0.16168942051391685,0.07759676935370545,0.09397388920472713,0.1418511830554477
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,5.0,6000,6000,0.0,0.31949221260208344,-0.20209824600760073,0.020644638809710326,0.2031497750858059,-0.10156655161242256,0.1452778550744024,0.1772509576060511,0.08818809958761745,0.14701701346623722,0.17142794644893586,0.07616731256599357,0.09135584128427882,0.13544984467055904
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,5.25,6000,6000,0.0,0.3514044754519206,-0.23744871498440565,0.01940833299688449,0.23824045176438552,-0.11387375079207582,0.14691605698820728,0.18587081947538492,0.10122744820724182,0.14810567372489455,0.1793840321162668,0.07513828592538681,0.08929010855826335,0.12913246071194653
