budget_policy,domain_id,domain_label,train_beta_min,train_beta_max,train_beta_width,n_train_per_n,n,beta,n_total,n_valid,failure_rate,J1,beta_bias,beta_sd,beta_rmse,eta_bias,eta_sd,eta_rmse,gamma_bias,gamma_sd,gamma_rmse,x0.90_rmse,x0.95_rmse,x0.99_rmse
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,10,4.75,1500,1500,0.0,0.6339824513728739,-0.5281715224341025,0.025497260480489815,0.5287861893010314,-0.20281246029999894,0.15522988156178494,0.25536864719826374,0.1849458947871205,0.15138052073327432,0.2389681331922333,0.1433424914913444,0.1511962479841184,0.162874436370871
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,10,5.0,1500,1500,0.0,0.6548509671447473,-0.5483373887821759,0.021553695982040686,0.5487605525537232,-0.20837282779019164,0.15474306316672617,0.25951625642549536,0.1922007375113497,0.15302759853353812,0.24564803638995333,0.1435830256286832,0.15166618572525858,0.15908451627537845
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,10,5.25,1500,1500,0.0,0.6734023085930928,-0.5672218251116271,0.019546197655378097,0.5675582772043648,-0.2126887398487646,0.15453066627324688,0.2628693726158105,0.19650893176737907,0.15377896209925407,0.24949541906794745,0.14739649508234687,0.15595280726665522,0.15865151220824716
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,10,5.5,1500,1500,0.0,0.6907293452441122,-0.5851643812823133,0.017991903453069117,0.5854407279184208,-0.21643938478170843,0.15495971842081857,0.26616256925956944,0.2001267144264782,0.15325999627437892,0.25203902317072735,0.15041806884067221,0.1594558618542734,0.15828722325185848
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,10,5.75,1500,1500,0.0,0.7060619144034715,-0.6014907411318496,0.017133147189468272,0.6017345433855941,-0.21888200334898214,0.15544559222561766,0.26843351997159726,0.20357309001722038,0.15151142680479973,0.2537368944857722,0.15509301026977734,0.16504643545176717,0.16153186132599534
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,15,0.75,1500,1500,0.0,1.0808196166125823,0.7443133299790515,0.31629541966568775,0.8086893287851626,0.47112537207735977,0.46348061062355494,0.6607799808721494,-0.24736898756451384,0.12799193460408997,0.2785003232353141,0.3611555569646765,0.3800997466314797,0.5664826793408699
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,15,1.0,1500,1500,0.0,0.6671012787421902,0.4897427734985375,0.18102697863171,0.5221081344018406,0.2055369276332177,0.30625094321553603,0.36874454899631326,-0.16521101207541394,0.0957397613325722,0.19093106000962873,0.2324587536249012,0.26830486267312653,0.4017379922051082
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,15,1.25,1500,1500,0.0,0.4322404616791065,0.28683349810490777,0.13705223950019968,0.3178745818341204,0.10462658008593638,0.23271504318468184,0.2550821600792789,-0.1059032186038153,0.09752695955590289,0.1439467212048937,0.2107422943542965,0.2527794712314492,0.3434169919983021
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,15,1.5,1500,1500,0.0,0.2930737894096914,0.14387606010285914,0.11608291427395834,0.18484204111005825,0.031183236198014153,0.19086988220163215,0.19333757681878164,-0.05559620916563974,0.10612642149044739,0.11977582087827832,0.18897362594184092,0.2359015911321925,0.34466352347844953
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,15,1.75,1500,1500,0.0,0.22591923986931878,0.03275251170072514,0.10389362506106979,0.1089009477804673,-0.014080783182612753,0.16273731865910487,0.16329129712306945,-0.020857074971522078,0.10995035520732974,0.11187510357319093,0.1619455087689896,0.20292182627974362,0.3136098739438304
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,15,2.0,1500,1500,0.0,0.22400778801873447,-0.059186204968519285,0.0919056825719785,0.10928874710876764,-0.04548326413332879,0.15079846690903836,0.15746029601116515,0.015142551329464612,0.11498361327583842,0.11593840618413896,0.14850293424611744,0.18592175458252752,0.30359465376423567
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,15,2.25,1500,1500,0.0,0.2630047494513078,-0.13706695748799252,0.08028256207721028,0.15883432799255692,-0.0745812585423624,0.1491083370705147,0.1666758474171977,0.04423769386429512,0.11922591731945875,0.12713109915696105,0.1401670342862298,0.17220032919405234,0.2894720032611378
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,15,2.5,1500,1500,0.0,0.31355073364918595,-0.19862547048245893,0.07325485317733711,0.21169500117559545,-0.10741730715742441,0.14581910779060356,0.1810732299347483,0.07291458864645481,0.12411892503196621,0.14391585892529415,0.13028693781259532,0.15648670443386165,0.2653228503242608
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,15,2.75,1500,1500,0.0,0.3624058279951652,-0.25321056041301293,0.0632779615316556,0.26099237329852515,-0.12820110906684815,0.14204599258360773,0.19130900919461738,0.09765786521017651,0.13075231184622108,0.16316196936124042,0.12976369890568806,0.15612100208066418,0.26508137465605836
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,15,3.0,1500,1500,0.0,0.4065237716967212,-0.3009250134536359,0.054411139104555584,0.30580134412068977,-0.14313597747548046,0.1459509627599694,0.204390289534678,0.11663000062022831,0.12798471567363354,0.17312343698193466,0.12391775702286702,0.14243243633600014,0.2303860798550391
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,15,3.25,1500,1500,0.0,0.45008072553385164,-0.3426562796108157,0.04867569505548651,0.346094018580213,-0.1590788165359137,0.14613461197292466,0.2159795309832234,0.1335462091879366,0.13535899198926943,0.19011689034997475,0.12548685689665337,0.143248882165556,0.2278756356877643
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,15,3.5,1500,1500,0.0,0.49054093925588443,-0.3804450474877353,0.04183773072434366,0.3827370676321188,-0.17380852179835382,0.14650033801415854,0.22728273813754393,0.15569933313860423,0.1351117866110416,0.20611964266200558,0.11759638960086705,0.13163201701119592,0.20471073732131848
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,15,3.75,1500,1500,0.0,0.5241065254461323,-0.4149776648673721,0.03795389732409256,0.41670853162450366,-0.18433235204681425,0.14629324744410946,0.23529951646647218,0.16508026754363062,0.13578138149482133,0.2137189444977019,0.11827607385623767,0.12836883909496463,0.1841010741218935
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,15,4.0,1500,1500,0.0,0.5568303458461449,-0.4448021294818344,0.03254665814709312,0.44599048550181786,-0.1938518976368631,0.14927111587316774,0.24463354159656336,0.1776817048974003,0.1405323065601779,0.2265103777377818,0.11915876850473693,0.12874047728571406,0.17766080848037358
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,15,4.25,1500,1500,0.0,0.584533416975046,-0.4726794513211355,0.028916202758823017,0.47356251229594926,-0.2022501328358143,0.14862031556801483,0.2509549543234957,0.18724454583003164,0.13925473559916693,0.23332268087128646,0.11932760235027619,0.1261746230282348,0.1590455486763752
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,15,4.5,1500,1500,0.0,0.6096254070144451,-0.49798583012799524,0.024876723789897606,0.49860638366069515,-0.2092383661248772,0.1472007000492198,0.2558012794915718,0.19460104369315162,0.14051374664544353,0.24000107595760117,0.12305905582222837,0.129593429089095,0.15284829369708824
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,15,4.75,1500,1500,0.0,0.6333840455212085,-0.5203849311637821,0.02288787138674559,0.5208876865529773,-0.21643753158514353,0.14777524613692877,0.2620461220865251,0.2036816159656828,0.14039279335590027,0.24735237419057365,0.12334386911870983,0.129500348403981,0.1453600048907252
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,15,5.0,1500,1500,0.0,0.6542534149688771,-0.5409705525626728,0.020024828659695938,0.5413408031671346,-0.2221954831071264,0.1473956508805694,0.26661175322889213,0.20882731159044646,0.14255013092057292,0.2528158200449797,0.12715030532995658,0.133349871525716,0.14156209264352765
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,15,5.25,1500,1500,0.0,0.6747124585582314,-0.5600554623100854,0.018046000370311333,0.5603459305530014,-0.22622048511843196,0.14924609619492482,0.2709894011183657,0.216930845195517,0.14411432506790775,0.2604113751891292,0.12894560298546728,0.13571117737760213,0.14015449502376623
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,15,5.5,1500,1500,0.0,0.6924925840528985,-0.5778659186493661,0.016036459350869465,0.5780882428484734,-0.2301935995582465,0.14865160381891176,0.2739920821166889,0.22217415156412668,0.1447097383327265,0.2651194096741822,0.13165340523761437,0.1393122630500887,0.1412369584376328
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,15,5.75,1500,1500,0.0,0.7084167440196018,-0.5945624282854652,0.014824909909332376,0.5947470996683321,-0.23319862409882933,0.14937426924790276,0.27691044667916825,0.22565148867609947,0.1433383342783561,0.26730277806896147,0.13602307811116188,0.14407591266804778,0.14162885648030943
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,20,0.75,1500,1488,0.008000000000000007,1.1771823658598461,0.8002971886808459,0.2724009243491264,0.8453567215584783,0.6254781207866427,0.47468040081444596,0.7851069588103178,-0.18230663644515174,0.10558834340262802,0.21065876534172778,0.4630480939366439,0.3484690522180326,0.43240969006779423
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,20,1.0,1500,1490,0.00666666666666671,0.698854701148608,0.5221622387189833,0.15220287596830145,0.5438782690428136,0.2773681624533495,0.2861704552163788,0.3984616228461691,-0.10992348430601145,0.08425980769061107,0.1384850991424992,0.3406321747385488,0.3114645665253453,0.28838967356355677
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,20,1.25,1500,1487,0.008666666666666711,0.44750341556287737,0.3070703421067023,0.10790273642053679,0.3254648455201215,0.1307697831244917,0.20851584873522513,0.24606981943891124,-0.06489463458962652,0.0893325388928119,0.11039134653754622,0.2478686803893384,0.2752654367770588,0.31199733855565887
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,20,1.5,1500,1495,0.0033333333333332993,0.2905327401653316,0.14728602359539772,0.10094720413428744,0.1785404561701908,0.05763154566389614,0.17448948581780557,0.18370522613899323,-0.02775426593790125,0.09680923363005155,0.10067799202869228,0.1947519452480249,0.24119349074777346,0.3455755531791148
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,20,1.75,1500,1499,0.0006666666666667043,0.21492845850358713,0.0399522137913414,0.09846648783415618,0.10623257755989927,0.008577484313728942,0.1519685484718949,0.15215980545996494,-0.0006458673662821242,0.1000593688550469,0.10002807307336113,0.1460808520411562,0.19029788965404865,0.31462717354275627
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,20,2.0,1500,1500,0.0,0.20807192119362886,-0.042502495053456185,0.09415680350716893,0.10327659655842764,-0.025931298228080234,0.14320460738446586,0.14548649455378515,0.028109866801271744,0.10333684379528953,0.10705862363661756,0.12465678810097777,0.16438144007408736,0.2897618786972236
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,20,2.25,1500,1500,0.0,0.23694763839688743,-0.11140532844845868,0.08471826331679704,0.13994122536513978,-0.060865290436766285,0.13523380323234763,0.14825846685978097,0.051876706348586585,0.10907246366305319,0.12074793492872879,0.11666734860996926,0.15034542684093538,0.2682370475656147
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,20,2.5,1500,1500,0.0,0.28696045111819224,-0.17722642610023095,0.0732176984380689,0.19174583068544737,-0.08877532407898105,0.1353229165023995,0.16180587659771928,0.08099316609147916,0.11334622700856542,0.1392791988027925,0.11254131239642187,0.14372588165620023,0.26222379726246187
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,20,2.75,1500,1500,0.0,0.3374798157463597,-0.2313603240624173,0.06395674539531626,0.2400319517376253,-0.11637515128936347,0.13033528503345462,0.1746972738902669,0.10666472605482964,0.11995991196715078,0.1604934599182543,0.1082325662083652,0.13667216018388248,0.24882467792563573
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,20,3.0,1500,1500,0.0,0.38396299916531207,-0.2811929585662183,0.05594936273748326,0.2867014549152008,-0.13447207746119308,0.13159421509781472,0.18811760250520834,0.12532049345017868,0.11893625427799163,0.17274729550768922,0.1021385157466876,0.12511338101239888,0.22526417980265237
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,20,3.25,1500,1500,0.0,0.4309813207072676,-0.32479364059821564,0.048019440044983326,0.3283218517717969,-0.15891229062467863,0.12992175422535374,0.20523529234619522,0.1441918266420115,0.122665739343428,0.189283214319946,0.1023234704478181,0.11996635111136632,0.20565603419283926
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,20,3.5,1500,1500,0.0,0.4735836297513041,-0.36263632076432084,0.04099720492132544,0.3649448608145761,-0.17756366185453393,0.12928111296876899,0.219616296702957,0.16455886334587363,0.12568331836240587,0.20703957388849295,0.1001766487074637,0.11736402724767821,0.20063615753734151
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,20,3.75,1500,1500,0.0,0.5103517853643488,-0.3986021875743531,0.03584968031515095,0.4002100032708318,-0.1894659644600092,0.12976086837432896,0.22961709299334376,0.17667406598677088,0.1279221345240722,0.21809834642157472,0.09969291433400827,0.11283460218929896,0.1816585137525477
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,20,4.0,1500,1500,0.0,0.5403113836760537,-0.4289858601631489,0.0297642560805957,0.43001649800054725,-0.20100612407987653,0.1265181653021299,0.2374860771461438,0.18561510409388363,0.12720214618954495,0.2249945909105657,0.10362144065678723,0.11334428224337105,0.16381298216001894
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,20,4.25,1500,1500,0.0,0.5760878371379936,-0.45800693229789474,0.027200954024248682,0.458813413787665,-0.21575153384461385,0.13017220447003838,0.251956803118475,0.20138314027299672,0.13168754183822837,0.24059346788547348,0.101453162336838,0.11008506795550176,0.1563825379787529
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,20,4.5,1500,1500,0.0,0.6020320288320102,-0.4829226117334439,0.022858172436280227,0.4834629216805351,-0.22412322515854463,0.12832153903418458,0.2582376034275076,0.21028602584240152,0.13345849063890894,0.2490371604313792,0.10396784400395132,0.1117596342810714,0.14847516581137843
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,20,4.75,1500,1500,0.0,0.6289548824088068,-0.5081355675510041,0.02033466391415959,0.5085420119333098,-0.23631474204298525,0.1272518919336323,0.2683782888850444,0.21824915181441293,0.13161008878160457,0.25483790977763315,0.10788091285810802,0.1130337452803086,0.1342093341515114
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,20,5.0,1500,1500,0.0,0.6540973997935077,-0.5294763647402289,0.018994322257482505,0.5298167273441798,-0.24566298672904202,0.12951771071021329,0.27769399923535054,0.22781148692141537,0.1346762965837074,0.2646198908464893,0.11061245971039788,0.11596099783257219,0.13203874692749248
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,20,5.25,1500,1500,0.0,0.6748066511353417,-0.5492566812247889,0.016555713384968654,0.5495059697473639,-0.25353124539369265,0.1281642599773501,0.28406551921706646,0.23468570772101452,0.13284717005764096,0.2696553103879884,0.11343524149532998,0.11814883210095618,0.12542739677033596
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,20,5.5,1500,1500,0.0,0.6938946952611278,-0.567547549220501,0.014754828563679096,0.5677391834773222,-0.25885831813801957,0.12847622094818734,0.2889684483217366,0.2392367404597514,0.13578430369343608,0.2750623629844053,0.11872097812902638,0.12416824904337853,0.12765804796187125
fixed_density,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,4500,20,5.75,1500,1500,0.0,0.7139655446072033,-0.5850280793974948,0.01416676935108766,0.5851994679074244,-0.2677442627501303,0.12968580137075678,0.2974797220675746,0.24527881951271646,0.13654642893784655,0.28070303989398887,0.12354542588071005,0.12904318322704217,0.12774576347894792
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,7,0.75,1500,1500,0.0,2.783557747091052,2.1534769473811988,0.39182335874853674,2.188809301195574,1.2001841416586676,1.1403876916089528,1.6553123788791952,-0.39305904195788194,0.2505892167642383,0.46609924127770974,2.0771419547676935,1.7223741085724582,0.7904105670734127
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,7,1.0,1500,1500,0.0,1.82952753379141,1.5341677712879307,0.2231511174996007,1.550301252687921,0.6446734580704813,0.623698811577204,0.8968526866947886,-0.3072948519838898,0.21211353067231875,0.3733527570321147,1.1049727572999337,1.0700913998515038,0.7047807617213449
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,7,1.25,1500,1500,0.0,1.3031695068979734,1.1010984302535,0.14555527753474332,1.110670953837841,0.4310701132441078,0.4296036423789094,0.608488038133167,-0.23545329376326984,0.19746099313636156,0.30725088032176123,0.7078498179206905,0.7591612795772683,0.7098208980035358
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,7,1.5,1500,1500,0.0,0.9560972698895207,0.7987736245465882,0.10557467601470828,0.8057157593172012,0.2872155700307805,0.34034194233176635,0.4452507154624146,-0.1763012574091322,0.18877905087067534,0.2582555034424417,0.4987995792520782,0.5671088734116831,0.6345279186904687
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,7,1.75,1500,1500,0.0,0.6997103607933062,0.5691810487625371,0.08098380984844507,0.5749096202677011,0.1885449306262466,0.2759073371524399,0.3341007327941828,-0.12962360030496825,0.1751239152885321,0.21783070920220704,0.35713380235970443,0.4177741166481916,0.519143436630191
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,7,2.0,1500,1500,0.0,0.5165083547138142,0.3964205201029178,0.06425580765620431,0.40159094242401344,0.10511974493913141,0.23677152080272942,0.2589855980627685,-0.08068295054172733,0.17872776136320645,0.19604095349756429,0.2917218205042718,0.36013664562113934,0.5139118406383536
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,7,2.25,1500,1500,0.0,0.39001290593907934,0.2549454256420004,0.05396455964182176,0.2605904877465502,0.05962984056906245,0.22031054935691322,0.22816682102969763,-0.05076836334685915,0.17200250812476806,0.17928348021014692,0.22914058473974352,0.285082983664207,0.424007232797277
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,7,2.5,1500,1500,0.0,0.29570977867366266,0.14169817220721193,0.04762436172273664,0.1494822390223771,0.006331647838210358,0.19348425925932333,0.19352336010523916,-0.017480023028434453,0.16541079709756293,0.16627700536653117,0.18713570010869723,0.23631938305994268,0.368611678631065
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,7,2.75,1500,1500,0.0,0.26079836862076566,0.04719742901401088,0.04089259019645574,0.062439462168454654,-0.021215573996857785,0.1904839486652711,0.19159865828339467,0.01106727412051444,0.16523551094209574,0.16555076799389923,0.16188184296536778,0.2052112382202647,0.3284445309473139
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,7,3.0,1500,1500,0.0,0.2520573578616985,-0.03254942350020003,0.03546178530366362,0.04812655013926538,-0.047794008113959216,0.1760730100722245,0.1823877854579091,0.03671984758502252,0.1631589487627934,0.16718684918280166,0.14932260321127241,0.18823971874843157,0.30493600520628994
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,7,3.25,1500,1500,0.0,0.2748030707999731,-0.09960113504930919,0.03285060513940865,0.10487530176181005,-0.07139879030074367,0.17308394179593117,0.18717870105887702,0.05552124859866967,0.16253318117256965,0.17170332749069223,0.13263060776889446,0.16623063547071093,0.2698628971177972
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,7,3.5,1500,1500,0.0,0.3065632569931398,-0.16029303108862739,0.028801039109717708,0.1628582287435198,-0.08602051803323123,0.1700921104634306,0.19055594457774003,0.06983611530058056,0.16213297502040477,0.1764841631842657,0.12150815668180368,0.1486181593423481,0.23614398981913937
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,7,3.75,1500,1500,0.0,0.340828281753632,-0.21149809105957926,0.026416585071547177,0.21314036047804386,-0.1002186204951493,0.16373172115921306,0.19192179750278468,0.08423105698399518,0.1637807675551754,0.1841225896562472,0.11584228189156388,0.13970313035024198,0.21754310039273392
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,7,4.0,1500,1500,0.0,0.37679456627426694,-0.25694956548966463,0.023894200741837186,0.2580574188287029,-0.1102652835780648,0.1660407723508723,0.19927265530767138,0.09763671510001408,0.1617264091812883,0.1888674736631757,0.1112502170268171,0.13128865008010504,0.19634052551509137
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,7,4.25,1500,1500,0.0,0.41385258617681037,-0.29740719873104976,0.021395010731170026,0.29817525580925425,-0.1244670979367624,0.16504805125969307,0.2066754874691371,0.10942687255847158,0.16641798474589367,0.1991248924361657,0.11206558974993831,0.13048038233245188,0.18912348102631502
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,7,4.5,1500,1500,0.0,0.4424501750800877,-0.33459301103465217,0.019791977087317544,0.3351774817048749,-0.13149501920300985,0.1647900383411772,0.21078091226167103,0.11509637753813233,0.1604980285493504,0.19745789478396714,0.10860857668482368,0.12338481519944391,0.1672749979972126
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,7,4.75,1500,1500,0.0,0.47329079692267856,-0.3666398194334688,0.017872388278072308,0.3670748786130612,-0.13961009847391842,0.16693059267464583,0.2175734936784011,0.12473444019489024,0.162421961209298,0.20474859411357457,0.10970306897670588,0.12384495288084023,0.1615603170406561
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,7,5.0,1500,1500,0.0,0.5014669198067794,-0.39618296407522985,0.015907859204250287,0.3965019953307181,-0.1478173531064891,0.16743777052024514,0.22330850096865448,0.1316244232351507,0.1645649366501085,0.21068591019427602,0.11211101650873462,0.12543389464697163,0.15648697434807782
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,7,5.25,1500,1500,0.0,0.5251231996328265,-0.4236227717138968,0.014175527801211812,0.4238597224781822,-0.15005840555086486,0.16808148584076968,0.2252777767593904,0.1371378782018754,0.1629666884417303,0.21294889939063302,0.11329585138938007,0.12631996072970963,0.1515473873345389
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,7,5.5,1500,1500,0.0,0.5482224862632022,-0.4483060407988616,0.01291987580006991,0.4484920491216234,-0.1566545109093632,0.16761543777205065,0.22938361059830534,0.1418682967894172,0.16333127873126593,0.216300567517007,0.11573708146924515,0.12856239572872444,0.1487543175990346
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,7,5.75,1500,1500,0.0,0.5699800954554421,-0.4707064345774115,0.012100187122443836,0.47086183161442546,-0.16371849329539315,0.16804490915688997,0.23457197291975315,0.1466373478024065,0.1632718416944807,0.21941384246359197,0.11967252596399161,0.13276501893717071,0.14999596102983895
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,10,0.75,1500,1500,0.0,2.680400634847497,1.8221243183940146,0.5081267054724565,1.8916018746020355,1.4281283323787732,1.1280335272294602,1.8196598214696644,-0.46119292561035596,0.28737464556478715,0.5433489168314568,1.7415985639039784,1.3286733758263656,0.5971467310275342
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,10,1.0,1500,1500,0.0,1.750997576738009,1.378647236212973,0.2813613647142133,1.4070464254339574,0.7450458667712763,0.5691674634233473,0.9374587869759663,-0.38690568252516566,0.2402631270378336,0.4553942172859171,0.9005920974210748,0.8196806968967045,0.5081630984315098
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,10,1.25,1500,1500,0.0,1.2562710191683601,1.0132676304344468,0.18772157149636146,1.0304985135194027,0.48713806392158876,0.37841355015839634,0.6167696845026184,-0.31157844600078527,0.19705228215922135,0.3686256142960663,0.5392409931829498,0.5435223891555541,0.457402317966958
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,10,1.5,1500,1500,0.0,0.9309862790520071,0.750414909973186,0.12313004831237526,0.7604429226235685,0.3275715535823681,0.3039667438857437,0.44680790829759853,-0.23746235655793727,0.18016096737347456,0.29803474008503067,0.36113702569673267,0.39555981053854344,0.42602765038723633
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,10,1.75,1500,1500,0.0,0.6855980514786713,0.5388777371647887,0.09366761821880107,0.5469524560990876,0.2212547734695429,0.25029611566885157,0.33400607011194855,-0.17905389831041243,0.16518334039496543,0.24357266695361882,0.27923139487515963,0.3224243522603842,0.399057589845224
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,10,2.0,1500,1500,0.0,0.5090677771082992,0.3744685211592879,0.07450635932707879,0.38180383722667466,0.15098372556605075,0.21915823178244623,0.2660721626240538,-0.12418173999525496,0.16485887984614195,0.20635269769385384,0.2241599965391718,0.2707969515263469,0.3763791888270799
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,10,2.25,1500,1500,0.0,0.3733368234288182,0.2401861837313236,0.05901330801792877,0.24732499199424615,0.08735352252819431,0.1970745643385345,0.21550668099009704,-0.08520736027858752,0.15660031089007484,0.1782346838064892,0.18408340102226906,0.22930120075080168,0.34293764049054476
fixed_total,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,12000,10,2.5,1500,1500,0.0,0.2790386963685522,0.13256961973594725,0.05103243164624396,0.14204674213303545,0.037333702453435286,0.17660640184060622,0.180451747832636,-0.04113796560017756,0.15312015586557803,0.1585007376153145,0.15913403805348916,0.20021288709281912,0.3093655466000674
