sim_id,est_beta,est_eta,est_gamma,r_squared,has_intersection,gradient_type,grad_min,grad_max,sigma_min_min,sigma_min_max
691,1.170414,854.502407,992.740676,0.959730,True,normal,-0.098215,2.996645,153.477671,294.129660
692,2.017790,1425.863335,810.123483,0.917879,True,normal,0.032107,0.975092,157.729627,432.665124
693,1.510716,934.250057,1188.808150,0.948805,True,normal,-0.006486,1.789625,131.635412,293.863218
694,1.647284,1103.607830,876.063798,0.901015,True,normal,0.015349,1.751555,147.683782,398.297189
695,2.565133,590.600563,1588.346017,0.902863,True,normal,0.002032,0.605597,33.998725,144.234816
696,1.948876,1078.220512,987.658681,0.855078,True,normal,0.018753,1.000748,152.727595,382.068785
697,1.575880,630.567425,1334.354884,0.977336,True,normal,-0.059593,1.658686,59.580561,166.555580
698,1.802860,885.829749,1063.491484,0.925060,True,normal,0.010752,1.355241,96.230225,288.356358
699,1.723305,1110.194414,917.272217,0.931028,True,normal,0.005285,1.511998,132.488663,369.723883
700,1.451362,738.781009,1120.364415,0.981297,True,normal,-0.071619,2.105685,67.811864,204.247992
701,1.844918,851.211550,1142.021906,0.968765,True,normal,-0.025663,1.243377,75.010038,225.346662
702,4.698226,1942.834116,70.981159,0.709350,False,below_offset,-0.262930,0.000634,217.682660,234.901075
703,3.375059,1920.950533,0.000000,0.640520,False,below_offset,-2.115746,-0.017283,184.759599,362.560624
704,1.755787,753.999788,1092.884352,0.866143,True,normal,-0.038189,0.857376,165.302838,252.776754
705,1.521544,941.120181,1087.526178,0.970427,True,normal,-0.010440,2.207507,96.483386,286.751479
706,1.259008,528.638047,1251.974439,0.969769,True,normal,-0.126377,1.930405,74.267322,146.249043
707,0.817550,394.804381,1388.759341,0.968261,True,normal,-0.647859,0.346818,90.970302,235.754956
708,1.780989,1308.305878,794.959923,0.973883,True,normal,0.002631,1.526797,93.038033,368.660535
709,2.240370,1241.778313,710.485648,0.952840,True,normal,0.018417,0.873248,82.162663,325.415003
710,2.878889,1312.465458,681.298448,0.780360,True,normal,0.049520,0.420275,144.619565,347.453334
711,2.287748,906.567121,835.627279,0.948311,True,normal,0.013305,0.839209,49.039835,232.342841
712,1.193512,1297.260362,878.998097,0.933350,True,normal,-0.000161,2.915878,264.757328,483.198697
713,1.225106,675.576232,1668.041147,0.959347,True,normal,-0.124024,1.725470,118.890948,195.685297
714,1.833018,543.177601,1222.710710,0.895089,True,normal,0.002338,1.262201,65.068019,179.332559
715,0.901244,426.477932,1602.996249,0.980929,True,normal,-0.436741,0.479879,69.896713,177.594930
716,1.911144,574.039592,1127.893899,0.883211,True,normal,-0.023115,0.815734,98.973173,171.537723
717,2.949003,853.923833,1193.793648,0.760334,True,normal,0.014627,0.400101,74.617900,222.544542
718,1.769645,1346.656437,842.543510,0.951784,True,normal,0.009172,1.448795,140.553306,420.080558
719,2.549793,1518.674980,631.720175,0.917995,True,normal,0.056394,0.643385,109.436293,384.479996
720,2.354723,708.321511,1251.543220,0.917105,True,normal,0.006397,0.718485,45.633244,183.926788
721,0.957708,683.495971,1207.168054,0.938249,True,normal,-0.095205,2.395894,152.929489,220.609374
722,1.597549,802.503381,1184.839873,0.848590,True,normal,-0.002671,1.464677,158.803688,311.395756
723,1.506255,878.883769,1232.567666,0.951255,True,normal,-0.009868,2.167543,113.510453,284.107613
724,2.668545,1212.809319,735.169917,0.821658,True,normal,0.029301,0.489676,136.441646,328.211619
725,1.610625,593.862377,1497.291772,0.925527,True,normal,-0.027815,1.087045,106.876248,179.916008
726,1.017885,624.895411,1242.053370,0.907705,True,normal,0.001369,1.564198,191.707274,246.515367
727,2.207535,936.490895,929.319112,0.916669,True,normal,-0.005397,0.756867,103.288268,254.660085
728,1.067373,757.323242,1024.491847,0.977529,True,normal,-0.096829,3.723782,108.532423,232.120392
729,3.128776,1416.421138,753.091910,0.628488,True,normal,0.053493,0.335371,182.732495,382.444814
730,4.946116,2066.361663,0.000000,0.421436,False,below_offset,-0.850259,-0.017734,157.354910,340.769261
731,0.886596,372.640383,1473.917243,0.956479,True,normal,-0.569547,0.367979,87.796929,230.849808
732,1.437060,945.689447,1161.998621,0.964015,True,normal,-0.001368,2.355440,117.168146,297.227979
733,1.710316,1124.144240,920.013315,0.944925,True,normal,0.003762,1.386474,135.771246,349.645921
734,1.201621,594.661112,1399.709473,0.930332,True,normal,-0.040711,1.592791,138.459112,198.805717
735,5.083634,2496.378492,0.000000,0.633934,False,below_offset,-0.638685,-0.010413,167.831172,321.887842
736,1.472480,861.015953,1152.834555,0.896512,True,normal,0.004831,2.210477,142.284960,321.809939
737,1.631625,1096.909804,934.547758,0.987454,True,normal,-0.021975,2.139415,64.640264,306.693928
738,1.608922,830.912913,1142.771809,0.836922,True,normal,-0.063959,0.884567,223.823268,307.561079
739,2.068653,1356.701556,754.917912,0.944059,True,normal,0.020968,0.990877,110.370716,374.544670
740,0.970269,619.940418,1664.381467,0.969524,True,normal,-0.127202,1.006962,113.890813,154.995157
741,1.895562,957.328050,1011.745567,0.845765,True,normal,0.012975,1.067317,135.637284,345.691743
742,2.395834,1263.561865,643.936533,0.926709,True,normal,0.039089,0.730367,89.108908,326.225154
743,1.179529,726.109766,1183.038831,0.913887,True,normal,-0.033787,2.748898,146.800880,263.537845
744,1.388132,852.669068,1166.918647,0.930689,True,normal,-0.063582,1.546734,170.543275,282.338169
745,1.011795,686.433616,1246.356975,0.969202,True,normal,-0.193620,2.784539,128.849737,212.989861
746,2.036053,830.508473,1658.126454,0.974685,True,normal,-0.018628,1.104761,52.250488,200.866921
747,2.695222,428.768696,1335.109330,0.853222,True,normal,0.002552,0.506424,29.703536,107.119414
748,1.303821,668.108499,1326.145034,0.891786,True,normal,-0.080231,1.302325,182.117598,247.590076
749,2.165330,1014.435311,784.468511,0.962036,True,normal,0.011997,0.998669,53.987133,267.278800
750,1.554413,774.440055,1405.374127,0.884609,True,normal,-0.036541,1.100789,169.608427,260.842384
751,1.528814,986.958016,1000.338269,0.926894,True,normal,0.009232,1.946092,141.840563,340.858002
752,1.081078,865.865534,1027.649300,0.874566,True,normal,0.006856,2.559599,242.299160,361.294778
753,1.248248,560.949438,1156.418908,0.984243,True,normal,-0.141498,2.314320,60.934610,147.832066
754,3.087989,965.817599,1063.699827,0.664019,True,normal,0.022156,0.347904,101.859020,257.482979
755,1.629422,1148.724591,1044.673104,0.968904,True,normal,-0.058987,1.478806,124.248042,325.383951
756,0.645468,470.903091,1378.260669,0.932857,False,below_offset,-0.353267,0.034386,186.314828,310.521587
757,2.239288,1216.687701,938.580487,0.952323,True,normal,0.004537,0.868965,77.526616,312.310143
758,1.532986,473.008720,1343.931894,0.953452,True,normal,-0.076855,1.244462,70.208226,129.592363
759,1.035925,260.235144,1762.664117,0.917106,True,normal,-0.199190,0.220503,74.469851,127.594581
760,6.076331,1775.306168,0.000000,0.651084,False,below_offset,-0.739574,-0.009681,95.067267,191.414048
761,1.531505,696.285839,1169.170719,0.954828,True,normal,-0.047681,1.480640,99.042651,202.915264
762,2.134750,1007.999042,1108.393336,0.719862,True,normal,-0.012383,0.546329,243.583170,354.574652
763,1.129470,711.939534,1155.773479,0.970980,True,normal,-0.136383,2.633499,113.480024,213.285920
764,1.455946,953.076092,990.289841,0.977667,True,normal,-0.062654,2.043407,97.154938,275.158493
765,1.098476,528.670009,1475.261992,0.960852,True,normal,-0.115330,1.667061,96.746635,153.341166
766,2.177861,1121.036052,786.092895,0.894566,True,normal,0.020593,0.752507,137.010382,344.015719
767,2.676234,1273.931009,711.721516,0.852789,True,normal,0.038375,0.514153,123.315245,334.803455
768,1.425998,808.478662,1088.170146,0.965565,True,normal,-0.018794,2.134631,101.470258,244.098771
769,1.026283,440.950977,1347.049648,0.982467,True,normal,-0.202494,1.145660,61.419518,115.393368
770,1.423527,780.882038,1318.673828,0.978626,True,normal,-0.040152,2.402078,77.447777,225.063717
771,1.596595,870.027435,1028.278466,0.975344,True,normal,-0.010876,1.830701,78.503712,244.468208
772,1.049178,441.019232,1391.917266,0.967578,True,normal,-0.128091,0.956849,82.741957,117.253118
773,2.799844,1174.833938,1065.121041,0.823799,True,normal,0.025843,0.462742,98.936516,303.055850
774,2.790103,1194.459620,1001.776838,0.802073,True,normal,0.026300,0.449178,117.935554,316.885191
775,1.896732,886.035186,972.321074,0.919800,True,normal,-0.018105,0.943590,128.117007,260.389024
776,1.487394,1040.921676,1180.125044,0.969617,True,normal,-0.022551,2.167109,120.328625,319.846005
777,1.304281,899.491666,1102.073074,0.990031,True,normal,-0.068711,3.091551,70.044596,253.136118
778,2.328078,1407.780065,625.309917,0.955969,True,normal,0.039758,0.852464,75.783980,356.130853
779,1.654918,1073.958277,1169.694798,0.965006,True,normal,0.001099,1.812417,91.603858,314.200020
780,1.431941,1049.632295,1081.512594,0.959149,True,normal,-0.005104,2.207512,149.140423,342.245359
781,2.357967,1343.151807,842.058564,0.942494,True,normal,0.020069,0.777559,84.192291,343.061936
782,1.328626,801.640187,1352.602126,0.954448,True,normal,-0.090463,1.763271,139.807714,247.723592
783,2.131303,1056.326661,735.278593,0.910293,True,normal,0.028520,0.867938,108.459746,318.771264
784,1.248229,1212.220507,1062.376553,0.992366,True,normal,-0.208485,3.114224,85.699735,351.914525
785,2.081258,857.337851,1011.162570,0.944265,True,normal,-0.011157,0.911836,83.088743,227.767289
786,1.778768,1003.102605,1045.152511,0.935508,True,normal,-0.005701,1.167963,130.578693,296.723782
787,2.237707,1431.613442,895.141649,0.943027,True,normal,0.012812,0.830373,107.422386,374.447577
788,1.681484,1135.006250,1150.457147,0.866024,True,normal,0.001820,1.348484,199.331350,427.337798
789,1.942925,1411.994319,719.078851,0.973792,True,normal,-0.012093,1.221971,95.643720,375.743716
790,1.499847,957.193626,1227.120002,0.948140,True,normal,0.002163,2.131053,125.391210,315.081989
791,1.899336,620.806694,1378.273136,0.951556,True,normal,-0.001525,1.107669,59.824302,164.417457
792,1.182112,731.371003,1394.969830,0.989779,True,normal,-0.103735,2.964413,64.571847,188.070791
793,0.662006,479.042673,1530.295388,0.931373,False,below_offset,-0.375919,0.023286,161.656451,292.432599
794,2.288248,1308.173213,1083.770362,0.871280,True,normal,0.001029,0.648246,164.315032,368.034555
795,1.183653,679.347207,1405.496609,0.955413,True,normal,-0.001759,2.154014,120.558203,208.498509
796,2.958064,892.027497,916.732482,0.674808,True,normal,0.018076,0.370687,108.808072,246.311468
797,1.586702,847.834119,1009.923654,0.955585,True,normal,-0.047903,1.431422,114.881206,249.736700
798,3.816643,1974.941063,0.000000,0.544314,False,below_offset,-3.150574,-0.034728,96.525918,398.649753
799,4.329441,2090.875831,0.000000,0.368937,False,below_offset,-2.304052,-0.025697,154.922455,422.798296
800,1.593544,590.105750,1162.958666,0.976881,True,normal,-0.058771,1.639498,56.249458,157.550464
801,1.429705,779.463197,1308.542937,0.984025,True,normal,-0.059515,2.234341,72.563083,216.968833
802,2.645482,1218.716554,882.287428,0.862319,True,normal,0.026897,0.528980,112.421775,321.868731
803,1.142955,745.928981,1319.645712,0.919221,True,normal,-0.023906,2.339675,166.500623,266.966469
804,7.343825,991.328329,703.177241,0.574336,False,below_offset,-0.130987,0.000215,85.743239,92.248414
805,2.251891,739.625972,940.689474,0.938337,True,normal,0.003397,0.818746,52.401219,192.963560
806,0.800738,587.280207,1362.445192,0.950091,True,normal,-0.064933,0.403108,167.407766,186.046707
807,1.395921,1014.429013,1216.047716,0.817211,True,normal,0.010834,2.193202,265.223783,455.903932
808,1.613720,875.642289,1145.158095,0.945025,True,normal,-0.030273,1.401497,132.907314,276.883804
809,1.274794,898.081592,1073.108807,0.980330,True,normal,-0.051349,2.977054,104.389662,271.307720
810,1.126209,889.984616,951.707901,0.924291,True,normal,-0.018720,3.116400,208.374108,340.480941
811,1.181809,912.102882,1155.139804,0.981792,True,normal,-0.142396,2.906294,112.439044,269.402243
812,1.353387,331.637362,1458.732874,0.926099,True,normal,0.000552,0.685765,55.448478,90.637196
813,2.096773,1540.199540,626.245712,0.977831,True,normal,-0.004590,1.089968,81.830937,390.234858
814,1.051322,733.671415,1358.816165,0.951964,True,normal,-0.029069,2.168768,162.712451,240.979334
815,1.039585,595.465818,1503.671534,0.972283,True,normal,-0.163508,1.797916,102.159576,160.729861
816,0.898497,594.781928,1404.442234,0.919282,True,normal,-0.222501,0.935573,189.495479,250.251973
817,1.680868,627.231602,1225.859133,0.951805,True,normal,-0.000160,1.453548,69.098933,180.076642
818,1.779981,809.718856,1792.735083,0.963303,True,normal,-0.037359,1.191244,83.893672,209.655224
819,1.258261,511.256624,1359.650513,0.968554,True,normal,-0.042024,1.887526,68.685887,139.203210
820,3.302438,1077.976314,887.550623,0.475959,True,normal,0.034968,0.294444,141.055991,297.644485
821,1.336612,674.213713,1168.521049,0.981778,True,normal,-0.030894,2.628416,66.653689,188.583858
822,1.583947,1102.564393,1214.253851,0.956054,True,normal,-0.002833,2.123087,115.358520,351.950823
823,1.711533,1395.206109,883.811254,0.963657,True,normal,0.003773,1.560393,124.915222,411.055037
824,1.442662,787.246795,1028.477314,0.986003,True,normal,-0.049360,2.453744,63.497468,221.666107
825,2.647440,881.922601,1195.301678,0.892299,True,normal,0.011166,0.563291,52.270932,219.587093
826,1.618394,1094.202108,1112.170529,0.898075,True,normal,-0.052082,1.075798,228.473560,367.214524
827,1.661629,866.011494,1065.751745,0.950037,True,normal,-0.026974,1.331005,113.999325,253.135211
828,1.883707,750.755527,1236.858358,0.913205,True,normal,0.006575,1.187451,80.020132,240.292805
829,1.729346,950.540415,969.446769,0.981431,True,normal,-0.015072,1.735551,64.086889,263.617279
830,1.080901,796.642567,1691.454736,0.945058,True,normal,-0.054368,1.827645,196.580416,270.362533
831,1.118936,558.373514,1477.061331,0.866919,True,normal,-0.297586,0.995683,196.473173,343.032487
832,1.307422,509.455831,1675.375534,0.986795,True,normal,-0.155807,1.685838,48.517995,115.623061
833,1.557683,927.105156,1018.761908,0.914271,True,normal,-0.003399,1.347581,173.132447,311.878331
834,2.097344,665.809414,1277.242688,0.848261,True,normal,0.004548,0.760667,91.604806,222.574612
835,2.071960,1065.293616,852.756268,0.978244,True,normal,-0.010018,1.129875,54.151031,268.484747
836,1.371418,1239.774160,885.915444,0.962776,True,normal,-0.029855,2.082233,181.243102,397.348123
837,2.298177,1233.745310,694.285407,0.945914,True,normal,0.017764,0.811617,84.738323,319.375194
838,2.035174,834.287337,1279.256929,0.963360,True,normal,0.004688,1.187496,38.543354,220.387520
839,1.659107,1084.298624,822.679673,0.955765,True,normal,0.011734,1.706096,109.622283,337.695756
840,1.038060,618.861758,1472.033786,0.943499,True,normal,-0.069032,1.720265,136.554994,191.178237
841,1.177707,815.191571,1622.542472,0.934919,True,normal,0.001435,1.981710,173.537917,277.610822
842,1.293997,335.328644,1707.253654,0.967687,True,normal,-0.108906,0.678487,46.686937,80.425159
843,1.443945,962.492642,971.636186,0.962238,True,normal,-0.041915,1.865907,134.341897,299.138063
844,2.055511,1246.695236,968.421646,0.865427,True,normal,0.025782,0.876525,166.334660,420.125033
845,1.565169,1022.170496,1080.894090,0.937682,True,normal,0.000664,1.651860,149.168178,335.362555
846,2.035515,1393.348640,828.072240,0.965561,True,normal,0.001410,1.078205,97.586660,371.620590
847,1.708498,782.452984,1310.873247,0.915500,True,normal,-0.005284,1.357706,118.121952,261.845178
848,1.719761,655.592192,1197.040029,0.868196,True,normal,-0.045242,0.863985,145.680225,218.123002
849,1.215395,847.033707,1251.631619,0.975353,True,normal,-0.135181,2.490550,114.229955,248.930605
850,1.012522,793.953231,994.915589,0.979083,True,normal,-0.474953,3.288896,123.362752,309.449019
851,1.745294,517.459661,1197.814582,0.949478,True,normal,-0.027865,1.182939,66.089487,144.435564
852,2.048760,1367.494651,1012.592894,0.858683,True,normal,0.026147,0.881512,189.340502,470.439580
853,1.171929,662.334919,1106.508298,0.929360,True,normal,-0.080427,2.620356,137.670528,239.719369
854,2.254995,987.395074,891.604421,0.952353,True,normal,0.006409,0.869036,57.096458,253.050913
855,1.615138,708.009670,1201.857197,0.986801,True,normal,-0.060201,1.792522,49.320756,182.600193
856,1.957211,1357.501451,751.012304,0.983947,True,normal,-0.019462,1.294012,68.555233,348.275499
857,2.168952,842.041630,918.980143,0.927901,True,normal,-0.007079,0.809800,85.854610,225.497394
858,0.980815,603.204514,1267.893798,0.977922,True,normal,-0.226295,2.467282,94.426159,169.501832
859,0.798222,391.705482,1399.144909,0.907677,False,below_offset,-0.742424,0.169614,142.483675,341.846221
860,1.157853,690.459588,1487.820142,0.954036,True,normal,-0.020171,2.027868,135.834489,216.587218
861,1.525644,758.616929,1003.053495,0.968933,True,normal,-0.016520,1.855913,85.297836,220.755674
862,1.980555,1892.758878,574.436203,0.958030,True,normal,0.032408,1.099674,158.913354,522.607681
863,0.803814,295.903515,1626.724349,0.958913,False,below_offset,-0.028097,0.187205,77.490084,86.025226
864,1.238149,845.434533,1096.680339,0.923107,True,normal,-0.046495,2.679408,178.561657,320.211807
865,2.580162,821.918385,1126.645792,0.810385,True,normal,0.013390,0.481238,90.284360,234.469886
866,1.622812,1045.717780,931.575534,0.905794,True,normal,-0.041402,1.168943,195.111323,344.990158
867,0.661448,432.364256,1359.999232,0.918965,False,below_offset,-0.372523,0.096797,171.937706,303.808343
868,2.097517,982.532827,821.468986,0.936813,True,normal,-0.000568,0.880855,96.027586,267.602535
869,0.816497,427.017500,1355.463632,0.934475,True,normal,-0.569534,0.441021,138.312542,312.653511
870,1.375650,644.864766,1036.258244,0.911133,True,normal,0.001648,2.384377,108.582264,232.262084
871,0.920326,548.771128,1348.662514,0.816336,True,normal,-0.003852,0.563969,217.390749,236.593236
872,2.074946,1134.476985,989.703648,0.969757,True,normal,0.009230,1.145489,52.792478,301.632293
873,1.096414,383.471165,1266.621471,0.986419,True,normal,-0.375231,1.560586,44.709598,133.882276
874,0.931411,808.172938,1561.880770,0.983818,True,normal,-0.220440,2.579263,126.466847,210.742442
875,2.132513,1362.298622,757.637316,0.954855,True,normal,0.023477,0.987756,88.365048,362.452637
876,1.296748,592.523542,1269.290741,0.965656,True,normal,-0.008520,2.138896,81.781719,168.629000
877,1.614512,1317.235895,754.296200,0.982110,True,normal,-0.017750,1.948593,98.729645,381.245094
878,1.773664,606.116635,1217.877978,0.992107,True,normal,-0.026894,1.748525,23.453844,144.839343
879,1.189454,719.528753,1194.203505,0.976179,True,normal,-0.029225,2.804057,100.190818,212.371062
880,1.114953,366.351804,1254.929563,0.845678,True,normal,-0.268081,0.727530,127.304360,214.943144
881,2.204446,374.852975,1416.028393,0.929923,True,normal,-0.006041,0.730265,36.936817,91.013210
882,3.175620,1208.296290,654.363861,0.595319,True,normal,0.052862,0.327669,161.549506,331.070094
883,0.966465,753.341821,1193.486079,0.950509,True,normal,-0.004784,2.448494,180.684889,252.024742
884,1.313000,828.167542,1184.379922,0.937160,True,normal,-0.141063,1.751271,155.928058,266.846700
885,1.508913,1091.275433,1018.082513,0.963795,True,normal,-0.028575,1.720693,139.436387,327.629609
886,2.099392,1262.483899,653.452810,0.981729,True,normal,0.021686,1.249486,36.237470,322.694751
887,1.392350,854.942341,1047.309221,0.985778,True,normal,-0.046698,2.674703,72.504663,245.695281
888,1.383715,1088.295865,1048.029621,0.958105,True,normal,-0.005197,2.320058,155.534880,354.627801
889,1.510660,430.421402,1484.706570,0.919292,True,normal,-0.049558,0.975516,86.489862,129.329855
890,1.645193,586.996392,1476.191061,0.933829,True,normal,-0.032272,1.210079,91.247261,173.647840
891,1.448951,884.694139,1123.779339,0.952182,True,normal,-0.105260,1.572316,137.862153,267.868934
892,1.149763,1094.317072,1466.206762,0.980851,True,normal,-0.090294,3.145651,147.858378,328.894900
893,1.388607,1389.254690,1000.549170,0.933478,True,normal,0.015152,2.979312,218.635884,513.764701
894,1.152376,635.611763,1489.052389,0.877852,True,normal,0.001916,1.177427,159.938348,234.816882
895,1.277682,675.368154,1320.954770,0.891607,True,normal,-0.010961,2.096016,152.355520,256.460286
896,1.432060,539.360346,1381.669168,0.967661,True,normal,-0.059820,1.696562,73.213141,154.300358
897,3.068100,1015.959654,1172.583575,0.677679,True,normal,0.020014,0.354929,105.331613,270.679941
898,0.890871,350.825575,1515.452694,0.976158,True,normal,-0.128965,0.290210,61.233346,86.662483
899,1.921589,973.290096,973.181666,0.946373,True,normal,0.010391,1.183629,81.157468,284.477705
900,2.035193,469.985910,1274.092108,0.945251,True,normal,-0.005503,0.913144,45.382325,119.280673
901,2.155812,1511.926356,803.535979,0.839534,True,normal,0.040422,0.744329,230.285881,516.021760
902,2.334093,1660.259493,630.624191,0.849377,True,normal,0.059396,0.613232,240.472561,516.064436
903,1.483314,868.271184,1011.564171,0.872573,True,normal,0.004966,2.139627,150.611581,336.726212
904,1.726759,1155.494767,975.481072,0.977241,True,normal,-0.000717,1.759893,75.233078,327.230185
905,1.296769,788.959423,1181.467697,0.991262,True,normal,-0.094779,2.933873,61.901827,215.783211
906,6.211461,2509.656701,0.000000,0.548877,False,below_offset,-1.123771,-0.014830,86.776707,305.695739
907,0.969408,683.214931,1186.229906,0.993232,True,normal,-0.350199,3.706691,66.118408,168.155086
908,1.625722,873.639794,969.143692,0.923047,True,normal,0.009977,1.806451,110.262747,298.437379
909,1.739888,622.418807,1124.401089,0.970274,True,normal,-0.041954,1.344727,58.527654,162.869982
910,1.503862,879.463669,1198.388999,0.950558,True,normal,-0.000790,1.788478,120.090407,271.036900
911,0.697832,351.729802,1273.349951,0.978349,False,below_offset,-0.364716,0.055386,71.676845,148.922780
912,2.188719,820.753161,1056.433139,0.841578,True,normal,0.014091,0.706704,107.092207,270.412390
913,1.257803,1357.547361,886.354429,0.952652,True,normal,0.001467,3.859364,216.395373,494.996633
914,1.132465,822.139707,1266.587579,0.930386,True,normal,-0.166503,2.009232,198.579979,290.791930
915,2.019385,1243.321234,798.089509,0.970908,True,normal,-0.002150,1.132178,77.808499,325.511313
916,1.265801,467.947579,1863.629766,0.933013,True,normal,-0.015006,0.942460,86.444360,128.246337
917,1.399449,1003.841412,1125.806169,0.969746,True,normal,-0.034144,2.247393,130.263314,315.580944
918,1.625205,847.444256,1640.741407,0.903437,True,normal,-0.059440,1.003546,174.846571,272.292920
919,1.397513,736.761522,1270.083788,0.961403,True,normal,-0.002477,2.048283,102.562496,222.626009
920,1.062403,714.357067,1655.195038,0.931059,True,normal,-0.346953,1.565302,184.156342,364.118568
921,1.369182,896.410201,1036.733757,0.984281,True,normal,-0.139305,2.238490,83.532829,252.442902
922,1.799867,817.723099,979.136356,0.917974,True,normal,-0.032994,0.997532,128.869557,244.445946
923,6.074165,1741.922572,0.000000,0.784473,False,below_offset,-0.383808,-0.005089,82.089555,143.162780
924,2.121127,1177.940151,692.039762,0.891810,True,normal,0.034578,0.841008,145.418079,375.950371
925,2.416800,1004.104267,1172.023578,0.924011,True,normal,0.002957,0.689749,72.564996,255.065235
926,1.448835,975.086293,1089.706895,0.988580,True,normal,-0.103958,2.267871,70.140067,268.950127
927,1.737463,691.960695,1222.977734,0.985404,True,normal,-0.049477,1.535390,44.856912,173.009216
928,1.704426,882.457699,973.055589,0.991474,True,normal,-0.036482,1.876406,40.904332,227.755812
929,1.229421,992.003932,1210.841315,0.944265,True,normal,-0.103566,1.979484,211.856618,341.797404
930,1.608470,1220.182835,789.839453,0.980974,True,normal,-0.024839,1.908166,100.787480,360.050569
931,2.101826,1259.819997,748.177237,0.814549,True,normal,0.038339,0.798317,196.424786,445.912814
932,1.210402,446.993339,1505.478412,0.944115,True,normal,-0.232989,1.153416,92.763393,185.677177
933,1.507585,765.466253,1255.941578,0.975068,True,normal,-0.024673,1.903267,77.912502,212.854997
934,1.433902,1184.165967,1016.045554,0.931475,True,normal,0.004568,1.983945,191.751862,408.416267
935,2.030094,509.966586,1724.786076,0.957224,True,normal,-0.007677,0.916009,43.614536,122.023045
936,1.644744,560.213309,1451.230394,0.984893,True,normal,-0.019103,1.627861,37.901881,135.604946
937,1.022157,825.540717,1026.430006,0.970339,True,normal,-0.248202,3.169942,151.557698,266.313046
938,0.944538,411.343438,1159.069117,0.973860,True,normal,-0.236699,0.902623,77.125358,143.320388
939,2.023712,906.143208,1385.709635,0.956455,True,normal,0.004986,1.147682,51.989044,244.991081
940,2.016931,799.087495,967.293407,0.968636,True,normal,-0.014504,1.085107,58.300759,203.931228
941,1.117499,710.643300,1264.191964,0.938426,True,normal,0.001653,2.165222,145.698364,237.555777
942,1.521390,835.963939,1006.803834,0.945358,True,normal,-0.021570,1.530979,129.930528,260.169856
943,2.649823,836.955716,1447.230915,0.885343,True,normal,0.005554,0.553318,54.225392,208.661415
944,0.897452,740.620051,1233.899987,0.937371,True,normal,-0.121222,2.113118,233.571581,288.008115
945,5.158497,2335.394388,0.000000,0.758131,False,below_offset,-0.269531,-0.002563,182.155768,233.647444
946,1.261130,786.344858,1215.966683,0.968079,True,normal,-0.046540,2.448726,111.142572,236.580008
947,0.918555,596.561097,1222.709055,0.976255,True,normal,-0.159152,1.824131,100.490112,154.560931
948,2.310130,476.081654,1107.629568,0.839973,True,normal,-0.003815,0.593263,69.262481,134.058133
949,1.282755,584.583934,1064.256890,0.947962,True,normal,-0.094617,1.964519,114.353281,198.224151
950,0.978013,550.923251,1137.541811,0.990236,True,normal,-0.267795,2.860429,61.229228,138.702251
951,1.343906,737.917461,1021.838385,0.957333,True,normal,-0.001713,2.757925,102.396152,240.576291
952,1.647243,594.487249,1452.050080,0.855761,True,normal,0.004524,1.411658,100.581778,220.894330
953,1.412496,730.604435,1444.792854,0.955466,True,normal,-0.053294,1.648220,112.123858,214.504237
954,3.377552,951.593666,805.129724,0.349459,True,normal,0.034369,0.271062,135.189079,268.000711
955,1.575076,1073.869759,1270.397323,0.941533,True,normal,0.008066,2.029457,129.179282,355.768673
956,1.961912,871.114870,1047.899695,0.949302,True,normal,0.008912,1.186268,62.389665,251.894277
957,2.041067,1763.651164,739.754381,0.984170,True,normal,-0.004589,1.236007,75.188131,448.160962
958,1.383857,1290.530839,897.945184,0.967324,True,normal,-0.032858,2.531702,165.161398,427.636094
959,2.721533,773.853359,1009.385380,0.862166,True,normal,0.012861,0.508894,54.405203,196.065347
960,2.570469,907.220865,1316.066173,0.886049,True,normal,0.011116,0.577904,59.377991,231.609583
961,1.983948,1053.716201,863.564904,0.875706,True,normal,-0.018095,0.781957,178.155390,322.231729
962,1.655666,1076.040494,860.497266,0.912347,True,normal,-0.050630,1.118450,193.505632,342.579002
963,3.539520,2032.602712,0.000000,0.664002,False,below_offset,-0.909693,-0.025526,171.342782,355.265594
964,0.944982,474.457960,1380.563392,0.941276,True,normal,-0.070680,0.590375,123.297123,148.493098
965,2.768695,1663.010030,685.316910,0.834084,True,normal,0.058922,0.478840,171.654832,433.582585
966,1.456076,1397.992038,986.478017,0.961383,True,normal,-0.008417,2.460324,170.815195,467.778530
967,2.507705,1112.473330,933.541189,0.923360,True,normal,0.023134,0.667083,63.675934,280.787286
968,1.401001,619.423973,1149.606633,0.928425,True,normal,-0.047282,1.705260,123.972023,217.633601
969,1.104044,510.668072,1384.542756,0.970567,True,normal,-0.291858,1.761749,84.065435,185.741481
970,1.450901,1121.655639,998.079934,0.928588,True,normal,0.012234,2.195618,191.889317,412.536428
971,2.067763,831.354427,963.314329,0.962483,True,normal,-0.008961,1.002354,64.435655,214.403050
972,1.719677,1373.194990,875.874875,0.982119,True,normal,-0.052394,1.491706,103.457833,371.233522
973,1.366004,819.534730,1276.950143,0.960641,True,normal,-0.056137,1.919365,120.727372,245.518844
974,6.587023,1989.889120,0.000000,0.539003,False,below_offset,-1.136325,-0.011223,83.874712,229.938034
975,1.705503,679.222362,1113.272412,0.981660,True,normal,-0.020567,1.744525,48.802323,182.910589
