method,beta_group,beta,n,n_total,n_valid,failure_rate,J1,P95_joint_error,CVaR95_joint_error,beta_bias,beta_sd,beta_rmse,eta_bias,eta_sd,eta_rmse,gamma_bias,gamma_sd,gamma_rmse,x0.95_bias,x0.95_sd,x0.95_rmse,beta_abs_bias,beta_abs_sd,beta_abs_rmse,eta_abs_bias,eta_abs_sd,eta_abs_rmse,gamma_abs_bias,gamma_abs_sd,gamma_abs_rmse
Direct-P,in_domain_unseen,2.75,15,1500,1500,0.0,0.32793850544011005,0.5252100956399838,0.5721234892992993,-0.0195441384907206,0.22476551165883438,0.22553897421609398,-0.012952161176185683,0.1765711930502408,0.17698689152074465,0.0009383535488910392,0.1592717986740126,0.159221464286915,0.0030495104936881555,0.1538042688116104,0.15378323093515575,-0.05374638084948163,0.6181051570617946,0.6202321790942585,-12.952161176185687,176.57119305024082,176.98689152074468,0.9383535488910177,159.27179867401262,159.22146428691502
Direct-P,in_domain_unseen,2.75,20,1500,1500,0.0,0.3263109966200943,0.5198531219551653,0.5772029327220054,0.0018013710976624584,0.22495235897202223,0.22488457714059526,-0.003787522579019073,0.1759825013633654,0.17596459744184176,-0.006971355840962209,0.15782984814352283,0.15793116831906698,0.006876214284384122,0.1346410658440067,0.13477170866600247,0.004953770518571749,0.6186189871730613,0.6184325871366371,-3.787522579019084,175.98250136336546,175.96459744184176,-6.971355840962215,157.82984814352287,157.931168319067
Direct-P,in_domain_unseen,3.25,7,1500,1500,0.0,0.3499712673071641,0.5577980831113498,0.5978686180427204,-0.12269571754184727,0.184448350686862,0.22147855963538543,-0.06265961238792171,0.19264403548677875,0.20251718515629757,0.050590902259060995,0.172842130730633,0.18003867717462108,-0.0022779387961048723,0.17411247459157037,0.17406933305731973,-0.3987610820110036,0.5994571397323015,0.7198053188150028,-62.65961238792171,192.6440354867788,202.5171851562976,50.590902259060975,172.84213073063304,180.0386771746211
Direct-P,in_domain_unseen,3.25,10,1500,1500,0.0,0.3352280119714242,0.5480091205191162,0.5963601814967492,-0.11018710772757273,0.19172815035979346,0.2210800214718531,-0.060315079962636804,0.17956842634914758,0.1893706209154793,0.030653551491813657,0.16345759109751107,0.16625345725850074,-0.024682777302546196,0.14385469483485663,0.14590961793491478,-0.35810810011461147,0.6231164886693288,0.7185100697835226,-60.31507996263681,179.56842634914761,189.37062091547932,30.653551491813676,163.45759109751108,166.25345725850076
Direct-P,in_domain_unseen,3.25,15,1500,1500,0.0,0.31731880695939807,0.5448347003803262,0.6065576803411019,-0.06614303075687164,0.19904329935502504,0.20968243459851335,-0.03664259648888142,0.17199387296785143,0.17579775582859244,0.026531002335209233,0.1585323684286231,0.1606849430301623,-0.003981800461278247,0.13291752434939083,0.13293285887456455,-0.2149648499598328,0.6468907229038314,0.6814679124451685,-36.642596488881416,171.99387296785144,175.79775582859247,26.531002335209234,158.5323684286231,160.68494303016234
Direct-P,in_domain_unseen,3.25,20,1500,1500,0.0,0.30537446886898784,0.5339995421641186,0.5915615708093491,-0.04869923459603124,0.198463626742542,0.2042869747421075,-0.03458119942686337,0.1651678479239887,0.16869525896218046,0.02044583020759697,0.1505303360564058,0.15186279264986816,-0.0030168242267150113,0.11428571006673804,0.11428743269285165,-0.15827251243710155,0.6450067869132616,0.6639326679118494,-34.58119942686338,165.16784792398872,168.69525896218047,20.44583020759698,150.53033605640584,151.86279264986817
Direct-P,in_domain_unseen,3.75,7,1500,1500,0.0,0.37048506816014437,0.5935935807295294,0.6330937360599587,-0.19393744106234256,0.15681119138822167,0.24936937988435287,-0.07726244884469453,0.18299419343168682,0.19858004997474657,0.0699217454026078,0.17541814537865105,0.18878575650124474,-0.022624160553166923,0.14705942878935518,0.1487410857368927,-0.7272654039837847,0.5880419677058313,0.9351351745663233,-77.26244884469452,182.99419343168685,198.58004997474657,69.92174540260781,175.4181453786511,188.78575650124478
Direct-P,in_domain_unseen,3.75,10,1500,1500,0.0,0.3440714972973576,0.5763005839356381,0.6168224532137032,-0.16246588868483244,0.16089894250185446,0.2286184063118467,-0.07729756726002471,0.1721163932670968,0.18862454073380214,0.05500749124366928,0.16592809540022319,0.17475583589923155,-0.029597916714912277,0.12784377349930331,0.1311837302264361,-0.6092470825681218,0.6033710343819543,0.8573190236694253,-77.2975672600247,172.1163932670968,188.62454073380218,55.007491243669286,165.92809540022319,174.75583589923158
Direct-P,in_domain_unseen,3.75,15,1500,1500,0.0,0.31579153900517876,0.5794977888408794,0.6371800464972086,-0.12085733515982,0.16941491498396097,0.20805954581643957,-0.0665315280916642,0.16041025187776528,0.17361088341007985,0.05794093775039456,0.1515022519667397,0.16215666086685407,-0.00923422494142162,0.11364583828337914,0.11398261805363707,-0.45321500684932514,0.6353059311898537,0.7802232968116485,-66.5315280916642,160.4102518777653,173.61088341007988,57.94093775039456,151.50225196673975,162.1566608668541
Direct-P,in_domain_unseen,3.75,20,1500,1500,0.0,0.2952754019868883,0.5500579514998398,0.6146733528155743,-0.09256648815784528,0.16994942836146634,0.19347379079554616,-0.059714331014436024,0.15130531957139653,0.16261561689851214,0.04979325389227663,0.14438194392562786,0.15268142137940702,-0.0034681587566751638,0.101389352445998,0.1014148692946652,-0.3471243305919197,0.6373103563554989,0.7255267154832982,-59.71433101443605,151.30531957139658,162.61561689851217,49.79325389227663,144.3819439256279,152.68142137940703
Direct-P,in_domain_unseen,4.25,7,1500,1500,0.0,0.3948778229755948,0.6112263835142488,0.6533508159332945,-0.24704108456478888,0.1319586989881316,0.2800549713349656,-0.09295014929402041,0.17650523011694577,0.1994318357607704,0.0886511407856007,0.172874376154974,0.1942283475541247,-0.034615828763933945,0.13413594635782614,0.13848722951324216,-1.049924609400353,0.5608244706995592,1.190233628173604,-92.95014929402039,176.5052301169458,199.4318357607704,88.65114078560067,172.87437615497402,194.22834755412472
Direct-P,in_domain_unseen,4.25,10,1500,1500,0.0,0.3671946823028493,0.603543715546666,0.6466615154237125,-0.2162735398935061,0.13692248015861083,0.2559482586783338,-0.09701723536533152,0.1658430487790894,0.1920883256257999,0.07284323291310642,0.16473145764188646,0.1800680392221113,-0.04263038608327352,0.11590084588691518,0.12345606731759504,-0.919162544547401,0.5819205406740959,1.0877800993829188,-97.01723536533156,165.8430487790894,192.0883256257999,72.8432329131064,164.73145764188646,180.0680392221113
Direct-P,in_domain_unseen,4.25,15,1500,1500,0.0,0.3309465276449176,0.5877267140015716,0.6392263060839254,-0.16907522024498037,0.14045770494524384,0.21977635162771297,-0.09169052377288267,0.15503789279716024,0.18007741627957496,0.08461202327688357,0.14714388639709403,0.1696940882043708,-0.013460005784458882,0.10077791689497034,0.10163950756005964,-0.7185696860411666,0.5969452460172863,0.9340494944177802,-91.69052377288268,155.03789279716025,180.077416279575,84.61202327688359,147.14388639709406,169.69408820437081
Direct-P,in_domain_unseen,4.25,20,1500,1500,0.0,0.3051188241377498,0.5626019523064865,0.623924472757779,-0.1377743564758448,0.1393578104237999,0.195932196339018,-0.0879022278463124,0.14460129219998644,0.16918154650290204,0.0786216258449714,0.1411297061192913,0.1615106052364921,-0.00543431395870058,0.08797919109693968,0.08811758966798953,-0.5855410150223403,0.5922706943011495,0.8327118344408265,-87.90222784631241,144.60129219998646,169.18154650290205,78.6216258449714,141.1297061192913,161.51060523649213
Direct-P,in_domain_unseen,4.75,7,1500,1500,0.0,0.4256756289450688,0.6423194441080469,0.6857658244210431,-0.2961122991839117,0.11226493672752871,0.31666623986316067,-0.10565773451317896,0.17658415289321383,0.2057297546299578,0.10175085411788183,0.16811635086006235,0.19646246885500646,-0.05068526386118243,0.11609880943644148,0.1266449508252703,-1.4065334211235805,0.5332584494557613,1.5041646393500132,-105.65773451317894,176.58415289321383,205.72975462995782,101.75085411788184,168.11635086006237,196.4624688550065
Direct-P,in_domain_unseen,4.75,10,1500,1500,0.0,0.3972652881924525,0.6292026736745258,0.6816218021856043,-0.26177862556905784,0.1184653804971195,0.2873199247358852,-0.11593162627281821,0.16350111042954724,0.20038695900652048,0.09148880387159483,0.16358384780341137,0.18738206080763622,-0.05188341017050038,0.10552576461728387,0.11755914025566341,-1.2434484714530247,0.5627105573613176,1.3647696424954547,-115.9316262728182,163.50111042954725,200.38695900652053,91.48880387159481,163.5838478034114,187.38206080763626
Direct-P,in_domain_unseen,4.75,15,1500,1500,0.0,0.35692481990886293,0.5979012059279458,0.6520555961225974,-0.2149021312119989,0.11713110804736258,0.24473143649222337,-0.11508098087699345,0.14811790860156704,0.1875311202570943,0.10775924953999341,0.14399895114807224,0.17981637854919194,-0.019568323352962737,0.09015826194837256,0.09222804599613812,-1.0207851232569947,0.5563727632249722,1.162474323338061,-115.08098087699348,148.11790860156708,187.53112025709433,107.75924953999343,143.99895114807225,179.81637854919197
Direct-P,in_domain_unseen,4.75,20,1500,1500,0.0,0.3279371060290602,0.5638754990678683,0.6197362667152527,-0.18616964721393933,0.11321912252819197,0.21787418740337047,-0.1112237393422441,0.137929161460611,0.1771510395268529,0.09990448561918103,0.13683080318733884,0.16938445373938976,-0.014750663103234276,0.0788911152576633,0.08023241815628705,-0.8843058242662118,0.5377908320089118,1.0349023901660097,-111.22373934224409,137.92916146061103,177.15103952685294,99.90448561918105,136.83080318733886,169.38445373938978
Direct-P,near_ood,1.25,7,1500,1500,0.0,0.6665702190657786,1.1327516731446683,1.4052040122100762,0.4751932181379119,0.2780059270851763,0.5504946550104646,0.11748164644025864,0.306866564118122,0.32849086344249057,-0.08850268428177147,0.15984227317859614,0.18266155694375488,0.1828655791458282,0.4690130878252743,0.5032558471957413,0.59399152267239,0.3475074088564704,0.6881183187630808,117.48164644025864,306.866564118122,328.4908634424906,-88.50268428177148,159.84227317859617,182.6615569437549
Direct-P,near_ood,1.25,10,1500,1500,0.0,0.5671347475212869,0.9875856869640894,1.2058377825651667,0.347944080544773,0.28621566244098423,0.4504773864199266,0.12891662686927666,0.2657665894652704,0.2953037230366444,-0.10861463780583787,0.14044097299781774,0.17750396426841494,0.04433631003520831,0.3644550354288308,0.3670212930994633,0.43493010068096616,0.3577695780512303,0.5630967330249083,128.91662686927666,265.7665894652704,295.30372303664444,-108.61463780583789,140.44097299781777,177.503964268415
Direct-P,near_ood,1.25,15,1500,1500,0.0,0.5042697479700265,0.8960048221164656,1.1426396602594215,0.29618928960514457,0.2467138452349018,0.38542864219779716,0.1489751369184647,0.24352524231784808,0.2854095280529564,-0.1132987358137224,0.10698209365664714,0.15580161035080858,-0.02836227822403334,0.2690738163774417,0.27047526752035095,0.3702366120064307,0.30839230654362726,0.48178580274724647,148.97513691846473,243.5252423178481,285.4095280529564,-113.29873581372244,106.98209365664715,155.8016103508086
Direct-P,near_ood,1.25,20,1500,1500,0.0,0.446000823072698,0.7264137983983004,0.8992876217291573,0.3058794222316014,0.1734904840401114,0.3516263685104433,0.1302945976941832,0.20518139073039163,0.2429979815175673,-0.09097121207567399,0.08920288936950016,0.12738764511548978,0.02888372610340602,0.21899539156005515,0.22081956096281138,0.3823492777895017,0.21686310505013923,0.4395329606380542,130.2945976941832,205.18139073039163,242.99798151756733,-90.97121207567403,89.20288936950018,127.38764511548979
Direct-P,near_ood,5.25,7,1500,1500,0.0,0.45906592886857633,0.6600984745916638,0.6967448294334723,-0.3435347925230901,0.09315688233047381,0.3559333827131129,-0.11397723364875022,0.1746835970774934,0.2085301560256819,0.11207745023163905,0.16740805516403495,0.20141531259135742,-0.06437425699616306,0.10283964906250938,0.12129710516260724,-1.8035576607462231,0.4890736322349875,1.8686502592438428,-113.97723364875023,174.6835970774934,208.53015602568192,112.07745023163909,167.40805516403498,201.41531259135746
Direct-P,near_ood,5.25,10,1500,1500,0.0,0.42657985055427405,0.6437461804032983,0.6820204071237093,-0.30313877552273993,0.09550115006948694,0.3178167814589265,-0.12984915718574933,0.16126362499934663,0.20700102189429093,0.10540357352888759,0.16438229924252262,0.19522663562310094,-0.05955078335218167,0.09274726296828223,0.11019353829864119,-1.5914785714943849,0.5013810378648065,1.6685381026593642,-129.84915718574933,161.26362499934666,207.00102189429094,105.4035735288876,164.38229924252263,195.22663562310098
Direct-P,near_ood,5.25,15,1500,1500,0.0,0.3921393779703884,0.609257539254661,0.6516444293300593,-0.2568535591553942,0.095442281898982,0.27400165547935823,-0.1350496158252865,0.14872224449010638,0.20085307865052754,0.1291652328711818,0.14725903972263496,0.19584285880822713,-0.023313864767250177,0.08610230389210011,0.08917511211892494,-1.3484811855658194,0.5010719799696555,1.438508691266631,-135.04961582528654,148.7222444901064,200.85307865052758,129.16523287118181,147.25903972263498,195.84285880822713
Direct-P,near_ood,5.25,20,1500,1500,0.0,0.36564025190098665,0.5962558215015421,0.6362268584953377,-0.22874200222947744,0.09555025238768981,0.24788438383276035,-0.13657233571993185,0.1378084287601113,0.19398583748812753,0.1263607543631885,0.1366053489207795,0.18605273692181867,-0.01699937414115326,0.07050813287375111,0.07250559466688915,-1.200895511704757,0.5016388250353715,1.3013930151219921,-136.57233571993186,137.80842876011133,193.98583748812754,126.36075436318852,136.60534892077953,186.0527369218187
Direct-P,seen_grid,1.5,7,1500,1500,0.0,0.5335609385845876,0.9827828894684882,1.1828332813297846,0.3211599857361572,0.26953477349723337,0.4192186755137516,0.06611504841820885,0.2699866884799184,0.2778766207793014,-0.06355259799359446,0.1664544970736253,0.17812232007257897,0.1424258644305886,0.3792147892738383,0.40496063268569615,0.4817399786042359,0.40430216024585003,0.6288280132706274,66.11504841820886,269.98668847991837,277.87662077930145,-63.552597993594475,166.45449707362533,178.12232007257902
Direct-P,seen_grid,1.5,10,1500,1500,0.0,0.4646810077032202,0.8624952862192291,1.0485881533522332,0.24569959585268908,0.2553578336828163,0.3543055783875554,0.07628927707753892,0.23925679866202226,0.25104921222582827,-0.07649284647784564,0.1467429357124293,0.1654396841278751,0.06030869260351869,0.3063922491882655,0.31217105026883596,0.3685493937790336,0.3830367505242244,0.5314583675813331,76.28927707753893,239.25679866202228,251.04921222582828,-76.49284647784565,146.7429357124293,165.43968412787513
Direct-P,seen_grid,1.5,15,1500,1500,0.0,0.4119489928799767,0.796842992779867,0.9832188313390269,0.20240519591984252,0.23697922046261571,0.3115920005912617,0.08620205006773371,0.20837037730759753,0.22543305458405552,-0.08280020694224166,0.12225557581339509,0.1476222740756439,0.011741550966265042,0.250251537574477,0.2504434976651973,0.3036077938797639,0.35546883069392354,0.46738800088689253,86.20205006773372,208.37037730759755,225.43305458405555,-82.80020694224167,122.25557581339511,147.62227407564393
Direct-P,seen_grid,1.5,20,1500,1499,0.0006666666666667043,0.34948245078971574,0.6386671780633063,0.853502039969787,0.18163851983275822,0.17899181878651285,0.25496911600578015,0.07228363964025648,0.18451991238947124,0.1981156457395219,-0.06294478523895584,0.11056688779105309,0.12719641191147169,0.03932439744068487,0.2184454816707896,0.22188511258864568,0.2724577797491373,0.2684877281797693,0.3824536740086702,72.28363964025651,184.51991238947127,198.1156457395219,-62.94478523895584,110.5668877910531,127.19641191147171
Direct-P,seen_grid,2.0,7,1500,1500,0.0,0.4005077684139691,0.7208470506622165,0.8311331969951438,0.12275539537725698,0.24900889099859105,0.2775481542700485,0.0033885597695922816,0.2273297514080731,0.22727922401454023,-0.021637585018998096,0.17683413341588858,0.17809449444768177,0.08011515717235153,0.2914268713153011,0.30214473350668536,0.24551079075451396,0.4980177819971821,0.5550963085400971,3.388559769592306,227.32975140807312,227.27922401454026,-21.637585018998088,176.8341334158886,178.0944944476818
Direct-P,seen_grid,2.0,10,1500,1500,0.0,0.37572108931131326,0.683526459923611,0.8024877412383538,0.09192899106946734,0.2495063403789936,0.26582485025377556,0.0189076193298786,0.20618431179465588,0.20698098266589446,-0.034066031440606596,0.16284822367270343,0.16632004916875878,0.04132637512273425,0.24241774032866442,0.2458354175723195,0.18385798213893467,0.4990126807579872,0.5316497005075511,18.907619329878585,206.1843117946559,206.9809826658945,-34.06603144060661,162.84822367270345,166.3200491687588
Direct-P,seen_grid,2.0,15,1500,1500,0.0,0.3536766644638441,0.6930126045204383,0.8205973706066096,0.0808112591463933,0.24477543300453283,0.25769270239113684,0.038562802553616514,0.1862882294196772,0.19017691401646858,-0.04541903575008226,0.14305645780859688,0.15004797731324565,0.010017776760419112,0.19430803615000244,0.19450140964806384,0.16162251829278662,0.4895508660090657,0.5153854047822738,38.562802553616535,186.28822941967724,190.1769140164686,-45.41903575008228,143.05645780859692,150.04797731324567
Direct-P,seen_grid,2.0,20,1500,1500,0.0,0.34026733401334264,0.6741197089399016,0.8031840800699886,0.07792321650317573,0.23353511321802536,0.24611850332015445,0.03238046495737916,0.18263815557116864,0.18542640746141714,-0.03997063416487805,0.13870747366035344,0.1443072705581646,0.02087510142386049,0.16214978885997658,0.1634343767921544,0.15584643300635148,0.4670702264360508,0.492237006640309,32.38046495737915,182.63815557116865,185.42640746141717,-39.97063416487804,138.70747366035346,144.30727055816467
Direct-P,seen_grid,2.5,7,1500,1500,0.0,0.3544322859206358,0.5437877295403275,0.5910092824835993,-0.003585788010715239,0.22448908567611825,0.2244428893140351,-0.03373730655343445,0.2081628071518818,0.2108105127801846,0.007572406773244372,0.1754130390036031,0.1755179832400394,0.02638205719637401,0.22012804002318612,0.22163046431020986,-0.008964470026788091,0.5612227141902957,0.5611072232850879,-33.73730655343444,208.16280715188182,210.8105127801846,7.572406773244361,175.41303900360313,175.5179832400394
Direct-P,seen_grid,2.5,10,1500,1500,0.0,0.34120011769219016,0.5322422563006346,0.5864482422539914,-0.00754725752265217,0.22583458869201525,0.22588541720270142,-0.01985198993325731,0.19235573023676464,0.19331363456291914,-0.004869175159665692,0.1673861020867,0.16740112693885945,0.009009888520694564,0.1930851172342463,0.19323091371082354,-0.018868143806630447,0.5645864717300382,0.5647135430067536,-19.8519899332573,192.35573023676466,193.31363456291916,-4.869175159665698,167.38610208670002,167.40112693885948
Direct-P,seen_grid,2.5,15,1500,1500,0.0,0.3417214298378628,0.5594525477300489,0.619622133732515,0.00817191284723641,0.2386535126668666,0.23871386414508533,0.0002860822363147501,0.18695434533630662,0.18689223578936118,-0.014593025560951739,0.1570477798381364,0.15767218802632554,0.0021078301820077194,0.15647873161921247,0.15644076408745775,0.020429782118091017,0.5966337816671666,0.5967846603627134,0.28608223631473567,186.95434533630666,186.8922357893612,-14.593025560951743,157.04777983813642,157.67218802632559
Direct-P,seen_grid,2.5,20,1500,1500,0.0,0.33980394471505504,0.5630641143924742,0.6316542937180833,0.022274490029777022,0.23713963246580827,0.23810474177396784,0.009536634117492023,0.18562480100226392,0.18580781224943937,-0.021610652662911334,0.15426326249843847,0.15571868768950425,0.005161376110668018,0.14398923059344398,0.14403373354147456,0.055686225074442555,0.5928490811645207,0.5952618544349196,9.536634117492008,185.62480100226395,185.8078122494394,-21.610652662911335,154.2632624984385,155.71868768950426
Direct-P,seen_grid,3.0,7,1500,1500,0.0,0.34568065264401515,0.5375405702970301,0.582680534518809,-0.09310566000374983,0.19310010373535036,0.2143162512595857,-0.04923729160214421,0.19689096482607205,0.20289041100990793,0.039523295649471796,0.1756633713280879,0.17999760881373125,0.009715274119788845,0.18867931430503523,0.1888664526645124,-0.2793169800112494,0.5793003112060512,0.642948753778757,-49.23729160214421,196.89096482607212,202.89041100990798,39.52329564947181,175.66337132808795,179.99760881373126
Direct-P,seen_grid,3.0,10,1500,1500,0.0,0.3332208971198026,0.5268084657963076,0.5762853526325493,-0.07577676651389283,0.20198438954386358,0.21566783139887907,-0.04212013810266934,0.18472639931928558,0.1894074956564614,0.022041173362677077,0.16787295075355213,0.16925824460326389,-0.006285219993653764,0.16191611637811584,0.16198411912132477,-0.2273302995416785,0.6059531686315908,0.6470034941966373,-42.120138102669344,184.7263993192856,189.40749565646144,22.04117336267707,167.87295075355215,169.25824460326393
Direct-P,seen_grid,3.0,15,1500,1500,0.0,0.3220062586025652,0.5226519662614307,0.5743575033859488,-0.04910955466120607,0.2097949894794429,0.21539810431994927,-0.02374003893024304,0.1786119994167598,0.18012375640053224,0.013819246256866117,0.15707512993876002,0.15762969141236075,-0.005307250064346996,0.13518339876952984,0.13524250504898716,-0.1473286639836182,0.6293849684383287,0.6461943129598479,-23.740038930243056,178.6119994167598,180.1237564005323,13.819246256866114,157.07512993876006,157.62969141236076
Direct-P,seen_grid,3.0,20,1500,1500,0.0,0.31745006102140544,0.5207073551887618,0.5777404643667838,-0.020324134892863697,0.21669367030786835,0.2175727765893613,-0.013669089848789695,0.17263436682387887,0.1731173018781487,0.004477583665773276,0.15317513150609816,0.15318951635187003,0.0018239133643258754,0.12088073035951305,0.12085419396209783,-0.060972404678591,0.650081010923605,0.652718329768084,-13.669089848789698,172.63436682387888,173.1173018781487,4.477583665773282,153.17513150609818,153.18951635187005
Direct-P,seen_grid,3.5,7,1500,1500,0.0,0.3593422092671562,0.5680345253214436,0.6100088756602228,-0.1655409952054399,0.16679264016217699,0.23495756932405637,-0.06816916672263651,0.18942322504284137,0.20125673331634344,0.05900358576944668,0.17307812927134497,0.18280451655570806,-0.017536596967114345,0.1579703550294338,0.15888841644143523,-0.5793934832190398,0.5837742405676195,0.8223514926341974,-68.16916672263652,189.42322504284138,201.25673331634346,59.00358576944667,173.078129271345,182.8045165557081
Direct-P,seen_grid,3.5,10,1500,1500,0.0,0.3378107027931415,0.5761347478161843,0.6162147463275579,-0.13195326245383457,0.17655073140799274,0.22036570542108846,-0.06839329865073109,0.1759068673793424,0.18868025989544898,0.04876513898220935,0.1661178626896084,0.1730745108953022,-0.017052536065798322,0.1383905256776069,0.13939138648138025,-0.46183641858842106,0.6179275599279747,0.7712799689738097,-68.3932986507311,175.9068673793424,188.680259895449,48.76513898220935,166.11786268960844,173.07451089530224
Direct-P,seen_grid,3.5,15,1500,1500,0.0,0.31329826634482955,0.5603281654297619,0.6110492202942659,-0.0964114523951617,0.1798468222582743,0.2040060890668697,-0.052705059969415664,0.16584623728521702,0.17396683913444472,0.047106070829865794,0.15514484492282962,0.16208904404643282,-0.0019382854945163939,0.1229150620528774,0.12288937039115566,-0.3374400833830659,0.6294638779039602,0.714021311734044,-52.70505996941567,165.84623728521706,173.96683913444477,47.10607082986579,155.14484492282966,162.08904404643286
Direct-P,seen_grid,3.5,20,1500,1500,0.0,0.2971323567510836,0.5508101716424075,0.6133838752872106,-0.06393285871712569,0.18627976682811725,0.19688684191415295,-0.04968686655352722,0.15605619440255214,0.1637256388864439,0.03859194119205745,0.14574617474939724,0.15072200927784346,0.0024900711707845176,0.10727809281565981,0.10727123220976868,-0.22376500550993994,0.6519791838984105,0.6891039466995356,-49.68686655352724,156.05619440255217,163.72563888644393,38.59194119205745,145.74617474939728,150.7220092778435
Direct-P,seen_grid,4.0,7,1500,1500,0.0,0.38092256016246806,0.6069635101352279,0.6446350558872804,-0.22133200269518064,0.1440996425095242,0.26408089527728285,-0.08330693792402324,0.18139106963434465,0.19955157454304054,0.07985832581997952,0.17083486427581454,0.18852704497676515,-0.030102741932354255,0.1392949759248736,0.1424651887171451,-0.8853280107807227,0.5763985700380968,1.0563235811091314,-83.30693792402323,181.39106963434466,199.55157454304054,79.85832581997951,170.83486427581457,188.52704497676518
Direct-P,seen_grid,4.0,10,1500,1500,0.0,0.3536612251623736,0.5889379701598486,0.6340706022220246,-0.18953293883676717,0.14946300375621147,0.241344218084744,-0.08897829762019048,0.16858896406822005,0.19057919113528385,0.06275237122889109,0.16306032065026557,0.1746676915935961,-0.03931048411083875,0.12348136651281144,0.12954843471966715,-0.7581317553470688,0.5978520150248459,0.9653768723389761,-88.97829762019049,168.58896406822006,190.57919113528388,62.75237122889109,163.0603206502656,174.66769159359612
Direct-P,seen_grid,4.0,15,1500,1500,0.0,0.32339330777282466,0.5838653947807002,0.6447295878666879,-0.14304081782182018,0.15268485333404005,0.20918364712491444,-0.07838673658562169,0.16116878664136078,0.1791718207237599,0.07119964184331279,0.15384824493419227,0.16947829343695026,-0.008629850173037341,0.11014930563794445,0.11045023887181969,-0.572163271287281,0.6107394133361602,0.8367345884996579,-78.38673658562168,161.16878664136084,179.1718207237599,71.19964184331282,153.8482449341923,169.47829343695028
Direct-P,seen_grid,4.0,20,1500,1500,0.0,0.28892804388744847,0.5387723696157015,0.606459066331158,-0.11192058571760968,0.1507199334711518,0.18769009435953427,-0.07110267277039836,0.14341153075753188,0.16002732886773866,0.059850085125719946,0.13810785713820217,0.1504762341348065,-0.008294578385517512,0.09562048795119966,0.09594780991842214,-0.44768234287043873,0.6028797338846072,0.7507603774381372,-71.1026727703984,143.4115307575319,160.02732886773867,59.85008512571996,138.1078571382022,150.47623413480656
Direct-P,seen_grid,4.5,7,1500,1500,0.0,0.4116922538562329,0.6368541157518334,0.6739457601854852,-0.2772436855944953,0.12339524694303389,0.30344735498189174,-0.09917654521523162,0.17557592336032193,0.20159945613703747,0.093266960929044,0.16759437094607754,0.1917495082782988,-0.04866355659670649,0.12038438221083621,0.12981093798779836,-1.2475965851752289,0.5552786112436525,1.365513097418513,-99.17654521523164,175.57592336032195,201.59945613703752,93.26696092904402,167.5943709460776,191.74950827829883
Direct-P,seen_grid,4.5,10,1500,1500,0.0,0.377840560792371,0.6117297402438825,0.6535349747026202,-0.2351188680247698,0.12586414850575334,0.26666852981008976,-0.10415998508969737,0.16598701093792492,0.1959148348189234,0.0843759678724792,0.16176187045808335,0.18239726447151733,-0.043551845138921505,0.10910510620880516,0.11744254538442206,-1.0580349061114644,0.56638866827589,1.2000083841454041,-104.15998508969739,165.98701093792494,195.91483481892342,84.37596787247921,161.76187045808334,182.39726447151736
Direct-P,seen_grid,4.5,15,1500,1500,0.0,0.34285518259913206,0.5842382978702089,0.6397724827401429,-0.19496240468975123,0.12796746314834015,0.23318467735384266,-0.10224253406594526,0.1498053962034615,0.1813290693722721,0.0941817267919507,0.14641873417936102,0.17405272500898755,-0.019376954946423847,0.09727730931571982,0.09915660697820476,-0.8773308211038805,0.5758535841675306,1.0493310480922922,-102.24253406594526,149.80539620346153,181.32906937227213,94.18172679195074,146.41873417936102,174.05272500898755
Direct-P,seen_grid,4.5,20,1500,1500,0.0,0.3105902215388258,0.5592770877041882,0.613653739231452,-0.15726034974914688,0.12336490436790863,0.1998488711497785,-0.09803317339925915,0.13949858674976387,0.17046227017957322,0.08981893304152268,0.13933711404038843,0.16573873675433373,-0.006067889717054999,0.0847527102750336,0.08494146515875595,-0.7076715738711611,0.5551420696555889,0.8993199201740034,-98.03317339925916,139.49858674976386,170.46227017957324,89.81893304152271,139.33711404038846,165.73873675433376
Direct-P,seen_grid,5.0,7,1500,1500,0.0,0.4420101430886417,0.6452870962540133,0.6870696568795847,-0.31834312588587416,0.10238905052692956,0.33439329307690535,-0.11288746511316161,0.17529291266518038,0.20844831479329373,0.10751301393290034,0.1690070598846438,0.20025831368075672,-0.05726121287861684,0.11026221701138895,0.12421150441725086,-1.5917156294293708,0.5119452526346479,1.671966465384527,-112.88746511316161,175.2929126651804,208.44831479329375,107.51301393290034,169.00705988464384,200.25831368075674
Direct-P,seen_grid,5.0,10,1500,1500,0.0,0.4095208662928118,0.6353519115193381,0.6760441172423105,-0.2814403578875851,0.10480561074465225,0.30030912120805764,-0.12193732302224287,0.16178504905163424,0.2025479282566789,0.09895435159529214,0.1634685270848998,0.19103954671058673,-0.054062804917156634,0.09706936646306268,0.1110809035783403,-1.4072017894379254,0.5240280537232612,1.501545606040288,-121.93732302224291,161.78504905163427,202.54792825667892,98.95435159529218,163.46852708489982,191.0395467105868
