n,fold,seed,route,reliability,mse
15,1,3407,QCP,0.95,0.020001088765312824
15,1,3407,QCP,0.99,0.03749212610109897
15,1,17,P,0.9,0.014560822815206275
15,1,17,P,0.95,0.021615261712133106
15,1,17,P,0.99,0.04083647910882446
15,1,17,Q,0.9,0.029504995533649846
15,1,17,Q,0.95,0.02030287348667505
15,1,17,Q,0.99,0.12198446938894957
15,1,17,QP,0.9,0.013715823634024104
15,1,17,QP,0.95,0.01992493706280147
15,1,17,QP,0.99,0.036538163792682626
15,1,17,QCP,0.9,0.013807077396400599
15,1,17,QCP,0.95,0.02010749972440774
15,1,17,QCP,0.99,0.036743216817844225
15,1,73,P,0.9,0.014933053930366535
15,1,73,P,0.95,0.02239638081234596
15,1,73,P,0.99,0.04366853983437918
15,1,73,Q,0.9,0.028994904490755247
15,1,73,Q,0.95,0.020351697093592237
15,1,73,Q,0.99,0.1235986237150865
15,1,73,QP,0.9,0.013815821460091093
15,1,73,QP,0.95,0.01999679452861176
15,1,73,QP,0.99,0.03717374721182644
15,1,73,QCP,0.9,0.013808493276829195
15,1,73,QCP,0.95,0.020018268380791373
15,1,73,QCP,0.99,0.0371261558292389
15,1,314,P,0.9,0.014730356083915526
15,1,314,P,0.95,0.022013156475889837
15,1,314,P,0.99,0.04249031387023134
15,1,314,Q,0.9,0.0296040735819198
15,1,314,Q,0.95,0.02044850106601983
15,1,314,Q,0.99,0.12131345903025807
15,1,314,QP,0.9,0.01368739218100511
15,1,314,QP,0.95,0.01998916625291553
15,1,314,QP,0.99,0.037376064850330265
15,1,314,QCP,0.9,0.013567796861989683
15,1,314,QCP,0.95,0.019753629564517546
15,1,314,QCP,0.99,0.03666354419129097
15,1,2718,P,0.9,0.014370280109952716
15,1,2718,P,0.95,0.021342837332440075
15,1,2718,P,0.99,0.04074791922027109
15,1,2718,Q,0.9,0.028771810859108047
15,1,2718,Q,0.95,0.0204706264283347
15,1,2718,Q,0.99,0.12479323871488227
15,1,2718,QP,0.9,0.013639512253026
15,1,2718,QP,0.95,0.01985721946434046
15,1,2718,QP,0.99,0.0365599978219266
15,1,2718,QCP,0.9,0.013625336629823896
15,1,2718,QCP,0.95,0.01987341474460585
15,1,2718,QCP,0.99,0.037015321465023836
15,1,4099,P,0.9,0.015259123518932967
15,1,4099,P,0.95,0.022776819926179796
15,1,4099,P,0.99,0.04359121161956472
15,1,4099,Q,0.9,0.028958775310551386
15,1,4099,Q,0.95,0.02030662229081899
15,1,4099,Q,0.99,0.12430445522566357
15,1,4099,QP,0.9,0.013506422879692158
15,1,4099,QP,0.95,0.019582650409957887
15,1,4099,QP,0.99,0.0363490032315361
15,1,4099,QCP,0.9,0.013750135813443058
15,1,4099,QCP,0.95,0.019957870837426814
15,1,4099,QCP,0.99,0.03712489496261012
15,1,8128,P,0.9,0.014770526174562123
15,1,8128,P,0.95,0.021958332201288087
15,1,8128,P,0.99,0.04197876179340705
15,1,8128,Q,0.9,0.029159318511731622
15,1,8128,Q,0.95,0.020193153981800317
15,1,8128,Q,0.99,0.12362559079236869
15,1,8128,QP,0.9,0.013836007365177806
15,1,8128,QP,0.95,0.020161484166841052
15,1,8128,QP,0.99,0.03755705155337539
15,1,8128,QCP,0.9,0.013751107494512214
15,1,8128,QCP,0.95,0.02008593304112373
15,1,8128,QCP,0.99,0.037287338205587675
15,1,12011,P,0.9,0.014682945492071633
15,1,12011,P,0.95,0.021844214920753616
15,1,12011,P,0.99,0.04193271952132093
15,1,12011,Q,0.9,0.028997416641071656
15,1,12011,Q,0.95,0.020133941537409536
15,1,12011,Q,0.99,0.12252516658234522
15,1,12011,QP,0.9,0.013630350923500017
15,1,12011,QP,0.95,0.0197235092306136
15,1,12011,QP,0.99,0.036196382129381324
15,1,12011,QCP,0.9,0.013655698641112445
15,1,12011,QCP,0.95,0.019839848420749196
15,1,12011,QCP,0.99,0.035679501562717014
15,2,42,P,0.9,0.013337641964311303
15,2,42,P,0.95,0.019028089531349986
15,2,42,P,0.99,0.03265460939404341
15,2,42,Q,0.9,0.030454252409463405
15,2,42,Q,0.95,0.018811536077336974
15,2,42,Q,0.99,0.10872779351637396
15,2,42,QP,0.9,0.012953111888387471
15,2,42,QP,0.95,0.01807697146768663
15,2,42,QP,0.99,0.029277240743024777
15,2,42,QCP,0.9,0.012978512076371143
15,2,42,QCP,0.95,0.01808434028203516
15,2,42,QCP,0.99,0.029574893974618852
15,2,2026,P,0.9,0.013153626204111481
15,2,2026,P,0.95,0.01866285915093932
15,2,2026,P,0.99,0.03154314928709995
15,2,2026,Q,0.9,0.03058267830806707
15,2,2026,Q,0.95,0.018832685949435126
15,2,2026,Q,0.99,0.10769604314515015
15,2,2026,QP,0.9,0.013023237600203656
15,2,2026,QP,0.95,0.018245050097338657
15,2,2026,QP,0.99,0.029689571549916693
15,2,2026,QCP,0.9,0.012968691261274961
15,2,2026,QCP,0.95,0.01808613305733951
15,2,2026,QCP,0.99,0.029358993705994353
15,2,3407,P,0.9,0.012981059434710267
15,2,3407,P,0.95,0.018415806901742982
15,2,3407,P,0.99,0.03115419167613764
15,2,3407,Q,0.9,0.031018559834937072
15,2,3407,Q,0.95,0.01877765593693024
15,2,3407,Q,0.99,0.10603178838114982
15,2,3407,QP,0.9,0.012979628610603665
15,2,3407,QP,0.95,0.018029692329800753
15,2,3407,QP,0.99,0.02898304625419237
15,2,3407,QCP,0.9,0.012992010391069047
15,2,3407,QCP,0.95,0.01805910068628614
15,2,3407,QCP,0.99,0.029367859955926813
15,2,17,P,0.9,0.01300182606122894
15,2,17,P,0.95,0.01853940332195637
15,2,17,P,0.99,0.03156897022674118
15,2,17,Q,0.9,0.02983407019643365
15,2,17,Q,0.95,0.018854595324610195
15,2,17,Q,0.99,0.11168471459431835
15,2,17,QP,0.9,0.013260592985902913
15,2,17,QP,0.95,0.018400144553685324
15,2,17,QP,0.99,0.029454416015034995
15,2,17,QCP,0.9,0.012952445149975199
15,2,17,QCP,0.95,0.01808230127260819
15,2,17,QCP,0.99,0.02952688609460959
15,2,73,P,0.9,0.01283893477848576
15,2,73,P,0.95,0.01821562576722671
15,2,73,P,0.99,0.03085031507350204
15,2,73,Q,0.9,0.029530448878950868
15,2,73,Q,0.95,0.018894433487105063
15,2,73,Q,0.99,0.11454021128520234
15,2,73,QP,0.9,0.012965164546027561
15,2,73,QP,0.95,0.01806942199037796
15,2,73,QP,0.99,0.02950117819651048
15,2,73,QCP,0.9,0.01301700225998733
15,2,73,QCP,0.95,0.018107026927859253
15,2,73,QCP,0.99,0.029523704159724846
15,2,314,P,0.9,0.013155347228316036
15,2,314,P,0.95,0.018700061449499223
15,2,314,P,0.99,0.03184369984174364
15,2,314,Q,0.9,0.029967069477257115
15,2,314,Q,0.95,0.018770712328575554
15,2,314,Q,0.99,0.1106253463122512
15,2,314,QP,0.9,0.012984399507472256
15,2,314,QP,0.95,0.018232999742266002
15,2,314,QP,0.99,0.029804740573217265
15,2,314,QCP,0.9,0.013053842176468081
15,2,314,QCP,0.95,0.01815600645929075
15,2,314,QCP,0.99,0.029398365223482572
15,2,2718,P,0.9,0.013004343117197602
15,2,2718,P,0.95,0.018424158202254955
15,2,2718,P,0.99,0.031131579721444223
15,2,2718,Q,0.9,0.030297524197301435
15,2,2718,Q,0.95,0.0187763315171486
15,2,2718,Q,0.99,0.10799658783963215
15,2,2718,QP,0.9,0.01293936015161045
15,2,2718,QP,0.95,0.018070161792578043
15,2,2718,QP,0.99,0.02945437253400695
15,2,2718,QCP,0.9,0.013087701252677587
15,2,2718,QCP,0.95,0.018250820811409163
15,2,2718,QCP,0.99,0.029539224866916028
15,2,4099,P,0.9,0.013113494326165914
15,2,4099,P,0.95,0.018605302568711485
15,2,4099,P,0.99,0.03146531440449084
15,2,4099,Q,0.9,0.03034548865938324
15,2,4099,Q,0.95,0.018781125206541467
15,2,4099,Q,0.99,0.10925981084793766
15,2,4099,QP,0.9,0.012967560448468127
15,2,4099,QP,0.95,0.01812519127886461
15,2,4099,QP,0.99,0.029410616577688415
15,2,4099,QCP,0.9,0.013024574149951559
15,2,4099,QCP,0.95,0.018168870119289502
15,2,4099,QCP,0.99,0.029671710010074417
15,2,8128,P,0.9,0.013112942778107482
15,2,8128,P,0.95,0.018667373189107373
15,2,8128,P,0.99,0.031813745406995435
15,2,8128,Q,0.9,0.02995894132431629
15,2,8128,Q,0.95,0.01886806618675095
15,2,8128,Q,0.99,0.11208637950423951
15,2,8128,QP,0.9,0.012934392383842044
15,2,8128,QP,0.95,0.018056313049411
15,2,8128,QP,0.99,0.029244146802557793
15,2,8128,QCP,0.9,0.012883476392176657
15,2,8128,QCP,0.95,0.018051575853984304
15,2,8128,QCP,0.99,0.029560392761044215
15,2,12011,P,0.9,0.01305180112551368
15,2,12011,P,0.95,0.0184938349753978
15,2,12011,P,0.99,0.0310445871042684
15,2,12011,Q,0.9,0.030260700763024118
15,2,12011,Q,0.95,0.018695272470373232
15,2,12011,Q,0.99,0.10889067368817992
15,2,12011,QP,0.9,0.012977640162944002
15,2,12011,QP,0.95,0.01815298316661576
15,2,12011,QP,0.99,0.029651264962235472
15,2,12011,QCP,0.9,0.01290398234754183
15,2,12011,QCP,0.95,0.018095166623528242
15,2,12011,QCP,0.99,0.029846320581646695
15,3,42,P,0.9,0.016016686202297892
15,3,42,P,0.95,0.023759143626420558
15,3,42,P,0.99,0.044201984199828896
15,3,42,Q,0.9,0.029690946988847625
15,3,42,Q,0.95,0.02239021522393924
15,3,42,Q,0.99,0.12881507701185216
15,3,42,QP,0.9,0.015163174562696481
15,3,42,QP,0.95,0.022115383666827568
15,3,42,QP,0.99,0.03982470194261205
15,3,42,QCP,0.9,0.015621440088573989
15,3,42,QCP,0.95,0.02285039394630184
15,3,42,QCP,0.99,0.0414579438869328
15,3,2026,P,0.9,0.01631117017678749
15,3,2026,P,0.95,0.024083396510937084
15,3,2026,P,0.99,0.04468174719035243
15,3,2026,Q,0.9,0.029236824399299564
15,3,2026,Q,0.95,0.0226791489065123
15,3,2026,Q,0.99,0.13162413396896297
15,3,2026,QP,0.9,0.015352929644043962
15,3,2026,QP,0.95,0.02249405647478781
15,3,2026,QP,0.99,0.041053438373315904
15,3,2026,QCP,0.9,0.015334634918608975
15,3,2026,QCP,0.95,0.02239690081984598
15,3,2026,QCP,0.99,0.04045881577116541
15,3,3407,P,0.9,0.016054801591675417
15,3,3407,P,0.95,0.023724409191243953
15,3,3407,P,0.99,0.0437831007506495
15,3,3407,Q,0.9,0.02990110179930142
15,3,3407,Q,0.95,0.02219446859218611
15,3,3407,Q,0.99,0.12641669611019712
15,3,3407,QP,0.9,0.015288997000706631
15,3,3407,QP,0.95,0.02230485825959491
15,3,3407,QP,0.99,0.04015061208982278
15,3,3407,QCP,0.9,0.015236502206843628
15,3,3407,QCP,0.95,0.022253574161987925
15,3,3407,QCP,0.99,0.04051326563399981
15,3,17,P,0.9,0.01598257581495031
15,3,17,P,0.95,0.023684378751469726
15,3,17,P,0.99,0.044100247528555035
15,3,17,Q,0.9,0.028868129570896944
15,3,17,Q,0.95,0.022536051820587558
15,3,17,Q,0.99,0.1320158342686892
15,3,17,QP,0.9,0.015315368839812497
15,3,17,QP,0.95,0.022341410363158207
15,3,17,QP,0.99,0.040738253944142884
15,3,17,QCP,0.9,0.015238886791601527
15,3,17,QCP,0.95,0.02227106908766229
15,3,17,QCP,0.99,0.040261218648457574
15,3,73,P,0.9,0.016100016732422874
15,3,73,P,0.95,0.02383745220861738
15,3,73,P,0.99,0.04425089508192345
15,3,73,Q,0.9,0.029330935702756106
15,3,73,Q,0.95,0.02257180718481996
15,3,73,Q,0.99,0.1308521379171612
15,3,73,QP,0.9,0.015277396665227991
15,3,73,QP,0.95,0.022327324155642765
15,3,73,QP,0.99,0.040239046537860985
15,3,73,QCP,0.9,0.015323753199325708
15,3,73,QCP,0.95,0.022310471132597664
15,3,73,QCP,0.99,0.040422578310345396
15,3,314,P,0.9,0.016344875329271116
15,3,314,P,0.95,0.024204367537307522
15,3,314,P,0.99,0.045157754419838936
15,3,314,Q,0.9,0.0281728235924949
15,3,314,Q,0.95,0.02260700228606228
15,3,314,Q,0.99,0.13516052161060135
15,3,314,QP,0.9,0.01517122220267425
15,3,314,QP,0.95,0.022205730341615753
15,3,314,QP,0.99,0.04062089971638283
15,3,314,QCP,0.9,0.015311607244879687
15,3,314,QCP,0.95,0.022398618247411274
15,3,314,QCP,0.99,0.04091550464776126
15,3,2718,P,0.9,0.01611437782377638
15,3,2718,P,0.95,0.023807610304466348
15,3,2718,P,0.99,0.044028887637254675
15,3,2718,Q,0.9,0.029541156430105932
15,3,2718,Q,0.95,0.022403856267679954
15,3,2718,Q,0.99,0.128744626517886
15,3,2718,QP,0.9,0.015324426961149544
15,3,2718,QP,0.95,0.022389203841163195
15,3,2718,QP,0.99,0.04075541317974234
15,3,2718,QCP,0.9,0.015298618362106907
15,3,2718,QCP,0.95,0.022312145781691637
15,3,2718,QCP,0.99,0.04050901397594768
15,3,4099,P,0.9,0.016093786651758223
15,3,4099,P,0.95,0.02383548196214115
15,3,4099,P,0.99,0.04448782315752459
15,3,4099,Q,0.9,0.028670325560888776
15,3,4099,Q,0.95,0.022936418643081383
15,3,4099,Q,0.99,0.13362548760716939
15,3,4099,QP,0.9,0.01515640885798625
15,3,4099,QP,0.95,0.02215772357620612
15,3,4099,QP,0.99,0.0403323554450226
15,3,4099,QCP,0.9,0.015168095209341018
15,3,4099,QCP,0.95,0.02216130631761011
15,3,4099,QCP,0.99,0.04019353077347913
15,3,8128,P,0.9,0.016676577651320496
15,3,8128,P,0.95,0.024858058863107785
15,3,8128,P,0.99,0.046776220162190324
15,3,8128,Q,0.9,0.028671524434077077
15,3,8128,Q,0.95,0.02258268470568193
15,3,8128,Q,0.99,0.13360831625289524
15,3,8128,QP,0.9,0.015358983434374383
15,3,8128,QP,0.95,0.022432639274055765
15,3,8128,QP,0.99,0.040374696822941494
15,3,8128,QCP,0.9,0.015252060012461514
15,3,8128,QCP,0.95,0.02227168019960932
15,3,8128,QCP,0.99,0.04048897946985689
15,3,12011,P,0.9,0.016271284654539205
15,3,12011,P,0.95,0.02404662193780502
15,3,12011,P,0.99,0.04472532054337316
15,3,12011,Q,0.9,0.02968606866580875
15,3,12011,Q,0.95,0.022296292879972743
15,3,12011,Q,0.99,0.1284421353585396
15,3,12011,QP,0.9,0.015256722580209384
15,3,12011,QP,0.95,0.022443064743707972
15,3,12011,QP,0.99,0.04107192148840322
15,3,12011,QCP,0.9,0.015168443541134332
15,3,12011,QCP,0.95,0.02213167011286454
15,3,12011,QCP,0.99,0.04036022424129522
15,4,42,P,0.9,0.012723178202311239
15,4,42,P,0.95,0.01807134676749488
15,4,42,P,0.99,0.03125556917089819
15,4,42,Q,0.9,0.027587507861580606
15,4,42,Q,0.95,0.018001089527838132
15,4,42,Q,0.99,0.11560417833307494
15,4,42,QP,0.9,0.012351380048284814
15,4,42,QP,0.95,0.017190566929500075
15,4,42,QP,0.99,0.028288451949214834
15,4,42,QCP,0.9,0.01225205010818799
15,4,42,QCP,0.95,0.01708508641648506
15,4,42,QCP,0.99,0.02851015822146506
15,4,2026,P,0.9,0.0126646523807933
15,4,2026,P,0.95,0.018047497189767326
15,4,2026,P,0.99,0.03133477652217544
15,4,2026,Q,0.9,0.029263791138757624
15,4,2026,Q,0.95,0.017889242190628454
15,4,2026,Q,0.99,0.10918343796219832
15,4,2026,QP,0.9,0.012343143685136646
15,4,2026,QP,0.95,0.017213805491537424
15,4,2026,QP,0.99,0.028394923351620065
15,4,2026,QCP,0.9,0.01232903730273737
15,4,2026,QCP,0.95,0.017243108656005077
15,4,2026,QCP,0.99,0.028594275687631725
15,4,3407,P,0.9,0.012661650713862481
15,4,3407,P,0.95,0.017938553111364018
15,4,3407,P,0.99,0.030698125031853974
15,4,3407,Q,0.9,0.0271091335616816
15,4,3407,Q,0.95,0.01783817613386699
15,4,3407,Q,0.99,0.1175429405994891
15,4,3407,QP,0.9,0.012320989128230217
15,4,3407,QP,0.95,0.017159373978866507
15,4,3407,QP,0.99,0.028123341515636297
15,4,3407,QCP,0.9,0.012384481509251944
15,4,3407,QCP,0.95,0.017211353797305665
15,4,3407,QCP,0.99,0.02841105023525428
15,4,17,P,0.9,0.012745709961347516
15,4,17,P,0.95,0.018055498990913195
15,4,17,P,0.99,0.03112032029353419
15,4,17,Q,0.9,0.02782669240227202
15,4,17,Q,0.95,0.017818339134323815
15,4,17,Q,0.99,0.11279705866938433
15,4,17,QP,0.9,0.012235850073913236
15,4,17,QP,0.95,0.01707813838112329
15,4,17,QP,0.99,0.02847343776994258
15,4,17,QCP,0.9,0.012442377161015816
15,4,17,QCP,0.95,0.01721662817432047
15,4,17,QCP,0.99,0.028007797850324027
15,4,73,P,0.9,0.01269610465123664
15,4,73,P,0.95,0.018024680343474937
15,4,73,P,0.99,0.03116083747189877
15,4,73,Q,0.9,0.02849769438832394
15,4,73,Q,0.95,0.01796992878551705
15,4,73,Q,0.99,0.11290775380184265
15,4,73,QP,0.9,0.012467093337476547
15,4,73,QP,0.95,0.017320704123246954
15,4,73,QP,0.99,0.02872317978522265
15,4,73,QCP,0.9,0.012244345935148978
15,4,73,QCP,0.95,0.017117412274779108
15,4,73,QCP,0.99,0.028602194560533423
15,4,314,P,0.9,0.012723968759832477
15,4,314,P,0.95,0.018102015765609134
15,4,314,P,0.99,0.03129026310640223
15,4,314,Q,0.9,0.029745372818093696
15,4,314,Q,0.95,0.01774055332830034
15,4,314,Q,0.99,0.10645061777065297
15,4,314,QP,0.9,0.01221288752873006
15,4,314,QP,0.95,0.01704676577442225
15,4,314,QP,0.99,0.027981840180289708
15,4,314,QCP,0.9,0.01232537047893922
15,4,314,QCP,0.95,0.017160241528893602
15,4,314,QCP,0.99,0.028488592169666493
15,4,2718,P,0.9,0.012668784923344714
15,4,2718,P,0.95,0.01792601990509892
15,4,2718,P,0.99,0.03069671427364508
15,4,2718,Q,0.9,0.02861024278836381
15,4,2718,Q,0.95,0.017892413653910724
15,4,2718,Q,0.99,0.11128234913966238
15,4,2718,QP,0.9,0.012346601668624502
15,4,2718,QP,0.95,0.017173788853838415
15,4,2718,QP,0.99,0.028288747306039745
15,4,2718,QCP,0.9,0.012254415976097714
15,4,2718,QCP,0.95,0.01712341064912705
15,4,2718,QCP,0.99,0.028541099620029223
15,4,4099,P,0.9,0.012852248948061359
15,4,4099,P,0.95,0.01823224941044308
15,4,4099,P,0.99,0.03145002929430754
15,4,4099,Q,0.9,0.028461077272247906
15,4,4099,Q,0.95,0.017926041001068992
15,4,4099,Q,0.99,0.11276356443742105
15,4,4099,QP,0.9,0.01228346190665782
15,4,4099,QP,0.95,0.017174238954088317
15,4,4099,QP,0.99,0.028676999145218533
15,4,4099,QCP,0.9,0.012467044746220513
15,4,4099,QCP,0.95,0.017293430210247145
15,4,4099,QCP,0.99,0.028731411614481138
15,4,8128,P,0.9,0.012721061928146343
15,4,8128,P,0.95,0.018156302115554853
15,4,8128,P,0.99,0.03152270578215589
15,4,8128,Q,0.9,0.02909212916832043
15,4,8128,Q,0.95,0.017977796318811832
15,4,8128,Q,0.99,0.11106445992435472
15,4,8128,QP,0.9,0.012275016645017262
15,4,8128,QP,0.95,0.01710347825815639
15,4,8128,QP,0.99,0.02839886230564012
15,4,8128,QCP,0.9,0.012259381731616099
15,4,8128,QCP,0.95,0.01708943716188775
15,4,8128,QCP,0.99,0.028087778095541232
15,4,12011,P,0.9,0.012595215277652397
15,4,12011,P,0.95,0.01796043695600455
15,4,12011,P,0.99,0.031228991815040068
15,4,12011,Q,0.9,0.02835982372957033
15,4,12011,Q,0.95,0.017780029164109118
15,4,12011,Q,0.99,0.11243838797147974
15,4,12011,QP,0.9,0.012189466226277156
15,4,12011,QP,0.95,0.0170213680780673
15,4,12011,QP,0.99,0.028249993318385968
15,4,12011,QCP,0.9,0.012263461462829615
15,4,12011,QCP,0.95,0.017108698845949045
15,4,12011,QCP,0.99,0.02833554529926809
15,5,42,P,0.9,0.013377071205165821
15,5,42,P,0.95,0.019270522347243493
15,5,42,P,0.99,0.03382987443841004
15,5,42,Q,0.9,0.032316208523682804
15,5,42,Q,0.95,0.019271867313722588
15,5,42,Q,0.99,0.10331507714360018
15,5,42,QP,0.9,0.013056111175188763
15,5,42,QP,0.95,0.01837782921520767
15,5,42,QP,0.99,0.030942081680653242
15,5,42,QCP,0.9,0.013110289368133476
15,5,42,QCP,0.95,0.018420280651599952
15,5,42,QCP,0.99,0.0311685203820398
15,5,2026,P,0.9,0.013785892830037092
15,5,2026,P,0.95,0.01976525408466825
15,5,2026,P,0.99,0.03448451830339731
15,5,2026,Q,0.9,0.029658142472932417
15,5,2026,Q,0.95,0.018745447129659764
15,5,2026,Q,0.99,0.11327762227561844
15,5,2026,QP,0.9,0.012891602823349921
15,5,2026,QP,0.95,0.018165105165104556
15,5,2026,QP,0.99,0.030580465176502068
15,5,2026,QCP,0.9,0.013097494305602931
15,5,2026,QCP,0.95,0.018386068146831986
15,5,2026,QCP,0.99,0.030835418942226713
15,5,3407,P,0.9,0.013234574884391668
15,5,3407,P,0.95,0.01902455779152825
15,5,3407,P,0.99,0.03333199487260183
15,5,3407,Q,0.9,0.030285376429789703
15,5,3407,Q,0.95,0.018749451609922533
15,5,3407,Q,0.99,0.10944769397413327
15,5,3407,QP,0.9,0.012763232789940942
15,5,3407,QP,0.95,0.018042577124708494
15,5,3407,QP,0.99,0.030611914380909086
15,5,3407,QCP,0.9,0.012836801347744193
15,5,3407,QCP,0.95,0.01807662195725195
15,5,3407,QCP,0.99,0.0304697991032857
15,5,17,P,0.9,0.013093820155111907
15,5,17,P,0.95,0.018868923397801243
15,5,17,P,0.99,0.03334785226889941
15,5,17,Q,0.9,0.030620293425627648
15,5,17,Q,0.95,0.019061010925674998
15,5,17,Q,0.99,0.11053298606052901
15,5,17,QP,0.9,0.012908502540524433
15,5,17,QP,0.95,0.018179604517457124
15,5,17,QP,0.99,0.030683609894721898
15,5,17,QCP,0.9,0.013019577014236639
15,5,17,QCP,0.95,0.018239282733197113
15,5,17,QCP,0.99,0.0303236139054351
15,5,73,P,0.9,0.013300525920601347
15,5,73,P,0.95,0.019129288440464007
15,5,73,P,0.99,0.0336340899230121
15,5,73,Q,0.9,0.03137321949843031
15,5,73,Q,0.95,0.01874109115188359
15,5,73,Q,0.99,0.10601304106073887
15,5,73,QP,0.9,0.012811193984642543
15,5,73,QP,0.95,0.01810669764200897
15,5,73,QP,0.99,0.030441622698436362
15,5,73,QCP,0.9,0.013107571510116295
15,5,73,QCP,0.95,0.018388477251107902
15,5,73,QCP,0.99,0.030767453551420805
15,5,314,P,0.9,0.013408720889795969
15,5,314,P,0.95,0.019178288992420047
15,5,314,P,0.99,0.03327966027870516
15,5,314,Q,0.9,0.0326555891694703
15,5,314,Q,0.95,0.01919207717156919
15,5,314,Q,0.99,0.102084318644768
15,5,314,QP,0.9,0.013244073464069273
15,5,314,QP,0.95,0.018584335704400486
15,5,314,QP,0.99,0.03128916327343364
15,5,314,QCP,0.9,0.013453379213959593
15,5,314,QCP,0.95,0.018659899423670787
15,5,314,QCP,0.99,0.030903059599286672
15,5,2718,P,0.9,0.013409192603900747
15,5,2718,P,0.95,0.019362777186359037
15,5,2718,P,0.99,0.034312666511359044
15,5,2718,Q,0.9,0.03160237785733932
15,5,2718,Q,0.95,0.019091125922753152
15,5,2718,Q,0.99,0.10595551155850845
15,5,2718,QP,0.9,0.01323972041922104
15,5,2718,QP,0.95,0.01854194087767007
15,5,2718,QP,0.99,0.030832460919195715
15,5,2718,QCP,0.9,0.012880616009809342
15,5,2718,QCP,0.95,0.01814859530659087
15,5,2718,QCP,0.99,0.030764558451518244
15,5,4099,P,0.9,0.013599799051828168
15,5,4099,P,0.95,0.01962103188399603
15,5,4099,P,0.99,0.034511942757503807
15,5,4099,Q,0.9,0.03129063288888267
15,5,4099,Q,0.95,0.018952193557155536
15,5,4099,Q,0.99,0.1057550309334478
15,5,4099,QP,0.9,0.012918907357573645
15,5,4099,QP,0.95,0.018220166704942427
15,5,4099,QP,0.99,0.030755646307198604
15,5,4099,QCP,0.9,0.012917791133708384
15,5,4099,QCP,0.95,0.01816808008250568
15,5,4099,QCP,0.99,0.03052006776970206
15,5,8128,P,0.9,0.013870759147986012
15,5,8128,P,0.95,0.019796788131606995
15,5,8128,P,0.99,0.03403681539338138
15,5,8128,Q,0.9,0.03096359046916074
15,5,8128,Q,0.95,0.01906523326186338
15,5,8128,Q,0.99,0.10822782807786105
15,5,8128,QP,0.9,0.013266894723199937
15,5,8128,QP,0.95,0.018604282337326913
15,5,8128,QP,0.99,0.03160301169994681
15,5,8128,QCP,0.9,0.013053133899426412
15,5,8128,QCP,0.95,0.018314229822448846
15,5,8128,QCP,0.99,0.03059640600971014
15,5,12011,P,0.9,0.01359813950701115
15,5,12011,P,0.95,0.019555250984100728
15,5,12011,P,0.99,0.034293980166732844
15,5,12011,Q,0.9,0.03255258862518348
15,5,12011,Q,0.95,0.019095388111875167
15,5,12011,Q,0.99,0.10307352852027836
15,5,12011,QP,0.9,0.013128448094975004
15,5,12011,QP,0.95,0.01848312946507271
15,5,12011,QP,0.99,0.03106863339196001
15,5,12011,QCP,0.9,0.012981140368140607
15,5,12011,QCP,0.95,0.018192372610751732
15,5,12011,QCP,0.99,0.0303124047801683
20,1,42,P,0.9,0.009757655321962858
20,1,42,P,0.95,0.014057475132524911
20,1,42,P,0.99,0.02522888668888178
20,1,42,Q,0.9,0.02492255860930136
20,1,42,Q,0.95,0.013916308695708302
20,1,42,Q,0.99,0.10337638066552697
20,1,42,QP,0.9,0.009538249817785395
20,1,42,QP,0.95,0.013428147585155342
20,1,42,QP,0.99,0.02311017978669415
20,1,42,QCP,0.9,0.009509646771129256
20,1,42,QCP,0.95,0.01355233584117542
20,1,42,QCP,0.99,0.023831916745062246
20,1,2026,P,0.9,0.009985953615929521
20,1,2026,P,0.95,0.01435538707429411
20,1,2026,P,0.99,0.02565760364298244
20,1,2026,Q,0.9,0.026605725292559293
20,1,2026,Q,0.95,0.013989001991732076
20,1,2026,Q,0.99,0.09696776992824217
20,1,2026,QP,0.9,0.009558852461300445
20,1,2026,QP,0.95,0.013468505783977337
20,1,2026,QP,0.99,0.023310087823738668
20,1,2026,QCP,0.9,0.009428984172684096
20,1,2026,QCP,0.95,0.01341943851419653
20,1,2026,QCP,0.99,0.02347249846127705
20,1,3407,P,0.9,0.010014429817180141
20,1,3407,P,0.95,0.014342621364446029
20,1,3407,P,0.99,0.025573894569892466
20,1,3407,Q,0.9,0.025426716683539106
20,1,3407,Q,0.95,0.01391964862655693
20,1,3407,Q,0.99,0.10294846728016471
20,1,3407,QP,0.9,0.009563077962233114
20,1,3407,QP,0.95,0.0135494792582877
20,1,3407,QP,0.99,0.023544399964026828
20,1,3407,QCP,0.9,0.009399244615041536
20,1,3407,QCP,0.95,0.013314072341113006
20,1,3407,QCP,0.99,0.023120146004635404
20,1,17,P,0.9,0.010118567796184209
20,1,17,P,0.95,0.014593297371969474
20,1,17,P,0.99,0.026276861645240002
20,1,17,Q,0.9,0.026063158436372375
20,1,17,Q,0.95,0.013807365753956776
20,1,17,Q,0.99,0.09837208362543565
20,1,17,QP,0.9,0.009456401016549031
20,1,17,QP,0.95,0.013405168627476923
20,1,17,QP,0.99,0.023525245485341906
20,1,17,QCP,0.9,0.009445332065331555
20,1,17,QCP,0.95,0.013325203682847649
20,1,17,QCP,0.99,0.02303939845407232
20,1,73,P,0.9,0.009901237266867903
20,1,73,P,0.95,0.014346313404754375
20,1,73,P,0.99,0.025998855850380833
20,1,73,Q,0.9,0.02685512985262044
20,1,73,Q,0.95,0.013937510665764409
