sample_id,gamma,objective,beta,eta
Sample-4-1,1028.6263026052104,4.677072009524018e-09,0.999394075131452,616.2071470269564
Sample-4-1,1031.126002004008,4.027284782515041e-09,0.9992796959721929,613.6972865585026
Sample-4-1,1033.6257014028056,3.447599125129021e-10,0.9991659022009456,611.187379351936
Sample-4-1,1034.8755511022043,5.475345399514123e-11,0.99917110626986,609.9378074931495
Sample-4-1,1038.6251002004008,4.5775312797527966e-09,0.9991865621855555,606.1890861077684
Sample-4-1,1039.8749498997995,2.5735909768304782e-11,0.999191698037337,604.9395128810725
Sample-4-1,1041.1247995991985,5.022885331566664e-09,0.9991968268349641,603.6899411347026
Sample-4-1,1042.3746492985972,5.941878369539189e-11,0.999201939537796,602.440368375724
Sample-4-1,1043.624498997996,1.0836533201807538e-09,0.9992070593758796,601.1907980447231
Sample-4-1,1044.8743486973947,1.1054710467341133e-10,0.9992121516299064,599.9412263790254
Sample-4-1,1046.1241983967934,6.820843260861575e-13,0.999217229190618,598.6916547658426
Sample-4-1,1047.3740480961924,8.527007480099366e-11,0.9992223050713106,597.4420842969776
Sample-4-1,1048.6238977955911,5.2578871212417486e-09,0.9992273680157898,596.1925144323553
Sample-4-1,1052.3734468937876,5.050344203168938e-12,0.9992667468864592,592.4459963073474
Sample-4-1,1054.873146292585,5.3510730048389465e-09,0.9992756220478143,589.9467656204015
Sample-4-1,1057.3728456913827,5.147565478957981e-09,0.9992844591437043,587.4475353822211
Sample-4-1,1059.8725450901802,1.7147282638935168e-09,0.9992932516622592,584.9483052099747
Sample-4-1,1062.372244488978,3.977672168422111e-11,0.9993020179178624,582.4490772102137
Sample-4-1,1063.6220941883766,1.1416328294495091e-09,0.99930638912133,581.1994639613075
Sample-4-1,1066.1217935871744,2.8202429670038873e-09,0.9993150947851354,578.7002373819354
Sample-4-1,1067.371643286573,6.576800438886504e-09,0.9993194269989919,577.4506241112499
Sample-4-1,1069.8713426853706,5.69593402776963e-09,0.9993280517054965,574.951396570523
Sample-4-1,1072.3710420841683,1.8266882909718715e-09,0.9993366783224181,572.452173541497
Sample-4-1,1073.620891783567,5.71013749532754e-09,0.9993409690890747,571.2025621136308
Sample-4-1,1076.1205911823647,4.772557703907904e-09,0.9993495249593753,568.7033396023007
Sample-4-1,1077.3704408817634,3.3708600842259975e-09,0.999346082861991,567.4529950293735
Sample-4-1,1079.870140280561,5.611123940648093e-09,0.9993560684540235,564.9539126990362
Sample-4-1,1083.6196893787574,1.351474411982051e-11,0.9993709422282543,561.2052901646656
Sample-4-1,1084.8695390781563,5.864871007355173e-09,0.9993758794461726,559.9557510924866
Sample-4-1,1086.119388777555,5.8721283846172555e-09,0.9993808048439923,558.706211995331
Sample-4-1,1088.6190881763528,2.5320141329204966e-09,0.9993905952057949,556.2071324448644
Sample-4-1,1089.8689378757515,4.872062990676426e-11,0.9993954428613238,554.9575903545878
Sample-4-1,1091.1187875751502,4.983534820815309e-09,0.9994003268811863,553.7080540339516
Sample-4-1,1093.6184869739477,5.004926438242387e-09,0.9994103510284454,551.2090107845892
Sample-4-1,1097.3680360721442,2.1859715775246306e-09,0.9994252064096782,547.4604407243263
Sample-4-1,1098.6178857715431,2.398567182544664e-09,0.9994301295389904,546.2109180708004
Sample-4-1,1099.8677354709419,1.3961599699702926e-09,0.9994350229630635,544.9613940937228
Sample-4-1,1103.617284569138,5.34760215406202e-09,0.9994495959810528,541.2128223982255
Sample-4-1,1104.867134268537,2.3537985922340854e-09,0.9994544121547697,539.9632974837438
Sample-4-1,1106.1169839679358,6.596237087520395e-09,0.9994592113740173,538.7137731678139
Sample-4-1,1109.8665330661322,6.141427742495809e-09,0.9994734626914594,534.9651948862341
Sample-4-1,1111.116382765531,3.231746424289805e-11,0.9994781497608604,533.7156653756082
Sample-4-1,1113.6160821643286,1.9588585923680304e-10,0.9994874666432384,531.216606713064
Sample-4-1,1114.8659318637274,6.157653636984506e-09,0.9994921164245909,529.9670795929757
Sample-4-1,1116.1157815631261,4.8235726231391635e-11,0.9994967217892391,528.7175487251691
Sample-4-1,1117.3656312625249,6.522009118154707e-09,0.9995012968073653,527.4680174392504
Sample-4-1,1118.6154809619238,7.814645469356868e-11,0.999505850680696,526.2184847412836
Sample-4-1,1119.8653306613226,9.927379556427807e-13,0.999510381754743,524.9689519146632
Sample-4-1,1124.8647294589177,1.3861523691025002e-12,0.9995282251067543,519.9708088240662
Sample-4-1,1126.1145791583167,1.2747027055854537e-10,0.9995326311061282,518.7212716812655
Sample-4-1,1127.3644288577154,1.8858264125634627e-10,0.9995370053426794,517.4717329672552
Sample-4-1,1128.6142785571142,8.381244309685343e-11,0.9995413407335306,516.2221918310473
Sample-4-1,1131.1139779559117,7.79210273778655e-12,0.9995499546718494,513.723108830605
Sample-4-1,1132.3638276553106,4.571669685990345e-09,0.9995542256217321,512.4735664471996
Sample-4-1,1133.6136773547094,3.031668851616147e-09,0.9995584795803995,511.2240235613945
Sample-4-1,1134.863527054108,4.767339485418215e-11,0.9995626913620229,509.9744777623656
Sample-4-1,1137.3632264529058,1.2545808838419076e-09,0.9995710704751455,507.4753872090427
Sample-4-1,1141.112775551102,6.1582603120137296e-09,0.9995834229756151,503.7267412344247
Sample-4-1,1143.6124749498997,6.108824925944722e-13,0.9995915489966452,501.22764010882105
Sample-4-1,1144.8623246492984,3.089328904997378e-09,0.9995955871161747,499.9780899069488
Sample-4-1,1146.1121743486974,1.8502345922738472e-12,0.9995995980742565,498.72853802286767
Sample-4-1,1154.8611222444888,7.339419986205405e-09,0.9996270317336846,489.98165467141325
Sample-4-1,1156.1109719438878,7.169156404759815e-09,0.9996308693678827,488.73209776123764
Sample-4-1,1158.6106713426852,8.369596198878285e-09,0.9996388114895141,486.23302060852575
Sample-4-1,1159.8605210420842,8.418485951964053e-09,0.9996429599237904,484.98350566691926
Sample-4-1,1161.110370741483,1.1867673025941008e-09,0.9996470925925435,483.73399036785804
Sample-4-1,1162.3602204408817,8.345775568026348e-12,0.9996512170201243,482.48447701628436
Sample-4-1,1163.6100701402806,1.1356533931566187e-11,0.999655335106968,481.2349650212675
Sample-4-1,1164.8599198396792,8.623138499802042e-09,0.9996594306408056,479.9854531531619
Sample-4-1,1166.1097695390781,3.873700112847628e-11,0.9996635206291907,478.7359416559647
Sample-4-1,1168.6094689378756,6.480229926882769e-12,0.9996716657385039,476.23692241295197
Sample-4-1,1169.8593186372746,3.3718447305097765e-10,0.9996757274923738,474.98741491335574
Sample-4-1,1171.1091683366733,3.1772090383977436e-12,0.9996797737906559,473.73790779754694
Sample-4-1,1172.359018036072,2.7040533440853e-13,0.9996837923086429,472.48839964798003
Sample-4-1,1174.8587174348695,2.2919140652173653e-11,0.9996918409644957,469.98939172730627
Sample-4-1,1177.3584168336672,8.776223504977816e-09,0.9997073711534078,467.49131374057026
Sample-4-1,1179.858116232465,2.4994088287759453e-12,0.9997137309487447,464.99212237174845
Sample-4-1,1181.1079659318636,7.392359239934837e-12,0.999716901687463,463.74252839909815
Sample-4-1,1182.3578156312624,7.859984005830194e-09,0.9997200617158672,462.4929353317442
Sample-4-1,1186.1073647294588,3.9394352255132936e-11,0.9997294921639209,458.7441582771205
Sample-4-1,1187.3572144288578,6.408552128637363e-11,0.9997326246544485,457.4945682514483
Sample-4-1,1188.6070641282563,3.655743893368757e-12,0.9997364904195923,456.24507343204243
Sample-4-1,1191.106763527054,2.2960152334071393e-11,0.999744160407205,453.74608368334066
Sample-4-1,1192.3566132264527,1.4158541960379578e-14,0.9997479834485204,452.4965911806282
Sample-4-1,1193.6064629258517,9.937809476105296e-09,0.9997517959387897,451.2471006000027
Sample-4-1,1196.1061623246492,3.060141242781835e-09,0.9997642411969218,448.74875535034363
Sample-4-1,1202.355410821643,1.4920688252637038e-10,0.9997806505412611,442.5010276574131
Sample-4-1,1206.1049599198395,1.7708833642278e-08,0.9997907332797464,438.75245236625483
Sample-4-1,1207.3548096192385,1.0862911433329354e-08,0.9997944761770606,437.50298342601167
Sample-4-1,1211.104358717435,1.5526203857741533e-11,0.9998056738170078,433.75459157040797
Sample-4-1,1218.6034569138276,1.2904618102186835e-11,0.9998279389520021,426.2578789426491
Sample-4-1,1219.8533066132263,2.9168756728557843e-09,0.9998316504791128,425.00843909426396
Sample-4-1,1221.1031563126253,4.717033706561416e-09,0.9998353596072208,423.7590024191711
Sample-4-1,1222.353006012024,5.590946810878593e-11,0.9998390578939668,422.50956743534243
Sample-4-1,1226.1025551102202,4.408662103189565e-10,0.9998498964047232,418.7612484315393
Sample-4-1,1227.3524048096192,6.650904436564242e-11,0.9998534557417534,417.51180834346087
Sample-4-1,1228.602254509018,1.8469508827065675e-11,0.9998569258334669,416.2623589000602
Sample-4-1,1231.1019539078156,1.568129785799264e-09,0.999863835571797,413.76346676148495
Sample-4-1,1233.6016533066131,6.207170843102296e-09,0.9998706962208044,411.26458273826944
Sample-4-1,1234.851503006012,4.935477211382572e-13,0.9998741044196475,410.0151427599023
Sample-4-1,1241.100751503006,1.2522321504379597e-12,0.9998990786012643,403.76924205858285
Sample-4-1,1243.6004509018035,1.2985871196202281e-08,0.9999005727126962,401.26959451703544
Sample-4-1,1246.1001503006012,3.008022905195626e-11,0.9999078865593451,398.7708726652152
Sample-4-2,549.1,1.0764797425766255e-09,1.0000276207671874,1237.074720246469
Sample-4-2,550.2004008016032,4.216995589562697e-10,1.0000274112298233,1235.974297596032
Sample-4-2,556.8028056112224,5.224226121571218e-10,1.0000262341287698,1229.3717721367907
Sample-4-2,557.9032064128256,4.226048174870312e-12,1.0000260618205967,1228.2713538311891
Sample-4-2,560.1040080160321,3.1798461998559183e-09,1.0000251421126625,1226.0704486048805
Sample-4-2,563.4052104208417,3.4535848685630677e-09,1.0000244247142784,1222.7691691463644
Sample-4-2,565.6060120240481,7.846297793923844e-10,1.0000238465222435,1220.5683033131768
Sample-4-2,571.1080160320641,4.2228128596495597e-10,1.000022758153776,1215.0661821203544
Sample-4-2,572.2084168336673,1.3527502164088897e-09,1.0000225189177392,1213.9657552818205
Sample-4-2,574.4092184368737,1.8273719043567519e-09,1.000022015729635,1211.764898181112
Sample-4-2,576.6100200400801,3.191859165071936e-09,1.0000214789358317,1209.5640368877082
Sample-4-2,578.8108216432865,3.4973259978374053e-09,1.0000209034587553,1207.3631704139616
Sample-4-2,581.0116232464931,7.444373749162578e-10,1.000020280591179,1205.1622970580534
Sample-4-2,583.2124248496995,1.8417533238790102e-11,1.0000196057271098,1202.961417852648
Sample-4-2,585.4132264529059,3.265885712604005e-09,1.0000188831130425,1200.760532860065
Sample-4-2,589.8148296593187,2.6104477271549965e-12,1.0000179975054264,1196.358829460477
Sample-4-2,590.9152304609219,1.4532988180598698e-11,1.0000177954088008,1195.2584060090312
Sample-4-2,592.0156312625251,3.638995613768073e-09,1.0000175904444215,1194.1579827788921
Sample-4-2,593.1160320641283,1.2748524852348236e-09,1.0000160619671439,1193.05739390253
Sample-4-2,595.3168336673347,1.5013719526434541e-09,1.0000154691468333,1190.856522833726
Sample-4-2,596.4172344689379,6.098178714819353e-09,1.00001515248069,1189.7560854210244
Sample-4-2,600.8188376753508,9.746699504853005e-10,1.000013919476828,1185.3543351745925
Sample-4-2,604.1200400801604,5.624649996808221e-11,1.0000127772672256,1182.0529947882565
Sample-4-2,605.2204408817636,3.729330307853224e-09,1.000012374660354,1180.9525457346815
Sample-4-2,606.3208416833668,5.408188095439899e-10,1.0000119897240876,1179.8520976228826
Sample-4-2,607.42124248497,3.666241414935502e-12,1.0000115892529016,1178.7516478943894
Sample-4-2,610.7224448897796,2.5247536287685264e-11,1.0000104220900752,1175.4503026646214
Sample-4-2,614.0236472945892,3.790991658430372e-09,1.0000093505232666,1172.1489692610608
Sample-4-2,615.1240480961924,2.1155603288987204e-09,1.0000090232078767,1171.048527900935
Sample-4-2,616.2244488977956,1.2802649186867204e-11,1.000008692744378,1169.9480859748658
Sample-4-2,618.425250501002,3.7072304530760526e-09,1.0000073733652752,1167.7471191923375
Sample-4-2,622.8268537074149,1.8324854926455045e-09,1.0000060370423152,1163.345348707549
Sample-4-2,623.9272545090181,4.088120024151227e-10,1.0000057303691945,1162.2449092079014
Sample-4-2,625.0276553106213,2.1045866967445913e-11,1.0000045101770954,1161.1443524689778
Sample-4-2,626.1280561122245,3.819074342283704e-09,1.000004060451565,1160.0438951420201
Sample-4-2,628.3288577154309,1.612185377737477e-12,1.0000031298350713,1157.8429741758182
Sample-4-2,629.4292585170341,4.2997613935632565e-11,1.000002664367562,1156.7425137778175
Sample-4-2,631.6300601202405,3.3739249380406055e-09,1.0000017723741763,1154.5415981861504
Sample-4-2,637.1320641282565,1.8278750291167887e-09,0.9999993159994606,1149.0392757875204
Sample-4-2,638.2324649298597,3.91534472053032e-09,0.9999987556758234,1147.9388022695484
Sample-4-2,639.332865731463,2.2780424399435485e-09,0.9999981705624452,1146.8383247399872
Sample-4-2,640.4332665330662,3.9821270007017135e-09,0.9999975551047605,1145.7378436203533
Sample-4-2,641.5336673346694,5.005659242013664e-09,0.9999969090975072,1144.6373582100844
Sample-4-2,642.6340681362726,5.10276491122029e-09,0.9999962386431693,1143.536869252915
Sample-4-2,643.7344689378758,7.132485281941163e-12,0.9999955373138729,1142.4363751992423
Sample-4-2,644.834869739479,4.015592635368417e-09,0.9999948419416401,1141.335883196768
Sample-4-2,650.336873747495,8.243133671901112e-12,0.9999925335389387,1135.8335701194542
Sample-4-2,651.4372745490982,2.978924368159488e-11,0.9999903640690386,1134.7328817114444
Sample-4-2,652.5376753507014,2.3318568110004877e-09,0.9999897334383095,1133.63239566123
Sample-4-2,653.6380761523046,3.8405879277583885e-10,0.9999890243547208,1132.531899724809
Sample-4-2,654.7384769539078,1.0502963418853554e-11,0.9999883579384424,1131.4314089606798
Sample-4-2,656.9392785571142,2.64448017452709e-11,0.9999869521256751,1129.2304169817758
Sample-4-2,659.1400801603206,2.3755335264227654e-09,0.9999855061516992,1127.0294191196072
Sample-4-2,660.2404809619238,5.332356297255868e-10,0.9999846443333887,1125.9289006730435
Sample-4-2,661.3408817635271,1.2752327860713882e-09,0.9999838081686195,1124.8283861284522
Sample-4-2,664.6420841683367,2.265658765199935e-11,0.9999812110029043,1121.526827892459
Sample-4-2,666.8428857715431,1.0116983163392234e-09,0.99997941855399,1119.3257797523652
Sample-4-2,669.0436873747495,7.719731259671128e-09,0.9999775524502635,1117.1247214098073
Sample-4-2,670.1440881763527,9.993142797532991e-11,0.9999765949762227,1116.0241867275279
Sample-4-2,673.4452905811623,1.3528798617335846e-11,0.9999732557656988,1112.7225212454753
Sample-4-2,674.5456913827655,1.4460136452371341e-09,0.9999722061402739,1111.6219736999624
Sample-4-2,677.8468937875753,4.082024257529043e-09,0.9999689456598239,1108.3203152982976
Sample-4-2,681.1480961923849,9.792296602084043e-12,0.9999654803744242,1105.018624059131
Sample-4-2,682.248496993988,2.1249391501487573e-11,0.9999642718606156,1103.9180524343856
Sample-4-2,683.3488977955913,2.781660603354448e-13,0.9999630063012532,1102.8174725786805
Sample-4-2,684.4492985971945,4.347321688474447e-09,0.9999617126658114,1101.7168891228748
Sample-4-2,686.6501002004009,1.1033149085104207e-11,0.9999590115088254,1099.5157031594233
Sample-4-2,689.9513026052105,3.171288227985967e-10,0.9999546429599548,1096.2138780583562
Sample-4-2,691.0517034068137,4.290934367111326e-09,0.9999531086710892,1095.1132584838601
Sample-4-2,692.1521042084169,6.513920185649666e-11,0.9999515247780542,1094.0126302262638
Sample-4-2,696.5537074148297,3.31419741300752e-11,0.9999446556237503,1089.6100400476591
Sample-4-2,697.6541082164329,4.352235916109295e-09,0.9999427920195055,1088.509371296891
Sample-4-2,699.8549098196393,4.485942818978957e-09,0.9999388902636798,1086.308006089695
Sample-4-2,700.9553106212425,2.127942902692626e-09,0.9999368405962101,1085.2073082558188
Sample-4-2,703.156112224449,4.5185294212865545e-09,0.9999323460474859,1083.0058561539067
Sample-4-2,704.2565130260522,4.5164029436088e-09,0.9999300478320825,1081.9051215377833
Sample-4-2,705.3569138276554,6.57110942807286e-10,0.9999316166641173,1080.8049274026575
Sample-4-2,706.4573146292586,1.3009794396699704e-10,0.999928375980047,1079.7040595905528
Sample-4-2,707.5577154308618,3.5895443863719957e-09,0.9999250466066403,1078.6031774210126
Sample-4-2,709.7585170340682,3.530781637656362e-12,0.9999184544751292,1076.4014204593577
Sample-4-2,711.9593186372746,7.75294849072192e-12,0.9999126882698861,1074.1997746876405
Sample-4-2,713.0597194388778,4.3485018781349097e-13,0.9999097143717555,1073.0989373210873
Sample-4-2,714.160120240481,1.2948885697418658e-11,0.9999066493402249,1071.9980859147774
Sample-4-2,715.2605210420842,5.805297093126253e-10,0.9999035250191716,1070.8972250139034
Sample-4-2,716.3609218436874,9.188623365061644e-10,0.999900296473561,1069.7963480795604
Sample-4-2,718.5617234468939,4.143339967989542e-09,0.9998948260177055,1067.5947313345512
Sample-4-2,721.8629258517035,4.699075787291146e-09,0.9998809350060197,1064.2914849383144
Sample-4-2,724.0637274549099,4.5578536410296935e-09,0.9998715933866147,1062.0893000367955
Sample-4-2,725.1641282565131,1.8515620953769504e-10,0.9998673851108811,1060.9882705657665
Sample-4-2,726.2645290581163,3.8433236830283076e-09,0.9998648257750141,1059.8874775624815
Sample-4-2,727.3649298597195,1.6881165112428344e-09,0.9998568022097551,1058.7858965285
Sample-4-2,728.4653306613227,4.230491413995466e-10,0.9998516261386869,1057.6847225716829
Sample-4-2,735.0677354709419,6.056223683775764e-09,0.9998100289731973,1051.07610593485
Sample-4-2,736.1681362725451,6.809736232885185e-10,0.9998018475904035,1049.974479745676
Sample-4-2,737.2685370741483,4.6461832103016076e-11,0.9997926990250028,1048.8727083493613
Sample-4-2,738.3689378757515,4.831412115364575e-09,0.9997852609085844,1047.7711834280226
Sample-4-2,740.5697394789579,4.664245284924026e-09,0.9997610169094409,1045.5667537288336
Sample-4-2,741.6701402805611,4.86505561360308e-09,0.9997509442190676,1044.4648315258796
Sample-4-2,743.8709418837676,6.501424163027521e-11,0.999724013472361,1042.2599781646202
Sample-4-2,744.9713426853708,1.9919063784740263e-09,0.9997250627898498,1041.1596762944837
Sample-4-2,746.071743486974,3.5906066955684966e-09,0.9997261192213446,1040.0593768501474
Sample-4-2,748.2725450901804,4.329396983493786e-09,0.9997282312168759,1037.8587770249171
Sample-4-2,751.57374749499,4.3145331811119455e-09,0.9997314147184811,1034.557881289218
Sample-4-2,754.8749498997996,3.953452544584171e-09,0.9997346750773162,1031.2569992280025
Sample-4-2,757.075751503006,4.251459438458453e-09,0.9997368394456294,1029.0564112338714
Sample-4-2,758.1761523046093,4.4173802204278915e-09,0.9997379157052843,1027.956116756979
Sample-4-2,760.3769539078157,1.2599124868395428e-11,0.9997400633252824,1025.7555271756262
Sample-4-2,765.8789579158317,5.164094733404274e-09,0.9997453996319015,1020.2540553935689
Sample-4-2,768.0797595190381,5.169076379359398e-09,0.9997475259910515,1018.0534670413414
Sample-4-2,769.1801603206413,6.0206312115689345e-09,0.9997485788933622,1016.9531718405962
Sample-4-2,773.5817635270541,1.49786773671781e-09,0.9997527836517275,1012.5519915563394
Sample-4-2,775.7825651302605,3.891892433300443e-09,0.9997548681748891,1010.3514010000346
Sample-4-2,779.0837675350701,5.2982876373177615e-09,0.9997579610277395,1007.0505116904164
Sample-4-2,780.1841683366733,2.7585437433657115e-11,0.9997589973917516,1005.9502157943693
Sample-4-2,785.6861723446895,2.781262341852546e-09,0.999764105564736,1000.4487333004646
Sample-4-2,786.7865731462927,4.852232062544162e-09,0.999765107114628,999.3484347229419
Sample-4-2,788.987374749499,1.3269432473119163e-09,0.999767120531979,997.14783888118
Sample-4-2,790.0877755511023,5.468587314726809e-09,0.999768122780209,996.047541514297
Sample-4-2,791.1881763527055,2.0664632591899101e-10,0.9997691214695839,994.9472425259778
Sample-4-2,793.3889779559119,6.663297679273443e-09,0.9997711082853392,992.7466461247998
Sample-4-2,798.890981963928,2.3236066228125678e-09,0.9997760281539673,987.2451495515456
Sample-4-2,802.1921843687376,5.62667130983986e-09,0.9997789315658473,983.9442480319755
Sample-4-2,803.2925851703408,5.630233840101971e-09,0.9997799042884931,982.8439486878195
Sample-4-2,804.392985971944,3.7417891396549115e-09,0.9997808567090064,981.743645078662
Sample-4-2,806.5937875751504,1.871610185626496e-11,0.9997827768231249,979.5430442409917
Sample-4-2,809.89498997996,3.1660313693643305e-11,0.9997856149515757,976.2421375100595
Sample-4-2,810.9953907815632,4.482330519662951e-11,0.99978656402347,975.1418362852318
Sample-4-2,814.2965931863728,1.605595049356803e-09,0.9997893740419126,971.8409284895729
Sample-4-2,815.396993987976,5.8087405510338485e-09,0.9997902958486423,970.7406245366965
Sample-4-2,816.4973947895792,5.827040478769124e-09,0.9997912220849056,969.640320980864
Sample-4-2,818.6981963927856,5.832541597291423e-09,0.9997930632184976,967.4397128287812
Sample-4-2,819.7985971943888,5.693507686415234e-09,0.9997939841820127,966.3394091961047
Sample-4-2,823.0997995991984,1.2994358711878456e-09,0.9997967256885824,963.0384958776389
Sample-4-2,824.2002004008016,4.14098059477435e-09,0.999797629861311,961.9381909879176
Sample-4-2,825.3006012024048,6.355351303815454e-11,0.9997985386477523,960.8378861664145
Sample-4-2,826.4010020040081,5.938790972068262e-09,0.9997994316644683,959.7375803966178
Sample-4-2,828.6018036072145,5.292146404125208e-09,0.9998012250584402,957.5369691503784
Sample-4-2,830.8026052104209,6.011798541188246e-09,0.9998030052947176,955.3363569866958
Sample-4-2,833.0034068136273,3.8882592279373615e-09,0.999804768957995,953.1357427565971
Sample-4-2,834.1038076152305,6.086695376802129e-09,0.9998056456208078,952.0354356242639
Sample-4-2,835.2042084168337,2.557323867643027e-11,0.9998065278906342,950.935128554422
Sample-4-2,838.5054108216434,6.83524327825427e-09,0.9998091405693655,947.6342066841382
Sample-4-2,839.6058116232466,1.024787772224917e-08,0.9998100036332971,946.5338987652033
Sample-4-2,841.806613226453,6.118631507300064e-09,0.9998117331944234,944.3332828077289
Sample-4-2,844.0074148296594,5.498376165014116e-09,0.9998134467245546,942.1326656929921
Sample-4-2,847.308617234469,1.3809722171950322e-09,0.9998160044147096,938.8317394472583
Sample-4-2,849.5094188376754,8.307073786717554e-10,0.9998176940181146,936.6311209415994
Sample-4-2,850.6098196392786,7.2134282596593435e-12,0.9998185304410621,935.5308105871734
Sample-4-2,855.0114228456914,2.450563346890382e-09,0.9998218710119383,931.1295716910814
Sample-4-2,859.4130260521042,3.877925948024205e-11,0.9998252947899356,926.7283506985385
Sample-4-2,863.814629258517,1.6595141222579962e-11,0.9998289173985814,922.3271690124594
Sample-4-2,864.9150300601202,6.5883450361281124e-09,0.9998298124980466,921.226873423934
Sample-4-2,867.1158316633267,8.650450214527246e-09,0.9998316185913935,919.0262844917644
Sample-4-2,868.2162324649299,5.4283698846732675e-15,0.9998325177158117,917.9259885564284
Sample-4-2,869.3166332665331,1.4160408162342507e-10,0.9998334090726686,916.8256927046458
Sample-4-2,871.5174348697395,6.462293509557418e-12,0.9998352033368023,914.6251040435048
Sample-4-2,872.6178356713427,1.7857033668584876e-12,0.9998360899294283,913.5248083445084
Sample-4-2,873.7182364729459,2.4283592972291872e-11,0.9998369846827984,912.4245144005223
Sample-4-2,874.8186372745491,7.234655819692991e-09,0.9998378710923751,911.3242202641587
Sample-4-2,875.9190380761523,4.752059598402722e-09,0.9998375669662858,910.2237150247771
Sample-4-2,877.0194388777556,2.2260676957905172e-11,0.9998396470471957,909.1236306931762
Sample-4-2,880.3206412825652,5.744314122676022e-13,0.9998423025240882,905.8227487448777
Sample-4-2,881.4210420841684,6.755236035263165e-11,0.9998431794262738,904.7224539506424
Sample-4-2,883.6218436873748,1.1339852486387005e-10,0.9998449439049726,902.5218672806999
Sample-4-2,884.722244488978,6.949480908595949e-09,0.999845822296302,901.4215746778625
Sample-4-2,885.8226452905812,1.6751683312255048e-09,0.9998466889671189,900.3212787228774
Sample-4-2,891.3246492985973,2.057121729280272e-09,0.9998544407492167,894.8204262926537
Sample-4-2,895.72625250501,7.145673217590358e-09,0.9998571681385325,890.4191258148901
Sample-4-2,896.8266533066133,2.3969856237674933e-11,0.9998578425775684,889.3187988505608
Sample-4-2,897.9270541082165,1.4565546696689675e-09,0.9998585338428229,888.2184762821211
Sample-4-2,902.3286573146293,1.5641384915792214e-11,0.9998612423345711,883.817177084337
Sample-4-2,904.5294589178357,5.153448507478698e-09,0.9998626011822007,881.6165304966022
Sample-4-2,906.7302605210422,7.389526756812546e-09,0.9998639459651046,879.4158818878859
Sample-4-2,910.0314629258518,1.2600233409551433e-10,0.9998662650859116,876.1149658485679
Sample-4-2,912.2322645290582,2.0660072242405236e-10,0.9998679446243086,873.9143823976618
Sample-4-2,913.3326653306614,1.1473701709324886e-09,0.9998687839423605,872.8140913143594
Sample-4-2,914.4330661322646,4.13058661710361e-11,0.9998696183305082,871.7137993569545
Sample-4-2,915.5334669338678,8.195611290312543e-12,0.9998704539338026,870.6135081537576
Sample-4-2,917.7342685370743,1.4115160064823791e-08,0.999872119989089,868.412927633011
Sample-4-2,918.8346693386775,3.075723540874736e-11,0.9998729526117103,867.3126352299622
Sample-4-2,919.9350701402807,5.033498357703836e-12,0.99987377977853,866.2123439262292
Sample-4-2,922.1358717434871,7.451713609105625e-09,0.9998778334500387,864.0122216567787
Sample-4-2,924.3366733466935,7.72895315481162e-09,0.9998792372559254,861.8115955385532
Sample-4-2,926.5374749498999,1.6137243044654984e-12,0.9998806555387346,859.6109724077016
Sample-4-2,929.8386773547095,2.6404964154172787e-09,0.9998827808312627,856.3100413435242
Sample-4-2,930.9390781563127,1.400768084637322e-08,0.9998834887499549,855.2097327892759
Sample-4-2,932.0394789579159,7.936335365214928e-09,0.9998842070018302,854.1094244264616
Sample-4-2,934.2402805611223,7.346724319192929e-09,0.9998856421543743,851.9088098201611
Sample-4-2,936.4410821643287,7.444160714421702e-09,0.9998870809869475,849.7081973275647
Sample-4-2,937.5414829659319,6.703093622113907e-09,0.9998878016890317,848.6078917367278
Sample-4-2,939.7422845691383,5.358058744313354e-09,0.9998892635620091,846.4072856244319
Sample-4-2,941.9430861723447,4.072395108037797e-11,0.9998908113597293,844.2066974557425
Sample-4-2,943.0434869739479,7.799991354832925e-09,0.9998916284302557,843.1064138034681
Sample-4-2,947.4450901803608,1.7916102051771963e-09,0.9998948822137118,838.7052756984108
Sample-4-2,948.545490981964,2.5340151255944616e-09,0.9998957031588339,837.6049939716031
Sample-4-2,950.7462925851704,1.564377756336859e-09,0.9998973222616845,835.4044275715797
Sample-4-2,956.2482965931864,2.2962552532980376e-09,0.999901362273248,829.9030180532866
Sample-4-2,959.5494989979961,1.7920194028773345e-11,0.9999037968081572,826.6021794964223
Sample-4-2,960.6498997995993,2.0359673826410643e-12,0.9999046027279923,825.5018998668139
Sample-4-2,961.7503006012025,8.74452285228196e-09,0.9999054103768156,824.4016221022557
Sample-4-2,963.9511022044089,8.698458338912847e-09,0.9999070265843787,822.2010661457743
Sample-4-2,966.1519038076153,3.332507366888833e-09,0.999908639877524,820.000510923229
Sample-4-2,967.2523046092185,5.766921983626095e-11,0.9999094510146632,818.9002349116255
Sample-4-2,968.3527054108217,3.643068749800563e-09,0.9999102592414545,817.7999596271585
Sample-4-2,969.4531062124249,7.527216028729638e-09,0.9999110645796159,816.699684265133
Sample-4-2,970.5535070140281,1.042490349687647e-08,0.9999118684640359,815.599408990605
Sample-4-2,973.8547094188377,3.598089403191503e-11,0.9999144375761646,812.2986173388589
Sample-4-2,977.1559118236473,4.590682028309326e-12,0.9999166109525147,808.9977477947835
Sample-4-2,979.3567134268537,3.725302617112788e-11,0.9999181243931632,806.7971841967748
