fit_id,rule_id,module,route,n,loss,architecture,optimizer,training_size,seed,fit_kind,test_state
G3-fit-0668,A-E2_training_size,A-E2,selected:A-E3_baseline,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,400000,420003,size_screen,sealed
G3-fit-0669,A-E2_training_size,A-E2,selected:A-E3_baseline,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,400000,420001,size_screen,sealed
G3-fit-0670,A-E2_training_size,A-E2,selected:A-E3_baseline,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,400000,420002,size_screen,sealed
G3-fit-0671,A-E2_training_size,A-E2,selected:A-E3_baseline,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,400000,420003,size_screen,sealed
G3-fit-0672,A-E2_training_size,A-E2,selected:A-E3_baseline,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,400000,420001,size_screen,sealed
G3-fit-0673,A-E2_training_size,A-E2,selected:A-E3_baseline,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,400000,420002,size_screen,sealed
G3-fit-0674,A-E2_training_size,A-E2,selected:A-E3_baseline,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,400000,420003,size_screen,sealed
G3-fit-0675,A-E2_training_size,A-E2,selected:A-E3_baseline,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420101,selected_size_retrain,sealed
G3-fit-0676,A-E2_training_size,A-E2,selected:A-E3_baseline,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420102,selected_size_retrain,sealed
G3-fit-0677,A-E2_training_size,A-E2,selected:A-E3_baseline,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420103,selected_size_retrain,sealed
G3-fit-0678,A-E2_training_size,A-E2,selected:A-E3_baseline,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420104,selected_size_retrain,sealed
G3-fit-0679,A-E2_training_size,A-E2,selected:A-E3_baseline,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420105,selected_size_retrain,sealed
G3-fit-0680,A-E2_training_size,A-E2,selected:A-E3_baseline,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420106,selected_size_retrain,sealed
G3-fit-0681,A-E2_training_size,A-E2,selected:A-E3_baseline,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420107,selected_size_retrain,sealed
G3-fit-0682,A-E2_training_size,A-E2,selected:A-E3_baseline,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420108,selected_size_retrain,sealed
G3-fit-0683,A-E2_training_size,A-E2,selected:A-E3_baseline,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420109,selected_size_retrain,sealed
G3-fit-0684,A-E2_training_size,A-E2,selected:A-E3_baseline,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420110,selected_size_retrain,sealed
G3-fit-0685,A-E2_training_size,A-E2,selected:A-E3_baseline,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420101,selected_size_retrain,sealed
G3-fit-0686,A-E2_training_size,A-E2,selected:A-E3_baseline,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420102,selected_size_retrain,sealed
G3-fit-0687,A-E2_training_size,A-E2,selected:A-E3_baseline,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420103,selected_size_retrain,sealed
G3-fit-0688,A-E2_training_size,A-E2,selected:A-E3_baseline,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420104,selected_size_retrain,sealed
G3-fit-0689,A-E2_training_size,A-E2,selected:A-E3_baseline,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420105,selected_size_retrain,sealed
G3-fit-0690,A-E2_training_size,A-E2,selected:A-E3_baseline,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420106,selected_size_retrain,sealed
G3-fit-0691,A-E2_training_size,A-E2,selected:A-E3_baseline,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420107,selected_size_retrain,sealed
G3-fit-0692,A-E2_training_size,A-E2,selected:A-E3_baseline,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420108,selected_size_retrain,sealed
G3-fit-0693,A-E2_training_size,A-E2,selected:A-E3_baseline,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420109,selected_size_retrain,sealed
G3-fit-0694,A-E2_training_size,A-E2,selected:A-E3_baseline,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420110,selected_size_retrain,sealed
G3-fit-0695,A-E2_training_size,A-E2,selected:A-E3_baseline,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420101,selected_size_retrain,sealed
G3-fit-0696,A-E2_training_size,A-E2,selected:A-E3_baseline,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420102,selected_size_retrain,sealed
G3-fit-0697,A-E2_training_size,A-E2,selected:A-E3_baseline,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420103,selected_size_retrain,sealed
G3-fit-0698,A-E2_training_size,A-E2,selected:A-E3_baseline,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420104,selected_size_retrain,sealed
G3-fit-0699,A-E2_training_size,A-E2,selected:A-E3_baseline,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420105,selected_size_retrain,sealed
G3-fit-0700,A-E2_training_size,A-E2,selected:A-E3_baseline,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420106,selected_size_retrain,sealed
G3-fit-0701,A-E2_training_size,A-E2,selected:A-E3_baseline,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420107,selected_size_retrain,sealed
G3-fit-0702,A-E2_training_size,A-E2,selected:A-E3_baseline,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420108,selected_size_retrain,sealed
G3-fit-0703,A-E2_training_size,A-E2,selected:A-E3_baseline,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420109,selected_size_retrain,sealed
G3-fit-0704,A-E2_training_size,A-E2,selected:A-E3_baseline,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420110,selected_size_retrain,sealed
G3-fit-0705,A-E2_training_size,A-E2,selected:A-E3_baseline,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420101,selected_size_retrain,sealed
G3-fit-0706,A-E2_training_size,A-E2,selected:A-E3_baseline,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420102,selected_size_retrain,sealed
G3-fit-0707,A-E2_training_size,A-E2,selected:A-E3_baseline,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420103,selected_size_retrain,sealed
G3-fit-0708,A-E2_training_size,A-E2,selected:A-E3_baseline,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420104,selected_size_retrain,sealed
G3-fit-0709,A-E2_training_size,A-E2,selected:A-E3_baseline,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420105,selected_size_retrain,sealed
G3-fit-0710,A-E2_training_size,A-E2,selected:A-E3_baseline,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420106,selected_size_retrain,sealed
G3-fit-0711,A-E2_training_size,A-E2,selected:A-E3_baseline,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420107,selected_size_retrain,sealed
G3-fit-0712,A-E2_training_size,A-E2,selected:A-E3_baseline,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420108,selected_size_retrain,sealed
G3-fit-0713,A-E2_training_size,A-E2,selected:A-E3_baseline,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420109,selected_size_retrain,sealed
G3-fit-0714,A-E2_training_size,A-E2,selected:A-E3_baseline,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420110,selected_size_retrain,sealed
G3-fit-0715,A-E2_training_size,A-E2,selected:A-E3_baseline,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420101,selected_size_retrain,sealed
G3-fit-0716,A-E2_training_size,A-E2,selected:A-E3_baseline,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420102,selected_size_retrain,sealed
G3-fit-0717,A-E2_training_size,A-E2,selected:A-E3_baseline,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420103,selected_size_retrain,sealed
G3-fit-0718,A-E2_training_size,A-E2,selected:A-E3_baseline,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420104,selected_size_retrain,sealed
G3-fit-0719,A-E2_training_size,A-E2,selected:A-E3_baseline,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420105,selected_size_retrain,sealed
G3-fit-0720,A-E2_training_size,A-E2,selected:A-E3_baseline,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420106,selected_size_retrain,sealed
G3-fit-0721,A-E2_training_size,A-E2,selected:A-E3_baseline,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420107,selected_size_retrain,sealed
G3-fit-0722,A-E2_training_size,A-E2,selected:A-E3_baseline,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420108,selected_size_retrain,sealed
G3-fit-0723,A-E2_training_size,A-E2,selected:A-E3_baseline,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420109,selected_size_retrain,sealed
G3-fit-0724,A-E2_training_size,A-E2,selected:A-E3_baseline,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420110,selected_size_retrain,sealed
G3-fit-0725,A-E2_distribution,A-E2,selected:A-E3_baseline:legacy_grid,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420001,distribution_screen,sealed
G3-fit-0726,A-E2_distribution,A-E2,selected:A-E3_baseline:legacy_grid,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420002,distribution_screen,sealed
G3-fit-0727,A-E2_distribution,A-E2,selected:A-E3_baseline:legacy_grid,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420003,distribution_screen,sealed
G3-fit-0728,A-E2_distribution,A-E2,selected:A-E3_baseline:legacy_grid,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420001,distribution_screen,sealed
G3-fit-0729,A-E2_distribution,A-E2,selected:A-E3_baseline:legacy_grid,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420002,distribution_screen,sealed
G3-fit-0730,A-E2_distribution,A-E2,selected:A-E3_baseline:legacy_grid,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420003,distribution_screen,sealed
G3-fit-0731,A-E2_distribution,A-E2,selected:A-E3_baseline:legacy_grid,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420001,distribution_screen,sealed
G3-fit-0732,A-E2_distribution,A-E2,selected:A-E3_baseline:legacy_grid,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420002,distribution_screen,sealed
G3-fit-0733,A-E2_distribution,A-E2,selected:A-E3_baseline:legacy_grid,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420003,distribution_screen,sealed
G3-fit-0734,A-E2_distribution,A-E2,selected:A-E3_baseline:legacy_grid,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420001,distribution_screen,sealed
G3-fit-0735,A-E2_distribution,A-E2,selected:A-E3_baseline:legacy_grid,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420002,distribution_screen,sealed
G3-fit-0736,A-E2_distribution,A-E2,selected:A-E3_baseline:legacy_grid,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420003,distribution_screen,sealed
G3-fit-0737,A-E2_distribution,A-E2,selected:A-E3_baseline:legacy_grid,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420001,distribution_screen,sealed
G3-fit-0738,A-E2_distribution,A-E2,selected:A-E3_baseline:legacy_grid,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420002,distribution_screen,sealed
G3-fit-0739,A-E2_distribution,A-E2,selected:A-E3_baseline:legacy_grid,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420003,distribution_screen,sealed
G3-fit-0740,A-E2_distribution,A-E2,selected:A-E3_baseline:core_continuous,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420001,distribution_screen,sealed
G3-fit-0741,A-E2_distribution,A-E2,selected:A-E3_baseline:core_continuous,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420002,distribution_screen,sealed
G3-fit-0742,A-E2_distribution,A-E2,selected:A-E3_baseline:core_continuous,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420003,distribution_screen,sealed
G3-fit-0743,A-E2_distribution,A-E2,selected:A-E3_baseline:core_continuous,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420001,distribution_screen,sealed
G3-fit-0744,A-E2_distribution,A-E2,selected:A-E3_baseline:core_continuous,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420002,distribution_screen,sealed
G3-fit-0745,A-E2_distribution,A-E2,selected:A-E3_baseline:core_continuous,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420003,distribution_screen,sealed
G3-fit-0746,A-E2_distribution,A-E2,selected:A-E3_baseline:core_continuous,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420001,distribution_screen,sealed
G3-fit-0747,A-E2_distribution,A-E2,selected:A-E3_baseline:core_continuous,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420002,distribution_screen,sealed
G3-fit-0748,A-E2_distribution,A-E2,selected:A-E3_baseline:core_continuous,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420003,distribution_screen,sealed
G3-fit-0749,A-E2_distribution,A-E2,selected:A-E3_baseline:core_continuous,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420001,distribution_screen,sealed
G3-fit-0750,A-E2_distribution,A-E2,selected:A-E3_baseline:core_continuous,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420002,distribution_screen,sealed
G3-fit-0751,A-E2_distribution,A-E2,selected:A-E3_baseline:core_continuous,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420003,distribution_screen,sealed
G3-fit-0752,A-E2_distribution,A-E2,selected:A-E3_baseline:core_continuous,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420001,distribution_screen,sealed
G3-fit-0753,A-E2_distribution,A-E2,selected:A-E3_baseline:core_continuous,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420002,distribution_screen,sealed
G3-fit-0754,A-E2_distribution,A-E2,selected:A-E3_baseline:core_continuous,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420003,distribution_screen,sealed
G3-fit-0755,A-E2_distribution,A-E2,selected:A-E3_baseline:extended_wide,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420001,distribution_screen,sealed
G3-fit-0756,A-E2_distribution,A-E2,selected:A-E3_baseline:extended_wide,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420002,distribution_screen,sealed
G3-fit-0757,A-E2_distribution,A-E2,selected:A-E3_baseline:extended_wide,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420003,distribution_screen,sealed
G3-fit-0758,A-E2_distribution,A-E2,selected:A-E3_baseline:extended_wide,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420001,distribution_screen,sealed
G3-fit-0759,A-E2_distribution,A-E2,selected:A-E3_baseline:extended_wide,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420002,distribution_screen,sealed
G3-fit-0760,A-E2_distribution,A-E2,selected:A-E3_baseline:extended_wide,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420003,distribution_screen,sealed
G3-fit-0761,A-E2_distribution,A-E2,selected:A-E3_baseline:extended_wide,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420001,distribution_screen,sealed
G3-fit-0762,A-E2_distribution,A-E2,selected:A-E3_baseline:extended_wide,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420002,distribution_screen,sealed
G3-fit-0763,A-E2_distribution,A-E2,selected:A-E3_baseline:extended_wide,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420003,distribution_screen,sealed
G3-fit-0764,A-E2_distribution,A-E2,selected:A-E3_baseline:extended_wide,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420001,distribution_screen,sealed
G3-fit-0765,A-E2_distribution,A-E2,selected:A-E3_baseline:extended_wide,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420002,distribution_screen,sealed
G3-fit-0766,A-E2_distribution,A-E2,selected:A-E3_baseline:extended_wide,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420003,distribution_screen,sealed
G3-fit-0767,A-E2_distribution,A-E2,selected:A-E3_baseline:extended_wide,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420001,distribution_screen,sealed
G3-fit-0768,A-E2_distribution,A-E2,selected:A-E3_baseline:extended_wide,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420002,distribution_screen,sealed
G3-fit-0769,A-E2_distribution,A-E2,selected:A-E3_baseline:extended_wide,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420003,distribution_screen,sealed
G3-fit-0770,A-E2_distribution,A-E2,selected:A-E2_distribution,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420101,selected_distribution_retrain,sealed
G3-fit-0771,A-E2_distribution,A-E2,selected:A-E2_distribution,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420102,selected_distribution_retrain,sealed
G3-fit-0772,A-E2_distribution,A-E2,selected:A-E2_distribution,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420103,selected_distribution_retrain,sealed
G3-fit-0773,A-E2_distribution,A-E2,selected:A-E2_distribution,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420104,selected_distribution_retrain,sealed
G3-fit-0774,A-E2_distribution,A-E2,selected:A-E2_distribution,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420105,selected_distribution_retrain,sealed
G3-fit-0775,A-E2_distribution,A-E2,selected:A-E2_distribution,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420106,selected_distribution_retrain,sealed
G3-fit-0776,A-E2_distribution,A-E2,selected:A-E2_distribution,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420107,selected_distribution_retrain,sealed
G3-fit-0777,A-E2_distribution,A-E2,selected:A-E2_distribution,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420108,selected_distribution_retrain,sealed
G3-fit-0778,A-E2_distribution,A-E2,selected:A-E2_distribution,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420109,selected_distribution_retrain,sealed
G3-fit-0779,A-E2_distribution,A-E2,selected:A-E2_distribution,5,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420110,selected_distribution_retrain,sealed
G3-fit-0780,A-E2_distribution,A-E2,selected:A-E2_distribution,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420101,selected_distribution_retrain,sealed
G3-fit-0781,A-E2_distribution,A-E2,selected:A-E2_distribution,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420102,selected_distribution_retrain,sealed
G3-fit-0782,A-E2_distribution,A-E2,selected:A-E2_distribution,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420103,selected_distribution_retrain,sealed
G3-fit-0783,A-E2_distribution,A-E2,selected:A-E2_distribution,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420104,selected_distribution_retrain,sealed
G3-fit-0784,A-E2_distribution,A-E2,selected:A-E2_distribution,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420105,selected_distribution_retrain,sealed
G3-fit-0785,A-E2_distribution,A-E2,selected:A-E2_distribution,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420106,selected_distribution_retrain,sealed
G3-fit-0786,A-E2_distribution,A-E2,selected:A-E2_distribution,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420107,selected_distribution_retrain,sealed
G3-fit-0787,A-E2_distribution,A-E2,selected:A-E2_distribution,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420108,selected_distribution_retrain,sealed
G3-fit-0788,A-E2_distribution,A-E2,selected:A-E2_distribution,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420109,selected_distribution_retrain,sealed
G3-fit-0789,A-E2_distribution,A-E2,selected:A-E2_distribution,7,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420110,selected_distribution_retrain,sealed
G3-fit-0790,A-E2_distribution,A-E2,selected:A-E2_distribution,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420101,selected_distribution_retrain,sealed
G3-fit-0791,A-E2_distribution,A-E2,selected:A-E2_distribution,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420102,selected_distribution_retrain,sealed
G3-fit-0792,A-E2_distribution,A-E2,selected:A-E2_distribution,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420103,selected_distribution_retrain,sealed
G3-fit-0793,A-E2_distribution,A-E2,selected:A-E2_distribution,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420104,selected_distribution_retrain,sealed
G3-fit-0794,A-E2_distribution,A-E2,selected:A-E2_distribution,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420105,selected_distribution_retrain,sealed
G3-fit-0795,A-E2_distribution,A-E2,selected:A-E2_distribution,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420106,selected_distribution_retrain,sealed
G3-fit-0796,A-E2_distribution,A-E2,selected:A-E2_distribution,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420107,selected_distribution_retrain,sealed
G3-fit-0797,A-E2_distribution,A-E2,selected:A-E2_distribution,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420108,selected_distribution_retrain,sealed
G3-fit-0798,A-E2_distribution,A-E2,selected:A-E2_distribution,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420109,selected_distribution_retrain,sealed
G3-fit-0799,A-E2_distribution,A-E2,selected:A-E2_distribution,10,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420110,selected_distribution_retrain,sealed
G3-fit-0800,A-E2_distribution,A-E2,selected:A-E2_distribution,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420101,selected_distribution_retrain,sealed
G3-fit-0801,A-E2_distribution,A-E2,selected:A-E2_distribution,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420102,selected_distribution_retrain,sealed
G3-fit-0802,A-E2_distribution,A-E2,selected:A-E2_distribution,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420103,selected_distribution_retrain,sealed
G3-fit-0803,A-E2_distribution,A-E2,selected:A-E2_distribution,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420104,selected_distribution_retrain,sealed
G3-fit-0804,A-E2_distribution,A-E2,selected:A-E2_distribution,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420105,selected_distribution_retrain,sealed
G3-fit-0805,A-E2_distribution,A-E2,selected:A-E2_distribution,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420106,selected_distribution_retrain,sealed
G3-fit-0806,A-E2_distribution,A-E2,selected:A-E2_distribution,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420107,selected_distribution_retrain,sealed
G3-fit-0807,A-E2_distribution,A-E2,selected:A-E2_distribution,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420108,selected_distribution_retrain,sealed
G3-fit-0808,A-E2_distribution,A-E2,selected:A-E2_distribution,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420109,selected_distribution_retrain,sealed
G3-fit-0809,A-E2_distribution,A-E2,selected:A-E2_distribution,15,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420110,selected_distribution_retrain,sealed
G3-fit-0810,A-E2_distribution,A-E2,selected:A-E2_distribution,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420101,selected_distribution_retrain,sealed
G3-fit-0811,A-E2_distribution,A-E2,selected:A-E2_distribution,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420102,selected_distribution_retrain,sealed
G3-fit-0812,A-E2_distribution,A-E2,selected:A-E2_distribution,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420103,selected_distribution_retrain,sealed
G3-fit-0813,A-E2_distribution,A-E2,selected:A-E2_distribution,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420104,selected_distribution_retrain,sealed
G3-fit-0814,A-E2_distribution,A-E2,selected:A-E2_distribution,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420105,selected_distribution_retrain,sealed
G3-fit-0815,A-E2_distribution,A-E2,selected:A-E2_distribution,20,selected:A-E3_loss,selected:A-E3_architecture,selected:A-E3_optimizer,-1,420106,selected_distribution_retrain,sealed
