beta,gamma_over_eta,n,repeat_id,cohort_delta,orig_best_delta,orig_best_loss,extended_best_delta,extended_best_loss,migrated,loss_improvement,rel_improvement
2.0,0.5,20,344,0.5,0.5,0.0337423923710424,1.0,0.0103118148625468,True,0.0234305775084955,0.6943958582084295
2.0,0.5,20,347,0.5,0.5,0.0351998795540353,0.82,0.0277829935930143,True,0.0074168859610209,0.210707708520289
2.0,0.5,20,351,0.5,0.5,0.0722952536267909,0.5,0.0722952536267909,False,0.0,0.0
2.0,0.5,20,355,0.5,0.5,0.0201412867956277,0.62,0.0180066133709868,True,0.0021346734246408,0.1059849574806848
2.0,0.5,20,357,0.5,0.5,0.0729815624263972,0.5,0.0729815624263972,False,0.0,0.0
2.0,0.5,20,368,0.5,0.5,0.0085809264265261,0.6,0.0052719172015295,True,0.0033090092249965,0.3856237730657468
2.0,0.5,20,370,0.5,0.5,0.0772063614547111,1.0,0.0663517517009169,True,0.0108546097537942,0.1405921681746584
2.0,0.5,20,375,0.5,0.5,0.0356691996050583,0.8,0.0104390854396096,True,0.0252301141654486,0.7073361456047574
2.0,0.5,20,380,0.5,0.5,0.0149381808067464,0.54,0.0147896164902658,True,0.0001485643164806,0.009945275023954
2.0,0.5,20,383,0.5,0.5,0.0035951526300954,0.54,0.0032621321099639,True,0.0003330205201315,0.0926304261309517
2.0,0.5,20,394,0.5,0.5,0.169703793262061,1.0,0.0792724496911643,True,0.0904313435708967,0.53287756173635
2.0,0.5,20,397,0.5,0.5,0.0086762623204984,0.66,0.0043646005218247,True,0.0043116617986736,0.4969492206899945
2.0,0.5,20,401,0.5,0.5,0.1385227080225251,0.7,0.0478464389252377,True,0.0906762690972874,0.6545949786264831
2.0,0.5,20,403,0.5,0.5,0.0313280350339657,0.66,0.0143937586873669,True,0.0169342763465988,0.5405470316998415
2.0,0.5,20,404,0.5,0.5,0.0690633299868601,0.52,0.0677777291105479,True,0.0012856008763122,0.018614811602001
2.0,0.5,20,423,0.5,0.5,0.0048879769923225,0.64,0.0004246197197216,True,0.0044633572726009,0.9131297630106248
2.0,0.5,20,429,0.5,0.5,0.0189175792380994,0.52,0.0187752031803279,True,0.0001423760577715,0.0075261245627465
2.0,0.5,20,444,0.5,0.5,0.0432650201036436,0.62,0.0422815489216201,True,0.0009834711820235,0.0227313238192785
2.0,0.5,20,450,0.5,0.5,0.0113143858975719,0.68,0.0031003701246881,True,0.0082140157728838,0.7259798143040631
2.0,0.5,20,451,0.5,0.5,0.0319948781416156,0.74,0.0104575902855514,True,0.0215372878560642,0.6731479882728713
2.0,0.5,20,452,0.5,0.5,0.0160982300501268,0.6,0.0146082267445663,True,0.0014900033055604,0.0925569643942749
2.0,0.5,20,454,0.5,0.5,0.036985245947994,0.56,0.0303456048984732,True,0.0066396410495208,0.179521343696267
2.0,0.5,20,472,0.5,0.5,0.007015235168292,0.58,0.0048470070986249,True,0.0021682280696671,0.3090741817847052
2.0,0.5,20,473,0.5,0.5,0.0507575514673253,0.66,0.0478692831629325,True,0.0028882683043927,0.0569032236760283
2.0,0.5,20,494,0.5,0.5,0.0122790083436122,0.54,0.0118100801662211,True,0.000468928177391,0.0381894176035007
2.0,0.5,20,501,0.5,0.5,0.050364074187252,0.52,0.0502624930376789,True,0.0001015811495731,0.0020169366996685
2.0,0.5,20,509,0.5,0.5,0.0213667643996844,0.7,0.0172287746217389,True,0.0041379897779455,0.1936647823947841
2.0,0.5,20,512,0.5,0.5,0.0905441126683627,0.78,0.0216872956013486,True,0.068856817067014,0.7604781253886372
2.0,0.5,20,518,0.5,0.5,0.0588824423721946,0.66,0.0258218094438141,True,0.0330606329283805,0.561468437728941
2.0,0.5,20,534,0.5,0.5,0.0028491176772994,0.56,0.0017468719413318,True,0.0011022457359675,0.3868726605256643
2.0,0.5,20,538,0.5,0.5,0.0316587207789327,0.52,0.0316018468714066,True,5.687390752614346e-05,0.0017964689073599
2.0,0.5,20,546,0.5,0.5,0.0547439616276612,0.54,0.0544507548202505,True,0.0002932068074106,0.0053559661868251
2.0,0.5,20,554,0.5,0.5,0.0093404834277907,0.66,0.0027479786158223,True,0.0065925048119683,0.7057991016132694
2.0,0.5,20,562,0.5,0.5,0.0239163431574067,0.68,0.0189943216832064,True,0.0049220214742002,0.2058015910628866
2.0,0.5,20,564,0.5,0.5,0.0365192853115849,0.6,0.0323359543389302,True,0.0041833309726547,0.1145512826158099
2.0,0.5,20,567,0.5,0.5,0.0244665648248551,0.58,0.0237716614274578,True,0.0006949033973972,0.0284021644383559
2.0,0.5,20,572,0.5,0.5,0.0240405047873258,0.8,0.0086000371147573,True,0.0154404676725685,0.6422688628696654
2.0,0.5,20,575,0.5,0.5,0.011591525223226,0.64,0.0078025518867484,True,0.0037889733364775,0.3268744417590164
2.0,0.5,20,585,0.5,0.5,0.0072322711112086,0.68,0.0010738172219761,True,0.0061584538892325,0.8515242023612892
2.0,0.5,20,594,0.5,0.5,0.0136154099984633,0.56,0.0120789731495119,True,0.0015364368489514,0.1128454338962108
2.0,0.5,20,595,0.5,0.5,0.0352948166117791,0.52,0.035198596009444,True,9.62206023351342e-05,0.0027261964099006
2.0,0.5,20,596,0.5,0.5,0.0231479166358416,0.58,0.017864506783302,True,0.0052834098525395,0.2282455883895344
2.0,0.5,20,605,0.5,0.5,0.0340495704398481,0.76,0.0273799575471766,True,0.0066696128926714,0.1958795017533033
2.0,0.5,20,610,0.5,0.5,0.0908021006463245,1.0,0.0177455928373441,True,0.0730565078089803,0.8045684768190164
2.0,0.5,20,611,0.5,0.5,0.1730290447490418,1.0,0.146635432694438,True,0.0263936120546037,0.152538622015076
2.0,0.5,20,625,0.5,0.5,0.0525525167389197,1.0,0.0176111650972397,True,0.0349413516416799,0.6648844586315092
2.0,0.5,20,626,0.5,0.5,0.0163445865194727,0.76,0.0095066858920043,True,0.0068379006274683,0.4183587403279839
2.0,0.5,20,629,0.5,0.5,0.0467431000068911,0.72,0.0096093999309498,True,0.0371337000759412,0.7944209962639788
2.0,0.5,20,632,0.5,0.5,0.0054204198814832,0.56,0.0047093353274456,True,0.0007110845540376,0.131186249328536
2.0,0.5,20,639,0.5,0.5,0.0616044736805463,0.96,0.0119922762910152,True,0.049612197389531,0.8053343276139012
2.0,0.5,20,646,0.5,0.5,0.0235460798137531,0.54,0.0219122838936461,True,0.001633795920107,0.0693871732802297
2.0,0.5,20,657,0.5,0.5,0.0067225632639628,0.6,0.003160925242949,True,0.0035616380210137,0.5298035706270544
2.0,0.5,20,659,0.5,0.5,0.0490855873305564,0.62,0.0303317166345564,True,0.018753870696,0.3820647101501723
2.0,0.5,20,669,0.5,0.5,0.1566759741633262,0.8,0.0287700425372357,True,0.1279059316260904,0.8163723398506236
2.0,0.5,20,675,0.5,0.5,0.0099117394761327,0.6,0.0057125247120425,True,0.0041992147640901,0.423660728190221
2.0,0.5,20,681,0.5,0.5,0.0020029740793004,0.52,0.0018223003425091,True,0.0001806737367912,0.0902027333545735
2.0,0.5,20,695,0.5,0.5,0.0057809135609914,0.6,0.0033390192545904,True,0.002441894306401,0.4224062997375444
2.0,0.5,20,702,0.5,0.5,0.0079229079425222,0.58,0.0056578682771626,True,0.0022650396653595,0.2858848899661107
2.0,0.5,20,704,0.5,0.5,0.0526057512330506,1.0,0.0262638974783377,True,0.0263418537547128,0.5007409482285472
2.0,0.5,20,706,0.5,0.5,0.0169820815893706,0.8,0.0036940456349743,True,0.0132880359543963,0.7824739202003085
2.0,0.5,20,708,0.5,0.5,0.0220105731700301,0.52,0.0217579311665384,True,0.0002526420034916,0.0114782110188586
2.0,0.5,20,714,0.5,0.5,0.0021503320133184,0.5,0.0021503320133184,False,0.0,0.0
2.0,0.5,20,715,0.5,0.5,0.0632891246560017,1.0,0.0162839010029055,True,0.0470052236530961,0.7427061743796548
2.0,0.5,20,720,0.5,0.5,0.0138915351782905,0.56,0.0128854671565199,True,0.0010060680217706,0.0724230985890506
2.0,0.5,20,724,0.5,0.5,0.0024695690071715,0.54,0.0021472232268562,True,0.0003223457803153,0.1305271403144653
2.0,0.5,20,731,0.5,0.5,0.0027411182695603,0.5,0.0027411182695603,False,0.0,0.0
2.0,0.5,20,737,0.5,0.5,0.0686243937477715,0.6,0.0673286873048,True,0.0012957064429714,0.0188811350047598
2.0,0.5,20,756,0.5,0.5,0.006273919242296,0.6,0.0042419484517242,True,0.0020319707905718,0.3238758281861749
2.0,0.5,20,772,0.5,0.5,0.0351931825285878,0.76,0.0273714690005313,True,0.0078217135280565,0.2222508158136276
2.0,0.5,20,797,0.5,0.5,0.0158860609127499,0.52,0.0155396871646077,True,0.0003463737481422,0.0218036270945074
2.0,0.5,20,801,0.5,0.5,0.0122972238032359,0.62,0.0094868565632856,True,0.0028103672399502,0.2285367238100325
2.0,0.5,20,813,0.5,0.5,0.0191904794619328,0.56,0.0189679642677871,True,0.0002225151941456,0.0115950825818109
2.0,0.5,20,821,0.5,0.5,0.030109145629797,0.84,0.0031446503922852,True,0.0269644952375118,0.8955582987657688
2.0,0.5,20,844,0.5,0.5,0.0318372805153786,0.66,0.0310536774370209,True,0.0007836030783577,0.0246127516443875
2.0,0.5,20,850,0.5,0.5,0.0043730047819498,0.54,0.0041244538524889,True,0.0002485509294608,0.0568375617805766
2.0,0.5,20,855,0.5,0.5,0.0254269474203682,0.52,0.0252942172648521,True,0.000132730155516,0.0052200585985309
2.0,0.5,20,864,0.5,0.5,0.0174639535784261,0.76,0.0036104339306802,True,0.0138535196477458,0.7932636550786303
2.0,0.5,20,869,0.5,0.5,0.0038067065767437,0.5,0.0038067065767437,False,0.0,0.0
2.0,0.5,20,872,0.5,0.5,0.0558236722296218,0.52,0.0555950594931261,True,0.0002286127364956,0.0040952650974887
2.0,0.5,20,874,0.5,0.5,0.0662929936152938,0.76,0.0101277393350629,True,0.0561652542802308,0.8472276060750029
2.0,0.5,20,876,0.5,0.5,0.0086448889188708,0.62,0.0065292280997265,True,0.0021156608191443,0.2447296707914968
2.0,0.5,20,886,0.5,0.5,0.2213521775817953,0.86,0.0453178033358907,True,0.1760343742459046,0.7952683193317824
2.0,0.5,20,890,0.5,0.5,0.0281795095498886,0.84,0.0003944314598162,True,0.0277850780900724,0.9860028983429272
2.0,0.5,20,897,0.5,0.5,0.038602427954616,0.6,0.0263533439673233,True,0.0122490839872926,0.3173138228946024
2.0,0.5,20,912,0.5,0.5,0.0493890133465477,0.6,0.0344296508715724,True,0.0149593624749753,0.3028884657000537
2.0,0.5,20,930,0.5,0.5,0.0037135313352357,0.52,0.0035533876534307,True,0.0001601436818049,0.0431243652868769
2.0,0.5,20,934,0.5,0.5,0.0408320203011504,0.74,0.0372432011958903,True,0.0035888191052601,0.0878922737300616
2.0,0.5,20,936,0.5,0.5,0.0115140468934357,0.56,0.0110354405918172,True,0.0004786063016184,0.0415671662663868
2.0,0.5,20,937,0.5,0.5,0.0355341753110113,0.64,0.0324758721224101,True,0.0030583031886012,0.0860665306520715
2.0,0.5,20,941,0.5,0.5,0.0709416055856472,1.0,0.0552244112048533,True,0.0157171943807939,0.2215511511339937
2.0,0.5,20,945,0.5,0.5,0.0932426370443412,0.52,0.0924891383065849,True,0.0007534987377563,0.008081053492707
2.0,0.5,20,955,0.5,0.5,0.0352681576825903,0.68,0.0322263015440152,True,0.003041856138575,0.0862493631210185
2.0,0.5,20,962,0.5,0.5,0.0062207102381271,0.64,0.0029563281117494,True,0.0032643821263776,0.5247603571646952
2.0,0.5,20,963,0.5,0.5,0.0676540366213002,0.56,0.0592727012820502,True,0.0083813353392499,0.1238852218998445
2.0,0.5,20,970,0.5,0.5,0.032776568911393,1.0,0.0064269266350819,True,0.026349642276311,0.8039170404792427
2.0,0.5,20,981,0.5,0.5,0.0219498843007271,0.8,0.0115556252443901,True,0.010394259056337,0.4735450498931646
2.0,0.5,20,994,0.5,0.5,0.0163823001410473,0.66,0.0070230056081454,True,0.0093592945329019,0.5713052777888828
2.0,0.5,20,995,0.5,0.5,0.0216450554305101,0.64,0.0179803615013552,True,0.0036646939291549,0.1693085952549363
2.0,1.0,7,61,0.5,0.5,0.0044568578442152,0.52,0.0032966025064802,True,0.0011602553377349,0.2603303444467982
2.0,1.0,7,69,0.5,0.5,0.1042331644153723,0.7,0.0850160969951569,True,0.0192170674202154,0.1843661518673156
2.0,1.0,7,71,0.5,0.5,0.0107472053400795,0.54,0.0064691420989281,True,0.0042780632411514,0.3980628550193645
2.0,1.0,7,80,0.5,0.5,0.0850163353534351,0.56,0.0845646427401926,True,0.0004516926132425,0.0053130096864878
2.0,1.0,7,95,0.5,0.5,0.1536113074370146,0.5,0.1536113074370146,False,0.0,0.0
2.0,1.0,7,105,0.5,0.5,0.2326757195345494,1.0,0.2162166425027356,True,0.0164590770318137,0.0707382663938417
2.0,1.0,7,113,0.5,0.5,0.0372526060048191,0.58,0.0349966156086591,True,0.0022559903961599,0.0605592638503772
2.0,1.0,7,125,0.5,0.5,0.1538157543598085,1.0,0.1123299769058465,True,0.041485777453962,0.2697108474137038
2.0,1.0,7,131,0.5,0.5,0.0706814073546306,0.74,0.0516264427528845,True,0.0190549646017461,0.2695894905734038
2.0,1.0,7,193,0.5,0.5,0.1992187396061386,0.64,0.0281444137980363,True,0.1710743258081022,0.8587260723881763
2.0,1.0,7,221,0.5,0.5,0.1564024475165626,1.0,0.117638752718676,True,0.0387636947978865,0.2478458324239562
2.0,1.0,7,222,0.5,0.5,0.5057396004186508,1.0,0.3149346155213633,True,0.1908049848972875,0.3772791071518609
2.0,1.0,7,241,0.5,0.5,0.0510411152885414,0.68,0.0090899873157324,True,0.0419511279728089,0.8219085287547949
2.0,1.0,7,247,0.5,0.5,0.296061080085166,1.0,0.2855536961095123,True,0.0105073839756536,0.035490595294157
2.0,1.0,7,310,0.5,0.5,0.2226694497886171,0.58,0.2214152602205138,True,0.0012541895681033,0.0056325174795822
2.0,1.0,7,341,0.5,0.5,0.0060827314903493,0.5,0.0060827314903493,False,0.0,0.0
2.0,1.0,7,353,0.5,0.5,0.1470392610578137,0.78,0.0252401973186994,True,0.1217990637391143,0.8283438237031447
2.0,1.0,7,395,0.5,0.5,0.1214967214741743,1.0,0.0660015281115193,True,0.055495193362655,0.456762887831926
2.0,1.0,7,402,0.5,0.5,0.1371062669781478,0.58,0.136102280674802,True,0.0010039863033458,0.0073226871788864
2.0,1.0,7,414,0.5,0.5,0.0344647218664407,0.6,0.0313495492882785,True,0.0031151725781622,0.0903872832699562
2.0,1.0,7,427,0.5,0.5,0.0399803779260626,0.6,0.0239696157745179,True,0.0160107621515447,0.400465502881291
2.0,1.0,7,447,0.5,0.5,0.370448302552551,1.0,0.2816906895004482,True,0.0887576130521028,0.2395951403759283
2.0,1.0,7,479,0.5,0.5,0.5475456427539799,1.0,0.4891902048371816,True,0.0583554379167982,0.106576389912061
2.0,1.0,7,527,0.5,0.5,0.079671543804789,0.54,0.0792709789417007,True,0.0004005648630882,0.0050277030412481
2.0,1.0,7,536,0.5,0.5,0.0741289445336309,0.9,0.0617302783881588,True,0.012398666145472,0.1672580963276367
2.0,1.0,7,557,0.5,0.5,0.0431721690747075,0.52,0.0430341230363067,True,0.0001380460384007,0.003197570132783
2.0,1.0,7,568,0.5,0.5,0.0696838494636615,0.74,0.0620365185690608,True,0.0076473308946007,0.1097432325203078
2.0,1.0,7,575,0.5,0.5,0.0824762897690864,0.7,0.0766368143791324,True,0.005839475389954,0.0708018681041923
2.0,1.0,7,592,0.5,0.5,0.1388523070961864,1.0,0.1008614773699592,True,0.0379908297262271,0.2736060388244754
2.0,1.0,7,602,0.5,0.5,0.146251888618566,0.76,0.1332874606446143,True,0.0129644279739517,0.0886445166377564
2.0,1.0,7,605,0.5,0.5,0.2183351151840468,0.7,0.0711382414261455,True,0.1471968737579013,0.6741786525443737
2.0,1.0,7,609,0.5,0.5,0.1423204243007721,0.8,0.0784173255367071,True,0.063903098764065,0.4490086301950288
2.0,1.0,7,624,0.5,0.5,0.2014515597627229,1.0,0.1664029592259411,True,0.0350486005367817,0.1739802887506221
2.0,1.0,7,707,0.5,0.5,0.0880542407510657,0.64,0.0432589004531323,True,0.0447953402979333,0.5087243943715589
2.0,1.0,7,714,0.5,0.5,0.0249395921714294,0.6,0.0067119499010865,True,0.0182276422703428,0.7308717057219692
2.0,1.0,7,748,0.5,0.5,0.0901099500445653,0.84,0.0498572885239424,True,0.0402526615206228,0.4467060685386606
2.0,1.0,7,773,0.5,0.5,0.2153304233638842,1.0,0.1777381033585806,True,0.0375923200053036,0.1745796967192918
2.0,1.0,7,781,0.5,0.5,0.0745761909141857,0.62,0.0309218470077396,True,0.0436543439064461,0.5853656960929909
2.0,1.0,7,791,0.5,0.5,0.1442093406738908,1.0,0.1159581216549583,True,0.0282512190189324,0.195904224281967
2.0,1.0,7,795,0.5,0.5,0.037305234610438,0.64,0.0331170912567194,True,0.0041881433537186,0.1122669083160465
2.0,1.0,7,818,0.5,0.5,0.1158597532701614,0.54,0.0870181782741724,True,0.028841574995989,0.2489352357650573
2.0,1.0,7,859,0.5,0.5,0.0388034294095382,0.74,0.0198050170561452,True,0.0189984123533929,0.4896065281467886
2.0,1.0,7,861,0.5,0.5,0.216785838734438,1.0,0.1631912505781546,True,0.0535945881562833,0.2472236584693916
2.0,1.0,7,896,0.5,0.5,0.0254053936714986,0.62,0.0208677513154308,True,0.0045376423560677,0.1786094092751016
2.0,1.0,7,917,0.5,0.5,0.1936304677906731,0.8,0.0218080199379467,True,0.1718224478527263,0.887372993585273
2.0,1.0,7,938,0.5,0.5,0.0084813519987349,0.54,0.0024181892242874,True,0.0060631627744475,0.7148816338894896
2.0,1.0,7,940,0.5,0.5,0.0287847415995673,0.56,0.027583053393434,True,0.0012016882061332,0.041747402941818
2.0,1.0,7,954,0.5,0.5,0.3088947661647731,1.0,0.2064808307798381,True,0.102413935384935,0.3315495974778173
2.0,1.0,7,959,0.5,0.5,0.0129869298288645,0.52,0.0125851292037257,True,0.0004018006251388,0.0309388462426134
2.0,1.0,7,978,0.5,0.5,0.0459211460519123,0.74,0.0380828390635238,True,0.0078383069883885,0.1706905785741409
2.0,1.0,7,998,0.5,0.5,0.0912500706360991,1.0,0.0610906581199096,True,0.0301594125161895,0.3305138539175907
2.0,1.0,10,5,0.5,0.5,0.1722798647526107,1.0,0.0612580134604924,True,0.1110218512921182,0.6444273186047752
2.0,1.0,10,18,0.5,0.5,0.0244531226163583,0.7,0.0071705198586999,True,0.0172826027576584,0.7067646545107061
2.0,1.0,10,31,0.5,0.5,0.0426100885350125,0.58,0.0407240703234093,True,0.0018860182116031,0.0442622457837291
2.0,1.0,10,59,0.5,0.5,0.0025287187923087,0.5,0.0025287187923087,False,0.0,0.0
2.0,1.0,10,129,0.5,0.5,0.5344801844452125,0.82,0.1336954314683268,True,0.4007847529768857,0.7498589557494972
2.0,1.0,10,138,0.5,0.5,0.0235699475035531,0.62,0.0198508750529319,True,0.0037190724506212,0.1577887456075393
2.0,1.0,10,164,0.5,0.5,0.182688180979813,0.8,0.0153789442975218,True,0.1673092366822912,0.915818613907918
2.0,1.0,10,178,0.5,0.5,0.0358824280508792,0.72,0.0263935345152666,True,0.0094888935356126,0.2644440204034657
2.0,1.0,10,180,0.5,0.5,0.0196986878303019,0.5,0.0196986878303019,False,0.0,0.0
2.0,1.0,10,207,0.5,0.5,0.0308458252693975,0.52,0.0307690322494334,True,7.679301996415394e-05,0.0024895757948917
2.0,1.0,10,229,0.5,0.5,0.0861853483307413,0.76,0.0471151875607868,True,0.0390701607699545,0.4533271783043736
2.0,1.0,10,248,0.5,0.5,0.1386216516707067,0.64,0.1361530405961256,True,0.0024686110745811,0.0178082647611589
2.0,1.0,10,278,0.5,0.5,0.5340220810801445,1.0,0.3854914665858545,True,0.1485306144942899,0.2781357171483681
2.0,1.0,10,285,0.5,0.5,0.0441243420928306,0.6,0.041884155626982,True,0.0022401864658486,0.0507698553586502
2.0,1.0,10,289,0.5,0.5,0.0023101112278038,0.5,0.0023101112278038,False,0.0,0.0
2.0,1.0,10,316,0.5,0.5,0.1059696774425695,0.74,0.0401291228912436,True,0.0658405545513258,0.6213150416260187
2.0,1.0,10,322,0.5,0.5,0.0468925509748895,0.86,0.0183576917386594,True,0.0285348592362301,0.6085158227265188
2.0,1.0,10,332,0.5,0.5,0.0229876151664027,0.5,0.0229876151664027,False,0.0,0.0
2.0,1.0,10,338,0.5,0.5,0.0194515967198856,0.54,0.018336839863543,True,0.0011147568563426,0.05730927246723
2.0,1.0,10,343,0.5,0.5,0.2107356847642955,0.52,0.2106669545177868,True,6.873024650877468e-05,0.000326144319533
2.0,1.0,10,353,0.5,0.5,0.2777888347311665,0.92,0.1231705814383144,True,0.154618253292852,0.5566035562317893
2.0,1.0,10,380,0.5,0.5,0.0091216017813406,0.6,0.0035613901414365,True,0.0055602116399041,0.6095652685998838
2.0,1.0,10,385,0.5,0.5,0.1174055919840658,0.76,0.0059149330477077,True,0.1114906589363581,0.9496196650623722
2.0,1.0,10,387,0.5,0.5,0.0215475060446411,0.54,0.0205196047018371,True,0.001027901342804,0.0477039589024593
2.0,1.0,10,406,0.5,0.5,0.0362635237059067,0.74,0.028446252436537,True,0.0078172712693696,0.21556844097024
2.0,1.0,10,408,0.5,0.5,0.0329915901309706,0.76,0.010477946558064,True,0.0225136435729065,0.6824055307286325
2.0,1.0,10,409,0.5,0.5,0.0065192252985321,0.54,0.0060320693664687,True,0.0004871559320633,0.0747260463866816
2.0,1.0,10,413,0.5,0.5,0.1413157248325574,1.0,0.113801706076682,True,0.0275140187558753,0.1946989182447758
2.0,1.0,10,437,0.5,0.5,0.1051693106142057,0.7,0.0991111335543853,True,0.0060581770598204,0.0576040389010795
2.0,1.0,10,446,0.5,0.5,0.0781932699731183,0.84,0.0272642070188812,True,0.050929062954237,0.6513228436634733
2.0,1.0,10,455,0.5,0.5,0.005824323574521,0.6,0.002250293580913,True,0.0035740299936079,0.613638639385158
2.0,1.0,10,483,0.5,0.5,0.0715708397504064,0.5,0.0715708397504064,False,0.0,0.0
2.0,1.0,10,497,0.5,0.5,0.0270470666151449,0.68,0.0195754557683328,True,0.0074716108468121,0.2762447755657325
2.0,1.0,10,498,0.5,0.5,0.0055528352121006,0.54,0.0049092159215594,True,0.0006436192905411,0.1159082281315687
2.0,1.0,10,508,0.5,0.5,0.0504097065491749,1.0,0.0324995785853161,True,0.0179101279638588,0.3552912561866908
2.0,1.0,10,514,0.5,0.5,0.065592211245076,0.92,0.0161674508852772,True,0.0494247603597987,0.753515690683611
2.0,1.0,10,517,0.5,0.5,0.0215276679830904,0.72,0.0122165004650034,True,0.009311167518087,0.4325209551448289
2.0,1.0,10,521,0.5,0.5,0.1383990995763742,0.58,0.1373132815472131,True,0.001085818029161,0.0078455570338583
2.0,1.0,10,527,0.5,0.5,0.075397606879172,0.78,0.0605095271715172,True,0.0148880797076548,0.197460905244826
2.0,1.0,10,543,0.5,0.5,0.0687107678896707,0.58,0.0674114969906505,True,0.0012992708990202,0.0189092763612613
2.0,1.0,10,545,0.5,0.5,0.0732218036943319,1.0,0.0569445754527259,True,0.0162772282416059,0.2223002906286775
2.0,1.0,10,573,0.5,0.5,0.0036501339190164,0.54,0.002700786785424,True,0.0009493471335924,0.2600855625177254
2.0,1.0,10,589,0.5,0.5,0.1277500716080827,0.64,0.0739112197997275,True,0.0538388518083552,0.4214389168682771
2.0,1.0,10,597,0.5,0.5,0.0312453294107645,0.66,0.02260043536581,True,0.0086448940449545,0.276677961410009
2.0,1.0,10,598,0.5,0.5,0.007097398737809,0.54,0.0068144963057825,True,0.0002829024320264,0.039860016673349
2.0,1.0,10,601,0.5,0.5,0.0619380764414668,0.94,0.022612359207425,True,0.0393257172340418,0.6349198989284993
2.0,1.0,10,628,0.5,0.5,0.0830372047462734,0.5,0.0830372047462734,False,0.0,0.0
2.0,1.0,10,643,0.5,0.5,0.0073076945439642,0.56,0.0064431036619926,True,0.0008645908819715,0.1183124002748103
2.0,1.0,10,651,0.5,0.5,0.0260097618559578,0.76,0.0059657867331664,True,0.0200439751227914,0.7706327814070356
2.0,1.0,10,652,0.5,0.5,0.056802922544401,0.86,0.0063593045534158,True,0.0504436179909852,0.8880461731798226
2.0,1.0,10,653,0.5,0.5,0.0120529440443264,0.58,0.0081114234929278,True,0.0039415205513986,0.3270172446584927
2.0,1.0,10,672,0.5,0.5,0.1338537916989554,0.56,0.1334137928500873,True,0.000439998848868,0.0032871601415491
2.0,1.0,10,687,0.5,0.5,0.0437573887104837,0.52,0.0436586014986185,True,9.878721186516032e-05,0.0022576121376615
2.0,1.0,10,692,0.5,0.5,0.0258274949384,0.72,0.0082863792984281,True,0.0175411156399718,0.679164420777484
2.0,1.0,10,699,0.5,0.5,0.3282459239019971,1.0,0.212891823036989,True,0.115354100865008,0.3514258440554126
2.0,1.0,10,706,0.5,0.5,0.1736762034945465,0.98,0.0266403287092344,True,0.147035874785312,0.8466092177672977
2.0,1.0,10,711,0.5,0.5,0.2980996891235997,0.58,0.2977361432510489,True,0.0003635458725508,0.0012195446215312
2.0,1.0,10,725,0.5,0.5,0.0339771960109947,0.56,0.0175196599303119,True,0.0164575360806828,0.4843700485277623
2.0,1.0,10,769,0.5,0.5,0.0225579991586479,0.74,0.0074849733910325,True,0.0150730257676154,0.6681898364127261
2.0,1.0,10,774,0.5,0.5,0.0598722590298127,0.78,0.0062494717233154,True,0.0536227873064973,0.8956199110475597
2.0,1.0,10,783,0.5,0.5,0.0455536851910682,0.62,0.0428445042064492,True,0.002709180984619,0.0594722682315554
2.0,1.0,10,803,0.5,0.5,0.1010753834168399,0.9,0.0213493699129194,True,0.0797260135039205,0.7887777499208335
2.0,1.0,10,822,0.5,0.5,0.1461736121629558,1.0,0.1249482640735838,True,0.021225348089372,0.1452064279954291
2.0,1.0,10,882,0.5,0.5,0.108609036305732,0.62,0.1067031110765,True,0.001905925229232,0.0175484959084521
2.0,1.0,10,893,0.5,0.5,0.07620854011564,0.52,0.0761796818609235,True,2.8858254716490617e-05,0.0003786748135143
2.0,1.0,10,897,0.5,0.5,0.0185080628166537,0.52,0.0178025435435266,True,0.000705519273127,0.0381195633555039
2.0,1.0,10,902,0.5,0.5,0.0255790464767799,0.5,0.0255790464767799,False,0.0,0.0
2.0,1.0,10,981,0.5,0.5,0.060238283723643,0.66,0.0555558029853212,True,0.0046824807383217,0.0777326385958094
2.0,1.0,10,998,0.5,0.5,0.1220195493673385,0.52,0.1220023081774602,True,1.7241189878294816e-05,0.0001412985867239
2.0,1.0,10,999,0.5,0.5,0.0470703486501987,0.64,0.0430004215903808,True,0.0040699270598178,0.0864647740356325
2.0,1.0,20,20,0.5,0.5,0.1355186276824016,0.58,0.1354044162692044,True,0.0001142114131972,0.0008427727992119
2.0,1.0,20,26,0.5,0.5,0.0288533374393037,1.0,0.0127777157523721,True,0.0160756216869315,0.5571494708627194
2.0,1.0,20,31,0.5,0.5,0.0329852285163548,0.66,0.0292072736209174,True,0.0037779548954373,0.1145347498066936
2.0,1.0,20,34,0.5,0.5,0.0287071084442375,0.96,0.0048680902501635,True,0.0238390181940739,0.830422131869547
2.0,1.0,20,46,0.5,0.5,0.059090500025235,0.52,0.0590846426967451,True,5.857328489906888e-06,9.912470680406282e-05
2.0,1.0,20,61,0.5,0.5,0.0002415762464344,0.52,9.855181549968468e-05,True,0.0001430244309347,0.5920467473343242
2.0,1.0,20,68,0.5,0.5,0.0104070845220245,0.58,0.0068183777125395,True,0.0035887068094849,0.3448330607760673
2.0,1.0,20,79,0.5,0.5,0.0183920752802545,0.68,0.0159875129836556,True,0.0024045622965988,0.1307390416773882
2.0,1.0,20,80,0.5,0.5,0.0279243431652458,0.78,0.0014852562126907,True,0.026439086952555,0.94681141812713
