beta,eta,gamma,gamma_over_eta,n,repeat_id,delta,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status,cohort
1.5,1.0,1.0,1.0,20,357,0.52,1.7990432665657983,0.8745632058474628,1.2465966496142165,0.9484966983857639,True,37.93720000066969,success,0.5
1.5,1.0,1.0,1.0,20,357,0.54,1.7923228803682578,0.8714580754493937,1.2489675376746672,0.9464102158869141,True,37.882799999351846,success,0.5
1.5,1.0,1.0,1.0,20,357,0.56,1.7858316977815751,0.8683865186178871,1.2512936814225817,0.9441869749011516,True,37.23659999923257,success,0.5
1.5,1.0,1.0,1.0,20,357,0.58,1.7795610043031465,0.8653442825097333,1.2535784893882296,0.941816025378854,True,36.484499998550746,success,0.5
1.5,1.0,1.0,1.0,20,357,0.6,1.7735035780180135,0.862327229066216,1.255825160531032,0.9392850332385284,True,41.194999999788706,success,0.5
1.5,1.0,1.0,1.0,20,357,0.62,1.7676524019090305,0.8593314372591563,1.2580367312909704,0.9365802469403363,True,37.27509999953327,success,0.5
1.5,1.0,1.0,1.0,20,357,0.64,1.7620047715260556,0.8563526167042209,1.2602160879500581,0.9336855821644309,True,37.42890000103216,success,0.5
1.5,1.0,1.0,1.0,20,357,0.66,1.7565486132260981,0.8533879499911936,1.2623659994180116,0.9305847151071212,True,36.758000000190805,success,0.5
1.5,1.0,1.0,1.0,20,357,0.68,1.75128260777578,0.8504332704948763,1.2644891388158421,0.9272572858219772,True,36.47089999867603,success,0.5
1.5,1.0,1.0,1.0,20,357,0.7,1.7462027087745589,0.8474848849062878,1.2665881115404256,0.9236807849805135,True,36.242499998479616,success,0.5
1.5,1.0,1.0,1.0,20,357,0.72,1.7413055102952995,0.8445390923976246,1.2686654650508884,0.9198295317254066,True,36.3839999990887,success,0.5
1.5,1.0,1.0,1.0,20,357,0.74,1.7365882058036997,0.8415921355740646,1.2707237219239638,0.9156740719877641,True,40.385000000242144,success,0.5
1.5,1.0,1.0,1.0,20,357,0.76,1.7320485496029372,0.8386401809299929,1.2727653956157787,0.9111804820045832,True,41.08459999952174,success,0.5
1.5,1.0,1.0,1.0,20,357,0.78,1.727685173868498,0.835679237493089,1.2747930137925476,0.9063093991447471,True,38.66519999974116,success,0.5
1.5,1.0,1.0,1.0,20,357,0.8,1.7234961284478985,0.8327053173376612,1.2768091419938583,0.9010152821599214,True,37.91989999990619,success,0.5
1.5,1.0,1.0,1.0,20,357,0.82,1.7194822116049093,0.8297139463326413,1.2788164054419606,0.8952441701939644,True,38.318400000207475,success,0.5
1.5,1.0,1.0,1.0,20,357,0.84,1.7156445076214477,0.8267004228376373,1.2808175358164273,0.8889324058852106,True,38.21289999905275,success,0.5
1.5,1.0,1.0,1.0,20,357,0.86,1.7119836099172037,0.8236599310640468,1.2828153677819036,0.8820047227056852,True,38.00729999966279,success,0.5
1.5,1.0,1.0,1.0,20,357,0.88,1.7085005432076696,0.8205872900567256,1.2848129117286087,0.8743709035804276,True,37.29460000067775,success,0.5
1.5,1.0,1.0,1.0,20,357,0.9,1.705197642604815,0.817476791229289,1.286813381611508,0.8659215837950297,True,37.817899999936344,success,0.5
1.5,1.0,1.0,1.0,20,357,0.92,1.7020803549431491,0.8143218703471706,1.2888202505923574,0.8565221758719074,True,37.7174000004743,success,0.5
1.5,1.0,1.0,1.0,20,357,0.94,1.699153452071939,0.8111155019935541,1.2908373172912007,0.8460068195505566,True,36.20770000088669,success,0.5
1.5,1.0,1.0,1.0,20,357,0.96,1.6964251294798305,0.8078495285278031,1.292868785425249,0.8341666587123329,True,35.562799999752315,success,0.5
1.5,1.0,1.0,1.0,20,357,0.98,1.6938999753792634,0.8045153851862554,1.2949193770217926,0.8207382047638769,True,38.337600000886596,success,0.5
1.5,1.0,1.0,1.0,20,357,1.0,1.6915914570972823,0.8011022814364587,1.2969944541596972,0.8053769837566908,True,35.88080000008631,success,0.5
1.5,1.0,1.0,1.0,20,359,0.52,2.0036587248837257,0.6604723029489984,1.1650435041167257,0.8869772196633674,True,32.33890000046813,success,0.5
1.5,1.0,1.0,1.0,20,359,0.54,1.9897332708485629,0.6562347806190256,1.1684485734044288,0.8814312526130645,True,33.15730000031181,success,0.5
1.5,1.0,1.0,1.0,20,359,0.56,1.976700827705068,0.6521055904155445,1.1717251639136441,0.8755488662753571,True,33.36730000046373,success,0.5
1.5,1.0,1.0,1.0,20,359,0.58,1.9645118761773732,0.6480688634594123,1.1748868210454033,0.8692898311657637,True,34.079499999279506,success,0.5
1.5,1.0,1.0,1.0,20,359,0.6,1.9531207988705168,0.644109891868525,1.1779460431133273,0.8626083569806968,True,31.166199998551747,success,0.5
1.5,1.0,1.0,1.0,20,359,0.62,1.9424936774794954,0.6402141841054011,1.180914494828158,0.8554493656704887,True,30.905400000847294,success,0.5
1.5,1.0,1.0,1.0,20,359,0.64,1.9326006630325365,0.6363677921706288,1.1838032106654357,0.8477485317987055,True,32.001200001104735,success,0.5
1.5,1.0,1.0,1.0,20,359,0.66,1.923418539848806,0.6325568209906095,1.1866227878850149,0.8394290709573811,True,31.406599999172613,success,0.5
1.5,1.0,1.0,1.0,20,359,0.68,1.9149307685497663,0.6287671328123128,1.1893835859852855,0.8303983959271397,True,31.655000000682776,success,0.5
1.5,1.0,1.0,1.0,20,359,0.7,1.9071274558360845,0.6249840373202621,1.1920959393014499,0.8205437287171353,True,35.70659999968484,success,0.5
1.5,1.0,1.0,1.0,20,359,0.72,1.9000061273583473,0.6211918697494395,1.1947704008442601,0.8097258480190362,True,37.30279999945196,success,0.5
1.5,1.0,1.0,1.0,20,359,0.74,1.8935726530986128,0.6173734880264681,1.1974180329213224,0.7977704260478088,True,36.64030000072671,success,0.5
1.5,1.0,1.0,1.0,20,359,0.76,1.887842692862412,0.6135095829229605,1.2000507944445817,0.7844554753312214,True,32.226100000116276,success,0.5
1.5,1.0,1.0,1.0,20,359,0.78,1.8828440938668976,0.6095777612704474,1.2026820336727515,0.7694928560175966,True,32.22739999910118,success,0.5
1.5,1.0,1.0,1.0,20,359,0.8,1.8786206361328857,0.6055511295760967,1.2053272430756736,0.7524995631755663,True,33.73520000059216,success,0.5
1.5,1.0,1.0,1.0,20,359,0.82,1.875237882734831,0.6013962467293376,1.208005136249893,0.7329522866895501,True,33.31649999927322,success,0.5
1.5,1.0,1.0,1.0,20,359,0.84,1.8727927666652056,0.5970697923558712,1.2107393983323158,0.7101110277686891,True,32.27370000058727,success,0.5
1.5,1.0,1.0,1.0,20,359,0.86,1.871430188535064,0.5925128892181426,1.213561664646197,0.6828829184401454,True,32.34819999852334,success,0.5
1.5,1.0,1.0,1.0,20,359,0.88,1.8713738902667996,0.5876407276463614,1.2165169601881747,0.6495601282502212,True,31.90319999885105,success,0.5
1.5,1.0,1.0,1.0,20,359,0.9,1.8729897382273406,0.5823214086613876,1.2196748146783905,0.6072586807458804,True,31.42639999896346,success,0.5
1.5,1.0,1.0,1.0,20,359,0.92,1.8769355560464898,0.5763261834331119,1.2231554645074054,0.5505225755816228,True,31.611999998858664,success,0.5
1.5,1.0,1.0,1.0,20,359,0.94,1.8846071724515268,0.569182152446923,1.2272076369390486,0.46691705058054656,True,32.49370000048657,success,0.5
1.5,1.0,1.0,1.0,20,359,0.96,2.0668704303432364,0.5117109925846717,1.2582746202527761,-189.01781490286726,True,37.41690000060771,success,0.5
1.5,1.0,1.0,1.0,20,359,0.98,2.0668704303432364,0.5117109925846717,1.2582746202527761,-189.01781490286726,True,36.38499999942724,success,0.5
1.5,1.0,1.0,1.0,20,359,1.0,2.0668704303432364,0.5117109925846717,1.2582746202527761,-189.01781490286726,True,36.535299999741255,success,0.5
1.5,1.0,1.0,1.0,20,360,0.52,1.7587820253798534,1.034645220257262,0.977952296936283,0.9688738243867687,True,35.30510000018694,success,0.5
1.5,1.0,1.0,1.0,20,360,0.54,1.7510763150138677,1.0312929898273693,0.9806654902299643,0.9678225379887748,True,34.955500001160544,success,0.5
1.5,1.0,1.0,1.0,20,360,0.56,1.7436235142727525,1.0279990535157038,0.9833126248182935,0.9667159843836708,True,34.90350000174658,success,0.5
1.5,1.0,1.0,1.0,20,360,0.58,1.7364154319705145,1.0247579955529147,0.9858978975179107,0.9655507968994969,True,35.107900001094094,success,0.5
1.5,1.0,1.0,1.0,20,360,0.6,1.729441804926639,1.0215652599851845,0.9884251927085095,0.9643235555480039,True,34.95440000006056,success,0.5
1.5,1.0,1.0,1.0,20,360,0.62,1.7226931901878753,1.0184165901230706,0.9908981166254892,0.9630305205983424,True,34.466600000087055,success,0.5
1.5,1.0,1.0,1.0,20,360,0.64,1.716161264919214,1.0153078807805898,0.9933200538333536,0.9616675396987091,True,38.316199999826495,success,0.5
1.5,1.0,1.0,1.0,20,360,0.66,1.7098392408225864,1.0122351101535387,0.9956941659059041,0.9602299689957442,True,37.21659999973781,success,0.5
1.5,1.0,1.0,1.0,20,360,0.68,1.703716471774992,1.0091952280298018,0.9980234355864016,0.9587132182108651,True,37.837199999557924,success,0.5
1.5,1.0,1.0,1.0,20,360,0.7,1.6977904980428682,1.0061839693354793,1.0003106898808591,0.9571113273596374,True,37.73899999941932,success,0.5
1.5,1.0,1.0,1.0,20,360,0.72,1.6920518531207125,1.0031985422055274,1.002558615092895,0.9554186543899476,True,41.821900000286405,success,0.5
1.5,1.0,1.0,1.0,20,360,0.74,1.6864987513627019,1.0002349692209545,1.0047697774067632,0.9536280289904683,True,37.764700000479934,success,0.5
1.5,1.0,1.0,1.0,20,360,0.76,1.681123483013676,0.9972904750453765,1.0069466502306896,0.9517323608779044,True,37.795899999764515,success,0.5
1.5,1.0,1.0,1.0,20,360,0.78,1.6759223769672593,0.9943617159190037,1.0090916082535348,0.9497232877345068,True,35.74750000007043,success,0.5
1.5,1.0,1.0,1.0,20,360,0.8,1.6708919215028668,0.9914454151619363,1.0112069614315202,0.94759152055084,True,34.756600000037,success,0.5
1.5,1.0,1.0,1.0,20,360,0.82,1.6660283229931863,0.9885384257257103,1.0132949653294734,0.9453267880560223,True,35.26570000030915,success,0.5
1.5,1.0,1.0,1.0,20,360,0.84,1.6613284705177345,0.9856375419250363,1.0153578306515838,0.9429175401612683,True,34.80170000148064,success,0.5
1.5,1.0,1.0,1.0,20,360,0.86,1.656789667637441,0.9827395183526519,1.01739774036145,0.9403507877854289,True,34.263100000316626,success,0.5
1.5,1.0,1.0,1.0,20,360,0.88,1.6524096325691442,0.979841047156573,1.0194168631658385,0.937611872303229,True,35.431899999821326,success,0.5
1.5,1.0,1.0,1.0,20,360,0.9,1.6481864945420974,0.9769387340166494,1.0214173680700145,0.9346841888125786,True,35.27039999971748,success,0.5
1.5,1.0,1.0,1.0,20,360,0.92,1.6441188248423957,0.9740290670426232,1.0234014394243955,0.931548845660247,True,34.98280000167142,success,0.5
1.5,1.0,1.0,1.0,20,360,0.94,1.640205635183824,0.9711083861357264,1.0253712949395994,0.9281842534551371,True,34.71530000024359,success,0.5
1.5,1.0,1.0,1.0,20,360,0.96,1.6364464041720381,0.9681728527242545,1.0273292008292003,0.9245656256290381,True,36.191999999573454,success,0.5
1.5,1.0,1.0,1.0,20,360,0.98,1.632841106702409,0.9652184043423249,1.0292774950423724,0.9206643475417452,True,33.86320000026899,success,0.5
1.5,1.0,1.0,1.0,20,360,1.0,1.629390257998254,0.9622407099537016,1.0312186088298079,0.9164471981756237,True,33.958899999561254,success,0.5
1.5,1.0,1.0,1.0,20,361,0.52,1.4399672541341688,1.2377936232491877,0.9447710531132777,0.9854413969547153,True,38.316100000884035,success,0.5
1.5,1.0,1.0,1.0,20,361,0.54,1.435774440110774,1.2360389414222004,0.9462454468665538,0.9852979899328007,True,38.7644000002183,success,0.5
1.5,1.0,1.0,1.0,20,361,0.56,1.4316748802898644,1.2343159237485897,0.9476882247994757,0.9851487084580622,True,37.761700001283316,success,0.5
1.5,1.0,1.0,1.0,20,361,0.58,1.4276645949946143,1.2326227558071385,0.9491009465085094,0.9849935366520991,True,34.875399998782086,success,0.5
1.5,1.0,1.0,1.0,20,361,0.6,1.4237398042235354,1.230957777697959,0.9504850596622311,0.9848324510162432,True,35.27039999971748,success,0.5
1.5,1.0,1.0,1.0,20,361,0.62,1.4198970752650342,1.2293194526023352,0.9518418933128031,0.9846654184271657,True,36.41500000048836,success,0.5
1.5,1.0,1.0,1.0,20,361,0.64,1.4161331912307051,1.2277063304364375,0.9531726958283497,0.9844923943044923,True,37.40029999971739,success,0.5
1.5,1.0,1.0,1.0,20,361,0.66,1.4124452092061637,1.2261170735378717,0.9544786146266859,0.9843133266360343,True,38.018699999156524,success,0.5
1.5,1.0,1.0,1.0,20,361,0.68,1.4088295923168859,1.2245506766350918,0.9557607275593669,0.9841281872779605,True,38.606300000537885,success,0.5
1.5,1.0,1.0,1.0,20,361,0.7,1.4052857486959043,1.223005310858751,0.9570200391307159,0.9839368206467,True,37.304699999367585,success,0.5
1.5,1.0,1.0,1.0,20,361,0.72,1.4018100815618668,1.2214802625070402,0.9582574898417059,0.9837391990919154,True,39.06470000038098,success,0.5
1.5,1.0,1.0,1.0,20,361,0.74,1.398400351239336,1.219974488724175,0.9594739615207086,0.9835352356356678,True,36.68889999971725,success,0.5
1.5,1.0,1.0,1.0,20,361,0.76,1.395054021652564,1.218487151962187,0.9606702826685015,0.9833248559568217,True,35.112899999148794,success,0.5
1.5,1.0,1.0,1.0,20,361,0.78,1.391769551613573,1.2170171812256232,0.9618472330056688,0.9831079371720188,True,36.56150000097114,success,0.5
1.5,1.0,1.0,1.0,20,361,0.8,1.3885462377361806,1.2155633120854121,0.9630055477358116,0.9828843100685776,True,36.404899999979534,success,0.5
1.5,1.0,1.0,1.0,20,361,0.82,1.385380134070479,1.2141254478503736,0.9641459212580511,0.982653963585321,True,36.18999999889638,success,0.5
1.5,1.0,1.0,1.0,20,361,0.84,1.3822707561407284,1.2127024080014486,0.9652690105777351,0.9824167121295025,True,36.59909999987576,success,0.5
1.5,1.0,1.0,1.0,20,361,0.86,1.3792166745166592,1.2112933963020904,0.9663754383032969,0.9821724115999134,True,36.32130000005418,success,0.5
1.5,1.0,1.0,1.0,20,361,0.88,1.376216419833485,1.2098976929197955,0.967465795548587,0.981920915239619,True,35.07979999994859,success,0.5
1.5,1.0,1.0,1.0,20,361,0.9,1.3732685629107482,1.2085146231003807,0.968540644251291,0.9816620693803065,True,35.613799998827744,success,0.5
1.5,1.0,1.0,1.0,20,361,0.92,1.3703684719801854,1.2071446557410468,0.9696005196676402,0.9813959014190583,True,34.98620000027586,success,0.5
1.5,1.0,1.0,1.0,20,361,0.94,1.3675216471780398,1.205784864593546,0.9706459320502907,0.9811218491087054,True,35.780299998805276,success,0.5
1.5,1.0,1.0,1.0,20,361,0.96,1.3647235920235363,1.2044357653005062,0.9716773691006416,0.9808399145288642,True,34.93970000090485,success,0.5
1.5,1.0,1.0,1.0,20,361,0.98,1.3619732247588843,1.2030967565416821,0.9726952973218516,0.9805498988209623,True,34.58119999959308,success,0.5
1.5,1.0,1.0,1.0,20,361,1.0,1.359269520333611,1.2017672567345907,0.9737001637000432,0.9802515917802413,True,35.923200000979705,success,0.5
1.5,1.0,1.0,1.0,20,362,0.52,1.5295086088531638,1.0558190955384787,1.0086754720554498,0.9627804271304872,True,33.728799999153125,success,0.5
1.5,1.0,1.0,1.0,20,362,0.54,1.5248937816850372,1.0535962432036778,1.0103562901774086,0.962312641228711,True,34.52099999958591,success,0.5
1.5,1.0,1.0,1.0,20,362,0.56,1.5204086094066178,1.0514096139155464,1.0119993442946207,0.9618266079186352,True,35.8643999988999,success,0.5
1.5,1.0,1.0,1.0,20,362,0.58,1.5160474145716882,1.0492566741357938,1.0136067592859732,0.961321875161755,True,38.601599999310565,success,0.5
1.5,1.0,1.0,1.0,20,362,0.6,1.5118049888800356,1.0471350637161372,1.0151805016097484,0.9607979423474752,True,38.65190000033181,success,0.5
1.5,1.0,1.0,1.0,20,362,0.62,1.5076768543704266,1.045042499164734,1.0167223983525837,0.9602542240985658,True,40.457099999912316,success,0.5
1.5,1.0,1.0,1.0,20,362,0.64,1.5036578458197591,1.0429770848969397,1.0182341514511613,0.9596901995415464,True,36.39850000035949,success,0.5
1.5,1.0,1.0,1.0,20,362,0.66,1.4997472484098013,1.040936067485676,1.0197173505828006,0.9591048272865325,True,35.02130000015313,success,0.5
1.5,1.0,1.0,1.0,20,362,0.68,1.495935795458369,1.0389189123370586,1.0211734840114577,0.958498022991957,True,37.03089999908116,success,0.5
1.5,1.0,1.0,1.0,20,362,0.7,1.4922226543542538,1.0369232398213,1.0226039491330943,0.9578687172296824,True,35.064499999862164,success,0.5
1.5,1.0,1.0,1.0,20,362,0.72,1.4886049948542732,1.0349472936072792,1.0240100606928138,0.9572160288575433,True,34.40430000046035,success,0.5
1.5,1.0,1.0,1.0,20,362,0.74,1.485077537752788,1.032990032743305,1.0253930610611275,0.9565393520034705,True,33.651200001258985,success,0.5
1.5,1.0,1.0,1.0,20,362,0.76,1.4816423228941216,1.0310487927290444,1.0267541219529892,0.9558371044453671,True,36.39590000057069,success,0.5
1.5,1.0,1.0,1.0,20,362,0.78,1.4782930491863955,1.0291230048091815,1.0280943587700053,0.9551087232351997,True,34.36329999931331,success,0.5
1.5,1.0,1.0,1.0,20,362,0.8,1.4750282331626945,1.0272110598843711,1.029414825100368,0.9543529784031727,True,34.0316999991046,success,0.5
1.5,1.0,1.0,1.0,20,362,0.82,1.4718456766273142,1.025311580999908,1.0307165384559969,0.9535686581503204,True,32.792300000437535,success,0.5
1.5,1.0,1.0,1.0,20,362,0.84,1.4687433794776572,1.0234232503425789,1.0320004585070992,0.9527544666327494,True,34.62039999976696,success,0.5
1.5,1.0,1.0,1.0,20,362,0.86,1.4657194833696583,1.021544776392407,1.033267510271299,0.9519090059564606,True,36.3894000001892,success,0.5
1.5,1.0,1.0,1.0,20,362,0.88,1.462772278618711,1.019674897679611,1.0345185818947618,0.95103077165877,True,36.2673999989056,success,0.5
1.5,1.0,1.0,1.0,20,362,0.9,1.4599001929498547,1.0178123733294213,1.03575453097899,0.9501181414402194,True,35.29340000022785,success,0.5
1.5,1.0,1.0,1.0,20,362,0.92,1.4571017924801601,1.0159559813662875,1.0369761856768678,0.9491693662397075,True,34.870900000896654,success,0.5
1.5,1.0,1.0,1.0,20,362,0.94,1.454375752013906,1.0141045135096383,1.0381843510246507,0.9481825592373042,True,33.85770000022603,success,0.5
1.5,1.0,1.0,1.0,20,362,0.96,1.4517208930819592,1.0122567791504014,1.0393798029892858,0.9471556869500968,True,33.05709999949613,success,0.5
1.5,1.0,1.0,1.0,20,362,0.98,1.4491361310408666,1.0104115745445985,1.040563309754699,0.9460865406287564,True,33.52610000001732,success,0.5
1.5,1.0,1.0,1.0,20,362,1.0,1.4466205129333485,1.0085677059531353,1.0417356165182357,0.9449727349299699,True,33.046399999875575,success,0.5
1.5,1.0,1.0,1.0,20,363,0.52,1.9277379821107645,1.0917166578158062,1.1685312340823166,0.9105957187927557,True,34.413600000334554,success,0.5
1.5,1.0,1.0,1.0,20,363,0.54,1.9182333105546603,1.0860393600164733,1.1729032242647586,0.9069125857410123,True,34.432800001013675,success,0.5
1.5,1.0,1.0,1.0,20,363,0.56,1.9092543075059822,1.0804401882704606,1.1771641233835217,0.9029582098759519,True,36.20589999991353,success,0.5
1.5,1.0,1.0,1.0,20,363,0.58,1.9007804331180573,1.0749043942292982,1.1813256948359452,0.898701918180295,True,39.44529999898805,success,0.5
1.5,1.0,1.0,1.0,20,363,0.6,1.892794497422747,1.0694175572288638,1.1853991254394929,0.8941079666225537,True,35.947400001532515,success,0.5
1.5,1.0,1.0,1.0,20,363,0.62,1.8852825253376806,1.063965372594621,1.1893951813711359,0.8891344461984383,True,32.73049999916111,success,0.5
1.5,1.0,1.0,1.0,20,363,0.64,1.8782336931947552,1.0585334260147805,1.193324365522585,0.8837318751201141,True,33.602600000449456,success,0.5
1.5,1.0,1.0,1.0,20,363,0.66,1.8716403544709306,1.0531069530264883,1.1971970758694823,0.8778413762590556,True,34.268499999598134,success,0.5
1.5,1.0,1.0,1.0,20,363,0.68,1.8654981612591555,1.0476705701155113,1.2010237732701927,0.8713922861065958,True,33.23830000044836,success,0.5
1.5,1.0,1.0,1.0,20,363,0.7,1.859806286647748,1.0422079507214446,1.2048151753236052,0.8642989580693615,True,33.92090000124881,success,0.5
1.5,1.0,1.0,1.0,20,363,0.72,1.8545677956489053,1.0367014405992783,1.2085824766466577,0.8564564435572758,True,34.96150000137277,success,0.5
1.5,1.0,1.0,1.0,20,363,0.74,1.8497901970295596,1.0311315747457948,1.2123376173607536,0.8477345385154665,True,34.23040000052424,success,0.5
1.5,1.0,1.0,1.0,20,363,0.76,1.845486238265474,1.0254764462595243,1.2160936268056086,0.8379693976674556,True,32.175300000744755,success,0.5
1.5,1.0,1.0,1.0,20,363,0.78,1.8416749774821666,1.019710870474595,1.2198650772246995,0.8269514751809254,True,31.023200001072837,success,0.5
1.5,1.0,1.0,1.0,20,363,0.8,1.8383835683450722,1.0138052258920631,1.2236686880705048,0.814407636385957,True,32.01910000097996,success,0.5
1.5,1.0,1.0,1.0,20,363,0.82,1.8356498287672731,1.0077237483457888,1.2275242195797929,0.7999736938287189,True,32.00909999941359,success,0.5
1.5,1.0,1.0,1.0,20,363,0.84,1.8335256343666793,1.0014221725167265,1.2314557310884333,0.783151281298111,True,34.44929999932356,success,0.5
1.5,1.0,1.0,1.0,20,363,0.86,1.8320828289148414,0.9948439231479643,1.2354935731476073,0.7632358386124489,True,33.8527999992948,success,0.5
1.5,1.0,1.0,1.0,20,363,0.88,1.8314260369723039,0.9879136646719345,1.2396775472701596,0.7391887939646768,True,34.47810000034224,success,0.5
1.5,1.0,1.0,1.0,20,363,0.9,1.8316955433665474,0.9805285686816492,1.2440623970850175,0.7094088553986726,True,33.06660000089323,success,0.5
1.5,1.0,1.0,1.0,20,363,0.92,1.8331179279852992,0.9725364906633281,1.248727939397181,0.6712355536125426,True,34.55660000145144,success,0.5
1.5,1.0,1.0,1.0,20,363,0.94,1.836055645191365,0.963698003985771,1.2538000115685648,0.6198319584726075,True,36.26570000051288,success,0.5
1.5,1.0,1.0,1.0,20,363,0.96,1.8411616951634384,0.9535912958449234,1.2595005479884347,0.5450724336816232,True,34.691499999098596,success,0.5
1.5,1.0,1.0,1.0,20,363,0.98,1.849841610881876,0.9413245172402556,1.2663001602778539,0.42005655001524433,True,32.94309999910183,success,0.5
1.5,1.0,1.0,1.0,20,363,1.0,1.8665583407105737,0.924109251483201,1.2756772518775021,0.1223672099717178,True,31.771399999342975,success,0.5
1.5,1.0,1.0,1.0,20,364,0.52,1.5174015572530668,1.0189313194597633,1.0589706465474762,0.9811265703233918,True,38.398699998651864,success,0.5
1.5,1.0,1.0,1.0,20,364,0.54,1.5122932071392785,1.0170752852993485,1.0605163369528305,0.9808904943836331,True,63.33209999866085,success,0.5
1.5,1.0,1.0,1.0,20,364,0.56,1.5073055512840376,1.0152532294111078,1.0620276399322117,0.9806459614246309,True,55.60929999955988,success,0.5
1.5,1.0,1.0,1.0,20,364,0.58,1.502434186419605,1.0134630508044116,1.0635062474386427,0.9803928599832592,True,39.86860000077286,success,0.5
1.5,1.0,1.0,1.0,20,364,0.6,1.4976742153727178,1.0117030003644785,1.0649537240696698,0.9801310998901489,True,41.64700000001176,success,0.5
1.5,1.0,1.0,1.0,20,364,0.62,1.49302492834813,1.0099705281957942,1.0663715207414228,0.9798603930539298,True,39.6720999997342,success,0.5
1.5,1.0,1.0,1.0,20,364,0.64,1.4884765090495227,1.0082654742169144,1.06776098419546,0.9795808793971064,True,39.373199999317876,success,0.5
1.5,1.0,1.0,1.0,20,364,0.66,1.4840272902827156,1.0065858628200468,1.0691233804942073,0.9792923143666186,True,36.96959999979299,success,0.5
1.5,1.0,1.0,1.0,20,364,0.68,1.4796739988408776,1.0049303160244438,1.0704598640387015,0.9789945341944495,True,39.41560000021127,success,0.5
1.5,1.0,1.0,1.0,20,364,0.7,1.4754149190927004,1.003297138803197,1.0717715509534178,0.9786872730021596,True,37.44949999963865,success,0.5
1.5,1.0,1.0,1.0,20,364,0.72,1.471246095774894,1.0016853524482554,1.0730594677299643,0.9783703839854676,True,36.64030000072671,success,0.5
1.5,1.0,1.0,1.0,20,364,0.74,1.467164806650837,1.0000937808852592,1.0743245848400198,0.9780436485827865,True,39.351699999315315,success,0.5
1.5,1.0,1.0,1.0,20,364,0.76,1.4631685081247476,0.9985213072796923,1.0755678171950067,0.9777068306907,True,36.803999999392545,success,0.5
1.5,1.0,1.0,1.0,20,364,0.78,1.4592548401101342,0.9969668633209035,1.0767900292071888,0.9773596748556006,True,36.8979999984731,success,0.5
1.5,1.0,1.0,1.0,20,364,0.8,1.4554215408905569,0.9954294418075825,1.0779920393081552,0.9770019099108831,True,40.2764999998908,success,0.5
1.5,1.0,1.0,1.0,20,364,0.82,1.451666509212267,0.99390807409778,1.0791746238151074,0.9766332439802684,True,36.73059999891848,success,0.5
1.5,1.0,1.0,1.0,20,364,0.84,1.4479877685919678,0.992401832332615,1.0803385204498723,0.9762533651465459,True,36.60849999869242,success,0.5
1.5,1.0,1.0,1.0,20,364,0.86,1.444382782321192,0.9909099925067867,1.0814844326534014,0.975861986428084,True,36.83570000066538,success,0.5
1.5,1.0,1.0,1.0,20,364,0.88,1.4408518928102572,0.9894311537257539,1.0826130394099467,0.9754586032050925,True,38.35869999966235,success,0.5
1.5,1.0,1.0,1.0,20,364,0.9,1.4373925157682315,0.987964742411821,1.0837249704420509,0.9750429021221504,True,36.014999999679276,success,0.5
1.5,1.0,1.0,1.0,20,364,0.92,1.434002126089609,0.9865101837562396,1.08482084689736,0.9746145448121933,True,35.57760000148846,success,0.5
1.5,1.0,1.0,1.0,20,364,0.94,1.4306799068371825,0.9850665309323755,1.0859012598562667,0.9741730525062705,True,36.79590000137978,success,0.5
1.5,1.0,1.0,1.0,20,364,0.96,1.4274244941896579,0.9836330156531201,1.0869667779276115,0.973717962657971,True,40.86250000000291,success,0.5
1.5,1.0,1.0,1.0,20,364,0.98,1.4242346087927666,0.9822088860115026,1.0880179492343858,0.9732487818760329,True,39.99950000070385,success,0.5
1.5,1.0,1.0,1.0,20,364,1.0,1.421109041657291,0.9807934066713347,1.0890553031719312,0.972764984660832,True,39.29299999981595,success,0.5
1.5,1.0,1.0,1.0,20,366,0.52,1.7608937152524073,0.8597471042910273,1.0124309569718708,0.9485851470760102,True,36.31810000115365,success,0.5
1.5,1.0,1.0,1.0,20,366,0.54,1.7540153111460977,0.8567436879638765,1.0147315042893499,0.9469452196877456,True,36.15259999969567,success,0.5
1.5,1.0,1.0,1.0,20,366,0.56,1.7473971169475473,0.8537828805826745,1.0169795967727226,0.9452038939825624,True,34.65630000027886,success,0.5
1.5,1.0,1.0,1.0,20,366,0.58,1.7410281789186481,0.8508599451586203,1.0191791289404848,0.9433539044274207,True,34.71230000104697,success,0.5
1.5,1.0,1.0,1.0,20,366,0.6,1.7348994920957612,0.8479702839964445,1.0213337288272375,0.9413870330501137,True,35.02719999960391,success,0.5
1.5,1.0,1.0,1.0,20,366,0.62,1.7289998979664383,0.8451099537581305,1.0234468020285663,0.9392945921963562,True,34.64709999934712,success,0.5
1.5,1.0,1.0,1.0,20,366,0.64,1.72332329747162,0.8422745899195393,1.0255215601939056,0.9370662108071491,True,34.142500000598375,success,0.5
1.5,1.0,1.0,1.0,20,366,0.66,1.717863043090609,0.8394601535988281,1.02756105474314,0.9346904784865021,True,34.430200001224875,success,0.5
1.5,1.0,1.0,1.0,20,366,0.68,1.7126136736848816,0.8366626656481486,1.0295681897139055,0.9321545125488394,True,34.28900000108115,success,0.5
