budget_policy,domain_id,domain_label,train_beta_min,train_beta_max,n_train_per_n,n,beta,n_total,n_valid,failure_rate,J1,beta_bias,beta_sd,beta_rmse,eta_bias,eta_sd,eta_rmse,gamma_bias,gamma_sd,gamma_rmse,x095_bias,x095_sd,x095_rmse
fixed_density,narrow_2.0_3.0,"[2.0, 3.0]",2.0,3.0,4500,15,5.5,1500,1500,0.0,0.6140261848924038,-0.4990193405294981,0.016531840692747973,0.4992929218184597,-0.2081036669366713,0.14402151904832874,0.2530523779961594,0.20734641884012672,0.14394618511667032,0.2523870597831729,-0.0811578857905088,0.07800422472091516,0.11254867862802044
fixed_density,narrow_2.0_3.0,"[2.0, 3.0]",2.0,3.0,4500,15,5.75,1500,1500,0.0,0.6334918024922859,-0.5190917761724784,0.015226247830618224,0.5193148911342864,-0.21271324873048036,0.14442853258845997,0.2570848513826657,0.21222445798758535,0.14319824294916117,0.25599079448422013,-0.08947497027310385,0.072879041524619,0.11538450544068267
fixed_density,narrow_2.0_3.0,"[2.0, 3.0]",2.0,3.0,4500,20,0.75,1500,1500,0.0,1.6285738291274434,1.063549562329847,0.42616253482202276,1.1457011395999175,0.9323756093290432,0.5753149590487354,1.0954866136907149,-0.3250356864490232,0.18413337773980143,0.37353807685793455,-0.041854666926266174,0.43115658119124367,0.43304027524357036
fixed_density,narrow_2.0_3.0,"[2.0, 3.0]",2.0,3.0,4500,20,1.0,1500,1500,0.0,1.076633289741559,0.8298596611130036,0.2391207652469414,0.8636015738490894,0.4783765638179204,0.331422706749673,0.5819037033901352,-0.23950680344753816,0.13178661458136473,0.2733489385491609,0.08431135325619274,0.32534901794057663,0.3359908031089615
fixed_density,narrow_2.0_3.0,"[2.0, 3.0]",2.0,3.0,4500,20,1.25,1500,1500,0.0,0.7527945735217677,0.5950741306227632,0.1478085104452394,0.613144364560776,0.28631099113513464,0.24851414662043708,0.37906739751819896,-0.1781925167335469,0.12377078029229176,0.21693677943115602,0.1099867632864048,0.2729924880619203,0.294231717139341
fixed_density,narrow_2.0_3.0,"[2.0, 3.0]",2.0,3.0,4500,20,1.5,1500,1500,0.0,0.5239154537881361,0.39581784248487306,0.10690635687199128,0.40999160266554435,0.18407439547080767,0.20549628166562176,0.2758331966336798,-0.126135070196914,0.12004118774071552,0.17409863898552644,0.10047018532367362,0.24103350894562262,0.2610606809511084
fixed_density,narrow_2.0_3.0,"[2.0, 3.0]",2.0,3.0,4500,20,1.75,1500,1498,0.0013333333333332975,0.3629052875904496,0.2462627748518292,0.0891972034811576,0.2619087325977155,0.10592957535825316,0.16968144809193786,0.19998412088479506,-0.08251343190912493,0.11367091564421239,0.1404311858409794,0.07561234089940574,0.19564628549324678,0.20968820362878005
fixed_density,narrow_2.0_3.0,"[2.0, 3.0]",2.0,3.0,4500,20,2.0,1500,1500,0.0,0.25654314659917477,0.13147208800024898,0.08544149767652975,0.156781033978402,0.05385168111899173,0.15372993402369653,0.1628408453445522,-0.04320292041547559,0.11339767588143705,0.12131344747858949,0.05779111280069557,0.17007671158281926,0.1795734292233115
fixed_density,narrow_2.0_3.0,"[2.0, 3.0]",2.0,3.0,4500,20,2.25,1500,1500,0.0,0.19832330705560397,0.03954567591654964,0.07979986086746343,0.08903725587060163,0.003942482361854483,0.1361063068041009,0.13611803689393143,-0.011327779586181226,0.11294497336446262,0.1134741434012469,0.033658064355426946,0.1499745026182189,0.1536561805811245
fixed_density,narrow_2.0_3.0,"[2.0, 3.0]",2.0,3.0,4500,20,2.5,1500,1500,0.0,0.1969004530335528,-0.03868488381510617,0.07475703528984562,0.0841511070529196,-0.029798628147823122,0.13254729727938827,0.1358124873918155,0.02029953114239674,0.11331300358573583,0.11507974563334057,0.018528594616876753,0.1370837010706804,0.13828493033219272
fixed_density,narrow_2.0_3.0,"[2.0, 3.0]",2.0,3.0,4500,20,2.75,1500,1500,0.0,0.2296843357897374,-0.10303938624018884,0.06837782319118706,0.12365081804548299,-0.0632698715987833,0.12887280786775848,0.14352771553295288,0.04930641628704846,0.12018182310321326,0.12986594695203008,0.009027822224025147,0.12998379294151954,0.13025369147918275
fixed_density,narrow_2.0_3.0,"[2.0, 3.0]",2.0,3.0,4500,20,3.0,1500,1500,0.0,0.27039120707105796,-0.16062582051048555,0.06380338440500881,0.17282595916593574,-0.08604051558373586,0.12938741846512675,0.15534771849932935,0.07094324579035252,0.11868498508217784,0.1382377627740379,-0.005478054785925158,0.11722166781016266,0.1173105616536618
fixed_density,narrow_2.0_3.0,"[2.0, 3.0]",2.0,3.0,4500,20,3.25,1500,1500,0.0,0.31835945086943435,-0.21098330088589137,0.05785069271716339,0.2187656846159005,-0.11413647771342018,0.1293341191880855,0.17246245500995241,0.09236382524883018,0.12341026693820226,0.15411364898789554,-0.01770607114437982,0.11115434526693646,0.11251913867476061
fixed_density,narrow_2.0_3.0,"[2.0, 3.0]",2.0,3.0,4500,20,3.5,1500,1500,0.0,0.3643374100811327,-0.2537681752235296,0.0527308878292072,0.2591852225530016,-0.1367863786885633,0.1310165958410994,0.18937903319779226,0.11568409392584472,0.12778273204993076,0.17233789652844198,-0.02069930888418244,0.10760749986281153,0.10954504019956035
fixed_density,narrow_2.0_3.0,"[2.0, 3.0]",2.0,3.0,4500,20,3.75,1500,1500,0.0,0.4031409868944321,-0.2946703710588906,0.047039879733938535,0.2983988986214774,-0.14968672284174933,0.13245270280540813,0.19984528431574297,0.12877051322401944,0.13027695344747195,0.18314643035687528,-0.03315937113787936,0.10100759952044644,0.10627924239961095
fixed_density,narrow_2.0_3.0,"[2.0, 3.0]",2.0,3.0,4500,20,4.0,1500,1500,0.0,0.43679864323815054,-0.32933716871077867,0.041407315344478085,0.3319282955920243,-0.16333226193000558,0.13132441110987988,0.2095519776568408,0.139963317041742,0.1308675567426131,0.1915845243754561,-0.04550934550990012,0.09542901861989869,0.1056963906279046
fixed_density,narrow_2.0_3.0,"[2.0, 3.0]",2.0,3.0,4500,20,4.25,1500,1500,0.0,0.476450397601962,-0.36229204056121495,0.03875212635497719,0.36435730924397525,-0.1801506238534772,0.1357806299465268,0.22556226595737788,0.15782579850040412,0.1359180999697014,0.20825560437052107,-0.04781169687205436,0.08970531222066652,0.101624980703723
fixed_density,narrow_2.0_3.0,"[2.0, 3.0]",2.0,3.0,4500,20,4.5,1500,1500,0.0,0.5053396205613154,-0.3903292474300847,0.032914729587817146,0.39171364358447636,-0.18962608325889763,0.13538882405349079,0.23297202630697617,0.16826325866495087,0.13911493901880936,0.21829472851456982,-0.05469442493155407,0.08772073025303985,0.10335026213662563
fixed_density,narrow_2.0_3.0,"[2.0, 3.0]",2.0,3.0,4500,20,4.75,1500,1500,0.0,0.5343272911401766,-0.41886362448302966,0.030401169788513482,0.4199647019518278,-0.20167510738757527,0.1351612572039582,0.24275344558854756,0.1766833595094261,0.13784674866123448,0.2240671056326646,-0.06649550959941812,0.0788842017647283,0.10315144985288686
fixed_density,narrow_2.0_3.0,"[2.0, 3.0]",2.0,3.0,4500,20,5.0,1500,1500,0.0,0.5620600903930151,-0.4427933891352497,0.02821699971002194,0.4436909439408632,-0.21203275426799775,0.13752845133678512,0.2527040847043887,0.1880792599614185,0.14081885168380473,0.23492666313381122,-0.07101219691408239,0.07658148958101224,0.10442004999350844
fixed_density,narrow_2.0_3.0,"[2.0, 3.0]",2.0,3.0,4500,20,5.25,1500,1500,0.0,0.5850738388548985,-0.4656122815760465,0.0254814086107262,0.46630855243187985,-0.2197901041247307,0.1372433020080887,0.25909623051666736,0.19540921279813225,0.13987550595108056,0.2402849853264795,-0.07894256788259084,0.07013798998848784,0.1055840286458907
fixed_density,narrow_2.0_3.0,"[2.0, 3.0]",2.0,3.0,4500,20,5.5,1500,1500,0.0,0.6058434166658441,-0.4863608518618183,0.022209036644453808,0.4868673235131818,-0.22498343478226424,0.1375046814517166,0.2636521919548859,0.2002994676052911,0.1427854739154141,0.2459552326945664,-0.08655011904881442,0.06929898002049843,0.11086058891008473
fixed_density,narrow_2.0_3.0,"[2.0, 3.0]",2.0,3.0,4500,20,5.75,1500,1500,0.0,0.6280794842225256,-0.5063489986933288,0.02156165817002377,0.5068075607605339,-0.2341348408914417,0.1390014128435135,0.27226390793353167,0.20710504233380267,0.14360901701162362,0.251996625560647,-0.09389080729266527,0.06584502172370367,0.11466542723044097
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,7,0.75,1500,1500,0.0,1.3831170940534194,1.0479161352923911,0.4207259419317128,1.1291680733804237,0.4422989512998518,0.630057248770761,0.7696335822704053,-0.16418064499823992,0.13679802107395006,0.21367383312595967,0.17223146469954914,0.5500492102932013,0.5762083897522641
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,7,1.0,1500,1500,0.0,0.9241771994899436,0.7181855594726162,0.3137594048346421,0.7836898825307764,0.20331840624160202,0.3997429689270034,0.4483595497987405,-0.12871450274757318,0.14951541125077877,0.19724953277572937,0.18958319460833029,0.5016260221439648,0.5360995255788017
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,7,1.25,1500,1500,0.0,0.6665702190257,0.4751932181064138,0.27800592707657656,0.5504946549789351,0.11748164642449165,0.30686656409322444,0.32849086341360856,-0.08850268428841902,0.15984227317572125,0.18266155694446165,0.1828655791072515,0.46901308781664836,0.5032558471736903
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,7,1.5,1500,1500,0.0,0.5335609386357234,0.3211599857037355,0.2695347736890603,0.4192186756121656,0.06611504838616164,0.26998668843766777,0.2778766207306529,-0.06355259799575866,0.1664544970700653,0.17812232007002657,0.1424258643207049,0.3792147891114238,0.4049606324950623
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,7,1.75,1500,1500,0.0,0.4419013963056368,0.2005004510030401,0.25532046641035744,0.3245697342534877,0.03231618380244006,0.2439047778876292,0.24595572105194577,-0.045052194576556265,0.16560706056249783,0.17157247723719932,0.09174385889742016,0.3013810802711005,0.3149395775177651
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,7,2.0,1500,1500,0.0,0.40050776840941626,0.1227553954091367,0.24900889099551787,0.2775481542813932,0.0033885597603450037,0.22732975141229975,0.22727922401862716,-0.021637584988115823,0.17683413338627726,0.17809449441454756,0.08011515718662501,0.2914268711311726,0.3021447333329914
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,7,2.25,1500,1500,0.0,0.36939505769733333,0.047812178335166065,0.23705541793451126,0.2417515502642016,-0.012409520889036685,0.2196233409441872,0.2199005498437657,-0.006767621445904581,0.17212377853704913,0.1721994331421592,0.04628792678994664,0.24810777318788974,0.2523073541761198
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,7,2.5,1500,1500,0.0,0.35443228589860964,-0.0035857880303924406,0.2244890856373273,0.22444288927557643,-0.03373730657655482,0.20816280720558292,0.210810512836876,0.007572406753261485,0.17541303894099564,0.17551798317664893,0.026382057152667,0.22012803994718774,0.2216304642295743
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,7,2.75,1500,1500,0.0,0.3503866577454604,-0.05137513675085121,0.20923572626831782,0.21538293207780973,-0.040356369564189795,0.20926086778793956,0.21304824323277444,0.024078352461723417,0.1744476124038577,0.17604388245840472,0.01622745111095826,0.1998706432671572,0.20046189669583692
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,7,3.0,1500,1500,0.0,0.34568065260095665,-0.09310565995210306,0.1931001036864628,0.21431625119313014,-0.049237291621564,0.1968909648077935,0.20289041099689448,0.03952329564048329,0.17566337134149515,0.17999760882483326,0.009715274142265742,0.1886793143188601,0.18886645267947055
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,7,3.25,1500,1500,0.0,0.34997126725807776,-0.12269571750813153,0.18444835059614276,0.2214785595412064,-0.06265961237115955,0.1926440354948435,0.20251718515877773,0.050590902255678166,0.17284213075002025,0.18003867719227037,-0.00227793876123755,0.17411247464108576,0.1740693331063581
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,7,3.5,1500,1500,0.0,0.3593422093557707,-0.16554099521037416,0.16679264030431182,0.2349575694283648,-0.06816916671139372,0.1894232250841819,0.20125673335141916,0.0590035857635553,0.17307812927494848,0.182804516557216,-0.017536596998831356,0.15797035505477017,0.15888841647010904
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,7,3.75,1500,1500,0.0,0.3704850681882758,-0.19393744100202653,0.15681119145797892,0.2493693798812807,-0.07726244878574016,0.18299419353197163,0.19858005004416113,0.06992174543866193,0.17541814534946182,0.188785756487494,-0.02262416048987573,0.1470594288057333,0.14874108574344802
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,7,4.0,1500,1500,0.0,0.3809225601785689,-0.22133200270312084,0.14409964251080837,0.2640808952846379,-0.0833069379073005,0.18139106967018112,0.19955157456861267,0.07985832577958249,0.17083486428936825,0.1885270449719269,-0.030102741964576896,0.13929497578270092,0.14246518858503737
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,7,4.25,1500,1500,0.0,0.39487782299934937,-0.2470410845732638,0.13195869897253212,0.28005497133509605,-0.09295014929320766,0.17650523011855462,0.19943183576181456,0.08865114075780166,0.17287437622211838,0.19422834760115895,-0.03461582878185055,0.13413594638585008,0.13848722954484582
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,7,4.5,1500,1500,0.0,0.41169225383615693,-0.2772436855584954,0.12339524694611587,0.303447354950253,-0.09917654521970458,0.17557592335953762,0.20159945613855537,0.09326696092990054,0.16759437095174778,0.1917495082836681,-0.04866355658261208,0.12038438222477706,0.12981093799543453
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,7,4.75,1500,1500,0.0,0.4256756289516973,-0.2961122991949998,0.11226493672452781,0.31666623987246595,-0.10565773455383283,0.17658415284682602,0.2057297546110471,0.10175085411721921,0.16811635088287655,0.19646246887417276,-0.05068526387347555,0.11609880945584834,0.12664495084796915
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,7,5.0,1500,1500,0.0,0.4420101431168733,-0.318343125930817,0.1023890505050788,0.3343932931130049,-0.11288746512417737,0.17529291260299412,0.20844831474699924,0.10751301394523559,0.16900705993633888,0.20025831373097794,-0.05726121287925016,0.11026221709523862,0.1242115044919263
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,7,5.25,1500,1500,0.0,0.4590659289058487,-0.34353479253572367,0.0931568823232006,0.3559333827234041,-0.11397723373699128,0.17468359705562223,0.20853015605560318,0.11207745017334264,0.167408055246175,0.20141531262714432,-0.06437425707442511,0.10283964909191445,0.1212971052290561
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,7,5.5,1500,1500,0.0,0.4742013786451999,-0.36210870149691654,0.08555932918475118,0.37207288297382535,-0.12177846677773732,0.17283217219822702,0.2113789032621978,0.1176649945030562,0.16709649831355808,0.20432248168085843,-0.07009624722470138,0.09380318997321346,0.11707542995225115
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,7,5.75,1500,1500,0.0,0.4897730837068833,-0.37993825133558007,0.07996863233426758,0.3882573806947055,-0.12932570224325593,0.17247131192225829,0.21552647121549923,0.12273586831465459,0.1662424466303751,0.20659675715081036,-0.0756954748048751,0.0898453679792874,0.11745898685571411
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,10,0.75,1500,1500,0.0,1.1234177258285887,0.5948653394040702,0.559217714474433,0.8163214692988338,0.47418451491453956,0.5639903597204707,0.7366980543559155,-0.1961896311795045,0.1203407885844516,0.2301360949001256,-0.19597822997114614,0.43362388817922365,0.4757223874327248
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,10,1.0,1500,1500,0.0,0.7659481106319629,0.49749653745844813,0.3547678159362985,0.6109657119717988,0.2246643931895707,0.3558782216422933,0.420759985424105,-0.14422744571642693,0.12476884113953134,0.19067889668595636,-0.008818763988571628,0.36773293089975834,0.3677160961857673
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,10,1.25,1500,1500,0.0,0.5671347473704604,0.3479440805225281,0.28621566212628946,0.4504773862029335,0.12891662689255748,0.26576658946180404,0.2953037230436903,-0.10861463784142099,0.1404409730424645,0.17750396432548923,0.044336310174232674,0.36445503662849893,0.3670212943067433
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,10,1.5,1500,1500,0.0,0.46468100768725246,0.24569959575095918,0.2553578338151442,0.35430557841231775,0.07628927709436645,0.2392567986239153,0.2510492121946491,-0.07649284649378389,0.14674293564706734,0.16543968407730775,0.0603086925210706,0.3063922490531952,0.3121710501204262
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,10,1.75,1500,1500,0.0,0.4075951534157311,0.15712564568604842,0.256469044001707,0.30070082831565276,0.03864519796686624,0.21720942989358866,0.2205491656516515,-0.05685992026402768,0.15444655524966602,0.1645323265155941,0.04575853966185601,0.2710450516270322,0.2747913517867908
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,10,2.0,1500,1500,0.0,0.3757210891146107,0.09192899084960494,0.24950634020894671,0.26582485001823997,0.01890761931142567,0.20618431176636076,0.2069809826360414,-0.03406603140467028,0.16284822364879498,0.16632004913800447,0.04132637511151974,0.24241774039917105,0.24583541763991434
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,10,2.25,1500,1500,0.0,0.34811620365717355,0.02961432062735571,0.23115772199031928,0.232970551415874,-0.004130573983756382,0.1988504540833691,0.19882706990884802,-0.023695305955369263,0.16381035190041054,0.16546120298465258,0.013279967855049316,0.21337978676949293,0.21372163435746092
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,10,2.5,1500,1500,0.0,0.3412001176757506,-0.00754725759046633,0.22583458864096173,0.2258854171539592,-0.019851989912760996,0.1923557302675437,0.19331363459142042,-0.004869175167329947,0.16738610208582685,0.1674011269382099,0.00900988849248425,0.1930851171947868,0.19323091367010473
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,10,2.75,1500,1500,0.0,0.34169486572468116,-0.04461937089912986,0.21876920486882487,0.22320158291338205,-0.031939170381749475,0.19028806161535236,0.1928873176245836,0.012428538903250711,0.17203540203766618,0.1724265563860786,0.005179008859643479,0.18319658064822755,0.1832087205962915
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,10,3.0,1500,1500,0.0,0.3332208970993399,-0.07577676645386003,0.2019843895433052,0.21566783137726336,-0.042120138068854215,0.1847263993244825,0.18940749565400677,0.022041173394158144,0.16787295073933095,0.16925824459326808,-0.006285219925403761,0.16191611636794742,0.1619841191085192
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,10,3.25,1500,1500,0.0,0.33522801193150775,-0.1101871076788836,0.19172815031290943,0.22108002140695393,-0.06031508000387124,0.1795684263264949,0.1893706209071468,0.030653551461214675,0.1634575911188318,0.16625345727380716,-0.024682777315224398,0.14385469478073593,0.14590961788373655
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,10,3.5,1500,1500,0.0,0.3378107027699378,-0.1319532624653722,0.17655073134244403,0.22036570537551636,-0.0683932987017795,0.17590686738418645,0.18868025991846626,0.048765138938449124,0.1661178626895791,0.1730745108829443,-0.017052536130954497,0.13839052568452137,0.13939138649621138
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,10,3.75,1500,1500,0.0,0.3440714973239791,-0.16246588865764452,0.1608989424608331,0.2286184062636747,-0.07729756730238868,0.17211639321824865,0.18862454070661944,0.05500749120522118,0.16592809556555532,0.17475583604400513,-0.029597916711295247,0.12784377356473117,0.13118373028933955
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,10,4.0,1500,1500,0.0,0.3536612252057957,-0.18953293879848948,0.14946300377692812,0.2413442180675048,-0.08897829747291923,0.1685889642805105,0.19057919125419517,0.0627523712718118,0.16306032061443831,0.17466769157559203,-0.039310484018240534,0.12348136651822127,0.12954843469672198
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,10,4.25,1500,1500,0.0,0.36719468226799123,-0.21627353989432443,0.13692248012816466,0.2559482586627486,-0.09701723536918003,0.16584304876840397,0.19208832561852432,0.07284323297144289,0.16473145757104188,0.18006803918094283,-0.04263038602955292,0.11590084582278747,0.12345606723888176
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,10,4.5,1500,1500,0.0,0.377840560760455,-0.23511886803028745,0.1258641484892714,0.2666685298071806,-0.10415998507727897,0.16598701093197601,0.19591483480728428,0.08437596792129583,0.16176187037690978,0.18239726442215762,-0.04355184508918956,0.10910510615318583,0.1174425453143433
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,10,4.75,1500,1500,0.0,0.39726528820435536,-0.2617786255367227,0.11846538047450458,0.28731992469710627,-0.11593162632506247,0.16350111038185297,0.20038695899785675,0.09148880367774524,0.16358384801960188,0.1873820609015974,-0.05188341032234657,0.10552576475176503,0.1175591404433142
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,10,5.0,1500,1500,0.0,0.4095208663106839,-0.2814403579277326,0.10480561071742406,0.30030912123618647,-0.12193732307505228,0.16178504906821695,0.20254792830170765,0.09895435152604894,0.1634685270641057,0.19103954665693904,-0.05406280503367529,0.09706936645607814,0.11108090362895018
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,10,5.25,1500,1500,0.0,0.42657985059892956,-0.3031387755678747,0.09550115004316591,0.3178167814940728,-0.12984915713105416,0.16126362502328434,0.20700102187861752,0.10540357361804933,0.16438229925302653,0.1952266356800782,-0.05955078326373122,0.09274726299962602,0.11019353827720453
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,10,5.5,1500,1500,0.0,0.44347551753862485,-0.3254372414867684,0.08870162493793916,0.33730124680217777,-0.13465470121812603,0.16119144638265637,0.20999345027599697,0.10980778943320689,0.16358864450983196,0.19698008631085012,-0.0663839264817566,0.08497854870726065,0.10781171179283171
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,10,5.75,1500,1500,0.0,0.4586669975506659,-0.34473814014402615,0.08351654324178531,0.3547037471698824,-0.13955953073200494,0.16096999465954565,0.21300452477051074,0.11524878976859686,0.16101160960906516,0.19796398362600112,-0.07225787545562998,0.08113809437718737,0.1086287346774167
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,15,0.75,1500,1464,0.02400000000000002,1.040558759778054,0.5889240829562679,0.41619756267267394,0.7210642597630028,0.5066088188898857,0.47680303115112627,0.6955848893085956,-0.17432644936183755,0.09780726886830488,0.1998735561767036,-0.18375770034364947,0.2855429087439719,0.33947894195729045
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,15,1.0,1500,1499,0.0006666666666667043,0.672146878349493,0.43038745301952464,0.27891495712923203,0.5128108969787823,0.243434087545914,0.31317382218487555,0.396576057060134,-0.14425908102936508,0.09617297278202004,0.17336018250794963,-0.0857623105124822,0.2578208847265468,0.2716292299021573
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,15,1.25,1500,1500,0.0,0.5042697478805952,0.2961892894798,0.2467138451999062,0.3854286420790881,0.14897513693502124,0.24352524232599818,0.2854095280685478,-0.11329873578649612,0.10698209365001678,0.1558016103264599,-0.028362278266105045,0.2690738165248491,0.2704752676713085
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,15,1.5,1500,1500,0.0,0.41194899290254144,0.20240519591942527,0.23697922047453318,0.3115920006000483,0.08620205006873805,0.20837037733064082,0.22543305460572455,-0.08280020696248917,0.12225557581336437,0.14762227408697517,0.011741550911594728,0.25025153758571766,0.2504434976738587
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,15,1.75,1500,1500,0.0,0.37715474216040845,0.13739747259216523,0.24444738321658455,0.28034398921213965,0.057942866247255406,0.19408145974547425,0.20248426364503042,-0.06717671088817612,0.13473107057395056,0.15050936921945351,0.00952221379489315,0.2177554298451037,0.21789100065039443
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,15,2.0,1500,1500,0.0,0.3536766644494836,0.08081125913442846,0.2447754329878161,0.2576927023715166,0.038562802529603465,0.1862882294086278,0.19017691400078315,-0.04541903577160662,0.14305645782246368,0.15004797733297287,0.010017776738653289,0.1943080361637304,0.19450140966064797
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,15,2.25,1500,1500,0.0,0.34169923007672537,0.03303083318789312,0.2355216763208426,0.23774884994756162,0.022458938796561037,0.190394519265114,0.19165153321262718,-0.030190207589036382,0.15035677838779662,0.15330863641976597,0.005201949846084965,0.1745749572102291,0.17459426782313864
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,15,2.5,1500,1500,0.0,0.34172142981491793,0.00817191280173524,0.23865351264232332,0.23871386411900694,0.0002860822381401249,0.1869543453309781,0.18689223578403721,-0.014593025515852275,0.15704777983837642,0.15767218802239039,0.0021078302448304382,0.1564787315937152,0.1564407640628177
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,15,2.75,1500,1500,0.0,0.32793850544465547,-0.019544138515640866,0.22476551165087316,0.22553897421032484,-0.012952161129192272,0.17657119307384134,0.17698689154083502,0.0009383535507475169,0.15927179866920194,0.15922146428211698,0.003049510495835027,0.1538042687765894,0.15378323090019588
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,15,3.0,1500,1500,0.0,0.322006258564877,-0.04910955464364484,0.20979498943580205,0.21539810427346814,-0.02374003892402005,0.17861199939399525,0.18012375637715367,0.013819246268567951,0.15707512995102635,0.15762969142560163,-0.00530725002425667,0.13518339879717461,0.1352425050750282
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,15,3.25,1500,1500,0.0,0.3173188069325645,-0.06614303071497994,0.19904329932042727,0.20968243455247848,-0.03664259650533577,0.17199387298201163,0.17579775584586668,0.02653100227633731,0.15853236842649637,0.16068494301834504,-0.003981800523639426,0.13291752436381182,0.1329328588908422
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,15,3.5,1500,1500,0.0,0.3132982663439998,-0.09641145236673143,0.1798468222718012,0.20400608906535084,-0.05270505997771165,0.1658462372986925,0.17396683914979594,0.04710607081942796,0.15514484490909763,0.16208904403026447,-0.0019382855038326964,0.12291506204271267,0.12288937038114255
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,15,3.75,1500,1500,0.0,0.3157915390015605,-0.12085733517142642,0.16941491498511732,0.2080595458241224,-0.06653152813772628,0.16041025182515153,0.17361088337915104,0.05794093776302494,0.1515022519792669,0.16215666088306338,-0.009234224951247729,0.1136458382997972,0.11398261807079178
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,15,4.0,1500,1500,0.0,0.32339330776786396,-0.14304081786344564,0.15268485328461776,0.2091836471173284,-0.07838673658470968,0.16116878662210665,0.17917182070605295,0.07119964181932219,0.15384824496582455,0.1694782934555674,-0.008629850196638533,0.11014930562410721,0.11045023885987337
