track,model,beta,gamma_over_eta,n,repeat_id,selected_delta,true_loss,oracle_min,regret,rel_regret
E4b,L4,1.2,0.0,20,243,0.5,0.21505183414037954,0.21505183414037954,0.0,0.0
E4b,L5,1.2,0.0,20,243,0.5,0.21505183414037954,0.21505183414037954,0.0,0.0
E4b,L6-hindsight,1.2,0.0,20,243,0.0,0.21505183414037954,0.21505183414037954,0.0,0.0
E4b,Default,1.2,0.0,20,244,0.1,0.01317299110806379,0.01317299110806379,0.0,0.0
E4b,L1,1.2,0.0,20,244,0.04,0.01317299110806379,0.01317299110806379,0.0,0.0
E4b,L2,1.2,0.0,20,244,0.02,0.01317299110806379,0.01317299110806379,0.0,0.0
E4b,L3,1.2,0.0,20,244,0.12,0.01317299110806379,0.01317299110806379,0.0,0.0
E4b,L4,1.2,0.0,20,244,0.5,0.01317299110806379,0.01317299110806379,0.0,0.0
E4b,L5,1.2,0.0,20,244,0.5,0.01317299110806379,0.01317299110806379,0.0,0.0
E4b,L6-hindsight,1.2,0.0,20,244,0.0,0.01317299110806379,0.01317299110806379,0.0,0.0
E4b,Default,1.2,0.0,20,245,0.1,0.006097597983553195,0.005150866834351856,0.0009467311492013389,0.18380035431851113
E4b,L1,1.2,0.0,20,245,0.04,0.005528404983506013,0.005150866834351856,0.0003775381491541571,0.07329604148107693
E4b,L2,1.2,0.0,20,245,0.02,0.0053393942223777515,0.005150866834351856,0.00018852738802589523,0.03660109921083177
E4b,L3,1.2,0.0,20,245,0.12,0.006287825210110752,0.005150866834351856,0.0011369583757588958,0.22073146371720587
E4b,L4,1.2,0.0,20,245,0.5,0.00989528971292634,0.005150866834351856,0.004744422878574483,0.9210921251027611
E4b,L5,1.2,0.0,20,245,0.5,0.00989528971292634,0.005150866834351856,0.004744422878574483,0.9210921251027611
E4b,L6-hindsight,1.2,0.0,20,245,0.0,0.005150866834351856,0.005150866834351856,0.0,0.0
E4b,Default,1.2,0.0,20,246,0.1,0.09715312807304996,0.09598179054145578,0.0011713375315941799,0.012203747450286042
E4b,L1,1.2,0.0,20,246,0.04,0.09645574427700664,0.09598179054145578,0.0004739537355508555,0.004937954719089646
E4b,L2,1.2,0.0,20,246,0.02,0.09621966922084799,0.09598179054145578,0.00023787867939220608,0.0024783730127379026
E4b,L3,1.2,0.0,20,246,0.12,0.09738233060245088,0.09598179054145578,0.0014005400609951035,0.014591726754568015
E4b,L4,1.2,0.0,20,246,0.5,0.10145603427970824,0.09598179054145578,0.005474243738252463,0.05703419062481509
E4b,L5,1.2,0.0,20,246,0.5,0.10145603427970824,0.09598179054145578,0.005474243738252463,0.05703419062481509
E4b,L6-hindsight,1.2,0.0,20,246,0.0,0.09598179054145578,0.09598179054145578,0.0,0.0
E4b,Default,1.2,0.0,20,247,0.1,0.056557456202585586,0.03655856611448016,0.019998890088105424,0.5470370480472493
E4b,L1,1.2,0.0,20,247,0.04,0.056557456202585586,0.03655856611448016,0.019998890088105424,0.5470370480472493
E4b,L2,1.2,0.0,20,247,0.02,0.056557456202585586,0.03655856611448016,0.019998890088105424,0.5470370480472493
E4b,L3,1.2,0.0,20,247,0.12,0.056557456202585586,0.03655856611448016,0.019998890088105424,0.5470370480472493
E4b,L4,1.2,0.0,20,247,0.5,0.03655856611448016,0.03655856611448016,0.0,0.0
E4b,L5,1.2,0.0,20,247,0.5,0.03655856611448016,0.03655856611448016,0.0,0.0
E4b,L6-hindsight,1.2,0.0,20,247,0.5,0.03655856611448016,0.03655856611448016,0.0,0.0
E4b,Default,1.2,0.0,20,248,0.1,0.5101889911570049,0.5101889911570049,0.0,0.0
E4b,L1,1.2,0.0,20,248,0.04,0.5101889911570049,0.5101889911570049,0.0,0.0
E4b,L2,1.2,0.0,20,248,0.02,0.5101889911570049,0.5101889911570049,0.0,0.0
E4b,L3,1.2,0.0,20,248,0.12,0.5101889911570049,0.5101889911570049,0.0,0.0
E4b,L4,1.2,0.0,20,248,0.5,0.5101889911570049,0.5101889911570049,0.0,0.0
E4b,L5,1.2,0.0,20,248,0.5,0.5101889911570049,0.5101889911570049,0.0,0.0
E4b,L6-hindsight,1.2,0.0,20,248,0.0,0.5101889911570049,0.5101889911570049,0.0,0.0
E4b,Default,1.2,0.0,20,249,0.1,0.0653493069944957,0.06263083369660966,0.002718473297886048,0.043404711983471574
E4b,L1,1.2,0.0,20,249,0.04,0.06374597832711458,0.06263083369660966,0.0011151446305049245,0.017805042096466453
E4b,L2,1.2,0.0,20,249,0.02,0.06319331748960305,0.06263083369660966,0.0005624837929933957,0.008980940533509842
E4b,L3,1.2,0.0,20,249,0.12,0.06586681506871644,0.06263083369660966,0.0032359813721067887,0.051667544260742604
E4b,L4,1.2,0.0,20,249,0.5,0.07448421631786205,0.06263083369660966,0.011853382621252392,0.18925794088374145
E4b,L5,1.2,0.0,20,249,0.5,0.07448421631786205,0.06263083369660966,0.011853382621252392,0.18925794088374145
E4b,L6-hindsight,1.2,0.0,20,249,0.0,0.06263083369660966,0.06263083369660966,0.0,0.0
E4b,Default,1.2,0.0,20,250,0.1,0.09765906110340501,0.09765906110340501,0.0,0.0
E4b,L1,1.2,0.0,20,250,0.04,0.09765906110340501,0.09765906110340501,0.0,0.0
E4b,L2,1.2,0.0,20,250,0.02,0.09765906110340501,0.09765906110340501,0.0,0.0
E4b,L3,1.2,0.0,20,250,0.12,0.09765906110340501,0.09765906110340501,0.0,0.0
E4b,L4,1.2,0.0,20,250,0.5,0.09765906110340501,0.09765906110340501,0.0,0.0
E4b,L5,1.2,0.0,20,250,0.5,0.09765906110340501,0.09765906110340501,0.0,0.0
E4b,L6-hindsight,1.2,0.0,20,250,0.0,0.09765906110340501,0.09765906110340501,0.0,0.0
E4b,Default,1.2,0.0,20,251,0.1,0.06210759767082516,0.046872824582094665,0.015234773088730495,0.32502357655122305
E4b,L1,1.2,0.0,20,251,0.04,0.06650694802446977,0.046872824582094665,0.019634123442375105,0.4188807399047871
E4b,L2,1.2,0.0,20,251,0.02,0.06819957189885059,0.046872824582094665,0.021326747316755927,0.45499172509656494
E4b,L3,1.2,0.0,20,251,0.12,0.06083203194123123,0.046872824582094665,0.013959207359136562,0.2978102447120064
E4b,L4,1.2,0.0,20,251,0.5,0.046872824582094665,0.046872824582094665,0.0,0.0
E4b,L5,1.2,0.0,20,251,0.5,0.046872824582094665,0.046872824582094665,0.0,0.0
E4b,L6-hindsight,1.2,0.0,20,251,0.5,0.046872824582094665,0.046872824582094665,0.0,0.0
E4b,Default,1.2,0.0,20,252,0.1,0.04993579013747691,0.04993579013747691,0.0,0.0
E4b,L1,1.2,0.0,20,252,0.04,0.04993579013747691,0.04993579013747691,0.0,0.0
E4b,L2,1.2,0.0,20,252,0.02,0.04993579013747691,0.04993579013747691,0.0,0.0
E4b,L3,1.2,0.0,20,252,0.12,0.04993579013747691,0.04993579013747691,0.0,0.0
E4b,L4,1.2,0.0,20,252,0.5,0.04993579013747691,0.04993579013747691,0.0,0.0
E4b,L5,1.2,0.0,20,252,0.5,0.04993579013747691,0.04993579013747691,0.0,0.0
E4b,L6-hindsight,1.2,0.0,20,252,0.0,0.04993579013747691,0.04993579013747691,0.0,0.0
E4b,Default,1.2,0.0,20,253,0.1,0.031222407095749367,0.029552358051675123,0.001670049044074244,0.0565115325536461
E4b,L1,1.2,0.0,20,253,0.04,0.030230034762432807,0.029552358051675123,0.0006776767107576839,0.022931392126905793
E4b,L2,1.2,0.0,20,253,0.02,0.02989287928329541,0.029552358051675123,0.00034052123162028533,0.011522641645883262
E4b,L3,1.2,0.0,20,253,0.12,0.03154716782046827,0.029552358051675123,0.0019948097687931474,0.06750086626945409
E4b,L4,1.2,0.0,20,253,0.5,0.03725977591613058,0.029552358051675123,0.00770741786445546,0.2608055117286513
E4b,L5,1.2,0.0,20,253,0.5,0.03725977591613058,0.029552358051675123,0.00770741786445546,0.2608055117286513
E4b,L6-hindsight,1.2,0.0,20,253,0.0,0.029552358051675123,0.029552358051675123,0.0,0.0
E4b,Default,1.2,0.0,20,254,0.1,0.6508546878305677,0.6508546878305677,0.0,0.0
E4b,L1,1.2,0.0,20,254,0.04,0.6508546878305677,0.6508546878305677,0.0,0.0
E4b,L2,1.2,0.0,20,254,0.02,0.6508546878305677,0.6508546878305677,0.0,0.0
E4b,L3,1.2,0.0,20,254,0.12,0.6508546878305677,0.6508546878305677,0.0,0.0
E4b,L4,1.2,0.0,20,254,0.5,0.6508546878305677,0.6508546878305677,0.0,0.0
E4b,L5,1.2,0.0,20,254,0.5,0.6508546878305677,0.6508546878305677,0.0,0.0
E4b,L6-hindsight,1.2,0.0,20,254,0.0,0.6508546878305677,0.6508546878305677,0.0,0.0
E4b,Default,1.2,0.0,20,255,0.1,0.21770668455600928,0.1633204897709072,0.054386194785102066,0.3330028881335748
E4b,L1,1.2,0.0,20,255,0.04,0.21770668455600928,0.1633204897709072,0.054386194785102066,0.3330028881335748
E4b,L2,1.2,0.0,20,255,0.02,0.21770668455600928,0.1633204897709072,0.054386194785102066,0.3330028881335748
E4b,L3,1.2,0.0,20,255,0.12,0.21770668455600928,0.1633204897709072,0.054386194785102066,0.3330028881335748
E4b,L4,1.2,0.0,20,255,0.5,0.1633204897709072,0.1633204897709072,0.0,0.0
E4b,L5,1.2,0.0,20,255,0.5,0.1633204897709072,0.1633204897709072,0.0,0.0
E4b,L6-hindsight,1.2,0.0,20,255,0.5,0.1633204897709072,0.1633204897709072,0.0,0.0
E4b,Default,1.2,0.0,20,256,0.1,0.7714060237094627,0.7714060237094627,0.0,0.0
E4b,L1,1.2,0.0,20,256,0.04,0.7714060237094627,0.7714060237094627,0.0,0.0
E4b,L2,1.2,0.0,20,256,0.02,0.7714060237094627,0.7714060237094627,0.0,0.0
E4b,L3,1.2,0.0,20,256,0.12,0.7714060237094627,0.7714060237094627,0.0,0.0
E4b,L4,1.2,0.0,20,256,0.5,0.7714060237094627,0.7714060237094627,0.0,0.0
E4b,L5,1.2,0.0,20,256,0.5,0.7714060237094627,0.7714060237094627,0.0,0.0
E4b,L6-hindsight,1.2,0.0,20,256,0.0,0.7714060237094627,0.7714060237094627,0.0,0.0
E4b,Default,1.2,0.0,20,257,0.1,0.008384990091536282,0.008384990091536282,0.0,0.0
E4b,L1,1.2,0.0,20,257,0.04,0.008384990091536282,0.008384990091536282,0.0,0.0
E4b,L2,1.2,0.0,20,257,0.02,0.008384990091536282,0.008384990091536282,0.0,0.0
E4b,L3,1.2,0.0,20,257,0.12,0.008384990091536282,0.008384990091536282,0.0,0.0
E4b,L4,1.2,0.0,20,257,0.5,0.008384990091536282,0.008384990091536282,0.0,0.0
E4b,L5,1.2,0.0,20,257,0.5,0.008384990091536282,0.008384990091536282,0.0,0.0
E4b,L6-hindsight,1.2,0.0,20,257,0.0,0.008384990091536282,0.008384990091536282,0.0,0.0
E4b,Default,1.2,0.0,20,258,0.1,0.400288696864711,0.400288696864711,0.0,0.0
E4b,L1,1.2,0.0,20,258,0.04,0.400288696864711,0.400288696864711,0.0,0.0
E4b,L2,1.2,0.0,20,258,0.02,0.400288696864711,0.400288696864711,0.0,0.0
E4b,L3,1.2,0.0,20,258,0.12,0.400288696864711,0.400288696864711,0.0,0.0
E4b,L4,1.2,0.0,20,258,0.5,0.400288696864711,0.400288696864711,0.0,0.0
E4b,L5,1.2,0.0,20,258,0.5,0.400288696864711,0.400288696864711,0.0,0.0
E4b,L6-hindsight,1.2,0.0,20,258,0.0,0.400288696864711,0.400288696864711,0.0,0.0
E4b,Default,1.2,0.0,20,259,0.1,0.04562353486841433,0.04562353486841433,0.0,0.0
E4b,L1,1.2,0.0,20,259,0.04,0.04562353486841433,0.04562353486841433,0.0,0.0
E4b,L2,1.2,0.0,20,259,0.02,0.04562353486841433,0.04562353486841433,0.0,0.0
E4b,L3,1.2,0.0,20,259,0.12,0.04562353486841433,0.04562353486841433,0.0,0.0
E4b,L4,1.2,0.0,20,259,0.5,0.04562353486841433,0.04562353486841433,0.0,0.0
E4b,L5,1.2,0.0,20,259,0.5,0.04562353486841433,0.04562353486841433,0.0,0.0
E4b,L6-hindsight,1.2,0.0,20,259,0.0,0.04562353486841433,0.04562353486841433,0.0,0.0
E4b,Default,1.2,0.0,20,260,0.1,0.1578446781305862,0.1542672709280744,0.00357740720251179,0.02318967063454257
E4b,L1,1.2,0.0,20,260,0.04,0.15574048903749235,0.1542672709280744,0.0014732181094179453,0.009549777477458707
E4b,L2,1.2,0.0,20,260,0.02,0.15501136710019936,0.1542672709280744,0.0007440961721249528,0.004823422153308723
E4b,L3,1.2,0.0,20,260,0.12,0.15852019456487804,0.1542672709280744,0.004252923636803629,0.02756854134527675
E4b,L4,1.2,0.0,20,260,0.5,0.1694841807100386,0.1542672709280744,0.015216909781964189,0.09863991039978222
E4b,L5,1.2,0.0,20,260,0.5,0.1694841807100386,0.1542672709280744,0.015216909781964189,0.09863991039978222
E4b,L6-hindsight,1.2,0.0,20,260,0.0,0.1542672709280744,0.1542672709280744,0.0,0.0
E4b,Default,1.2,0.0,20,261,0.1,0.07030835953692115,0.0689336682281284,0.0013746913087927526,0.01994223351415687
E4b,L1,1.2,0.0,20,261,0.04,0.0694908519246771,0.0689336682281284,0.0005571836965487104,0.008082896367922452
E4b,L2,1.2,0.0,20,261,0.02,0.06921357436873782,0.0689336682281284,0.0002799061406094233,0.00406051422772258
E4b,L3,1.2,0.0,20,261,0.12,0.0705758817883124,0.0689336682281284,0.0016422135601839999,0.023823098384221694
E4b,L4,1.2,0.0,20,261,0.5,0.07528981045415967,0.0689336682281284,0.006356142226031272,0.09220664429167354
E4b,L5,1.2,0.0,20,261,0.5,0.07528981045415967,0.0689336682281284,0.006356142226031272,0.09220664429167354
E4b,L6-hindsight,1.2,0.0,20,261,0.0,0.0689336682281284,0.0689336682281284,0.0,0.0
E4b,Default,1.2,0.0,20,262,0.1,0.1426971739658523,0.14126361774249044,0.0014335562233618593,0.01014809224251279
E4b,L1,1.2,0.0,20,262,0.04,0.1418460999999406,0.14126361774249044,0.0005824822574501676,0.004123370665134564
E4b,L2,1.2,0.0,20,262,0.02,0.14155641400344096,0.14126361774249044,0.000292796260950523,0.002072694056896246
E4b,L3,1.2,0.0,20,262,0.12,0.14297509554198273,0.14126361774249044,0.0017114777994922947,0.0121154889478489
E4b,L4,1.2,0.0,20,262,0.5,0.14778690275374673,0.14126361774249044,0.006523285011256291,0.04617809677752691
E4b,L5,1.2,0.0,20,262,0.5,0.14778690275374673,0.14126361774249044,0.006523285011256291,0.04617809677752691
E4b,L6-hindsight,1.2,0.0,20,262,0.0,0.14126361774249044,0.14126361774249044,0.0,0.0
E4b,Default,1.2,0.0,20,263,0.1,0.14374508339136496,0.14210540065423694,0.0016396827371280287,0.011538496985892991
E4b,L1,1.2,0.0,20,263,0.04,0.14277150023758328,0.14210540065423694,0.0006660995833463468,0.004687362903026211
E4b,L2,1.2,0.0,20,263,0.02,0.1424402101935839,0.14210540065423694,0.0003348095393469752,0.0023560648490877235
E4b,L3,1.2,0.0,20,263,0.12,0.144063134680305,0.14210540065423694,0.001957734026068053,0.013776633520294589
E4b,L4,1.2,0.0,20,263,0.5,0.14959139242565575,0.14210540065423694,0.007485991771418815,0.05267915038382897
E4b,L5,1.2,0.0,20,263,0.5,0.14959139242565575,0.14210540065423694,0.007485991771418815,0.05267915038382897
E4b,L6-hindsight,1.2,0.0,20,263,0.0,0.14210540065423694,0.14210540065423694,0.0,0.0
E4b,Default,1.2,0.0,20,264,0.1,0.11382532937993037,0.11318492420013093,0.0006404051797994359,0.0056580431035769966
E4b,L1,1.2,0.0,20,264,0.04,0.11344299391524854,0.11318492420013093,0.0002580697151176037,0.0022800714577613785
E4b,L2,1.2,0.0,20,264,0.02,0.11331428256653767,0.11318492420013093,0.00012935836640673437,0.001142893961549207
E4b,L3,1.2,0.0,20,264,0.12,0.1139515353672894,0.11318492420013093,0.000766611167158468,0.006773085484449891
E4b,L4,1.2,0.0,20,264,0.5,0.11624232475190384,0.11318492420013093,0.003057400551772907,0.02701243627081362
E4b,L5,1.2,0.0,20,264,0.5,0.11624232475190384,0.11318492420013093,0.003057400551772907,0.02701243627081362
E4b,L6-hindsight,1.2,0.0,20,264,0.0,0.11318492420013093,0.11318492420013093,0.0,0.0
E4b,Default,1.2,0.0,20,265,0.1,0.4916902772022062,0.4265437085264434,0.0651465686757628,0.15273128491525753
E4b,L1,1.2,0.0,20,265,0.04,0.4916902772022062,0.4265437085264434,0.0651465686757628,0.15273128491525753
E4b,L2,1.2,0.0,20,265,0.02,0.4916902772022062,0.4265437085264434,0.0651465686757628,0.15273128491525753
E4b,L3,1.2,0.0,20,265,0.12,0.4916902772022062,0.4265437085264434,0.0651465686757628,0.15273128491525753
E4b,L4,1.2,0.0,20,265,0.5,0.4265437085264434,0.4265437085264434,0.0,0.0
E4b,L5,1.2,0.0,20,265,0.5,0.4265437085264434,0.4265437085264434,0.0,0.0
E4b,L6-hindsight,1.2,0.0,20,265,0.5,0.4265437085264434,0.4265437085264434,0.0,0.0
E4b,Default,1.2,0.0,20,266,0.1,0.0726835812723426,0.06993894044223087,0.002744640830111736,0.039243385912870556
E4b,L1,1.2,0.0,20,266,0.04,0.0726835812723426,0.06993894044223087,0.002744640830111736,0.039243385912870556
E4b,L2,1.2,0.0,20,266,0.02,0.0726835812723426,0.06993894044223087,0.002744640830111736,0.039243385912870556
E4b,L3,1.2,0.0,20,266,0.12,0.0726835812723426,0.06993894044223087,0.002744640830111736,0.039243385912870556
E4b,L4,1.2,0.0,20,266,0.5,0.06993894044223087,0.06993894044223087,0.0,0.0
E4b,L5,1.2,0.0,20,266,0.5,0.06993894044223087,0.06993894044223087,0.0,0.0
E4b,L6-hindsight,1.2,0.0,20,266,0.5,0.06993894044223087,0.06993894044223087,0.0,0.0
E4b,Default,1.2,0.0,20,267,0.1,0.005776468098345225,0.005776468098345225,0.0,0.0
E4b,L1,1.2,0.0,20,267,0.04,0.005776468098345225,0.005776468098345225,0.0,0.0
E4b,L2,1.2,0.0,20,267,0.02,0.005776468098345225,0.005776468098345225,0.0,0.0
E4b,L3,1.2,0.0,20,267,0.12,0.005776468098345225,0.005776468098345225,0.0,0.0
E4b,L4,1.2,0.0,20,267,0.5,0.005776468098345225,0.005776468098345225,0.0,0.0
E4b,L5,1.2,0.0,20,267,0.5,0.005776468098345225,0.005776468098345225,0.0,0.0
E4b,L6-hindsight,1.2,0.0,20,267,0.0,0.005776468098345225,0.005776468098345225,0.0,0.0
E4b,Default,1.2,0.0,20,268,0.1,0.045219064079874575,0.045219064079874575,0.0,0.0
E4b,L1,1.2,0.0,20,268,0.04,0.045219064079874575,0.045219064079874575,0.0,0.0
E4b,L2,1.2,0.0,20,268,0.02,0.045219064079874575,0.045219064079874575,0.0,0.0
E4b,L3,1.2,0.0,20,268,0.12,0.045219064079874575,0.045219064079874575,0.0,0.0
E4b,L4,1.2,0.0,20,268,0.5,0.045219064079874575,0.045219064079874575,0.0,0.0
E4b,L5,1.2,0.0,20,268,0.5,0.045219064079874575,0.045219064079874575,0.0,0.0
E4b,L6-hindsight,1.2,0.0,20,268,0.0,0.045219064079874575,0.045219064079874575,0.0,0.0
E4b,Default,1.2,0.0,20,269,0.1,0.10334088591823012,0.10334088591823012,0.0,0.0
E4b,L1,1.2,0.0,20,269,0.04,0.10334088591823012,0.10334088591823012,0.0,0.0
E4b,L2,1.2,0.0,20,269,0.02,0.10334088591823012,0.10334088591823012,0.0,0.0
E4b,L3,1.2,0.0,20,269,0.12,0.10334088591823012,0.10334088591823012,0.0,0.0
E4b,L4,1.2,0.0,20,269,0.5,0.10334088591823012,0.10334088591823012,0.0,0.0
E4b,L5,1.2,0.0,20,269,0.5,0.10334088591823012,0.10334088591823012,0.0,0.0
E4b,L6-hindsight,1.2,0.0,20,269,0.0,0.10334088591823012,0.10334088591823012,0.0,0.0
E4b,Default,1.2,0.0,20,270,0.1,0.0076452113422986025,0.0076452113422986025,0.0,0.0
E4b,L1,1.2,0.0,20,270,0.04,0.0076452113422986025,0.0076452113422986025,0.0,0.0
E4b,L2,1.2,0.0,20,270,0.02,0.0076452113422986025,0.0076452113422986025,0.0,0.0
E4b,L3,1.2,0.0,20,270,0.12,0.0076452113422986025,0.0076452113422986025,0.0,0.0
E4b,L4,1.2,0.0,20,270,0.5,0.0076452113422986025,0.0076452113422986025,0.0,0.0
E4b,L5,1.2,0.0,20,270,0.5,0.0076452113422986025,0.0076452113422986025,0.0,0.0
E4b,L6-hindsight,1.2,0.0,20,270,0.0,0.0076452113422986025,0.0076452113422986025,0.0,0.0
E4b,Default,1.2,0.0,20,271,0.1,0.12459115172538457,0.12459115172538457,0.0,0.0
E4b,L1,1.2,0.0,20,271,0.04,0.12459115172538457,0.12459115172538457,0.0,0.0
E4b,L2,1.2,0.0,20,271,0.02,0.12459115172538457,0.12459115172538457,0.0,0.0
E4b,L3,1.2,0.0,20,271,0.12,0.12459115172538457,0.12459115172538457,0.0,0.0
E4b,L4,1.2,0.0,20,271,0.5,0.12459115172538457,0.12459115172538457,0.0,0.0
E4b,L5,1.2,0.0,20,271,0.5,0.12459115172538457,0.12459115172538457,0.0,0.0
E4b,L6-hindsight,1.2,0.0,20,271,0.0,0.12459115172538457,0.12459115172538457,0.0,0.0
E4b,Default,1.2,0.0,20,272,0.1,0.03003827194561793,0.028538864163808422,0.0014994077818095072,0.05253915408837406
E4b,L1,1.2,0.0,20,272,0.04,0.029146521700407737,0.028538864163808422,0.0006076575365993146,0.021292281749948405
E4b,L2,1.2,0.0,20,272,0.02,0.028844059729082338,0.028538864163808422,0.00030519556527391564,0.01069403335473139
E4b,L3,1.2,0.0,20,272,0.12,0.030330550156746856,0.028538864163808422,0.001791685992938434,0.06278056416872266
E4b,L4,1.2,0.0,20,272,0.5,0.03549581915559595,0.028538864163808422,0.006956954991787528,0.2437712640508656
E4b,L5,1.2,0.0,20,272,0.5,0.03549581915559595,0.028538864163808422,0.006956954991787528,0.2437712640508656
E4b,L6-hindsight,1.2,0.0,20,272,0.0,0.028538864163808422,0.028538864163808422,0.0,0.0
E4b,Default,1.2,0.0,20,273,0.1,0.07834436923484303,0.07673235902471937,0.0016120102101236655,0.021008219095731903
E4b,L1,1.2,0.0,20,273,0.04,0.07738582731446515,0.07673235902471937,0.0006534682897457872,0.008516202265269494
E4b,L2,1.2,0.0,20,273,0.02,0.07706060594258907,0.07673235902471937,0.00032824691786970117,0.004277816061460541
E4b,L3,1.2,0.0,20,273,0.12,0.07865793002884636,0.07673235902471937,0.0019255710041269913,0.025094641017183738
E4b,L4,1.2,0.0,20,273,0.5,0.08418891225230939,0.07673235902471937,0.007456553227590021,0.09717612389823554
E4b,L5,1.2,0.0,20,273,0.5,0.08418891225230939,0.07673235902471937,0.007456553227590021,0.09717612389823554
E4b,L6-hindsight,1.2,0.0,20,273,0.0,0.07673235902471937,0.07673235902471937,0.0,0.0
E4b,Default,1.2,0.0,20,274,0.1,0.11671431570435117,0.1121865986779053,0.004527717026445874,0.04035880470398457
E4b,L1,1.2,0.0,20,274,0.04,0.11407384488603152,0.1121865986779053,0.0018872462081262198,0.01682238547533312
E4b,L2,1.2,0.0,20,274,0.02,0.11314408410393481,0.1121865986779053,0.0009574854260295113,0.008534757603076206
E4b,L3,1.2,0.0,20,274,0.12,0.11754902206835761,0.1121865986779053,0.005362423390452314,0.04779914404792827
E4b,L4,1.2,0.0,20,274,0.5,0.13037656459015254,0.1121865986779053,0.01818996591224724,0.1621402745658754
E4b,L5,1.2,0.0,20,274,0.5,0.13037656459015254,0.1121865986779053,0.01818996591224724,0.1621402745658754
E4b,L6-hindsight,1.2,0.0,20,274,0.0,0.1121865986779053,0.1121865986779053,0.0,0.0
E4b,Default,1.2,0.0,20,275,0.1,0.009845365002059858,0.009827054520385589,1.8310481674268728e-05,0.0018632726252087865
E4b,L1,1.2,0.0,20,275,0.04,0.009827054520385589,0.009827054520385589,0.0,0.0
E4b,L2,1.2,0.0,20,275,0.02,0.009827054520385589,0.009827054520385589,0.0,0.0
E4b,L3,1.2,0.0,20,275,0.12,0.010162058299069769,0.009827054520385589,0.00033500377868418,0.0340899481110272
E4b,L4,1.2,0.0,20,275,0.5,0.015855822322166126,0.009827054520385589,0.006028767801780537,0.6134867563087442
E4b,L5,1.2,0.0,20,275,0.5,0.015855822322166126,0.009827054520385589,0.006028767801780537,0.6134867563087442
E4b,L6-hindsight,1.2,0.0,20,275,0.0,0.009827054520385589,0.009827054520385589,0.0,0.0
E4b,Default,1.2,0.0,20,276,0.1,0.029579615392891466,0.022111116892756615,0.007468498500134851,0.3377712006299174
E4b,L1,1.2,0.0,20,276,0.04,0.03180602757243451,0.022111116892756615,0.009694910679677895,0.4384631824208687
E4b,L2,1.2,0.0,20,276,0.02,0.032676489403560216,0.022111116892756615,0.0105653725108036,0.47783079263014133
E4b,L3,1.2,0.0,20,276,0.12,0.028943185356593366,0.022111116892756615,0.00683206846383675,0.3089879401829253
E4b,L4,1.2,0.0,20,276,0.5,0.022111116892756615,0.022111116892756615,0.0,0.0
E4b,L5,1.2,0.0,20,276,0.5,0.022111116892756615,0.022111116892756615,0.0,0.0
E4b,L6-hindsight,1.2,0.0,20,276,0.5,0.022111116892756615,0.022111116892756615,0.0,0.0
E4b,Default,1.2,0.0,20,277,0.1,0.03422693072919926,0.03408516211440278,0.00014176861479647807,0.004159247191509567
E4b,L1,1.2,0.0,20,277,0.04,0.03442130937904082,0.03408516211440278,0.0003361472646380356,0.009861982275742079
E4b,L2,1.2,0.0,20,277,0.02,0.03450966094630428,0.03408516211440278,0.0004244988319015014,0.012454065216903523
E4b,L3,1.2,0.0,20,277,0.12,0.03418198286967292,0.03408516211440278,9.682075527013556e-05,0.002840554342830122
E4b,L4,1.2,0.0,20,277,0.5,0.034541104528772654,0.03408516211440278,0.0004559424143698726,0.013376565815927654
E4b,L5,1.2,0.0,20,277,0.5,0.034541104528772654,0.03408516211440278,0.0004559424143698726,0.013376565815927654
E4b,L6-hindsight,1.2,0.0,20,277,0.22,0.03408516211440278,0.03408516211440278,0.0,0.0
E4b,Default,1.2,0.0,20,278,0.1,0.03006059077467581,0.03006059077467581,0.0,0.0
E4b,L1,1.2,0.0,20,278,0.04,0.03006059077467581,0.03006059077467581,0.0,0.0
E4b,L2,1.2,0.0,20,278,0.02,0.03006059077467581,0.03006059077467581,0.0,0.0
E4b,L3,1.2,0.0,20,278,0.12,0.03006059077467581,0.03006059077467581,0.0,0.0
E4b,L4,1.2,0.0,20,278,0.5,0.03006059077467581,0.03006059077467581,0.0,0.0
E4b,L5,1.2,0.0,20,278,0.5,0.03006059077467581,0.03006059077467581,0.0,0.0
E4b,L6-hindsight,1.2,0.0,20,278,0.0,0.03006059077467581,0.03006059077467581,0.0,0.0
E4b,Default,1.2,0.0,20,279,0.1,0.016154010819432702,0.016154010819432702,0.0,0.0
E4b,L1,1.2,0.0,20,279,0.04,0.016154010819432702,0.016154010819432702,0.0,0.0
E4b,L2,1.2,0.0,20,279,0.02,0.016154010819432702,0.016154010819432702,0.0,0.0
E4b,L3,1.2,0.0,20,279,0.12,0.016154010819432702,0.016154010819432702,0.0,0.0
E4b,L4,1.2,0.0,20,279,0.5,0.016154010819432702,0.016154010819432702,0.0,0.0
E4b,L5,1.2,0.0,20,279,0.5,0.016154010819432702,0.016154010819432702,0.0,0.0
E4b,L6-hindsight,1.2,0.0,20,279,0.0,0.016154010819432702,0.016154010819432702,0.0,0.0
E4b,Default,1.2,0.0,20,280,0.1,0.024583603600720982,0.01976612621219004,0.004817477388530944,0.24372390102214062
E4b,L1,1.2,0.0,20,280,0.04,0.026563656510735986,0.01976612621219004,0.006797530298545948,0.34389795074534224
