fit_id,n,fold,seed,route,converged,nan_flag,best_epoch,stopped_epoch,best_val_loss,last_train_loss,rrmse_x95,n_test,n_nonfinite,n_illegal,n_support_viol,support_legality_ok,sample_bytes_sha,evidence_sha256,runtime_s,init_param_sha,batch_order_sha,network_sha,scaler_sha,train_rows_sha,val_rows_sha,test_rows_sha,target_R,hidden_layers,split_strategy
n10_f5_s42_rP,10,5,42,P,True,False,118,138,0.055325963786016306,0.05900428719737248,0.18100042953959453,2400,0,0,0,True,7c000e77f9556368bb8dfedbc075d0119d753b7e055a0b17383b264c3ddda504,9bcc1042011bea8506b5b3111c8cce67e26a8ee4755518d14850158de8f137d2,11.619394063949585,d0b73213da5017459159d55d5d4e8f3b522400c4546c1e10f226cbdeed0c4be5,611fd708aef8d763dc916872b7bf4e8e37227514dbe28455d67660a2d18aac51,d8d3ea0e9027d08d135850c94cedef7baaf9c47c48004e3b18a92b29d4942681,1dd5487c1e3b81ff9db42acb598e8e24a73ec08369c1b820116238713008bb57,cf4d3d1d7348ab3f551564e3b05cedb7564bcc3423f6e401d998dfb921aa7566,ccb747eb2f661a650b24912cbfd4589ba5b1924ce5889e3f1ec12d26bebdf7e1,f181895c9a7a25b1c229f53b041d917c8091e7b5c37b539139c9829427b64e77,,"[256, 128, 64]",repeat_stratified
n10_f5_s42_rQ,10,5,42,Q,True,False,106,126,0.027765363186534782,0.026229727401613046,0.1698927935382799,2400,0,0,0,True,7c000e77f9556368bb8dfedbc075d0119d753b7e055a0b17383b264c3ddda504,af4f43e8fd48ce11fbd42ab0cd65626f18d408e381aa5747e48a4014dd895bab,11.226479530334473,d0b73213da5017459159d55d5d4e8f3b522400c4546c1e10f226cbdeed0c4be5,611fd708aef8d763dc916872b7bf4e8e37227514dbe28455d67660a2d18aac51,d8d3ea0e9027d08d135850c94cedef7baaf9c47c48004e3b18a92b29d4942681,1dd5487c1e3b81ff9db42acb598e8e24a73ec08369c1b820116238713008bb57,cf4d3d1d7348ab3f551564e3b05cedb7564bcc3423f6e401d998dfb921aa7566,ccb747eb2f661a650b24912cbfd4589ba5b1924ce5889e3f1ec12d26bebdf7e1,f181895c9a7a25b1c229f53b041d917c8091e7b5c37b539139c9829427b64e77,,"[256, 128, 64]",repeat_stratified
n15_f1_s2026_rP,15,1,2026,P,True,False,60,80,0.04138964089462126,0.04349912692155609,0.15166401564497736,2400,0,0,0,True,9adbc819f1efc2b7f30b4ce84e410af04d0d3ca16a2bdb980a4f9f4f0037dcdf,9cd1696fb47465267e1eda00aa5954a39e85a72d790682a9f3f1c9ad37ba944c,7.456134557723999,92f3b38205c05500cfa9761cc4d26aae3db24d40ce8352199ded2e0b1974c3b5,e67f5fadb9252bba3db382e8bf559560896617811461200c7853b439c9e7148b,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,a07da131ef4cbf4d2a5f5e360d4969586f3a01c06f67f3ab692404c9dd41c678,7220220c46e0c06a06bd2bbda909a9d2291c001d79635f840ba47d83ce3f81b5,c6e9bc1956b8ff76dc5c898f4bb9476c5dfb5c79c4939c10d3a260df797a9b67,8683fac296e4a397ee2330834f9978f62c39422af36f1e1eb1d9bc8641b7cf01,,"[256, 128, 64]",repeat_stratified
n15_f1_s2026_rQ,15,1,2026,Q,True,False,68,88,0.01854873333886941,0.018873323947473507,0.1426328094029566,2400,0,0,0,True,9adbc819f1efc2b7f30b4ce84e410af04d0d3ca16a2bdb980a4f9f4f0037dcdf,47a8c49b34fef866e3dd9191e50e0bf1aa8c7f4972c965e4c4d346d7d9ce157f,7.652851581573486,92f3b38205c05500cfa9761cc4d26aae3db24d40ce8352199ded2e0b1974c3b5,e67f5fadb9252bba3db382e8bf559560896617811461200c7853b439c9e7148b,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,a07da131ef4cbf4d2a5f5e360d4969586f3a01c06f67f3ab692404c9dd41c678,7220220c46e0c06a06bd2bbda909a9d2291c001d79635f840ba47d83ce3f81b5,c6e9bc1956b8ff76dc5c898f4bb9476c5dfb5c79c4939c10d3a260df797a9b67,8683fac296e4a397ee2330834f9978f62c39422af36f1e1eb1d9bc8641b7cf01,,"[256, 128, 64]",repeat_stratified
n15_f1_s3407_rP,15,1,3407,P,True,False,39,59,0.04283610926290599,0.04504271548337662,0.150998372731957,2400,0,0,0,True,9adbc819f1efc2b7f30b4ce84e410af04d0d3ca16a2bdb980a4f9f4f0037dcdf,019611424ae09d34b165bc5ad97d80130d3c975dc41c2e045992b26133d1c041,5.0511794090271,b4bf71f3d812da4ca4b970dc45856419db45e62b4b1271968deb8b4e7d9591a5,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,a07da131ef4cbf4d2a5f5e360d4969586f3a01c06f67f3ab692404c9dd41c678,7220220c46e0c06a06bd2bbda909a9d2291c001d79635f840ba47d83ce3f81b5,c6e9bc1956b8ff76dc5c898f4bb9476c5dfb5c79c4939c10d3a260df797a9b67,8683fac296e4a397ee2330834f9978f62c39422af36f1e1eb1d9bc8641b7cf01,,"[256, 128, 64]",repeat_stratified
n15_f1_s3407_rQ,15,1,3407,Q,True,False,54,74,0.018550085433391327,0.018759803881744763,0.1430262762217247,2400,0,0,0,True,9adbc819f1efc2b7f30b4ce84e410af04d0d3ca16a2bdb980a4f9f4f0037dcdf,1ee89f48cbd71b3a9cea79df459fc630088aa795e064458de4c02d7092df3ad9,6.427515745162964,b4bf71f3d812da4ca4b970dc45856419db45e62b4b1271968deb8b4e7d9591a5,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,a07da131ef4cbf4d2a5f5e360d4969586f3a01c06f67f3ab692404c9dd41c678,7220220c46e0c06a06bd2bbda909a9d2291c001d79635f840ba47d83ce3f81b5,c6e9bc1956b8ff76dc5c898f4bb9476c5dfb5c79c4939c10d3a260df797a9b67,8683fac296e4a397ee2330834f9978f62c39422af36f1e1eb1d9bc8641b7cf01,,"[256, 128, 64]",repeat_stratified
n15_f1_s42_rP,15,1,42,P,True,False,78,98,0.04128781144724549,0.043762267843467734,0.15174484647467795,2400,0,0,0,True,9adbc819f1efc2b7f30b4ce84e410af04d0d3ca16a2bdb980a4f9f4f0037dcdf,cfe6a5fefcbf58d8e50af0b5dcc148b801f6706856d1fc4507a34eac28860eca,8.46157956123352,982df4d8c8a4a0205aa3194d3f998e2cbe4a5f97338cd25882ffc1c93457ef24,611fd708aef8d763dc916872b7bf4e8e37227514dbe28455d67660a2d18aac51,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,a07da131ef4cbf4d2a5f5e360d4969586f3a01c06f67f3ab692404c9dd41c678,7220220c46e0c06a06bd2bbda909a9d2291c001d79635f840ba47d83ce3f81b5,c6e9bc1956b8ff76dc5c898f4bb9476c5dfb5c79c4939c10d3a260df797a9b67,8683fac296e4a397ee2330834f9978f62c39422af36f1e1eb1d9bc8641b7cf01,,"[256, 128, 64]",repeat_stratified
n15_f1_s42_rQ,15,1,42,Q,True,False,70,90,0.01847782602809072,0.018657714207080043,0.14214636093331107,2400,0,0,0,True,9adbc819f1efc2b7f30b4ce84e410af04d0d3ca16a2bdb980a4f9f4f0037dcdf,71df4ed6f2cd176f5766562f1eb8c0057444225bf103bde7998ccae0eec19593,7.759044408798218,982df4d8c8a4a0205aa3194d3f998e2cbe4a5f97338cd25882ffc1c93457ef24,611fd708aef8d763dc916872b7bf4e8e37227514dbe28455d67660a2d18aac51,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,a07da131ef4cbf4d2a5f5e360d4969586f3a01c06f67f3ab692404c9dd41c678,7220220c46e0c06a06bd2bbda909a9d2291c001d79635f840ba47d83ce3f81b5,c6e9bc1956b8ff76dc5c898f4bb9476c5dfb5c79c4939c10d3a260df797a9b67,8683fac296e4a397ee2330834f9978f62c39422af36f1e1eb1d9bc8641b7cf01,,"[256, 128, 64]",repeat_stratified
n15_f2_s2026_rP,15,2,2026,P,True,False,119,139,0.04299058138039943,0.044006514555175395,0.1371734950063975,2400,0,0,0,True,5a885f29d89973169fc2c58dd45a17e3c2ba743583f933273965031a8aa02bb8,a2a6caf80f08cf09a58f01d19d1ac9684bd7418bbeecaac459e9909b7fda3659,12.204225778579712,92f3b38205c05500cfa9761cc4d26aae3db24d40ce8352199ded2e0b1974c3b5,e67f5fadb9252bba3db382e8bf559560896617811461200c7853b439c9e7148b,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,1f05bc6cbc1e302d8f1eeb31ad0cc61c2fad434c65fe30b0dae9c4fbdd5e856b,22e83c724ee0cd314df5d5118c02bb95b08088fd2a4e17bd81e60b16088d44ae,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,c6e9bc1956b8ff76dc5c898f4bb9476c5dfb5c79c4939c10d3a260df797a9b67,,"[256, 128, 64]",repeat_stratified
n15_f2_s2026_rQ,15,2,2026,Q,True,False,53,73,0.023139124127997915,0.01771177216985741,0.1380283273572658,2400,0,0,0,True,5a885f29d89973169fc2c58dd45a17e3c2ba743583f933273965031a8aa02bb8,fd3b0357414b0066a9909975a6dab9fea95cac949c67c90be69ec07574488cec,6.348123073577881,92f3b38205c05500cfa9761cc4d26aae3db24d40ce8352199ded2e0b1974c3b5,e67f5fadb9252bba3db382e8bf559560896617811461200c7853b439c9e7148b,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,1f05bc6cbc1e302d8f1eeb31ad0cc61c2fad434c65fe30b0dae9c4fbdd5e856b,22e83c724ee0cd314df5d5118c02bb95b08088fd2a4e17bd81e60b16088d44ae,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,c6e9bc1956b8ff76dc5c898f4bb9476c5dfb5c79c4939c10d3a260df797a9b67,,"[256, 128, 64]",repeat_stratified
n15_f2_s3407_rP,15,2,3407,P,True,False,77,97,0.04340944287412185,0.04345955297626952,0.13777351613798997,2400,0,0,0,True,5a885f29d89973169fc2c58dd45a17e3c2ba743583f933273965031a8aa02bb8,5a60fb72c8be498a9ecd2ecdda990f9aebe2c192022cb5fd84e064bd8c830035,8.823244333267212,b4bf71f3d812da4ca4b970dc45856419db45e62b4b1271968deb8b4e7d9591a5,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,1f05bc6cbc1e302d8f1eeb31ad0cc61c2fad434c65fe30b0dae9c4fbdd5e856b,22e83c724ee0cd314df5d5118c02bb95b08088fd2a4e17bd81e60b16088d44ae,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,c6e9bc1956b8ff76dc5c898f4bb9476c5dfb5c79c4939c10d3a260df797a9b67,,"[256, 128, 64]",repeat_stratified
n15_f2_s3407_rQ,15,2,3407,Q,True,False,81,101,0.022805199387964947,0.018247975493890456,0.13760221826491584,2400,0,0,0,True,5a885f29d89973169fc2c58dd45a17e3c2ba743583f933273965031a8aa02bb8,9c54d9aae3b96659c53c154a4064c6dc3edb6b2b92aca0f90b0ea350a0ecc196,8.869771242141724,b4bf71f3d812da4ca4b970dc45856419db45e62b4b1271968deb8b4e7d9591a5,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,1f05bc6cbc1e302d8f1eeb31ad0cc61c2fad434c65fe30b0dae9c4fbdd5e856b,22e83c724ee0cd314df5d5118c02bb95b08088fd2a4e17bd81e60b16088d44ae,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,c6e9bc1956b8ff76dc5c898f4bb9476c5dfb5c79c4939c10d3a260df797a9b67,,"[256, 128, 64]",repeat_stratified
n15_f2_s42_rP,15,2,42,P,True,False,106,126,0.042991522709904854,0.042972343075583515,0.13805624804827285,2400,0,0,0,True,5a885f29d89973169fc2c58dd45a17e3c2ba743583f933273965031a8aa02bb8,2ad61bd7ff0f3789c2c1b6c0b4791e84670801d6fb84d725b7463eb3f00a87ce,11.01948070526123,982df4d8c8a4a0205aa3194d3f998e2cbe4a5f97338cd25882ffc1c93457ef24,611fd708aef8d763dc916872b7bf4e8e37227514dbe28455d67660a2d18aac51,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,1f05bc6cbc1e302d8f1eeb31ad0cc61c2fad434c65fe30b0dae9c4fbdd5e856b,22e83c724ee0cd314df5d5118c02bb95b08088fd2a4e17bd81e60b16088d44ae,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,c6e9bc1956b8ff76dc5c898f4bb9476c5dfb5c79c4939c10d3a260df797a9b67,,"[256, 128, 64]",repeat_stratified
n15_f2_s42_rQ,15,2,42,Q,True,False,51,71,0.02286128939497632,0.017788047740734735,0.1370019812085562,2400,0,0,0,True,5a885f29d89973169fc2c58dd45a17e3c2ba743583f933273965031a8aa02bb8,4d284e9d3dba1d36c362f1501986d2ea7c7862b40f9b127cfc30b60534ef61c1,6.083962440490723,982df4d8c8a4a0205aa3194d3f998e2cbe4a5f97338cd25882ffc1c93457ef24,611fd708aef8d763dc916872b7bf4e8e37227514dbe28455d67660a2d18aac51,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,1f05bc6cbc1e302d8f1eeb31ad0cc61c2fad434c65fe30b0dae9c4fbdd5e856b,22e83c724ee0cd314df5d5118c02bb95b08088fd2a4e17bd81e60b16088d44ae,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,c6e9bc1956b8ff76dc5c898f4bb9476c5dfb5c79c4939c10d3a260df797a9b67,,"[256, 128, 64]",repeat_stratified
n15_f3_s2026_rP,15,3,2026,P,True,False,99,119,0.04061009445249953,0.04638757600873527,0.15518826229173524,2400,0,0,0,True,46a97ec9c9751f34d87e6b1abbc3ff7f5c0910189bd1e93960af4773c52761fe,a72cfa4c520e5d53492262ade6ed306270a06bf813c0cc37c353b604e462d682,10.31135082244873,92f3b38205c05500cfa9761cc4d26aae3db24d40ce8352199ded2e0b1974c3b5,e67f5fadb9252bba3db382e8bf559560896617811461200c7853b439c9e7148b,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,f634d6a37d5c5477a3c0c0f2986fc79f8a243967b8295ee4b023f0e83c238dd5,77a583d9908772d415a8728f797d7000d86c772b72c351316bf87bab91560daf,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,,"[256, 128, 64]",repeat_stratified
n15_f3_s2026_rQ,15,3,2026,Q,True,False,81,101,0.017423469719174908,0.018296366350858257,0.15067769432247682,2400,0,0,0,True,46a97ec9c9751f34d87e6b1abbc3ff7f5c0910189bd1e93960af4773c52761fe,313b60285de9c198fdc6934f589d167c0041e165c23b5812550bb35f901e73d0,8.881306171417236,92f3b38205c05500cfa9761cc4d26aae3db24d40ce8352199ded2e0b1974c3b5,e67f5fadb9252bba3db382e8bf559560896617811461200c7853b439c9e7148b,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,f634d6a37d5c5477a3c0c0f2986fc79f8a243967b8295ee4b023f0e83c238dd5,77a583d9908772d415a8728f797d7000d86c772b72c351316bf87bab91560daf,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,,"[256, 128, 64]",repeat_stratified
n15_f3_s3407_rP,15,3,3407,P,True,False,93,113,0.041088565489087,0.043124445691389394,0.15868313180564955,2400,0,0,0,True,46a97ec9c9751f34d87e6b1abbc3ff7f5c0910189bd1e93960af4773c52761fe,a0f479d2867927add791497e61d5d235aaf2536a96e8d02de8eb37162c59a54d,9.917189359664917,b4bf71f3d812da4ca4b970dc45856419db45e62b4b1271968deb8b4e7d9591a5,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,f634d6a37d5c5477a3c0c0f2986fc79f8a243967b8295ee4b023f0e83c238dd5,77a583d9908772d415a8728f797d7000d86c772b72c351316bf87bab91560daf,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,,"[256, 128, 64]",repeat_stratified
n15_f3_s3407_rQ,15,3,3407,Q,True,False,51,71,0.01758265947811439,0.018477254170982282,0.15076922883205532,2400,0,0,0,True,46a97ec9c9751f34d87e6b1abbc3ff7f5c0910189bd1e93960af4773c52761fe,ea0d661d12f0185f74f86a8b70c0498cd0ef9ae13ea830701e3a3d8cdcd27d37,6.222309589385986,b4bf71f3d812da4ca4b970dc45856419db45e62b4b1271968deb8b4e7d9591a5,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,f634d6a37d5c5477a3c0c0f2986fc79f8a243967b8295ee4b023f0e83c238dd5,77a583d9908772d415a8728f797d7000d86c772b72c351316bf87bab91560daf,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,,"[256, 128, 64]",repeat_stratified
n15_f3_s42_rP,15,3,42,P,True,False,56,76,0.04154270626768966,0.04587874236546219,0.15447006514233777,2400,0,0,0,True,46a97ec9c9751f34d87e6b1abbc3ff7f5c0910189bd1e93960af4773c52761fe,ec9ea02e59e84742cd933b5b19709b1f994ec5a5244ecbd419aeec8f4ce6196b,6.523347616195679,982df4d8c8a4a0205aa3194d3f998e2cbe4a5f97338cd25882ffc1c93457ef24,611fd708aef8d763dc916872b7bf4e8e37227514dbe28455d67660a2d18aac51,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,f634d6a37d5c5477a3c0c0f2986fc79f8a243967b8295ee4b023f0e83c238dd5,77a583d9908772d415a8728f797d7000d86c772b72c351316bf87bab91560daf,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,,"[256, 128, 64]",repeat_stratified
n15_f3_s42_rQ,15,3,42,Q,True,False,116,136,0.017313126981274435,0.017830430609388367,0.15027041967961874,2400,0,0,0,True,46a97ec9c9751f34d87e6b1abbc3ff7f5c0910189bd1e93960af4773c52761fe,00a01829b058a35662f47a3ac9c3357f42f526b7dc5c0c94145559178a5fc19c,11.878567218780518,982df4d8c8a4a0205aa3194d3f998e2cbe4a5f97338cd25882ffc1c93457ef24,611fd708aef8d763dc916872b7bf4e8e37227514dbe28455d67660a2d18aac51,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,f634d6a37d5c5477a3c0c0f2986fc79f8a243967b8295ee4b023f0e83c238dd5,77a583d9908772d415a8728f797d7000d86c772b72c351316bf87bab91560daf,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,,"[256, 128, 64]",repeat_stratified
n15_f4_s2026_rP,15,4,2026,P,True,False,96,116,0.044491452667072044,0.04225184594430773,0.1339537716543152,2400,0,0,0,True,9e649652572c00e2e27c32a956314af78faf72ebabc1b3d69144c618328fe82a,d72c199558a4180bbcfd048d8588af4a218ec8047166f2494b82db5c996d054b,10.280885696411133,92f3b38205c05500cfa9761cc4d26aae3db24d40ce8352199ded2e0b1974c3b5,e67f5fadb9252bba3db382e8bf559560896617811461200c7853b439c9e7148b,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,e309579630d381b8808dd8b82aa2a655c4617dba1014b20fc7250a554fd9eb2c,9d3ed2460464b781dbd5590fffa9a6021be25ea062ca9db06fea86bd08de4aea,a6d08532c1381f6c3854139de14e9ac7eee9986136b2e1208990a109a6bcd081,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,,"[256, 128, 64]",repeat_stratified
n15_f4_s2026_rQ,15,4,2026,Q,True,False,61,81,0.01913797482278782,0.019193141161429467,0.13405087110458327,2400,0,0,0,True,9e649652572c00e2e27c32a956314af78faf72ebabc1b3d69144c618328fe82a,810ae2fa87b4f24da5195a2c5b05a1307f69d59995505d2c7d118baac67305e3,7.012294292449951,92f3b38205c05500cfa9761cc4d26aae3db24d40ce8352199ded2e0b1974c3b5,e67f5fadb9252bba3db382e8bf559560896617811461200c7853b439c9e7148b,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,e309579630d381b8808dd8b82aa2a655c4617dba1014b20fc7250a554fd9eb2c,9d3ed2460464b781dbd5590fffa9a6021be25ea062ca9db06fea86bd08de4aea,a6d08532c1381f6c3854139de14e9ac7eee9986136b2e1208990a109a6bcd081,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,,"[256, 128, 64]",repeat_stratified
n15_f4_s3407_rP,15,4,3407,P,True,False,65,85,0.04526101190557693,0.04319744914763293,0.13738132599843206,2400,0,0,0,True,9e649652572c00e2e27c32a956314af78faf72ebabc1b3d69144c618328fe82a,d309f44dadbf7ea100108b0ab9af9e5f72a35a0773d9dc67db811352fa0a0603,7.417718172073364,b4bf71f3d812da4ca4b970dc45856419db45e62b4b1271968deb8b4e7d9591a5,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,e309579630d381b8808dd8b82aa2a655c4617dba1014b20fc7250a554fd9eb2c,9d3ed2460464b781dbd5590fffa9a6021be25ea062ca9db06fea86bd08de4aea,a6d08532c1381f6c3854139de14e9ac7eee9986136b2e1208990a109a6bcd081,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,,"[256, 128, 64]",repeat_stratified
n15_f4_s3407_rQ,15,4,3407,Q,True,False,40,60,0.019114851070258853,0.020193783301186395,0.13445218167541637,2400,0,0,0,True,9e649652572c00e2e27c32a956314af78faf72ebabc1b3d69144c618328fe82a,b61b4c199a934f9021ef63c51f96db467d7dd621f809dc3e30e216d29efb7918,5.535964250564575,b4bf71f3d812da4ca4b970dc45856419db45e62b4b1271968deb8b4e7d9591a5,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,e309579630d381b8808dd8b82aa2a655c4617dba1014b20fc7250a554fd9eb2c,9d3ed2460464b781dbd5590fffa9a6021be25ea062ca9db06fea86bd08de4aea,a6d08532c1381f6c3854139de14e9ac7eee9986136b2e1208990a109a6bcd081,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,,"[256, 128, 64]",repeat_stratified
n15_f4_s42_rP,15,4,42,P,True,False,101,121,0.04469736155120049,0.04603174266937187,0.13501474922435505,2400,0,0,0,True,9e649652572c00e2e27c32a956314af78faf72ebabc1b3d69144c618328fe82a,83ca8e607fc39e88480517a1a9ab44a1b93a86464018b54674dcb7fb7ab07400,10.329087018966675,982df4d8c8a4a0205aa3194d3f998e2cbe4a5f97338cd25882ffc1c93457ef24,611fd708aef8d763dc916872b7bf4e8e37227514dbe28455d67660a2d18aac51,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,e309579630d381b8808dd8b82aa2a655c4617dba1014b20fc7250a554fd9eb2c,9d3ed2460464b781dbd5590fffa9a6021be25ea062ca9db06fea86bd08de4aea,a6d08532c1381f6c3854139de14e9ac7eee9986136b2e1208990a109a6bcd081,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,,"[256, 128, 64]",repeat_stratified
n15_f4_s42_rQ,15,4,42,Q,True,False,58,78,0.018996176966868204,0.019151417854826307,0.13390683354830837,2400,0,0,0,True,9e649652572c00e2e27c32a956314af78faf72ebabc1b3d69144c618328fe82a,7433768dba30924e28efbf4dac369398e371241ff45e8cc9d1644957335dc068,6.924066066741943,982df4d8c8a4a0205aa3194d3f998e2cbe4a5f97338cd25882ffc1c93457ef24,611fd708aef8d763dc916872b7bf4e8e37227514dbe28455d67660a2d18aac51,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,e309579630d381b8808dd8b82aa2a655c4617dba1014b20fc7250a554fd9eb2c,9d3ed2460464b781dbd5590fffa9a6021be25ea062ca9db06fea86bd08de4aea,a6d08532c1381f6c3854139de14e9ac7eee9986136b2e1208990a109a6bcd081,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,,"[256, 128, 64]",repeat_stratified
n15_f5_s2026_rP,15,5,2026,P,True,False,76,96,0.04376542322735926,0.04128224303929602,0.1394800599516001,2400,0,0,0,True,8c8be8ea37864fb5598965fd36998652819d373e07480475caf54f897d5ceeb1,0c1a13f60f4f316aa040d29cced2a4ef934d5dcfcac112815e681604d4552b83,8.24252438545227,92f3b38205c05500cfa9761cc4d26aae3db24d40ce8352199ded2e0b1974c3b5,e67f5fadb9252bba3db382e8bf559560896617811461200c7853b439c9e7148b,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,6c2749c1f7e155e9fcd46af346b4d30214c7844953ad610beb21140d0e0d9e69,e52557e5cf7cd4959a0f3c0dffe3e9a33685e5e7af8481ab671c57fdc9b16b67,8683fac296e4a397ee2330834f9978f62c39422af36f1e1eb1d9bc8641b7cf01,a6d08532c1381f6c3854139de14e9ac7eee9986136b2e1208990a109a6bcd081,,"[256, 128, 64]",repeat_stratified
n15_f5_s2026_rQ,15,5,2026,Q,True,False,64,84,0.02017297972364989,0.019310434365875814,0.13691401330786718,2400,0,0,0,True,8c8be8ea37864fb5598965fd36998652819d373e07480475caf54f897d5ceeb1,45dcbfb65486834c8164651edec86143527e45326c176a227bc8d1f0e0c49c10,7.650039196014404,92f3b38205c05500cfa9761cc4d26aae3db24d40ce8352199ded2e0b1974c3b5,e67f5fadb9252bba3db382e8bf559560896617811461200c7853b439c9e7148b,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,6c2749c1f7e155e9fcd46af346b4d30214c7844953ad610beb21140d0e0d9e69,e52557e5cf7cd4959a0f3c0dffe3e9a33685e5e7af8481ab671c57fdc9b16b67,8683fac296e4a397ee2330834f9978f62c39422af36f1e1eb1d9bc8641b7cf01,a6d08532c1381f6c3854139de14e9ac7eee9986136b2e1208990a109a6bcd081,,"[256, 128, 64]",repeat_stratified
