beta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
5,20,0.15,87,2.973318,548.185393,1532.010890,-2.026682,-451.814607,532.010890,0.973536
5,20,0.15,88,2.040470,484.678819,1507.592092,-2.959530,-515.321181,507.592092,0.990152
5,20,0.15,89,3.419838,747.161830,1282.840101,-1.580162,-252.838170,282.840101,0.926523
5,20,0.15,90,2.270355,543.624512,1416.472700,-2.729645,-456.375488,416.472700,0.986673
5,20,0.15,91,2.584078,622.755810,1384.448203,-2.415922,-377.244190,384.448203,0.929008
5,20,0.15,92,3.733787,752.033471,1329.278902,-1.266213,-247.966529,329.278902,0.861024
5,20,0.15,93,2.137523,541.645769,1347.540874,-2.862477,-458.354231,347.540874,0.989673
5,20,0.15,94,1.952383,634.712530,1330.933628,-3.047617,-365.287470,330.933628,0.967884
5,20,0.15,95,3.898651,993.051485,1002.394089,-1.101349,-6.948515,2.394089,0.856623
5,20,0.15,96,2.684639,627.781577,1402.758307,-2.315361,-372.218423,402.758307,0.896803
5,20,0.15,97,2.113364,413.260177,1629.805129,-2.886636,-586.739823,629.805129,0.963408
5,20,0.15,98,3.412544,673.413257,1341.787337,-1.587456,-326.586743,341.787337,0.949717
5,20,0.15,99,14.768340,1735.256653,375.341838,9.768340,735.256653,-624.658162,0.819438
5,20,0.15,100,3.324214,548.738132,1412.803196,-1.675786,-451.261868,412.803196,0.861098
5,20,0.2,1,2.496369,578.265480,1404.824823,-2.503631,-421.734520,404.824823,0.970670
5,20,0.2,2,3.089181,736.812326,1311.287056,-1.910819,-263.187674,311.287056,0.919397
5,20,0.2,3,2.730726,458.500463,1491.039758,-2.269274,-541.499537,491.039758,0.811207
5,20,0.2,4,3.612394,784.296373,1221.517950,-1.387606,-215.703627,221.517950,0.769237
5,20,0.2,5,1.625758,348.435767,1587.721306,-3.374242,-651.564233,587.721306,0.947527
5,20,0.2,6,2.953278,704.314040,1345.518966,-2.046722,-295.685960,345.518966,0.956491
5,20,0.2,7,3.835720,609.069583,1481.145785,-1.164280,-390.930417,481.145785,0.616932
5,20,0.2,8,2.782329,475.432208,1484.182000,-2.217671,-524.567792,484.182000,0.924454
5,20,0.2,9,2.988749,752.674504,1154.082614,-2.011251,-247.325496,154.082614,0.926813
5,20,0.2,10,3.077944,701.889393,1235.838443,-1.922056,-298.110607,235.838443,0.926659
5,20,0.2,11,3.939102,753.285506,1225.819921,-1.060898,-246.714494,225.819921,0.475795
5,20,0.2,12,1.768876,522.155233,1397.254396,-3.231124,-477.844767,397.254396,0.980510
5,20,0.2,13,2.287742,673.933328,1246.089029,-2.712258,-326.066672,246.089029,0.935127
5,20,0.2,14,1.876220,521.293200,1397.231720,-3.123780,-478.706800,397.231720,0.970870
5,20,0.2,15,2.827545,900.628932,1065.053721,-2.172455,-99.371068,65.053721,0.921732
5,20,0.2,16,2.541506,584.251463,1429.941389,-2.458494,-415.748537,429.941389,0.941446
5,20,0.2,17,3.075974,404.297793,1529.265941,-1.924026,-595.702207,529.265941,0.920071
5,20,0.2,18,3.045688,823.892172,1257.764520,-1.954312,-176.107828,257.764520,0.936487
5,20,0.2,19,3.691018,919.210082,1060.808222,-1.308982,-80.789918,60.808222,0.665988
5,20,0.2,20,2.610478,515.403331,1490.987542,-2.389522,-484.596669,490.987542,0.956161
5,20,0.2,21,2.870816,755.901399,1232.611849,-2.129184,-244.098601,232.611849,0.970936
5,20,0.2,22,2.933765,773.180130,1282.592002,-2.066235,-226.819870,282.592002,0.943474
5,20,0.2,23,2.014620,373.191750,1541.271097,-2.985380,-626.808250,541.271097,0.977978
5,20,0.2,24,1.735831,490.003019,1405.357630,-3.264169,-509.996981,405.357630,0.977032
5,20,0.2,25,3.592232,900.750402,1049.431075,-1.407768,-99.249598,49.431075,0.785004
5,20,0.2,26,1.825443,533.848262,1498.739924,-3.174557,-466.151738,498.739924,0.987134
5,20,0.2,27,2.701234,783.233961,1233.996572,-2.298766,-216.766039,233.996572,0.942367
5,20,0.2,28,3.174482,648.546768,1340.003173,-1.825518,-351.453232,340.003173,0.701753
5,20,0.2,29,1.648290,505.664952,1451.798731,-3.351710,-494.335048,451.798731,0.967222
5,20,0.2,30,3.106375,542.699402,1426.653486,-1.893625,-457.300598,426.653486,0.938811
5,20,0.2,31,2.712691,834.961620,1189.414785,-2.287309,-165.038380,189.414785,0.894862
5,20,0.2,32,2.725445,576.229733,1486.962873,-2.274555,-423.770267,486.962873,0.909964
5,20,0.2,33,3.367500,976.505022,1023.643500,-1.632500,-23.494978,23.643500,0.840257
5,20,0.2,34,4.126111,818.665866,1234.513883,-0.873889,-181.334134,234.513883,0.263489
5,20,0.2,35,2.383222,582.245001,1345.898927,-2.616778,-417.754999,345.898927,0.972017
5,20,0.2,36,2.802966,549.014553,1426.883598,-2.197034,-450.985447,426.883598,0.954733
5,20,0.2,37,2.793093,523.278134,1555.682775,-2.206907,-476.721866,555.682775,0.966554
5,20,0.2,38,1.993647,478.022440,1513.750566,-3.006353,-521.977560,513.750566,0.989728
5,20,0.2,39,3.146647,698.871297,1328.845902,-1.853353,-301.128703,328.845902,0.904857
5,20,0.2,40,2.204613,533.349865,1426.038946,-2.795387,-466.650135,426.038946,0.985630
5,20,0.2,41,2.413061,593.868356,1411.420755,-2.586939,-406.131644,411.420755,0.921520
5,20,0.2,42,3.467883,697.746141,1379.716212,-1.532117,-302.253859,379.716212,0.800643
5,20,0.2,43,2.083224,533.098429,1355.482158,-2.916776,-466.901571,355.482158,0.988981
5,20,0.2,44,1.894851,623.285262,1341.222357,-3.105149,-376.714738,341.222357,0.967113
5,20,0.2,45,3.603058,915.836616,1074.417603,-1.396942,-84.163384,74.417603,0.786214
5,20,0.2,46,2.473801,595.524105,1433.643896,-2.526199,-404.475895,433.643896,0.889956
5,20,0.2,47,2.028208,402.408049,1639.628578,-2.971792,-597.591951,639.628578,0.961096
5,20,0.2,48,3.155550,631.596690,1381.512331,-1.844450,-368.403310,381.512331,0.931981
5,20,0.2,49,14.768340,1735.256653,375.341838,9.768340,735.256653,-624.658162,0.819438
5,20,0.2,50,3.142587,516.718700,1441.821184,-1.857413,-483.281300,441.821184,0.814094
5,20,0.2,51,3.347418,900.381463,1090.352423,-1.652582,-99.618537,90.352423,0.878081
5,20,0.2,52,2.648887,551.925022,1394.337709,-2.351113,-448.074978,394.337709,0.978848
5,20,0.2,53,2.744065,476.703675,1464.383399,-2.255935,-523.296325,464.383399,0.874391
5,20,0.2,54,3.088604,699.245382,1291.070967,-1.911396,-300.754618,291.070967,0.904075
5,20,0.2,55,1.991061,591.548548,1493.095501,-3.008939,-408.451452,493.095501,0.962786
5,20,0.2,56,2.298716,540.210292,1489.542457,-2.701284,-459.789708,489.542457,0.948801
5,20,0.2,57,1.751389,410.216444,1485.616994,-3.248611,-589.783556,485.616994,0.973780
5,20,0.2,58,2.309735,638.850120,1372.820150,-2.690265,-361.149880,372.820150,0.973647
5,20,0.2,59,4.173879,740.420801,1212.741800,-0.826121,-259.579199,212.741800,0.190139
5,20,0.2,60,3.694961,743.854939,1258.548528,-1.305039,-256.145061,258.548528,0.695183
5,20,0.2,61,2.015420,444.585619,1542.349557,-2.984580,-555.414381,542.349557,0.966815
5,20,0.2,62,2.445207,774.625655,1272.237383,-2.554793,-225.374345,272.237383,0.961305
5,20,0.2,63,3.355348,741.158476,1259.990468,-1.644652,-258.841524,259.990468,0.862556
5,20,0.2,64,2.416537,396.464629,1508.261755,-2.583463,-603.535371,508.261755,0.969641
5,20,0.2,65,1.691776,372.920630,1576.569130,-3.308224,-627.079370,576.569130,0.976149
5,20,0.2,66,2.976808,917.918039,1040.938626,-2.023192,-82.081961,40.938626,0.889526
5,20,0.2,67,3.688473,601.779136,1455.015810,-1.311527,-398.220864,455.015810,0.686371
5,20,0.2,68,2.853908,743.286750,1250.613197,-2.146092,-256.713250,250.613197,0.961701
5,20,0.2,69,2.784128,633.351447,1325.508474,-2.215872,-366.648553,325.508474,0.960003
5,20,0.2,70,3.463634,919.328409,1110.825733,-1.536366,-80.671591,110.825733,0.750495
5,20,0.2,71,3.200598,809.859350,1217.874835,-1.799402,-190.140650,217.874835,0.893016
5,20,0.2,72,3.001755,577.297359,1408.560806,-1.998245,-422.702641,408.560806,0.928785
5,20,0.2,73,2.592529,696.881120,1321.313872,-2.407471,-303.118880,321.313872,0.977239
5,20,0.2,74,2.820519,687.086764,1259.697251,-2.179481,-312.913236,259.697251,0.931609
5,20,0.2,75,3.065576,861.352981,1128.240936,-1.934424,-138.647019,128.240936,0.875056
5,20,0.2,76,2.356414,479.964765,1449.833460,-2.643586,-520.035235,449.833460,0.957546
5,20,0.2,77,2.028911,336.365706,1648.854043,-2.971089,-663.634294,648.854043,0.953385
5,20,0.2,78,2.472995,630.133041,1391.479630,-2.527005,-369.866959,391.479630,0.955694
5,20,0.2,79,3.501404,692.797665,1290.460974,-1.498596,-307.202335,290.460974,0.798050
5,20,0.2,80,2.931357,749.961848,1213.846749,-2.068643,-250.038152,213.846749,0.901850
5,20,0.2,81,2.353022,640.185676,1323.073475,-2.646978,-359.814324,323.073475,0.973218
5,20,0.2,82,3.528764,696.785166,1230.162152,-1.471236,-303.214834,230.162152,0.800591
5,20,0.2,83,2.509272,709.159749,1206.056552,-2.490728,-290.840251,206.056552,0.924203
5,20,0.2,84,2.769633,695.122093,1340.501931,-2.230367,-304.877907,340.501931,0.875640
5,20,0.2,85,2.395074,475.580146,1499.002212,-2.604926,-524.419854,499.002212,0.968231
5,20,0.2,86,2.661374,661.820346,1304.786206,-2.338626,-338.179654,304.786206,0.942388
5,20,0.2,87,2.218001,561.604497,1424.980337,-2.781999,-438.395503,424.980337,0.936237
5,20,0.2,88,2.099770,486.414509,1426.583266,-2.900230,-513.585491,426.583266,0.965757
5,20,0.2,89,2.760868,688.163880,1377.830347,-2.239132,-311.836120,377.830347,0.960341
5,20,0.2,90,2.881354,494.318925,1539.561761,-2.118646,-505.681075,539.561761,0.922744
5,20,0.2,91,2.951808,848.714450,1175.977496,-2.048192,-151.285550,175.977496,0.940886
5,20,0.2,92,2.343199,681.133367,1300.786941,-2.656801,-318.866633,300.786941,0.970929
5,20,0.2,93,3.199258,785.725202,1234.376360,-1.800742,-214.274798,234.376360,0.912769
5,20,0.2,94,3.313818,707.933910,1245.083900,-1.686182,-292.066090,245.083900,0.864533
5,20,0.2,95,2.948495,752.678793,1233.939653,-2.051505,-247.321207,233.939653,0.943157
5,20,0.2,96,2.843540,831.060998,1161.889437,-2.156460,-168.939002,161.889437,0.815949
5,20,0.2,97,5.401167,848.130713,1134.396673,0.401167,-151.869287,134.396673,-14.287565
5,20,0.2,98,1.715254,505.533850,1456.600636,-3.284746,-494.466150,456.600636,0.980291
5,20,0.2,99,2.273166,841.241637,1151.689244,-2.726834,-158.758363,151.689244,0.964140
5,20,0.2,100,3.048725,714.411865,1151.396017,-1.951275,-285.588135,151.396017,0.893481
5,30,0,1,2.096556,524.290542,1404.731436,-2.903444,-475.709458,404.731436,0.983051
5,30,0,2,11.965869,2019.543597,0.000000,6.965869,1019.543597,-1000.000000,0.984755
5,30,0,3,4.534940,688.188173,1271.439033,-0.465060,-311.811827,271.439033,0.960649
5,30,0,4,4.657924,765.316954,1222.055711,-0.342076,-234.683046,222.055711,0.967007
5,30,0,5,4.349623,1098.374048,895.969109,-0.650377,98.374048,-104.030891,0.983910
5,30,0,6,3.842524,840.287164,1170.889998,-1.157476,-159.712836,170.889998,0.944583
5,30,0,7,12.393865,2056.764922,0.000000,7.393865,1056.764922,-1000.000000,0.903135
5,30,0,8,3.126634,621.338948,1337.351991,-1.873366,-378.661052,337.351991,0.979056
5,30,0,9,10.382422,1692.669121,286.142724,5.382422,692.669121,-713.857276,0.985378
5,30,0,10,10.197618,1908.116473,26.954060,5.197618,908.116473,-973.045940,0.977758
5,30,0,11,10.784754,2022.010448,0.000000,5.784754,1022.010448,-1000.000000,0.942859
5,30,0,12,4.706476,1051.457276,964.085925,-0.293524,51.457276,-35.914075,0.983894
5,30,0,13,4.218737,707.268594,1342.734467,-0.781263,-292.731406,342.734467,0.982419
5,30,0,14,4.103180,811.438574,1165.491279,-0.896820,-188.561426,165.491279,0.984177
5,30,0,15,4.145290,1017.058281,1002.625655,-0.854710,17.058281,2.625655,0.977739
5,30,0,16,4.767111,1150.424976,820.131075,-0.232889,150.424976,-179.868925,0.979575
5,30,0,17,12.101678,2006.974234,0.000000,7.101678,1006.974234,-1000.000000,0.950268
5,30,0,18,2.519122,658.043945,1282.659987,-2.480878,-341.956055,282.659987,0.948617
5,30,0,19,10.674780,2004.697595,0.000000,5.674780,1004.697595,-1000.000000,0.976280
5,30,0,20,4.272648,1053.003710,930.228962,-0.727352,53.003710,-69.771038,0.963605
5,30,0,21,10.204126,2069.929496,0.000000,5.204126,1069.929496,-1000.000000,0.981508
5,30,0,22,8.903355,1810.447742,186.749491,3.903355,810.447742,-813.250509,0.992551
5,30,0,23,8.886827,2020.433464,0.000000,3.886827,1020.433464,-1000.000000,0.986019
5,30,0,24,12.699576,1932.575432,0.000000,7.699576,932.575432,-1000.000000,0.980188
5,30,0,25,3.222932,713.592291,1247.678226,-1.777068,-286.407709,247.678226,0.963701
5,30,0,26,9.415216,2037.945546,0.000000,4.415216,1037.945546,-1000.000000,0.976525
5,30,0,27,2.501257,588.111597,1405.381895,-2.498743,-411.888403,405.381895,0.969665
5,30,0,28,7.247621,1500.125411,506.803717,2.247621,500.125411,-493.196283,0.977007
5,30,0,29,2.432910,480.664329,1519.967550,-2.567090,-519.335671,519.967550,0.975460
5,30,0,30,4.428712,891.234944,1154.618666,-0.571288,-108.765056,154.618666,0.952377
5,30,0,31,10.926107,1979.107483,0.000000,5.926107,979.107483,-1000.000000,0.972727
5,30,0,32,10.699232,2002.923348,0.000000,5.699232,1002.923348,-1000.000000,0.971777
5,30,0,33,10.850461,2036.879445,0.000000,5.850461,1036.879445,-1000.000000,0.983226
5,30,0,34,10.419383,2049.482670,0.000000,5.419383,1049.482670,-1000.000000,0.925518
5,30,0,35,9.484218,1305.991158,721.154410,4.484218,305.991158,-278.845590,0.977621
5,30,0,36,12.164250,1968.955282,0.000000,7.164250,968.955282,-1000.000000,0.912113
5,30,0,37,3.899690,919.401423,1081.284041,-1.100310,-80.598577,81.284041,0.988412
5,30,0,38,2.176312,489.541001,1492.532418,-2.823688,-510.458999,492.532418,0.983596
5,30,0,39,1.492570,388.753572,1566.328426,-3.507430,-611.246428,566.328426,0.965074
5,30,0,40,3.119869,589.516858,1390.202541,-1.880131,-410.483142,390.202541,0.988493
5,30,0,41,10.705246,1925.739863,73.364570,5.705246,925.739863,-926.635430,0.984650
5,30,0,42,9.674868,2047.597817,0.000000,4.674868,1047.597817,-1000.000000,0.976934
5,30,0,43,10.593923,1997.295372,0.000000,5.593923,997.295372,-1000.000000,0.957569
5,30,0,44,4.532476,528.383406,1416.807216,-0.467524,-471.616594,416.807216,0.970914
5,30,0,45,5.852059,1178.017552,858.579783,0.852059,178.017552,-141.420217,0.984867
5,30,0,46,10.248021,2058.194445,0.000000,5.248021,1058.194445,-1000.000000,0.980619
5,30,0,47,4.465290,828.419872,1119.811064,-0.534710,-171.580128,119.811064,0.974602
5,30,0,48,12.088512,2030.104499,0.000000,7.088512,1030.104499,-1000.000000,0.988130
5,30,0,49,2.941395,469.654344,1542.719562,-2.058605,-530.345656,542.719562,0.974629
5,30,0,50,4.895871,916.347322,1076.662411,-0.104129,-83.652678,76.662411,0.978720
5,30,0,51,8.413974,1611.679768,464.618655,3.413974,611.679768,-535.381345,0.962482
5,30,0,52,2.229599,541.094889,1430.649271,-2.770401,-458.905111,430.649271,0.981449
5,30,0,53,5.079050,1115.835809,888.602491,0.079050,115.835809,-111.397509,0.988456
5,30,0,54,10.983346,2002.688330,0.000000,5.983346,1002.688330,-1000.000000,0.984031
5,30,0,55,9.165159,2042.480066,0.000000,4.165159,1042.480066,-1000.000000,0.975744
5,30,0,56,9.592446,2009.439973,0.000000,4.592446,1009.439973,-1000.000000,0.972311
5,30,0,57,4.263773,983.767432,1046.745594,-0.736227,-16.232568,46.745594,0.979735
5,30,0,58,10.797494,2050.027526,0.000000,5.797494,1050.027526,-1000.000000,0.972148
5,30,0,59,2.747662,631.318291,1383.378055,-2.252338,-368.681709,383.378055,0.988644
5,30,0,60,8.795314,2000.156856,0.000000,3.795314,1000.156856,-1000.000000,0.978411
5,30,0,61,3.551888,821.091185,1128.867298,-1.448112,-178.908815,128.867298,0.957947
5,30,0,62,4.575190,812.527131,1253.596301,-0.424810,-187.472869,253.596301,0.976923
5,30,0,63,10.818265,2061.935132,0.000000,5.818265,1061.935132,-1000.000000,0.983013
5,30,0,64,5.555202,1131.385789,908.987324,0.555202,131.385789,-91.012676,0.984483
5,30,0,65,2.007947,468.984474,1454.264704,-2.992053,-531.015526,454.264704,0.994066
5,30,0,66,5.201459,1316.772019,618.300450,0.201459,316.772019,-381.699550,0.975161
5,30,0,67,2.575661,524.804048,1352.489464,-2.424339,-475.195952,352.489464,0.972706
5,30,0,68,8.026833,1275.712223,700.014966,3.026833,275.712223,-299.985034,0.960354
5,30,0,69,9.572006,1996.889909,0.000000,4.572006,996.889909,-1000.000000,0.982754
5,30,0,70,6.369899,1586.671262,396.755153,1.369899,586.671262,-603.244847,0.978159
5,30,0,71,4.399349,888.647862,1148.730912,-0.600651,-111.352138,148.730912,0.979662
5,30,0,72,2.207562,438.974336,1516.680345,-2.792438,-561.025664,516.680345,0.971192
5,30,0,73,9.584055,2020.185301,0.000000,4.584055,1020.185301,-1000.000000,0.935580
5,30,0,74,4.161828,736.226957,1257.726175,-0.838172,-263.773043,257.726175,0.983765
5,30,0,75,3.988718,852.650635,1136.748215,-1.011282,-147.349365,136.748215,0.982018
5,30,0,76,10.831079,2020.060125,0.000000,5.831079,1020.060125,-1000.000000,0.925795
5,30,0,77,10.717017,1947.032332,0.000000,5.717017,947.032332,-1000.000000,0.975322
5,30,0,78,7.685124,1955.045723,0.000000,2.685124,955.045723,-1000.000000,0.969204
5,30,0,79,9.105203,1824.656864,203.054344,4.105203,824.656864,-796.945656,0.974013
5,30,0,80,9.088346,1807.391230,217.243479,4.088346,807.391230,-782.756521,0.974609
5,30,0,81,8.454451,1984.408405,0.000000,3.454451,984.408405,-1000.000000,0.981709
5,30,0,82,5.952849,1042.030541,937.531967,0.952849,42.030541,-62.468033,0.986236
5,30,0,83,9.253496,1637.620785,353.465253,4.253496,637.620785,-646.534747,0.979439
5,30,0,84,12.200176,2008.888420,0.000000,7.200176,1008.888420,-1000.000000,0.925940
5,30,0,85,2.129360,544.915157,1520.758568,-2.870640,-455.084843,520.758568,0.971597
5,30,0,86,8.897938,2002.131699,0.000000,3.897938,1002.131699,-1000.000000,0.957819
5,30,0,87,5.477255,1042.999128,1008.949692,0.477255,42.999128,8.949692,0.975513
5,30,0,88,1.949885,453.408411,1468.543284,-3.050115,-546.591589,468.543284,0.994897
5,30,0,89,9.872956,1992.299148,0.000000,4.872956,992.299148,-1000.000000,0.924012
5,30,0,90,6.121994,1098.052096,935.715808,1.121994,98.052096,-64.284192,0.961291
5,30,0,91,2.483499,522.350235,1454.190436,-2.516501,-477.649765,454.190436,0.975580
5,30,0,92,2.060827,584.080588,1333.539881,-2.939173,-415.919412,333.539881,0.989054
5,30,0,93,4.894911,1089.434505,891.720849,-0.105089,89.434505,-108.279151,0.989125
5,30,0,94,10.112900,2075.264806,0.000000,5.112900,1075.264806,-1000.000000,0.970712
5,30,0,95,10.676679,2060.348836,0.000000,5.676679,1060.348836,-1000.000000,0.946441
5,30,0,96,3.226919,766.959092,1223.066452,-1.773081,-233.040908,223.066452,0.986584
5,30,0,97,9.326645,1943.469091,63.187351,4.326645,943.469091,-936.812649,0.984927
5,30,0,98,12.216836,1959.594780,0.000000,7.216836,959.594780,-1000.000000,0.970053
5,30,0,99,1.843632,455.556956,1507.585666,-3.156368,-544.443044,507.585666,0.987948
5,30,0,100,10.951280,2003.811686,0.000000,5.951280,1003.811686,-1000.000000,0.960240
5,30,0.05,1,4.080318,876.793405,1192.285260,-0.919682,-123.206595,192.285260,0.955108
5,30,0.05,2,2.144947,528.263890,1442.489574,-2.855053,-471.736110,442.489574,0.981299
5,30,0.05,3,3.475051,835.045426,1165.210143,-1.524949,-164.954574,165.210143,0.986879
5,30,0.05,4,5.116378,1040.724852,957.774981,0.116378,40.724852,-42.225019,0.966477
5,30,0.05,5,5.142425,1259.227103,779.881746,0.142425,259.227103,-220.118254,0.957140
5,30,0.05,6,4.963662,1129.255508,873.030027,-0.036338,129.255508,-126.969973,0.957815
5,30,0.05,7,3.462360,837.774313,1189.263788,-1.537640,-162.225687,189.263788,0.979287
5,30,0.05,8,3.381777,780.884280,1259.107739,-1.618223,-219.115720,259.107739,0.972188
5,30,0.05,9,2.512481,596.616190,1416.878317,-2.487519,-403.383810,416.878317,0.988949
5,30,0.05,10,4.831200,1210.841879,784.744358,-0.168800,210.841879,-215.255642,0.963800
5,30,0.05,11,2.637860,660.321946,1282.479789,-2.362140,-339.678054,282.479789,0.957465
5,30,0.05,12,2.996478,591.230331,1469.617849,-2.003522,-408.769669,469.617849,0.976092
5,30,0.05,13,5.405166,1132.368320,925.333413,0.405166,132.368320,-74.666587,0.963345
5,30,0.05,14,3.731450,825.648771,1210.228175,-1.268550,-174.351229,210.228175,0.982456
5,30,0.05,15,1.956421,462.363123,1460.438455,-3.043579,-537.636877,460.438455,0.994402
5,30,0.05,16,3.262646,924.819192,1004.283847,-1.737354,-75.180808,4.283847,0.974801
5,30,0.05,17,2.389843,498.957605,1376.647070,-2.610157,-501.042395,376.647070,0.972459
5,30,0.05,18,3.703298,664.476730,1303.067046,-1.296702,-335.523270,303.067046,0.954252
5,30,0.05,19,5.533338,1245.846594,747.018996,0.533338,245.846594,-252.981004,0.963320
5,30,0.05,20,4.210247,1128.586664,849.187929,-0.789753,128.586664,-150.812071,0.973653
5,30,0.05,21,3.409987,732.526617,1301.694075,-1.590013,-267.473383,301.694075,0.979126
5,30,0.05,22,2.090670,425.047027,1529.617366,-2.909330,-574.952973,529.617366,0.971717
5,30,0.05,23,5.838307,1321.214731,695.770903,0.838307,321.214731,-304.229097,0.902636
5,30,0.05,24,3.500978,642.821617,1348.586568,-1.499022,-357.178383,348.586568,0.982483
5,30,0.05,25,3.025908,695.906031,1289.332336,-1.974092,-304.093969,289.332336,0.980545
5,30,0.05,26,5.180610,1077.157611,938.869178,0.180610,77.157611,-61.130822,0.893244
5,30,0.05,27,4.759412,980.014015,962.799618,-0.240588,-19.985985,-37.200382,0.959991
5,30,0.05,28,5.021229,1372.352680,578.866920,0.021229,372.352680,-421.133080,0.951777
5,30,0.05,29,3.759798,876.642447,1143.100402,-1.240202,-123.357553,143.100402,0.972672
5,30,0.05,30,4.859817,1049.212258,968.948148,-0.140183,49.212258,-31.051852,0.962657
5,30,0.05,31,4.997060,1275.304972,704.739749,-0.002940,275.304972,-295.260251,0.968092
5,30,0.05,32,3.554931,694.661686,1280.286587,-1.445069,-305.338314,280.286587,0.983987
5,30,0.05,33,4.307580,863.260112,1122.666814,-0.692420,-136.739888,122.666814,0.973883
5,30,0.05,34,5.889932,1027.767436,973.871823,0.889932,27.767436,-26.128177,0.874128
5,30,0.05,35,1.970089,521.855744,1542.236119,-3.029911,-478.144256,542.236119,0.972614
5,30,0.05,36,4.466099,1131.541422,865.519461,-0.533901,131.541422,-134.480539,0.941102
5,30,0.05,37,3.694645,763.928472,1283.744992,-1.305355,-236.071528,283.744992,0.974012
5,30,0.05,38,1.926060,450.416106,1471.323031,-3.073940,-549.583894,471.323031,0.995041
5,30,0.05,39,5.713693,1204.209861,780.063044,0.713693,204.209861,-219.936956,0.875422
5,30,0.05,40,4.180333,797.203229,1231.741623,-0.819667,-202.796771,231.741623,0.956604
5,30,0.05,41,2.159106,480.843154,1493.683996,-2.840894,-519.156846,493.683996,0.976660
5,30,0.05,42,1.991793,573.296162,1343.664042,-3.008207,-426.703838,343.664042,0.989404
5,30,0.05,43,3.552457,852.465502,1124.981532,-1.447543,-147.534498,124.981532,0.987943
5,30,0.05,44,6.051026,1316.881245,753.757514,1.051026,316.881245,-246.242486,0.938482
5,30,0.05,45,6.226287,1266.983471,788.060999,1.226287,266.983471,-211.939001,0.899441
5,30,0.05,46,2.842102,702.265106,1285.667955,-2.157898,-297.734894,285.667955,0.986539
5,30,0.05,47,4.707796,1084.902932,915.835340,-0.292204,84.902932,-84.164660,0.977184
5,30,0.05,48,4.000000,753.672772,1198.425696,-1.000000,-246.327228,198.425696,0.960601
5,30,0.05,49,1.818264,452.394721,1510.527400,-3.181736,-547.605279,510.527400,0.988306
5,30,0.05,50,4.194291,877.766122,1117.689673,-0.805709,-122.233878,117.689673,0.949830
5,30,0.05,51,4.527991,990.696609,994.194388,-0.472009,-9.303391,-5.805612,0.974071
5,30,0.05,52,2.068007,431.158384,1570.736978,-2.931993,-568.841616,570.736978,0.961978
5,30,0.05,53,5.843638,1057.330855,916.128232,0.843638,57.330855,-83.871768,0.898093
5,30,0.05,54,2.203101,531.782733,1465.300028,-2.796899,-468.217267,465.300028,0.950546
5,30,0.05,55,6.510740,1431.680712,572.991863,1.510740,431.680712,-427.008137,0.870762
5,30,0.05,56,5.165756,1286.347656,749.965512,0.165756,286.347656,-250.034488,0.959161
5,30,0.05,57,2.651423,525.817122,1456.126163,-2.348577,-474.182878,456.126163,0.985794
5,30,0.05,58,5.843822,815.861615,1138.642143,0.843822,-184.138385,138.642143,0.869024
5,30,0.05,59,1.754367,397.860295,1528.048880,-3.245633,-602.139705,528.048880,0.985970
5,30,0.05,60,3.818195,902.613257,1121.834620,-1.181805,-97.386743,121.834620,0.979036
5,30,0.05,61,4.576497,977.042862,962.232229,-0.423503,-22.957138,-37.767771,0.965966
5,30,0.05,62,4.219029,840.508050,1149.029523,-0.780971,-159.491950,149.029523,0.963302
5,30,0.05,63,4.970369,842.878279,1120.650825,-0.029631,-157.121721,120.650825,0.944833
5,30,0.05,64,4.031138,774.461167,1228.497878,-0.968862,-225.538833,228.497878,0.989292
5,30,0.05,65,5.800417,1095.157675,937.300370,0.800417,95.157675,-62.699630,0.936370
5,30,0.05,66,4.184472,941.606326,1093.183644,-0.815528,-58.393674,93.183644,0.982145
5,30,0.05,67,3.029518,559.850910,1461.228111,-1.970482,-440.149090,461.228111,0.988335
5,30,0.05,68,3.692350,694.652146,1333.560850,-1.307650,-305.347854,333.560850,0.966416
5,30,0.05,69,4.153189,929.799808,1075.631372,-0.846811,-70.200192,75.631372,0.981383
5,30,0.05,70,3.053126,506.480103,1508.473475,-1.946874,-493.519897,508.473475,0.990223
5,30,0.05,71,2.481161,537.304491,1445.422225,-2.518839,-462.695509,445.422225,0.973745
5,30,0.05,72,3.911380,809.784175,1196.662400,-1.088620,-190.215825,196.662400,0.953594
5,30,0.05,73,2.258350,424.621983,1534.479782,-2.741650,-575.378017,534.479782,0.975922
5,30,0.05,74,3.535360,1014.562006,946.402345,-1.464640,14.562006,-53.597655,0.981134
5,30,0.05,75,5.822004,1236.193037,779.382984,0.822004,236.193037,-220.617016,0.930026
5,30,0.05,76,4.909178,1052.335312,966.182402,-0.090822,52.335312,-33.817598,0.972380
5,30,0.05,77,3.676246,803.887682,1171.395992,-1.323754,-196.112318,171.395992,0.983344
5,30,0.05,78,2.844040,707.782111,1277.780854,-2.155960,-292.217889,277.780854,0.971570
5,30,0.05,79,2.592141,491.733910,1484.203245,-2.407859,-508.266090,484.203245,0.979830
5,30,0.05,80,3.320901,677.595179,1353.675376,-1.679099,-322.404821,353.675376,0.970015
