level,group,delta,mean_composite,mean_bias_beta,mean_bias_gamma,mean_bias_eta,mean_sd_beta,mean_sd_gamma,mean_sd_eta
L4,beta=2.0_n=10_g=0.1,0.5,0.8957695759999998,-0.492781128,0.1888884719999999,-0.214099976,0.5409760689392216,0.1642506955469367,0.2145230657470904
L4,beta=2.0_n=10_g=0.5,0.0,0.6315816840000001,0.407378022,-0.11174986,0.1124538020000001,1.128771258780456,0.3404513050989753,0.4181898876572942
L4,beta=2.0_n=10_g=0.5,0.02,0.37234463200000023,0.2450889360000001,-0.06452761,0.0627280860000001,0.9865124534101324,0.3203252249020658,0.3983894488414861
L4,beta=2.0_n=10_g=0.5,0.04,0.17931913599999968,0.1252055799999998,-0.02895488,0.0251586759999999,0.8887807629118014,0.3016374330749977,0.3804384136193313
L4,beta=2.0_n=10_g=0.5,0.06,0.039646963999999896,0.0341951439999999,-0.001715544,-0.003736276,0.8168749414431334,0.2860384562205616,0.3654411922814559
L4,beta=2.0_n=10_g=0.5,0.08,0.0910188079999999,-0.0414153940000001,0.0213332319999999,-0.0282701819999999,0.7526072856057217,0.2707338303175038,0.3499117410951587
L4,beta=2.0_n=10_g=0.5,0.1,0.1965643,-0.1057361839999999,0.041260618,-0.0495674980000001,0.695895740034035,0.2559417286712789,0.3344833067133392
L4,beta=2.0_n=10_g=0.5,0.12,0.28498710999999965,-0.1593381059999998,0.0580381319999999,-0.0676108719999999,0.6498212733444272,0.2431614349285008,0.3207391176749187
L4,beta=2.0_n=10_g=0.5,0.14,0.3597370360000001,-0.2045050840000002,0.0722403,-0.0829916519999999,0.6121411237793002,0.2324220434789865,0.3089201345470314
L4,beta=2.0_n=10_g=0.5,0.16,0.4237333879999998,-0.2430491539999997,0.084410796,-0.0962734380000001,0.5810242114401926,0.2234160534809179,0.2988024246642732
L4,beta=2.0_n=10_g=0.5,0.18,0.479474902,-0.2764868200000001,0.095032106,-0.1079559759999999,0.5548780432265431,0.2157203399678632,0.2899763772836617
L4,beta=2.0_n=10_g=0.5,0.2,0.528586148,-0.3058131000000001,0.1044139319999999,-0.118359116,0.5329118107439192,0.2091010355897856,0.2821959448232095
L4,beta=2.0_n=10_g=0.5,0.22,0.5723611899999997,-0.3317917739999998,0.112815216,-0.1277541999999999,0.5143815234854157,0.2033208935969332,0.2752327719861397
L4,beta=2.0_n=10_g=0.5,0.24,0.6102678619999999,-0.352813536,0.1207261880000001,-0.1367281379999999,0.5099470134030182,0.1983753740891916,0.2690163461312166
L4,beta=2.0_n=10_g=0.5,0.26,0.6453603080000002,-0.3725370460000001,0.127895696,-0.1449275660000001,0.502333689152299,0.1936600392212341,0.2628259065194929
L4,beta=2.0_n=10_g=0.5,0.28,0.6774514499999998,-0.3914645099999998,0.134028672,-0.151958268,0.4912875599572815,0.1898693627651024,0.2580418691382794
L4,beta=2.0_n=10_g=0.5,0.3,0.706930792,-0.4087255760000001,0.1396925999999999,-0.158512616,0.4817073960021192,0.1864647501781449,0.2536627783309599
L4,beta=2.0_n=10_g=0.5,0.32,0.7341494600000001,-0.4245167040000002,0.1449619559999999,-0.1646708,0.473439428423303,0.1833805834380462,0.2496223502928522
L4,beta=2.0_n=10_g=0.5,0.34,0.7585288779999998,-0.4371021719999999,0.1503295359999999,-0.17109717,0.4725446637111652,0.1802801248195891,0.2455505452776299
L4,beta=2.0_n=10_g=0.5,0.36,0.7805188220000001,-0.4477733360000002,0.155443062,-0.1773024239999999,0.4751775379876231,0.1775295720246423,0.2419463987905744
L4,beta=2.0_n=10_g=0.5,0.38,0.8010420300000001,-0.458182372,0.1600017019999999,-0.1828579560000001,0.4757131905313965,0.1751460809169715,0.2389334295935768
L4,beta=2.0_n=10_g=0.5,0.4,0.8209943879999999,-0.468706292,0.1642401179999999,-0.188047978,0.4742539594821827,0.172982368707714,0.2358054046698177
L4,beta=2.0_n=10_g=0.5,0.42,0.839824422,-0.478645272,0.168216262,-0.192962888,0.4725693139245376,0.1709586506733176,0.2328358907918474
L4,beta=2.0_n=10_g=0.5,0.44,0.8573934099999998,-0.4877189880000001,0.17199045,-0.1976839719999998,0.4717269341879734,0.1691436383634606,0.2299461615056567
L4,beta=2.0_n=10_g=0.5,0.46,0.8741446519999998,-0.4967446559999999,0.1754144639999999,-0.201985532,0.469641908760496,0.1674475349925668,0.2272564536588304
L4,beta=2.0_n=10_g=0.5,0.48,0.8883024139999998,-0.500931426,0.1796774759999999,-0.2076935119999999,0.4773233158735718,0.1656511381672871,0.2232583165707334
L4,beta=2.0_n=10_g=0.5,0.5,0.90161811,-0.5056098520000001,0.1833800099999999,-0.212628248,0.4826503112958138,0.1637116881356439,0.2204736983492272
L4,beta=2.0_n=10_g=1.0,0.0,1.279192724,0.7990089400000002,-0.2358238099999999,0.2443599739999999,1.6824671597211938,0.5194925599769613,0.5900174358631229
L4,beta=2.0_n=10_g=1.0,0.02,0.6419276499999993,0.4098134419999995,-0.1139344359999999,0.1181797719999999,1.2918031501801135,0.4255442041702268,0.4974773516947102
L4,beta=2.0_n=10_g=1.0,0.04,0.29790314000000023,0.2009969060000003,-0.0477236759999999,0.049182558,1.0644239931431263,0.3639267378675285,0.4361993845732003
L4,beta=2.0_n=10_g=1.0,0.06,0.06947065599999949,0.0629370159999997,-0.003611922,0.0029217179999998,0.9064109451883524,0.3183253008841331,0.3902451627888276
L4,beta=2.0_n=10_g=1.0,0.08,0.0880080599999998,-0.032114272,0.0267169699999998,-0.029176818,0.8043942610520222,0.2885029910411129,0.3591899194054335
L4,beta=2.0_n=10_g=1.0,0.1,0.205497394,-0.1030415900000001,0.0492325099999999,-0.053223294,0.7335161843437774,0.2680583945541041,0.3373454148714951
L4,beta=2.0_n=10_g=1.0,0.12,0.29843731799999995,-0.1591223319999999,0.0669763780000001,-0.072338608,0.6808562927102194,0.2530598976627733,0.320917338154464
L4,beta=2.0_n=10_g=1.0,0.14,0.374926572,-0.2052134359999999,0.0815458180000001,-0.088167318,0.639876989699091,0.2414840525599287,0.3079167454577998
L4,beta=2.0_n=10_g=1.0,0.16,0.4396562219999997,-0.2441298380000001,0.0938636219999997,-0.1016627619999999,0.606959037056628,0.2322196823136722,0.2972463153275225
L4,beta=2.0_n=10_g=1.0,0.18,0.49557895599999974,-0.2776424859999999,0.1045100079999998,-0.113426462,0.5799182136432345,0.2245991132472763,0.2882432531694992
L4,beta=2.0_n=10_g=1.0,0.2,0.5446686839999999,-0.30693273,0.113873326,-0.1238626279999999,0.5573563171593986,0.2181939897880208,0.280479136473713
L4,beta=2.0_n=10_g=1.0,0.22,0.58535609,-0.3283899960000001,0.122864482,-0.1341016119999999,0.5591433610288091,0.2123437374788308,0.2731236043916256
L4,beta=2.0_n=10_g=1.0,0.24,0.6243102259999999,-0.351381328,0.1303422819999999,-0.142586616,0.5440960329119571,0.2076451331682478,0.2671196994884243
L4,beta=2.0_n=10_g=1.0,0.26,0.6595933319999999,-0.372017512,0.137168556,-0.1504072639999999,0.5314265738943094,0.2035189811170168,0.2617019734407593
L4,beta=2.0_n=10_g=1.0,0.28,0.6883208019999999,-0.3856520879999998,0.144099892,-0.1585688220000001,0.5388915790632386,0.1996552118995385,0.2571038301347965
L4,beta=2.0_n=10_g=1.0,0.3,0.7175924799999995,-0.4024420599999998,0.1498560859999997,-0.165294334,0.5306345720940913,0.1963861602134258,0.252547609127853
L4,beta=2.0_n=10_g=1.0,0.32,0.7445529599999999,-0.4175755439999999,0.1552762060000001,-0.1717012099999999,0.5242621173319572,0.1934298568717726,0.2482943729866699
L4,beta=2.0_n=10_g=1.0,0.34,0.7681950879999998,-0.4288089359999998,0.160894906,-0.178491246,0.5280594087539915,0.1908236256250114,0.2441738753992253
L4,beta=2.0_n=10_g=1.0,0.36,0.7892108339999995,-0.4381120419999997,0.1661557739999999,-0.1849430179999999,0.5344447687584702,0.1882838971186311,0.2402366525791235
L4,beta=2.0_n=10_g=1.0,0.38,0.810416958,-0.4498608840000002,0.1704240099999998,-0.190132064,0.5310349415048248,0.1860894344124076,0.2368588575054382
L4,beta=2.0_n=10_g=1.0,0.4,0.8286743720000002,-0.4573696760000001,0.175179484,-0.196125212,0.5368018981093367,0.1844552415211098,0.2332517040188097
L4,beta=2.0_n=10_g=1.0,0.42,0.8465066179999999,-0.4658414579999999,0.1793280100000001,-0.20133715,0.5386652791836543,0.1826730318953994,0.2302869125277914
L4,beta=2.0_n=10_g=1.0,0.44,0.8633570999999998,-0.4739929759999999,0.1831664799999999,-0.206197644,0.5398087589811311,0.1808019928766659,0.2273524642602487
L4,beta=2.0_n=10_g=1.0,0.46,0.8786087239999993,-0.4807964659999997,0.1868551899999997,-0.2109570679999999,0.5423700171303986,0.1793523237616712,0.2246360533205171
L4,beta=2.0_n=10_g=1.0,0.48,0.893384704,-0.48803708,0.1901519920000001,-0.2151956319999999,0.5434437251314722,0.1778921243122037,0.2222518524765341
L4,beta=2.0_n=10_g=1.0,0.5,0.907618122,-0.495441284,0.193131366,-0.219045472,0.54313388490578,0.1765873977903655,0.2200457120923961
L4,beta=2.0_n=20_g=0.1,0.0,0.06969166399999979,-0.0105463759999999,0.021213176,-0.0379321119999999,0.5200319953175522,0.1410231079835631,0.1983157726074485
L4,beta=2.0_n=20_g=0.1,0.02,0.11429068399999989,-0.039642178,0.0286061059999999,-0.0460424,0.5072135163638907,0.1414233913697015,0.198023294478696
L4,beta=2.0_n=20_g=0.1,0.04,0.1542083999999997,-0.0656550379999998,0.0352320339999999,-0.053321328,0.495027163931039,0.1414094605788709,0.1976183875354737
L4,beta=2.0_n=20_g=0.1,0.06,0.1882376959999997,-0.0878045999999999,0.0408831419999999,-0.0595499539999999,0.4861544682823369,0.1413482536127297,0.1972539341404161
L4,beta=2.0_n=20_g=0.1,0.08,0.21908122199999996,-0.1078715380000001,0.0460029339999999,-0.06520675,0.4779115838477031,0.1411411221612451,0.1968263687271401
L4,beta=2.0_n=20_g=0.1,0.1,0.248126142,-0.126719048,0.050843474,-0.07056362,0.470235682697651,0.1407152694204344,0.1961476654084007
L4,beta=2.0_n=20_g=0.1,0.12,0.2760648620000002,-0.1447962160000002,0.0555236559999999,-0.0757449900000001,0.462086509406154,0.1400793883490006,0.1950933374577582
L4,beta=2.0_n=20_g=0.1,0.14,0.3026054900000001,-0.161903096,0.05999439,-0.0807080040000001,0.4541870663638399,0.1393575132806172,0.1938415836035701
L4,beta=2.0_n=20_g=0.1,0.16,0.32826358799999983,-0.1783906199999998,0.064334892,-0.085538076,0.4458742357476227,0.1385036199898071,0.1924581413134656
L4,beta=2.0_n=20_g=0.1,0.18,0.35248862999999975,-0.193907486,0.0684472439999999,-0.0901338999999999,0.4379394882111169,0.1376647827974962,0.1910911080045191
L4,beta=2.0_n=20_g=0.1,0.2,0.37542348399999986,-0.2085555460000001,0.0723517779999999,-0.0945161599999999,0.4304667129901555,0.1368444156533826,0.1897648033102481
L4,beta=2.0_n=20_g=0.1,0.22,0.39724384199999946,-0.2224334119999997,0.0760842759999999,-0.0987261539999999,0.4235984977805873,0.1360174612322696,0.1884135228262714
L4,beta=2.0_n=20_g=0.1,0.24,0.4189972539999999,-0.2361850059999999,0.07983846,-0.102973788,0.4161080007055768,0.1349615458171813,0.1868182341759076
L4,beta=2.0_n=20_g=0.1,0.26,0.440093186,-0.249441534,0.083506592,-0.10714506,0.4087095070517222,0.1338390448448415,0.1851367633067939
L4,beta=2.0_n=20_g=0.1,0.28,0.460193188,-0.261990884,0.087026352,-0.111175952,0.4018028503953277,0.13274868938515,0.1835071697297687
L4,beta=2.0_n=20_g=0.1,0.3,0.4795260799999998,-0.27398034,0.090437626,-0.1151081139999998,0.3952069163697129,0.1316527991481427,0.1818848187686867
L4,beta=2.0_n=20_g=0.1,0.32,0.4980332679999999,-0.2853866659999999,0.093724782,-0.11892182,0.3890664998446115,0.1305891337247645,0.1802896014209156
L4,beta=2.0_n=20_g=0.1,0.34,0.515801806,-0.296252742,0.096907954,-0.12264111,0.3834065083998629,0.1295417379864767,0.1786744193705318
L4,beta=2.0_n=20_g=0.1,0.36,0.5329488279999999,-0.3066489160000001,0.1000089199999999,-0.1262909919999999,0.3780810058147867,0.1284923827292984,0.1770591470834301
L4,beta=2.0_n=20_g=0.1,0.38,0.5494871000000001,-0.3166014280000002,0.103022628,-0.1298630439999999,0.3730528842557901,0.1274328999387018,0.175473077755398
L4,beta=2.0_n=20_g=0.1,0.4,0.5655022499999998,-0.3261422899999999,0.105972866,-0.1333870939999999,0.3684607447259611,0.1263472045231935,0.1738529176039562
L4,beta=2.0_n=20_g=0.1,0.42,0.5809587,-0.3352279840000001,0.1088619559999999,-0.13686876,0.3643677117711096,0.1252689513815555,0.1722297083492
L4,beta=2.0_n=20_g=0.1,0.44,0.5958513179999998,-0.3438829699999999,0.11167788,-0.1402904679999999,0.3607886181987683,0.1242079535223329,0.1705670292299118
L4,beta=2.0_n=20_g=0.1,0.46,0.6100713419999999,-0.3521520900000001,0.1143541419999999,-0.14356511,0.3574137892035779,0.1231904991386344,0.1689891777438632
L4,beta=2.0_n=20_g=0.1,0.48,0.6237228480000001,-0.3600131940000002,0.116945356,-0.1467642979999999,0.3543938508959348,0.1222159804930313,0.1674724892151335
L4,beta=2.0_n=20_g=0.1,0.5,0.6361486239999998,-0.3662300459999998,0.119678698,-0.15023988,0.3555696326353881,0.1213546587199389,0.1660091872030135
L4,beta=2.0_n=20_g=0.5,0.0,0.5259224600000004,0.3502832440000003,-0.08885468,0.0867845360000001,0.9075511019589996,0.2617957062962337,0.3281588997653043
L4,beta=2.0_n=20_g=0.5,0.02,0.34979100799999957,0.2408392739999998,-0.0563630399999999,0.0525886939999999,0.814802406540358,0.2373058080142434,0.3037391019952916
L4,beta=2.0_n=20_g=0.5,0.04,0.2119737739999997,0.154583568,-0.0312682959999999,0.0261219099999998,0.7227351892197795,0.2163908630206414,0.2828530307980474
L4,beta=2.0_n=20_g=0.5,0.06,0.1062131079999997,0.0884983259999998,-0.012005532,0.0057092499999999,0.6569873449560536,0.2003475510311552,0.2663874819302547
L4,beta=2.0_n=20_g=0.5,0.08,0.0498153279999998,0.035759466,0.0033778859999999,-0.0106779759999999,0.608027332917528,0.187662328817393,0.2531486837935687
L4,beta=2.0_n=20_g=0.5,0.1,0.049123099999999705,-0.0084204679999997,0.016248284,-0.024454348,0.5672402359523905,0.176946539428605,0.2418610496622769
L4,beta=2.0_n=20_g=0.5,0.12,0.10891719799999999,-0.0457192420000001,0.0270818979999999,-0.036116058,0.5343059565919049,0.1683158549029979,0.2325955115004391
L4,beta=2.0_n=20_g=0.5,0.14,0.1602728359999999,-0.077755532,0.0363571679999999,-0.046160136,0.5075525603051861,0.1613787395900809,0.2250068667619759
L4,beta=2.0_n=20_g=0.5,0.16,0.2052914640000001,-0.1058239820000002,0.0444699219999999,-0.05499756,0.4852254581320487,0.1556379743099689,0.2186102669570128
L4,beta=2.0_n=20_g=0.5,0.18,0.2453648180000003,-0.1307833140000003,0.0516813360000001,-0.0629001679999999,0.4662189831790254,0.150782447931314,0.2131007722200117
L4,beta=2.0_n=20_g=0.5,0.2,0.2814647419999999,-0.153233342,0.058173534,-0.0700578659999999,0.4497932943785944,0.14660505715963,0.2082744745867838
L4,beta=2.0_n=20_g=0.5,0.22,0.3142981319999999,-0.17361066,0.06407863,-0.0766088419999999,0.4354310997801925,0.1429616849737234,0.2039887939789905
L4,beta=2.0_n=20_g=0.5,0.24,0.3443960859999998,-0.1922431259999999,0.0694958279999999,-0.082657132,0.4227576671544609,0.1397481586562271,0.200140142421433
L4,beta=2.0_n=20_g=0.5,0.26,0.3721684339999998,-0.2093835719999999,0.0745016319999999,-0.08828323,0.4114943140957783,0.1368870655146167,0.1966511621834085
L4,beta=2.0_n=20_g=0.5,0.28,0.39793787599999997,-0.2252304220000001,0.0791565739999999,-0.09355088,0.4014293720094479,0.134319455024955,0.1934626044313482
L4,beta=2.0_n=20_g=0.5,0.3,0.4219629139999999,-0.239942066,0.083509218,-0.0985116299999999,0.3924007198447359,0.131999678455818,0.1905283246720386
L4,beta=2.0_n=20_g=0.5,0.32,0.4444544739999998,-0.2536466560000001,0.0875996499999999,-0.1032081679999998,0.3842838113333522,0.1298917167912467,0.1878119461075177
L4,beta=2.0_n=20_g=0.5,0.34,0.46558559799999977,-0.2664476119999999,0.0914614259999999,-0.10767656,0.3769862219344977,0.1279672581301922,0.1852845894944927
L4,beta=2.0_n=20_g=0.5,0.36,0.4854990779999998,-0.2784275979999999,0.095123348,-0.1119481319999999,0.3704474334194293,0.1262041043783234,0.1829240276907432
L4,beta=2.0_n=20_g=0.5,0.38,0.5043100020000001,-0.2896461920000002,0.0986116919999999,-0.116052118,0.3646564694483675,0.1245866584744964,0.1807154629986202
L4,beta=2.0_n=20_g=0.5,0.4,0.5220889259999999,-0.300108596,0.10195634,-0.1200239899999998,0.3597921716565488,0.1231144745312695,0.1786655339599226
L4,beta=2.0_n=20_g=0.5,0.42,0.5388854919999997,-0.3098603779999997,0.1051608379999999,-0.123864276,0.3558982954767522,0.1217532958257172,0.1767269234675362
L4,beta=2.0_n=20_g=0.5,0.44,0.554981534,-0.3192340039999999,0.108205772,-0.1275417580000001,0.3517031144839514,0.1204227627351804,0.1747797558964936
L4,beta=2.0_n=20_g=0.5,0.46,0.5703287039999998,-0.3280419400000001,0.1111511379999999,-0.1311356259999999,0.3480854815013698,0.1191848318502203,0.1729175206818083
L4,beta=2.0_n=20_g=0.5,0.48,0.5849268059999997,-0.3362853879999998,0.1139971439999999,-0.134644274,0.3451335424943493,0.1180486843504874,0.1711835438669869
L4,beta=2.0_n=20_g=0.5,0.5,0.598643408,-0.3439043340000001,0.1167146240000001,-0.1380244499999999,0.3432016368858059,0.1170220916513781,0.1696389824179545
L4,beta=2.0_n=20_g=1.0,0.0,0.9600996380000002,0.6282914760000002,-0.164824368,0.166983794,1.283488595684631,0.3622358557399029,0.4162630634843094
L4,beta=2.0_n=20_g=1.0,0.02,0.545219318,0.3691129700000002,-0.0883413459999998,0.087765002,0.9529098296640716,0.2766651544974692,0.3341983502003252
L4,beta=2.0_n=20_g=1.0,0.04,0.3376949979999998,0.239535542,-0.05019591,0.0479635459999998,0.7962656220059694,0.2324888844112153,0.2908675236852844
L4,beta=2.0_n=20_g=1.0,0.06,0.19921903600000018,0.1528783000000002,-0.024928928,0.021411808,0.6969187293877335,0.2046792197789738,0.2630140383219801
L4,beta=2.0_n=20_g=1.0,0.08,0.0981070000000005,0.0893972160000005,-0.006650478,0.002059306,0.6326219471668302,0.1873480376991682,0.2453675007034862
L4,beta=2.0_n=20_g=1.0,0.1,0.060062523999999805,0.0391131499999999,0.0077076739999999,-0.0132417,0.5860808082959219,0.1751657231789065,0.2327529309511669
L4,beta=2.0_n=20_g=1.0,0.12,0.0480257659999999,-0.002557726,0.0195402899999999,-0.02592775,0.5501719919857481,0.1659860473732871,0.2230834724510382
L4,beta=2.0_n=20_g=1.0,0.14,0.10451324799999981,-0.0381263079999998,0.0296050979999999,-0.0367818420000001,0.5213033899351018,0.1587465054272096,0.2153242802529383
L4,beta=2.0_n=20_g=1.0,0.16,0.15376789800000001,-0.0691256320000002,0.0383618879999998,-0.046280378,0.4974236963577116,0.1528497286567311,0.2088923012251082
L4,beta=2.0_n=20_g=1.0,0.18,0.1974118760000001,-0.096564244,0.0461116380000001,-0.054735994,0.4772580791423921,0.147929232905667,0.203429122507113
L4,beta=2.0_n=20_g=1.0,0.2,0.2365702659999998,-0.1211419639999999,0.053062578,-0.0623657239999999,0.459965176940976,0.1437454688621966,0.1986999111147507
L4,beta=2.0_n=20_g=1.0,0.22,0.2720571759999997,-0.1433649099999998,0.0593653519999999,-0.069326914,0.4449650302767536,0.1401340890398126,0.1945431381055073
L4,beta=2.0_n=20_g=1.0,0.24,0.30448031200000003,-0.1636099580000001,0.065132664,-0.0757376899999999,0.4318467725691939,0.1369780887792581,0.1908434574890495
L4,beta=2.0_n=20_g=1.0,0.26,0.33430589399999966,-0.1821643619999999,0.0704517379999998,-0.0816897939999999,0.4203175072521156,0.134191608377018,0.187516192483098
L4,beta=2.0_n=20_g=1.0,0.28,0.3618973540000002,-0.199247726,0.0753922820000001,-0.0872573460000001,0.4101805572014147,0.131710722428296,0.1844985430428331
L4,beta=2.0_n=20_g=1.0,0.3,0.38753807399999973,-0.2150200899999998,0.080013646,-0.0925043379999999,0.4013573139730447,0.1294880748458144,0.1817455470577433
L4,beta=2.0_n=20_g=1.0,0.32,0.4114243679999996,-0.2295800719999996,0.084362708,-0.097481588,0.3939529050645323,0.1274909760242581,0.1792262712786916
L4,beta=2.0_n=20_g=1.0,0.34,0.4338012440000002,-0.2432821419999999,0.0883954280000003,-0.102123674,0.3867966647424012,0.1256583461668009,0.1768337124796694
L4,beta=2.0_n=20_g=1.0,0.36,0.45485622799999975,-0.2560839459999999,0.09221535,-0.1065569319999999,0.3804198035639763,0.1239824191728626,0.1745914519749831
L4,beta=2.0_n=20_g=1.0,0.38,0.4747229560000001,-0.268054226,0.0958529920000001,-0.110815738,0.3748082644678071,0.1224446286991572,0.1724729207303682
L4,beta=2.0_n=20_g=1.0,0.4,0.4935007720000001,-0.2791980459999998,0.0993506700000002,-0.1149520560000001,0.3701731267850592,0.1210384670660881,0.1704381784929681
L4,beta=2.0_n=20_g=1.0,0.42,0.5112330639999999,-0.2897518319999999,0.1026280240000001,-0.1188532079999999,0.3657628960232933,0.1197257031501298,0.1686213319878462
L4,beta=2.0_n=20_g=1.0,0.44,0.5280886139999998,-0.2997122079999998,0.105760748,-0.122615658,0.3617266415753136,0.1184955716503616,0.1669135569029821
L4,beta=2.0_n=20_g=1.0,0.46,0.5430865480000003,-0.3073687140000001,0.1090355520000003,-0.1266822819999999,0.3633714547945824,0.1173899177219783,0.165327660199134
L4,beta=2.0_n=20_g=1.0,0.48,0.5583464119999998,-0.316155146,0.1119446439999998,-0.130246622,0.3604681691125965,0.1163055927428763,0.1637665749844558
L4,beta=2.0_n=20_g=1.0,0.5,0.5728682740000001,-0.3243884939999999,0.1147543460000002,-0.1337254339999999,0.3581096520354846,0.1152907499435726,0.1622483221116006
L4,beta=2.5_n=7_g=0.1,0.0,0.3959588060000003,-0.1939789000000003,0.087999396,-0.11398051,1.148711256758476,0.2420359028335591,0.3086898871334122
L4,beta=2.5_n=7_g=0.1,0.02,0.5849752579999999,-0.323749088,0.1167767979999999,-0.144449372,0.9910110171990948,0.2413629126308192,0.3031300127835148
L4,beta=2.5_n=7_g=0.1,0.04,0.7252497380000001,-0.4177056800000001,0.1392199739999999,-0.1683240840000001,0.9234103482905668,0.2398916419985466,0.2969910181414487
L4,beta=2.5_n=7_g=0.1,0.06,0.8422481220000002,-0.4956555700000002,0.158121478,-0.188471074,0.8689041800612776,0.2370768806140339,0.2904803632213285
L4,beta=2.5_n=7_g=0.1,0.08,0.939123902,-0.5599901060000001,0.1738314259999999,-0.20530237,0.8257754481982016,0.2344861620150614,0.2847482300344228
L4,beta=2.5_n=7_g=0.1,0.1,1.022464214,-0.615243336,0.187356198,-0.21986468,0.7896513496893344,0.2318433456528909,0.2798716631325486
L4,beta=2.5_n=7_g=0.1,0.12,1.095867768,-0.6636344599999999,0.199371374,-0.232861934,0.7582714134477578,0.2290114475383126,0.2749743287898717
L4,beta=2.5_n=7_g=0.1,0.14,1.1320568199999996,-0.6749470719999999,0.2112487579999999,-0.2458609899999999,1.0323724881205094,0.2251067584487815,0.2694141762111879
L4,beta=2.5_n=7_g=0.1,0.16,1.192296964,-0.7139970760000001,0.221366076,-0.256933812,1.0165202914666729,0.2217079052166732,0.2640445689910095
L4,beta=2.5_n=7_g=0.1,0.18,1.245646774,-0.748359164,0.2303945039999999,-0.2668931059999999,1.0037501193463385,0.2186905143823564,0.2591634877186131
L4,beta=2.5_n=7_g=0.1,0.2,1.294174634,-0.7793326839999999,0.238706268,-0.276135682,0.9930015747694366,0.215709864919552,0.2544125234206355
L4,beta=2.5_n=7_g=0.1,0.22,1.33501108,-0.802968138,0.246781018,-0.2852619239999999,0.9968233274913828,0.2124861031449377,0.2490633500193232
L4,beta=2.5_n=7_g=0.1,0.24,1.3689475219999996,-0.8184698399999999,0.2553078279999999,-0.2951698539999999,1.010929195151943,0.2088505699272959,0.2438141686693218
L4,beta=2.5_n=7_g=0.1,0.26,1.400249522,-0.833360756,0.2628801540000001,-0.3040086119999999,1.0211653939114216,0.2059504826991437,0.2393147263166424
L4,beta=2.5_n=7_g=0.1,0.28,1.4306453940000003,-0.849343248,0.269515152,-0.3117869940000001,1.025173835723958,0.2033719866688038,0.2351045807549693
L4,beta=2.5_n=7_g=0.1,0.3,1.4565192240000002,-0.8616489840000001,0.27569149,-0.31917875,1.0314416076753137,0.2008614976872477,0.2314015851013175
L4,beta=2.5_n=7_g=0.1,0.32,1.483370616,-0.8766429380000003,0.281106408,-0.3256212699999999,1.0317878307041135,0.1989748645697003,0.2276031862772668
L4,beta=2.5_n=7_g=0.1,0.34,1.5047225000000002,-0.8844642880000002,0.287154666,-0.333103546,1.0407795374368674,0.1962990567523291,0.2221177381463316
L4,beta=2.5_n=7_g=0.1,0.36,1.5263140199999998,-0.8953293199999999,0.291979968,-0.339004732,1.0435874646630907,0.1945233101074761,0.2192602216644068
L4,beta=2.5_n=7_g=0.1,0.38,1.5442244039999997,-0.901052824,0.2973616939999999,-0.3458098859999999,1.0513936602605083,0.1927724948239599,0.2155000982745336
L4,beta=2.5_n=7_g=0.1,0.4,1.5608434459999998,-0.907534046,0.3018068539999999,-0.3515025459999999,1.0559471668882523,0.1910402027833505,0.2129028670454586
L4,beta=2.5_n=7_g=0.1,0.42,1.5734911019999998,-0.908369844,0.3069080279999999,-0.3582132299999999,1.0660419611481309,0.1888229746494694,0.2097528794155047
L4,beta=2.5_n=7_g=0.1,0.44,1.586802946,-0.91209146,0.311009062,-0.3637024239999999,1.0708616019588302,0.1869115971788,0.2066937333026751
L4,beta=2.5_n=7_g=0.1,0.46,1.5995625620000002,-0.9160374160000002,0.314789478,-0.368735668,1.075088012928754,0.1857770281367968,0.2041727865122335
L4,beta=2.5_n=7_g=0.1,0.48,1.6086067499999999,-0.9146551079999998,0.319182928,-0.374768714,1.0833654283579586,0.1842370069698083,0.2022152598273787
L4,beta=2.5_n=7_g=0.1,0.5,1.6186931439999999,-0.91560479,0.323023686,-0.3800646679999999,1.0888511684700342,0.1828530706117447,0.1998135034787957
L4,beta=2.5_n=7_g=0.5,0.0,0.8315628820000002,0.6031662100000004,-0.1197896719999999,0.1086069999999999,1.863786051802503,0.4286656911979694,0.4802940119111787
L4,beta=2.5_n=7_g=0.5,0.02,0.1963495659999997,0.1678130259999997,-0.0214123039999999,0.0071242360000001,1.3998590110170654,0.4020182747251841,0.4490174803645825
L4,beta=2.5_n=7_g=0.5,0.04,0.1974380940000002,-0.0925204560000003,0.044137238,-0.0607803999999999,1.1783840802157337,0.3739484548711579,0.4187894326122608
L4,beta=2.5_n=7_g=0.5,0.06,0.45997047000000035,-0.2643083460000004,0.088556556,-0.1071055679999999,1.041855939170086,0.3523256742705522,0.3959754622769753
L4,beta=2.5_n=7_g=0.5,0.08,0.6561563200000003,-0.3915233100000006,0.1222063399999999,-0.1424266699999999,0.9401016245029066,0.3334340891994352,0.3761518299042471
L4,beta=2.5_n=7_g=0.5,0.1,0.8093812719999997,-0.4899350999999998,0.1488504319999999,-0.17059574,0.8630237762009122,0.3170369258545825,0.358645858811091
L4,beta=2.5_n=7_g=0.5,0.12,0.9333349819999999,-0.5687480140000001,0.1707053519999999,-0.1938816159999999,0.8023169521353348,0.302649476207585,0.3426494696636346
