model,beta,gamma_over_eta,n,selected_loss,oracle_min_loss,regret,rel_regret,near_0.01,near_0.02,near_0.05
Tabular-L6,2.5,0.1,7,0.021517406734576142,0.015953924980597,0.005563481753979142,0.34872181991236584,0,0,0
Tabular-L6,2.5,0.1,7,0.017435888894238978,0.017435888894238978,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.17079069764143748,0.040187512907342376,0.1306031847340951,3.2498449216108,0,0,0
Tabular-L6,2.5,0.1,7,0.330037012277548,0.29560238231266955,0.03443462996487845,0.11648969029097901,0,0,0
Tabular-L6,2.5,0.1,7,0.06405518332143012,0.004262482834633403,0.05979270048679672,14.027669507773917,0,0,0
Tabular-L6,2.5,0.1,7,0.7211146432431121,0.16648142230913499,0.5546332209339772,3.3315021774867666,0,0,0
Tabular-L6,2.5,0.1,7,0.3699195660837409,0.15628823985821153,0.21363132622552936,1.3669059579872476,0,0,0
Tabular-L6,2.5,0.1,7,0.19435645489052547,0.10192783130989577,0.0924286235806297,0.9068045733222244,0,0,0
Tabular-L6,2.5,0.1,7,0.4227479103991473,0.2998485281151361,0.12289938228401115,0.40987155433632855,0,0,0
Tabular-L6,2.5,0.1,7,0.5067167105980823,0.5067167105980823,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.11727594505303804,0.007417624211104927,0.10985832084193312,14.810445732403672,0,0,0
Tabular-L6,2.5,0.1,7,1.053404642697283,1.053404642697283,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.16646747468537748,0.045231621073741284,0.12123585361163619,2.680334039188755,0,0,0
Tabular-L6,2.5,0.1,7,1.204789125310438,1.204789125310438,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.3830385098919342,0.36173683739726037,0.02130167249467385,0.058887208302980484,0,0,0
Tabular-L6,2.5,0.1,7,1.116335709900865,1.116335709900865,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.23700555842828672,0.14650799272248682,0.09049756570579989,0.6176971237140555,0,0,0
Tabular-L6,2.5,0.1,7,0.2596619439968672,0.08340991346589692,0.17625203053097027,2.1130825246933376,0,0,0
Tabular-L6,2.5,0.1,7,0.5253454087263632,0.5253454087263632,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.0913963433623517,0.09134687779046934,4.946557188235945e-05,0.0005415135479049775,1,1,1
Tabular-L6,2.5,0.1,7,0.07788263700855638,0.07788263700855638,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.5276335039456516,0.5176636626868563,0.009969841258795298,0.019259302859019153,0,1,1
Tabular-L6,2.5,0.1,7,1.5596703983275013,0.4403750982541723,1.119295300073329,2.5416861773308144,0,0,0
Tabular-L6,2.5,0.1,7,0.06590481438158594,0.026048840621846342,0.039855973759739594,1.530047894965185,0,0,0
Tabular-L6,2.5,0.1,7,0.05026078120567932,0.0008388124870586387,0.04942196871862068,58.9189711420757,0,0,0
Tabular-L6,2.5,0.1,7,0.11029633330843372,0.11029633330843372,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.313209139168409,0.313209139168409,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,1.1264457714370844,1.1264457714370844,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.22422054909057965,0.22422054909057965,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.24177016050046185,0.05904543953318531,0.18272472096727654,3.0946457916462755,0,0,0
Tabular-L6,2.5,0.1,7,0.4881311362834988,0.4881311362834988,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.4365467997719855,0.31853133985750975,0.11801545991447576,0.37049873951890644,0,0,0
Tabular-L6,2.5,0.1,7,0.016399526595830834,0.008423203286761473,0.00797632330906936,0.9469465519852214,0,0,0
Tabular-L6,2.5,0.1,7,1.0000747552297697,0.18129655658522764,0.8187781986445422,4.5162368997319255,0,0,0
Tabular-L6,2.5,0.1,7,0.0753785817272906,0.07363163699371675,0.0017469447335738547,0.02372546373949187,0,0,1
Tabular-L6,2.5,0.1,7,0.07722240411050763,0.07722240411050763,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.1409553874201667,0.09990366431212633,0.04105172310804037,0.41091308702935636,0,0,0
Tabular-L6,2.5,0.1,7,1.194193866598305,1.194193866598305,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.2551509357107569,0.07534644569879238,0.17980449001196452,2.386369898996395,0,0,0
Tabular-L6,2.5,0.1,7,0.2098462896208685,0.1823051028535848,0.027541186767283676,0.1510719466223768,0,0,0
Tabular-L6,2.5,0.1,7,0.4076556435424932,0.23295355989823466,0.17470208364425852,0.7499438245141083,0,0,0
Tabular-L6,2.5,0.1,7,0.0783725859766973,0.0783725859766973,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.011658727124937556,0.011658727124937556,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.369491481135219,0.369491481135219,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,1.3723387013339148,1.3723387013339148,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.27299310764229456,0.27299310764229456,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.4077649807515279,0.364962203762259,0.042802776989268876,0.11728002666586029,0,0,0
Tabular-L6,2.5,0.1,7,0.9918119401084335,0.9918119401084335,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.04052502463396128,0.04052502463396128,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.20692387531031475,0.19238852353579686,0.014535351774517896,0.07555207299989164,0,0,0
Tabular-L6,2.5,0.1,7,0.17298262151159263,0.1494801829656025,0.02350243854599013,0.15722778819048122,0,0,0
Tabular-L6,2.5,0.1,7,0.06524906734525687,0.06524906734525687,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.007703148068770793,0.0009721841170816351,0.0067309639516891576,6.923548568037296,0,0,0
Tabular-L6,2.5,0.1,7,0.026813536578694553,0.005402628922848157,0.021410907655846398,3.963053535899519,0,0,0
Tabular-L6,2.5,0.1,7,0.06663730054874281,0.06663730054874281,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.02935822587437569,0.008184420838271115,0.021173805036104575,2.587086545830328,0,0,0
Tabular-L6,2.5,0.1,7,0.4441014700656346,0.3757726905894702,0.06832877947616439,0.18183540525251538,0,0,0
Tabular-L6,2.5,0.1,7,0.10555003290996307,0.0740078880388105,0.03154214487115256,0.42619977014627863,0,0,0
Tabular-L6,2.5,0.1,7,0.03685152403918784,0.00559400117145439,0.03125752286773345,5.58768614980586,0,0,0
Tabular-L6,2.5,0.1,7,0.18835677170871112,0.158989204899404,0.029367566809307133,0.18471421898039334,0,0,0
Tabular-L6,2.5,0.1,7,0.35611047103169713,0.3081955815254161,0.04791488950628103,0.15546909942422266,0,0,0
Tabular-L6,2.5,0.1,7,1.1096889946850026,1.1096889946850026,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.010246991374222678,0.00903373470803956,0.0012132566661831184,0.13430288860523903,0,0,0
Tabular-L6,2.5,0.1,7,0.5532700588580263,0.5532700588580263,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.20539954485742656,0.050241277910958504,0.15515826694646806,3.0882627472464295,0,0,0
Tabular-L6,2.5,0.1,7,0.05341780746536214,0.05035885525259641,0.0030589522127657323,0.0607430847548509,0,0,0
Tabular-L6,2.5,0.1,7,0.9587481172619354,0.9587481172619354,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.04815184345148318,0.04815184345148318,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.20639815204018733,0.03042675422560156,0.17597139781458576,5.783442969625745,0,0,0
Tabular-L6,2.5,0.1,7,0.7682468563549526,0.13628625113081794,0.6319606052241347,4.637009235931882,0,0,0
Tabular-L6,2.5,0.1,7,0.01595489048930919,0.003291623063172671,0.012663267426136519,3.8471195465287797,0,0,0
Tabular-L6,2.5,0.1,7,0.1460084462987819,0.1460084462987819,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.13983038389339583,0.1108877839523466,0.028942599941049238,0.26100801106718086,0,0,0
Tabular-L6,2.5,0.1,7,0.21100671394761117,0.0775323017274122,0.13347441222019896,1.7215329513815782,0,0,0
Tabular-L6,2.5,0.1,7,0.18368602982608656,0.16085904917976554,0.02282698064632102,0.14190672369828,0,0,0
Tabular-L6,2.5,0.1,7,0.06418359592590753,0.061510758679258495,0.002672837246649032,0.043453166633600895,0,0,1
Tabular-L6,2.5,0.1,7,0.8957362287681572,0.8957362287681572,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.5467412307499966,0.16813996227477332,0.37860126847522324,2.2517030654289987,0,0,0
Tabular-L6,2.5,0.1,7,0.05045264883979545,0.036789464119720824,0.013663184720074627,0.3713885224207585,0,0,0
Tabular-L6,2.5,0.1,7,0.0030593579824460546,0.0030593579824460546,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.05235507954980241,0.0464179769592502,0.005937102590552211,0.12790524231084702,0,0,0
Tabular-L6,2.5,0.1,7,1.234433634845817,1.234433634845817,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.062069964620043945,0.029141545190241994,0.03292841942980195,1.129947613101449,0,0,0
Tabular-L6,2.5,0.1,7,1.2687060961582681,1.2687060961582681,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.6818824074420105,0.5013806641996446,0.1805017432423659,0.36000938235322927,0,0,0
Tabular-L6,2.5,0.1,7,0.13884471250163438,0.01009731888144982,0.12874739362018456,12.750651448347485,0,0,0
Tabular-L6,2.5,0.1,7,0.3937421975101532,0.3937421975101532,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.86225815685756,0.38703065122128116,0.47522750563627886,1.2278807999746044,0,0,0
Tabular-L6,2.5,0.1,7,1.1199259293083108,1.1199259293083108,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.6135801482671761,0.527098010095226,0.08648213817195005,0.16407221525333798,0,0,0
Tabular-L6,2.5,0.1,7,0.0656112285076646,0.0656112285076646,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.17232199819209704,0.009250027235310584,0.16307197095678644,17.629350358481517,0,0,0
Tabular-L6,2.5,0.1,7,0.028544442627686066,0.008324566076882716,0.020219876550803352,2.428940603517325,0,0,0
Tabular-L6,2.5,0.1,7,0.5018769066472133,0.20200415405852487,0.2998727525886884,1.4844880492002601,0,0,0
Tabular-L6,2.5,0.1,7,0.040448629964588624,0.03831694706741473,0.0021316828971738935,0.055632900330587834,0,0,0
Tabular-L6,2.5,0.1,7,1.3949697180952563,1.3949697180952563,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.7988619252863376,0.7988619252863376,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.1339773280418465,0.1339773280418465,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.36990661382671797,0.36990661382671797,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.03554453835597288,0.03554453835597288,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.052396456118225306,0.051213528335339084,0.0011829277828862214,0.023097955195365064,0,0,1
Tabular-L6,2.5,0.1,7,0.0400317345720104,0.01501636946250279,0.02501536510950761,1.6658730442117318,0,0,0
Tabular-L6,2.5,0.1,7,0.0796843984795087,0.0552644455617767,0.024419952917732003,0.4418745663599294,0,0,0
Tabular-L6,2.5,0.1,7,0.08578476524971676,0.004373376651382089,0.08141138859833467,18.61522459370308,0,0,0
Tabular-L6,2.5,0.1,7,0.49863737487611653,0.49863737487611653,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.7085192553112227,0.49601554935443676,0.21250370595678597,0.4284214602412346,0,0,0
Tabular-L6,2.5,0.1,7,0.3057765893530318,0.13344134631967958,0.17233524303335224,1.291468107796936,0,0,0
Tabular-L6,2.5,0.1,7,0.0815933331249396,0.011901018391243613,0.069692314733696,5.855995885610374,0,0,0
Tabular-L6,2.5,0.1,7,0.028490649631017027,0.02821299999591059,0.00027764963510643753,0.009841195021680864,1,1,1
Tabular-L6,2.5,0.1,7,0.6834201651215698,0.6834201651215698,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.10062753560249041,0.09801137188400465,0.0026161637184857617,0.026692450765631176,0,0,1
Tabular-L6,2.5,0.1,7,0.03653353598967893,0.03653353598967893,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.29008879894675743,0.27180594323947393,0.018282855707283496,0.06726437063657373,0,0,0
Tabular-L6,2.5,0.1,7,0.024872176644245795,0.009997743502366149,0.014874433141879646,1.4877790311743184,0,0,0
Tabular-L6,2.5,0.1,7,0.3259494928168169,0.20234566867089843,0.12360382414591847,0.6108548058271104,0,0,0
Tabular-L6,2.5,0.1,7,0.05775365372784142,0.05775365372784142,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.40382151634145125,0.30729418503832673,0.09652733130312452,0.31412026651622227,0,0,0
Tabular-L6,2.5,0.1,7,0.09470510607532023,0.0364059887983568,0.058299117276963436,1.6013606332701722,0,0,0
Tabular-L6,2.5,0.1,7,0.052407439507886455,0.005714281317360784,0.04669315819052567,8.171308970852614,0,0,0
Tabular-L6,2.5,0.1,7,0.002353895380955596,0.00014703784853045338,0.0022068575324251426,15.00877192152383,0,0,0
Tabular-L6,2.5,0.1,7,0.22724890673906417,0.22724890673906417,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.1461680359697171,0.13116635568294666,0.015001680286770458,0.11437140422679955,0,0,0
Tabular-L6,2.5,0.1,7,0.025943663934230983,0.02562625633906404,0.0003174075951669422,0.012386030599525918,0,1,1
Tabular-L6,2.5,0.1,7,1.4425243217876949,1.4425243217876949,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.03879006512175061,0.036790432161933784,0.0019996329598168244,0.05435198344546218,0,0,0
Tabular-L6,2.5,0.1,7,0.023617479143615613,0.023617479143615613,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,1.1020699220558503,1.1020699220558503,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.04466896202503675,0.00040071006010047584,0.04426825196493627,110.47452103856901,0,0,0
Tabular-L6,2.5,0.1,7,0.4883572413516101,0.48348987004082844,0.004867371310781687,0.010067162959113623,0,1,1
Tabular-L6,2.5,0.1,7,0.15754734859591596,0.04481499201693281,0.11273235657898314,2.5155054481854773,0,0,0
Tabular-L6,2.5,0.1,7,0.044847206639614424,0.044847206639614424,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.052593351719021034,0.0019966471515190866,0.05059670456750195,25.340834272598954,0,0,0
Tabular-L6,2.5,0.1,7,0.10160502324354509,0.10160502324354509,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.4367836104249472,0.42889179594495663,0.007891814479990544,0.018400478989351824,0,1,1
Tabular-L6,2.5,0.1,7,1.2159303127975474,1.2159303127975474,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.017324789613303554,0.017324789613303554,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.01717089464404256,0.01717089464404256,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.06466823638111922,0.046780408912575684,0.01788782746854354,0.3823786042993495,0,0,0
Tabular-L6,2.5,0.1,7,0.0920359073317488,0.08939765521615348,0.0026382521155953187,0.02951142408843187,0,0,1
Tabular-L6,2.5,0.1,7,0.21869110555340365,0.21869110555340365,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.5446571631096068,0.5446571631096068,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.05943499213432402,0.05943499213432402,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.4782028605271621,0.4782028605271621,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.24000023708902665,0.06958713785361312,0.17041309923541353,2.448916631603714,0,0,0
Tabular-L6,2.5,0.1,7,0.8427464756520702,0.8427464756520702,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.42197103440151024,0.42197103440151024,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.09464119430738627,0.09464119430738627,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.7831254315680476,0.7831254315680476,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.26479805619577784,0.2580232751623192,0.006774781033458632,0.026256472518600124,0,0,1
Tabular-L6,2.5,0.1,7,0.13426265222004632,0.13426265222004632,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.08196600968846213,0.041247274795597325,0.0407187348928648,0.9871860648890933,0,0,0
Tabular-L6,2.5,0.1,7,1.099240021080262,1.099240021080262,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.11534878668041601,0.05551726799056158,0.05983151868985443,1.0777100685146523,0,0,0
Tabular-L6,2.5,0.1,7,0.22366707871072983,0.21089573879459475,0.012771339916135077,0.06055760059037478,0,0,0
Tabular-L6,2.5,0.1,7,0.0431354124697375,0.0016686580721622035,0.041466754397575294,24.8503603520425,0,0,0
Tabular-L6,2.5,0.1,7,1.5016122580462135,1.5016122580462135,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.16421334465522638,0.05703498592806041,0.10717835872716597,1.8791686713546767,0,0,0
Tabular-L6,2.5,0.1,7,0.7825267539639419,0.7825267539639419,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.5274492295203327,0.5274492295203327,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.18034523295322127,0.18034523295322127,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.15142400240910636,0.11455876964981954,0.036865232759286826,0.32180192639966,0,0,0
Tabular-L6,2.5,0.1,7,0.011608292579295309,0.011608292579295309,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,1.2292179476339258,1.2250403257204927,0.004177621913433072,0.003410191342865431,1,1,1
Tabular-L6,2.5,0.1,7,0.18715006210211343,0.18715006210211343,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.6001603144272638,0.6001603144272638,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.06833484778610935,0.04764619595368584,0.020688651832423507,0.4342141364765777,0,0,0
Tabular-L6,2.5,0.1,7,0.15705898659623446,0.07155715160924726,0.0855018349869872,1.1948747688265708,0,0,0
Tabular-L6,2.5,0.1,7,1.6381158525384294,1.6381158525384294,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.012228284284365011,0.006557249098948687,0.005671035185416324,0.864849741079007,0,0,0
Tabular-L6,2.5,0.1,7,0.11881880042232201,0.10996323687168276,0.008855563550639253,0.08053203782072095,0,0,0
Tabular-L6,2.5,0.1,7,0.7578336818328911,0.28008791963665924,0.4777457621962319,1.7056992776267608,0,0,0
Tabular-L6,2.5,0.1,7,0.03419595869440632,0.03309728925334046,0.001098669441065861,0.03319514878261439,0,0,1
Tabular-L6,2.5,0.1,7,1.2009929108716064,1.2009929108716064,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.08889762368833398,0.014524340743238929,0.07437328294509506,5.120596126176382,0,0,0
Tabular-L6,2.5,0.1,7,1.0584795102407898,1.0584795102407898,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.27014316638086305,0.27014316638086305,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.04766338401367625,0.042479471326184286,0.005183912687491965,0.12203336166042651,0,0,0
Tabular-L6,2.5,0.1,7,0.02137030248388177,0.02137030248388177,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.1130773870479175,0.031995922490824016,0.08108146455709349,2.534118670288269,0,0,0
Tabular-L6,2.5,0.1,7,0.7703990788307112,0.7703990788307112,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.42186011454523203,0.42186011454523203,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.6223109177447423,0.5897531011472837,0.0325578165974586,0.055205842129735026,0,0,0
Tabular-L6,2.5,0.1,7,0.1912933948387604,0.0947873829694988,0.0965060118692616,1.0181314099611318,0,0,0
Tabular-L6,2.5,0.1,7,0.657839225300414,0.657839225300414,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.04862230829161612,0.04862230829161612,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.017462946274181358,0.009684159792891374,0.007778786481289985,0.80324846426016,0,0,0
Tabular-L6,2.5,0.1,7,0.07896642924958938,0.038805056632593385,0.040161372616996,1.0349520423908725,0,0,0
Tabular-L6,2.5,0.1,7,0.17598943650828797,0.04243875809436519,0.13355067841392276,3.146903547859827,0,0,0
Tabular-L6,2.5,0.1,7,0.6936416746448542,0.6867885233886887,0.0068531512561654795,0.009978546558045687,1,1,1
Tabular-L6,2.5,0.1,7,0.11321518645320597,0.0678733427050232,0.04534184374818277,0.6680361087450478,0,0,0
Tabular-L6,2.5,0.1,7,0.6119717481516832,0.40278056646275523,0.20919118168892797,0.5193676138003835,0,0,0
Tabular-L6,2.5,0.1,7,0.004875727195808484,0.0014737031856803494,0.0034020240101281345,2.3084865685199403,0,0,0
Tabular-L6,2.5,0.1,7,0.16628784717897618,0.07495613784651295,0.09133170933246323,1.2184687199263442,0,0,0
Tabular-L6,2.5,0.1,7,0.28813094831248104,0.07634668576254236,0.21178426254993868,2.773981089482282,0,0,0
Tabular-L6,2.5,0.1,7,0.35912846094256845,0.35560881929978955,0.0035196416427789035,0.009897509431035043,1,1,1
Tabular-L6,2.5,0.1,7,0.21244686240511096,0.17737732139370094,0.03506954101141002,0.19771152668142286,0,0,0
Tabular-L6,2.5,0.1,7,0.18118509625540347,0.0484581641970746,0.13272693205832886,2.7390004193832325,0,0,0
Tabular-L6,2.5,0.1,7,0.0590142131914163,0.0590142131914163,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.5193562203205618,0.12020533679420409,0.39915088352635775,3.3205753935011937,0,0,0
Tabular-L6,2.5,0.1,7,0.10213463947706446,0.03783506568433177,0.06429957379273268,1.6994703889032858,0,0,0
Tabular-L6,2.5,0.1,7,0.10882486195984048,0.10882486195984048,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,1.1041320032181638,1.1041320032181638,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,1.4207882205265396,1.4207882205265396,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.07285884804929506,0.06564577850417039,0.00721306954512467,0.10987865037911666,0,0,0
Tabular-L6,2.5,0.1,7,0.025580496704618778,0.025580496704618778,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.5438544717205903,0.5412598873446754,0.0025945843759148657,0.004793601810478575,1,1,1
Tabular-L6,2.5,0.1,7,0.09415863107039427,0.09415863107039427,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.23919332695935303,0.027419695600442884,0.21177363135891014,7.723412923500492,0,0,0
Tabular-L6,2.5,0.1,7,0.31773666459923733,0.31773666459923733,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.1593290052011221,0.05944174754055897,0.09988725766056311,1.6804226287662034,0,0,0
Tabular-L6,2.5,0.1,7,0.3257818933993632,0.3257818933993632,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.11858910510844219,0.09661339935490607,0.02197570575353612,0.22746022705203764,0,0,0
Tabular-L6,2.5,0.1,7,0.35931533205518507,0.30517574670729575,0.05413958534788932,0.17740461334830912,0,0,0
Tabular-L6,2.5,0.1,7,0.5641698360205067,0.5641698360205067,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.9111314408415983,0.9111314408415983,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.1779648496166723,0.03454511091240897,0.14341973870426333,4.151665312869076,0,0,0
Tabular-L6,2.5,0.1,7,0.7001227857945238,0.2008765768095021,0.4992462089850217,2.48533809623047,0,0,0
Tabular-L6,2.5,0.1,7,0.31795415318975895,0.31795415318975895,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.7517218731913154,0.742440627268783,0.009281245922532433,0.01250099412888457,0,1,1
Tabular-L6,2.5,0.1,7,0.13667180493740552,0.0810161291936009,0.05565567574380462,0.6869703144025375,0,0,0
Tabular-L6,2.5,0.1,7,0.11839896724103675,0.11839896724103675,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.08083621995620188,0.08083621995620188,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.9754267909111173,0.9754267909111173,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.07693190076223469,0.03474798408648301,0.04218391667575168,1.21399608595312,0,0,0
Tabular-L6,2.5,0.1,7,0.13565183028552802,0.13565183028552802,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.7651760263480267,0.7651760263480267,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.5467346658180451,0.5467346658180451,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.3291441123781016,0.04256678118125473,0.28657733119684686,6.732417233442303,0,0,0
Tabular-L6,2.5,0.1,7,1.751785514422852,1.751785514422852,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.013521094295251045,0.005503501515107321,0.008017592780143724,1.4568166753720566,0,0,0
Tabular-L6,2.5,0.1,7,0.7118401078664142,0.7083552782793558,0.0034848295870583135,0.004919607002185692,1,1,1
Tabular-L6,2.5,0.1,7,0.2803515583659585,0.21785294139877062,0.062498616967187864,0.2868844302303304,0,0,0
Tabular-L6,2.5,0.1,7,1.0733486051413932,1.0733486051413932,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.04513363606227371,0.04513363606227371,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.06488072321184729,0.014768883409463753,0.05011183980238354,3.3930689553871334,0,0,0
Tabular-L6,2.5,0.1,7,0.4485803020995449,0.4485803020995449,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.02936213947374372,0.025245024627388694,0.004117114846355026,0.16308618855092374,0,0,0
Tabular-L6,2.5,0.1,7,0.501513957953859,0.35291053983448556,0.14860341811937344,0.4210795693125748,0,0,0
Tabular-L6,2.5,0.1,7,0.0385096498020836,0.003841483875794121,0.034668165926289476,9.024680838761242,0,0,0
Tabular-L6,2.5,0.1,7,0.03513856030965827,0.03513856030965827,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,1.019640926527487,1.019640926527487,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.23090256483800445,0.04851536380175088,0.18238720103625355,3.759369955083617,0,0,0
Tabular-L6,2.5,0.1,7,0.1396732931269451,0.004752313472509189,0.13492097965443592,28.390589222473693,0,0,0
Tabular-L6,2.5,0.1,7,0.18460120680355427,0.08637361936819252,0.09822758743536175,1.137240608346378,0,0,0
Tabular-L6,2.5,0.1,7,0.6983428932241322,0.6983428932241322,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.03330254293421539,0.03330254293421539,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.033062143264102485,0.02535626299290051,0.007705880271201976,0.30390441499047166,0,0,0
Tabular-L6,2.5,0.1,7,0.6400827603341048,0.6400827603341048,0.0,0.0,1,1,1
Tabular-L6,2.5,0.1,7,0.23217096069123927,0.051961006794463374,0.1802099538967759,3.4681767158518166,0,0,0
Tabular-L6,2.5,0.1,7,0.47048682038478806,0.08097579430489749,0.3895110260798906,4.810215564089041,0,0,0
