beta,n,gamma_eta,rep,method,loss_i
5.0,10,0.1,157,dual,0.05852476760456002
5.0,10,0.1,157,wmle,0.16736042302100002
5.0,10,0.1,158,oracle,0.35184500658100004
5.0,10,0.1,158,mdm0,0.4620857972173599
5.0,10,0.1,158,dual,0.54562423367956
5.0,10,0.1,158,wmle,0.642824268922
5.0,10,0.1,159,oracle,0.21392785168775996
5.0,10,0.1,159,mdm0,0.21392785168775996
5.0,10,0.1,159,dual,0.43024494578803996
5.0,10,0.1,159,wmle,0.5033015019570001
5.0,10,0.1,160,oracle,0.015174949092239993
5.0,10,0.1,160,mdm0,0.015174949092239993
5.0,10,0.1,160,dual,0.015174949092239993
5.0,10,0.1,160,wmle,0.015174949092239993
5.0,10,0.1,161,oracle,0.39272593157763996
5.0,10,0.1,161,mdm0,0.39272593157763996
5.0,10,0.1,161,dual,0.5125449548724399
5.0,10,0.1,161,wmle,0.7774687768439599
5.0,10,0.1,162,oracle,0.19512173829944002
5.0,10,0.1,162,mdm0,0.19512173829944002
5.0,10,0.1,162,dual,0.19512173829944002
5.0,10,0.1,162,wmle,0.32871483440544
5.0,10,0.1,163,oracle,0.052037006488999976
5.0,10,0.1,163,mdm0,0.052037006488999976
5.0,10,0.1,163,dual,0.052037006488999976
5.0,10,0.1,163,wmle,0.052037006488999976
5.0,10,0.1,164,oracle,0.09272021875144001
5.0,10,0.1,164,mdm0,0.15160631200115998
5.0,10,0.1,164,dual,0.25698699428199995
5.0,10,0.1,164,wmle,0.30052724210899995
5.0,10,0.1,165,oracle,0.03149952674903999
5.0,10,0.1,165,mdm0,0.03149952674903999
5.0,10,0.1,165,dual,0.03149952674903999
5.0,10,0.1,165,wmle,0.03149952674903999
5.0,10,0.1,166,oracle,0.10608778137764
5.0,10,0.1,166,mdm0,0.10608778137764
5.0,10,0.1,166,dual,0.21616239969
5.0,10,0.1,166,wmle,0.30554602658404006
5.0,10,0.1,167,oracle,2.01312507216504
5.0,10,0.1,167,mdm0,2.0628774854930003
5.0,10,0.1,167,dual,2.0628774854930003
5.0,10,0.1,167,wmle,2.01312507216504
5.0,10,0.1,168,oracle,1.0707161436747599
5.0,10,0.1,168,mdm0,1.2228156248590398
5.0,10,0.1,168,dual,1.24753331855336
5.0,10,0.1,168,wmle,1.323648577193
5.0,10,0.1,169,oracle,0.90146237141004
5.0,10,0.1,169,mdm0,1.07936002354976
5.0,10,0.1,169,dual,1.13034864276844
5.0,10,0.1,169,wmle,1.2659449202717599
5.0,10,0.1,170,oracle,0.404082617361
5.0,10,0.1,170,mdm0,0.48151119555304
5.0,10,0.1,170,dual,0.6571322586376398
5.0,10,0.1,170,wmle,0.7108843441619999
5.0,10,0.1,171,oracle,1.26501248680044
5.0,10,0.1,171,mdm0,1.345691992446
5.0,10,0.1,171,dual,1.345691992446
5.0,10,0.1,171,wmle,1.3052623881970402
5.0,10,0.1,172,oracle,0.5936354256096399
5.0,10,0.1,172,mdm0,0.76986941669764
5.0,10,0.1,172,dual,0.866871768884
5.0,10,0.1,172,wmle,0.981870130149
5.0,10,0.1,173,oracle,1.3013291571949601
5.0,10,0.1,173,mdm0,1.438800835461
5.0,10,0.1,173,dual,1.4726817492328401
5.0,10,0.1,173,wmle,1.58117039899864
5.0,10,0.1,174,oracle,0.45862072900483997
5.0,10,0.1,174,mdm0,0.45862072900483997
5.0,10,0.1,174,dual,0.69513731530436
5.0,10,0.1,174,wmle,0.789654952586
5.0,10,0.1,175,oracle,0.044046412665000034
5.0,10,0.1,175,mdm0,0.044046412665000034
5.0,10,0.1,175,dual,0.044046412665000034
5.0,10,0.1,175,wmle,0.044046412665000034
5.0,10,0.1,176,oracle,0.14584801916484003
5.0,10,0.1,176,mdm0,0.14584801916484003
5.0,10,0.1,176,dual,0.14584801916484003
5.0,10,0.1,176,wmle,0.14584801916484003
5.0,10,0.1,177,oracle,0.05064504593496001
5.0,10,0.1,177,mdm0,0.05064504593496001
5.0,10,0.1,177,dual,0.05064504593496001
5.0,10,0.1,177,wmle,0.147690820949
5.0,10,0.1,178,oracle,0.29673622397995997
5.0,10,0.1,178,mdm0,0.29673622397995997
5.0,10,0.1,178,dual,0.29673622397995997
5.0,10,0.1,178,wmle,0.6545088252731599
5.0,10,0.1,179,oracle,0.05105444933216
5.0,10,0.1,179,mdm0,0.05105444933216
5.0,10,0.1,179,dual,0.16020734110344
5.0,10,0.1,179,wmle,0.16020734110344
5.0,10,0.1,180,oracle,0.29985608233836
5.0,10,0.1,180,mdm0,0.37048670486996005
5.0,10,0.1,180,dual,0.50707066716024
5.0,10,0.1,180,wmle,0.56817373160136
5.0,10,0.1,181,oracle,1.09167895400276
5.0,10,0.1,181,mdm0,1.25901375004724
5.0,10,0.1,181,dual,1.31788070324756
5.0,10,0.1,181,wmle,1.35238281967656
5.0,10,0.1,182,oracle,0.25727221566455993
5.0,10,0.1,182,mdm0,0.49506198672344004
5.0,10,0.1,182,dual,0.5808422590461599
5.0,10,0.1,182,wmle,0.7233672693643601
5.0,10,0.1,183,oracle,0.015035054449999986
5.0,10,0.1,183,mdm0,0.015035054449999986
5.0,10,0.1,183,dual,0.015035054449999986
5.0,10,0.1,183,wmle,0.015035054449999986
5.0,10,0.1,184,oracle,0.58416204195876
5.0,10,0.1,184,mdm0,0.58416204195876
5.0,10,0.1,184,dual,0.9400404646445601
5.0,10,0.1,184,wmle,1.00230272899136
5.0,10,0.1,185,oracle,0.10205510149476
5.0,10,0.1,185,mdm0,0.10205510149476
5.0,10,0.1,185,dual,0.22247182973663998
5.0,10,0.1,185,wmle,0.32282737065699996
5.0,10,0.1,186,oracle,1.15532997214436
5.0,10,0.1,186,mdm0,1.2717867312164401
5.0,10,0.1,186,dual,1.28518239390916
5.0,10,0.1,186,wmle,1.366506963412
5.0,10,0.1,187,oracle,0.25748616621096
5.0,10,0.1,187,mdm0,0.25748616621096
5.0,10,0.1,187,dual,0.46653848711143997
5.0,10,0.1,187,wmle,0.5938505094645601
5.0,10,0.1,188,oracle,0.870415892278
5.0,10,0.1,188,mdm0,0.870415892278
5.0,10,0.1,188,dual,1.1749308790432398
5.0,10,0.1,188,wmle,1.1529848650306402
5.0,10,0.1,189,oracle,1.01178668364116
5.0,10,0.1,189,mdm0,1.2072644338928402
5.0,10,0.1,189,dual,1.27053573414456
5.0,10,0.1,189,wmle,1.32783797394104
5.0,10,0.1,190,oracle,0.11971498932899999
5.0,10,0.1,190,mdm0,0.12197539318500006
5.0,10,0.1,190,dual,0.12197539318500006
5.0,10,0.1,190,wmle,0.11971498932899999
5.0,10,0.1,191,oracle,0.71704177738244
5.0,10,0.1,191,mdm0,0.71704177738244
5.0,10,0.1,191,dual,1.05763248673836
5.0,10,0.1,191,wmle,1.1652859342802402
5.0,10,0.1,192,oracle,1.1375636153781599
5.0,10,0.1,192,mdm0,1.2902758972190398
5.0,10,0.1,192,dual,1.31528782700864
5.0,10,0.1,192,wmle,1.38743850564496
5.0,10,0.1,193,oracle,0.03196847635955999
5.0,10,0.1,193,mdm0,0.03458795567064
5.0,10,0.1,193,dual,0.03458795567064
5.0,10,0.1,193,wmle,0.03196847635955999
5.0,10,0.1,194,oracle,1.00370585116204
5.0,10,0.1,194,mdm0,1.1247035680650002
5.0,10,0.1,194,dual,1.2039672801416401
5.0,10,0.1,194,wmle,1.3100700853979599
5.0,10,0.1,195,oracle,1.785396394273
5.0,10,0.1,195,mdm0,1.83816218534824
5.0,10,0.1,195,dual,1.83816218534824
5.0,10,0.1,195,wmle,1.785396394273
5.0,10,0.1,196,oracle,0.15645025267424
5.0,10,0.1,196,mdm0,0.21477284127084
5.0,10,0.1,196,dual,0.30693759331700005
5.0,10,0.1,196,wmle,0.4085422050780001
5.0,10,0.1,197,oracle,0.056846879331360047
5.0,10,0.1,197,mdm0,0.056846879331360047
5.0,10,0.1,197,dual,0.056846879331360047
5.0,10,0.1,197,wmle,0.056846879331360047
5.0,10,0.1,198,oracle,0.04152876550544001
5.0,10,0.1,198,mdm0,0.04152876550544001
5.0,10,0.1,198,dual,0.12429940872543999
5.0,10,0.1,198,wmle,0.26840085545164005
5.0,10,0.1,199,oracle,0.269924636145
5.0,10,0.1,199,mdm0,0.269924636145
5.0,10,0.1,199,dual,0.269924636145
5.0,10,0.1,199,wmle,0.42043278063
5.0,10,0.1,200,oracle,0.6229951674515599
5.0,10,0.1,200,mdm0,0.78809043179204
5.0,10,0.1,200,dual,0.8574375727591601
5.0,10,0.1,200,wmle,0.9111841063949601
5.0,10,0.1,201,oracle,1.618688492574
5.0,10,0.1,201,mdm0,1.692367223426
5.0,10,0.1,201,dual,1.692367223426
5.0,10,0.1,201,wmle,1.618688492574
5.0,10,0.1,202,oracle,0.01847175832616001
5.0,10,0.1,202,mdm0,0.01847175832616001
5.0,10,0.1,202,dual,0.01847175832616001
5.0,10,0.1,202,wmle,0.10271057448403997
5.0,10,0.1,203,oracle,1.4921066275421602
5.0,10,0.1,203,mdm0,1.67998565928296
5.0,10,0.1,203,dual,1.6971031169470001
5.0,10,0.1,203,wmle,1.6253896133483599
5.0,10,0.1,204,oracle,0.03638029591635998
5.0,10,0.1,204,mdm0,0.03638029591635998
5.0,10,0.1,204,dual,0.03638029591635998
5.0,10,0.1,204,wmle,0.03638029591635998
5.0,10,0.1,205,oracle,1.51420726038564
5.0,10,0.1,205,mdm0,1.534626717293
5.0,10,0.1,205,dual,1.534626717293
5.0,10,0.1,205,wmle,1.5155131807264401
5.0,10,0.1,206,oracle,1.9985030326276396
5.0,10,0.1,206,mdm0,2.05642545212904
5.0,10,0.1,206,dual,2.05642545212904
5.0,10,0.1,206,wmle,1.9985030326276396
5.0,10,0.1,207,oracle,0.014010867250960006
5.0,10,0.1,207,mdm0,0.014010867250960006
5.0,10,0.1,207,dual,0.014010867250960006
5.0,10,0.1,207,wmle,0.08435769474535998
5.0,10,0.1,208,oracle,1.33528774376364
5.0,10,0.1,208,mdm0,1.4151717617480002
5.0,10,0.1,208,dual,1.4151717617480002
5.0,10,0.1,208,wmle,1.33528774376364
5.0,10,0.1,209,oracle,0.42694029898244
5.0,10,0.1,209,mdm0,0.42694029898244
5.0,10,0.1,209,dual,0.42694029898244
5.0,10,0.1,209,wmle,0.42694029898244
5.0,10,0.1,210,oracle,0.8369259554642401
5.0,10,0.1,210,mdm0,0.9599314253410001
5.0,10,0.1,210,dual,0.98073338152184
5.0,10,0.1,210,wmle,1.03952899633844
5.0,10,0.1,211,oracle,0.00216413243864
5.0,10,0.1,211,mdm0,0.00216413243864
5.0,10,0.1,211,dual,0.00216413243864
5.0,10,0.1,211,wmle,0.00216413243864
5.0,10,0.1,212,oracle,0.08412022223764003
5.0,10,0.1,212,mdm0,0.153459116414
5.0,10,0.1,212,dual,0.19128864886643998
5.0,10,0.1,212,wmle,0.22666270922424
5.0,10,0.1,213,oracle,0.4685317639395601
5.0,10,0.1,213,mdm0,0.6074868160421599
5.0,10,0.1,213,dual,0.63314268804744
5.0,10,0.1,213,wmle,0.69830896267256
5.0,10,0.1,214,oracle,0.28817520275444003
5.0,10,0.1,214,mdm0,0.28817520275444003
5.0,10,0.1,214,dual,0.57697105252304
5.0,10,0.1,214,wmle,0.62962673385336
5.0,10,0.1,215,oracle,0.60533293432784
5.0,10,0.1,215,mdm0,0.60533293432784
5.0,10,0.1,215,dual,0.9356102080212401
5.0,10,0.1,215,wmle,1.0100689435319599
5.0,10,0.1,216,oracle,1.0299299149898402
5.0,10,0.1,216,mdm0,1.13333960852216
5.0,10,0.1,216,dual,1.13333960852216
5.0,10,0.1,216,wmle,1.066656573683
5.0,10,0.1,217,oracle,0.27375247370836
5.0,10,0.1,217,mdm0,0.27375247370836
5.0,10,0.1,217,dual,0.50359028124136
5.0,10,0.1,217,wmle,0.5942720364436399
5.0,10,0.1,218,oracle,0.10984316648504
5.0,10,0.1,218,mdm0,0.10984316648504
5.0,10,0.1,218,dual,0.10984316648504
5.0,10,0.1,218,wmle,0.19496142840456004
5.0,10,0.1,219,oracle,0.03031677446600002
5.0,10,0.1,219,mdm0,0.03024655933975999
5.0,10,0.1,219,dual,0.03024655933975999
5.0,10,0.1,219,wmle,0.03031677446600002
5.0,10,0.1,220,oracle,0.043818421018959997
5.0,10,0.1,220,mdm0,0.043818421018959997
5.0,10,0.1,220,dual,0.043818421018959997
5.0,10,0.1,220,wmle,0.043818421018959997
5.0,10,0.1,221,oracle,0.033220091905959995
5.0,10,0.1,221,mdm0,0.033220091905959995
5.0,10,0.1,221,dual,0.09234264087956001
5.0,10,0.1,221,wmle,0.25618827765799995
5.0,10,0.1,222,oracle,0.602084171481
5.0,10,0.1,222,mdm0,0.602084171481
5.0,10,0.1,222,dual,0.7418180216651601
5.0,10,0.1,222,wmle,0.9263544051075601
5.0,10,0.1,223,oracle,0.14582254026323993
5.0,10,0.1,223,mdm0,0.14582254026323993
5.0,10,0.1,223,dual,0.33695369220936006
5.0,10,0.1,223,wmle,0.423888826976
5.0,10,0.1,224,oracle,0.7178349971723599
5.0,10,0.1,224,mdm0,0.8632579702318399
5.0,10,0.1,224,dual,0.8828807424532401
5.0,10,0.1,224,wmle,0.8998155115626403
5.0,10,0.1,225,oracle,1.150685753517
5.0,10,0.1,225,mdm0,1.30921815319856
5.0,10,0.1,225,dual,1.3388652779369998
5.0,10,0.1,225,wmle,1.36288511099236
5.0,10,0.1,226,oracle,0.08321248461896005
5.0,10,0.1,226,mdm0,0.08321248461896005
5.0,10,0.1,226,dual,0.08321248461896005
5.0,10,0.1,226,wmle,0.08321248461896005
5.0,10,0.1,227,oracle,1.0158467200805599
5.0,10,0.1,227,mdm0,1.0158467200805599
5.0,10,0.1,227,dual,1.38295628106216
5.0,10,0.1,227,wmle,1.412969151914
5.0,10,0.1,228,oracle,1.40460748395556
5.0,10,0.1,228,mdm0,1.51423176499244
5.0,10,0.1,228,dual,1.51423176499244
5.0,10,0.1,228,wmle,1.4169833746019997
5.0,10,0.1,229,oracle,0.6132650743822401
5.0,10,0.1,229,mdm0,0.7471659212805601
5.0,10,0.1,229,dual,0.8055105411875599
5.0,10,0.1,229,wmle,0.8719284155461602
5.0,10,0.1,230,oracle,0.11735021597984001
5.0,10,0.1,230,mdm0,0.11735021597984001
5.0,10,0.1,230,dual,0.36388500271364
5.0,10,0.1,230,wmle,0.36388500271364
5.0,10,0.1,231,oracle,1.27868490763016
5.0,10,0.1,231,mdm0,1.41115017056036
5.0,10,0.1,231,dual,1.42027413176564
5.0,10,0.1,231,wmle,1.42456629213016
5.0,10,0.1,232,oracle,0.03965916669543998
5.0,10,0.1,232,mdm0,0.03965916669543998
5.0,10,0.1,232,dual,0.03965916669543998
5.0,10,0.1,232,wmle,0.07148352101336002
5.0,10,0.1,233,oracle,0.02890557005324
5.0,10,0.1,233,mdm0,0.02890557005324
5.0,10,0.1,233,dual,0.02890557005324
5.0,10,0.1,233,wmle,0.10118888872995997
5.0,10,0.1,234,oracle,0.5626150500466399
5.0,10,0.1,234,mdm0,0.5626150500466399
5.0,10,0.1,234,dual,0.90868954197204
5.0,10,0.1,234,wmle,0.90868954197204
5.0,10,0.1,235,oracle,1.8722822993972401
5.0,10,0.1,235,mdm0,1.8932066806094403
5.0,10,0.1,235,dual,1.8932066806094403
5.0,10,0.1,235,wmle,1.8722822993972401
5.0,10,0.1,236,oracle,0.04373446037904004
5.0,10,0.1,236,mdm0,0.04373446037904004
5.0,10,0.1,236,dual,0.04373446037904004
5.0,10,0.1,236,wmle,0.04373446037904004
5.0,10,0.1,237,oracle,1.58577917474216
5.0,10,0.1,237,mdm0,1.64317174670016
5.0,10,0.1,237,dual,1.64317174670016
5.0,10,0.1,237,wmle,1.58577917474216
5.0,10,0.1,238,oracle,1.22730617322744
5.0,10,0.1,238,mdm0,1.36356615555604
5.0,10,0.1,238,dual,1.386816513098
5.0,10,0.1,238,wmle,1.488387320564
5.0,10,0.1,239,oracle,0.04728454407043996
5.0,10,0.1,239,mdm0,0.04728454407043996
5.0,10,0.1,239,dual,0.12157861107583998
5.0,10,0.1,239,wmle,0.270029567202
5.0,10,0.1,240,oracle,0.21126525141503996
5.0,10,0.1,240,mdm0,0.21126525141503996
5.0,10,0.1,240,dual,0.21126525141503996
5.0,10,0.1,240,wmle,0.21126525141503996
5.0,10,0.1,241,oracle,0.04148999138804004
5.0,10,0.1,241,mdm0,0.04148999138804004
5.0,10,0.1,241,dual,0.04148999138804004
5.0,10,0.1,241,wmle,0.04148999138804004
5.0,10,0.1,242,oracle,0.13335565337575997
5.0,10,0.1,242,mdm0,0.13335565337575997
5.0,10,0.1,242,dual,0.13335565337575997
5.0,10,0.1,242,wmle,0.13335565337575997
5.0,10,0.1,243,oracle,0.7559935123089601
5.0,10,0.1,243,mdm0,0.7559935123089601
5.0,10,0.1,243,dual,1.11658751249
5.0,10,0.1,243,wmle,1.22996379992244
5.0,10,0.1,244,oracle,0.6272670886826401
5.0,10,0.1,244,mdm0,0.7810903134779601
5.0,10,0.1,244,dual,0.81825674120244
5.0,10,0.1,244,wmle,0.90794492928824
5.0,10,0.1,245,oracle,0.7457641690232399
5.0,10,0.1,245,mdm0,0.83602116674504
5.0,10,0.1,245,dual,1.0014473787580003
5.0,10,0.1,245,wmle,1.1264004418648401
5.0,10,0.1,246,oracle,0.0052542729364399975
5.0,10,0.1,246,mdm0,0.0052542729364399975
5.0,10,0.1,246,dual,0.0052542729364399975
5.0,10,0.1,246,wmle,0.0052542729364399975
5.0,10,0.1,247,oracle,1.7922852448020001
5.0,10,0.1,247,mdm0,1.8745220584011602
5.0,10,0.1,247,dual,1.8812957941677602
5.0,10,0.1,247,wmle,1.7922852448020001
5.0,10,0.1,248,oracle,0.07984740934675998
5.0,10,0.1,248,mdm0,0.12658384627499997
5.0,10,0.1,248,dual,0.221863181706
5.0,10,0.1,248,wmle,0.221863181706
5.0,10,0.1,249,oracle,0.39534351078200003
5.0,10,0.1,249,mdm0,0.39534351078200003
5.0,10,0.1,249,dual,0.68974447556716
5.0,10,0.1,249,wmle,0.8779523405380001
5.0,10,0.1,250,oracle,0.23769395009299998
5.0,10,0.1,250,mdm0,0.23769395009299998
5.0,10,0.1,250,dual,0.4273887817365599
5.0,10,0.1,250,wmle,0.51066941155544
5.0,10,0.1,251,oracle,0.18835167679244003
5.0,10,0.1,251,mdm0,0.18835167679244003
5.0,10,0.1,251,dual,0.37594833798955996
5.0,10,0.1,251,wmle,0.45875224631256
5.0,10,0.1,252,oracle,0.6933252978491601
5.0,10,0.1,252,mdm0,0.8211698538894401
5.0,10,0.1,252,dual,0.9494763916439601
5.0,10,0.1,252,wmle,0.9709103457280399
5.0,10,0.1,253,oracle,0.14705940885656
5.0,10,0.1,253,mdm0,0.14705940885656
5.0,10,0.1,253,dual,0.34250389203204
5.0,10,0.1,253,wmle,0.469624864424
5.0,10,0.1,254,oracle,0.025857911813560005
5.0,10,0.1,254,mdm0,0.025857911813560005
5.0,10,0.1,254,dual,0.025857911813560005
5.0,10,0.1,254,wmle,0.123884523886
5.0,10,0.1,255,oracle,0.04487781057875997
5.0,10,0.1,255,mdm0,0.04487781057875997
5.0,10,0.1,255,dual,0.14783755065336002
5.0,10,0.1,255,wmle,0.04487781057875997
5.0,10,0.1,256,oracle,0.029700155317160006
5.0,10,0.1,256,mdm0,0.030177223660999997
5.0,10,0.1,256,dual,0.030177223660999997
5.0,10,0.1,256,wmle,0.029700155317160006
5.0,10,0.1,257,oracle,0.011228361124640008
5.0,10,0.1,257,mdm0,0.011228361124640008
5.0,10,0.1,257,dual,0.010215577146159989
5.0,10,0.1,257,wmle,0.011228361124640008
5.0,10,0.1,258,oracle,1.29830898610376
5.0,10,0.1,258,mdm0,1.3783603974089598
5.0,10,0.1,258,dual,1.3783603974089598
5.0,10,0.1,258,wmle,1.29830898610376
5.0,10,0.1,259,oracle,0.38083779695576003
5.0,10,0.1,259,mdm0,0.4958829527333599
5.0,10,0.1,259,dual,0.5345990590590001
5.0,10,0.1,259,wmle,0.641101597841
5.0,10,0.1,260,oracle,0.9460628260842401
5.0,10,0.1,260,mdm0,1.09248146491364
5.0,10,0.1,260,dual,1.1193599606560003
5.0,10,0.1,260,wmle,1.16408320183396
5.0,10,0.1,261,oracle,0.22057057392356
5.0,10,0.1,261,mdm0,0.29023321067604
5.0,10,0.1,261,dual,0.43512795843244
5.0,10,0.1,261,wmle,0.50308714436676
5.0,10,0.1,262,oracle,1.7770240177140002
5.0,10,0.1,262,mdm0,1.8468440174081602
5.0,10,0.1,262,dual,1.850028831619
5.0,10,0.1,262,wmle,1.7770240177140002
5.0,10,0.1,263,oracle,0.11250944972200003
5.0,10,0.1,263,mdm0,0.11250944972200003
5.0,10,0.1,263,dual,0.11250944972200003
5.0,10,0.1,263,wmle,0.3804540004726401
5.0,10,0.1,264,oracle,1.7153616189333598
5.0,10,0.1,264,mdm0,1.7656358583569598
5.0,10,0.1,264,dual,1.7656358583569598
5.0,10,0.1,264,wmle,1.7153616189333598
5.0,10,0.1,265,oracle,0.060107460398559985
5.0,10,0.1,265,mdm0,0.060107460398559985
5.0,10,0.1,265,dual,0.17649875022695996
5.0,10,0.1,265,wmle,0.27708192342756
5.0,10,0.1,266,oracle,0.44520642479376
5.0,10,0.1,266,mdm0,0.44520642479376
5.0,10,0.1,266,dual,0.795972684195
5.0,10,0.1,266,wmle,0.8565892432474402
5.0,10,0.1,267,oracle,0.01775463760964
5.0,10,0.1,267,mdm0,0.01775463760964
5.0,10,0.1,267,dual,0.01775463760964
5.0,10,0.1,267,wmle,0.16875146343404002
5.0,10,0.1,268,oracle,0.07830321982016003
5.0,10,0.1,268,mdm0,0.07830321982016003
5.0,10,0.1,268,dual,0.07830321982016003
5.0,10,0.1,268,wmle,0.07830321982016003
5.0,10,0.1,269,oracle,0.75485365300404
5.0,10,0.1,269,mdm0,0.91515699446704
5.0,10,0.1,269,dual,0.94129822317624
5.0,10,0.1,269,wmle,1.06720465161396
5.0,10,0.1,270,oracle,0.7905252302163601
5.0,10,0.1,270,mdm0,0.9183349808829998
5.0,10,0.1,270,dual,0.94308150873544
5.0,10,0.1,270,wmle,1.00295840655904
5.0,10,0.1,271,oracle,0.36354490871176
5.0,10,0.1,271,mdm0,0.46511819853776004
5.0,10,0.1,271,dual,0.49623277423115997
5.0,10,0.1,271,wmle,0.5612871206343601
5.0,10,0.1,272,oracle,1.350099542099
5.0,10,0.1,272,mdm0,1.5478142629338403
5.0,10,0.1,272,dual,1.5798133194809998
5.0,10,0.1,272,wmle,1.4972955693344399
5.0,10,0.1,273,oracle,0.83510246355884
5.0,10,0.1,273,mdm0,0.96878084723316
5.0,10,0.1,273,dual,1.02988598577864
5.0,10,0.1,273,wmle,1.10102808671556
5.0,10,0.1,274,oracle,0.25642824875544
5.0,10,0.1,274,mdm0,0.25642824875544
5.0,10,0.1,274,dual,0.25642824875544
5.0,10,0.1,274,wmle,0.380739194225
5.0,10,0.1,275,oracle,0.49987948517064
5.0,10,0.1,275,mdm0,0.49987948517064
5.0,10,0.1,275,dual,0.726747415556
5.0,10,0.1,275,wmle,0.81837216484436
5.0,10,0.1,276,oracle,0.9427795233929601
5.0,10,0.1,276,mdm0,1.0969938215672401
5.0,10,0.1,276,dual,1.12623268454184
5.0,10,0.1,276,wmle,1.1814579330460002
5.0,10,0.1,277,oracle,0.46069129478424
5.0,10,0.1,277,mdm0,0.46069129478424
5.0,10,0.1,277,dual,0.90639575291024
5.0,10,0.1,277,wmle,1.130286651429
5.0,10,0.1,278,oracle,0.26421648585644
5.0,10,0.1,278,mdm0,0.26421648585644
5.0,10,0.1,278,dual,0.5093732616563601
5.0,10,0.1,278,wmle,0.5093732616563601
5.0,10,0.1,279,oracle,1.15291568910564
5.0,10,0.1,279,mdm0,1.32754185301
5.0,10,0.1,279,dual,1.33524836805456
5.0,10,0.1,279,wmle,1.2684276911522403
5.0,10,0.1,280,oracle,1.06752092809556
5.0,10,0.1,280,mdm0,1.06752092809556
5.0,10,0.1,280,dual,1.29184391565444
5.0,10,0.1,280,wmle,1.1146804671956403
5.0,10,0.1,281,oracle,0.10566993273900002
5.0,10,0.1,281,mdm0,0.16456978042136
5.0,10,0.1,281,dual,0.26043818230424
5.0,10,0.1,281,wmle,0.33360192584824006
5.0,10,0.1,282,oracle,0.09322153717715997
5.0,10,0.1,282,mdm0,0.09322153717715997
5.0,10,0.1,282,dual,0.21329480159336
5.0,10,0.1,282,wmle,0.21329480159336
5.0,10,0.1,283,oracle,0.3202600277064401
5.0,10,0.1,283,mdm0,0.38695134801535996
5.0,10,0.1,283,dual,0.5230932039713599
5.0,10,0.1,283,wmle,0.61391211345
5.0,10,0.1,284,oracle,0.8627074611450001
5.0,10,0.1,284,mdm0,0.8627074611450001
5.0,10,0.1,284,dual,1.15255608631264
5.0,10,0.1,284,wmle,1.18840052731304
5.0,10,0.1,285,oracle,0.010470878444360005
5.0,10,0.1,285,mdm0,0.010470878444360005
5.0,10,0.1,285,dual,0.010470878444360005
5.0,10,0.1,285,wmle,0.006117829493160001
5.0,10,0.1,286,oracle,0.029381575481160015
5.0,10,0.1,286,mdm0,0.057408157061359995
5.0,10,0.1,286,dual,0.11816259697296
5.0,10,0.1,286,wmle,0.029381575481160015
5.0,10,0.1,287,oracle,0.11782725297164004
5.0,10,0.1,287,mdm0,0.11782725297164004
5.0,10,0.1,287,dual,0.37027153154504006
5.0,10,0.1,287,wmle,0.53080167915564
5.0,10,0.1,288,oracle,0.16866600107236
5.0,10,0.1,288,mdm0,0.26128537913876
5.0,10,0.1,288,dual,0.39516806339436
5.0,10,0.1,288,wmle,0.524754412517
5.0,10,0.1,289,oracle,0.06357570331636
5.0,10,0.1,289,mdm0,0.06357570331636
5.0,10,0.1,289,dual,0.06357570331636
5.0,10,0.1,289,wmle,0.06357570331636
5.0,10,0.1,290,oracle,0.023753589468560002
5.0,10,0.1,290,mdm0,0.023753589468560002
5.0,10,0.1,290,dual,0.01992964524515998
5.0,10,0.1,290,wmle,0.023753589468560002
5.0,10,0.1,291,oracle,1.4868222198114398
5.0,10,0.1,291,mdm0,1.5811229927237598
5.0,10,0.1,291,dual,1.591224345674
5.0,10,0.1,291,wmle,1.65776201480264
5.0,10,0.1,292,oracle,0.08349094550244002
5.0,10,0.1,292,mdm0,0.08349094550244002
5.0,10,0.1,292,dual,0.21201424443683997
5.0,10,0.1,292,wmle,0.21201424443683997
5.0,10,0.1,293,oracle,0.29865498858344003
5.0,10,0.1,293,mdm0,0.29865498858344003
5.0,10,0.1,293,dual,0.5793176922734401
5.0,10,0.1,293,wmle,0.783230070722
5.0,10,0.1,294,oracle,0.37389250726696
5.0,10,0.1,294,mdm0,0.37389250726696
5.0,10,0.1,294,dual,0.6979309197210002
5.0,10,0.1,294,wmle,0.7787700233552401
5.0,10,0.1,295,oracle,0.010111647601000003
5.0,10,0.1,295,mdm0,0.010111647601000003
5.0,10,0.1,295,dual,0.010111647601000003
5.0,10,0.1,295,wmle,0.010111647601000003
5.0,10,0.1,296,oracle,0.053739460406160004
5.0,10,0.1,296,mdm0,0.053739460406160004
5.0,10,0.1,296,dual,0.053739460406160004
5.0,10,0.1,296,wmle,0.30166414366244004
5.0,10,0.1,297,oracle,0.016565955446840017
5.0,10,0.1,297,mdm0,0.016565955446840017
5.0,10,0.1,297,dual,0.08423022786816003
5.0,10,0.1,297,wmle,0.15665695620716003
5.0,10,0.1,298,oracle,1.39454692602336
5.0,10,0.1,298,mdm0,1.4995822695157601
5.0,10,0.1,298,dual,1.5044323635834398
5.0,10,0.1,298,wmle,1.5181557958594403
5.0,10,0.1,299,oracle,0.13849755082784
5.0,10,0.1,299,mdm0,0.13849755082784
5.0,10,0.1,299,dual,0.23717695054343996
5.0,10,0.1,299,wmle,0.44561402942600015
