n,rep,method,beta_hat,eta_hat,gamma_hat,converged,sample_min,gamma_zero,gamma_near_zero
5,606,lse,2.4362691016443843,1237.235566315862,0.00020679016487120983,True,525.0570499244036,0,1
5,607,mdm,2.6281224418100404,1041.9493053927276,91.29882042585484,True,543.0655579004908,0,0
5,607,mle,4.125049692110181,1113.5753664160338,0.0,True,543.0655579004908,1,1
5,607,lse,2.813429611248751,1142.5137221435716,0.00021388269383353187,True,543.0655579004908,0,1
5,608,mdm,0.43589608789566764,170.11737155709523,1036.4948636390202,True,1038.3060756698328,0,0
5,608,mle,,,,False,1038.3060756698328,0,0
5,608,lse,0.41612450342036134,167.5048560861811,1036.8630601580674,True,1038.3060756698328,0,0
5,609,mdm,2.9561437865718916,1286.9385522800517,0.0,True,567.5223688999672,1,1
5,609,mle,4.528296074129198,1257.0367549740595,0.0,True,567.5223688999672,1,1
5,609,lse,2.570278102919095,1312.1837577745318,0.00022351484329145087,True,567.5223688999672,0,1
5,610,mdm,2.540829354468074,769.0219203666036,0.0,True,191.97469546097932,1,1
5,610,mle,2.7494528309309048,778.6177895923427,0.0,True,191.97469546097932,1,1
5,610,lse,1.4128685835936472,860.0458135575897,7.56079342829352e-05,True,191.97469546097932,0,1
5,611,mdm,1.5169617841991796,252.20536248221438,544.8019409350673,True,618.1748305794816,0,0
5,611,mle,6.348587747665128,822.6524965156839,5.214415100614847e-05,True,618.1748305794816,0,1
5,611,lse,0.4365870461370157,148.51066620147347,616.5172197457217,True,618.1748305794816,0,0
5,612,mdm,0.7431460122686188,139.42373905917995,605.7971290637596,True,615.9895895744033,0,0
5,612,mle,,,,False,615.9895895744033,0,0
5,612,lse,0.619870288266276,131.52055675515592,610.343442918256,True,615.9895895744033,0,0
5,613,mdm,2.2549307844751705,1301.9816914602877,153.21409520460764,True,653.2880616509452,0,0
5,613,mle,2.081558160646648,961.8168125587138,433.50025511170674,True,653.2880616509452,0,0
5,613,lse,2.5091882943528687,1471.001290295334,0.0002572930808121605,True,653.2880616509452,0,1
5,614,mdm,2.4302794886148082,1308.1686221868576,37.86464437173068,True,544.1994974913682,0,0
5,614,mle,1.9115413393564307,921.4666797459224,366.9422415654989,True,544.1994974913682,0,0
5,614,lse,2.1690783419740916,1379.5204796626706,0.0002143292882654808,True,544.1994974913682,0,1
5,615,mdm,0.6654135833096818,357.8708997835044,724.8982059775827,True,744.2132767734967,0,0
5,615,mle,,,,False,744.2132767734967,0,0
5,615,lse,0.5328573933784417,333.9909848375959,735.7048439192641,True,744.2132767734967,0,0
5,616,mdm,1.470982416413041,1300.182658019981,0.0,True,282.75923320277775,1,1
5,616,mle,2.065474437141533,1247.3546075469171,0.0,True,282.75923320277775,1,1
5,616,lse,1.3719550391888753,1321.0459590629919,0.00011136280992947125,True,282.75923320277775,0,1
5,617,mdm,0.5253697627307343,354.4637429009581,303.4299084917956,True,311.746994385539,0,0
5,617,mle,,,,False,311.746994385539,0,0
5,617,lse,0.5295140676819062,341.8390030675368,303.4586914828116,True,311.746994385539,0,0
5,618,mdm,0.9081214430047323,515.3705561879015,591.8459560448991,True,649.5693458327792,0,0
5,618,mle,,,,False,649.5693458327792,0,0
5,618,lse,0.8718217785569014,499.2920155932627,597.8780624526642,True,649.5693458327792,0,0
5,619,mdm,1.1596979081266903,275.87762015328207,872.215081645701,True,921.760335086296,0,0
5,619,mle,,,,False,921.760335086296,0,0
5,619,lse,1.1518396780555757,276.09966981882263,872.1313541645393,True,921.760335086296,0,0
5,620,mdm,1.8476441773028571,619.4176089230712,544.7546645948494,True,745.8768202416828,0,0
5,620,mle,,,,False,745.8768202416828,0,0
5,620,lse,2.0836701464694007,694.1262311501109,477.4611376460165,True,745.8768202416828,0,0
5,621,mdm,2.0936204733055197,1279.406060967323,0.0,True,477.52390902249937,1,1
5,621,mle,2.985635928774476,1242.3582660044253,0.0,True,477.52390902249937,1,1
5,621,lse,2.0481435611938137,1283.1585446392887,0.00018806955909062817,True,477.52390902249937,0,1
5,622,mdm,2.135938957000178,728.3109081568524,227.70454845088895,True,512.6323223235092,0,0
5,622,mle,,,,False,512.6323223235092,0,0
5,622,lse,2.4302456844698996,802.8272320084372,156.77790161063896,True,512.6323223235092,0,0
5,623,mdm,1.5198646847633883,686.8807921576471,309.4271186488291,True,495.7638837182187,0,0
5,623,mle,,,,False,495.7638837182187,0,0
5,623,lse,1.7148924940364345,747.6206819193292,254.6477528503234,True,495.7638837182187,0,0
5,624,mdm,1.938931166655848,1082.1960782402148,144.6475677051292,True,513.6401268182752,0,0
5,624,mle,3.2900305487501673,1200.8867529107893,0.0,True,513.6401268182752,1,1
5,624,lse,2.288799105774809,1235.3412673697947,0.00020229368698984702,True,513.6401268182752,0,1
5,625,mdm,0.7252912964071302,597.9399327725827,438.25430148446753,True,477.3430385974254,0,0
5,625,mle,,,,False,477.3430385974254,0,0
5,625,lse,0.6964685117549955,587.2605959830098,442.98041878864944,True,477.3430385974254,0,0
5,626,mdm,0.5042765814495053,351.68984169417035,367.1500686795669,True,374.270094937206,0,0
5,626,mle,,,,False,374.270094937206,0,0
5,626,lse,0.4683591370107288,343.522309465396,369.1500845323733,True,374.270094937206,0,0
5,627,mdm,2.6402253344247804,1152.2096089889587,0.0,True,459.13296061173145,1,1
5,627,mle,3.4580217643951436,1134.0249002333849,0.0,True,459.13296061173145,1,1
5,627,lse,2.2437094617867914,1182.2205697313252,0.0001808264085519409,True,459.13296061173145,0,1
5,628,mdm,2.2138283414076554,810.6219949020353,187.19290947231528,True,501.5465582683779,0,0
5,628,mle,4.1870382703680225,983.9473716231835,0.0,True,501.5465582683779,1,1
5,628,lse,2.8566770204962992,1007.4368676488527,0.0001975307168808404,True,501.5465582683779,0,1
5,629,mdm,1.6973458596001998,1120.092267593554,0.0,True,297.11598169133083,1,1
5,629,mle,2.2089891635980496,1050.2173729485862,30.742070279712692,True,297.11598169133083,0,0
5,629,lse,1.577524530578412,1138.2565692875487,0.0001170171181372914,True,297.11598169133083,0,1
5,630,mdm,0.7632586199253432,298.81557900490964,669.8045426700435,True,694.1636265175111,0,0
5,630,mle,,,,False,694.1636265175111,0,0
5,630,lse,0.46106549073212555,253.09919425036273,690.5308790794234,True,694.1636265175111,0,0
5,631,mdm,2.218672482321277,775.4995012798558,472.29017180203925,True,791.3388451616878,0,0
5,631,mle,4.956853514194513,1264.7001289439008,0.0,True,791.3388451616878,1,1
5,631,lse,0.2971922005124187,337.40700645021036,790.8986609015556,True,791.3388451616878,0,0
5,632,mdm,2.610997022943845,399.34228692398995,590.6881717355495,True,759.3532764688475,0,0
5,632,mle,11.329500078207992,987.7293389639995,4.043777794188549e-05,True,759.3532764688475,0,1
5,632,lse,7.431729348831205,998.0337716557253,0.0002990661476864159,True,759.3532764688475,0,1
5,633,mdm,3.11068039544167,785.820797527309,255.09750936507194,True,614.8186454905186,0,0
5,633,mle,6.198061425514554,1032.094362080853,0.0,True,614.8186454905186,1,1
5,633,lse,3.9408142299876303,1057.1109433521788,0.00024214216166640546,True,614.8186454905186,0,1
5,634,mdm,3.488285719740336,799.9036718618793,110.5497579652157,True,470.2104360593998,0,0
5,634,mle,6.424056100411201,899.4513803976824,0.0,True,470.2104360593998,1,1
5,634,lse,3.0256904695105336,944.9515172711338,0.00018518919727082431,True,470.2104360593998,0,1
5,635,mdm,2.07723787342008,948.1896578083697,5.9190846076708175,True,350.86274590864946,0,0
5,635,mle,3.0843879162943084,923.5627032339007,0.0,True,350.86274590864946,1,1
5,635,lse,2.0065951301296874,959.605775278462,0.0001381849173990949,True,350.86274590864946,0,1
5,636,mdm,0.9369011218205289,250.45388817803277,1109.1529252554049,True,1137.1630804019514,0,0
5,636,mle,,,,False,1137.1630804019514,0,0
5,636,lse,0.7207646680230758,230.46855812217487,1122.526623920166,True,1137.1630804019514,0,0
5,637,mdm,3.184133779703977,777.0512713375284,401.2688197222505,True,757.3337413467511,0,0
5,637,mle,6.846594046377049,1175.8250415878365,0.00029394916176760707,True,757.3337413467511,0,1
5,637,lse,4.589483693175222,1198.879530837829,0.0002982707674493172,True,757.3337413467511,0,1
5,638,mdm,2.451700350574278,743.1310748391481,208.26345461111282,True,506.7289232856487,0,0
5,638,mle,2.0755461926703047,535.4652203934693,386.02485162486147,True,506.7289232856487,0,0
5,638,lse,3.083244654100705,969.1271667206704,0.00019957175626217748,True,506.7289232856487,0,1
5,639,mdm,1.3181030767208703,516.0769305193464,292.700911803074,True,404.48544465308163,0,0
5,639,mle,,,,False,404.48544465308163,0,0
5,639,lse,1.2256016511357837,504.8197284062079,303.98057890585164,True,404.48544465308163,0,0
5,640,mdm,2.5520251714396176,1090.8215650209193,319.9951875059952,True,782.5985941566163,0,0
5,640,mle,2.7009233220509223,891.3264387229807,486.8677561768696,True,782.5985941566163,0,0
5,640,lse,3.4106691468091834,1426.4175408682208,0.0003082211587044223,True,782.5985941566163,0,1
5,641,mdm,1.6315585828516914,992.7373380964061,97.42629316987698,True,391.9916535602542,0,0
5,641,mle,,,,False,391.9916535602542,0,0
5,641,lse,1.6875492760316513,1039.3859554201763,59.29718711665797,True,391.9916535602542,0,0
5,642,mdm,1.6368850550013472,418.60570728664806,656.5503082341297,True,783.6041905458111,0,0
5,642,mle,6.616857349987857,1092.077490964589,4.48598791669517e-05,True,783.6041905458111,0,1
5,642,lse,1.062261622585053,342.79931847008856,726.923401412202,True,783.6041905458111,0,0
5,643,mdm,1.878757713159993,623.9221096722267,503.1927445328764,True,726.741028359612,0,0
5,643,mle,,,,False,726.741028359612,0,0
5,643,lse,0.5483159615095136,365.38801025425425,716.4922197183113,True,726.741028359612,0,0
5,644,mdm,1.6265814890479238,937.0491508763691,0.0,True,286.2999238822915,1,1
5,644,mle,,,,False,286.2999238822915,0,0
5,644,lse,0.6016923507894256,614.9393110954535,262.33992033655767,True,286.2999238822915,0,0
5,645,mdm,0.9804182731079103,285.590107266857,962.4764732311321,True,997.9350392674517,0,0
5,645,mle,,,,False,997.9350392674517,0,0
5,645,lse,0.7845897961696751,266.5010410588118,976.7881252196785,True,997.9350392674517,0,0
5,646,mdm,0.6485974632575523,228.58716298961667,547.9488107974993,True,558.6763890654317,0,0
5,646,mle,,,,False,558.6763890654317,0,0
5,646,lse,0.6429132653406643,227.5477335462664,548.2463226909351,True,558.6763890654317,0,0
5,647,mdm,0.8800493154459618,150.13349697764775,994.8911293798985,True,1010.0767643672847,0,0
5,647,mle,,,,False,1010.0767643672847,0,0
5,647,lse,0.810578821621453,145.5807327884679,997.637273871442,True,1010.0767643672847,0,0
5,648,mdm,1.1976122537559846,288.24310129671227,654.8495539980062,True,710.0116875517896,0,0
5,648,mle,,,,False,710.0116875517896,0,0
5,648,lse,1.2067215460733964,290.1594934084992,653.3495473647134,True,710.0116875517896,0,0
5,649,mdm,3.114645646242719,583.9012491402631,163.525534332989,True,428.13003646346647,0,0
5,649,mle,5.4695023086537375,743.7578165685984,0.0,True,428.13003646346647,1,1
5,649,lse,3.648458621594666,762.5445402696421,0.00016861611674263735,True,428.13003646346647,0,1
5,650,mdm,0.35327925842857966,179.40745734642752,754.2752961238776,True,754.9434886099544,0,0
5,650,mle,,,,False,754.9434886099544,0,0
5,650,lse,0.3848881378852511,152.41610012631241,754.0416393268722,True,754.9434886099544,0,0
5,651,mdm,2.0889914553555498,1002.7315722755063,105.78335858798094,True,475.627051721067,0,0
5,651,mle,3.431726804524244,1087.129715622758,0.0,True,475.627051721067,1,1
5,651,lse,2.2254079439313674,1125.7247214946321,0.0001873224946827553,True,475.627051721067,0,1
5,652,mdm,1.8755730494111755,731.9567858452783,441.9769346153491,True,691.5506892754191,0,0
5,652,mle,,,,False,691.5506892754191,0,0
5,652,lse,2.0969432036983306,830.8110741827422,355.21310605629003,True,691.5506892754191,0,0
5,653,mdm,1.424418200767812,665.3970131201611,454.31320323529894,True,615.1586882311022,0,0
5,653,mle,,,,False,615.1586882311022,0,0
5,653,lse,1.3362757738627857,653.8384719096376,466.5905713856712,True,615.1586882311022,0,0
5,654,mdm,2.0870775939188815,1278.1763662540666,0.0,True,457.34605791464554,1,1
5,654,mle,2.9093298266886833,1241.9739346336091,0.0,True,457.34605791464554,1,1
5,654,lse,2.0148785643045364,1285.6474120245916,0.00018012264902068285,True,457.34605791464554,0,1
5,655,mdm,0.6375022947828037,265.6712074711322,691.805023378898,True,703.5533598288449,0,0
5,655,mle,,,,False,703.5533598288449,0,0
5,655,lse,0.6017769573707318,261.49014023594674,693.8510156041486,True,703.5533598288449,0,0
5,656,mdm,0.765216367070927,567.7595746004174,460.28052210885636,True,503.42434989143766,0,0
5,656,mle,,,,False,503.42434989143766,0,0
5,656,lse,0.7626372556862906,564.9738548796317,460.6866670418996,True,503.42434989143766,0,0
5,657,mdm,2.524911870429569,888.7827384466831,25.48399123209304,True,409.16785285790553,0,0
5,657,mle,2.7004378622305296,717.5376259211873,168.21997211715507,True,409.16785285790553,0,0
5,657,lse,2.562063280848553,918.4505487892699,0.00016114798908931674,True,409.16785285790553,0,1
5,658,mdm,0.8783435372138737,564.4330263926298,400.88566545492165,True,459.2615576377476,0,0
5,658,mle,,,,False,459.2615576377476,0,0
5,658,lse,0.7742972790002138,531.9632879795574,418.08065168828773,True,459.2615576377476,0,0
5,659,mdm,1.0184875828972642,715.2669101697487,323.24977655594887,True,439.73247402612316,0,0
5,659,mle,,,,False,439.73247402612316,0,0
5,659,lse,0.20955669746046007,328.6653321852927,439.7057730748293,True,439.73247402612316,0,0
5,660,mdm,1.245558613789332,595.7547710418758,599.9859552240329,True,728.6664547353364,0,0
5,660,mle,,,,False,728.6664547353364,0,0
5,660,lse,0.6978526427857749,467.20280905041335,699.5672493476129,True,728.6664547353364,0,0
5,661,mdm,1.5668107399016216,1056.902676645956,0.0,True,234.73485937221562,1,1
5,661,mle,2.0677804115129828,1027.3150907567988,0.0006002038752939659,True,234.73485937221562,0,1
5,661,lse,1.3807985638520617,1089.502961912008,9.244873538521204e-05,True,234.73485937221562,0,1
5,662,mdm,0.8535483923513041,437.3122812457157,660.3600718967326,True,701.9528729920314,0,0
5,662,mle,,,,False,701.9528729920314,0,0
5,662,lse,0.763008086413666,423.0824842995509,670.6279022693075,True,701.9528729920314,0,0
5,663,mdm,1.5094841972033441,992.2643209115882,0.0,True,274.8673089144671,1,1
5,663,mle,,,,False,274.8673089144671,0,0
5,663,lse,0.7483712744268781,732.182788358002,220.0179440564835,True,274.8673089144671,0,0
5,664,mdm,2.1943396766914063,489.33354831858543,751.6067901282822,True,934.461019775011,0,0
5,664,mle,8.833575652559595,1244.9031427915493,0.00034424373848728916,True,934.461019775011,0,1
5,664,lse,3.406329977594022,714.662372054314,535.7066354275382,True,934.461019775011,0,0
5,665,mdm,2.0295167188711467,562.7225829695572,621.4259602448939,True,816.2450040120443,0,0
5,665,mle,,,,False,816.2450040120443,0,0
5,665,lse,2.0687197541202504,608.7829036786829,584.6458390241404,True,816.2450040120443,0,0
5,666,mdm,1.7220155344838428,585.6828467682651,358.85026818050363,True,541.3178243191621,0,0
5,666,mle,,,,False,541.3178243191621,0,0
5,666,lse,2.335169202792076,738.2276804771941,216.15365990918613,True,541.3178243191621,0,0
5,667,mdm,1.1531869615641255,475.6460576402202,374.18382291253016,True,452.37441430817745,0,0
5,667,mle,,,,False,452.37441430817745,0,0
5,667,lse,0.8682946745169585,436.5833520333292,408.15124386468136,True,452.37441430817745,0,0
5,668,mdm,2.1466709125762238,870.4207342131685,312.67051011408455,True,636.3600382856177,0,0
5,668,mle,4.427150488035215,1173.2788542128023,0.00031387374513179697,True,636.3600382856177,0,1
5,668,lse,3.173807417532867,1195.607256121924,0.00025062609339971526,True,636.3600382856177,0,1
5,669,mdm,1.980169210995898,1251.3376908601929,0.0,True,442.7147685505498,1,1
5,669,mle,2.765465906758209,1215.9490000806145,0.0,True,442.7147685505498,1,1
5,669,lse,1.870578551552735,1262.32383886091,0.00017436021474746306,True,442.7147685505498,0,1
5,670,mdm,2.068892742434713,1302.3797040425538,0.0,True,443.68135877725217,1,1
5,670,mle,2.910081610397664,1264.4653110940822,0.0,True,443.68135877725217,1,1
5,670,lse,1.9164368729594767,1318.801043688473,0.00017474089976516122,True,443.68135877725217,0,1
5,671,mdm,2.080145901259111,896.7884270032519,254.5703013533678,True,569.5154821154144,0,0
5,671,mle,1.4384191495595426,564.8017404713485,516.174536757276,True,569.5154821154144,0,0
5,671,lse,2.1750785720938413,993.1424218611584,174.17442937684868,True,569.5154821154144,0,0
5,672,mdm,1.6453135139429054,428.26055003643086,523.5195510664481,True,650.3956538621105,0,0
5,672,mle,,,,False,650.3956538621105,0,0
5,672,lse,1.6797588142667046,444.1365990963309,510.78067827035954,True,650.3956538621105,0,0
5,673,mdm,0.6230129961757872,108.31166109811575,1112.0286327906288,True,1116.427079175859,0,0
5,673,mle,,,,False,1116.427079175859,0,0
5,673,lse,0.5893015396849739,105.15644404297787,1112.8188047430444,True,1116.427079175859,0,0
5,674,mdm,2.6992009548878593,636.8782440800912,94.53333793556176,True,371.5181692008303,0,0
5,674,mle,4.301968553657366,722.26373229779,0.0003078124844163424,True,371.5181692008303,0,1
5,674,lse,3.0404530090691484,739.6529159260393,0.00014631991604103164,True,371.5181692008303,0,1
5,675,mdm,1.8635837692606827,1274.2195973222222,0.0,True,323.7716098019072,1,1
5,675,mle,2.405194893079111,1249.4096241413422,0.0,True,323.7716098019072,1,1
5,675,lse,1.513448454219334,1332.6937909073156,0.00012751525683007782,True,323.7716098019072,0,1
5,676,mdm,1.3693615354738637,940.4835607605144,133.30515214699255,True,347.3226406885068,0,0
5,676,mle,,,,False,347.3226406885068,0,0
5,676,lse,1.3341665671550917,936.2281322084376,138.51268944449603,True,347.3226406885068,0,0
5,677,mdm,0.5202055749406708,156.88632897623583,962.3351917191012,True,965.8333521995577,0,0
5,677,mle,,,,False,965.8333521995577,0,0
5,677,lse,0.5179060668217461,155.90960742579028,962.4119123459486,True,965.8333521995577,0,0
5,678,mdm,0.8789215625732608,250.52868666708005,361.8771287219722,True,388.02393702206723,0,0
5,678,mle,,,,False,388.02393702206723,0,0
5,678,lse,0.8592094087538689,248.95676309478915,363.20040784517346,True,388.02393702206723,0,0
5,679,mdm,2.0019452119613472,917.5956084672338,0.0,True,319.9358108626544,1,1
5,679,mle,1.5606954058737932,606.0652785254586,245.7112597689195,True,319.9358108626544,0,0
5,679,lse,1.9325327779319483,923.5366903580726,0.00012600455338332976,True,319.9358108626544,0,1
5,680,mdm,2.339696171120889,970.4109089315822,0.0,True,368.88352206796986,1,1
5,680,mle,3.4520873473896803,942.8291085448877,0.0,True,368.88352206796986,1,1
5,680,lse,2.1765759130556366,981.638732970376,0.00014528227810233385,True,368.88352206796986,0,1
5,681,mdm,0.8561352472409172,575.0793906406641,610.3709496749753,True,668.81572633962,0,0
5,681,mle,,,,False,668.81572633962,0,0
5,681,lse,0.8095634325045543,564.3547378225384,618.2450069013144,True,668.81572633962,0,0
5,682,mdm,1.8020732235601042,983.3348900087818,430.2246807100934,True,775.2897061878614,0,0
5,682,mle,3.554403131458346,1436.90915990753,0.0011184384911198599,True,775.2897061878614,0,1
5,682,lse,0.3639034343166131,498.0751865065977,773.0697746111232,True,775.2897061878614,0,0
5,683,mdm,3.490252685268159,970.1759880309091,339.04112418233234,True,782.1593414391793,0,0
5,683,mle,7.955104280546941,1298.1423564687163,0.0,True,782.1593414391793,1,1
5,683,lse,3.945499913935825,1344.5639473734318,0.00030804816199506916,True,782.1593414391793,0,1
5,684,mdm,2.982390507737413,1040.8846272727637,0.0,True,378.3721121479826,1,1
5,684,mle,4.212959177776101,1029.2392641841057,0.0,True,378.3721121479826,1,1
5,684,lse,1.9777844248434302,1110.8127455258996,0.00014901929507472587,True,378.3721121479826,0,1
5,685,mdm,2.6757382632032902,1421.4092651713681,19.49886615380877,True,624.0276615081252,0,0
5,685,mle,3.7539685017895588,1413.9896580446148,0.0,True,624.0276615081252,1,1
5,685,lse,2.4426898447754977,1464.436743895794,0.00024576907028681777,True,624.0276615081252,0,1
5,686,mdm,3.2163593929459235,351.2399378578402,857.1065587614502,True,1019.8043746932952,0,0
5,686,mle,17.097361536557436,1209.6785988480929,0.00031630936574005773,True,1019.8043746932952,0,1
5,686,lse,11.807246678233401,1217.7726106914333,0.0004016430496639782,True,1019.8043746932952,0,1
5,687,mdm,1.2042618406604406,781.4954965026518,421.8011502854929,True,570.9369610731035,0,0
5,687,mle,,,,False,570.9369610731035,0,0
5,687,lse,1.1798097338143383,774.511255288093,424.42784290612735,True,570.9369610731035,0,0
5,688,mdm,1.5604178362115948,870.3608556178664,0.0,True,222.76893367619925,1,1
5,688,mle,2.3013544493495566,831.3238184758532,0.0,True,222.76893367619925,1,1
5,688,lse,1.505300740430074,874.4192720246841,8.773603655015756e-05,True,222.76893367619925,0,1
5,689,mdm,2.5528300308704615,719.4898697149514,386.60281530398356,True,694.7006339640466,0,0
5,689,mle,6.32424656273756,1097.3650238690552,0.0,True,694.7006339640466,1,1
5,689,lse,4.343806359363774,1114.339402237638,0.0002736031420856931,True,694.7006339640466,0,1
5,690,mdm,2.471867584918478,611.0565321441851,416.6525759677726,True,680.6100151625726,0,0
5,690,mle,3.5572362762424676,612.9961444066644,401.2261595447708,True,680.6100151625726,0,0
5,690,lse,4.72924106617593,1035.6939551574171,0.0002680536472536234,True,680.6100151625726,0,1
5,691,mdm,0.9291047405278781,286.68597829975914,701.0454328750578,True,733.511217630502,0,0
5,691,mle,,,,False,733.511217630502,0,0
5,691,lse,0.842088797505062,276.845007233255,707.6068300908059,True,733.511217630502,0,0
5,692,mdm,2.5284415710378787,910.0468379757573,0.0,True,272.9437646173001,1,1
5,692,mle,3.390878392863332,901.0166447949205,0.0,True,272.9437646173001,1,1
5,692,lse,1.6757787826700967,980.4084466977447,0.00010749705407042376,True,272.9437646173001,0,1
5,693,mdm,2.4909155077832237,923.9540999331896,0.0,True,276.88921144979116,1,1
5,693,mle,3.4002346665472736,912.5132090243198,0.0,True,276.88921144979116,1,1
5,693,lse,1.6751207190907325,992.9005868468572,0.00010905094159768926,True,276.88921144979116,0,1
5,694,mdm,2.67746490841687,587.2198134956745,574.2093938212374,True,827.4387268042296,0,0
5,694,mle,8.39236203107126,1159.2101018890849,5.95988237252235e-05,True,827.4387268042296,0,1
5,694,lse,5.880562456215055,1172.4032873261908,0.00032588114141369107,True,827.4387268042296,0,1
5,695,mdm,1.745252353016105,580.4010704349323,353.879760715066,True,520.2775757971724,0,0
5,695,mle,,,,False,520.2775757971724,0,0
5,695,lse,1.3303989248728925,545.9698849524493,397.17330957813033,True,520.2775757971724,0,0
5,696,mdm,0.8803989734058374,415.5208159934588,781.9158954343706,True,825.2664649516338,0,0
5,696,mle,,,,False,825.2664649516338,0,0
5,696,lse,0.8521929092483207,411.8067302774115,785.0668053865485,True,825.2664649516338,0,0
5,697,mdm,1.6585744748698412,193.09613472302132,649.8005742243987,True,711.1982388040302,0,0
5,697,mle,9.994085262282812,859.2491786732604,0.00011940100981788361,True,711.1982388040302,0,1
5,697,lse,0.5249533179262469,117.47550977209832,708.3793247818,True,711.1982388040302,0,0
5,698,mdm,0.22357812435392826,167.7338385423554,817.107145502011,True,817.1318611186409,0,0
5,698,mle,,,,False,817.1318611186409,0,0
5,698,lse,0.2457928592087906,131.79345724358024,817.089011832856,True,817.1318611186409,0,0
5,699,mdm,1.7860095518492571,788.0041007646744,470.1254988564177,True,702.3569211161196,0,0
5,699,mle,,,,False,702.3569211161196,0,0
5,699,lse,1.3510837920428946,736.8619209744779,533.1866054919572,True,702.3569211161196,0,0
5,700,mdm,1.0144645294649786,314.51840421107096,504.9033331196369,True,545.6687350100469,0,0
5,700,mle,,,,False,545.6687350100469,0,0
5,700,lse,0.7153081632491649,283.11479276494845,527.949661039464,True,545.6687350100469,0,0
5,701,mdm,1.0211011406157458,553.8900522845433,280.7196338564169,True,354.5292374740621,0,0
5,701,mle,,,,False,354.5292374740621,0,0
5,701,lse,0.800757711613344,513.5241660928847,311.7101324110441,True,354.5292374740621,0,0
5,702,mdm,1.4192152548469035,439.4636617027363,902.0788628347447,True,1022.118397491253,0,0
5,702,mle,,,,False,1022.118397491253,0,0
5,702,lse,0.2728807014506673,209.85616795773828,1021.9657546085324,True,1022.118397491253,0,0
5,703,mdm,1.5660979906866197,953.5683236460429,166.7357797927134,True,430.55489176521775,0,0
5,703,mle,,,,False,430.55489176521775,0,0
5,703,lse,1.6526865408619378,993.4228935029256,131.67623171554138,True,430.55489176521775,0,0
5,704,mdm,0.7913335946964407,359.66254138916963,687.5913211670105,True,717.440123106922,0,0
5,704,mle,,,,False,717.440123106922,0,0
5,704,lse,0.7790412945927747,358.01986025382666,688.7966145129336,True,717.440123106922,0,0
5,705,mdm,3.472878934704297,983.4041701038037,278.02215183609076,True,735.5388868235134,0,0
5,705,mle,7.006858439397149,1251.0620345212274,0.0,True,735.5388868235134,1,1
5,705,lse,3.818982207188036,1292.4459922979954,0.0002896870115301201,True,735.5388868235134,0,1
5,706,mdm,0.9676195867997894,539.1572975425019,329.81788942460173,True,398.8423662316261,0,0
5,706,mle,,,,False,398.8423662316261,0,0
5,706,lse,0.9283121866662183,523.105388108313,336.64592162777654,True,398.8423662316261,0,0
5,707,mdm,2.5584214151513835,892.4852086050541,54.49422116941576,True,427.2866312267965,0,0
5,707,mle,4.163478269284182,925.3592258544413,0.0,True,427.2866312267965,1,1
5,707,lse,2.5675268567508933,958.2139142625069,0.00016828394729939553,True,427.2866312267965,0,1
5,708,mdm,2.27434179045197,1116.119386684784,0.0,True,396.722209557902,1,1
5,708,mle,3.0535330594098786,1091.053392601279,0.0,True,396.722209557902,1,1
5,708,lse,2.0148377093123258,1139.6920256981361,0.0001562463567232561,True,396.722209557902,0,1
5,709,mdm,1.192724755025419,482.9615353559567,543.7563731485777,True,633.1579903430652,0,0
5,709,mle,,,,False,633.1579903430652,0,0
5,709,lse,1.1154159392785028,471.53158617457706,553.666751797672,True,633.1579903430652,0,0
5,710,mdm,2.1207553774389885,856.6184168303602,395.99380247834387,True,712.2777159176891,0,0
5,710,mle,5.089785443216534,1240.7802624988572,0.0,True,712.2777159176891,1,1
5,710,lse,3.4506136679894577,1265.585307409387,0.0002805257568295025,True,712.2777159176891,0,1
5,711,mdm,2.131029511708393,1483.7018273280196,0.0,True,537.258918748638,1,1
5,711,mle,3.0928170275980973,1438.9227323418831,0.0,True,537.258918748638,1,1
5,711,lse,1.89395689421358,1509.5609263562246,0.00021159578831015716,True,537.258918748638,0,1
5,712,mdm,0.8206244963010539,386.30779645717126,735.4699710803606,True,771.1677780447006,0,0
5,712,mle,,,,False,771.1677780447006,0,0
5,712,lse,0.7553769792130278,375.174307265013,742.841870083914,True,771.1677780447006,0,0
5,713,mdm,0.8395029941059853,424.4073272156028,542.249484932258,True,583.0902412440782,0,0
5,713,mle,,,,False,583.0902412440782,0,0
5,713,lse,0.8233428095814257,422.0879690598816,544.1379323925364,True,583.0902412440782,0,0
5,714,mdm,2.2532617560585746,497.00281414956453,742.8005942509062,True,939.8086284158479,0,0
5,714,mle,8.995560920959399,1242.146526050055,0.0003086743109401701,True,939.8086284158479,0,1
5,714,lse,5.088896751243533,965.0640793072041,283.8125699139515,True,939.8086284158479,0,0
5,715,mdm,3.0253442261234897,683.4047897018146,631.4278002489309,True,940.4972243111703,0,0
5,715,mle,9.381967653386905,1311.000636644519,0.00016443695134175045,True,940.4972243111703,0,1
5,715,lse,6.086028991399539,1329.4460711399247,0.0003704084653357625,True,940.4972243111703,0,1
5,716,mdm,0.6874894948545821,510.4764686002296,443.2039212321169,True,472.0446835160658,0,0
5,716,mle,,,,False,472.0446835160658,0,0
