beta,gamma_eta_ratio,eta,gamma,n,repeat_id,primary_class,high_has_root,low_geom_has_root,low_uniform_has_root,grid_gradient_has_root,min_abs_g_minus_offset,g_min,g_max,boundary_fraction,multipeak_fraction,beta_unstable,gradient_noise_suspect
3.0,1.0,1000.0,1000.0,20,7,strict_root,True,True,True,True,0.012379660538985024,-0.05981307462909276,1.994281746815574,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,20,8,strict_root,True,True,True,True,0.010671192253693396,-0.009908433764095642,1.5937733491927186,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,20,9,strict_root,True,True,True,True,0.0007531228577621341,-0.03210471903146106,0.8668378097844059,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,20,10,strict_root,True,True,True,True,0.005031271839911047,-0.05244702595573159,1.2925252918832402,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,20,11,strict_root,True,True,True,True,0.0045063808311339715,0.007960714556787702,0.4970308106936827,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,20,12,strict_root,True,True,True,True,0.000990773734429587,-0.058186149832489736,1.1880463667111578,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,20,13,strict_root,True,True,True,True,9.395744147824847e-05,-0.009226787816295032,2.6564162831039364,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,20,14,strict_root,True,True,True,True,0.00194570154098965,0.008657201980413014,0.5465066244812532,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,20,15,strict_root,True,True,True,True,0.003029653719781214,-0.0924478235023853,1.6430912265805684,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,20,16,strict_root,True,True,True,True,0.008398319074170227,-0.0045952885401033565,1.9490189852768227,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,20,17,strict_root,True,True,True,True,0.0041351662100778536,-0.2203033800827183,2.33313857145488,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,20,18,strict_root,True,True,True,True,0.010792168536365457,-0.07130395095623668,1.3006489368885457,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,20,19,strict_root,True,True,True,True,0.0018605619159683118,-0.009979348728122726,0.7668868923979294,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,30,0,strict_root,True,True,True,True,0.0061337285018110005,0.003018727327701111,0.737235292681496,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,30,1,strict_root,True,True,True,True,0.0035628266769371364,-0.22261456942670407,2.5450291274469095,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,30,2,strict_root,True,True,True,True,0.002460695876629157,-0.016989919345410515,0.7268291781654052,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,30,3,strict_root,True,True,True,True,0.0035967154258981504,0.007715942887881349,0.8947901233542253,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,30,4,strict_root,True,True,True,True,0.00879262831301933,-0.13766268833549308,3.1339043301591847,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,30,5,strict_root,True,True,True,True,0.00523045800123749,-0.12233162172071119,2.1060227184947626,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,30,6,strict_root,True,True,True,True,0.0019307714170004875,-0.005078356889906655,1.0903461293115628,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,30,7,strict_root,True,True,True,True,0.003999390948188769,-0.003880252748413964,0.4086455031853019,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,30,8,strict_root,True,True,True,True,0.00027252707555466826,0.025003756821901642,0.5293483549644217,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,30,9,strict_root,True,True,True,True,0.010094999269507104,-0.01078235614267081,3.401682426962947,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,30,10,strict_root,True,True,True,True,0.02663155046252011,-0.10582312251495518,1.4182767605487026,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,30,11,strict_root,True,True,True,True,0.0001775707795653031,-0.008855435290105618,0.5830294068260777,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,30,12,strict_root,True,True,True,True,0.007938791111799334,-0.008981167302311034,0.8279636962512813,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,30,13,strict_root,True,True,True,True,0.003881208214391932,-0.018798280772289983,1.1601365982183833,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,30,14,strict_root,True,True,True,True,0.0034161523635867636,0.009894918468505891,0.5190161843408492,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,30,15,strict_root,True,True,True,True,0.0016087972203832346,-0.004588180033582386,0.8625110348738522,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,30,16,strict_root,True,True,True,True,0.009990412612362554,-0.013576017113675246,0.8001995030056752,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,30,17,strict_root,True,True,True,True,0.007771379411847537,-0.006214572795676198,1.5634274711000817,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,30,18,strict_root,True,True,True,True,4.7354002988969635e-05,-0.010236248803446533,1.443814169563775,0.0,0.0,False,False
3.0,1.0,1000.0,1000.0,30,19,strict_root,True,True,True,True,0.00522782868783471,-0.006124297042141019,0.6187468137743524,0.0,0.0,False,False
3.0,5.0,1000.0,5000.0,3,0,strict_root,True,True,True,True,0.004503498926994545,0.003928573194577053,1.160640063159463,0.0,0.0,False,False
3.0,5.0,1000.0,5000.0,3,1,coarse_uniform_miss,True,True,False,True,0.10049935417313073,-16.072839008254352,48.907261515567725,0.04583333333333333,0.0,False,False
3.0,5.0,1000.0,5000.0,3,2,strict_root,True,True,True,True,0.0062351824423445,-0.018023391785696213,0.6873984133086353,0.008333333333333333,0.0,False,False
3.0,5.0,1000.0,5000.0,3,3,strict_root,True,True,True,True,9.701122248428895e-05,-0.02371919778446767,0.5824612530400147,0.0125,0.0,False,False
3.0,5.0,1000.0,5000.0,3,4,coarse_uniform_miss,True,True,False,True,0.0030657705279378833,-0.06674721570197838,1.68824878508011,0.12083333333333333,0.0,True,False
3.0,5.0,1000.0,5000.0,3,5,coarse_uniform_miss,True,True,False,True,0.10082536585016458,-5.587842842797819,11.702649430644593,0.05,0.0,False,False
3.0,5.0,1000.0,5000.0,3,6,strict_root,True,True,True,True,0.008492800929757002,-0.1886353880024876,3.490820636508472,0.0,0.0,False,False
3.0,5.0,1000.0,5000.0,3,7,coarse_uniform_miss,True,True,False,True,0.10088246424050601,-0.447314386148366,6.586497688248278,0.05,0.0,False,False
3.0,5.0,1000.0,5000.0,3,8,coarse_uniform_miss,True,True,False,True,0.10092786385266908,-1.182219662346342,6.13197895502236,0.1125,0.0,True,False
3.0,5.0,1000.0,5000.0,3,9,strict_root,True,True,True,True,0.0085882623739231,-0.08983840860182027,3.5861389364038216,0.03333333333333333,0.0,False,False
3.0,5.0,1000.0,5000.0,3,10,strict_root,True,True,True,True,0.07972162034527286,-0.3705623863478801,6.271420073137416,0.008333333333333333,0.0,False,False
3.0,5.0,1000.0,5000.0,3,11,coarse_uniform_miss,True,True,False,True,0.10040008277633028,-141.9627919314311,284.63030377339186,0.10833333333333334,0.0,True,False
3.0,5.0,1000.0,5000.0,3,12,coarse_uniform_miss,True,True,False,True,0.006591438606479205,-0.3418291303119786,6.433754366914856,0.0625,0.0,False,False
3.0,5.0,1000.0,5000.0,3,13,strict_root,True,True,True,True,5.743706172109397e-06,-0.053427827564587076,0.6201760833550021,0.025,0.0,False,False
3.0,5.0,1000.0,5000.0,3,14,strict_root,True,True,True,True,0.0027007561707445282,-0.059951158254560134,0.8468967441205998,0.029166666666666667,0.0,False,False
3.0,5.0,1000.0,5000.0,3,15,coarse_uniform_miss,True,True,False,True,0.10100188971029772,-0.6062890844631145,5.401677087409154,0.04583333333333333,0.0,False,False
3.0,5.0,1000.0,5000.0,3,16,strict_root,True,True,True,True,0.0018858251888342198,-0.0666951560205381,1.6317469011504881,0.07083333333333333,0.0,False,False
3.0,5.0,1000.0,5000.0,3,17,coarse_uniform_miss,True,True,False,True,0.10088236660463482,-0.7995123947392033,7.297788105209517,0.004166666666666667,0.0,False,False
3.0,5.0,1000.0,5000.0,3,18,strict_root,True,True,True,True,0.0097792439211844,-0.06673081812225024,2.645828614478412,0.041666666666666664,0.0,False,False
3.0,5.0,1000.0,5000.0,3,19,strict_root,True,True,True,True,0.0026008931292457876,-0.042688134748101604,1.194690861882686,0.0125,0.0,False,False
3.0,5.0,1000.0,5000.0,5,0,strict_root,True,True,True,True,0.006690703046454291,0.0006410866210479605,1.2571589256961333,0.0,0.0,False,False
3.0,5.0,1000.0,5000.0,5,1,coarse_uniform_miss,True,True,False,True,0.10188716458331527,-0.9266006790987007,6.695870936772464,0.0375,0.0,False,False
3.0,5.0,1000.0,5000.0,5,2,coarse_uniform_miss,True,True,False,True,0.0014648043175026354,-0.6072235555081488,5.343135850362802,0.008333333333333333,0.0,False,False
3.0,5.0,1000.0,5000.0,5,3,strict_root,True,True,True,True,0.006152746984033244,-0.030860397831822102,1.2694724033180398,0.0,0.0,False,False
3.0,5.0,1000.0,5000.0,5,4,strict_root,True,True,True,True,0.004760145014686357,-0.04704237953565451,1.0002933763166009,0.0125,0.0,False,False
3.0,5.0,1000.0,5000.0,5,5,strict_root,True,True,True,True,0.0031006333298475575,-0.04227451148562394,1.6530732348840276,0.004166666666666667,0.0,False,False
3.0,5.0,1000.0,5000.0,5,6,strict_root,True,True,True,True,0.003285082246651125,-0.026501958309046454,1.0384246950082947,0.008333333333333333,0.0,False,False
3.0,5.0,1000.0,5000.0,5,7,strict_root,True,True,True,True,0.002933143866202567,0.002091897216757379,1.777727742340568,0.0,0.0,False,False
3.0,5.0,1000.0,5000.0,5,8,coarse_uniform_miss,True,True,False,True,0.10017002101926366,-0.6970507457864564,10.955564030457003,0.04583333333333333,0.0,False,False
3.0,5.0,1000.0,5000.0,5,9,strict_root,True,True,True,True,0.0016109212298426184,-0.032550968541599945,0.8238792040740629,0.008333333333333333,0.0,False,False
3.0,5.0,1000.0,5000.0,5,10,strict_root,True,True,True,True,0.010363716094160133,-0.08253712757997118,3.4158308512313478,0.016666666666666666,0.0,False,False
3.0,5.0,1000.0,5000.0,5,11,strict_root,True,True,True,True,0.001236235675174474,0.0026616084639705146,0.5558817647395656,0.0,0.0,False,False
3.0,5.0,1000.0,5000.0,5,12,strict_root,True,True,True,True,0.0006219039261038534,-0.05316190801530969,1.1792993824933153,0.0125,0.0,False,False
3.0,5.0,1000.0,5000.0,5,13,strict_root,True,True,True,True,0.00024469479896296886,-0.06792957108317532,0.4954691808633736,0.0375,0.0,False,False
3.0,5.0,1000.0,5000.0,5,14,strict_root,True,True,True,True,0.005224319603963065,-0.06848806491555608,0.5422800746373997,0.03333333333333333,0.0,False,False
3.0,5.0,1000.0,5000.0,5,15,strict_root,True,True,True,True,0.0043843921824829185,-0.04614904779001769,1.2148514029547657,0.0125,0.0,False,False
3.0,5.0,1000.0,5000.0,5,16,coarse_uniform_miss,True,True,False,True,0.02171874542489939,-0.0673433115480435,4.311569297193405,0.029166666666666667,0.0,False,False
3.0,5.0,1000.0,5000.0,5,17,strict_root,True,True,True,True,0.034202599645528076,-0.11383177365629307,3.6044833949372745,0.0,0.0,False,False
3.0,5.0,1000.0,5000.0,5,18,strict_root,True,True,True,True,0.0045811141485323364,-0.07095915768270925,0.8438927030530927,0.029166666666666667,0.0,False,False
3.0,5.0,1000.0,5000.0,5,19,strict_root,True,True,True,True,0.005936443356428886,0.00031054321738504235,1.1625655094728553,0.0,0.0,False,False
3.0,5.0,1000.0,5000.0,10,0,strict_root,True,True,True,True,0.004061955952337881,-0.0038246068030459547,1.081627757882896,0.0,0.0,False,False
3.0,5.0,1000.0,5000.0,10,1,strict_root,True,True,True,True,0.0055175436879670164,-0.06095334001798519,1.140100009659232,0.016666666666666666,0.0,False,False
3.0,5.0,1000.0,5000.0,10,2,strict_root,True,True,True,True,0.008776676787827689,-0.0730615346528702,1.67244367680838,0.020833333333333332,0.0,False,False
3.0,5.0,1000.0,5000.0,10,3,strict_root,True,True,True,True,0.005104784059402082,-0.049454425988694796,1.6859664877587188,0.0125,0.0,False,False
3.0,5.0,1000.0,5000.0,10,4,coarse_uniform_miss,True,True,False,True,0.01695736184620497,-0.2418315601806136,2.9740183774172912,0.029166666666666667,0.0,False,False
3.0,5.0,1000.0,5000.0,10,5,strict_root,True,True,True,True,0.005831505416467625,-0.01825164355292334,0.6271886694235712,0.004166666666666667,0.0,False,False
3.0,5.0,1000.0,5000.0,10,6,strict_root,True,True,True,True,0.0052142362428811845,-0.09215745217476104,2.3578623737865017,0.008333333333333333,0.0,False,False
3.0,5.0,1000.0,5000.0,10,7,strict_root,True,True,True,True,0.005282998898394703,-0.06805494355122065,1.8989813162013702,0.020833333333333332,0.0,False,False
3.0,5.0,1000.0,5000.0,10,8,coarse_uniform_miss,True,True,False,True,0.0050841467061739365,-0.06857796581641026,4.4239311175553295,0.029166666666666667,0.0,False,False
3.0,5.0,1000.0,5000.0,10,9,strict_root,True,True,True,True,0.00208871407054384,-0.028354078042323018,0.5415426191793399,0.008333333333333333,0.0,False,False
3.0,5.0,1000.0,5000.0,10,10,strict_root,True,True,True,True,0.0007851866743679298,-0.07526043344159186,1.8966902437217574,0.0375,0.0,False,False
3.0,5.0,1000.0,5000.0,10,11,coarse_uniform_miss,True,True,False,True,0.0071751201312074825,-0.08963999845078822,2.0931592362694107,0.025,0.0,False,False
3.0,5.0,1000.0,5000.0,10,12,strict_root,True,True,True,True,0.01828093856010457,-0.06264177162651129,2.2436342905175475,0.020833333333333332,0.0,False,False
3.0,5.0,1000.0,5000.0,10,13,strict_root,True,True,True,True,0.007205558307916138,-0.07187926058299936,0.7781674348385645,0.016666666666666666,0.0,False,False
3.0,5.0,1000.0,5000.0,10,14,strict_root,True,True,True,True,0.006873586162882944,-0.02839651400099574,0.77216496871404,0.004166666666666667,0.0,False,False
3.0,5.0,1000.0,5000.0,10,15,strict_root,True,True,True,True,0.0037549907062835453,-0.0018091925799773804,0.7716691518204012,0.0,0.0,False,False
3.0,5.0,1000.0,5000.0,10,16,strict_root,True,True,True,True,0.0032775709799239133,-0.0781159385295906,1.0506469281603443,0.041666666666666664,0.0,False,False
3.0,5.0,1000.0,5000.0,10,17,strict_root,True,True,True,True,0.005282992138252521,-0.07500298941861273,0.4594795934611802,0.0375,0.0,False,False
3.0,5.0,1000.0,5000.0,10,18,strict_root,True,True,True,True,0.0063759169793916465,-0.07124798608110575,0.9101978521472002,0.016666666666666666,0.0,False,False
3.0,5.0,1000.0,5000.0,10,19,strict_root,True,True,True,True,0.0013719093717144831,-0.06472754289678953,2.051173434166384,0.020833333333333332,0.0,False,False
3.0,5.0,1000.0,5000.0,20,0,coarse_uniform_miss,True,True,False,True,0.006709579968050966,-0.14080507848998516,2.273698457663457,0.029166666666666667,0.0,False,False
3.0,5.0,1000.0,5000.0,20,1,strict_root,True,True,True,True,0.008047483565240987,-0.06968468794088739,1.0257947942271084,0.025,0.0,False,False
3.0,5.0,1000.0,5000.0,20,2,strict_root,True,True,True,True,0.007401765498637372,-0.08109358782514217,0.8768509825742553,0.03333333333333333,0.0,False,False
3.0,5.0,1000.0,5000.0,20,3,strict_root,True,True,True,True,0.011667220999046796,-0.05567841467891632,1.0134475792670459,0.0125,0.0,False,False
3.0,5.0,1000.0,5000.0,20,4,strict_root,True,True,True,True,0.005095967860339307,-0.08228883305753351,0.4971574949415574,0.03333333333333333,0.0,False,False
3.0,5.0,1000.0,5000.0,20,5,strict_root,True,True,True,True,0.009033216642692216,-0.07204115809107907,1.3011964408546632,0.020833333333333332,0.0,False,False
3.0,5.0,1000.0,5000.0,20,6,strict_root,True,True,True,True,0.005221811918045674,-0.08010868324093959,0.8739060182654406,0.03333333333333333,0.0,False,False
3.0,5.0,1000.0,5000.0,20,7,strict_root,True,True,True,True,0.00034544592038109057,-0.06474954779240095,1.1272987377268426,0.020833333333333332,0.0,False,False
3.0,5.0,1000.0,5000.0,20,8,strict_root,True,True,True,True,0.004456894901738562,-0.09008264225586511,1.6986840286456217,0.029166666666666667,0.0,False,False
3.0,5.0,1000.0,5000.0,20,9,strict_root,True,True,True,True,0.00553710988290429,-0.06942123420595155,0.6640129822411386,0.016666666666666666,0.0,False,False
3.0,5.0,1000.0,5000.0,20,10,strict_root,True,True,True,True,0.0064914720392567765,-0.08083373697742298,1.4206466735646317,0.041666666666666664,0.0,False,False
3.0,5.0,1000.0,5000.0,20,11,strict_root,True,True,True,True,0.0032147730009231823,-0.0800680155017116,0.537859026645188,0.0375,0.0,False,False
3.0,5.0,1000.0,5000.0,20,12,strict_root,True,True,True,True,0.006290586290117001,-0.0788521854894243,0.5979917432683963,0.025,0.0,False,False
3.0,5.0,1000.0,5000.0,20,13,strict_root,True,True,True,True,0.00998285864625073,-0.06646974146341758,0.7053151117234974,0.016666666666666666,0.0,False,False
3.0,5.0,1000.0,5000.0,20,14,strict_root,True,True,True,True,0.005656608011535863,-0.07640679148714445,0.7473426780383163,0.029166666666666667,0.0,False,False
3.0,5.0,1000.0,5000.0,20,15,strict_root,True,True,True,True,0.001115930732116438,-0.07949776879327987,0.9663356545996786,0.029166666666666667,0.0,False,False
3.0,5.0,1000.0,5000.0,20,16,coarse_uniform_miss,True,True,False,True,0.011731607043085832,-0.06191920014379523,2.0800079497415975,0.016666666666666666,0.0,False,False
3.0,5.0,1000.0,5000.0,20,17,strict_root,True,True,True,True,0.003231566077230158,-0.07692231783093498,0.8374428795357256,0.029166666666666667,0.0,False,False
3.0,5.0,1000.0,5000.0,20,18,strict_root,True,True,True,True,0.0007411859203289572,-0.10445372830948463,2.103502709388509,0.025,0.0,False,False
3.0,5.0,1000.0,5000.0,20,19,strict_root,True,True,True,True,0.008433241619045267,-0.07110161223196389,0.9457456222136105,0.020833333333333332,0.0,False,False
3.0,5.0,1000.0,5000.0,30,0,strict_root,True,True,True,True,0.005277710537858332,-0.08195420568302442,1.110676463129489,0.029166666666666667,0.0,False,False
3.0,5.0,1000.0,5000.0,30,1,strict_root,True,True,True,True,0.006450551218679948,-0.07562342559306978,1.3624573622418643,0.020833333333333332,0.0,False,False
3.0,5.0,1000.0,5000.0,30,2,strict_root,True,True,True,True,0.002096733154136901,-0.08444277796413512,0.5916422951392332,0.03333333333333333,0.0,False,False
3.0,5.0,1000.0,5000.0,30,3,coarse_uniform_miss,True,True,False,True,0.015420617908527126,-0.08105090216499058,1.933187834293628,0.03333333333333333,0.0,False,False
3.0,5.0,1000.0,5000.0,30,4,strict_root,True,True,True,True,0.004247384290217399,-0.06015019559067275,1.5124286702052814,0.0125,0.0,False,False
3.0,5.0,1000.0,5000.0,30,5,strict_root,True,True,True,True,0.00776458603966923,-0.08269086289032561,0.7136094323368914,0.0375,0.0,False,False
3.0,5.0,1000.0,5000.0,30,6,strict_root,True,True,True,True,0.0008455943104677954,-0.06726830604165361,1.4379079173887002,0.016666666666666666,0.0,False,False
3.0,5.0,1000.0,5000.0,30,7,coarse_uniform_miss,True,True,False,True,0.04741729485402624,-0.2764238739242683,3.172865437530576,0.025,0.0,False,False
3.0,5.0,1000.0,5000.0,30,8,strict_root,True,True,True,True,0.010718814025348036,-0.07180751008977483,1.3542781549896883,0.016666666666666666,0.0,False,False
3.0,5.0,1000.0,5000.0,30,9,strict_root,True,True,True,True,0.0024032757657220377,-0.08330602566958839,0.41135987327507667,0.03333333333333333,0.0,False,False
3.0,5.0,1000.0,5000.0,30,10,strict_root,True,True,True,True,0.006088729231812015,-0.06810994192734811,1.2308906573584182,0.016666666666666666,0.0,False,False
3.0,5.0,1000.0,5000.0,30,11,coarse_uniform_miss,True,True,False,True,0.007624711394196307,-0.08715463967102455,1.3683778654816048,0.03333333333333333,0.0,False,False
3.0,5.0,1000.0,5000.0,30,12,strict_root,True,True,True,True,0.0009574894630493685,-0.0784261128181457,1.6618878746475232,0.025,0.0,False,False
3.0,5.0,1000.0,5000.0,30,13,strict_root,True,True,True,True,0.0036414281952563826,-0.0689997056076003,0.8003995489764925,0.016666666666666666,0.0,False,False
3.0,5.0,1000.0,5000.0,30,14,strict_root,True,True,True,True,0.007201670412981906,-0.06634606025706856,0.7469043635838694,0.016666666666666666,0.0,False,False
3.0,5.0,1000.0,5000.0,30,15,strict_root,True,True,True,True,0.00171483674354167,-0.07923950977159211,0.7378834821028495,0.029166666666666667,0.0,False,False
3.0,5.0,1000.0,5000.0,30,16,strict_root,True,True,True,True,0.0077044701450235675,-0.07578302014687108,1.7576131557640673,0.029166666666666667,0.0,False,False
3.0,5.0,1000.0,5000.0,30,17,strict_root,True,True,True,True,0.005385547559122544,-0.08426128143951352,0.5249057181415548,0.029166666666666667,0.0,False,False
3.0,5.0,1000.0,5000.0,30,18,strict_root,True,True,True,True,0.004029849078947059,-0.07071225574493772,0.6299388304348237,0.029166666666666667,0.0,False,False
3.0,5.0,1000.0,5000.0,30,19,strict_root,True,True,True,True,0.0074197197394320485,-0.07276179867237066,0.9368218418360418,0.0125,0.0,False,False
5.0,0.0,1000.0,0.0,3,0,strict_root,True,True,True,True,0.004365198866209258,0.00747167767161121,2.8976909332134415,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,3,1,strict_root,True,True,True,True,0.002486144077654559,-0.013815727250443284,1.2821611008940408,0.004166666666666667,0.0,False,False
5.0,0.0,1000.0,0.0,3,2,strict_root,True,True,True,True,0.0006047194196674571,0.007987786360652852,2.004491534189151,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,3,3,strict_root,True,True,True,True,0.0013174546086377609,0.02776963449242826,0.9748331150257198,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,3,4,coarse_uniform_miss,True,True,False,True,0.10090505854837858,-1.8123930316002712,7.251753721721749,0.05,0.0,False,False
5.0,0.0,1000.0,0.0,3,5,all_above_offset,False,False,False,False,0.06006114656676864,0.16006114656676865,0.7778819463160797,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,3,6,strict_root,True,True,True,True,0.003108748040116474,0.08442698295105722,0.9612977348421484,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,3,7,strict_root,True,True,True,True,0.005460891038674323,0.021623268333576175,1.928536430746459,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,3,8,strict_root,True,True,True,True,0.0026050262962970666,0.06410911904826502,1.190917116919881,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,3,9,strict_root,True,True,True,True,0.0011604354059179534,-0.041992884041937906,2.609228322784497,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,3,10,coarse_uniform_miss,True,True,False,True,0.12683108348709546,-2034.6818956930658,3651.004277429412,0.6375,0.0,True,False
5.0,0.0,1000.0,0.0,3,11,strict_root,True,True,True,True,0.004193138455215309,0.02493823478072436,2.169784376581317,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,3,12,strict_root,True,True,True,True,0.11479201616724932,-3.5569688955068046,14.108393711144945,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,3,13,coarse_uniform_miss,True,True,False,True,0.10434851380029977,-7.448162808579222,22.109864344574465,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,3,14,strict_root,True,True,True,True,0.053111782519984635,-1.0504756981377605,9.121943746224106,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,3,15,strict_root,True,True,True,True,0.0005902230357420907,0.01740441551117638,0.7947576515561989,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,3,16,strict_root,True,True,True,True,0.0012062138077031936,0.007972984580131298,0.6710184574298634,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,3,17,strict_root,True,True,True,True,0.005587343050547644,0.013858887253397694,0.6422612790681949,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,3,18,strict_root,True,True,True,True,0.003378428000067324,-0.04918882612803946,3.2472008866788418,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,3,19,strict_root,True,True,True,True,0.0008021314955987541,-0.06418494368403461,0.9991504679017419,0.0375,0.0,False,False
5.0,0.0,1000.0,0.0,5,0,strict_root,True,True,True,True,0.001348260504051596,0.006917812227368539,0.9565373301236411,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,5,1,strict_root,True,True,True,True,0.002063579956874881,0.029124818456933845,0.36397131170865393,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,5,2,coarse_uniform_miss,True,True,False,True,0.10208403535341494,-0.5167283072507028,6.027940048129362,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,5,3,strict_root,True,True,True,True,0.0882068458869987,-0.7947465206701825,7.814926650450064,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,5,4,strict_root,True,True,True,True,0.002984585469964232,0.027692775061160513,0.3437010246784705,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,5,5,strict_root,True,True,True,True,0.014179594314175425,-0.0354411731963067,4.007939953204721,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,5,6,strict_root,True,True,True,True,0.0031132421893953627,0.012572410018066464,0.7756819012959061,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,5,7,strict_root,True,True,True,True,0.007325543077196572,0.046893199915236494,1.0895496653685137,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,5,8,strict_root,True,True,True,True,0.0041735071319553285,-0.0343402082338533,7.538980384319236,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,5,9,coarse_uniform_miss,True,True,False,True,0.10192844048386275,-1.2810380740312757,8.275576522776447,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,5,10,strict_root,True,True,True,True,0.01186441390769448,-0.01421933812644486,1.1731085769255691,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,5,11,strict_root,True,True,True,True,0.0004432186862002724,0.013181955290915016,1.2536375625018656,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,5,12,strict_root,True,True,True,True,0.002060804296125901,0.037490079284895096,0.5257725010282308,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,5,13,coarse_uniform_miss,True,True,False,True,0.085086162932199,-0.5345903924753462,9.201259818190419,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,5,14,strict_root,True,True,True,True,0.006103758853605132,-0.010688297353019273,1.9199566093491982,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,5,15,strict_root,True,True,True,True,0.0026279477200524676,0.03810169476647677,0.5249902852876209,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,5,16,strict_root,True,True,True,True,0.004687297408270841,0.012387014213322424,1.848114320156873,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,5,17,strict_root,True,True,True,True,0.0004943310867134565,0.005030947514523522,3.0177983831441213,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,5,18,strict_root,True,True,True,True,0.11430978038992543,-0.667670504319281,6.314981208672972,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,5,19,all_above_offset,False,False,False,False,0.11526531574604088,0.21526531574604088,0.40684264315390206,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,10,0,strict_root,True,True,True,True,0.00318636334624213,0.030383467732212288,0.5131463908060284,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,10,1,strict_root,True,True,True,True,0.004434701051465512,0.03078908693208787,0.3579022712870285,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,10,2,strict_root,True,True,True,True,0.0014696680711971805,0.01320406950003945,1.4266102507753193,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,10,3,strict_root,True,True,True,True,0.004965929770987379,0.03585684432275702,0.5751004621286943,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,10,4,strict_root,True,True,True,True,0.005409368991345684,-0.1566958799383077,2.607520672899896,0.0,0.0,False,False
5.0,0.0,1000.0,0.0,10,5,strict_root,True,True,True,True,0.010833894482171105,-0.008146260755727672,3.067549602065398,0.0,0.0,False,False
