n,fold,seed,p_rms_actual,q_rms_actual,delta_rms_actual,p_rms_proj,q_rms_proj,delta_rms_proj,p_rms_rem,q_rms_rem,delta_rms_rem,p_mean_align,q_mean_align,delta_mean_align,p_mean_cancel,q_mean_cancel,delta_mean_cancel,p_mean_cancel_exact,q_mean_cancel_exact,delta_mean_cancel_exact,p_mean_s_norm,q_mean_s_norm,delta_mean_s_norm,p_rms_u_par,q_rms_u_par,delta_rms_u_par,p_rms_u_perp,q_rms_u_perp,delta_rms_u_perp,p_rms_u_beta,q_rms_u_beta,delta_rms_u_beta,p_rms_u_eta,q_rms_u_eta,delta_rms_u_eta,p_rms_u_gamma,q_rms_u_gamma,delta_rms_u_gamma,p_n_boundary,q_n_boundary,delta_n_boundary,p_corr_proj_actual,q_corr_proj_actual,delta_corr_proj_actual,p_identity_max_abs_err,q_identity_max_abs_err,delta_identity_max_abs_err
15,2,42,0.13805624789082083,0.1370019812806845,-0.0010542666101363285,0.13735102198648866,8.560876346313078,8.42352532432659,0.013545859861947849,8.548961518605985,8.535415658744038,0.4218285160649732,0.29096799405879664,-0.13086052200617654,0.3388690107009126,0.2022161046047647,-0.13665290609614789,0.3349243592984562,0.931789373118736,0.5968650138202798,1.5257889981791588,1.5257889981791588,0.0,0.07850834722575445,3.601470063770056,3.5229617165443012,0.187506299642467,11.818691885564133,11.631185585921667,0.18872102588693415,12.318047736295211,12.129326710408277,0.016606964866129663,0.9090975183071617,0.892490553441032,0.07369366387857589,0.3021691160452233,0.22847545216664739,0,0,0,0.9963970420167904,0.29348187169483675,-0.7029151703219536,1.0017956936225758e-07,8.942972962167062e-08,-1.0749839740586964e-08
15,2,2026,0.13717349488033617,0.13802832724919356,0.0008548323688573889,0.13720076588175809,7.86218079570351,7.724980029821752,0.013762067097487616,7.856698207523369,7.8429361404258815,0.4220784780015955,0.2902541387571232,-0.1318243392444723,0.33549553308326013,0.21054696074368767,-0.12494857233957246,0.33181121325448343,0.9303367349147545,0.5985255216602712,1.5257889981791588,1.5257889981791588,0.0,0.0777984103791735,3.3787443200799254,3.300945909700752,0.18745135778364852,11.121516521023187,10.934065163239538,0.18851831960062557,11.583670300410809,11.395151980810184,0.01471982878087765,0.9112887067263652,0.8965688779454876,0.07372091974519675,0.3036085839326518,0.22988766418745504,0,0,0,0.9962282944471728,0.2609785955545181,-0.7352496988926547,8.633977860439401e-08,8.716644439576982e-08,8.266657913758024e-10
15,2,3407,0.13777351644836386,0.13760221830660907,-0.00017129814175478875,0.13564015022573114,7.847697436586002,7.712057286360271,0.013757648816846012,7.834753998297804,7.820996349480958,0.41951175023153325,0.28822930125234614,-0.13128244897918712,0.3429342795425511,0.2267684817200792,-0.11616579782247191,0.33755960846678923,0.9298299764517796,0.5922703679849903,1.5257889981791588,1.5257889981791588,0.0,0.07924035165510715,3.2235202452384657,3.1442798935833585,0.18859625935528332,10.647029521837203,10.45843326248192,0.18979044267052936,11.083212282921941,10.893421840251412,0.021764599354738956,0.9071988612826273,0.8854342619278883,0.07316742758278806,0.29952650652472945,0.2263590789419414,0,0,0,0.9962072782335768,0.3086721978738954,-0.6875350803596814,7.65466767194134e-08,5.886157494749966e-08,-1.7685101771913736e-08
15,3,42,0.1544700655067885,0.15027042005244767,-0.004199645454340817,0.15518200471676796,7.592666481798473,7.437484477081704,0.014040269646460993,7.575461190155805,7.5614209205093434,0.4257045412520603,0.2899421430703917,-0.13576239818166863,0.34044266141819823,0.22944211986593,-0.11100054155226824,0.33492870591797336,0.9332136338820631,0.5982849279640898,1.5257889981791588,1.5257889981791588,0.0,0.08411748511408886,3.127527968380088,3.043410483265999,0.19159561553581825,10.291515642107957,10.09992002657214,0.19180074088342275,10.713278539526012,10.52147779864259,0.02782144872238874,0.9075624212761751,0.8797409725537864,0.07888646260307054,0.3141954658665647,0.2353090032634942,0,0,0,0.996935382790114,0.22097235664777337,-0.7759630261423406,1.2856980713404909e-07,1.0703070785211821e-07,-2.1539099281930874e-08
15,3,2026,0.1551882623294632,0.150677694200646,-0.0045105681288171995,0.15598616815479344,7.790965122566703,7.63497895441191,0.013821447656762846,7.777272498563488,7.763451050906726,0.4290983212775713,0.28991289742537163,-0.13918542385219967,0.32871859642681867,0.2154431143209655,-0.11327548210585317,0.3238382568656751,0.9307547808278642,0.6069165239621892,1.5257889981791588,1.5257889981791588,0.0,0.08280316852921232,3.3066681739945016,3.2238650054652895,0.18935552986748294,10.92444710890961,10.735091579042127,0.19068749122004974,11.37402694411632,11.18333945289627,0.01632888352549397,0.9044237528449613,0.8880948693194674,0.07799698497305305,0.30187381151316284,0.2238768265401098,0,0,0,0.9970935171273171,0.24353374870920355,-0.7535597684181136,1.4869207687340236e-07,9.873194828369236e-08,-4.9960128589709996e-08
15,3,3407,0.1586831310740376,0.1507692290964361,-0.007913901977601473,0.1612844882746087,8.927775654963808,8.7664911666892,0.014309932842712876,8.915798744645718,8.901488811803006,0.41274572220329103,0.29128212699010886,-0.12146359521318217,0.3603027357631146,0.2119537015256837,-0.1483490342374309,0.35620296369401494,0.931996573051335,0.57579360935732,1.5257889981791588,1.5257889981791588,0.0,0.0819869302696089,3.5915491675944615,3.5095622373248525,0.1920689908438034,11.847381145401284,11.65531215455748,0.19270372958059187,12.342164353026199,12.149460623445608,0.017124307070932432,0.9119492257106618,0.8948249186397295,0.07864085892118228,0.31463172165790493,0.23599086273672265,0,0,0,0.9970298690670039,0.1990927393014541,-0.7979371297655498,1.4986109642123324e-07,9.55621377585203e-08,-5.429895866271295e-08
15,4,42,0.13501474919910203,0.1339068333540863,-0.001107915845015739,0.1326599734539418,7.8904681455639505,7.757808172110009,0.01445519951503395,7.8832254585078205,7.868770258992787,0.42313923773710616,0.2909731828184596,-0.13216605491864658,0.3396879118174564,0.2113611802888098,-0.1283267315286466,0.33367291203864696,0.9330002401423652,0.5993273281037181,1.5257889981791588,1.5257889981791588,0.0,0.07832573079263702,3.2939331458754304,3.2156074150827934,0.1875235450530508,10.823480128564169,10.635956583511119,0.18877629087124365,11.272458765985352,11.083682475114108,0.017053029239286754,0.9129945826462617,0.8959415534069749,0.07329874659312982,0.3095673176206031,0.23626857102747326,0,0,0,0.995694592642268,0.231770072174472,-0.763924520467796,1.0789703464020306e-07,9.627396513334219e-08,-1.1623069506860872e-08
15,4,2026,0.1339537716216768,0.1340508709055533,9.709928387649502e-05,0.13312734239899485,6.524077681801108,6.390950339402114,0.013612308974056289,6.514034421433392,6.5004221124593355,0.4153743999315047,0.28856483414677725,-0.12680956578472746,0.3494316594745375,0.23305651079544995,-0.11637514867908758,0.3440162456262093,0.9308299048119651,0.5868136591857558,1.5257889981791588,1.5257889981791588,0.0,0.07719816718460841,2.8105919518037807,2.7333937846191723,0.18765245051889673,9.27206450313242,9.084412052613523,0.18840851196401814,9.640519085142051,9.452110573178032,0.017999568163334506,0.9143900378292873,0.8963904696659528,0.07315222052574787,0.30804203856427514,0.23488981803852726,0,0,0,0.9961806113785341,0.28820777739774683,-0.7079728339807873,1.1825405843435277e-07,7.345623687093905e-08,-4.479782156341372e-08
15,4,3407,0.13738132625477592,0.13445218178621568,-0.002929144468560241,0.13688069595994154,9.16727430803933,9.030393612079388,0.013649503761574814,9.154506434527903,9.140856930766327,0.4070428304523976,0.2906385583956125,-0.11640427205678511,0.3673088091866789,0.20212536126302064,-0.16518344792365827,0.3631285276894841,0.9307699978119236,0.5676414701224395,1.5257889981791588,1.5257889981791588,0.0,0.07723593146309268,3.7048297283919114,3.6275937969288186,0.18865637406955682,12.201247350244202,12.012590976174645,0.18837281906262332,12.714951254123774,12.52657843506115,0.026050154772192264,0.9140003582833403,0.887950203511148,0.0734417256114609,0.3013605291538164,0.2279188035423555,0,0,0,0.9963080233204721,0.3090486777658221,-0.68725934555465,9.624242913730541e-08,9.249780086317827e-08,-3.7446282741271375e-09
15,5,42,0.140254070996507,0.13741491631735372,-0.002839154679153272,0.13998907560045554,8.310372083398535,8.17038300779808,0.01560412205223894,8.308461148010752,8.292857025958513,0.41683058499159953,0.29072950745141385,-0.12610107754018568,0.351251105946735,0.2104551985457359,-0.14079590740099907,0.346790563115765,0.931925982617668,0.585135419501903,1.5257889981791588,1.5257889981791588,0.0,0.07943955115550734,3.3938766859308074,3.3144371347753,0.1953323913006679,11.160095133414705,10.964762742114038,0.19608796879942958,11.62477999739601,11.42869202859658,0.018343545663953235,0.9140187353485895,0.8956751896846362,0.07535521351316116,0.30851597972338546,0.2331607662102243,0,0,0,0.9951896430218709,0.19506101761087183,-0.800128625410999,9.174632964459306e-08,8.816384600152105e-08,-3.5824836430720097e-09
15,5,2026,0.13948006007003283,0.13691401365258987,-0.0025660464174429576,0.14005845139350426,8.109848391787674,7.969789940394169,0.01537860203615204,8.101469050188818,8.086090448152666,0.4072283683237454,0.2908198607913665,-0.11640850753237891,0.3650944269548853,0.20970061044778834,-0.15539381650709697,0.3604803250339151,0.9323092438079322,0.5718289187740171,1.5257889981791588,1.5257889981791588,0.0,0.0787525938239185,3.347146371473902,3.268393777649983,0.19525089368929383,11.015191264941127,10.819940371251832,0.1955881481068305,11.472243757550174,11.276655609443344,0.018761287122562312,0.9112694058729588,0.8925081187503965,0.07561860185237702,0.3082834289695386,0.23266482711716158,0,0,0,0.9953684159183372,0.2399474156414504,-0.7554210002768869,1.0065077415966073e-07,8.29837720761617e-08,-1.7667002083499028e-08
15,5,3407,0.1406880348580447,0.13855021219248337,-0.0021378226655613397,0.13953436560754598,8.40895043302114,8.269416067413594,0.015280104544748829,8.411702744490267,8.396422639945518,0.4270562905744638,0.2882862531539233,-0.1387700374205405,0.3421425320746719,0.22516222095754718,-0.1169803111171247,0.33767525246976826,0.928154841832361,0.5904795893625927,1.5257889981791588,1.5257889981791588,0.0,0.08274736488212311,3.3440624674076873,3.2613151025255642,0.19449401120988416,11.065400153798862,10.870906142588979,0.1954013042036157,11.518972299632148,11.323570995428533,0.02416759952986349,0.9202853856433071,0.8961177861134436,0.07687199906296141,0.3036220000185578,0.22675000095559641,0,0,0,0.9951634432947454,0.22183515773585738,-0.773328285558888,7.698687726209741e-08,6.580054101590349e-08,-1.1186336246193918e-08
20,1,42,0.12021607474910115,0.11830120910124325,-0.001914865647857894,0.12004213888584048,7.486408679355755,7.366366540469914,0.009855509077706466,7.480143733949204,7.4702882248714975,0.4269611558168474,0.2916348467296654,-0.13532630908718202,0.3325282059177481,0.19768042736485683,-0.1348477785528913,0.3303791618477578,0.9411522267589464,0.6107730649111887,1.5257889981791588,1.5257889981791588,0.0,0.06809716547765798,3.304196103872286,3.236098938394628,0.16089713587312884,10.777080523331637,10.61618338745851,0.16126681560892137,11.23339930886054,11.072132493251617,0.01207669567670458,0.8870646859998789,0.8749879903231743,0.06612321742896396,0.2950130671046129,0.22888984967564893,0,0,0,0.9974651219553662,0.20421137043553933,-0.7932537515198268,7.030343246450244e-08,6.320739592835523e-08,-7.09603653614721e-09
20,1,2026,0.12025849226855669,0.1183472459088722,-0.001911246359684482,0.1197278195812836,7.723557307648867,7.603829488067583,0.009954091928618833,7.725689252335436,7.715735160406817,0.4256408581886188,0.291220231511013,-0.1344206266776058,0.350787889671384,0.18901895555428327,-0.16176893411710075,0.3476473100613196,0.9394402417208534,0.5917929316595338,1.5257889981791588,1.5257889981791588,0.0,0.06928267104939682,3.4075177596974338,3.338235088648037,0.16045859163552653,11.129910267515791,10.969451675880265,0.16058298574188135,11.602815652752401,11.44223266701052,0.01905938599313011,0.883806433222216,0.8647470472290859,0.06630906901158541,0.28219667334283,0.2158876043312446,0,0,0,0.9974494952389157,0.18582406092124568,-0.81162543431767,9.003729450896003e-08,8.067095302877192e-08,-9.366341480188112e-09
20,1,3407,0.11976068332260803,0.11798156049512128,-0.0017791228274867538,0.11921951080210696,7.593429528348833,7.474210017546726,0.009823564146180694,7.585786792762313,7.575963228616133,0.43093090142887397,0.29094907088485367,-0.1399818305440203,0.3359090466172843,0.19552388020602257,-0.14038516641126175,0.3328348197223084,0.9404593240462399,0.6076245043239314,1.5257889981791588,1.5257889981791588,0.0,0.06872378840353889,3.3205938192536437,3.251870030850105,0.159592731612466,10.8595244082954,10.699931676682933,0.1601652213583382,11.317971641637742,11.157806420279403,0.012709709627585863,0.8821383120072582,0.8694286023796723,0.06616920903622751,0.28454104168281796,0.21837183264659044,0,0,0,0.9974788619826542,0.24965623662974526,-0.747822625352909,1.3437532653259865e-07,7.817180125435641e-08,-5.620352527824224e-08
20,2,42,0.1204181006267117,0.11925302683883802,-0.0011650737878736717,0.11853272236396606,8.001347298856773,7.882814576492807,0.010470962640878106,7.984517998399525,7.974047035758647,0.4262536453701592,0.2925665309409941,-0.1336871144291651,0.3360974136591238,0.19063657774460152,-0.1454608359145223,0.33153922075094727,0.9419341542323919,0.6103949334814447,1.5257889981791588,1.5257889981791588,0.0,0.07235286393371612,3.4597650491387957,3.3874121852050796,0.16024252983456969,11.306334384031416,11.146091854196847,0.16198986846502986,11.786935621983043,11.624945753518013,0.021659770807064146,0.8852655058609927,0.8636057350539286,0.06482855952789307,0.29601524645420957,0.2311866869263165,0,0,0,0.9970345287146447,0.2620690710771352,-0.7349654576375095,9.303360182233433e-08,7.151205994038179e-08,-2.1521541881952544e-08
20,2,2026,0.12112783167061722,0.11916477397376722,-0.0019630576968499985,0.121259160211225,8.29035374189116,8.169094581679934,0.010108297399069611,8.276174050967597,8.266065753568528,0.3856962957220448,0.2928706848680463,-0.09282561085399849,0.4135196961171422,0.1810499548012114,-0.2324697413159308,0.4116157931126228,0.9414057231973476,0.5297899300847249,1.5257889981791588,1.5257889981791588,0.0,0.06960852740806503,3.6294814130320785,3.5598728856240136,0.16486948548318406,11.851788975237742,11.686919489754558,0.16170165388340713,12.36012263799504,12.198420984111634,0.036036331628169486,0.8834258451099551,0.8473895134817857,0.0676849485895097,0.2914865194593484,0.2238015708698387,0,0,0,0.9974508332923931,0.25921828254063833,-0.7382325507517549,8.29546165370676e-08,8.074152635373366e-08,-2.2130901833339323e-09
20,2,3407,0.12040136784214536,0.11916058298384224,-0.0012407848583031178,0.11930306534830493,7.995354692465513,7.876051627117208,0.010573685672299892,7.977321854860229,7.9667481691879285,0.4060729213941048,0.2917090601951917,-0.11436386119891306,0.36740126895328085,0.1910248503907071,-0.17637641856257374,0.3632204364682842,0.9413820998781883,0.578161663409904,1.5257889981791588,1.5257889981791588,0.0,0.06904210949848893,3.4214383965990667,3.3523962871005777,0.16078989100505084,11.211822018003316,11.051032126998265,0.16161056587399683,11.685679264688465,11.52406869881447,0.0197278737025372,0.8799125725894684,0.8601846988869313,0.06413297069745598,0.28609028738384806,0.22195731668639207,0,0,0,0.9971648721579122,0.2960496070279551,-0.701115265129957,8.068282097983825e-08,6.497197940769084e-08,-1.5710841572147416e-08
20,3,42,0.12178260419854672,0.11999515376318173,-0.00178745043536499,0.12181533147330863,8.604960072373988,8.483144740900679,0.010877716291110477,8.610390358022581,8.59951264173147,0.420819353455924,0.2913760743062821,-0.12944327914964188,0.35654581525932877,0.18691858816425067,-0.1696272270950781,0.3527379290704765,0.9382200884598585,0.585482159389382,1.5257889981791588,1.5257889981791588,0.0,0.07136647328105661,3.737884750986874,3.6665182777058174,0.168087903437076,12.22887041403859,12.060782510601515,0.16870260411762725,12.753143024158094,12.584440420040467,0.022998882182639832,0.8905571276604017,0.867558245477762,0.0660090870466162,0.28514035622756473,0.21913126918094852,0,0,0,0.9970289917719094,0.1853345857041002,-0.8116944060678092,1.0210773893071234e-07,7.820264935620713e-08,-2.3905089574505212e-08
20,3,2026,0.122974132249065,0.11915721805595066,-0.0038169141931143485,0.12238034657775364,8.147021048208453,8.0246407016307,0.010881599047624382,8.152148242815427,8.141266643767802,0.42442267146057544,0.291749264487423,-0.13267340697315244,0.34323277560729,0.1805535146255239,-0.16267926098176608,0.3394656718705162,0.9386093907057588,0.5991437188352426,1.5257889981791588,1.5257889981791588,0.0,0.07229587701944439,3.627620590827116,3.555324713807672,0.16740786495344506,11.848168159693355,11.68076029473991,0.16842613387403213,12.35661357072236,12.188187436848327,0.021655781141327587,0.8800883626869772,0.8584325815456496,0.06645112229065094,0.2797595915554476,0.21330846926479669,0,0,0,0.9969925759539678,0.17624078378462768,-0.8207517921693401,8.684521202173556e-08,7.121967154910536e-08,-1.5625540472630206e-08
20,3,3407,0.12032933564753229,0.118053991307979,-0.002275344339553287,0.12072679335999949,7.874399357450523,7.7536725640905235,0.010930564108517322,7.873245617149585,7.862315053041067,0.41632381297302373,0.29092432601298945,-0.12539948696003428,0.3530075160952694,0.1915271223945534,-0.161480393700716,0.3494325036452325,0.9390942874929495,0.5896617838477171,1.5257889981791588,1.5257889981791588,0.0,0.0697437963485656,3.431303856461773,3.361560060113207,0.1663391555382527,11.225944973266529,11.059605817728276,0.16788665794393307,11.702195376762212,11.534308718818279,0.015806413807961963,0.880634430903631,0.864828017095669,0.06400889907846809,0.2807010177567182,0.2166921186782501,0,0,0,0.9969396774962932,0.2169844151790079,-0.7799552623172853,9.064227685096071e-08,8.020829811439256e-08,-1.043397873656815e-08
20,4,42,0.12732671310948165,0.1256069309251968,-0.0017197821842848404,0.12733596213097748,7.971868555379852,7.844532593248875,0.010514899277811927,7.954403866571732,7.94388896729392,0.42733483879757794,0.2913385552257416,-0.13599628357183635,0.3445470036887182,0.18808745998714402,-0.1564595437015742,0.34019896206196626,0.939119268698402,0.5989203066364357,1.5257889981791588,1.5257889981791588,0.0,0.07221188920926129,3.503034279272263,3.430822390063002,0.16406483508870862,11.4507898331831,11.28672499809439,0.1649601693299,11.938864291487468,11.773904122157568,0.023518584488337598,0.8811384034347111,0.8576198189463735,0.06608211387487103,0.2809831114567037,0.21490099758183265,0,0,0,0.9974420683843925,0.3224248225432297,-0.6750172458411628,9.156117786179863e-08,9.271485335027307e-08,1.1536754884744482e-09
20,4,2026,0.12812919928066402,0.12536965062497696,-0.0027595486556870608,0.12829074063094872,7.732239424175603,7.603948683544655,0.010555448897546787,7.714852248725644,7.704296799828097,0.4159661207743152,0.2912628092604428,-0.12470331151387243,0.3703619382300124,0.1860097501605568,-0.1843521880694556,0.3665247154966936,0.9391159714140781,0.5725912559173845,1.5257889981791588,1.5257889981791588,0.0,0.07081927718723766,3.434856579413821,3.364037302226583,0.1653845332363514,11.231700882397202,11.066316349160852,0.1653946625287994,11.709455052204772,11.544060389675973,0.022807408969610633,0.8728369291718814,0.8500295202022707,0.06702120230349581,0.2759755573496548,0.20895435504615897,0,0,0,0.9975123132345293,0.3149633199383851,-0.6825489932961442,1.3099752949052856e-07,7.853735639606896e-08,-5.2460173094459606e-08
20,4,3407,0.12983933689206345,0.12556697808565856,-0.004272358806404891,0.1308286743689427,7.475141640233142,7.344312965864199,0.010500921048693624,7.454686905506188,7.444185984457494,0.4301942486555341,0.29129748647122145,-0.13889676218431263,0.33942124021536557,0.1897726327403788,-0.14964860747498676,0.3357409448139503,0.9399222648813059,0.6041813200673556,1.5257889981791588,1.5257889981791588,0.0,0.0723071425183451,3.328515963480265,3.2562088209619198,0.1645455115654148,10.877069701214108,10.712524189648693,0.1655789399255274,11.337905089603309,11.172326149677781,0.021078077174914188,0.8738621091995684,0.8527840320246542,0.06665491393167702,0.2791719854598117,0.21251707152813468,0,0,0,0.9975826139963262,0.3167080132973471,-0.6808746006989791,8.913572324686925e-08,9.081283702805365e-08,1.6771137811844028e-09
20,5,42,0.1161965201089845,0.11302643304392038,-0.0031700870650641227,0.11665654255125822,7.835972144420678,7.71931560186942,0.0104217324054855,7.8269448714710474,7.816523139065562,0.40012408513251246,0.29223288742454134,-0.10789119770797112,0.38439217042190166,0.18789685965813263,-0.19649531076376903,0.38121543685005727,0.9427767612962998,0.5615613244462425,1.5257889981791588,1.5257889981791588,0.0,0.0671102842334723,3.4787274237894095,3.411617139555937,0.1641814201043968,11.359355246742764,11.195173826638367,0.1635588918508919,11.84353790861346,11.679979016762568,0.023675383842819024,0.8846545885434249,0.860979204700606,0.06439948799328536,0.2906753806772489,0.22627589268396353,0,0,0,0.996983063699257,0.23323800203952424,-0.7637450616597328,8.808150475658749e-08,6.696634730074535e-08,-2.1115157455842137e-08
20,5,2026,0.11570615949012736,0.11306387121170125,-0.002642288278426108,0.1167223765732593,8.045949395914207,7.9292270193409475,0.010579176348558574,8.034471341411239,8.02389216506268,0.4097979760010539,0.2924295483000437,-0.11736842770101019,0.363449120004019,0.18128466189392606,-0.18216445811009296,0.3603266660704379,0.9428631947908794,0.5825365287204416,1.5257889981791588,1.5257889981791588,0.0,0.06633199026409993,3.591094881940831,3.524762891676731,0.16300164523969557,11.702026634574663,11.539024989334967,0.1632701064880186,12.205453155169007,12.042183048680988,0.017007550120657897,0.8823019778998679,0.86529442777921,0.0634277924062362,0.2860879308278543,0.22266013842161808,0,0,0,0.9968513946374341,0.26369801957286937,-0.7331533750645647,8.438742951644151e-08,7.157731995999228e-08,-1.2810109556449234e-08
20,5,3407,0.1163228851602961,0.11320261638524873,-0.003120268775047369,0.11683793684038891,7.223780397390614,7.106942460550226,0.010307611367118753,7.215692947096042,7.2053853357289235,0.41079781449085156,0.29165401137440844,-0.11914380311644313,0.37554432687016526,0.19386821926028244,-0.18167610760988281,0.3725162661956226,0.9423474115269539,0.5698311453313313,1.5257889981791588,1.5257889981791588,0.0,0.06750033016348234,3.2891478997756622,3.22164756961218,0.1630582859306186,10.7284744219494,10.565416136018781,0.16298957496474306,11.182555682116384,11.01956610715164,0.018839246408394905,0.8858854572385851,0.8670462108301902,0.06499061801819313,0.2903664960717199,0.22537587805352677,0,0,0,0.9970715310420387,0.23771386417634024,-0.7593576668656985,8.961461619994004e-08,6.951915609842985e-08,-2.00954601015102e-08
